actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
21,PT10M30.00S,2022-01-10T00:13:32.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,15.456636005256241,49.50980392156863,1610612750,3,4,2022-01-10T00:13:37Z,210000,2.0,93.0,1,left,K. Towns 9' turnaround Hook (2 PTS),[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,9.28,Made,,,,,,,,,,,,2.0,,,,,,
22,PT10M15.00S,2022-01-10T00:13:48.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,92.72339027595268,46.568627450980394,1610612745,5,4,2022-01-10T00:13:52Z,220000,-17.0,16.0,1,right,J. Tate driving Layup (2 PTS),[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,2.34,Made,,,,,,,,,,,,2.0,,,,,,
23,PT10M04.00S,2022-01-10T00:13:58.2Z,1,REGULAR,3pt,Jump Shot,[],1626156,32.276609724047304,69.85294117647058,1610612750,5,4,2022-01-10T00:15:09Z,230000,-99.0,251.0,1,left,MISS D. Russell 26' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,
24,PT10M02.00S,2022-01-10T00:14:00.2Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,5,4,2022-01-10T00:14:03Z,240000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,
25,PT09M58.00S,2022-01-10T00:14:04.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629645,67.49342969776609,49.754901960784316,1610612745,5,4,2022-01-10T00:15:28Z,250000,-1.0,253.0,1,right,MISS K. Porter Jr. 25' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
26,PT09M58.00S,2022-01-10T00:14:04.4Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,5,4,2022-01-10T00:14:11Z,260000,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,
27,PT09M44.00S,2022-01-10T00:14:18.0Z,1,REGULAR,3pt,Jump Shot,[],1626157,33.85348226018397,49.50980392156863,1610612750,5,7,2022-01-10T00:14:22Z,270000,2.0,266.0,1,left,K. Towns 26' 3PT  (5 PTS) (D. Russell 1 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,26.57,Made,,,,,,,,,,,,5.0,D. Russell,1626156.0,1.0,,,
29,PT09M32.00S,2022-01-10T00:14:34.7Z,1,REGULAR,foul,personal,[],1626156,,,1610612745,5,7,2022-01-10T00:14:44Z,290000,,,0,,D. Russell personal FOUL (1 PF),"[1626156, 1630256]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,1830.0,1.0,0.0,Tate,1630256.0,,,,,,,
31,PT09M22.00S,2022-01-10T00:15:00.7Z,1,REGULAR,3pt,Jump Shot,[],1630224,71.04139290407359,83.08823529411765,1610612745,8,7,2022-01-10T00:15:06Z,310000,165.0,220.0,1,right,J. Green 27' 3PT  (4 PTS) (J. Tate 1 AST),"[1630224, 1630256]",1610612745.0,HOU,,,,Green,J. Green,,,,,27.5,Made,,,,,,,,,,,,4.0,J. Tate,1630256.0,1.0,,,
33,PT08M59.00S,2022-01-10T00:15:23.2Z,1,REGULAR,3pt,Jump Shot,[],1626156,9.543363994743759,97.05882352941177,1610612750,8,10,2022-01-10T00:15:27Z,330000,-235.0,37.0,1,left,D. Russell 3PT  (5 PTS) (K. Towns 1 AST),"[1626156, 1626157]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,23.82,Made,,,,,,,,,,,,5.0,K. Towns,1626157.0,1.0,,,
35,PT08M44.00S,2022-01-10T00:15:39.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,89.96386333771353,48.529411764705884,1610612745,8,10,2022-01-10T00:16:09Z,350000,-7.0,42.0,1,right,MISS C. Wood Layup - blocked,"[1626174, 1630183]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,4.24,Missed,McDaniels,1630183.0,,,,,,,,,,,,,,,,
36,PT08M44.00S,2022-01-10T00:15:39.7Z,1,REGULAR,block,,[],1630183,,,1610612745,8,10,2022-01-10T00:15:44Z,360000,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M43.00S,2022-01-10T00:15:40.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,8,10,2022-01-10T00:16:09Z,370000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,
38,PT08M43.00S,2022-01-10T00:15:48.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,8,10,2022-01-10T00:15:48Z,380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M30.00S,2022-01-10T00:16:06.8Z,1,REGULAR,3pt,Jump Shot,[],1626156,29.911300919842315,30.392156862745097,1610612750,8,13,2022-01-10T00:16:13Z,390000,98.0,229.0,1,left,D. Russell 24' 3PT step back (8 PTS),[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,24.88,Made,,,,,,,,,,,,8.0,,,,,,
40,PT08M10.00S,2022-01-10T00:16:26.3Z,1,REGULAR,3pt,Jump Shot,[],201569,93.64323258869908,3.9215686274509802,1610612745,8,13,2022-01-10T00:16:32Z,400000,-230.0,7.0,1,right,MISS E. Gordon 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,
41,PT08M08.00S,2022-01-10T00:16:28.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,8,13,2022-01-10T00:16:50Z,410000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,
42,PT08M08.00S,2022-01-10T00:16:31.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,8,13,2022-01-10T00:16:50Z,420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M57.00S,2022-01-10T00:17:05.9Z,1,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612750,8,13,2022-01-10T00:17:12Z,430000,,,0,,D. Russell bad pass out-of-bounds TURNOVER (1 TO),[1626156],1610612750.0,MIN,bad pass,,,Russell,D. Russell,,,,,,,,,,,,,1627961.0,,,,,,,,,1.0,,
44,PT07M48.00S,2022-01-10T00:17:23.8Z,1,REGULAR,violation,kicked ball,[],1630183,,,1610612745,8,13,2022-01-10T00:17:35Z,440000,,,0,,J. McDaniels kicked ball VIOLATION,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,1830.0,,,,,,,,,,,
45,PT07M46.00S,2022-01-10T00:17:42.5Z,1,REGULAR,turnover,bad pass,[],1629645,,,1610612745,8,13,2022-01-10T00:17:50Z,450000,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 1629020]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,1.0,Vanderbilt,1629020.0
46,PT07M46.00S,2022-01-10T00:17:42.5Z,1,REGULAR,steal,,[],1629020,,,1610612750,8,13,2022-01-10T00:17:44Z,460000,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M44.00S,2022-01-10T00:17:45.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629020,6.389618922470433,46.81372549019608,1610612750,8,15,2022-01-10T00:17:58Z,470000,16.0,8.0,1,left,J. Vanderbilt running DUNK (2 PTS),[1629020],1610612750.0,MIN,running,,,Vanderbilt,J. Vanderbilt,,,,,1.76,Made,,,,,,,,,,,,2.0,,,,,,
48,PT07M30.00S,2022-01-10T00:17:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,92.72339027595268,49.754901960784316,1610612745,10,15,2022-01-10T00:18:05Z,480000,-1.0,16.0,1,right,E. Gordon driving Layup (4 PTS) (C. Wood 1 AST),"[201569, 1626174]",1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,1.59,Made,,,,,,,,,,,,4.0,C. Wood,1626174.0,1.0,,,
50,PT07M18.00S,2022-01-10T00:18:11.0Z,1,REGULAR,3pt,Jump Shot,[],1626157,34.37910643889619,49.50980392156863,1610612750,10,15,2022-01-10T00:18:18Z,500000,2.0,271.0,1,left,MISS K. Towns 27' step back 3PT,[1626157],1610612750.0,MIN,step back,,,Towns,K. Towns,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,
51,PT07M17.00S,2022-01-10T00:18:14.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,10,15,2022-01-10T00:18:14Z,510000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,
52,PT07M17.00S,2022-01-10T00:18:16.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,10,15,2022-01-10T00:18:16Z,520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M12.00S,2022-01-10T00:18:29.7Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612745,10,15,2022-01-10T00:18:29Z,530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M05.00S,2022-01-10T00:18:43.7Z,1,REGULAR,3pt,Jump Shot,[],1626174,75.50919842312747,85.29411764705883,1610612745,10,15,2022-01-10T00:18:52Z,540000,176.0,178.0,1,right,MISS C. Wood 25' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,
55,PT07M04.00S,2022-01-10T00:18:44.7Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,10,15,2022-01-10T00:18:52Z,550000,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,
56,PT06M56.00S,2022-01-10T00:18:52.8Z,1,REGULAR,3pt,Jump Shot,[],1630183,6.389618922470433,95.58823529411765,1610612750,10,15,2022-01-10T00:19:12Z,560000,-228.0,8.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,
57,PT06M54.00S,2022-01-10T00:18:54.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,10,15,2022-01-10T00:19:12Z,570000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,
58,PT06M54.00S,2022-01-10T00:18:58.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,10,15,2022-01-10T00:18:58Z,580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M54.00S,2022-01-10T00:19:03.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,10,15,2022-01-10T00:19:03Z,590000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M42.00S,2022-01-10T00:22:30.4Z,1,REGULAR,foul,personal,[],1629020,,,1610612745,10,15,2022-01-10T00:22:45Z,600000,,,0,,J. Vanderbilt personal FOUL (1 PF),"[1629020, 1630224]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,1830.0,1.0,0.0,Green,1630224.0,,,,,,,
62,PT06M37.00S,2022-01-10T00:22:54.0Z,1,REGULAR,3pt,Jump Shot,[],1629645,66.70499342969777,39.950980392156865,1610612745,10,15,2022-01-10T00:23:04Z,620000,-50.0,260.0,1,right,MISS K. Porter Jr. 26' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,
63,PT06M34.00S,2022-01-10T00:22:57.0Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,10,15,2022-01-10T00:23:04Z,630000,,,0,,D. Russell REBOUND (Off:0 Def:3),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,62.0,3.0,3.0,0.0,,,,,,,,,,,,
64,PT06M20.00S,2022-01-10T00:23:12.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,12.565703022339028,38.72549019607843,1610612750,10,17,2022-01-10T00:23:21Z,640000,56.0,66.0,1,left,K. Towns 8' driving floating bank Jump Shot (7 PTS) (J. Vanderbilt 1 AST),"[1626157, 1629020]",1610612750.0,MIN,driving floating bank,,,Towns,K. Towns,,,,,8.65,Made,,,,,,,,,,,,7.0,J. Vanderbilt,1629020.0,1.0,,,
66,PT06M20.00S,2022-01-10T00:23:16.6Z,1,REGULAR,foul,personal,['1freethrow'],1626174,,,1610612750,10,17,2022-01-10T00:23:25Z,660000,,,0,,C. Wood shooting personal FOUL (1 PF) (Towns 1 FT),"[1626174, 1626157]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,,,1627961.0,1.0,0.0,Towns,1626157.0,,,,,,,
68,PT06M20.00S,2022-01-10T00:23:44.8Z,1,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,10,18,2022-01-10T00:23:44Z,680000,,,0,,K. Towns Free Throw 1 of 1 (8 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,,,,,,8.0,,,,,,
69,PT06M07.00S,2022-01-10T00:23:59.4Z,1,REGULAR,3pt,Jump Shot,[],201569,74.98357424441524,86.27450980392157,1610612745,10,18,2022-01-10T00:24:46Z,690000,181.0,183.0,1,right,MISS E. Gordon 25' step back 3PT,[201569],1610612745.0,HOU,step back,,,Gordon,E. Gordon,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,
70,PT06M05.00S,2022-01-10T00:24:01.4Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,10,18,2022-01-10T00:24:06Z,700000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,69.0,2.0,2.0,0.0,,,,,,,,,,,,
71,PT05M53.00S,2022-01-10T00:24:13.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,13.091327201051248,56.127450980392155,1610612750,10,18,2022-01-10T00:24:21Z,710000,-31.0,71.0,1,left,MISS D. Russell 7' driving floating bank Shot,[1626156],1610612750.0,MIN,driving floating bank,,,Russell,D. Russell,,,,,7.69,Missed,,,,,,,,,,,,,,,,,,
72,PT05M53.00S,2022-01-10T00:24:13.9Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,10,18,2022-01-10T00:24:21Z,720000,,,0,,J. Tate REBOUND (Off:1 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,71.0,3.0,2.0,1.0,,,,,,,,,,,,
73,PT05M48.00S,2022-01-10T00:24:20.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,91.5407358738502,50.0,1610612745,10,18,2022-01-10T00:25:36Z,730000,0.0,27.0,1,right,MISS J. Green running Layup - blocked,"[1630224, 1630183]",1610612745.0,HOU,running,,,Green,J. Green,,,,,2.7,Missed,McDaniels,1630183.0,,,,,,,,,,,,,,,,
74,PT05M48.00S,2022-01-10T00:24:20.9Z,1,REGULAR,block,,[],1630183,,,1610612745,10,18,2022-01-10T00:24:22Z,740000,,,0,,J. McDaniels BLOCK (2 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M48.00S,2022-01-10T00:24:20.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,10,18,2022-01-10T00:24:28Z,750000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,
76,PT05M48.00S,2022-01-10T00:24:25.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,10,18,2022-01-10T00:24:25Z,760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M48.00S,2022-01-10T00:24:25.6Z,1,REGULAR,substitution,out,[],201569,,,1610612745,10,18,2022-01-10T00:24:37Z,770000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M48.00S,2022-01-10T00:24:25.6Z,1,REGULAR,substitution,out,[],1630256,,,1610612745,10,18,2022-01-10T00:24:37Z,780000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M48.00S,2022-01-10T00:24:25.6Z,1,REGULAR,substitution,out,[],1626156,,,1610612745,10,18,2022-01-10T00:24:37Z,790000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M48.00S,2022-01-10T00:24:25.6Z,1,REGULAR,substitution,in,[],1629726,,,1610612745,10,18,2022-01-10T00:24:37Z,800000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M48.00S,2022-01-10T00:24:25.6Z,1,REGULAR,substitution,in,[],1630231,,,1610612745,10,18,2022-01-10T00:24:37Z,810000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M48.00S,2022-01-10T00:24:25.6Z,1,REGULAR,substitution,in,[],1627736,,,1610612745,10,18,2022-01-10T00:24:37Z,820000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M46.00S,2022-01-10T00:24:41.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630231,93.38042049934296,48.77450980392157,1610612745,12,18,2022-01-10T00:24:46Z,830000,-6.0,10.0,1,right,K. Martin Jr. cutting DUNK (2 PTS) (K. Porter Jr. 1 AST),"[1630231, 1629645]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,1.15,Made,,,,,,,,,,,,2.0,K. Porter Jr.,1629645.0,1.0,,,
85,PT05M26.00S,2022-01-10T00:25:01.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629020,11.514454664914586,50.73529411764706,1610612750,12,18,2022-01-10T00:25:14Z,850000,-4.0,56.0,1,left,MISS J. Vanderbilt Hook,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,5.58,Missed,,,,,,,,,,,,,,,,,,
86,PT05M22.00S,2022-01-10T00:25:05.3Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612750,12,18,2022-01-10T00:25:09Z,860000,,,0,,K. Towns REBOUND (Off:1 Def:0),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,85.0,1.0,0.0,1.0,,,,,,,,,,,,
87,PT05M22.00S,2022-01-10T00:25:04.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,5.590000152587891,50.0,1610612750,12,18,2022-01-10T00:25:04Z,870000,0.0,0.0,1,left,MISS K. Towns tip Layup,[1626157],1610612750.0,MIN,tip,,,Towns,K. Towns,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
88,PT05M22.00S,2022-01-10T00:25:05.0Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,12,18,2022-01-10T00:25:05Z,880000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,
89,PT05M12.00S,2022-01-10T00:25:15.0Z,1,REGULAR,3pt,Jump Shot,[],1630224,68.80749014454665,71.81372549019608,1610612745,12,18,2022-01-10T00:25:21Z,890000,109.0,241.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,
