actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M39.00S,2022-03-19T00:12:25.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627741,6.652431011826544,49.26470588235294,1610612754,2,4,2022-03-19T00:12:30Z,170000,4.0,10.0,1,left,B. Hield driving Layup (2 PTS) (O. Brissett 1 AST),"[1627741, 1629052]",1610612754.0,IND,driving,,,Hield,B. Hield,,,,,1.07,Made,2.0,O. Brissett,1629052.0,1.0,,,,,,,,,,,,,,
19,PT10M17.00S,2022-03-19T00:12:47.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.24901445466492,47.05882352941176,1610612745,2,4,2022-03-19T00:12:51Z,190000,-15.0,11.0,1,right,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,
20,PT10M15.00S,2022-03-19T00:12:49.3Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612754,2,4,2022-03-19T00:12:51Z,200000,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
21,PT10M09.00S,2022-03-19T00:12:56.2Z,1,REGULAR,3pt,Jump Shot,[],1630169,30.699737187910642,24.019607843137255,1610612754,2,4,2022-03-19T00:16:29Z,210000,130.0,236.0,1,left,MISS T. Haliburton 26' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,26.95,Missed,,,,,,,,,,,,,,,,,,
22,PT10M07.00S,2022-03-19T00:12:58.2Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,2,4,2022-03-19T00:13:10Z,220000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
23,PT10M01.00S,2022-03-19T00:13:03.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1626174,92.9862023653088,50.245098039215684,1610612745,4,4,2022-03-19T00:13:59Z,230000,1.0,13.0,1,right,C. Wood running alley-oop DUNK (2 PTS) (J. Tate 1 AST),"[1626174, 1630256]",1610612745.0,HOU,running alley-oop,,,Wood,C. Wood,,,,,1.35,Made,2.0,J. Tate,1630256.0,1.0,,,,,,,,,,,,,,
25,PT09M54.00S,2022-03-19T00:13:14.2Z,1,REGULAR,foul,personal,[],1629726,,,1610612754,4,4,2022-03-19T00:13:25Z,250000,,,0,,G. Mathews personal FOUL (1 PF),"[1629726, 1627763]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Brogdon,1627763.0,,
27,PT09M48.00S,2022-03-19T00:13:37.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,7.703679369250986,46.568627450980394,1610612754,4,4,2022-03-19T00:13:42Z,270000,17.0,20.0,1,left,MISS B. Hield driving Layup - blocked,"[1627741, 1626174]",1610612754.0,IND,driving,,,Hield,B. Hield,,,,,2.63,Missed,,,,,,,,,,,,,,,,,Wood,1626174.0
28,PT09M48.00S,2022-03-19T00:13:37.7Z,1,REGULAR,block,,[],1626174,,,1610612754,4,4,2022-03-19T00:13:40Z,280000,,,0,,C. Wood BLOCK (1 BLK),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M47.00S,2022-03-19T00:13:38.7Z,1,REGULAR,rebound,offensive,[],1629052,,,1610612754,4,4,2022-03-19T00:14:43Z,290000,,,0,,O. Brissett REBOUND (Off:1 Def:0),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,27.0,1.0,0.0,1.0,,,,,,,,,,
30,PT09M42.00S,2022-03-19T00:13:43.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630169,6.783837056504599,51.225490196078425,1610612754,4,6,2022-03-19T00:13:47Z,300000,-6.0,11.0,1,left,T. Haliburton cutting DUNK (2 PTS) (O. Brissett 2 AST),"[1630169, 1629052]",1610612754.0,IND,cutting,,,Haliburton,T. Haliburton,,,,,1.28,Made,2.0,O. Brissett,1629052.0,2.0,,,,,,,,,,,,,,
32,PT09M24.00S,2022-03-19T00:14:01.3Z,1,REGULAR,turnover,bad pass,[],1629645,,,1610612745,4,6,2022-03-19T00:14:04Z,320000,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 1629048]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,1.0,Bitadze,1629048.0,,,,,,,
33,PT09M24.00S,2022-03-19T00:14:01.3Z,1,REGULAR,steal,,[],1629048,,,1610612754,4,6,2022-03-19T00:14:03Z,330000,,,0,,G. Bitadze STEAL (1 STL),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,
34,PT09M19.00S,2022-03-19T00:14:06.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629052,22.026938239159,91.42156862745098,1610612754,4,6,2022-03-19T00:15:36Z,340000,-207.0,155.0,1,left,MISS O. Brissett 25' running 3PT,[1629052],1610612754.0,IND,running,,,Brissett,O. Brissett,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,
35,PT09M16.00S,2022-03-19T00:14:09.0Z,1,REGULAR,rebound,offensive,[],1630169,,,1610612754,4,6,2022-03-19T00:14:09Z,350000,,,0,,T. Haliburton REBOUND (Off:1 Def:0),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,34.0,1.0,0.0,1.0,,,,,,,,,,
36,PT09M14.00S,2022-03-19T00:14:11.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627741,32.933639947437584,64.95098039215686,1610612754,4,6,2022-03-19T00:14:16Z,360000,-75.0,257.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,26.78,Missed,,,,,,,,,,,,,,,,,,
37,PT09M12.00S,2022-03-19T00:14:13.0Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,4,6,2022-03-19T00:14:16Z,370000,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,36.0,2.0,2.0,0.0,,,,,,,,,,
38,PT09M09.00S,2022-03-19T00:14:19.4Z,1,REGULAR,foul,personal,[],1629048,,,1610612745,4,6,2022-03-19T00:14:29Z,380000,,,0,,G. Bitadze personal FOUL (1 PF),"[1629048, 1626174]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Wood,1626174.0,,
40,PT09M01.00S,2022-03-19T00:14:44.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,89.70105124835742,45.83333333333333,1610612745,6,6,2022-03-19T00:16:20Z,400000,-21.0,44.0,1,right,K. Porter Jr. Layup (2 PTS) (C. Wood 1 AST),"[1629645, 1626174]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,4.89,Made,2.0,C. Wood,1626174.0,1.0,,,,,,,,,,,,,,
42,PT08M51.00S,2022-03-19T00:14:53.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,9.543363994743759,52.450980392156865,1610612754,6,8,2022-03-19T00:14:57Z,420000,-12.0,37.0,1,left,G. Bitadze cutting Layup (4 PTS) (B. Hield 1 AST),"[1629048, 1627741]",1610612754.0,IND,cutting,,,Bitadze,G. Bitadze,,,,,3.92,Made,4.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,
44,PT08M37.00S,2022-03-19T00:15:07.5Z,1,REGULAR,3pt,Jump Shot,[],1629726,94.95729303547962,4.901960784313726,1610612745,9,8,2022-03-19T00:15:11Z,440000,-225.0,-5.0,1,right,G. Mathews 3PT  (3 PTS) (C. Wood 2 AST),"[1629726, 1626174]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,22.56,Made,3.0,C. Wood,1626174.0,2.0,,,,,,,,,,,,,,
46,PT08M15.00S,2022-03-19T00:15:29.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627763,6.521024967148489,54.166666666666664,1610612754,9,10,2022-03-19T00:17:39Z,460000,-21.0,9.0,1,left,M. Brogdon driving bank Hook (2 PTS),[1627763],1610612754.0,IND,driving bank,,,Brogdon,M. Brogdon,,,,,2.26,Made,2.0,,,,,,,,,,,,,,,,,
47,PT08M01.00S,2022-03-19T00:15:43.2Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612745,9,10,2022-03-19T00:15:46Z,470000,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630224, 1629048]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,2.0,Bitadze,1629048.0,,,,,,,
48,PT08M01.00S,2022-03-19T00:15:43.2Z,1,REGULAR,steal,,[],1629048,,,1610612754,9,10,2022-03-19T00:18:25Z,480000,,,0,,G. Bitadze STEAL (2 STL),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M50.00S,2022-03-19T00:15:55.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629052,7.178055190538765,48.77450980392157,1610612754,9,10,2022-03-19T00:19:26Z,490000,6.0,15.0,1,left,MISS O. Brissett cutting Layup,[1629052],1610612754.0,IND,cutting,,,Brissett,O. Brissett,,,,,1.62,Missed,,,,,,,,,,,,,,,,,,
50,PT07M50.00S,2022-03-19T00:15:55.0Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,9,10,2022-03-19T00:16:12Z,500000,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,49.0,3.0,3.0,0.0,,,,,,,,,,
51,PT07M50.00S,2022-03-19T00:16:00.5Z,1,REGULAR,foul,personal,[],1627741,,,1610612745,9,10,2022-03-19T00:17:13Z,510000,,,0,,B. Hield personal FOUL (1 PF),"[1627741, 1626174]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Wood,1626174.0,,
53,PT07M50.00S,2022-03-19T00:16:19.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,9,10,2022-03-19T00:16:19Z,530000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M33.00S,2022-03-19T00:19:21.2Z,1,REGULAR,3pt,Jump Shot,[],1626174,94.1688567674113,5.392156862745098,1610612745,12,10,2022-03-19T00:19:25Z,540000,-223.0,2.0,1,right,C. Wood 3PT  (5 PTS) (J. Green 1 AST),"[1626174, 1630224]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,22.3,Made,5.0,J. Green,1630224.0,1.0,,,,,,,,,,,,,,
56,PT07M16.00S,2022-03-19T00:19:38.4Z,1,REGULAR,2pt,Jump Shot,[],1627763,20.97568988173456,58.333333333333336,1610612754,12,10,2022-03-19T00:19:45Z,560000,-42.0,145.0,1,left,MISS M. Brogdon 15' step back Shot,[1627763],1610612754.0,IND,step back,,,Brogdon,M. Brogdon,,,,,15.06,Missed,,,,,,,,,,,,,,,,,,
57,PT07M14.00S,2022-03-19T00:19:40.4Z,1,REGULAR,rebound,defensive,[],1629726,,,1610612745,12,10,2022-03-19T00:19:48Z,570000,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,
58,PT06M55.00S,2022-03-19T00:19:59.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,92.9862023653088,53.67647058823529,1610612745,14,10,2022-03-19T00:20:03Z,580000,18.0,13.0,1,right,K. Porter Jr. driving Layup (4 PTS),[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,2.28,Made,4.0,,,,,,,,,,,,,,,,,
59,PT06M41.00S,2022-03-19T00:20:13.1Z,1,REGULAR,turnover,bad pass,[],1627741,,,1610612754,14,10,2022-03-19T00:20:16Z,590000,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 1630256]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,1.0,Tate,1630256.0,,,,,,,
60,PT06M41.00S,2022-03-19T00:20:13.1Z,1,REGULAR,steal,,[],1630256,,,1610612745,14,10,2022-03-19T00:20:15Z,600000,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M39.00S,2022-03-19T00:20:17.5Z,1,REGULAR,foul,personal,[],1630169,,,1610612745,14,10,2022-03-19T00:20:27Z,610000,,,0,,T. Haliburton take personal FOUL (1 PF),"[1630169, 1630256]",1610612754.0,IND,take,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Tate,1630256.0,,
63,PT06M26.00S,2022-03-19T00:20:47.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629645,75.90341655716163,27.205882352941174,1610612745,14,10,2022-03-19T00:20:52Z,630000,-114.0,174.0,1,right,MISS K. Porter Jr. 20' step back Shot,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,20.8,Missed,,,,,,,,,,,,,,,,,,
64,PT06M24.00S,2022-03-19T00:20:49.5Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,14,10,2022-03-19T00:21:00Z,640000,,,0,,T. Haliburton REBOUND (Off:1 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,63.0,2.0,1.0,1.0,,,,,,,,,,
65,PT06M08.00S,2022-03-19T00:21:04.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629052,6.389618922470433,52.450980392156865,1610612754,14,12,2022-03-19T00:21:11Z,650000,-12.0,8.0,1,left,O. Brissett cutting DUNK (2 PTS) (G. Bitadze 1 AST),"[1629052, 1629048]",1610612754.0,IND,cutting,,,Brissett,O. Brissett,,,,,1.45,Made,2.0,G. Bitadze,1629048.0,1.0,,,,,,,,,,,,,,
67,PT05M50.00S,2022-03-19T00:21:22.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,90.09526938239159,50.49019607843137,1610612745,14,12,2022-03-19T00:23:37Z,670000,2.0,41.0,1,right,MISS J. Tate turnaround Hook,[1630256],1610612745.0,HOU,turnaround,,,Tate,J. Tate,,,,,4.07,Missed,,,,,,,,,,,,,,,,,,
68,PT05M48.00S,2022-03-19T00:21:24.9Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612754,14,12,2022-03-19T00:21:29Z,680000,,,0,,G. Bitadze REBOUND (Off:0 Def:2),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,67.0,2.0,2.0,0.0,,,,,,,,,,
69,PT05M44.00S,2022-03-19T00:21:31.1Z,1,REGULAR,foul,offensive,[],1627741,,,1610612754,14,12,2022-03-19T00:21:40Z,690000,,,0,,B. Hield charge offensive FOUL (2 PF),"[1627741, 1630256]",1610612754.0,IND,charge,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Tate,1630256.0,,
71,PT05M44.00S,2022-03-19T00:21:31.1Z,1,REGULAR,turnover,offensive foul,[],1627741,,,1610612754,14,12,2022-03-19T00:21:31Z,710000,,,0,,B. Hield offensive foul TURNOVER (2 TO),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,2.0,,,1627964.0,,,,,,
72,PT05M44.00S,2022-03-19T00:21:49.0Z,1,REGULAR,substitution,out,[],1627741,,,1610612745,14,12,2022-03-19T00:21:55Z,720000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M44.00S,2022-03-19T00:21:49.0Z,1,REGULAR,substitution,in,[],1630613,,,1610612745,14,12,2022-03-19T00:21:55Z,730000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M32.00S,2022-03-19T00:22:03.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630256,91.80354796320631,49.754901960784316,1610612745,14,12,2022-03-19T00:22:14Z,740000,-1.0,25.0,1,right,MISS J. Tate driving finger roll Layup,[1630256],1610612745.0,HOU,driving finger roll,,,Tate,J. Tate,,,,,2.45,Missed,,,,,,,,,,,,,,,,,,
75,PT05M31.00S,2022-03-19T00:22:04.5Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,14,12,2022-03-19T00:22:14Z,750000,,,0,,O. Brissett REBOUND (Off:1 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,74.0,2.0,1.0,1.0,,,,,,,,,,
76,PT05M26.00S,2022-03-19T00:22:09.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629048,5.469776609724048,51.225490196078425,1610612754,14,14,2022-03-19T00:22:26Z,760000,-6.0,-1.0,1,left,G. Bitadze running DUNK (6 PTS) (O. Brissett 3 AST),"[1629048, 1629052]",1610612754.0,IND,running,,,Bitadze,G. Bitadze,,,,,0.62,Made,6.0,O. Brissett,1629052.0,3.0,,,,,,,,,,,,,,
78,PT04M59.00S,2022-03-19T00:22:37.5Z,1,REGULAR,foul,personal,['2freethrow'],1629052,,,1610612745,14,14,2022-03-19T00:22:48Z,780000,,,0,,O. Brissett shooting personal FOUL (1 PF) (Green 2 FT),"[1629052, 1630224]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Green,1630224.0,,
80,PT04M59.00S,2022-03-19T00:23:08.5Z,1,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,15,14,2022-03-19T00:23:08Z,800000,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
81,PT04M59.00S,2022-03-19T00:23:09.2Z,1,REGULAR,substitution,out,[],1630256,,,1610612745,15,14,2022-03-19T00:23:27Z,810000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M59.00S,2022-03-19T00:23:09.2Z,1,REGULAR,substitution,out,[],1629726,,,1610612745,15,14,2022-03-19T00:23:27Z,820000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M59.00S,2022-03-19T00:23:09.2Z,1,REGULAR,substitution,out,[],1629052,,,1610612745,15,14,2022-03-19T00:23:27Z,830000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M59.00S,2022-03-19T00:23:09.2Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,15,14,2022-03-19T00:23:27Z,840000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M59.00S,2022-03-19T00:23:09.2Z,1,REGULAR,substitution,in,[],203471,,,1610612745,15,14,2022-03-19T00:23:27Z,850000,,,0,,SUB in: D. Schroder,[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M59.00S,2022-03-19T00:23:09.2Z,1,REGULAR,substitution,in,[],1626147,,,1610612745,15,14,2022-03-19T00:23:27Z,860000,,,0,,SUB in: J. Anderson,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M59.00S,2022-03-19T00:23:28.9Z,1,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,16,14,2022-03-19T00:23:28Z,870000,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
88,PT04M45.00S,2022-03-19T00:23:44.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630613,16.376478318002626,42.15686274509804,1610612754,16,14,2022-03-19T00:24:37Z,880000,39.0,101.0,1,left,MISS D. Washington Jr. 10' driving floating bank Shot,[1630613],1610612754.0,IND,driving floating bank,,,Washington Jr.,D. Washington Jr.,,,,,10.87,Missed,,,,,,,,,,,,,,,,,,
89,PT04M43.00S,2022-03-19T00:23:46.8Z,1,REGULAR,rebound,defensive,[],203471,,,1610612745,16,14,2022-03-19T00:24:06Z,890000,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,
90,PT04M38.00S,2022-03-19T00:23:51.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630578,92.72339027595268,53.92156862745098,1610612745,18,14,2022-03-19T00:25:49Z,900000,20.0,16.0,1,right,A. Sengun running alley-oop Layup (2 PTS) (J. Green 2 AST),"[1630578, 1630224]",1610612745.0,HOU,running alley-oop,,,Sengun,A. Sengun,,,,,2.52,Made,2.0,J. Green,1630224.0,2.0,,,,,,,,,,,,,,
92,PT04M22.00S,2022-03-19T00:24:07.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,12.040078843626807,51.9607843137255,1610612754,18,16,2022-03-19T00:24:15Z,920000,-10.0,61.0,1,left,M. Brogdon 6' driving floating bank Jump Shot (4 PTS),[1627763],1610612754.0,IND,driving floating bank,,,Brogdon,M. Brogdon,,,,,6.15,Made,4.0,,,,,,,,,,,,,,,,,
93,PT04M13.00S,2022-03-19T00:24:18.2Z,1,REGULAR,turnover,out-of-bounds,[],1626174,,,1610612745,18,16,2022-03-19T00:24:24Z,930000,,,0,,C. Wood lost ball out-of-bounds TURNOVER (1 TO),[1626174],1610612745.0,HOU,lost ball,,,Wood,C. Wood,,,,,,,,,,,,,,,1.0,,,1626300.0,,,,,,
