actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
17,PT10M50.00S,2022-04-03T23:11:49.3Z,1,REGULAR,steal,,[],1629645,,,1610612745,2,2,2022-04-03T23:11:51Z,170000,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
18,PT10M40.00S,2022-04-03T23:11:59.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629645,74.72076215505913,88.72549019607843,1610612745,5,2,2022-04-03T23:12:02Z,180000,194.0,185.0,1,right,K. Porter Jr. 26' 3PT  (3 PTS) (A. Sengun 1 AST),"[1629645, 1630578]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,26.78,Made,3.0,A. Sengun,1630578.0,1.0,,,,,,,,,,,,,,,
20,PT10M23.00S,2022-04-03T23:12:15.9Z,1,REGULAR,3pt,Jump Shot,[],1626157,22.946780551905388,90.93137254901961,1610612750,5,2,2022-04-03T23:12:21Z,200000,-205.0,163.0,1,left,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M21.00S,2022-04-03T23:12:17.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,5,2,2022-04-03T23:12:21Z,210000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,
22,PT10M21.00S,2022-04-03T23:12:21.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,5,2,2022-04-03T23:12:21Z,220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,PT10M02.00S,2022-04-03T23:12:45.6Z,1,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,5,2,2022-04-03T23:12:50Z,230000,,,0,,J. Green lost ball out-of-bounds TURNOVER (1 TO),[1630224],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,,,,,,,,,,,1.0,,,101283.0,,,,,,,
24,PT09M47.00S,2022-04-03T23:13:07.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,3.892904073587385,96.81372549019608,1610612750,5,5,2022-04-03T23:13:11Z,240000,-234.0,-16.0,1,left,M. Beasley 3PT  (3 PTS) (A. Edwards 1 AST),"[1627736, 1630162]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.46,Made,3.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,,,,,
26,PT09M31.00S,2022-04-03T23:13:28.4Z,1,REGULAR,3pt,Jump Shot,[],1629645,75.77201051248358,87.74509803921569,1610612745,8,5,2022-04-03T23:13:38Z,260000,189.0,175.0,1,right,K. Porter Jr. 25' 3PT  (6 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,25.75,Made,6.0,,,,,,,,,,,,,,,,,,
27,PT09M16.00S,2022-04-03T23:13:38.9Z,1,REGULAR,3pt,Jump Shot,[],1630162,32.933639947437584,59.80392156862745,1610612750,8,5,2022-04-03T23:13:42Z,270000,-49.0,257.0,1,left,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M13.00S,2022-04-03T23:13:41.9Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,8,5,2022-04-03T23:13:42Z,280000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,
29,PT08M57.00S,2022-04-03T23:13:57.2Z,1,REGULAR,3pt,Jump Shot,[],1630224,93.51182654402102,6.127450980392156,1610612745,8,5,2022-04-03T23:14:02Z,290000,-219.0,8.0,1,right,MISS J. Green 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,21.96,Missed,,,,,,,,,,,,,,,,,,,
30,PT08M56.00S,2022-04-03T23:13:58.2Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,8,5,2022-04-03T23:16:37Z,300000,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,
31,PT08M48.00S,2022-04-03T23:14:05.8Z,1,REGULAR,3pt,Jump Shot,[],1630162,25.57490144546649,85.7843137254902,1610612750,8,8,2022-04-03T23:18:38Z,310000,-179.0,188.0,1,left,A. Edwards 25' 3PT running (3 PTS) (K. Towns 1 AST),"[1630162, 1626157]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,25.94,Made,3.0,K. Towns,1626157.0,1.0,,,,,,,,,,,,,,,
33,PT08M31.00S,2022-04-03T23:14:23.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,80.6340341655716,57.84313725490197,1610612745,8,8,2022-04-03T23:14:27Z,330000,39.0,130.0,1,right,MISS K. Porter Jr. 13' driving floating Shot,[1629645],1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,13.53,Missed,,,,,,,,,,,,,,,,,,,
34,PT08M29.00S,2022-04-03T23:14:25.4Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,8,8,2022-04-03T23:14:27Z,340000,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,
35,PT08M24.00S,2022-04-03T23:14:30.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,31.750985545335087,69.6078431372549,1610612750,8,11,2022-04-03T23:18:25Z,350000,-98.0,246.0,1,left,A. Edwards 26' 3PT pullup (6 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,26.48,Made,6.0,,,,,,,,,,,,,,,,,,
36,PT08M01.00S,2022-04-03T23:14:53.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.72339027595268,47.30392156862745,1610612745,10,11,2022-04-03T23:14:58Z,360000,-13.0,16.0,1,right,J. Green driving reverse Layup (2 PTS),[1630224],1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,2.09,Made,2.0,,,,,,,,,,,,,,,,,,
37,PT07M52.00S,2022-04-03T23:15:02.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,7.178055190538765,54.65686274509803,1610612750,10,13,2022-04-03T23:15:06Z,370000,-23.0,15.0,1,left,M. Beasley cutting finger roll Layup (5 PTS) (K. Towns 2 AST),"[1627736, 1626157]",1610612750.0,MIN,cutting finger roll,,,Beasley,M. Beasley,,,,,2.77,Made,5.0,K. Towns,1626157.0,2.0,,,,,,,,,,,,,,,
39,PT07M39.00S,2022-04-03T23:15:15.4Z,1,REGULAR,3pt,Jump Shot,[],1629726,65.1281208935611,31.127450980392158,1610612745,10,13,2022-04-03T23:15:19Z,390000,-94.0,275.0,1,right,MISS G. Mathews 29' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,29.1,Missed,,,,,,,,,,,,,,,,,,,
40,PT07M37.00S,2022-04-03T23:15:18.1Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,10,13,2022-04-03T23:15:18Z,400000,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,39.0,1.0,0.0,1.0,,,,,,,,,,,
41,PT07M34.00S,2022-04-03T23:15:20.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630256,69.46452036793693,74.75490196078431,1610612745,10,13,2022-04-03T23:15:24Z,410000,124.0,235.0,1,right,MISS J. Tate 26' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,,
42,PT07M31.00S,2022-04-03T23:15:23.7Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,10,13,2022-04-03T23:15:24Z,420000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,
43,PT07M25.00S,2022-04-03T23:15:29.7Z,1,REGULAR,3pt,Jump Shot,[],1626156,30.56833114323259,75.73529411764706,1610612750,10,13,2022-04-03T23:15:34Z,430000,-129.0,235.0,1,left,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,26.78,Missed,,,,,,,,,,,,,,,,,,,
44,PT07M21.00S,2022-04-03T23:15:33.7Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,10,13,2022-04-03T23:15:34Z,440000,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,43.0,2.0,1.0,1.0,,,,,,,,,,,
45,PT07M15.00S,2022-04-03T23:15:42.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,92.85479632063075,48.28431372549019,1610612745,10,13,2022-04-03T23:16:00Z,450000,-9.0,15.0,1,right,MISS J. Tate Layup,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,1.7,Missed,,,,,,,,,,,,,,,,,,,
46,PT07M13.00S,2022-04-03T23:15:44.1Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,10,13,2022-04-03T23:16:00Z,460000,,,0,,A. Sengun REBOUND (Off:2 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,45.0,3.0,1.0,2.0,,,,,,,,,,,
47,PT07M13.00S,2022-04-03T23:15:46.1Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630578,94.40999984741211,50.0,1610612745,12,13,2022-04-03T23:16:08Z,470000,0.0,0.0,1,right,A. Sengun tip DUNK (4 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
48,PT06M58.00S,2022-04-03T23:15:56.0Z,1,REGULAR,2pt,Jump Shot,[],1630162,25.837713534822605,48.28431372549019,1610612750,12,15,2022-04-03T23:16:04Z,480000,9.0,190.0,1,left,A. Edwards 19' step back Jump Shot (8 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,19.06,Made,8.0,,,,,,,,,,,,,,,,,,
49,PT06M45.00S,2022-04-03T23:16:11.7Z,1,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,12,15,2022-04-03T23:16:19Z,490000,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (1 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,,,,,,,,,,,1.0,,,1628171.0,,,,,,,
50,PT06M45.00S,2022-04-03T23:16:17.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,12,15,2022-04-03T23:16:17Z,500000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT06M33.00S,2022-04-03T23:19:30.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,6.915243101182654,55.392156862745104,1610612750,12,17,2022-04-03T23:19:35Z,510000,-27.0,13.0,1,left,K. Towns cutting Layup (2 PTS) (J. Vanderbilt 1 AST),"[1626157, 1629020]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,2.98,Made,2.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,,,,,,,,
53,PT06M16.00S,2022-04-03T23:19:47.9Z,1,REGULAR,3pt,Jump Shot,[],1630224,88.12417871222075,97.79411764705883,1610612745,15,17,2022-04-03T23:19:52Z,530000,239.0,59.0,1,right,J. Green 24' 3PT  (5 PTS) (J. Tate 1 AST),"[1630224, 1630256]",1610612745.0,HOU,,,,Green,J. Green,,,,,24.62,Made,5.0,J. Tate,1630256.0,1.0,,,,,,,,,,,,,,,
55,PT05M59.00S,2022-04-03T23:20:04.7Z,1,REGULAR,2pt,Jump Shot,[],1626157,25.443495400788436,44.6078431372549,1610612750,15,17,2022-04-03T23:22:42Z,550000,27.0,187.0,1,left,MISS K. Towns 18' step back Shot,[1626157],1610612750.0,MIN,step back,,,Towns,K. Towns,,,,,18.86,Missed,,,,,,,,,,,,,,,,,,,
56,PT05M57.00S,2022-04-03T23:20:06.7Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,15,17,2022-04-03T23:20:08Z,560000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,,
57,PT05M52.00S,2022-04-03T23:20:14.4Z,1,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612745,15,17,2022-04-03T23:20:19Z,570000,,,0,,K. Porter Jr. lost ball out-of-bounds TURNOVER (3 TO),[1629645],1610612745.0,HOU,lost ball,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,3.0,,,101283.0,,,,,,,
58,PT05M39.00S,2022-04-03T23:20:36.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626157,12.959921156373195,52.94117647058824,1610612750,15,19,2022-04-03T23:20:42Z,580000,-15.0,69.0,1,left,K. Towns 7' turnaround Hook (4 PTS) (D. Russell 1 AST),"[1626157, 1626156]",1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,7.08,Made,4.0,D. Russell,1626156.0,1.0,,,,,,,,,,,,,,,
60,PT05M26.00S,2022-04-03T23:20:49.0Z,1,REGULAR,2pt,Jump Shot,[],1630224,80.89684625492772,71.07843137254902,1610612745,17,19,2022-04-03T23:20:53Z,600000,105.0,127.0,1,right,J. Green 16' pullup Jump Shot (7 PTS) (K. Porter Jr. 1 AST),"[1630224, 1629645]",1610612745.0,HOU,pullup,,,Green,J. Green,,,,,16.51,Made,7.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,,,,,,
62,PT05M08.00S,2022-04-03T23:21:07.2Z,1,REGULAR,turnover,lost ball,[],1626156,,,1610612750,17,19,2022-04-03T23:21:10Z,620000,,,0,,D. Russell lost ball TURNOVER (1 TO),"[1626156, 1630256]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,1.0,Tate,1630256.0,,,,,,,,
63,PT05M08.00S,2022-04-03T23:21:07.2Z,1,REGULAR,steal,,[],1630256,,,1610612745,17,19,2022-04-03T23:21:08Z,630000,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M05.00S,2022-04-03T23:21:10.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630256,92.9862023653088,53.18627450980392,1610612745,19,19,2022-04-03T23:21:16Z,640000,16.0,13.0,1,right,J. Tate running DUNK (2 PTS),[1630256],1610612745.0,HOU,running,,,Tate,J. Tate,,,,,2.08,Made,2.0,,,,,,,,,,,,,,,,,,
65,PT04M49.00S,2022-04-03T23:21:26.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,7.178055190538765,50.49019607843137,1610612750,19,21,2022-04-03T23:21:31Z,650000,-2.0,15.0,1,left,K. Towns driving Layup (6 PTS) (A. Edwards 2 AST),"[1626157, 1630162]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,1.52,Made,6.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,,,
66,PT04M31.00S,2022-04-03T23:21:45.3Z,1,REGULAR,3pt,Jump Shot,[],1629726,80.89684625492772,97.79411764705883,1610612745,19,21,2022-04-03T23:21:49Z,660000,239.0,127.0,1,right,MISS G. Mathews 27' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,,
67,PT04M28.00S,2022-04-03T23:21:48.3Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,19,21,2022-04-03T23:21:49Z,670000,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,66.0,3.0,3.0,0.0,,,,,,,,,,,
69,PT04M27.00S,2022-04-03T23:21:52.7Z,1,REGULAR,turnover,lost ball,[],1626157,,,1610612750,19,21,2022-04-03T23:22:31Z,690000,,,0,,K. Towns lost ball TURNOVER (1 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,1.0,,,,,,,,,,
71,PT04M26.00S,2022-04-03T23:21:56.9Z,1,REGULAR,foul,personal,[],1626157,,,1610612745,19,21,2022-04-03T23:22:04Z,710000,,,0,,K. Towns loose ball personal FOUL (1 PF),"[1626157, 1630578]",1610612750.0,MIN,loose ball,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Sengun,1630578.0,,,
73,PT04M26.00S,2022-04-03T23:22:05.2Z,1,REGULAR,substitution,out,[],1629020,,,1610612745,19,21,2022-04-03T23:22:11Z,730000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT04M26.00S,2022-04-03T23:22:05.2Z,1,REGULAR,substitution,in,[],1627752,,,1610612745,19,21,2022-04-03T23:22:11Z,740000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M12.00S,2022-04-03T23:22:43.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629645,88.78120893561103,65.44117647058823,1610612745,21,21,2022-04-03T23:22:48Z,750000,77.0,53.0,1,right,K. Porter Jr. 9' fadeaway Jump Shot (8 PTS) (J. Green 1 AST),"[1629645, 1630224]",1610612745.0,HOU,fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,9.36,Made,8.0,J. Green,1630224.0,1.0,,,,,,,,,,,,,,,
77,PT03M56.00S,2022-04-03T23:23:01.0Z,1,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612750,21,21,2022-04-03T23:29:44Z,770000,,,0,,K. Porter Jr. shooting personal FOUL (1 PF) (Towns 2 FT),"[1629645, 1626157]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Towns,1626157.0,,,
79,PT03M56.00S,2022-04-03T23:23:25.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,21,21,2022-04-03T23:23:25Z,790000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT03M56.00S,2022-04-03T23:23:28.4Z,1,REGULAR,instantreplay,challenge,[],0,,,1610612750,21,21,2022-04-03T23:26:11Z,800000,,,0,,,[],1610612745.0,HOU,overturned,,,,,,,,,,,,,,,,,,,,,,201639.0,,,,,Corrected to Shooting Foul on K. Porter Jr.,,
81,PT03M56.00S,2022-04-03T23:26:16.4Z,1,REGULAR,substitution,out,[],1630256,,,1610612750,21,21,2022-04-03T23:26:32Z,810000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT03M56.00S,2022-04-03T23:26:16.4Z,1,REGULAR,substitution,out,[],1629726,,,1610612750,21,21,2022-04-03T23:26:32Z,820000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT03M56.00S,2022-04-03T23:26:16.4Z,1,REGULAR,substitution,out,[],1627736,,,1610612750,21,21,2022-04-03T23:26:32Z,830000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M56.00S,2022-04-03T23:26:16.4Z,1,REGULAR,substitution,in,[],1630231,,,1610612750,21,21,2022-04-03T23:26:32Z,840000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M56.00S,2022-04-03T23:26:16.4Z,1,REGULAR,substitution,in,[],1630528,,,1610612750,21,21,2022-04-03T23:26:32Z,850000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M56.00S,2022-04-03T23:26:16.4Z,1,REGULAR,substitution,in,[],1629669,,,1610612750,21,21,2022-04-03T23:26:32Z,860000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT03M56.00S,2022-04-03T23:26:49.0Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,21,22,2022-04-03T23:27:18Z,870000,,,0,,K. Towns Free Throw 1 of 2 (7 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
88,PT03M56.00S,2022-04-03T23:26:49.0Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,21,22,2022-04-03T23:27:18Z,880000,,,0,,MISS K. Towns Free Throw 2 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Missed,,,,,,,,,,,,,,,,,,,
89,PT03M56.00S,2022-04-03T23:26:49.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,21,22,2022-04-03T23:27:18Z,890000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,
