actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,turnoverTotal,stealPlayerName,stealPersonId
91,PT05M37.00S,2022-03-29T00:24:41.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,91.80354796320631,45.588235294117645,1610612745,18,23,2022-03-29T00:24:49Z,910000,-22.0,25.0,1,right,J. Tate cutting Layup (8 PTS) (A. Sengun 1 AST),"[1630256, 1630578]",1610612745.0,HOU,cutting,,,Tate,J. Tate,,,,,3.3,Made,,,,,8.0,A. Sengun,1630578.0,1.0,,,,,,,,,,,
93,PT05M22.00S,2022-03-29T00:24:57.1Z,1,REGULAR,2pt,Jump Shot,[],1627749,22.815374507227332,55.392156862745104,1610612759,18,25,2022-03-29T00:25:02Z,930000,-27.0,162.0,1,left,D. Murray 16' pullup Jump Shot (9 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,16.42,Made,,,,,9.0,,,,,,,,,,,,,,
94,PT05M05.00S,2022-03-29T00:25:14.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,88.78120893561103,49.754901960784316,1610612745,18,25,2022-03-29T00:25:19Z,940000,-1.0,53.0,1,right,MISS A. Sengun Hook,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,5.3,Missed,,,,,,,,,,,,,,,,,,,
95,PT05M02.00S,2022-03-29T00:25:17.2Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,18,25,2022-03-29T00:25:19Z,950000,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
96,PT04M54.00S,2022-03-29T00:25:25.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630563,6.258212877792378,39.21568627450981,1610612759,18,25,2022-03-29T00:25:38Z,960000,54.0,6.0,1,left,MISS J. Primo driving floating bank Shot,[1630563],1610612759.0,SAS,driving floating bank,,,Primo,J. Primo,,,,,5.43,Missed,,,,,,,,,,,,,,,,,,,
97,PT04M53.00S,2022-03-29T00:25:26.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,18,25,2022-03-29T00:25:38Z,970000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,96.0,,,,,,,,,,,,,,,,,,
98,PT04M53.00S,2022-03-29T00:25:30.9Z,1,REGULAR,foul,personal,[],1630256,,,1610612759,18,25,2022-03-29T00:30:16Z,980000,,,0,,J. Tate loose ball personal FOUL (2 PF),"[1630256, 1630563]",1610612745.0,HOU,loose ball,,,Tate,J. Tate,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Primo,1630563.0,,,,
100,PT04M53.00S,2022-03-29T00:25:48.0Z,1,REGULAR,substitution,out,[],1630256,,,1610612759,18,25,2022-03-29T00:26:06Z,1000000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M53.00S,2022-03-29T00:25:48.0Z,1,REGULAR,substitution,out,[],1629726,,,1610612759,18,25,2022-03-29T00:26:06Z,1010000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M53.00S,2022-03-29T00:25:48.0Z,1,REGULAR,substitution,out,[],1627749,,,1610612759,18,25,2022-03-29T00:26:06Z,1020000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M53.00S,2022-03-29T00:25:48.0Z,1,REGULAR,substitution,out,[],1630563,,,1610612759,18,25,2022-03-29T00:26:06Z,1030000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M53.00S,2022-03-29T00:25:48.0Z,1,REGULAR,substitution,in,[],1630528,,,1610612759,18,25,2022-03-29T00:26:06Z,1040000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M53.00S,2022-03-29T00:25:48.0Z,1,REGULAR,substitution,in,[],1630231,,,1610612759,18,25,2022-03-29T00:26:06Z,1050000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M53.00S,2022-03-29T00:25:48.0Z,1,REGULAR,substitution,in,[],1629111,,,1610612759,18,25,2022-03-29T00:26:06Z,1060000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M53.00S,2022-03-29T00:25:48.0Z,1,REGULAR,substitution,in,[],1630200,,,1610612759,18,25,2022-03-29T00:26:06Z,1070000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M45.00S,2022-03-29T00:26:14.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,7.5722733245729295,55.392156862745104,1610612759,18,27,2022-03-29T00:26:21Z,1080000,-27.0,19.0,1,left,K. Johnson driving finger roll Layup (7 PTS) (Z. Collins 1 AST),"[1629640, 1628380]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,3.28,Made,,,,,7.0,Z. Collins,1628380.0,1.0,,,,,,,,,,,
110,PT04M30.00S,2022-03-29T00:26:29.2Z,1,REGULAR,3pt,Jump Shot,[],1629645,66.44218134034165,21.323529411764707,1610612745,21,27,2022-03-29T00:26:33Z,1100000,-143.0,263.0,1,right,K. Porter Jr. 29' 3PT  (6 PTS) (J. Christopher 1 AST),"[1629645, 1630528]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,29.95,Made,,,,,6.0,J. Christopher,1630528.0,1.0,,,,,,,,,,,
112,PT04M06.00S,2022-03-29T00:26:53.3Z,1,REGULAR,2pt,Jump Shot,[],1626196,18.74178712220762,68.38235294117648,1610612759,21,29,2022-03-29T00:29:27Z,1120000,-92.0,124.0,1,left,J. Richardson 15' fadeaway Jump Shot (2 PTS),[1626196],1610612759.0,SAS,fadeaway,,,Richardson,J. Richardson,,,,,15.41,Made,,,,,2.0,,,,,,,,,,,,,,
113,PT03M56.00S,2022-03-29T00:27:03.1Z,1,REGULAR,2pt,Jump Shot,[],1630224,92.59198423127464,79.65686274509804,1610612745,21,29,2022-03-29T00:27:08Z,1130000,148.0,17.0,1,right,MISS J. Green 14' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,14.93,Missed,,,,,,,,,,,,,,,,,,,
114,PT03M54.00S,2022-03-29T00:27:05.1Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,21,29,2022-03-29T00:27:08Z,1140000,,,0,,Z. Collins REBOUND (Off:0 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,113.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
115,PT03M48.00S,2022-03-29T00:27:12.7Z,1,REGULAR,3pt,Jump Shot,[],1626196,27.94021024967148,79.41176470588235,1610612759,21,29,2022-03-29T00:27:19Z,1150000,-147.0,210.0,1,left,MISS J. Richardson 25' step back 3PT,[1626196],1610612759.0,SAS,step back,,,Richardson,J. Richardson,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
116,PT03M44.00S,2022-03-29T00:27:15.6Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612759,21,29,2022-03-29T00:27:15Z,1160000,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,115.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
117,PT03M32.00S,2022-03-29T00:27:27.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629111,6.652431011826544,56.61764705882353,1610612759,21,29,2022-03-29T00:27:36Z,1170000,-33.0,10.0,1,left,MISS J. Landale turnaround Hook,[1629111],1610612759.0,SAS,turnaround,,,Landale,J. Landale,,,,,3.46,Missed,,,,,,,,,,,,,,,,,,,
118,PT03M28.00S,2022-03-29T00:27:31.2Z,1,REGULAR,rebound,offensive,[],1629640,,,1610612759,21,29,2022-03-29T00:30:53Z,1180000,,,0,,K. Johnson REBOUND (Off:2 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,117.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
119,PT03M28.00S,2022-03-29T00:27:34.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629640,5.590000152587891,50.0,1610612759,21,31,2022-03-29T00:30:59Z,1190000,0.0,0.0,1,left,K. Johnson tip Layup (9 PTS),[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,0.0,Made,,,,,9.0,,,,,,,,,,,,,,
120,PT03M15.00S,2022-03-29T00:27:44.4Z,1,REGULAR,3pt,Jump Shot,[],1629645,71.82982917214193,85.29411764705883,1610612745,21,31,2022-03-29T00:27:49Z,1200000,176.0,212.0,1,right,MISS K. Porter Jr. 27' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,27.61,Missed,,,,,,,,,,,,,,,,,,,
121,PT03M12.00S,2022-03-29T00:27:47.4Z,1,REGULAR,rebound,defensive,[],1626196,,,1610612759,21,31,2022-03-29T00:27:49Z,1210000,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
122,PT03M10.00S,2022-03-29T00:27:50.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630200,9.067017082785808,53.69944852941176,1610612759,21,33,2022-03-29T00:28:02Z,1220000,-18.0,33.0,1,left,T. Jones running Layup (2 PTS) (K. Johnson 3 AST),"[1630200, 1629640]",1610612759.0,SAS,running,,,Jones,T. Jones,,,,,3.76,Made,,,,,2.0,K. Johnson,1629640.0,3.0,,,,,,,,,,,
124,PT02M53.00S,2022-03-29T00:28:06.2Z,1,REGULAR,3pt,Jump Shot,[],1630231,68.41327201051249,76.7156862745098,1610612745,24,33,2022-03-29T00:28:13Z,1240000,134.0,244.0,1,right,K. Martin Jr. 27' 3PT  (3 PTS) (K. Porter Jr. 3 AST),"[1630231, 1629645]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,27.85,Made,,,,,3.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,,,
126,PT02M39.00S,2022-03-29T00:28:19.8Z,1,REGULAR,3pt,Jump Shot,[],1628380,30.699737187910642,74.01960784313727,1610612759,24,33,2022-03-29T00:28:25Z,1260000,-120.0,236.0,1,left,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,,
127,PT02M36.00S,2022-03-29T00:28:22.8Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,24,33,2022-03-29T00:28:25Z,1270000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
128,PT02M28.00S,2022-03-29T00:28:31.6Z,1,REGULAR,3pt,Jump Shot,[],1630224,68.15045992115637,68.38235294117648,1610612745,27,33,2022-03-29T00:28:36Z,1280000,92.0,247.0,1,right,J. Green 26' 3PT  (10 PTS) (J. Christopher 2 AST),"[1630224, 1630528]",1610612745.0,HOU,,,,Green,J. Green,,,,,26.34,Made,,,,,10.0,J. Christopher,1630528.0,2.0,,,,,,,,,,,
130,PT02M27.00S,2022-03-29T00:28:37.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,27,33,2022-03-29T00:28:37Z,1300000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M27.00S,2022-03-29T00:28:47.6Z,1,REGULAR,substitution,out,[],1630224,,,1610612759,27,33,2022-03-29T00:31:13Z,1310000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M27.00S,2022-03-29T00:28:47.6Z,1,REGULAR,substitution,out,[],1630578,,,1610612759,27,33,2022-03-29T00:31:13Z,1320000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M27.00S,2022-03-29T00:28:47.6Z,1,REGULAR,substitution,out,[],1629640,,,1610612759,27,33,2022-03-29T00:31:13Z,1330000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M27.00S,2022-03-29T00:28:47.6Z,1,REGULAR,substitution,in,[],1630586,,,1610612759,27,33,2022-03-29T00:31:13Z,1340000,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M27.00S,2022-03-29T00:28:47.6Z,1,REGULAR,substitution,in,[],1630227,,,1610612759,27,33,2022-03-29T00:31:13Z,1350000,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M27.00S,2022-03-29T00:28:47.6Z,1,REGULAR,substitution,in,[],1627749,,,1610612759,27,33,2022-03-29T00:31:13Z,1360000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M08.00S,2022-03-29T00:31:52.8Z,1,REGULAR,turnover,lost ball,[],1627749,,,1610612759,27,33,2022-03-29T00:31:59Z,1370000,,,0,,D. Murray lost ball TURNOVER (1 TO),"[1627749, 1629645]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,1.0,Porter Jr.,1629645.0
138,PT02M08.00S,2022-03-29T00:31:52.8Z,1,REGULAR,steal,,[],1629645,,,1610612745,27,33,2022-03-29T00:31:54Z,1380000,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M04.00S,2022-03-29T00:31:56.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629645,93.38042049934296,57.84313725490197,1610612745,29,33,2022-03-29T00:32:07Z,1390000,39.0,10.0,1,right,K. Porter Jr. running DUNK (8 PTS),[1629645],1610612745.0,HOU,running,,,Porter Jr.,K. Porter Jr.,,,,,4.04,Made,,,,,8.0,,,,,,,,,,,,,,
140,PT01M48.00S,2022-03-29T00:32:11.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,9.149145860709593,51.71568627450981,1610612759,29,35,2022-03-29T00:32:22Z,1400000,-9.0,34.0,1,left,Z. Collins Hook (2 PTS) (J. Richardson 1 AST),"[1628380, 1626196]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,3.46,Made,,,,,2.0,J. Richardson,1626196.0,1.0,,,,,,,,,,,
142,PT01M32.00S,2022-03-29T00:32:28.0Z,1,REGULAR,2pt,Jump Shot,[],1629645,78.40013140604468,71.07843137254902,1610612745,31,35,2022-03-29T00:32:36Z,1420000,105.0,151.0,1,right,K. Porter Jr. 18' step back Jump Shot (10 PTS) (U. Garuba 1 AST),"[1629645, 1630586]",1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,18.37,Made,,,,,10.0,U. Garuba,1630586.0,1.0,,,,,,,,,,,
144,PT01M14.00S,2022-03-29T00:32:46.0Z,1,REGULAR,3pt,Jump Shot,[],1629111,22.026938239159,8.57843137254902,1610612759,31,35,2022-03-29T00:33:02Z,1440000,207.0,155.0,1,left,MISS J. Landale 25' 3PT,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,,
145,PT01M11.00S,2022-03-29T00:32:49.0Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,31,35,2022-03-29T00:33:02Z,1450000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
146,PT00M57.90S,2022-03-29T00:33:03.1Z,1,REGULAR,2pt,Jump Shot,[],1629645,80.23981603153744,30.88235294117647,1610612745,31,35,2022-03-29T00:33:08Z,1460000,-96.0,133.0,1,right,MISS K. Porter Jr. 16' pullup Shot,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,16.4,Missed,,,,,,,,,,,,,,,,,,,
147,PT00M54.80S,2022-03-29T00:33:06.2Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,31,35,2022-03-29T00:33:08Z,1470000,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,146.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
148,PT00M53.60S,2022-03-29T00:33:09.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1626196,14.98028909329829,50.857843137254896,1610612759,31,37,2022-03-29T00:35:08Z,1480000,-4.0,88.0,1,left,J. Richardson 8' running Jump Shot (4 PTS) (D. Murray 4 AST),"[1626196, 1627749]",1610612759.0,SAS,running,,,Richardson,J. Richardson,,,,,8.84,Made,,,,,4.0,D. Murray,1627749.0,4.0,,,,,,,,,,,
150,PT00M32.50S,2022-03-29T00:33:31.4Z,1,REGULAR,turnover,bad pass,[],1630227,,,1610612745,31,37,2022-03-29T00:33:35Z,1500000,,,0,,D. Nix bad pass TURNOVER (1 TO),"[1630227, 1628380]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,1.0,Collins,1628380.0
151,PT00M32.50S,2022-03-29T00:33:31.4Z,1,REGULAR,steal,,[],1628380,,,1610612759,31,37,2022-03-29T00:33:33Z,1510000,,,0,,Z. Collins STEAL (1 STL),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M28.60S,2022-03-29T00:33:37.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612759,31,37,2022-03-29T00:33:47Z,1520000,,,0,,K. Porter Jr. personal FOUL (1 PF) (Murray 2 FT),"[1629645, 1627749]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Murray,1627749.0,,,,
154,PT00M28.60S,2022-03-29T00:34:07.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1627749,,,1610612759,31,38,2022-03-29T00:34:07Z,1540000,,,0,,D. Murray Free Throw 1 of 2 (10 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
155,PT00M28.60S,2022-03-29T00:34:22.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1627749,,,1610612759,31,39,2022-03-29T00:34:22Z,1550000,,,0,,D. Murray Free Throw 2 of 2 (11 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
156,PT00M06.90S,2022-03-29T00:34:45.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,92.19776609724047,44.11764705882353,1610612745,31,39,2022-03-29T00:34:52Z,1560000,-29.0,21.0,1,right,MISS K. Martin Jr. driving Layup,[1630231],1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,3.6,Missed,,,,,,,,,,,,,,,,,,,
157,PT00M03.40S,2022-03-29T00:34:49.1Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612759,31,39,2022-03-29T00:34:52Z,1570000,,,0,,J. Landale REBOUND (Off:1 Def:1),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,156.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
158,PT00M00.00S,2022-03-29T00:34:56.8Z,1,REGULAR,period,end,[],0,,,1610612759,31,39,2022-03-29T00:34:56Z,1580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-03-29T00:35:10.2Z,2,REGULAR,substitution,out,['startperiod'],1629645,,,1610612759,31,39,2022-03-29T00:37:24Z,1590000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-03-29T00:35:10.2Z,2,REGULAR,substitution,out,['startperiod'],1630200,,,1610612759,31,39,2022-03-29T00:37:24Z,1600000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-03-29T00:35:10.2Z,2,REGULAR,substitution,in,['startperiod'],1630224,,,1610612759,31,39,2022-03-29T00:37:24Z,1610000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-03-29T00:35:10.2Z,2,REGULAR,substitution,in,['startperiod'],1630170,,,1610612759,31,39,2022-03-29T00:37:24Z,1620000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-03-29T00:37:38.3Z,2,REGULAR,period,start,[],0,,,1610612759,31,39,2022-03-29T00:37:38Z,1630000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M45.00S,2022-03-29T00:37:52.7Z,2,REGULAR,3pt,Jump Shot,[],1626196,8.754927726675426,97.30392156862744,1610612759,31,42,2022-03-29T00:38:00Z,1640000,-237.0,30.0,1,left,J. Richardson 3PT  (7 PTS) (D. Vassell 1 AST),"[1626196, 1630170]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,23.84,Made,,,,,7.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,
166,PT11M21.00S,2022-03-29T00:38:17.7Z,2,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612745,31,42,2022-03-29T00:38:28Z,1660000,,,0,,D. Vassell shooting personal FOUL (1 PF) (Nix 2 FT),"[1630170, 1630227]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Nix,1630227.0,,,,
168,PT11M21.00S,2022-03-29T00:38:41.0Z,2,REGULAR,freethrow,1 of 2,[],1630227,,,1610612745,31,42,2022-03-29T00:39:02Z,1680000,,,0,,MISS D. Nix Free Throw 1 of 2,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,Missed,,,,,,,,,,,,,,,,,,,
169,PT11M21.00S,2022-03-29T00:38:41.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,31,42,2022-03-29T00:39:02Z,1690000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,168.0,,,,,,,,,,,,,,,,,,
170,PT11M21.00S,2022-03-29T00:38:41.0Z,2,REGULAR,freethrow,2 of 2,[],1630227,,,1610612745,31,42,2022-03-29T00:39:02Z,1700000,,,0,,MISS D. Nix Free Throw 2 of 2,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,Missed,,,,,,,,,,,,,,,,,,,
171,PT11M18.00S,2022-03-29T00:38:44.0Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612759,31,42,2022-03-29T00:39:02Z,1710000,,,0,,J. Richardson REBOUND (Off:0 Def:2),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,170.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
172,PT11M09.00S,2022-03-29T00:39:05.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,6.389618922470433,52.20588235294118,1610612759,31,44,2022-03-29T00:39:11Z,1720000,-11.0,8.0,1,left,Z. Collins driving Layup (4 PTS) (J. Richardson 2 AST),"[1628380, 1626196]",1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,1.34,Made,,,,,4.0,J. Richardson,1626196.0,2.0,,,,,,,,,,,
174,PT10M51.00S,2022-03-29T00:39:23.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630528,86.28449408672799,61.51960784313726,1610612745,33,44,2022-03-29T00:39:42Z,1740000,58.0,76.0,1,right,J. Christopher 9' fadeaway Jump Shot (2 PTS) (D. Nix 1 AST),"[1630528, 1630227]",1610612745.0,HOU,fadeaway,,,Christopher,J. Christopher,,,,,9.57,Made,,,,,2.0,D. Nix,1630227.0,1.0,,,,,,,,,,,
176,PT10M33.00S,2022-03-29T00:39:41.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,9.149145860709593,51.9607843137255,1610612759,33,44,2022-03-29T00:39:49Z,1760000,-10.0,34.0,1,left,MISS J. Landale Hook,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,3.49,Missed,,,,,,,,,,,,,,,,,,,
177,PT10M30.00S,2022-03-29T00:39:44.7Z,2,REGULAR,rebound,defensive,[],1630528,,,1610612745,33,44,2022-03-29T00:39:49Z,1770000,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,176.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
178,PT10M24.00S,2022-03-29T00:39:50.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630528,89.04402102496715,43.627450980392155,1610612745,33,44,2022-03-29T00:40:24Z,1780000,-32.0,50.0,1,right,MISS J. Christopher running Layup,[1630528],1610612745.0,HOU,running,,,Christopher,J. Christopher,,,,,5.97,Missed,,,,,,,,,,,,,,,,,,,
179,PT10M21.00S,2022-03-29T00:39:53.7Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,33,44,2022-03-29T00:39:56Z,1790000,,,0,,D. Murray REBOUND (Off:0 Def:5),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,178.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
