actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-03-20T19:40:54.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-03-20T19:40:54Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2022-03-20T19:40:57.7Z,1,REGULAR,jumpball,recovered,[],1630256,,,1610612745,0,0,2022-03-20T19:40:57Z,40000,,,0,,Jump Ball C. Wood vs. S. Adams: Tip to J. Tate,"[1630256, 1626174, 203500]",1610612745.0,HOU,startperiod,J. Tate,1630256.0,Tate,J. Tate,Wood,1626174.0,Adams,203500.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M53.00S,2022-03-20T19:41:00.8Z,1,REGULAR,3pt,Jump Shot,[],1629726,19.004599211563733,3.6764705882352944,1610612745,0,0,2022-03-20T19:41:10Z,70000,232.0,126.0,1,left,MISS G. Mathews 26' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M52.00S,2022-03-20T19:41:01.8Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,0,0,2022-03-20T19:41:10Z,80000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M35.00S,2022-03-20T19:41:18.7Z,1,REGULAR,2pt,Jump Shot,[],1628415,78.13731931668858,50.98039215686274,1610612763,0,2,2022-03-20T19:42:06Z,90000,5.0,153.0,1,right,D. Brooks 15' pullup Jump Shot (2 PTS) (T. Jones 1 AST),"[1628415, 1626145]",1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,15.31,Made,,,,,2.0,T. Jones,1626145.0,1.0,,,,,,,,,,,
11,PT11M16.00S,2022-03-20T19:41:37.4Z,1,REGULAR,2pt,Jump Shot,[],1629645,26.49474375821288,53.92156862745098,1610612745,0,2,2022-03-20T19:41:45Z,110000,-20.0,197.0,1,left,MISS K. Porter Jr. 19' step back Shot,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,19.76,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M15.00S,2022-03-20T19:41:38.4Z,1,REGULAR,rebound,offensive,[],1630256,,,1610612745,0,2,2022-03-20T19:41:45Z,120000,,,0,,J. Tate REBOUND (Off:1 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
13,PT11M14.00S,2022-03-20T19:41:42.4Z,1,REGULAR,foul,personal,[],1628991,,,1610612745,0,2,2022-03-20T19:41:50Z,130000,,,0,,J. Jackson Jr. personal FOUL (1 PF),"[1628991, 1630256]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,1146.0,1.0,0.0,Tate,1630256.0,,,,,,
15,PT11M11.00S,2022-03-20T19:42:01.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629645,6.521024967148489,53.431372549019606,1610612745,2,2,2022-03-20T19:42:07Z,150000,-17.0,9.0,1,left,K. Porter Jr. cutting DUNK (2 PTS) (J. Tate 1 AST),"[1629645, 1630256]",1610612745.0,HOU,cutting,,,Porter Jr.,K. Porter Jr.,,,,,1.93,Made,,,,,2.0,J. Tate,1630256.0,1.0,,,,,,,,,,,
17,PT11M00.00S,2022-03-20T19:42:12.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,91.93495400788436,50.0,1610612763,2,4,2022-03-20T19:42:19Z,170000,0.0,23.0,1,right,D. Bane cutting Layup (2 PTS) (S. Adams 1 AST),"[1630217, 203500]",1610612763.0,MEM,cutting,,,Bane,D. Bane,,,,,2.33,Made,,,,,2.0,S. Adams,203500.0,1.0,,,,,,,,,,,
19,PT10M45.00S,2022-03-20T19:42:26.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,11.12023653088042,55.14705882352941,1610612745,2,4,2022-03-20T19:42:36Z,190000,-26.0,52.0,1,left,MISS J. Tate driving Layup,[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,5.8,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M44.00S,2022-03-20T19:42:27.6Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,2,4,2022-03-20T19:42:36Z,200000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
21,PT10M39.00S,2022-03-20T19:42:32.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628415,91.67214191852825,50.49019607843137,1610612763,2,4,2022-03-20T19:42:45Z,210000,2.0,26.0,1,right,MISS D. Brooks running Layup,[1628415],1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,2.59,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M38.00S,2022-03-20T19:42:33.6Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,2,4,2022-03-20T19:42:45Z,220000,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
