actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
15,PT11M12.00S,2021-11-11T00:46:25.3Z,1,REGULAR,rebound,offensive,[],1630256,,,1610612745,0,0,2021-11-11T00:46:29Z,150000,,,0,,J. Tate REBOUND (Off:1 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,13.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
16,PT11M12.00S,2021-11-11T00:46:25.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630256,92.19776609724047,47.549019607843135,1610612745,0,0,2021-11-11T00:46:33Z,160000,-12.0,21.0,1,right,MISS J. Tate turnaround Hook,[1630256],1610612745.0,HOU,turnaround,,,Tate,J. Tate,,,,,2.42,Missed,,,,,,,,,,,,,,,,,,,
17,PT11M12.00S,2021-11-11T00:46:25.6Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,0,0,2021-11-11T00:46:46Z,170000,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
18,PT10M57.00S,2021-11-11T00:46:40.1Z,1,REGULAR,3pt,Jump Shot,[],1630165,8.623521681997373,4.166666666666666,1610612765,0,3,2021-11-11T00:50:32Z,180000,229.0,29.0,1,left,K. Hayes 3PT  (3 PTS) (I. Stewart 1 AST),"[1630165, 1630191]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,23.1,Made,,,,,,,3.0,I. Stewart,1630191.0,1.0,,,,,,,,,
20,PT10M33.00S,2021-11-11T00:47:04.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,91.40932982917214,42.40196078431372,1610612745,0,3,2021-11-11T00:47:17Z,200000,-38.0,28.0,1,right,MISS J. Tate driving Layup,[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,4.74,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M33.00S,2021-11-11T00:47:04.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,0,3,2021-11-11T00:47:17Z,210000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,
22,PT10M33.00S,2021-11-11T00:47:15.2Z,1,REGULAR,foul,personal,[],1630180,,,1610612745,0,3,2021-11-11T00:47:27Z,220000,,,0,,S. Bey loose ball personal FOUL (1 PF),"[1630180, 1628464]",1610612765.0,DET,loose ball,,,Bey,S. Bey,,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Theis,1628464.0,,,,
24,PT10M27.00S,2021-11-11T00:47:34.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,0,3,2021-11-11T00:47:34Z,240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT10M20.00S,2021-11-11T00:47:52.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629645,68.15045992115637,32.84313725490196,1610612745,0,3,2021-11-11T00:47:57Z,250000,-86.0,247.0,1,right,MISS K. Porter Jr. 26' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,,
26,PT10M18.00S,2021-11-11T00:47:54.8Z,1,REGULAR,rebound,defensive,[],203924,,,1610612765,0,3,2021-11-11T00:48:22Z,260000,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
27,PT10M12.00S,2021-11-11T00:48:00.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630595,5.338370565045992,46.81372549019608,1610612765,0,5,2021-11-11T00:48:11Z,270000,16.0,-2.0,1,left,C. Cunningham running Layup (2 PTS),[1630595],1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,1.61,Made,,,,,,,2.0,,,,,,,,,,,,
28,PT09M58.00S,2021-11-11T00:48:14.5Z,1,REGULAR,3pt,Jump Shot,[],1626174,66.96780551905388,67.8921568627451,1610612745,0,5,2021-11-11T00:48:18Z,280000,89.0,258.0,1,right,MISS C. Wood 27' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,27.31,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M55.00S,2021-11-11T00:48:17.5Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,0,5,2021-11-11T00:48:18Z,290000,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
30,PT09M48.00S,2021-11-11T00:48:24.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,6.652431011826544,47.05882352941176,1610612765,0,5,2021-11-11T00:48:29Z,300000,15.0,10.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,1.78,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M46.00S,2021-11-11T00:48:26.8Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612745,0,5,2021-11-11T00:48:29Z,310000,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
32,PT09M40.00S,2021-11-11T00:48:33.1Z,1,REGULAR,3pt,Jump Shot,[],1630224,73.53810775295663,87.74509803921569,1610612745,0,5,2021-11-11T00:48:37Z,320000,189.0,196.0,1,right,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,27.22,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M37.00S,2021-11-11T00:48:36.1Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,0,5,2021-11-11T00:48:37Z,330000,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
34,PT09M30.00S,2021-11-11T00:48:42.5Z,1,REGULAR,3pt,Jump Shot,[],203924,29.517082785808146,25.98039215686275,1610612765,0,8,2021-11-11T00:48:47Z,340000,120.0,225.0,1,left,J. Grant 25' 3PT  (3 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,25.5,Made,,,,,,,3.0,,,,,,,,,,,,
35,PT09M15.00S,2021-11-11T00:48:57.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,93.9060446780552,47.794117647058826,1610612745,2,8,2021-11-11T00:49:03Z,350000,-11.0,5.0,1,right,C. Wood driving Layup (2 PTS) (J. Green 1 AST),"[1626174, 1630224]",1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,1.2,Made,,,,,,,2.0,J. Green,1630224.0,1.0,,,,,,,,,
37,PT09M04.00S,2021-11-11T00:49:07.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,5.995400788436268,53.92156862745098,1610612765,2,8,2021-11-11T00:49:14Z,370000,-20.0,4.0,1,left,MISS J. Grant driving Layup,[203924],1610612765.0,DET,driving,,,Grant,J. Grant,,,,,2.0,Missed,,,,,,,,,,,,,,,,,,,
38,PT09M02.00S,2021-11-11T00:49:09.8Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612745,2,8,2021-11-11T00:49:14Z,380000,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,37.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
39,PT08M55.00S,2021-11-11T00:49:20.4Z,1,REGULAR,foul,personal,[],1630595,,,1610612745,2,8,2021-11-11T00:49:33Z,390000,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 1628464]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Theis,1628464.0,,,,
46,PT08M48.00S,2021-11-11T00:49:31.7Z,1,REGULAR,turnover,bad pass,[],1629645,,,1610612745,2,8,2021-11-11T00:50:38Z,405000,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 1630191]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,1.0,Stewart,1630191.0,
47,PT08M48.00S,2021-11-11T00:49:31.7Z,1,REGULAR,steal,,[],1630191,,,1610612765,2,8,2021-11-11T00:50:38Z,407500,,,0,,I. Stewart STEAL (1 STL),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M41.00S,2021-11-11T00:49:50.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203924,8.754927726675426,96.56862745098039,1610612765,2,11,2021-11-11T00:50:47Z,430000,-233.0,30.0,1,left,J. Grant 3PT  (6 PTS) (C. Cunningham 1 AST),"[203924, 1630595]",1610612765.0,DET,,,,Grant,J. Grant,,,,,23.47,Made,,,,,,,6.0,C. Cunningham,1630595.0,1.0,,,,,,,,,
45,PT08M40.00S,2021-11-11T00:49:55.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,2,11,2021-11-11T00:49:55Z,450000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M24.00S,2021-11-11T00:53:37.2Z,1,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612745,2,11,2021-11-11T00:53:44Z,460000,,,0,,C. Cunningham shooting personal FOUL (2 PF) (Green 2 FT),"[1630595, 1630224]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,Green,1630224.0,,,,
50,PT08M24.00S,2021-11-11T00:54:01.5Z,1,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,3,11,2021-11-11T00:54:01Z,480000,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
51,PT08M24.00S,2021-11-11T00:54:03.1Z,1,REGULAR,substitution,out,[],1630595,,,1610612745,3,11,2021-11-11T00:54:09Z,490000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M24.00S,2021-11-11T00:54:03.1Z,1,REGULAR,substitution,in,[],1628367,,,1610612745,3,11,2021-11-11T00:54:09Z,500000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M24.00S,2021-11-11T00:54:19.4Z,1,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,4,11,2021-11-11T00:54:19Z,510000,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
54,PT08M10.00S,2021-11-11T00:54:34.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,17.821944809461236,39.46078431372549,1610612765,4,11,2021-11-11T00:54:41Z,520000,53.0,115.0,1,left,MISS J. Grant 12' turnaround fadeaway Shot,[203924],1610612765.0,DET,turnaround fadeaway,,,Grant,J. Grant,,,,,12.65,Missed,,,,,,,,,,,,,,,,,,,
55,PT08M08.00S,2021-11-11T00:54:36.6Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612745,4,11,2021-11-11T00:54:41Z,530000,,,0,,D. Theis REBOUND (Off:0 Def:3),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,54.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
56,PT08M00.00S,2021-11-11T00:54:43.9Z,1,REGULAR,3pt,Jump Shot,[],1629645,80.76544021024968,91.42156862745098,1610612745,7,11,2021-11-11T00:54:47Z,540000,207.0,128.0,1,right,K. Porter Jr. 24' 3PT  (3 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,24.36,Made,,,,,,,3.0,,,,,,,,,,,,
57,PT07M52.00S,2021-11-11T00:54:55.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,7,11,2021-11-11T00:54:55Z,550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M43.00S,2021-11-11T00:55:16.2Z,1,REGULAR,3pt,Jump Shot,[],1630165,9.806176084099869,4.166666666666666,1610612765,7,11,2021-11-11T00:55:20Z,560000,229.0,40.0,1,left,MISS K. Hayes 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,23.26,Missed,,,,,,,,,,,,,,,,,,,
59,PT07M41.00S,2021-11-11T00:55:18.2Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,7,11,2021-11-11T00:55:20Z,570000,,,0,,I. Stewart REBOUND (Off:1 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,58.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
60,PT07M38.00S,2021-11-11T00:55:21.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630165,12.302890932982917,51.225490196078425,1610612765,7,11,2021-11-11T00:55:29Z,580000,-6.0,63.0,1,left,MISS K. Hayes 6' driving floating Shot,[1630165],1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,6.34,Missed,,,,,,,,,,,,,,,,,,,
61,PT07M36.00S,2021-11-11T00:55:23.7Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,7,11,2021-11-11T00:55:29Z,590000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
62,PT07M24.00S,2021-11-11T00:55:35.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,91.14651773981603,58.08823529411765,1610612745,7,11,2021-11-11T00:55:39Z,600000,40.0,31.0,1,right,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,5.07,Missed,,,,,,,,,,,,,,,,,,,
63,PT07M22.00S,2021-11-11T00:55:37.3Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,7,11,2021-11-11T00:55:39Z,610000,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
64,PT07M15.00S,2021-11-11T00:55:43.6Z,1,REGULAR,3pt,Jump Shot,[],1628367,27.020367936925098,14.950980392156863,1610612765,7,11,2021-11-11T00:55:49Z,620000,175.0,201.0,1,left,MISS J. Jackson 26' 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,26.7,Missed,,,,,,,,,,,,,,,,,,,
65,PT07M12.00S,2021-11-11T00:55:46.9Z,1,REGULAR,rebound,offensive,[],1630165,,,1610612765,7,11,2021-11-11T00:55:46Z,630000,,,0,,K. Hayes REBOUND (Off:1 Def:0),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,64.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
66,PT07M08.00S,2021-11-11T00:55:51.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,28.728646517739815,77.45098039215686,1610612765,7,11,2021-11-11T00:55:56Z,640000,-137.0,218.0,1,left,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
67,PT07M04.00S,2021-11-11T00:55:55.0Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,7,11,2021-11-11T00:55:56Z,650000,,,0,,I. Stewart REBOUND (Off:2 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,66.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
68,PT07M02.00S,2021-11-11T00:55:57.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,5.863994743758213,46.568627450980394,1610612765,7,11,2021-11-11T00:56:05Z,660000,17.0,3.0,1,left,MISS S. Bey Layup,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,1.74,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M58.00S,2021-11-11T00:56:01.5Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,7,11,2021-11-11T00:56:05Z,670000,,,0,,S. Bey REBOUND (Off:1 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,68.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
70,PT06M58.00S,2021-11-11T00:56:01.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,5.590000152587891,50.0,1610612765,7,11,2021-11-11T00:56:01Z,680000,0.0,0.0,1,left,MISS S. Bey tip Layup,[1630180],1610612765.0,DET,tip,,,Bey,S. Bey,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M57.00S,2021-11-11T00:56:02.5Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,7,11,2021-11-11T00:56:02Z,690000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,70.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
72,PT06M55.00S,2021-11-11T00:56:07.3Z,1,REGULAR,foul,offensive,[],1628464,,,1610612745,7,11,2021-11-11T00:56:17Z,700000,,,0,,D. Theis offensive FOUL (1 PF),"[1628464, 1630165]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Hayes,1630165.0,,,,
74,PT06M55.00S,2021-11-11T00:56:07.3Z,1,REGULAR,turnover,offensive foul,[],1628464,,,1610612745,7,11,2021-11-11T00:56:07Z,720000,,,0,,D. Theis offensive foul TURNOVER (1 TO),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,204058.0,,,,,1.0,,,
75,PT06M46.00S,2021-11-11T00:56:33.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628367,16.113666228646515,25.49019607843137,1610612765,7,13,2021-11-11T00:56:38Z,730000,123.0,99.0,1,left,J. Jackson 15' pullup Jump Shot (2 PTS) (K. Hayes 1 AST),"[1628367, 1630165]",1610612765.0,DET,pullup,,,Jackson,J. Jackson,,,,,15.75,Made,,,,,,,2.0,K. Hayes,1630165.0,1.0,,,,,,,,,
77,PT06M31.00S,2021-11-11T00:56:47.2Z,1,REGULAR,3pt,Jump Shot,[],1626174,73.01248357424441,18.872549019607842,1610612745,10,13,2021-11-11T00:56:52Z,750000,-156.0,201.0,1,right,C. Wood 25' 3PT  (5 PTS) (K. Porter Jr. 1 AST),"[1626174, 1629645]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,25.43,Made,,,,,,,5.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,
79,PT06M14.00S,2021-11-11T00:57:05.3Z,1,REGULAR,3pt,Jump Shot,[],1628367,24.26084099868594,9.558823529411764,1610612765,10,13,2021-11-11T00:57:09Z,770000,202.0,176.0,1,left,MISS J. Jackson 26' 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,26.78,Missed,,,,,,,,,,,,,,,,,,,
80,PT06M12.00S,2021-11-11T00:57:07.3Z,1,REGULAR,rebound,offensive,[],1628367,,,1610612765,10,13,2021-11-11T00:57:09Z,780000,,,0,,J. Jackson REBOUND (Off:1 Def:0),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,79.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
81,PT06M09.00S,2021-11-11T00:57:10.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,24.655059132720105,84.80392156862744,1610612765,10,13,2021-11-11T00:57:58Z,790000,-174.0,179.0,1,left,MISS S. Bey 24' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
82,PT06M09.00S,2021-11-11T00:57:10.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,10,13,2021-11-11T00:57:58Z,800000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,
83,PT06M09.00S,2021-11-11T00:57:15.0Z,1,REGULAR,foul,personal,[],1630191,,,1610612745,10,13,2021-11-11T00:58:36Z,810000,,,0,,I. Stewart loose ball personal FOUL (1 PF),"[1630191, 1629645]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Porter Jr.,1629645.0,,,,
86,PT06M09.00S,2021-11-11T00:57:25.6Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,10,13,2021-11-11T00:57:43Z,840000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M09.00S,2021-11-11T00:57:25.6Z,1,REGULAR,substitution,in,[],201569,,,1610612745,10,13,2021-11-11T00:57:43Z,850000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M48.00S,2021-11-11T00:58:05.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,92.59198423127464,50.0,1610612745,12,13,2021-11-11T00:58:28Z,860000,0.0,17.0,1,right,C. Wood cutting DUNK (7 PTS) (D. Theis 1 AST),"[1626174, 1628464]",1610612745.0,HOU,cutting,,,Wood,C. Wood,,,,,1.71,Made,,,,,,,7.0,D. Theis,1628464.0,1.0,,,,,,,,,
90,PT05M43.00S,2021-11-11T00:58:15.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,12,13,2021-11-11T00:58:15Z,880000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M37.00S,2021-11-11T01:01:55.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,6.783837056504599,47.30392156862745,1610612765,12,13,2021-11-11T01:02:01Z,890000,13.0,11.0,1,left,MISS S. Bey Layup - blocked,"[1630180, 1630256]",1610612765.0,DET,,,,Bey,S. Bey,,,,,1.76,Missed,,,,,Tate,1630256.0,,,,,,,,,,,,,
92,PT05M37.00S,2021-11-11T01:01:55.0Z,1,REGULAR,block,,[],1630256,,,1610612765,12,13,2021-11-11T01:01:57Z,900000,,,0,,J. Tate BLOCK (1 BLK),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
