actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
92,PT04M28.00S,2021-10-29T00:28:01.3Z,1,REGULAR,substitution,in,[],1628021,,,1610612745,13,16,2021-10-29T00:28:29Z,920000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M28.00S,2021-10-29T00:28:01.3Z,1,REGULAR,substitution,in,[],203903,,,1610612745,13,16,2021-10-29T00:28:29Z,930000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M12.00S,2021-10-29T00:28:50.4Z,1,REGULAR,3pt,Jump Shot,[],1626174,22.28975032851511,12.009803921568627,1610612745,13,16,2021-10-29T00:29:00Z,940000,190.0,157.0,1,left,MISS C. Wood 24' step back 3PT,[1626174],1610612745.0,HOU,step back,,,Wood,C. Wood,,,,,,,,24.65,Missed,,,,,,,,,,,,,,,
95,PT04M12.00S,2021-10-29T00:28:50.4Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,13,16,2021-10-29T00:29:00Z,950000,,,0,,H. Whiteside REBOUND (Off:0 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,94.0,2.0,2.0,0.0,,,,,,,
96,PT04M05.00S,2021-10-29T00:28:57.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],204060,92.9862023653088,4.6568627450980395,1610612762,13,19,2021-10-29T00:29:11Z,960000,-227.0,13.0,1,right,J. Ingles 3PT  (3 PTS) (D. Mitchell 2 AST),"[204060, 1628378]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,22.71,Made,3.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,
98,PT03M54.00S,2021-10-29T00:29:08.1Z,1,REGULAR,3pt,Jump Shot,[],1630578,29.6484888304862,75.0,1610612745,16,19,2021-10-29T00:29:15Z,980000,-125.0,226.0,1,left,A. Sengun 25' 3PT  (3 PTS) (K. Porter Jr. 1 AST),"[1630578, 1629645]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,25.84,Made,3.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,,
100,PT03M45.00S,2021-10-29T00:29:19.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.85479632063075,46.568627450980394,1610612762,16,21,2021-10-29T00:29:32Z,1000000,-17.0,15.0,1,right,D. Mitchell driving reverse Layup (6 PTS),[1628378],1610612762.0,UTA,driving reverse,,,Mitchell,D. Mitchell,,,,,,,,2.26,Made,6.0,,,,,,,,,,,,,,
101,PT03M45.00S,2021-10-29T00:29:22.8Z,1,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612762,16,21,2021-10-29T00:30:03Z,1010000,,,0,,A. Sengun shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1630578, 1628378]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Mitchell,1628378.0,,
103,PT03M45.00S,2021-10-29T00:29:50.4Z,1,REGULAR,freethrow,1 of 1,[],1628378,,,1610612762,16,22,2021-10-29T00:29:50Z,1030000,,,0,,D. Mitchell Free Throw 1 of 1 (7 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
104,PT03M38.00S,2021-10-29T00:30:08.5Z,1,REGULAR,foul,personal,[],204060,,,1610612745,16,22,2021-10-29T00:30:20Z,1040000,,,0,,J. Ingles personal FOUL (1 PF),"[204060, 1630578]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Sengun,1630578.0,,
106,PT03M20.00S,2021-10-29T00:30:35.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,12.828515111695138,49.50980392156863,1610612745,16,22,2021-10-29T00:30:45Z,1060000,2.0,68.0,1,left,MISS A. Sengun 6' turnaround fadeaway Shot,[1630578],1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,,,,6.81,Missed,,,,,,,,,,,,,,,
107,PT03M20.00S,2021-10-29T00:30:35.9Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,16,22,2021-10-29T00:30:45Z,1070000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,106.0,1.0,1.0,0.0,,,,,,,
108,PT03M14.00S,2021-10-29T00:30:46.1Z,1,REGULAR,foul,personal,[],1628021,,,1610612762,16,22,2021-10-29T00:31:10Z,1080000,,,0,,D. Nwaba personal FOUL (1 PF),"[1628021, 203903]",1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Clarkson,203903.0,,
110,PT03M14.00S,2021-10-29T00:30:54.5Z,1,REGULAR,substitution,out,[],202355,,,1610612762,16,22,2021-10-29T00:31:09Z,1100000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M14.00S,2021-10-29T00:30:54.5Z,1,REGULAR,substitution,out,[],1626220,,,1610612762,16,22,2021-10-29T00:31:09Z,1110000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M14.00S,2021-10-29T00:30:54.5Z,1,REGULAR,substitution,out,[],1628378,,,1610612762,16,22,2021-10-29T00:31:09Z,1120000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M14.00S,2021-10-29T00:30:54.5Z,1,REGULAR,substitution,in,[],203497,,,1610612762,16,22,2021-10-29T00:31:09Z,1130000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M14.00S,2021-10-29T00:30:54.5Z,1,REGULAR,substitution,in,[],201144,,,1610612762,16,22,2021-10-29T00:31:09Z,1140000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M14.00S,2021-10-29T00:30:54.5Z,1,REGULAR,substitution,in,[],1629672,,,1610612762,16,22,2021-10-29T00:31:09Z,1150000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M56.00S,2021-10-29T00:31:36.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612762,16,22,2021-10-29T00:31:42Z,1160000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,203591.0,,,,,,
117,PT02M56.00S,2021-10-29T00:31:40.5Z,1,REGULAR,substitution,out,[],1629645,,,1610612745,16,22,2021-10-29T00:31:52Z,1170000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M56.00S,2021-10-29T00:31:40.5Z,1,REGULAR,substitution,in,[],201571,,,1610612745,16,22,2021-10-29T00:31:52Z,1180000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M49.00S,2021-10-29T00:32:05.1Z,1,REGULAR,foul,personal,[],204060,,,1610612745,16,22,2021-10-29T00:32:16Z,1190000,,,0,,J. Ingles personal FOUL (2 PF),"[204060, 1630578]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Sengun,1630578.0,,
121,PT02M49.00S,2021-10-29T00:32:11.2Z,1,REGULAR,substitution,out,[],1626174,,,1610612745,16,22,2021-10-29T00:32:14Z,1210000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M49.00S,2021-10-29T00:32:11.2Z,1,REGULAR,substitution,in,[],1630256,,,1610612745,16,22,2021-10-29T00:32:14Z,1220000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M44.00S,2021-10-29T00:32:28.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201569,33.722076215505915,64.70588235294117,1610612745,16,22,2021-10-29T00:32:35Z,1230000,-74.0,264.0,1,left,MISS E. Gordon 27' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,27.45,Missed,,,,,,,,,,,,,,,
124,PT02M43.00S,2021-10-29T00:32:29.4Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,16,22,2021-10-29T00:32:35Z,1240000,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,123.0,3.0,3.0,0.0,,,,,,,
125,PT02M26.00S,2021-10-29T00:32:46.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204060,91.80354796320631,45.34313725490196,1610612762,16,24,2021-10-29T00:32:52Z,1250000,-23.0,25.0,1,right,J. Ingles driving finger roll Layup (5 PTS),[204060],1610612762.0,UTA,driving finger roll,,,Ingles,J. Ingles,,,,,,,,3.38,Made,5.0,,,,,,,,,,,,,,
126,PT02M15.00S,2021-10-29T00:32:56.7Z,1,REGULAR,3pt,Jump Shot,[],201571,28.86005256241787,19.362745098039216,1610612745,16,24,2021-10-29T00:33:03Z,1260000,153.0,219.0,1,left,MISS D. Augustin 26' 3PT,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,26.71,Missed,,,,,,,,,,,,,,,
127,PT02M14.00S,2021-10-29T00:32:57.7Z,1,REGULAR,rebound,offensive,[],1630256,,,1610612745,16,24,2021-10-29T00:33:03Z,1270000,,,0,,J. Tate REBOUND (Off:1 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,126.0,1.0,0.0,1.0,,,,,,,
128,PT02M10.00S,2021-10-29T00:33:01.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630256,33.327858081471746,57.59803921568627,1610612745,16,24,2021-10-29T00:33:07Z,1280000,-38.0,261.0,1,left,MISS J. Tate 26' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,26.36,Missed,,,,,,,,,,,,,,,
129,PT02M10.00S,2021-10-29T00:33:01.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,16,24,2021-10-29T00:33:07Z,1290000,,,0,,R. Gobert REBOUND (Off:0 Def:4),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,128.0,4.0,4.0,0.0,,,,,,,
130,PT01M54.00S,2021-10-29T00:33:19.1Z,1,REGULAR,3pt,Jump Shot,[],203903,67.09921156373193,56.127450980392155,1610612762,16,24,2021-10-29T00:33:26Z,1300000,31.0,257.0,1,right,MISS J. Clarkson 25' step back 3PT,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,,,,25.86,Missed,,,,,,,,,,,,,,,
131,PT01M52.00S,2021-10-29T00:33:21.1Z,1,REGULAR,rebound,defensive,[],201569,,,1610612745,16,24,2021-10-29T00:33:26Z,1310000,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,130.0,1.0,1.0,0.0,,,,,,,
132,PT01M41.00S,2021-10-29T00:33:30.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.915243101182654,53.92156862745098,1610612745,16,24,2021-10-29T00:33:39Z,1320000,-20.0,13.0,1,left,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,,,,2.32,Missed,,,,,,,,,,,,,,,
133,PT01M41.00S,2021-10-29T00:33:30.4Z,1,REGULAR,rebound,defensive,[],204060,,,1610612762,16,24,2021-10-29T00:33:39Z,1330000,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,132.0,1.0,1.0,0.0,,,,,,,
134,PT01M35.00S,2021-10-29T00:33:37.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],204060,68.15045992115637,65.44117647058823,1610612762,16,27,2021-10-29T00:34:23Z,1340000,77.0,247.0,1,right,J. Ingles 25' 3PT pullup (8 PTS),[204060],1610612762.0,UTA,pullup,,,Ingles,J. Ingles,,,,,,,,25.87,Made,8.0,,,,,,,,,,,,,,
135,PT01M22.00S,2021-10-29T00:33:49.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,8.623521681997373,49.754901960784316,1610612745,16,27,2021-10-29T00:33:56Z,1350000,1.0,29.0,1,left,MISS E. Gordon driving Layup,[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,,,,2.86,Missed,,,,,,,,,,,,,,,
136,PT01M21.00S,2021-10-29T00:33:51.2Z,1,REGULAR,rebound,offensive,[],1630256,,,1610612745,16,27,2021-10-29T00:33:51Z,1360000,,,0,,J. Tate REBOUND (Off:2 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,135.0,2.0,0.0,2.0,,,,,,,
137,PT01M20.00S,2021-10-29T00:33:52.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,5.601182654402102,46.07843137254902,1610612745,18,27,2021-10-29T00:34:01Z,1370000,20.0,0.0,1,left,J. Tate putback Layup (2 PTS),[1630256],1610612745.0,HOU,putback,,,Tate,J. Tate,,,,,,,,1.96,Made,2.0,,,,,,,,,,,,,,
138,PT01M13.00S,2021-10-29T00:34:01.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201571,,,1610612762,18,27,2021-10-29T00:34:07Z,1380000,,,0,,D. Augustin personal FOUL (1 PF) (Conley 2 FT),"[201571, 201144]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Conley,201144.0,,
140,PT01M13.00S,2021-10-29T00:34:32.1Z,1,REGULAR,freethrow,1 of 2,[],201144,,,1610612762,18,27,2021-10-29T00:34:32Z,1400000,,,0,,MISS M. Conley Free Throw 1 of 2,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,Missed,,,,,,,,,,,,,,,
141,PT01M13.00S,2021-10-29T00:34:32.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,18,27,2021-10-29T00:34:32Z,1410000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,140.0,,,,,,,,,,
142,PT01M13.00S,2021-10-29T00:34:48.5Z,1,REGULAR,freethrow,2 of 2,[],201144,,,1610612762,18,28,2021-10-29T00:34:48Z,1420000,,,0,,M. Conley Free Throw 2 of 2 (3 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
143,PT01M00.00S,2021-10-29T00:35:06.4Z,1,REGULAR,turnover,3-second-violation,[],1630578,,,1610612745,18,28,2021-10-29T00:35:13Z,1430000,,,0,,A. Sengun 3-second-violation TURNOVER (1 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,1.0,,,,,,,,,,,,,201245.0,,,,,,
144,PT00M49.10S,2021-10-29T00:35:33.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204060,84.1819973718791,41.66666666666667,1610612762,18,28,2021-10-29T00:35:40Z,1440000,-42.0,96.0,1,right,MISS J. Ingles 10' driving floating Shot,[204060],1610612762.0,UTA,driving floating,,,Ingles,J. Ingles,,,,,,,,10.48,Missed,,,,,,,,,,,,,,,
145,PT00M46.40S,2021-10-29T00:35:36.2Z,1,REGULAR,rebound,offensive,[],203903,,,1610612762,18,28,2021-10-29T00:35:36Z,1450000,,,0,,J. Clarkson REBOUND (Off:1 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,144.0,2.0,1.0,1.0,,,,,,,
146,PT00M44.70S,2021-10-29T00:35:38.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203497,93.38042049934296,48.28431372549019,1610612762,18,30,2021-10-29T00:36:03Z,1460000,-9.0,10.0,1,right,R. Gobert reverse DUNK (5 PTS) (J. Clarkson 1 AST),"[203497, 203903]",1610612762.0,UTA,reverse,,,Gobert,R. Gobert,,,,,,,,1.3,Made,5.0,J. Clarkson,203903.0,1.0,,,,,,,,,,,
148,PT00M27.30S,2021-10-29T00:35:59.5Z,1,REGULAR,3pt,Jump Shot,[],1630256,13.091327201051248,4.6568627450980395,1610612745,18,30,2021-10-29T00:36:07Z,1480000,227.0,71.0,1,left,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,23.74,Missed,,,,,,,,,,,,,,,
149,PT00M27.30S,2021-10-29T00:35:59.5Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,18,30,2021-10-29T00:36:07Z,1490000,,,0,,R. Gobert REBOUND (Off:0 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,148.0,5.0,5.0,0.0,,,,,,,
150,PT00M06.60S,2021-10-29T00:36:20.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612762,18,30,2021-10-29T00:36:30Z,1500000,,,0,,J. Tate shooting personal FOUL (1 PF) (Gobert 2 FT),"[1630256, 203497]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Gobert,203497.0,,
152,PT00M06.60S,2021-10-29T00:36:51.9Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,18,31,2021-10-29T00:36:51Z,1520000,,,0,,R. Gobert Free Throw 1 of 2 (6 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
153,PT00M06.60S,2021-10-29T00:36:52.8Z,1,REGULAR,substitution,out,[],1628021,,,1610612762,18,31,2021-10-29T00:36:59Z,1530000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M06.60S,2021-10-29T00:36:52.8Z,1,REGULAR,substitution,in,[],1630224,,,1610612762,18,31,2021-10-29T00:36:59Z,1540000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M06.60S,2021-10-29T00:37:15.3Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,18,32,2021-10-29T00:37:15Z,1550000,,,0,,R. Gobert Free Throw 2 of 2 (7 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
156,PT00M00.00S,2021-10-29T00:37:26.8Z,1,REGULAR,3pt,Jump Shot,[],1630224,33.590670170827856,49.26470588235294,1610612745,18,32,2021-10-29T00:37:36Z,1560000,4.0,263.0,1,left,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,,,,26.33,Missed,,,,,,,,,,,,,,,
157,PT00M00.00S,2021-10-29T00:37:28.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,18,32,2021-10-29T00:37:28Z,1570000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,156.0,,,,,,,,,,
158,PT00M00.00S,2021-10-29T00:37:30.6Z,1,REGULAR,period,end,[],0,,,1610612745,18,32,2021-10-29T00:37:30Z,1580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2021-10-29T00:40:08.4Z,2,REGULAR,period,start,[],0,,,1610612745,18,32,2021-10-29T00:40:08Z,1590000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M43.00S,2021-10-29T00:40:24.5Z,2,REGULAR,3pt,Jump Shot,[],1630224,27.94021024967148,79.90196078431373,1610612745,18,32,2021-10-29T00:40:33Z,1600000,-150.0,210.0,1,left,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,,,,25.79,Missed,,,,,,,,,,,,,,,
161,PT11M42.00S,2021-10-29T00:40:25.5Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,18,32,2021-10-29T00:40:33Z,1610000,,,0,,R. Gobert REBOUND (Off:0 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,160.0,6.0,6.0,0.0,,,,,,,
162,PT11M19.00S,2021-10-29T00:40:48.2Z,2,REGULAR,3pt,Jump Shot,[],204060,93.51182654402102,96.56862745098039,1610612762,18,32,2021-10-29T00:40:53Z,1620000,233.0,8.0,1,right,MISS J. Ingles 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,23.3,Missed,,,,,,,,,,,,,,,
163,PT11M18.00S,2021-10-29T00:40:49.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,18,32,2021-10-29T00:40:53Z,1630000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,162.0,,,,,,,,,,
164,PT11M18.00S,2021-10-29T00:40:53.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612762,18,32,2021-10-29T00:41:01Z,1640000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,203591.0,,,,,,
165,PT11M02.00S,2021-10-29T00:41:20.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630224,23.078186596583443,59.068627450980394,1610612745,18,32,2021-10-29T00:41:30Z,1650000,-45.0,164.0,1,left,MISS J. Green 17' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,,,,17.05,Missed,,,,,,,,,,,,,,,
166,PT10M59.00S,2021-10-29T00:41:23.3Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,18,32,2021-10-29T00:41:30Z,1660000,,,0,,R. Gobert REBOUND (Off:0 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,165.0,7.0,7.0,0.0,,,,,,,
167,PT10M50.00S,2021-10-29T00:41:31.7Z,2,REGULAR,3pt,Jump Shot,[],204060,87.20433639947439,96.81372549019608,1610612762,18,32,2021-10-29T00:41:37Z,1670000,234.0,68.0,1,right,MISS J. Ingles 24' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,24.37,Missed,,,,,,,,,,,,,,,
168,PT10M49.00S,2021-10-29T00:41:32.7Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,18,32,2021-10-29T00:41:37Z,1680000,,,0,,J. Tate REBOUND (Off:2 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,167.0,3.0,1.0,2.0,,,,,,,
169,PT10M41.00S,2021-10-29T00:41:40.4Z,2,REGULAR,3pt,Jump Shot,[],201571,27.54599211563732,81.86274509803921,1610612745,21,32,2021-10-29T00:41:46Z,1690000,-159.0,206.0,1,left,D. Augustin 26' 3PT  (3 PTS) (J. Tate 1 AST),"[201571, 1630256]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,26.07,Made,3.0,J. Tate,1630256.0,1.0,,,,,,,,,,,
171,PT10M16.00S,2021-10-29T00:42:05.4Z,2,REGULAR,3pt,Jump Shot,[],201144,66.5735873850197,45.09803921568628,1610612762,21,32,2021-10-29T00:42:25Z,1710000,-25.0,262.0,1,right,MISS M. Conley 26' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,26.28,Missed,,,,,,,,,,,,,,,
172,PT10M16.00S,2021-10-29T00:42:05.4Z,2,REGULAR,rebound,offensive,[],1629672,,,1610612762,21,32,2021-10-29T00:42:25Z,1720000,,,0,,E. Paschall REBOUND (Off:1 Def:0),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,171.0,1.0,0.0,1.0,,,,,,,
173,PT10M16.00S,2021-10-29T00:42:22.3Z,2,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612762,21,32,2021-10-29T00:42:27Z,1730000,,,0,,J. Tate shooting personal FOUL (2 PF) (Paschall 2 FT),"[1630256, 1629672]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Paschall,1629672.0,,
175,PT10M16.00S,2021-10-29T00:42:36.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629672,,,1610612762,21,32,2021-10-29T00:42:36Z,1750000,,,0,,MISS E. Paschall Free Throw 1 of 2,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,Missed,,,,,,,,,,,,,,,
176,PT10M16.00S,2021-10-29T00:42:36.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,21,32,2021-10-29T00:42:36Z,1760000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,175.0,,,,,,,,,,
177,PT10M16.00S,2021-10-29T00:42:37.4Z,2,REGULAR,substitution,out,[],201569,,,1610612762,21,32,2021-10-29T00:42:43Z,1770000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M16.00S,2021-10-29T00:42:37.4Z,2,REGULAR,substitution,out,[],201144,,,1610612762,21,32,2021-10-29T00:42:43Z,1780000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M16.00S,2021-10-29T00:42:37.4Z,2,REGULAR,substitution,in,[],1630231,,,1610612762,21,32,2021-10-29T00:42:43Z,1790000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M16.00S,2021-10-29T00:42:37.4Z,2,REGULAR,substitution,in,[],1630215,,,1610612762,21,32,2021-10-29T00:42:43Z,1800000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
