actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-12-29T01:10:39.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-12-29T01:10:39Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2021-12-29T01:10:41.3Z,1,REGULAR,jumpball,recovered,[],201566,,,1610612747,0,0,2021-12-29T01:10:41Z,40000,,,0,,Jump Ball L. James vs. C. Wood: Tip to R. Westbrook,"[201566, 2544, 1626174]",1610612747.0,LAL,startperiod,R. Westbrook,201566.0,Westbrook,R. Westbrook,James,2544.0,Wood,1626174.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2021-12-29T01:10:58.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,13.485545335085414,44.85294117647059,1610612747,0,0,2021-12-29T01:11:07Z,70000,26.0,74.0,1,left,MISS M. Monk 7' driving finger roll Layup,[1628370],1610612747.0,LAL,driving finger roll,,,Monk,M. Monk,,,,,7.86,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2021-12-29T01:11:00.7Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,0,0,2021-12-29T01:11:07Z,80000,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M28.00S,2021-12-29T01:11:10.7Z,1,REGULAR,3pt,Jump Shot,[],1626174,92.85479632063075,97.05882352941177,1610612745,3,0,2021-12-29T01:11:15Z,90000,235.0,15.0,1,right,C. Wood 3PT  (3 PTS) (K. Porter Jr. 1 AST),"[1626174, 1629645]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,23.58,Made,,,,,3.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,,
11,PT11M19.00S,2021-12-29T01:11:19.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,5.995400788436268,48.77450980392157,1610612747,3,2,2021-12-29T01:11:27Z,110000,6.0,4.0,1,left,R. Westbrook driving Layup (2 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,0.72,Made,,,,,2.0,,,,,,,,,,,,,,
12,PT10M53.00S,2021-12-29T01:11:44.9Z,1,REGULAR,3pt,Jump Shot,[],1626174,66.5735873850197,44.85294117647059,1610612745,3,2,2021-12-29T01:11:48Z,120000,-26.0,262.0,1,right,MISS C. Wood 26' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
13,PT10M50.00S,2021-12-29T01:11:47.9Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,3,2,2021-12-29T01:11:48Z,130000,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
14,PT10M40.00S,2021-12-29T01:11:57.8Z,1,REGULAR,3pt,Jump Shot,[],2544,25.312089356110377,85.7843137254902,1610612747,3,5,2021-12-29T01:12:02Z,140000,-179.0,185.0,1,left,L. James 25' 3PT  (3 PTS) (R. Westbrook 1 AST),"[2544, 201566]",1610612747.0,LAL,,,,James,L. James,,,,,25.76,Made,,,,,3.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,
16,PT10M22.00S,2021-12-29T01:12:15.3Z,1,REGULAR,3pt,Jump Shot,[],1630224,74.85216819973719,84.31372549019608,1610612745,3,5,2021-12-29T01:12:22Z,160000,172.0,184.0,1,right,MISS J. Green 25' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
17,PT10M20.00S,2021-12-29T01:12:17.3Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,3,5,2021-12-29T01:12:22Z,170000,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
18,PT10M15.00S,2021-12-29T01:12:22.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,6.652431011826544,48.28431372549019,1610612747,3,5,2021-12-29T01:12:33Z,180000,9.0,10.0,1,left,MISS R. Westbrook running finger roll Layup,[201566],1610612747.0,LAL,running finger roll,,,Westbrook,R. Westbrook,,,,,1.32,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M14.00S,2021-12-29T01:12:23.9Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,3,5,2021-12-29T01:12:33Z,190000,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
20,PT10M08.00S,2021-12-29T01:12:30.3Z,1,REGULAR,turnover,bad pass,[],1626174,,,1610612745,3,5,2021-12-29T01:12:36Z,200000,,,0,,C. Wood bad pass TURNOVER (1 TO),"[1626174, 202340]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,1.0,Bradley,202340.0,,,,,,,,
21,PT10M08.00S,2021-12-29T01:12:30.3Z,1,REGULAR,steal,,[],202340,,,1610612747,3,5,2021-12-29T01:12:33Z,210000,,,0,,A. Bradley STEAL (1 STL),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
22,PT10M02.00S,2021-12-29T01:12:36.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],2544,31.750985545335087,82.35294117647058,1610612747,3,5,2021-12-29T01:12:43Z,220000,-162.0,246.0,1,left,MISS L. James 29' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,29.44,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M01.00S,2021-12-29T01:12:37.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,3,5,2021-12-29T01:12:43Z,230000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,
24,PT10M01.00S,2021-12-29T01:12:40.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,3,5,2021-12-29T01:12:40Z,240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT09M43.00S,2021-12-29T01:13:04.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,92.9862023653088,56.372549019607845,1610612745,3,5,2021-12-29T01:13:12Z,250000,32.0,13.0,1,right,MISS K. Porter Jr. driving floating bank Shot,[1629645],1610612745.0,HOU,driving floating bank,,,Porter Jr.,K. Porter Jr.,,,,,3.46,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M42.00S,2021-12-29T01:13:05.0Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,3,5,2021-12-29T01:13:12Z,260000,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,25.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
27,PT09M34.00S,2021-12-29T01:13:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202340,6.915243101182654,47.549019607843135,1610612747,3,5,2021-12-29T01:13:20Z,270000,12.0,13.0,1,left,MISS A. Bradley driving reverse Layup,[202340],1610612747.0,LAL,driving reverse,,,Bradley,A. Bradley,,,,,1.75,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M32.00S,2021-12-29T01:13:15.2Z,1,REGULAR,rebound,defensive,[],201569,,,1610612745,3,5,2021-12-29T01:13:20Z,280000,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
