actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
25,PT09M58.00S,2022-03-17T00:12:55.2Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,2,7,2022-03-17T00:12:57Z,250000,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M55.00S,2022-03-17T00:12:58.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,66.44218134034165,38.72549019607843,1610612756,2,7,2022-03-17T00:14:58Z,260000,-56.0,263.0,1,right,MISS D. Booker 26' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,26.89,Missed,,,,,,,,,,,,,,,,,,
27,PT09M54.00S,2022-03-17T00:12:59.3Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,2,7,2022-03-17T00:13:09Z,270000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M44.00S,2022-03-17T00:13:09.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,15.062417871222076,53.67647058823529,1610612745,2,7,2022-03-17T00:15:21Z,280000,-18.0,89.0,1,left,MISS K. Porter Jr. 9' driving floating Shot,[1629645],1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,9.1,Missed,,,,,,,,,,,,,,,,,,
29,PT09M43.00S,2022-03-17T00:13:10.0Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,2,7,2022-03-17T00:13:16Z,290000,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT09M37.00S,2022-03-17T00:13:16.0Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629028,92.06636005256242,51.225490196078425,1610612756,2,9,2022-03-17T00:15:43Z,300000,6.0,22.0,1,right,D. Ayton running alley-oop DUNK (6 PTS) (T. Craig 1 AST),"[1629028, 1628470]",1610612756.0,PHX,running alley-oop,,,Ayton,D. Ayton,,,,,2.29,Made,,,,,6.0,T. Craig,1628470.0,1.0,,,,,,,,,,
32,PT09M17.00S,2022-03-17T00:13:35.8Z,1,REGULAR,2pt,Jump Shot,[],1626174,25.312089356110377,71.32352941176471,1610612745,2,9,2022-03-17T00:13:42Z,320000,-107.0,185.0,1,left,MISS C. Wood 21' Jump Shot,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,21.39,Missed,,,,,,,,,,,,,,,,,,
33,PT09M16.00S,2022-03-17T00:13:36.8Z,1,REGULAR,rebound,defensive,[],1626166,,,1610612756,2,9,2022-03-17T00:13:42Z,330000,,,0,,C. Payne REBOUND (Off:0 Def:3),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,32.0,3.0,3.0,0.0,,,,,,,,,,,,,,
34,PT09M09.00S,2022-03-17T00:13:46.3Z,1,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612756,2,9,2022-03-17T00:13:53Z,340000,,,0,,C. Wood shooting personal FOUL (1 PF) (Ayton 2 FT),"[1626174, 1629028]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Ayton,1629028.0,,,
36,PT09M09.00S,2022-03-17T00:14:09.1Z,1,REGULAR,freethrow,1 of 2,[],1629028,,,1610612756,2,10,2022-03-17T00:14:09Z,360000,,,0,,D. Ayton Free Throw 1 of 2 (7 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
37,PT09M09.00S,2022-03-17T00:14:24.8Z,1,REGULAR,freethrow,2 of 2,[],1629028,,,1610612756,2,11,2022-03-17T00:14:24Z,370000,,,0,,D. Ayton Free Throw 2 of 2 (8 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
38,PT08M56.00S,2022-03-17T00:14:40.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,8.229303547963205,61.76470588235294,1610612745,2,11,2022-03-17T00:14:54Z,380000,-59.0,25.0,1,left,MISS K. Porter Jr. 6' driving Layup,[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,6.39,Missed,,,,,,,,,,,,,,,,,,
39,PT08M54.00S,2022-03-17T00:14:42.6Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,2,11,2022-03-17T00:14:54Z,390000,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,
40,PT08M47.00S,2022-03-17T00:14:48.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628470,93.51182654402102,4.6568627450980395,1610612756,2,14,2022-03-17T00:17:29Z,400000,-227.0,8.0,1,right,T. Craig 3PT running (3 PTS) (C. Payne 2 AST),"[1628470, 1626166]",1610612756.0,PHX,running,,,Craig,T. Craig,,,,,22.69,Made,,,,,3.0,C. Payne,1626166.0,2.0,,,,,,,,,,
42,PT08M47.00S,2022-03-17T00:15:00.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,2,14,2022-03-17T00:15:00Z,420000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M36.00S,2022-03-17T00:17:58.8Z,1,REGULAR,turnover,bad pass,[],1629645,,,1610612745,2,14,2022-03-17T00:18:06Z,430000,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 1628969]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,1.0,Bridges,1628969.0
44,PT08M36.00S,2022-03-17T00:17:58.8Z,1,REGULAR,steal,,[],1628969,,,1610612756,2,14,2022-03-17T00:18:01Z,440000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M32.00S,2022-03-17T00:18:02.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628470,93.24901445466492,51.470588235294116,1610612756,2,16,2022-03-17T00:18:11Z,450000,7.0,11.0,1,right,T. Craig running DUNK (5 PTS) (M. Bridges 1 AST),"[1628470, 1628969]",1610612756.0,PHX,running,,,Craig,T. Craig,,,,,1.33,Made,,,,,5.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
47,PT08M06.00S,2022-03-17T00:18:27.9Z,1,REGULAR,3pt,Jump Shot,[],1629645,32.14520367936925,66.42156862745098,1610612745,5,16,2022-03-17T00:18:32Z,470000,-82.0,250.0,1,left,K. Porter Jr. 26' 3PT step back (3 PTS),[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,26.29,Made,,,,,3.0,,,,,,,,,,,,,
48,PT07M49.00S,2022-03-17T00:18:46.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,82.7365308804205,48.529411764705884,1610612756,5,16,2022-03-17T00:18:55Z,480000,-7.0,110.0,1,right,MISS D. Ayton 11' Hook,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,11.0,Missed,,,,,,,,,,,,,,,,,,
49,PT07M46.00S,2022-03-17T00:18:49.2Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,5,16,2022-03-17T00:18:55Z,490000,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,,,
50,PT07M42.00S,2022-03-17T00:18:55.0Z,1,REGULAR,turnover,out-of-bounds,[],1626174,,,1610612745,5,16,2022-03-17T00:19:01Z,500000,,,0,,C. Wood lost ball out-of-bounds TURNOVER (1 TO),[1626174],1610612745.0,HOU,lost ball,,,Wood,C. Wood,,,,,,,,,,,,,,,,,1662.0,,,,,1.0,,
51,PT07M29.00S,2022-03-17T00:19:18.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626164,93.51182654402102,52.94117647058824,1610612756,5,18,2022-03-17T00:19:23Z,510000,15.0,8.0,1,right,D. Booker driving Layup (2 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,1.7,Made,,,,,2.0,,,,,,,,,,,,,
52,PT07M11.00S,2022-03-17T00:19:35.6Z,1,REGULAR,3pt,Jump Shot,[],1626174,7.440867279894875,96.56862745098039,1610612745,8,18,2022-03-17T00:19:41Z,520000,-233.0,17.0,1,left,C. Wood 3PT  (3 PTS) (J. Tate 1 AST),"[1626174, 1630256]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,23.34,Made,,,,,3.0,J. Tate,1630256.0,1.0,,,,,,,,,,
54,PT06M53.00S,2022-03-17T00:19:53.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,90.22667542706965,61.76470588235294,1610612756,8,18,2022-03-17T00:21:28Z,540000,59.0,39.0,1,right,MISS D. Ayton 7' turnaround Shot,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,7.08,Missed,,,,,,,,,,,,,,,,,,
55,PT06M53.00S,2022-03-17T00:19:53.3Z,1,REGULAR,rebound,offensive,[],1628470,,,1610612756,8,18,2022-03-17T00:20:02Z,550000,,,0,,T. Craig REBOUND (Off:1 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,54.0,2.0,1.0,1.0,,,,,,,,,,,,,,
56,PT06M46.00S,2022-03-17T00:20:00.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628969,94.03745072273325,47.549019607843135,1610612756,8,20,2022-03-17T00:22:22Z,560000,-12.0,4.0,1,right,M. Bridges driving finger roll Layup (5 PTS),[1628969],1610612756.0,PHX,driving finger roll,,,Bridges,M. Bridges,,,,,1.28,Made,,,,,5.0,,,,,,,,,,,,,
57,PT06M39.00S,2022-03-17T00:20:07.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,5.995400788436268,49.754901960784316,1610612745,8,20,2022-03-17T00:20:12Z,570000,1.0,4.0,1,left,MISS J. Tate driving Layup,[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,0.41,Missed,,,,,,,,,,,,,,,,,,
59,PT06M37.00S,2022-03-17T00:20:09.4Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,8,20,2022-03-17T00:20:12Z,590000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,,,
60,PT06M24.00S,2022-03-17T00:20:22.8Z,1,REGULAR,2pt,Jump Shot,[],1626164,93.11760840998686,28.921568627450984,1610612756,8,22,2022-03-17T00:20:29Z,600000,-105.0,12.0,1,right,D. Booker 10' pullup Jump Shot (4 PTS) (M. Bridges 2 AST),"[1626164, 1628969]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,10.61,Made,,,,,4.0,M. Bridges,1628969.0,2.0,,,,,,,,,,
62,PT06M05.00S,2022-03-17T00:20:41.3Z,1,REGULAR,3pt,Jump Shot,[],1626174,32.013797634691194,69.36274509803921,1610612745,8,22,2022-03-17T00:20:51Z,620000,-97.0,248.0,1,left,MISS C. Wood 26' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,
63,PT06M04.00S,2022-03-17T00:20:42.3Z,1,REGULAR,rebound,offensive,[],1629645,,,1610612745,8,22,2022-03-17T00:26:47Z,630000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,62.0,2.0,1.0,1.0,,,,,,,,,,,,,,
64,PT05M58.00S,2022-03-17T00:20:49.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,34.247700394218136,50.73529411764706,1610612745,11,22,2022-03-17T00:20:55Z,640000,-4.0,269.0,1,left,J. Green 26' 3PT  (3 PTS) (K. Porter Jr. 2 AST),"[1630224, 1629645]",1610612745.0,HOU,,,,Green,J. Green,,,,,26.94,Made,,,,,3.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,
66,PT05M40.00S,2022-03-17T00:21:06.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,84.1819973718791,48.03921568627451,1610612756,11,24,2022-03-17T00:21:11Z,660000,-10.0,96.0,1,right,D. Ayton 9' turnaround Hook (10 PTS) (T. Craig 2 AST),"[1629028, 1628470]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,9.67,Made,,,,,10.0,T. Craig,1628470.0,2.0,,,,,,,,,,
68,PT05M26.00S,2022-03-17T00:21:20.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,7.30946123521682,54.90196078431373,1610612745,11,24,2022-03-17T00:21:28Z,680000,-25.0,16.0,1,left,MISS J. Green driving Layup - blocked,"[1630224, 1626164]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,2.94,Missed,,,,,,,,,Booker,1626164.0,,,,,,,,
307,PT05M26.00S,2022-03-17T00:21:20.9Z,1,REGULAR,block,,[],1626164,,,1610612745,11,24,2022-03-17T01:10:28Z,685000,,,0,,D. Booker BLOCK (1 BLK),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M23.00S,2022-03-17T00:21:23.9Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,11,24,2022-03-17T00:21:28Z,690000,,,0,,T. Craig REBOUND (Off:1 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,68.0,3.0,2.0,1.0,,,,,,,,,,,,,,
70,PT05M17.00S,2022-03-17T00:21:29.3Z,1,REGULAR,3pt,Jump Shot,[],1626166,72.09264126149803,16.42156862745098,1610612756,11,24,2022-03-17T00:21:39Z,700000,-168.0,210.0,1,right,MISS C. Payne 26' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,
71,PT05M14.00S,2022-03-17T00:21:32.3Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,11,24,2022-03-17T00:21:39Z,710000,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,70.0,3.0,3.0,0.0,,,,,,,,,,,,,,
72,PT05M05.00S,2022-03-17T00:21:42.6Z,1,REGULAR,3pt,Jump Shot,[],1629726,23.73521681997372,8.333333333333332,1610612745,14,24,2022-03-17T00:21:47Z,720000,208.0,171.0,1,left,G. Mathews 26' 3PT  (3 PTS) (J. Tate 2 AST),"[1629726, 1630256]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,26.92,Made,,,,,3.0,J. Tate,1630256.0,2.0,,,,,,,,,,
74,PT04M46.00S,2022-03-17T00:22:02.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,91.40932982917214,56.61764705882353,1610612756,14,24,2022-03-17T00:27:48Z,740000,33.0,28.0,1,right,MISS D. Ayton cutting Layup - blocked,"[1629028, 1630256]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,4.35,Missed,,,,,,,,,Tate,1630256.0,,,,,,,,
75,PT04M46.00S,2022-03-17T00:22:02.1Z,1,REGULAR,block,,[],1630256,,,1610612756,14,24,2022-03-17T00:22:05Z,750000,,,0,,J. Tate BLOCK (1 BLK),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M46.00S,2022-03-17T00:22:02.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,14,24,2022-03-17T00:22:10Z,760000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,
77,PT04M46.00S,2022-03-17T00:22:10.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,14,24,2022-03-17T00:22:10Z,770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M46.00S,2022-03-17T00:22:11.6Z,1,REGULAR,substitution,out,[],1630256,,,1610612756,14,24,2022-03-17T00:22:23Z,780000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M46.00S,2022-03-17T00:22:11.6Z,1,REGULAR,substitution,out,[],1629726,,,1610612756,14,24,2022-03-17T00:22:23Z,790000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M46.00S,2022-03-17T00:22:11.6Z,1,REGULAR,substitution,in,[],203471,,,1610612756,14,24,2022-03-17T00:22:23Z,800000,,,0,,SUB in: D. Schroder,[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M46.00S,2022-03-17T00:22:11.6Z,1,REGULAR,substitution,in,[],1630578,,,1610612756,14,24,2022-03-17T00:22:23Z,810000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M41.00S,2022-03-17T00:22:39.4Z,1,REGULAR,foul,technical,['1freethrow'],1630578,,,1610612756,14,24,2022-03-17T00:22:57Z,820000,,,0,,A. Sengun defensive-3-second technical FOUL (1 Tech),[1630578],1610612745.0,HOU,defensive-3-second,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,202037.0,0.0,1.0,,,,,
83,PT04M41.00S,2022-03-17T00:22:54.3Z,1,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,14,25,2022-03-17T00:22:54Z,830000,,,0,,D. Booker technical Free Throw 1 of 1 (5 PTS),[1626164],1610612756.0,PHX,technical,,,Booker,D. Booker,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
84,PT04M41.00S,2022-03-17T00:22:56.6Z,1,REGULAR,substitution,out,[],1628470,,,1610612756,14,25,2022-03-17T00:23:05Z,840000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M41.00S,2022-03-17T00:22:56.6Z,1,REGULAR,substitution,out,[],1626166,,,1610612756,14,25,2022-03-17T00:23:05Z,850000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M41.00S,2022-03-17T00:22:56.6Z,1,REGULAR,substitution,in,[],1630688,,,1610612756,14,25,2022-03-17T00:23:05Z,860000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M41.00S,2022-03-17T00:22:56.6Z,1,REGULAR,substitution,in,[],1628988,,,1610612756,14,25,2022-03-17T00:23:05Z,870000,,,0,,SUB in: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
