actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
16,PT10M39.00S,2022-01-01T00:13:00.5Z,1,REGULAR,rebound,defensive,[],1628021,,,1610612745,3,2,2022-01-01T00:13:05Z,160000,,,0,,D. Nwaba REBOUND (Off:0 Def:1),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
17,PT10M31.00S,2022-01-01T00:13:09.4Z,1,REGULAR,3pt,Jump Shot,[],1626174,77.4802890932983,89.70588235294117,1610612745,6,2,2022-01-01T00:13:14Z,170000,199.0,159.0,1,right,C. Wood 25' 3PT step back (3 PTS),[1626174],1610612745.0,HOU,step back,,,Wood,C. Wood,,,,,25.45,Made,,,,,3.0,,,,,,,,,,,,,,
18,PT10M14.00S,2022-01-01T00:13:25.1Z,1,REGULAR,3pt,Jump Shot,[],200768,31.750985545335087,71.56862745098039,1610612748,6,5,2022-01-01T00:13:29Z,180000,-108.0,246.0,1,left,K. Lowry 26' 3PT  (3 PTS) (T. Herro 1 AST),"[200768, 1629639]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,26.86,Made,,,,,3.0,T. Herro,1629639.0,1.0,,,,,,,,,,,
20,PT09M56.00S,2022-01-01T00:13:43.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,93.64323258869908,47.30392156862745,1610612745,8,5,2022-01-01T00:13:48Z,200000,-13.0,7.0,1,right,K. Porter Jr. driving Layup (2 PTS),[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,1.53,Made,,,,,2.0,,,,,,,,,,,,,,
21,PT09M49.00S,2022-01-01T00:13:49.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630209,5.863994743758213,47.30392156862745,1610612748,8,7,2022-01-01T00:14:12Z,210000,13.0,3.0,1,left,O. Yurtseven running alley-oop Layup (4 PTS) (K. Lowry 2 AST),"[1630209, 200768]",1610612748.0,MIA,running alley-oop,,,Yurtseven,O. Yurtseven,,,,,1.37,Made,,,,,4.0,K. Lowry,200768.0,2.0,,,,,,,,,,,
23,PT09M39.00S,2022-01-01T00:14:00.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628021,93.77463863337714,51.71568627450981,1610612745,10,7,2022-01-01T00:14:05Z,230000,9.0,6.0,1,right,D. Nwaba cutting DUNK (2 PTS) (J. Green 1 AST),"[1628021, 1630224]",1610612745.0,HOU,cutting,,,Nwaba,D. Nwaba,,,,,1.05,Made,,,,,2.0,J. Green,1630224.0,1.0,,,,,,,,,,,
25,PT09M25.00S,2022-01-01T00:14:14.4Z,1,REGULAR,3pt,Jump Shot,[],202710,9.806176084099869,3.9215686274509802,1610612748,10,10,2022-01-01T00:14:18Z,250000,230.0,40.0,1,left,J. Butler 3PT  (3 PTS) (T. Herro 2 AST),"[202710, 1629639]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,23.38,Made,,,,,3.0,T. Herro,1629639.0,2.0,,,,,,,,,,,
27,PT09M11.00S,2022-01-01T00:14:28.5Z,1,REGULAR,turnover,bad pass,[],1629645,,,1610612745,10,10,2022-01-01T00:14:33Z,270000,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 202710]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,1.0,Butler,202710.0,,,,,,,,
28,PT09M11.00S,2022-01-01T00:14:28.5Z,1,REGULAR,steal,,[],202710,,,1610612748,10,10,2022-01-01T00:14:30Z,280000,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M08.00S,2022-01-01T00:14:32.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,6.258212877792378,49.50980392156863,1610612748,10,12,2022-01-01T00:14:39Z,290000,2.0,6.0,1,left,J. Butler running DUNK (5 PTS),[202710],1610612748.0,MIA,running,,,Butler,J. Butler,,,,,0.68,Made,,,,,5.0,,,,,,,,,,,,,,
30,PT08M48.00S,2022-01-01T00:14:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,93.38042049934296,54.90196078431373,1610612745,10,12,2022-01-01T00:14:55Z,300000,25.0,10.0,1,right,MISS E. Gordon driving Layup,[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,2.64,Missed,,,,,,,,,,,,,,,,,,,
31,PT08M47.00S,2022-01-01T00:14:52.1Z,1,REGULAR,rebound,offensive,[],1629645,,,1610612745,10,12,2022-01-01T00:14:55Z,310000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:0),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,30.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
32,PT08M46.00S,2022-01-01T00:14:54.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,93.77463863337714,3.1862745098039214,1610612745,13,12,2022-01-01T00:14:59Z,320000,-234.0,6.0,1,right,J. Green 3PT  (3 PTS) (K. Porter Jr. 1 AST),"[1630224, 1629645]",1610612745.0,HOU,,,,Green,J. Green,,,,,23.42,Made,,,,,3.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,,
34,PT08M29.00S,2022-01-01T00:15:09.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,19.004599211563733,39.950980392156865,1610612748,13,14,2022-01-01T00:16:26Z,340000,50.0,126.0,1,left,J. Butler 13' fadeaway Jump Shot (7 PTS),[202710],1610612748.0,MIA,fadeaway,,,Butler,J. Butler,,,,,13.57,Made,,,,,7.0,,,,,,,,,,,,,,
35,PT08M11.00S,2022-01-01T00:15:30.6Z,1,REGULAR,foul,offensive,[],1630224,,,1610612745,13,14,2022-01-01T00:15:39Z,350000,,,0,,J. Green charge offensive FOUL (1 PF),"[1630224, 1628997]",1610612745.0,HOU,charge,,,Green,J. Green,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Martin,1628997.0,,,
37,PT08M11.00S,2022-01-01T00:15:30.6Z,1,REGULAR,turnover,offensive foul,[],1630224,,,1610612745,13,14,2022-01-01T00:15:30Z,370000,,,0,,J. Green offensive foul TURNOVER (1 TO),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,1.0,,,1627961.0,,,,,,,
38,PT07M57.00S,2022-01-01T00:16:03.0Z,1,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612748,13,14,2022-01-01T00:16:08Z,380000,,,0,,J. Green shooting personal FOUL (2 PF) (Martin 2 FT),"[1630224, 1628997]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Martin,1628997.0,,,
40,PT07M57.00S,2022-01-01T00:16:29.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628997,,,1610612748,13,15,2022-01-01T00:16:29Z,400000,,,0,,C. Martin Free Throw 1 of 2 (1 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
41,PT07M57.00S,2022-01-01T00:16:46.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628997,,,1610612748,13,16,2022-01-01T00:16:46Z,410000,,,0,,C. Martin Free Throw 2 of 2 (2 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
42,PT07M38.00S,2022-01-01T00:17:09.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628021,93.11760840998686,55.14705882352941,1610612745,13,16,2022-01-01T00:18:18Z,420000,26.0,12.0,1,right,MISS D. Nwaba Layup - blocked,"[1628021, 202710]",1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,2.84,Missed,,,,,,,,,,,,,,,,,Butler,202710.0,
43,PT07M38.00S,2022-01-01T00:17:09.7Z,1,REGULAR,block,,[],202710,,,1610612745,13,16,2022-01-01T00:17:13Z,430000,,,0,,J. Butler BLOCK (1 BLK),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M37.00S,2022-01-01T00:17:10.7Z,1,REGULAR,rebound,offensive,[],1628021,,,1610612745,13,16,2022-01-01T00:18:18Z,440000,,,0,,D. Nwaba REBOUND (Off:1 Def:1),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,42.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
45,PT07M35.00S,2022-01-01T00:17:15.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628021,92.59198423127464,50.245098039215684,1610612745,15,16,2022-01-01T00:18:44Z,450000,1.0,17.0,1,right,D. Nwaba putback Layup (4 PTS),[1628021],1610612745.0,HOU,putback,,,Nwaba,D. Nwaba,,,,,1.71,Made,,,,,4.0,,,,,,,,,,,,,,
46,PT07M25.00S,2022-01-01T00:17:24.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,15,16,2022-01-01T00:17:24Z,460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M12.00S,2022-01-01T00:17:53.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630209,16.770696452036795,44.6078431372549,1610612748,15,18,2022-01-01T00:17:58Z,470000,27.0,105.0,1,left,O. Yurtseven 10' turnaround Jump Shot (6 PTS) (T. Herro 3 AST),"[1630209, 1629639]",1610612748.0,MIA,turnaround,,,Yurtseven,O. Yurtseven,,,,,10.85,Made,,,,,6.0,T. Herro,1629639.0,3.0,,,,,,,,,,,
49,PT06M59.00S,2022-01-01T00:18:06.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,92.32917214191852,48.03921568627451,1610612745,17,18,2022-01-01T00:18:13Z,490000,-10.0,20.0,1,right,E. Gordon driving Layup (5 PTS),[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,2.19,Made,,,,,5.0,,,,,,,,,,,,,,
50,PT06M54.00S,2022-01-01T00:18:14.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,17,18,2022-01-01T00:18:14Z,500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT06M54.00S,2022-01-01T00:18:18.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,17,18,2022-01-01T00:18:18Z,510000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT06M48.00S,2022-01-01T00:21:29.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630209,13.87976346911958,49.50980392156863,1610612748,17,18,2022-01-01T00:21:34Z,520000,2.0,78.0,1,left,MISS O. Yurtseven 7' Hook - blocked,"[1630209, 1626174]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,7.8,Missed,,,,,,,,,,,,,,,,,Wood,1626174.0,
53,PT06M48.00S,2022-01-01T00:21:29.2Z,1,REGULAR,block,,[],1626174,,,1610612748,17,18,2022-01-01T00:21:31Z,530000,,,0,,C. Wood BLOCK (1 BLK),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M45.00S,2022-01-01T00:21:32.2Z,1,REGULAR,rebound,defensive,[],201569,,,1610612745,17,18,2022-01-01T00:21:34Z,540000,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
55,PT06M40.00S,2022-01-01T00:21:46.3Z,1,REGULAR,foul,personal,['3freethrow'],1630209,,,1610612745,17,18,2022-01-01T00:21:51Z,550000,,,0,,O. Yurtseven shooting personal FOUL (1 PF) (Wood 3 FT),"[1630209, 1626174]",1610612748.0,MIA,shooting,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,203054.0,1.0,0.0,Wood,1626174.0,,,
57,PT06M40.00S,2022-01-01T00:22:08.5Z,1,REGULAR,freethrow,1 of 3,[],1626174,,,1610612745,17,18,2022-01-01T00:22:08Z,570000,,,0,,MISS C. Wood Free Throw 1 of 3,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,,
58,PT06M40.00S,2022-01-01T00:22:08.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,17,18,2022-01-01T00:22:08Z,580000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,
59,PT06M40.00S,2022-01-01T00:22:23.4Z,1,REGULAR,freethrow,2 of 3,[],1626174,,,1610612745,17,18,2022-01-01T00:22:23Z,590000,,,0,,MISS C. Wood Free Throw 2 of 3,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,,
60,PT06M40.00S,2022-01-01T00:22:23.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,17,18,2022-01-01T00:22:23Z,600000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,
61,PT06M40.00S,2022-01-01T00:22:40.3Z,1,REGULAR,freethrow,3 of 3,[],1626174,,,1610612745,18,18,2022-01-01T00:22:40Z,610000,,,0,,C. Wood Free Throw 3 of 3 (4 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
62,PT06M23.00S,2022-01-01T00:22:59.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,9.280551905387648,34.55882352941176,1610612748,18,18,2022-01-01T00:23:38Z,620000,77.0,35.0,1,left,MISS J. Butler 8' turnaround bank Shot,[202710],1610612748.0,MIA,turnaround bank,,,Butler,J. Butler,,,,,8.46,Missed,,,,,,,,,,,,,,,,,,,
63,PT06M19.00S,2022-01-01T00:23:03.1Z,1,REGULAR,rebound,offensive,[],1630209,,,1610612748,18,18,2022-01-01T00:23:05Z,630000,,,0,,O. Yurtseven REBOUND (Off:1 Def:0),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,62.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
64,PT06M19.00S,2022-01-01T00:23:02.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630209,6.521024967148489,52.450980392156865,1610612748,18,18,2022-01-01T00:25:20Z,640000,-12.0,9.0,1,left,MISS O. Yurtseven putback Layup - blocked,"[1630209, 1629645]",1610612748.0,MIA,putback,,,Yurtseven,O. Yurtseven,,,,,1.51,Missed,,,,,,,,,,,,,,,,,Porter Jr.,1629645.0,
65,PT06M19.00S,2022-01-01T00:23:02.2Z,1,REGULAR,block,,[],1629645,,,1610612748,18,18,2022-01-01T00:23:04Z,650000,,,0,,K. Porter Jr. BLOCK (1 BLK),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M18.00S,2022-01-01T00:23:03.2Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,18,18,2022-01-01T00:23:22Z,660000,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
67,PT06M11.00S,2022-01-01T00:23:10.2Z,1,REGULAR,3pt,Jump Shot,[],201569,68.80749014454665,78.92156862745098,1610612745,18,18,2022-01-01T00:23:18Z,670000,145.0,241.0,1,right,MISS E. Gordon 28' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,28.08,Missed,,,,,,,,,,,,,,,,,,,
68,PT06M08.00S,2022-01-01T00:23:13.2Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,18,18,2022-01-01T00:23:18Z,680000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
69,PT06M05.00S,2022-01-01T00:23:19.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,18,18,2022-01-01T00:23:19Z,690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M56.00S,2022-01-01T00:23:36.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,9.411957950065702,36.76470588235294,1610612748,18,20,2022-01-01T00:42:14Z,700000,66.0,36.0,1,left,J. Butler 7' driving Layup (9 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,7.54,Made,,,,,9.0,,,,,,,,,,,,,,
71,PT05M35.00S,2022-01-01T00:23:57.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,92.9862023653088,53.92156862745098,1610612745,20,20,2022-01-01T00:24:01Z,710000,20.0,13.0,1,right,C. Wood Layup (6 PTS) (E. Gordon 1 AST),"[1626174, 201569]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,2.37,Made,,,,,6.0,E. Gordon,201569.0,1.0,,,,,,,,,,,
73,PT05M24.00S,2022-01-01T00:24:13.2Z,1,REGULAR,foul,technical,['1freethrow'],1626174,,,1610612748,20,20,2022-01-01T00:24:44Z,730000,,,0,,C. Wood defensive-3-second technical FOUL (1 Tech),[1626174],1610612745.0,HOU,defensive-3-second,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,1627961.0,0.0,1.0,,,,,
74,PT05M24.00S,2022-01-01T00:24:26.4Z,1,REGULAR,substitution,out,[],1628021,,,1610612748,20,20,2022-01-01T00:24:40Z,740000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M24.00S,2022-01-01T00:24:26.4Z,1,REGULAR,substitution,out,[],201569,,,1610612748,20,20,2022-01-01T00:24:40Z,750000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M24.00S,2022-01-01T00:24:26.4Z,1,REGULAR,substitution,out,[],200768,,,1610612748,20,20,2022-01-01T00:24:40Z,760000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M24.00S,2022-01-01T00:24:26.4Z,1,REGULAR,substitution,out,[],1628997,,,1610612748,20,20,2022-01-01T00:24:40Z,770000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M24.00S,2022-01-01T00:24:26.4Z,1,REGULAR,substitution,in,[],1630256,,,1610612748,20,20,2022-01-01T00:24:40Z,780000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M24.00S,2022-01-01T00:24:26.4Z,1,REGULAR,substitution,in,[],1630528,,,1610612748,20,20,2022-01-01T00:24:40Z,790000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M24.00S,2022-01-01T00:24:26.4Z,1,REGULAR,substitution,in,[],1629312,,,1610612748,20,20,2022-01-01T00:24:40Z,800000,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M24.00S,2022-01-01T00:24:26.4Z,1,REGULAR,substitution,in,[],1629657,,,1610612748,20,20,2022-01-01T00:24:40Z,810000,,,0,,SUB in: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M24.00S,2022-01-01T00:24:46.3Z,1,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,20,21,2022-01-01T00:24:46Z,820000,,,0,,J. Butler technical Free Throw 1 of 1 (10 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
83,PT05M13.00S,2022-01-01T00:25:10.3Z,1,REGULAR,3pt,Jump Shot,[],1629639,29.77989487516426,76.9607843137255,1610612748,20,21,2022-01-01T00:25:16Z,830000,-135.0,227.0,1,left,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M10.00S,2022-01-01T00:25:13.3Z,1,REGULAR,rebound,defensive,[],1630528,,,1610612745,20,21,2022-01-01T00:25:16Z,840000,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
85,PT05M07.00S,2022-01-01T00:25:19.0Z,1,REGULAR,foul,personal,[],1629312,,,1610612745,20,21,2022-01-01T00:25:25Z,850000,,,0,,H. Highsmith personal FOUL (1 PF),"[1629312, 1626174]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Wood,1626174.0,,,
87,PT04M58.00S,2022-01-01T00:25:46.5Z,1,REGULAR,2pt,Jump Shot,[],1629645,73.27529566360053,50.0,1610612745,22,21,2022-01-01T00:25:51Z,870000,0.0,199.0,1,right,K. Porter Jr. 19' pullup Jump Shot (4 PTS),[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,19.87,Made,,,,,4.0,,,,,,,,,,,,,,
88,PT04M42.00S,2022-01-01T00:26:02.4Z,1,REGULAR,3pt,Jump Shot,[],1629639,25.443495400788436,15.441176470588236,1610612748,22,21,2022-01-01T00:26:07Z,880000,173.0,187.0,1,left,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
89,PT04M40.00S,2022-01-01T00:26:04.4Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,22,21,2022-01-01T00:26:07Z,890000,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,88.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
