actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
15,PT10M57.00S,2022-10-28T23:11:49.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631094,71.69842312746385,22.30392156862745,1610612753,0,0,2022-10-28T23:12:05Z,150000,-138.0,214.0,1,right,MISS P. Banchero 25' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
16,PT10M53.00S,2022-10-28T23:11:53.1Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,0,0,2022-10-28T23:11:53Z,160000,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M42.00S,2022-10-28T23:12:03.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203486,17.427726675427067,52.69607843137255,1610612766,0,0,2022-10-28T23:12:11Z,170000,-13.0,111.0,1,left,MISS M. Plumlee 11' Hook,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,11.21,Missed,,,,,,,,,,,,,,,,,,
18,PT10M42.00S,2022-10-28T23:12:03.8Z,1,REGULAR,rebound,offensive,[],1628372,,,1610612766,0,0,2022-10-28T23:12:11Z,180000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:0),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,17.0,1.0,0.0,1.0,,,,,,,,,,,,,,
19,PT10M37.00S,2022-10-28T23:12:09.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,7.966491458607096,3.9215686274509802,1610612766,0,0,2022-10-28T23:12:15Z,190000,230.0,22.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,23.15,Missed,,,,,,,,,,,,,,,,,,
20,PT10M33.00S,2022-10-28T23:12:13.4Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,0,0,2022-10-28T23:12:15Z,200000,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M25.00S,2022-10-28T23:12:21.2Z,1,REGULAR,3pt,Jump Shot,[],1628976,70.64717477003943,77.45098039215686,1610612753,0,0,2022-10-28T23:12:26Z,210000,137.0,223.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
22,PT10M22.00S,2022-10-28T23:12:24.2Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,0,0,2022-10-28T23:12:26Z,220000,,,0,,M. Plumlee REBOUND (Off:1 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,21.0,2.0,1.0,1.0,,,,,,,,,,,,,,
23,PT10M08.00S,2022-10-28T23:12:38.6Z,1,REGULAR,3pt,Jump Shot,[],202330,6.521024967148489,96.32352941176471,1610612766,0,3,2022-10-28T23:12:44Z,230000,-232.0,9.0,1,left,G. Hayward 3PT  (3 PTS) (M. Plumlee 1 AST),"[202330, 203486]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Left Corner 3,24+ Left,23.18,Made,,,,,,,,3.0,M. Plumlee,203486.0,1.0,,,,,,,
25,PT09M43.00S,2022-10-28T23:13:07.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,82.60512483574244,53.431372549019606,1610612753,2,3,2022-10-28T23:13:14Z,250000,17.0,111.0,1,right,F. Wagner 11' turnaround fadeaway Jump Shot (2 PTS),[1630532],1610612753.0,ORL,turnaround fadeaway,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,11.23,Made,,,,,,,,2.0,,,,,,,,,,
27,PT09M43.00S,2022-10-28T23:13:21.5Z,1,REGULAR,foul,personal,['1freethrow'],1628372,,,1610612753,2,3,2022-10-28T23:13:34Z,270000,,,0,,D. Smith Jr. shooting personal FOUL (1 PF) (Wagner 1 FT),"[1628372, 1630532]",1610612766.0,CHA,shooting,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1627962.0,1.0,0.0,Wagner,1630532.0,,
29,PT09M43.00S,2022-10-28T23:13:35.7Z,1,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,3,3,2022-10-28T23:13:35Z,290000,,,0,,F. Wagner Free Throw 1 of 1 (3 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
30,PT09M23.00S,2022-10-28T23:13:59.1Z,1,REGULAR,2pt,Jump Shot,[],1628372,9.806176084099869,66.17647058823529,1610612766,3,3,2022-10-28T23:14:08Z,300000,-81.0,40.0,1,left,MISS D. Smith Jr. 9' turnaround Shot,[1628372],1610612766.0,CHA,turnaround,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Left,9.01,Missed,,,,,,,,,,,,,,,,,,
31,PT09M22.00S,2022-10-28T23:14:00.1Z,1,REGULAR,rebound,offensive,[],1626162,,,1610612766,3,3,2022-10-28T23:20:28Z,310000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,30.0,2.0,1.0,1.0,,,,,,,,,,,,,,
32,PT09M22.00S,2022-10-28T23:14:04.0Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1626162,5.590000152587891,50.0,1610612766,3,5,2022-10-28T23:20:35Z,320000,0.0,0.0,1,left,K. Oubre Jr. tip DUNK (2 PTS),[1626162],1610612766.0,CHA,tip,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,2.0,,,,,,,,,,
33,PT09M15.00S,2022-10-28T23:14:07.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629626,93.64323258869908,53.431372549019606,1610612753,5,5,2022-10-28T23:14:19Z,330000,17.0,7.0,1,right,B. Bol running DUNK (2 PTS) (P. Banchero 1 AST),"[1629626, 1631094]",1610612753.0,ORL,running,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,,,,2.0,P. Banchero,1631094.0,1.0,,,,,,,
35,PT09M04.00S,2022-10-28T23:14:18.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,7.835085413929041,56.127450980392155,1610612766,5,5,2022-10-28T23:14:25Z,350000,-31.0,21.0,1,left,MISS K. Oubre Jr. Layup - blocked,"[1626162, 203082]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,,,,,Ross,203082.0
36,PT09M04.00S,2022-10-28T23:14:18.9Z,1,REGULAR,block,,[],203082,,,1610612766,5,5,2022-10-28T23:14:22Z,360000,,,0,,T. Ross BLOCK (1 BLK),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT09M01.00S,2022-10-28T23:14:21.9Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,5,5,2022-10-28T23:14:25Z,370000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT08M55.00S,2022-10-28T23:14:27.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,84.44480946123521,53.92156862745098,1610612753,7,5,2022-10-28T23:22:53Z,380000,20.0,94.0,1,right,P. Banchero 9' driving floating Jump Shot (2 PTS),[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,9.57,Made,,,,,,,,2.0,,,,,,,,,,
39,PT08M40.00S,2022-10-28T23:14:42.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203486,6.783837056504599,54.65686274509803,1610612766,7,7,2022-10-28T23:14:47Z,390000,-23.0,11.0,1,left,M. Plumlee cutting Layup (2 PTS) (G. Hayward 1 AST),"[203486, 202330]",1610612766.0,CHA,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,2.59,Made,,,,,,,,2.0,G. Hayward,202330.0,1.0,,,,,,,
41,PT08M26.00S,2022-10-28T23:14:58.5Z,1,REGULAR,3pt,Jump Shot,[],203082,72.35545335085413,18.38235294117647,1610612753,10,7,2022-10-28T23:16:48Z,410000,-158.0,207.0,1,right,T. Ross 26' 3PT  (3 PTS) (B. Bol 1 AST),"[203082, 1629626]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,26.08,Made,,,,,,,,3.0,B. Bol,1629626.0,1.0,,,,,,,
43,PT08M26.00S,2022-10-28T23:15:03.9Z,1,REGULAR,foul,personal,['1freethrow'],1629023,,,1610612753,10,7,2022-10-28T23:15:14Z,430000,,,0,,P. Washington shooting personal FOUL (1 PF) (Ross 1 FT),"[1629023, 203082]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1155.0,1.0,0.0,Ross,203082.0,,
45,PT08M26.00S,2022-10-28T23:15:30.2Z,1,REGULAR,freethrow,1 of 1,[],203082,,,1610612753,10,7,2022-10-28T23:16:48Z,450000,,,0,,MISS T. Ross Free Throw 1 of 1,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
46,PT08M24.00S,2022-10-28T23:15:32.2Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,10,7,2022-10-28T23:15:38Z,460000,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,45.0,3.0,2.0,1.0,,,,,,,,,,,,,,
47,PT08M07.00S,2022-10-28T23:15:47.9Z,1,REGULAR,turnover,bad pass,[],1628372,,,1610612766,10,7,2022-10-28T23:15:54Z,470000,,,0,,D. Smith Jr. bad pass TURNOVER (1 TO),"[1628372, 203082]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Ross,203082.0,,,,,,,,,,,
48,PT08M07.00S,2022-10-28T23:15:47.9Z,1,REGULAR,steal,,[],203082,,,1610612753,10,7,2022-10-28T23:15:50Z,480000,,,0,,T. Ross STEAL (1 STL),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
49,PT08M01.00S,2022-10-28T23:15:56.1Z,1,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,10,7,2022-10-28T23:16:03Z,490000,,,0,,F. Wagner step out-of-bounds TURNOVER (1 TO),[1630532],1610612753.0,ORL,step,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,,,,,1.0,,,,,,,1627962.0,,,,,,
50,PT07M48.00S,2022-10-28T23:16:20.5Z,1,REGULAR,turnover,out-of-bounds,[],202330,,,1610612766,10,7,2022-10-28T23:16:43Z,500000,,,0,,G. Hayward lost ball out-of-bounds TURNOVER (1 TO),[202330],1610612766.0,CHA,lost ball,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,,,,,,,1155.0,,,,,,
51,PT07M29.00S,2022-10-28T23:16:44.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631094,75.24638633377135,50.49019607843137,1610612753,10,7,2022-10-28T23:27:58Z,510000,2.0,180.0,1,right,MISS P. Banchero 18' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,18.02,Missed,,,,,,,,,,,,,,,,,,
52,PT07M29.00S,2022-10-28T23:16:44.2Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,10,7,2022-10-28T23:16:55Z,520000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Center,,,51.0,3.0,2.0,1.0,,,,,,,,,,,,,,
54,PT07M14.00S,2022-10-28T23:17:13.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,7.440867279894875,59.31372549019608,1610612766,10,9,2022-10-28T23:28:45Z,540000,-47.0,17.0,1,left,D. Smith Jr. driving Layup (2 PTS),[1628372],1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,,,,,,,,2.0,,,,,,,,,,
55,PT07M07.00S,2022-10-28T23:17:20.7Z,1,REGULAR,turnover,lost ball,[],1629626,,,1610612753,10,9,2022-10-28T23:17:29Z,550000,,,0,,B. Bol lost ball TURNOVER (1 TO),"[1629626, 1628372]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Smith Jr.,1628372.0,,,,,,,,,,,
56,PT07M07.00S,2022-10-28T23:17:20.7Z,1,REGULAR,steal,,[],1628372,,,1610612766,10,9,2022-10-28T23:17:29Z,560000,,,0,,D. Smith Jr. STEAL (1 STL),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
57,PT07M01.00S,2022-10-28T23:17:31.7Z,1,REGULAR,foul,personal,[],1629626,,,1610612766,10,9,2022-10-28T23:17:49Z,570000,,,0,,B. Bol personal FOUL (1 PF),"[1629626, 202330]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627962.0,1.0,0.0,Hayward,202330.0,,
59,PT06M51.00S,2022-10-28T23:17:57.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629023,32.802233902759525,64.95098039215686,1610612766,10,9,2022-10-28T23:18:02Z,590000,-75.0,256.0,1,left,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,26.65,Missed,,,,,,,,,,,,,,,,,,
60,PT06M48.00S,2022-10-28T23:18:00.8Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,10,9,2022-10-28T23:18:00Z,600000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,,,
61,PT06M40.00S,2022-10-28T23:18:08.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,91.67214191852825,53.18627450980392,1610612753,12,9,2022-10-28T23:18:16Z,610000,16.0,26.0,1,right,P. Banchero driving Layup (4 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.03,Made,,,,,,,,4.0,,,,,,,,,,
63,PT06M29.00S,2022-10-28T23:18:32.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612766,12,9,2022-10-28T23:18:32Z,630000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M29.00S,2022-10-28T23:19:21.4Z,1,REGULAR,substitution,out,[],1631094,,,1610612766,12,9,2022-10-28T23:21:09Z,640000,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M29.00S,2022-10-28T23:19:21.4Z,1,REGULAR,substitution,in,[],1629643,,,1610612766,12,9,2022-10-28T23:21:09Z,650000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M21.00S,2022-10-28T23:21:25.8Z,1,REGULAR,3pt,Jump Shot,[],1626162,21.23850197109067,93.38235294117648,1610612766,12,12,2022-10-28T23:21:30Z,660000,-217.0,147.0,1,left,K. Oubre Jr. 26' 3PT  (5 PTS) (G. Hayward 2 AST),"[1626162, 202330]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,26.21,Made,,,,,,,,5.0,G. Hayward,202330.0,2.0,,,,,,,
68,PT05M58.00S,2022-10-28T23:21:49.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.51182654402102,53.431372549019606,1610612753,14,12,2022-10-28T23:21:58Z,680000,17.0,8.0,1,right,F. Wagner cutting Layup (5 PTS) (W. Carter Jr. 1 AST),"[1630532, 1628976]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,,,,5.0,W. Carter Jr.,1628976.0,1.0,,,,,,,
70,PT05M37.00S,2022-10-28T23:22:09.7Z,1,REGULAR,3pt,Jump Shot,[],1626162,28.991458607095925,22.54901960784314,1610612766,14,12,2022-10-28T23:22:17Z,700000,137.0,220.0,1,left,MISS K. Oubre Jr. 25' pullup 3PT,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
71,PT05M33.00S,2022-10-28T23:22:13.7Z,1,REGULAR,rebound,defensive,[],1629643,,,1610612753,14,12,2022-10-28T23:22:17Z,710000,,,0,,C. Okeke REBOUND (Off:0 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,
72,PT05M28.00S,2022-10-28T23:22:19.1Z,1,REGULAR,3pt,Jump Shot,[],203082,71.56701708278581,81.12745098039215,1610612753,14,12,2022-10-28T23:22:27Z,720000,156.0,215.0,1,right,MISS T. Ross 26' pullup 3PT,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
73,PT05M22.00S,2022-10-28T23:22:25.1Z,1,REGULAR,rebound,defensive,[],1628372,,,1610612766,14,12,2022-10-28T23:22:27Z,730000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:1),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,72.0,2.0,1.0,1.0,,,,,,,,,,,,,,
74,PT05M22.00S,2022-10-28T23:22:28.8Z,1,REGULAR,foul,personal,[],203082,,,1610612766,14,12,2022-10-28T23:22:40Z,740000,,,0,,T. Ross personal FOUL (1 PF),"[203082, 203486]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1155.0,1.0,0.0,Plumlee,203486.0,,
76,PT05M22.00S,2022-10-28T23:22:38.5Z,1,REGULAR,substitution,out,[],1626162,,,1610612766,14,12,2022-10-28T23:22:49Z,760000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M22.00S,2022-10-28T23:22:38.5Z,1,REGULAR,substitution,out,[],1629023,,,1610612766,14,12,2022-10-28T23:22:49Z,770000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M22.00S,2022-10-28T23:22:38.5Z,1,REGULAR,substitution,in,[],1630547,,,1610612766,14,12,2022-10-28T23:22:49Z,780000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M22.00S,2022-10-28T23:22:38.5Z,1,REGULAR,substitution,in,[],1629667,,,1610612766,14,12,2022-10-28T23:22:49Z,790000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M13.00S,2022-10-28T23:23:01.9Z,1,REGULAR,3pt,Jump Shot,[],202330,31.35676741130092,37.254901960784316,1610612766,14,15,2022-10-28T23:23:07Z,800000,64.0,242.0,1,left,G. Hayward 25' 3PT pullup (6 PTS),[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Center,25.05,Made,,,,,,,,6.0,,,,,,,,,,
81,PT04M46.00S,2022-10-28T23:23:31.7Z,1,REGULAR,3pt,Jump Shot,[],1630532,61.97437582128777,78.18627450980392,1610612753,14,15,2022-10-28T23:25:59Z,810000,141.0,305.0,1,right,MISS F. Wagner 33' turnaround fadeaway 3PT,[1630532],1610612753.0,ORL,turnaround fadeaway,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,33.59,Missed,,,,,,,,,,,,,,,,,,
82,PT04M43.00S,2022-10-28T23:23:34.7Z,1,REGULAR,rebound,defensive,[],1630547,,,1610612766,14,15,2022-10-28T23:25:59Z,820000,,,0,,J. Bouknight REBOUND (Off:0 Def:1),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Right Center,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,
83,PT04M35.00S,2022-10-28T23:23:41.6Z,1,REGULAR,violation,kicked ball,[],1629626,,,1610612766,14,15,2022-10-28T23:23:54Z,830000,,,0,,B. Bol kicked ball VIOLATION,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,1627962.0,,,,,,
84,PT04M35.00S,2022-10-28T23:23:52.6Z,1,REGULAR,substitution,out,[],1630532,,,1610612766,14,15,2022-10-28T23:24:11Z,840000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
