actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2022-11-08T00:15:11.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-08T00:15:11Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-11-08T00:15:18.0Z,1,REGULAR,jumpball,recovered,[],1630532,,,1610612753,0,0,2022-11-08T00:15:18Z,40000,,,0,,Jump Ball B. Bol vs. A. Sengun: Tip to F. Wagner,"[1630532, 1629626, 1630578]",1610612753.0,ORL,startperiod,F. Wagner,1630532.0,Wagner,F. Wagner,Bol,1629626.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2022-11-08T00:15:29.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,18.2161629434954,42.64705882352941,1610612753,2,0,2022-11-08T00:15:37Z,70000,37.0,119.0,1,left,P. Banchero 12' driving floating Jump Shot (2 PTS) (J. Suggs 1 AST),"[1631094, 1630591]",1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,12.43,Made,2.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,,,,
9,PT11M20.00S,2022-11-08T00:15:50.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,90.09526938239159,51.225490196078425,1610612745,2,2,2022-11-08T00:15:56Z,90000,6.0,41.0,1,right,A. Sengun Hook (2 PTS) (E. Gordon 1 AST),"[1630578, 201569]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,4.11,Made,2.0,E. Gordon,201569.0,1.0,,,,,,,,,,,,,,
11,PT11M03.00S,2022-11-08T00:16:07.4Z,1,REGULAR,2pt,Jump Shot,[],1630591,17.95335085413929,22.54901960784314,1610612753,2,2,2022-11-08T00:16:12Z,110000,137.0,116.0,1,left,MISS J. Suggs 17' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right Center,17.99,Missed,,,,,,,,,,,,,,,,,,
12,PT10M59.00S,2022-11-08T00:16:11.4Z,1,REGULAR,rebound,defensive,[],201569,,,1610612745,2,2,2022-11-08T00:16:12Z,120000,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Right Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M51.00S,2022-11-08T00:16:18.7Z,1,REGULAR,2pt,Jump Shot,[],201569,86.28449408672799,73.2843137254902,1610612745,2,2,2022-11-08T00:16:39Z,130000,116.0,76.0,1,right,MISS E. Gordon 13' step back Shot - blocked,"[201569, 1629626]",1610612745.0,HOU,step back,,,Gordon,E. Gordon,,,,,Mid-Range,8-16 Right,13.92,Missed,,,,,,,,,Bol,1629626.0,,,,,,,,
14,PT10M51.00S,2022-11-08T00:16:18.7Z,1,REGULAR,block,,[],1629626,,,1610612745,2,2,2022-11-08T00:16:22Z,140000,,,0,,B. Bol BLOCK (1 BLK),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
15,PT10M51.00S,2022-11-08T00:16:18.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,2,2,2022-11-08T00:16:29Z,150000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,13.0,,,,,,,,,,,,,
17,PT10M47.00S,2022-11-08T00:16:36.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,68.41327201051249,15.686274509803921,1610612745,2,2,2022-11-08T00:16:41Z,170000,-172.0,244.0,1,right,MISS J. Green 29' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,29.86,Missed,,,,,,,,,,,,,,,,,,
18,PT10M47.00S,2022-11-08T00:16:36.6Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,2,2,2022-11-08T00:16:41Z,180000,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M37.00S,2022-11-08T00:16:46.2Z,1,REGULAR,2pt,Jump Shot,[],1628976,15.325229960578188,74.26470588235294,1610612753,2,2,2022-11-08T00:16:50Z,190000,-121.0,92.0,1,left,MISS W. Carter Jr. 15' pullup Shot,[1628976],1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,15.2,Missed,,,,,,,,,,,,,,,,,,
20,PT10M34.00S,2022-11-08T00:16:49.2Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,2,2,2022-11-08T00:16:50Z,200000,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
21,PT10M19.00S,2022-11-08T00:17:04.5Z,1,REGULAR,3pt,Jump Shot,[],1630224,69.72733245729303,25.49019607843137,1610612745,2,2,2022-11-08T00:17:09Z,210000,-123.0,232.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
22,PT10M16.00S,2022-11-08T00:17:07.5Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,2,2,2022-11-08T00:17:09Z,220000,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,21.0,1.0,0.0,1.0,,,,,,,,,,
23,PT10M08.00S,2022-11-08T00:17:18.0Z,1,REGULAR,foul,personal,[],1630591,,,1610612745,2,2,2022-11-08T00:17:25Z,230000,,,0,,J. Suggs personal FOUL (1 PF),"[1630591, 1630578]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1627519.0,1.0,0.0,Sengun,1630578.0,,,
25,PT10M00.00S,2022-11-08T00:17:45.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201569,89.30683311432325,4.411764705882353,1610612745,2,2,2022-11-08T00:17:49Z,250000,-228.0,48.0,1,right,MISS E. Gordon 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
26,PT09M57.00S,2022-11-08T00:17:48.1Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,2,2,2022-11-08T00:17:49Z,260000,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,
27,PT09M50.00S,2022-11-08T00:17:54.9Z,1,REGULAR,3pt,Jump Shot,[],1631094,5.732588699080158,96.56862745098039,1610612753,5,2,2022-11-08T00:17:59Z,270000,-233.0,1.0,1,left,P. Banchero 3PT  (5 PTS) (F. Wagner 1 AST),"[1631094, 1630532]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,23.28,Made,5.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,,,,
29,PT09M25.00S,2022-11-08T00:18:19.0Z,1,REGULAR,3pt,Jump Shot,[],1630224,92.32917214191852,3.9215686274509802,1610612745,5,5,2022-11-08T00:18:24Z,290000,-230.0,20.0,1,right,J. Green 3PT  (3 PTS) (A. Sengun 1 AST),"[1630224, 1630578]",1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.12,Made,3.0,A. Sengun,1630578.0,1.0,,,,,,,,,,,,,,
31,PT09M16.00S,2022-11-08T00:18:29.2Z,1,REGULAR,turnover,lost ball,[],1629626,,,1610612753,5,5,2022-11-08T00:18:40Z,310000,,,0,,B. Bol lost ball TURNOVER (1 TO),"[1629626, 1629645]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Porter Jr.,1629645.0
32,PT09M16.00S,2022-11-08T00:18:29.2Z,1,REGULAR,steal,,[],1629645,,,1610612745,5,5,2022-11-08T00:18:31Z,320000,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
