actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M47.00S,2022-12-24T00:12:16.2Z,1,REGULAR,steal,,[],1629626,,,1610612753,0,3,2022-12-24T00:12:19Z,170000,False,,,0,,B. Bol STEAL (1 STL),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M40.00S,2022-12-24T00:12:22.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629626,7.046649145860711,50.73529411764706,1610612753,2,3,2022-12-24T00:12:31Z,180000,False,-4.0,14.0,1,left,B. Bol running Layup (2 PTS),[1629626],1610612753.0,ORL,running,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,1.42,Made,2.0,,,,,,,,,,,,,,
19,PT10M21.00S,2022-12-24T00:12:41.5Z,1,REGULAR,3pt,Jump Shot,[],1631110,79.58278580814718,92.64705882352942,1610612759,2,3,2022-12-24T00:12:46Z,190000,False,213.0,139.0,1,right,MISS J. Sochan 25' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,,25.47,Missed,,,,,,,,,,,,,,,
20,PT10M18.00S,2022-12-24T00:12:44.5Z,1,REGULAR,rebound,defensive,[],1628365,,,1610612753,2,3,2022-12-24T00:12:46Z,200000,False,,,0,,M. Fultz REBOUND (Off:0 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,
21,PT10M07.00S,2022-12-24T00:12:55.7Z,1,REGULAR,3pt,Jump Shot,[],1631094,27.808804204993432,79.65686274509804,1610612753,5,3,2022-12-24T00:12:59Z,210000,False,-148.0,209.0,1,left,P. Banchero 25' 3PT  (3 PTS) (F. Wagner 1 AST),"[1631094, 1630532]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,25.62,Made,3.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,
23,PT09M58.00S,2022-12-24T00:13:04.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,83.52496714848883,53.92156862745098,1610612759,5,5,2022-12-24T00:13:11Z,230000,False,20.0,102.0,1,right,T. Jones 10' driving floating Jump Shot (2 PTS),[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,10.43,Made,2.0,,,,,,,,,,,,,,
24,PT09M42.00S,2022-12-24T00:13:20.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629626,6.915243101182654,51.71568627450981,1610612753,5,5,2022-12-24T00:15:38Z,240000,False,-9.0,13.0,1,left,MISS B. Bol Layup,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,1.52,Missed,,,,,,,,,,,,,,,
25,PT09M39.00S,2022-12-24T00:13:23.5Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,5,5,2022-12-24T00:19:21Z,250000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,
26,PT09M32.00S,2022-12-24T00:13:30.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631110,90.93298291721419,47.61412377450981,1610612759,5,5,2022-12-24T00:17:56Z,260000,False,-12.0,33.0,1,right,MISS J. Sochan cutting Layup,[1631110],1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,3.48,Missed,,,,,,,,,,,,,,,
27,PT09M30.00S,2022-12-24T00:13:32.4Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,5,5,2022-12-24T00:13:38Z,270000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,
28,PT09M23.00S,2022-12-24T00:13:39.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,12.697109067017081,54.166666666666664,1610612753,7,5,2022-12-24T00:13:43Z,280000,False,-21.0,67.0,1,left,M. Fultz 7' pullup Jump Shot (2 PTS),[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,7.01,Made,2.0,,,,,,,,,,,,,,
29,PT09M05.00S,2022-12-24T00:13:57.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,81.02825229960578,55.14705882352941,1610612759,7,5,2022-12-24T00:14:06Z,290000,False,26.0,126.0,1,right,MISS D. Vassell 12' turnaround fadeaway Shot,[1630170],1610612759.0,SAS,turnaround fadeaway,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,,,,12.84,Missed,,,,,,,,,,,,,,,
30,PT09M01.00S,2022-12-24T00:14:01.0Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,7,5,2022-12-24T00:14:06Z,300000,False,,,0,,J. Sochan REBOUND (Off:1 Def:0),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,29.0,1.0,0.0,1.0,,,,,,,
31,PT09M01.00S,2022-12-24T00:14:02.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631110,94.40999984741211,50.0,1610612759,7,5,2022-12-24T00:19:00Z,310000,False,0.0,0.0,1,right,MISS J. Sochan tip Layup,[1631110],1610612759.0,SAS,tip,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
32,PT09M00.00S,2022-12-24T00:14:03.4Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,7,5,2022-12-24T00:19:00Z,320000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,,
33,PT08M51.00S,2022-12-24T00:14:12.5Z,1,REGULAR,turnover,bad pass,[],1631094,,,1610612753,7,5,2022-12-24T00:14:17Z,330000,False,,,0,,P. Banchero bad pass TURNOVER (2 TO),"[1631094, 1630170]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,2.0,Vassell,1630170.0,,,,,,,,,,,,,,,,,
34,PT08M51.00S,2022-12-24T00:14:12.5Z,1,REGULAR,steal,,[],1630170,,,1610612759,7,5,2022-12-24T00:14:14Z,340000,False,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
35,PT08M46.00S,2022-12-24T00:14:16.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630170,94.1688567674113,52.20588235294118,1610612759,7,7,2022-12-24T00:14:23Z,350000,False,11.0,2.0,1,right,D. Vassell running Layup (2 PTS),[1630170],1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,1.12,Made,2.0,,,,,,,,,,,,,,
37,PT08M25.00S,2022-12-24T00:14:37.1Z,1,REGULAR,turnover,lost ball,[],1628365,,,1610612753,7,7,2022-12-24T00:15:10Z,370000,False,,,0,,M. Fultz lost ball TURNOVER (1 TO),"[1628365, 1630200]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Center,1.0,Jones,1630200.0,,,,,,,,,,,,,,,,,
38,PT08M25.00S,2022-12-24T00:14:37.1Z,1,REGULAR,steal,,[],1630200,,,1610612759,7,7,2022-12-24T00:15:10Z,380000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
39,PT08M24.00S,2022-12-24T00:14:45.4Z,1,REGULAR,foul,personal,['2freethrow'],1629626,,,1610612759,7,7,2022-12-24T00:15:06Z,390000,False,,,0,,B. Bol shooting personal FOUL (1 PF) (Johnson 2 FT),"[1629626, 1629640]",1610612753.0,ORL,shooting,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203592.0,1.0,0.0,Johnson,1629640.0,,
41,PT08M24.00S,2022-12-24T00:15:13.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629640,,,1610612759,7,7,2022-12-24T00:15:30Z,410000,False,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
42,PT08M24.00S,2022-12-24T00:15:13.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,7,7,2022-12-24T00:15:30Z,420000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,
43,PT08M24.00S,2022-12-24T00:15:13.7Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629640,,,1610612759,7,7,2022-12-24T00:15:30Z,430000,False,,,0,,MISS K. Johnson Free Throw 2 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
44,PT08M21.00S,2022-12-24T00:15:16.7Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,7,7,2022-12-24T00:15:30Z,440000,False,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,43.0,2.0,2.0,0.0,,,,,,,
45,PT08M12.00S,2022-12-24T00:15:37.7Z,1,REGULAR,turnover,bad pass,[],1630532,,,1610612753,7,7,2022-12-24T00:15:57Z,450000,False,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 1629640]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,1.0,Johnson,1629640.0,,,,,,,,,,,,,,,,,
46,PT08M12.00S,2022-12-24T00:15:37.7Z,1,REGULAR,steal,,[],1629640,,,1610612759,7,7,2022-12-24T00:15:44Z,460000,False,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
47,PT08M12.00S,2022-12-24T00:15:45.5Z,1,REGULAR,turnover,out-of-bounds,[],1629640,,,1610612759,7,7,2022-12-24T00:16:04Z,470000,False,,,0,,K. Johnson lost ball out-of-bounds TURNOVER (1 TO),[1629640],1610612759.0,SAS,lost ball,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,1627964.0,,,,,,
48,PT08M02.00S,2022-12-24T00:16:03.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628365,9.017739816031538,50.49019607843137,1610612753,9,7,2022-12-24T00:16:10Z,480000,False,-2.0,32.0,1,left,M. Fultz driving finger roll Layup (4 PTS),[1628365],1610612753.0,ORL,driving finger roll,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,3.24,Made,4.0,,,,,,,,,,,,,,
49,PT07M44.00S,2022-12-24T00:16:19.9Z,1,REGULAR,3pt,Jump Shot,[],1630200,75.3777923784494,15.441176470588236,1610612759,9,10,2022-12-24T00:16:24Z,490000,False,-173.0,179.0,1,right,T. Jones 24' 3PT  (5 PTS) (D. Vassell 1 AST),"[1630200, 1630170]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,24.87,Made,5.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,
51,PT07M28.00S,2022-12-24T00:16:36.3Z,1,REGULAR,2pt,Jump Shot,[],1629626,3.7614980289093296,17.647058823529413,1610612753,11,10,2022-12-24T00:16:40Z,510000,False,162.0,-17.0,1,left,B. Bol 16' pullup Jump Shot (4 PTS) (F. Wagner 2 AST),"[1629626, 1630532]",1610612753.0,ORL,pullup,,,Bol,B. Bol,,,,,Mid-Range,16-24 Right,,,,16.27,Made,4.0,F. Wagner,1630532.0,2.0,,,,,,,,,,,
53,PT07M17.00S,2022-12-24T00:16:47.5Z,1,REGULAR,3pt,Jump Shot,[],1630170,72.7496714848883,83.57843137254902,1610612759,11,13,2022-12-24T00:16:55Z,530000,False,168.0,204.0,1,right,D. Vassell 26' 3PT  (5 PTS) (T. Jones 2 AST),"[1630170, 1630200]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,26.4,Made,5.0,T. Jones,1630200.0,2.0,,,,,,,,,,,
55,PT07M00.00S,2022-12-24T00:17:04.7Z,1,REGULAR,2pt,Jump Shot,[],1631094,22.158344283837057,45.34313725490196,1610612753,11,13,2022-12-24T00:17:09Z,550000,False,23.0,156.0,1,left,MISS P. Banchero 15' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,,,15.75,Missed,,,,,,,,,,,,,,,
56,PT06M57.00S,2022-12-24T00:17:07.7Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,11,13,2022-12-24T00:17:09Z,560000,False,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Center,,,,,,,,,,55.0,2.0,1.0,1.0,,,,,,,
57,PT06M45.00S,2022-12-24T00:17:19.9Z,1,REGULAR,2pt,Hook,[],1627751,92.59198423127464,65.93137254901961,1610612759,11,13,2022-12-24T00:22:59Z,570000,False,80.0,17.0,1,right,MISS J. Poeltl 8' driving Hook,[1627751],1610612759.0,SAS,driving,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,,8.15,Missed,,,,,,,,,,,,,,,
58,PT06M43.00S,2022-12-24T00:17:21.9Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,11,13,2022-12-24T00:17:26Z,580000,False,,,0,,M. Wagner REBOUND (Off:0 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Right,,,,,,,,,,57.0,3.0,3.0,0.0,,,,,,,
59,PT06M31.00S,2022-12-24T00:17:34.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,8.492115637319317,49.754901960784316,1610612753,13,13,2022-12-24T00:17:44Z,590000,False,1.0,27.0,1,left,M. Wagner cutting Layup (2 PTS) (M. Fultz 1 AST),"[1629021, 1628365]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,2.73,Made,2.0,M. Fultz,1628365.0,1.0,,,,,,,,,,,
61,PT06M31.00S,2022-12-24T00:17:43.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612759,13,13,2022-12-24T00:17:43Z,610000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M31.00S,2022-12-24T00:18:44.1Z,1,REGULAR,substitution,out,[],1630200,,,1610612759,13,13,2022-12-24T00:20:18Z,620000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M31.00S,2022-12-24T00:18:44.1Z,1,REGULAR,substitution,in,[],1626196,,,1610612759,13,13,2022-12-24T00:20:18Z,630000,False,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M16.00S,2022-12-24T00:20:48.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629640,91.5407358738502,50.73529411764706,1610612759,13,15,2022-12-24T00:20:53Z,640000,False,4.0,27.0,1,right,K. Johnson driving DUNK (5 PTS) (J. Sochan 1 AST),"[1629640, 1631110]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,2.73,Made,5.0,J. Sochan,1631110.0,1.0,,,,,,,,,,,
66,PT05M56.00S,2022-12-24T00:21:07.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629626,9.280551905387648,51.225490196078425,1610612753,15,15,2022-12-24T00:24:42Z,660000,False,-6.0,35.0,1,left,B. Bol Layup (6 PTS),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,3.52,Made,6.0,,,,,,,,,,,,,,
67,PT05M44.00S,2022-12-24T00:21:19.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,92.59198423127464,51.470588235294116,1610612759,15,15,2022-12-24T00:21:25Z,670000,False,7.0,17.0,1,right,MISS J. Sochan Layup - blocked,"[1631110, 1629626]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,1.86,Missed,,,,,,,,,,,,,,Bol,1629626.0
68,PT05M44.00S,2022-12-24T00:21:19.9Z,1,REGULAR,block,,[],1629626,,,1610612759,15,15,2022-12-24T00:21:22Z,680000,False,,,0,,B. Bol BLOCK (1 BLK),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
69,PT05M41.00S,2022-12-24T00:21:22.9Z,1,REGULAR,rebound,defensive,[],1628365,,,1610612753,15,15,2022-12-24T00:21:25Z,690000,False,,,0,,M. Fultz REBOUND (Off:0 Def:2),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,,,,,67.0,2.0,2.0,0.0,,,,,,,
70,PT05M39.00S,2022-12-24T00:21:25.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631094,6.389618922470433,51.9607843137255,1610612753,17,15,2022-12-24T00:21:37Z,700000,False,-10.0,8.0,1,left,P. Banchero running DUNK (5 PTS) (M. Fultz 2 AST),"[1631094, 1628365]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,1.24,Made,5.0,M. Fultz,1628365.0,2.0,,,,,,,,,,,
72,PT05M30.00S,2022-12-24T00:21:33.6Z,1,REGULAR,3pt,Jump Shot,[],1629640,94.43166885676742,2.696078431372549,1610612759,17,15,2022-12-24T00:21:45Z,720000,False,-237.0,0.0,1,right,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,,23.65,Missed,,,,,,,,,,,,,,,
73,PT05M30.00S,2022-12-24T00:21:33.6Z,1,REGULAR,rebound,defensive,[],1628365,,,1610612753,17,15,2022-12-24T00:21:45Z,730000,False,,,0,,M. Fultz REBOUND (Off:0 Def:3),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Left Corner 3,24+ Left,,,,,,,,,,72.0,3.0,3.0,0.0,,,,,,,
74,PT05M24.00S,2022-12-24T00:21:40.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,5.995400788436268,53.67647058823529,1610612753,19,15,2022-12-24T00:21:52Z,740000,False,-18.0,4.0,1,left,F. Wagner running Layup (2 PTS) (M. Fultz 3 AST),"[1630532, 1628365]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,1.88,Made,2.0,M. Fultz,1628365.0,3.0,,,,,,,,,,,
76,PT05M23.00S,2022-12-24T00:21:56.1Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,19,15,2022-12-24T00:22:02Z,760000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,,,,,,
77,PT05M12.00S,2022-12-24T00:22:06.2Z,1,REGULAR,2pt,Jump Shot,[],1626196,73.9323258869908,30.14705882352941,1610612759,19,15,2022-12-24T00:22:11Z,770000,False,-99.0,193.0,1,right,MISS J. Richardson 21' pullup Shot,[1626196],1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Left Center,,,,21.66,Missed,,,,,,,,,,,,,,,
78,PT05M10.00S,2022-12-24T00:22:08.1Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,19,15,2022-12-24T00:22:08Z,780000,False,,,0,,J. Sochan REBOUND (Off:2 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,77.0,3.0,1.0,2.0,,,,,,,
79,PT05M08.00S,2022-12-24T00:22:10.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626196,69.33311432325887,28.431372549019606,1610612759,19,15,2022-12-24T00:22:14Z,790000,False,-108.0,236.0,1,right,MISS J. Richardson 25' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,,,,25.93,Missed,,,,,,,,,,,,,,,
80,PT05M06.00S,2022-12-24T00:22:12.3Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,19,15,2022-12-24T00:22:14Z,800000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,79.0,2.0,2.0,0.0,,,,,,,
81,PT04M49.00S,2022-12-24T00:22:32.6Z,1,REGULAR,foul,personal,['2freethrow'],1631110,,,1610612753,19,15,2022-12-24T00:22:40Z,810000,False,,,0,,J. Sochan shooting personal FOUL (1 PF) (Wagner 2 FT),"[1631110, 1630532]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1627964.0,1.0,0.0,Wagner,1630532.0,,
83,PT04M49.00S,2022-12-24T00:22:56.1Z,1,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,20,15,2022-12-24T00:22:56Z,830000,False,,,0,,F. Wagner Free Throw 1 of 2 (3 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
