shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
10:06,188,PT10M06.00S,2022-12-08T00:45:03.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,3.4986859395532193,64.70588235294117,1610612746,19,32,2022-12-08T00:45:16Z,1810000,False,-74.0,-20.0,1,left,MISS I. Zubac 7' turnaround Hook,[1627826],40,1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,7.61,Missed,,,,,,,,,,,,,,,,,,
10:04,189,PT10M04.00S,2022-12-08T00:45:05.4Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,19,32,2022-12-08T00:45:16Z,1820000,False,,,0,,C. Anthony REBOUND (Off:1 Def:2),[1630175],50,1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,188.0,3.0,2.0,1.0,,,,,,,,,,
09:58,191,PT09M58.00S,2022-12-08T00:45:11.2Z,2,REGULAR,2pt,Jump Shot,[],1630175,80.76544021024968,29.65686274509804,1610612753,19,32,2022-12-08T00:46:43Z,1830000,False,-102.0,128.0,1,right,MISS C. Anthony 16' fadeaway Shot,[1630175],50,1610612753.0,ORL,fadeaway,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left Center,16.37,Missed,,,,,,,,,,,,,,,,,,
09:54,192,PT09M54.00S,2022-12-08T00:45:15.2Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,19,32,2022-12-08T00:45:19Z,1840000,False,,,0,,R. Covington REBOUND (Off:0 Def:1),[203496],23,1610612746.0,LAC,,,,Covington,R. Covington,,,,,Mid-Range,16-24 Left Center,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,
09:46,193,PT09M46.00S,2022-12-08T00:45:23.6Z,2,REGULAR,2pt,Jump Shot,[],202704,17.296320630749015,72.54901960784314,1610612746,19,32,2022-12-08T00:45:28Z,1850000,False,-113.0,110.0,1,left,MISS R. Jackson 15' pullup Shot,[202704],1,1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Left,15.76,Missed,,,,,,,,,,,,,,,,,,
09:43,194,PT09M43.00S,2022-12-08T00:45:26.6Z,2,REGULAR,rebound,defensive,[],203082,,,1610612753,19,32,2022-12-08T00:45:28Z,1860000,False,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],31,1610612753.0,ORL,,,,Ross,T. Ross,,,,,Mid-Range,8-16 Left,,,,,,,193.0,2.0,2.0,0.0,,,,,,,,,,
09:33,195,PT09M33.00S,2022-12-08T00:45:35.6Z,2,REGULAR,3pt,Jump Shot,[],1630175,64.60249671484888,51.71568627450981,1610612753,19,32,2022-12-08T00:47:17Z,1870000,False,9.0,280.0,1,right,MISS C. Anthony 28' pullup 3PT,[1630175],50,1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,28.03,Missed,,,,,,,,,,,,,,,,,,
09:31,196,PT09M31.00S,2022-12-08T00:45:37.6Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,19,32,2022-12-08T00:45:40Z,1880000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],7,1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,,,,,,,195.0,1.0,1.0,0.0,,,,,,,,,,
09:24,224,PT09M24.00S,2022-12-08T00:45:43.1Z,2,REGULAR,turnover,out-of-bounds,[],202704,,,1610612746,19,32,2022-12-08T00:52:39Z,1895000,False,,,0,,R. Jackson step out-of-bounds TURNOVER (1 TO),[202704],1,1610612746.0,LAC,step,,,Jackson,R. Jackson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1162.0,1.0,,,,,,,,
09:23,199,PT09M23.00S,2022-12-08T00:45:50.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,19,32,2022-12-08T00:51:53Z,1910000,False,,,0,,ORL Timeout,[],,1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:23,200,PT09M23.00S,2022-12-08T00:48:11.2Z,2,REGULAR,substitution,out,[],1628964,,,1610612753,19,32,2022-12-08T00:51:53Z,1920000,False,,,0,,SUB out: M. Bamba,[1628964],11,1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
09:23,201,PT09M23.00S,2022-12-08T00:48:11.2Z,2,REGULAR,substitution,out,[],1630175,,,1610612753,19,32,2022-12-08T00:51:53Z,1930000,False,,,0,,SUB out: C. Anthony,[1630175],50,1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
09:23,202,PT09M23.00S,2022-12-08T00:48:11.2Z,2,REGULAR,substitution,in,[],1629021,,,1610612753,19,32,2022-12-08T00:51:53Z,1940000,False,,,0,,SUB in: M. Wagner,[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
09:23,203,PT09M23.00S,2022-12-08T00:48:11.2Z,2,REGULAR,substitution,in,[],1628365,,,1610612753,19,32,2022-12-08T00:51:53Z,1950000,False,,,0,,SUB in: M. Fultz,[1628365],20,1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
09:07,204,PT09M07.00S,2022-12-08T00:48:54.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629678,92.19776609724047,3.9215686274509802,1610612753,22,32,2022-12-08T00:51:53Z,1960000,False,-230.0,21.0,1,right,A. Schofield 3PT  (5 PTS) (M. Fultz 1 AST),"[1629678, 1628365]",25,1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Left Corner 3,24+ Left,23.13,Made,5.0,M. Fultz,1628365.0,1.0,,,,,,,,,,,,,,
08:49,206,PT08M49.00S,2022-12-08T00:49:12.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,6.783837056504599,50.98039215686274,1610612746,22,34,2022-12-08T00:49:26Z,1980000,False,-5.0,11.0,1,left,T. Mann driving Layup (10 PTS) (A. Coffey 2 AST),"[1629611, 1629599]",14,1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.23,Made,10.0,A. Coffey,1629599.0,2.0,,,,,,,,,,,,,,
08:32,208,PT08M32.00S,2022-12-08T00:49:29.2Z,2,REGULAR,3pt,Jump Shot,[],1629678,92.59198423127464,4.6568627450980395,1610612753,22,34,2022-12-08T00:49:35Z,2000000,False,-227.0,17.0,1,right,MISS A. Schofield 3PT,[1629678],25,1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Left Corner 3,24+ Left,22.73,Missed,,,,,,,,,,,,,,,,,,
08:29,209,PT08M29.00S,2022-12-08T00:49:32.2Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,22,34,2022-12-08T00:49:35Z,2010000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,,,,,208.0,4.0,3.0,1.0,,,,,,,,,,
08:10,210,PT08M10.00S,2022-12-08T00:49:51.6Z,2,REGULAR,3pt,Jump Shot,[],202704,25.312089356110377,18.137254901960784,1610612746,22,34,2022-12-08T00:50:36Z,2020000,False,159.0,185.0,1,left,MISS R. Jackson 24' pullup 3PT,[202704],1,1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,24.44,Missed,,,,,,,,,,,,,,,,,,
08:03,211,PT08M03.00S,2022-12-08T00:49:58.6Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,22,34,2022-12-08T00:50:00Z,2030000,False,,,0,,M. Wagner REBOUND (Off:1 Def:3),[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,210.0,4.0,3.0,1.0,,,,,,,,,,
07:58,212,PT07M58.00S,2022-12-08T00:50:03.4Z,2,REGULAR,turnover,lost ball,[],1628365,,,1610612753,22,34,2022-12-08T00:50:08Z,2040000,False,,,0,,M. Fultz lost ball TURNOVER (2 TO),"[1628365, 203496]",20,1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,,,,,Covington,203496.0,,
07:58,213,PT07M58.00S,2022-12-08T00:50:03.4Z,2,REGULAR,steal,,[],203496,,,1610612746,22,34,2022-12-08T00:50:06Z,2050000,False,,,0,,R. Covington STEAL (1 STL),[203496],23,1610612746.0,LAC,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
07:51,214,PT07M51.00S,2022-12-08T00:50:10.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203496,25.312089356110377,86.02941176470588,1610612746,22,34,2022-12-08T00:50:19Z,2060000,False,-180.0,185.0,1,left,MISS R. Covington 25' 3PT,[203496],23,1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
07:50,215,PT07M50.00S,2022-12-08T00:50:11.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,22,34,2022-12-08T00:50:19Z,2070000,False,,,0,,TEAM offensive REBOUND,[],,1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,214.0,,,,,,,,,,,,,
07:50,216,PT07M50.00S,2022-12-08T00:50:16.6Z,2,REGULAR,foul,personal,[],1629021,,,1610612746,22,34,2022-12-08T04:07:25Z,2080000,False,,,0,,M. Wagner loose ball personal FOUL (1 PF),"[1629021, 1627826]",21,1610612753.0,ORL,loose ball,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628484.0,,1.0,0.0,Zubac,1627826.0,,,,
07:50,218,PT07M50.00S,2022-12-08T00:50:25.5Z,2,REGULAR,substitution,out,[],202704,,,1610612746,22,34,2022-12-08T00:50:47Z,2100000,False,,,0,,SUB out: R. Jackson,[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
07:50,219,PT07M50.00S,2022-12-08T00:50:25.5Z,2,REGULAR,substitution,in,[],201587,,,1610612746,22,34,2022-12-08T00:50:47Z,2110000,False,,,0,,SUB in: N. Batum,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
07:45,220,PT07M45.00S,2022-12-08T00:51:24.6Z,2,REGULAR,foul,personal,[],1628365,,,1610612746,22,34,2022-12-08T00:51:30Z,2120000,False,,,0,,M. Fultz personal FOUL (3 PF),"[1628365, 1629611]",20,1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202027.0,,3.0,0.0,Mann,1629611.0,,,,
07:45,222,PT07M45.00S,2022-12-08T00:51:44.3Z,2,REGULAR,substitution,out,[],1628365,,,1610612746,22,34,2022-12-08T00:51:52Z,2140000,False,,,0,,SUB out: M. Fultz,[1628365],20,1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
07:45,223,PT07M45.00S,2022-12-08T00:51:44.3Z,2,REGULAR,substitution,in,[],1630175,,,1610612746,22,34,2022-12-08T00:51:52Z,2150000,False,,,0,,SUB in: C. Anthony,[1630175],50,1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
07:33,225,PT07M33.00S,2022-12-08T00:52:07.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629611,5.469776609724048,46.81372549019608,1610612746,22,34,2022-12-08T00:55:29Z,2160000,False,16.0,-1.0,1,left,MISS T. Mann driving Layup - blocked,"[1629611, 1629021]",14,1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,Wagner,1629021.0
07:33,226,PT07M33.00S,2022-12-08T00:52:07.1Z,2,REGULAR,block,,[],1629021,,,1610612746,22,34,2022-12-08T00:52:10Z,2170000,False,,,0,,M. Wagner BLOCK (1 BLK),[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
07:29,227,PT07M29.00S,2022-12-08T00:52:11.1Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,22,34,2022-12-08T00:52:14Z,2180000,False,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,225.0,3.0,3.0,0.0,,,,,,,,,,
07:28,228,PT07M28.00S,2022-12-08T00:52:15.1Z,2,REGULAR,foul,personal,[],201587,,,1610612753,22,34,2022-12-08T00:52:31Z,2190000,False,,,0,,N. Batum personal FOUL (2 PF),"[201587, 1630175]",33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202027.0,,2.0,0.0,Anthony,1630175.0,,,,
07:24,230,PT07M24.00S,2022-12-08T00:52:45.1Z,2,REGULAR,3pt,Jump Shot,[],203082,66.70499342969777,56.127450980392155,1610612753,22,34,2022-12-08T00:52:49Z,2210000,False,31.0,260.0,1,right,MISS T. Ross 26' 3PT,[203082],31,1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Center,26.23,Missed,,,,,,,,,,,,,,,,,,
07:22,231,PT07M22.00S,2022-12-08T00:52:47.1Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,22,34,2022-12-08T00:52:49Z,2220000,False,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,,230.0,5.0,4.0,1.0,,,,,,,,,,
07:01,232,PT07M01.00S,2022-12-08T00:53:08.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203496,5.732588699080158,46.07843137254902,1610612746,22,36,2022-12-08T00:53:15Z,2230000,False,20.0,1.0,1,left,R. Covington cutting Layup (2 PTS) (T. Mann 1 AST),"[203496, 1629611]",23,1610612746.0,LAC,cutting,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,1.96,Made,2.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,,
06:44,234,PT06M44.00S,2022-12-08T00:53:25.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,87.59855453350855,58.08823529411765,1610612753,24,36,2022-12-08T00:57:09Z,2250000,False,40.0,64.0,1,right,F. Wagner 7' driving Hook (2 PTS) (A. Schofield 1 AST),"[1630532, 1629678]",22,1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.58,Made,2.0,A. Schofield,1629678.0,1.0,,,,,,,,,,,,,,
06:31,236,PT06M31.00S,2022-12-08T00:53:38.0Z,2,REGULAR,3pt,Jump Shot,[],203496,22.815374507227332,14.705882352941178,1610612746,24,39,2022-12-08T00:53:44Z,2270000,False,176.0,162.0,1,left,R. Covington 3PT  (5 PTS) (T. Mann 2 AST),"[203496, 1629611]",23,1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Right Center,23.96,Made,5.0,T. Mann,1629611.0,2.0,,,,,,,,,,,,,,
06:13,238,PT06M13.00S,2022-12-08T00:53:56.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,94.08672798948751,50.36764705882353,1610612753,26,39,2022-12-08T00:57:49Z,2290000,False,2.0,3.0,1,right,M. Wagner cutting DUNK (4 PTS) (C. Anthony 2 AST),"[1629021, 1630175]",21,1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,0.36,Made,4.0,C. Anthony,1630175.0,2.0,,,,,,,,,,,,,,
06:08,240,PT06M08.00S,2022-12-08T00:54:06.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612746,26,39,2022-12-08T00:54:06Z,2310000,False,,,0,,LAC Timeout,[],,1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:08,242,PT06M08.00S,2022-12-08T00:56:34.9Z,2,REGULAR,substitution,out,[],1630532,,,1610612746,26,39,2022-12-08T00:56:55Z,2320000,False,,,0,,SUB out: F. Wagner,[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
06:08,243,PT06M08.00S,2022-12-08T00:56:34.9Z,2,REGULAR,substitution,out,[],1629678,,,1610612746,26,39,2022-12-08T00:56:55Z,2330000,False,,,0,,SUB out: A. Schofield,[1629678],25,1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
06:08,244,PT06M08.00S,2022-12-08T00:56:34.9Z,2,REGULAR,substitution,out,[],203082,,,1610612746,26,39,2022-12-08T00:56:55Z,2340000,False,,,0,,SUB out: T. Ross,[203082],31,1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
06:08,245,PT06M08.00S,2022-12-08T00:56:34.9Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,26,39,2022-12-08T00:56:55Z,2350000,False,,,0,,SUB out: A. Coffey,[1629599],7,1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
06:08,246,PT06M08.00S,2022-12-08T00:56:34.9Z,2,REGULAR,substitution,out,[],203496,,,1610612746,26,39,2022-12-08T00:56:55Z,2360000,False,,,0,,SUB out: R. Covington,[203496],23,1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
06:08,247,PT06M08.00S,2022-12-08T00:56:34.9Z,2,REGULAR,substitution,in,[],1629626,,,1610612746,26,39,2022-12-08T00:56:55Z,2370000,False,,,0,,SUB in: B. Bol,[1629626],10,1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
06:08,248,PT06M08.00S,2022-12-08T00:56:34.9Z,2,REGULAR,substitution,in,[],1630284,,,1610612746,26,39,2022-12-08T00:56:55Z,2380000,False,,,0,,SUB in: K. Harris,[1630284],7,1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
06:08,249,PT06M08.00S,2022-12-08T00:56:34.9Z,2,REGULAR,substitution,in,[],1631094,,,1610612746,26,39,2022-12-08T00:56:55Z,2390000,False,,,0,,SUB in: P. Banchero,[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
06:08,250,PT06M08.00S,2022-12-08T00:56:34.9Z,2,REGULAR,substitution,in,[],202695,,,1610612746,26,39,2022-12-08T00:56:55Z,2400000,False,,,0,,SUB in: K. Leonard,[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
06:08,251,PT06M08.00S,2022-12-08T00:56:34.9Z,2,REGULAR,substitution,in,[],202331,,,1610612746,26,39,2022-12-08T00:56:55Z,2410000,False,,,0,,SUB in: P. George,[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
05:56,252,PT05M56.00S,2022-12-08T00:57:08.6Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612746,26,39,2022-12-08T00:57:13Z,2420000,False,,,0,,P. George bad pass TURNOVER (1 TO),"[202331, 1629626]",13,1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,Bol,1629626.0,,
05:56,253,PT05M56.00S,2022-12-08T00:57:08.6Z,2,REGULAR,steal,,[],1629626,,,1610612753,26,39,2022-12-08T00:57:10Z,2430000,False,,,0,,B. Bol STEAL (1 STL),[1629626],10,1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
05:52,254,PT05M52.00S,2022-12-08T00:57:12.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629021,93.64323258869908,52.20588235294118,1610612753,28,39,2022-12-08T00:57:20Z,2440000,False,11.0,7.0,1,right,M. Wagner running DUNK (6 PTS) (B. Bol 1 AST),"[1629021, 1629626]",21,1610612753.0,ORL,running,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.32,Made,6.0,B. Bol,1629626.0,1.0,,,,,,,,,,,,,,
05:35,256,PT05M35.00S,2022-12-08T00:57:29.1Z,2,REGULAR,turnover,lost ball,[],202695,,,1610612746,28,39,2022-12-08T00:57:32Z,2460000,False,,,0,,K. Leonard lost ball TURNOVER (1 TO),"[202695, 1629021]",2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,Wagner,1629021.0,,
05:35,257,PT05M35.00S,2022-12-08T00:57:29.1Z,2,REGULAR,steal,,[],1629021,,,1610612753,28,39,2022-12-08T00:57:30Z,2470000,False,,,0,,M. Wagner STEAL (1 STL),[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
05:29,258,PT05M29.00S,2022-12-08T00:57:35.5Z,2,REGULAR,turnover,bad pass,[],1631094,,,1610612753,28,39,2022-12-08T01:12:57Z,2480000,False,,,0,,P. Banchero bad pass TURNOVER (2 TO),"[1631094, 1629611]",5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,,,,,Mann,1629611.0,,
05:29,259,PT05M29.00S,2022-12-08T00:57:35.5Z,2,REGULAR,steal,,[],1629611,,,1610612746,28,39,2022-12-08T01:12:57Z,2490000,False,,,0,,T. Mann STEAL (1 STL),[1629611],14,1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
05:24,260,PT05M24.00S,2022-12-08T00:57:39.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202695,4.944152431011826,51.225490196078425,1610612746,28,41,2022-12-08T00:57:51Z,2500000,False,-6.0,-6.0,1,left,K. Leonard running DUNK (9 PTS) (T. Mann 3 AST),"[202695, 1629611]",2,1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,0.86,Made,9.0,T. Mann,1629611.0,3.0,,,,,,,,,,,,,,
05:00,262,PT05M00.00S,2022-12-08T00:58:03.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,80.89684625492772,56.372549019607845,1610612753,28,41,2022-12-08T00:58:11Z,2520000,False,32.0,127.0,1,right,MISS C. Anthony 13' driving floating Shot,[1630175],50,1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,13.1,Missed,,,,,,,,,,,,,,,,,,
04:57,263,PT04M57.00S,2022-12-08T00:58:06.6Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,28,41,2022-12-08T00:58:11Z,2530000,False,,,0,,T. Mann REBOUND (Off:3 Def:3),[1629611],14,1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,262.0,6.0,3.0,3.0,,,,,,,,,,
04:43,264,PT04M43.00S,2022-12-08T00:58:21.1Z,2,REGULAR,3pt,Jump Shot,[],201587,2.3160315374507228,94.11764705882352,1610612746,28,41,2022-12-08T00:58:28Z,2540000,False,-221.0,-31.0,1,left,MISS N. Batum 3PT,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,22.27,Missed,,,,,,,,,,,,,,,,,,
04:40,265,PT04M40.00S,2022-12-08T00:58:24.0Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612753,28,41,2022-12-08T00:58:24Z,2550000,False,,,0,,B. Bol REBOUND (Off:0 Def:3),[1629626],10,1610612753.0,ORL,,,,Bol,B. Bol,,,,,Left Corner 3,24+ Left,,,,,,,264.0,3.0,3.0,0.0,,,,,,,,,,
04:23,267,PT04M23.00S,2022-12-08T00:58:41.0Z,2,REGULAR,3pt,Jump Shot,[],1630175,71.04139290407359,21.568627450980394,1610612753,31,41,2022-12-08T00:58:47Z,2570000,False,-142.0,220.0,1,right,C. Anthony 26' 3PT  (6 PTS),[1630175],50,1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,26.17,Made,6.0,,,,,,,,,,,,,,,,,
03:55,268,PT03M55.00S,2022-12-08T00:59:12.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612746,31,41,2022-12-08T00:59:17Z,2580000,False,,,0,,LAC shot clock Team TURNOVER,[],,1610612746.0,LAC,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1162.0,,,,,,,,,
03:55,269,PT03M55.00S,2022-12-08T00:59:21.6Z,2,REGULAR,substitution,out,[],1629611,,,1610612753,31,41,2022-12-08T00:59:31Z,2590000,False,,,0,,SUB out: T. Mann,[1629611],14,1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
03:55,270,PT03M55.00S,2022-12-08T00:59:21.6Z,2,REGULAR,substitution,in,[],202704,,,1610612753,31,41,2022-12-08T00:59:31Z,2600000,False,,,0,,SUB in: R. Jackson,[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
03:40,271,PT03M40.00S,2022-12-08T00:59:59.2Z,2,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612753,31,41,2022-12-08T01:00:06Z,2610000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Banchero 2 FT),"[1627826, 1631094]",40,1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1162.0,,2.0,0.0,Banchero,1631094.0,,,,
03:40,273,PT03M40.00S,2022-12-08T01:00:32.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631094,,,1610612753,32,41,2022-12-08T01:01:04Z,2630000,False,,,0,,P. Banchero Free Throw 1 of 2 (5 PTS),[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
03:40,274,PT03M40.00S,2022-12-08T01:00:32.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631094,,,1610612753,32,41,2022-12-08T01:01:04Z,2640000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
