actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-11-15T00:10:36.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-15T00:10:36Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2022-11-15T00:10:39.8Z,1,REGULAR,jumpball,recovered,[],1630163,,,1610612766,0,0,2022-11-15T00:10:39Z,40000,False,,,0,,Jump Ball M. Plumlee vs. B. Bol: Tip to L. Ball,"[1630163, 203486, 1629626]",1610612766.0,CHA,startperiod,L. Ball,1630163.0,Ball,L. Ball,Plumlee,203486.0,Bol,1629626.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2022-11-15T00:10:50.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,93.24901445466492,49.26470588235294,1610612766,0,2,2022-11-15T00:11:08Z,70000,False,-4.0,11.0,1,right,P. Washington cutting Layup (2 PTS) (L. Ball 1 AST),"[1629023, 1630163]",1610612766.0,CHA,cutting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.16,Made,2.0,L. Ball,1630163.0,1.0,,,,,,,,,,,,,,
9,PT11M32.00S,2022-11-15T00:11:04.5Z,1,REGULAR,turnover,bad pass,[],1630591,,,1610612753,0,2,2022-11-15T00:11:10Z,90000,False,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 203486]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Plumlee,203486.0,,,,,,,,,,,
10,PT11M32.00S,2022-11-15T00:11:04.5Z,1,REGULAR,steal,,[],203486,,,1610612766,0,2,2022-11-15T00:11:06Z,100000,False,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M26.00S,2022-11-15T00:11:10.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629023,92.32917214191852,55.63725490196079,1610612766,0,2,2022-11-15T00:13:09Z,110000,False,28.0,20.0,1,right,MISS P. Washington cutting Layup,[1629023],1610612766.0,CHA,cutting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,,
13,PT11M26.00S,2022-11-15T00:11:10.7Z,1,REGULAR,rebound,offensive,[],1629023,,,1610612766,0,2,2022-11-15T00:11:29Z,130000,False,,,0,,P. Washington REBOUND (Off:1 Def:0),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,11.0,1.0,0.0,1.0,,,,,,,
14,PT11M25.00S,2022-11-15T00:11:20.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629023,93.51182654402102,49.50980392156863,1610612766,0,4,2022-11-15T00:15:56Z,140000,False,-2.0,8.0,1,right,P. Washington putback Layup (4 PTS),[1629023],1610612766.0,CHA,putback,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.89,Made,4.0,,,,,,,,,,,,,,,,,
15,PT11M07.00S,2022-11-15T00:11:28.6Z,1,REGULAR,3pt,Jump Shot,[],1629626,5.206964520367937,4.411764705882353,1610612753,0,4,2022-11-15T00:11:45Z,150000,False,228.0,-4.0,1,left,MISS B. Bol 3PT,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
16,PT11M07.00S,2022-11-15T00:11:28.6Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,0,4,2022-11-15T00:11:45Z,160000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,
17,PT10M52.00S,2022-11-15T00:11:43.7Z,1,REGULAR,3pt,Jump Shot,[],1630163,66.83639947437582,40.19607843137255,1610612766,0,7,2022-11-15T00:13:42Z,170000,False,-49.0,259.0,1,right,L. Ball 26' 3PT pullup (3 PTS) (P. Washington 1 AST),"[1630163, 1629023]",1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,26.38,Made,3.0,P. Washington,1629023.0,1.0,,,,,,,,,,,,,,
19,PT10M38.00S,2022-11-15T00:11:57.6Z,1,REGULAR,2pt,Jump Shot,[],1630591,20.18725361366623,33.57843137254902,1610612753,0,7,2022-11-15T00:14:10Z,190000,False,82.0,137.0,1,left,MISS J. Suggs 16' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,16.0,Missed,,,,,,,,,,,,,,,,,,
20,PT10M38.00S,2022-11-15T00:11:57.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,0,7,2022-11-15T00:12:12Z,200000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,19.0,,,,,,,,,,
21,PT10M37.00S,2022-11-15T00:12:02.9Z,1,REGULAR,foul,personal,[],1626162,,,1610612753,0,7,2022-11-15T00:12:14Z,210000,False,,,0,,K. Oubre Jr. personal FOUL (1 PF),"[1626162, 1630532]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202056.0,1.0,0.0,Wagner,1630532.0,,
23,PT10M35.00S,2022-11-15T00:12:24.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628976,31.488173455978973,36.029411764705884,1610612753,3,7,2022-11-15T00:12:32Z,230000,False,70.0,243.0,1,left,W. Carter Jr. 25' 3PT  (3 PTS) (J. Suggs 1 AST),"[1628976, 1630591]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,25.33,Made,3.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,,,,
24,PT10M13.00S,2022-11-15T00:12:46.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,90.48948751642575,47.794117647058826,1610612766,3,7,2022-11-15T00:15:08Z,240000,False,-11.0,37.0,1,right,MISS K. Oubre Jr. driving floating bank Shot,[1626162],1610612766.0,CHA,driving floating bank,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
