actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-12T00:11:31.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-12T00:11:31Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-03-12T00:11:34.0Z,1,REGULAR,jumpball,recovered,[],202710,,,1610612748,0,0,2023-03-12T00:11:34Z,40000,False,,,0,,Jump Ball B. Adebayo vs. W. Carter Jr.: Tip to J. Butler,"[202710, 1628389, 1628976]",1610612748.0,MIA,startperiod,J. Butler,202710.0,Butler,J. Butler,Adebayo,1628389.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2023-03-12T00:11:46.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,8.886333771353483,47.30392156862745,1610612748,0,2,2023-03-12T00:12:10Z,70000,False,13.0,31.0,1,left,G. Vincent cutting Layup (2 PTS) (B. Adebayo 1 AST),"[1629216, 1628389]",1610612748.0,MIA,cutting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,3.38,Made,2.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,
9,PT11M27.00S,2023-03-12T00:12:03.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,81.25821287779237,63.23529411764706,1610612753,2,2,2023-03-12T00:12:09Z,90000,False,66.0,124.0,1,right,P. Banchero 14' pullup Jump Shot (2 PTS) (M. Fultz 1 AST),"[1631094, 1628365]",1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,14.03,Made,2.0,M. Fultz,1628365.0,1.0,,,,,,,,,,,,,,
10,PT11M01.00S,2023-03-12T00:12:29.9Z,1,REGULAR,turnover,bad pass,[],1629639,,,1610612748,2,2,2023-03-12T00:12:47Z,100000,False,,,0,,T. Herro bad pass TURNOVER (1 TO),"[1629639, 1628976]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Carter Jr.,1628976.0,,,,,,,,,,,
11,PT11M01.00S,2023-03-12T00:12:29.9Z,1,REGULAR,steal,,[],1628976,,,1610612753,2,2,2023-03-12T00:12:31Z,110000,False,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
12,PT10M54.00S,2023-03-12T00:12:37.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,91.63929040735874,50.73529411764706,1610612753,4,2,2023-03-12T00:13:03Z,120000,False,4.0,26.0,1,right,P. Banchero cutting Layup (4 PTS) (F. Wagner 1 AST),"[1631094, 1630532]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.64,Made,4.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,,,,
14,PT10M40.00S,2023-03-12T00:12:50.3Z,1,REGULAR,3pt,Jump Shot,[],202710,5.962549277266746,96.81372549019608,1610612748,4,2,2023-03-12T00:12:56Z,140000,False,-234.0,4.0,1,left,MISS J. Butler 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
15,PT10M37.00S,2023-03-12T00:12:53.3Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,4,2,2023-03-12T00:12:56Z,150000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,
16,PT10M27.00S,2023-03-12T00:13:03.3Z,1,REGULAR,3pt,Jump Shot,[],203914,79.54993429697765,7.843137254901961,1610612753,7,2,2023-03-12T00:13:08Z,160000,False,-211.0,140.0,1,right,G. Harris 25' 3PT  (3 PTS) (M. Fultz 2 AST),"[203914, 1628365]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,25.29,Made,3.0,M. Fultz,1628365.0,2.0,,,,,,,,,,,,,,
