shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
09:04,37,PT09M04.00S,2022-12-11T23:14:39.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,32.40801576872536,65.68627450980392,1610612753,6,4,2022-12-11T23:14:45Z,370000,False,-78.0,252.0,1,left,MISS F. Wagner 26' 3PT,[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,26.4,Missed,,,,,,,,,,,,,,,,,,
09:04,38,PT09M04.00S,2022-12-11T23:14:39.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,6,4,2022-12-11T23:14:45Z,380000,False,,,0,,TEAM offensive REBOUND,[],,1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,37.0,,,,,,,,,,,,,
09:04,39,PT09M04.00S,2022-12-11T23:14:46.6Z,1,REGULAR,foul,personal,[],1631132,,,1610612753,6,4,2022-12-11T23:14:59Z,390000,False,,,0,,C. Koloko loose ball personal FOUL (1 PF),"[1631132, 1629021]",35,1610612761.0,TOR,loose ball,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201246.0,1.0,0.0,Wagner,1629021.0,,,
08:59,180,PT08M59.00S,2022-12-11T23:15:00.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,8.065045992115643,65.19607843137254,1610612753,6,4,2022-12-11T23:41:25Z,405000,False,-76.0,23.0,1,left,MISS F. Wagner 7' driving Layup - blocked,"[1630532, 1631132]",22,1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.95,Missed,,,,,,,,,Koloko,1631132.0,,,,,,,,
08:59,181,PT08M59.00S,2022-12-11T23:15:00.0Z,1,REGULAR,block,,[],1631132,,,1610612753,6,4,2022-12-11T23:41:25Z,407500,False,,,0,,C. Koloko BLOCK (2 BLK),[1631132],35,1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
08:56,182,PT08M56.00S,2022-12-11T23:15:03.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,6,4,2022-12-11T23:41:40Z,408750,False,,,0,,TEAM offensive REBOUND,[],,1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,180.0,,,,,,,,,,,,,
08:53,42,PT08M53.00S,2022-12-11T23:15:31.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629021,7.30946123521682,50.49019607843137,1610612753,6,4,2022-12-11T23:41:40Z,420000,False,-2.0,16.0,1,left,MISS M. Wagner alley-oop Layup,[1629021],21,1610612753.0,ORL,alley-oop,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
08:50,43,PT08M50.00S,2022-12-11T23:15:34.2Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,6,4,2022-12-11T23:15:36Z,430000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],43,1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,
08:33,44,PT08M33.00S,2022-12-11T23:15:50.5Z,1,REGULAR,2pt,Jump Shot,[],1630567,87.20433639947439,20.098039215686274,1610612761,6,4,2022-12-11T23:16:05Z,440000,False,-150.0,68.0,1,right,MISS S. Barnes 16' turnaround fadeaway Shot,[1630567],4,1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left,16.42,Missed,,,,,,,,,,,,,,,,,,
08:32,45,PT08M32.00S,2022-12-11T23:15:51.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,6,4,2022-12-11T23:15:59Z,450000,False,,,0,,TEAM defensive REBOUND,[],,1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,44.0,,,,,,,,,,,,,
08:17,47,PT08M17.00S,2022-12-11T23:16:11.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,9.149145860709593,48.77450980392157,1610612753,6,4,2022-12-11T23:16:16Z,470000,False,6.0,34.0,1,left,MISS M. Wagner cutting Layup,[1629021],21,1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
08:14,48,PT08M14.00S,2022-12-11T23:16:14.3Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,6,4,2022-12-11T23:16:16Z,480000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:1),[1627832],23,1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,47.0,2.0,1.0,1.0,,,,,,,,,,
08:04,49,PT08M04.00S,2022-12-11T23:16:24.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631132,92.59198423127464,49.26470588235294,1610612761,6,6,2022-12-11T23:16:30Z,490000,False,-4.0,17.0,1,right,C. Koloko cutting DUNK (2 PTS) (P. Siakam 2 AST),"[1631132, 1627783]",35,1610612761.0,TOR,cutting,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,1.75,Made,2.0,P. Siakam,1627783.0,2.0,,,,,,,,,,,,,,
07:50,51,PT07M50.00S,2022-12-11T23:16:39.0Z,1,REGULAR,turnover,lost ball,[],1629626,,,1610612753,6,6,2022-12-11T23:16:43Z,510000,False,,,0,,B. Bol lost ball TURNOVER (1 TO),"[1629626, 1627832]",10,1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0
07:50,52,PT07M50.00S,2022-12-11T23:16:39.0Z,1,REGULAR,steal,,[],1627832,,,1610612761,6,6,2022-12-11T23:16:41Z,520000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],23,1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
07:31,53,PT07M31.00S,2022-12-11T23:16:57.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630567,86.67871222076215,95.83333333333334,1610612761,6,9,2022-12-11T23:17:02Z,530000,False,229.0,73.0,1,right,S. Barnes 24' 3PT  (5 PTS) (F. VanVleet 1 AST),"[1630567, 1627832]",4,1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,24.05,Made,5.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,,,,,
07:06,55,PT07M06.00S,2022-12-11T23:17:22.1Z,1,REGULAR,turnover,bad pass,[],1631094,,,1610612753,6,9,2022-12-11T23:17:27Z,550000,False,,,0,,P. Banchero bad pass TURNOVER (1 TO),"[1631094, 1631132]",5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,1.0,Koloko,1631132.0
07:06,56,PT07M06.00S,2022-12-11T23:17:22.1Z,1,REGULAR,steal,,[],1631132,,,1610612761,6,9,2022-12-11T23:18:55Z,560000,False,,,0,,C. Koloko STEAL (1 STL),[1631132],35,1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
06:54,57,PT06M54.00S,2022-12-11T23:17:36.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630567,83.39356110381078,45.09803921568628,1610612761,6,9,2022-12-11T23:17:42Z,570000,False,-25.0,104.0,1,right,MISS S. Barnes 10' turnaround Hook,[1630567],4,1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,10.65,Missed,,,,,,,,,,,,,,,,,,
06:54,58,PT06M54.00S,2022-12-11T23:17:36.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,6,9,2022-12-11T23:18:10Z,580000,False,,,0,,TEAM defensive REBOUND,[],,1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,57.0,,,,,,,,,,,,,
06:54,60,PT06M54.00S,2022-12-11T23:18:12.4Z,1,REGULAR,foul,personal,[],1631132,,,1610612753,6,9,2022-12-11T23:18:25Z,600000,False,,,0,,C. Koloko loose ball personal FOUL (2 PF),"[1631132, 1629626]",35,1610612761.0,TOR,loose ball,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,202049.0,2.0,0.0,Bol,1629626.0,,,
06:54,62,PT06M54.00S,2022-12-11T23:18:33.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,6,9,2022-12-11T23:18:33Z,620000,False,,,0,,ORL Timeout,[],,1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:54,63,PT06M54.00S,2022-12-11T23:18:58.4Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,6,9,2022-12-11T23:20:34Z,630000,False,,,0,,SUB out: F. Wagner,[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
06:54,64,PT06M54.00S,2022-12-11T23:18:58.4Z,1,REGULAR,substitution,out,[],1631132,,,1610612753,6,9,2022-12-11T23:20:34Z,640000,False,,,0,,SUB out: C. Koloko,[1631132],35,1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
06:54,65,PT06M54.00S,2022-12-11T23:18:58.4Z,1,REGULAR,substitution,in,[],203082,,,1610612753,6,9,2022-12-11T23:20:34Z,650000,False,,,0,,SUB in: T. Ross,[203082],31,1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
06:54,66,PT06M54.00S,2022-12-11T23:18:58.4Z,1,REGULAR,substitution,in,[],203920,,,1610612753,6,9,2022-12-11T23:20:34Z,660000,False,,,0,,SUB in: K. Birch,[203920],24,1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,,
06:33,67,PT06M33.00S,2022-12-11T23:20:54.3Z,1,REGULAR,2pt,Jump Shot,[],1631094,28.33442838370565,50.49019607843137,1610612753,6,9,2022-12-11T23:20:59Z,670000,False,-2.0,214.0,1,left,MISS P. Banchero 21' pullup Shot,[1631094],5,1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,21.38,Missed,,,,,,,,,,,,,,,,,,
06:30,68,PT06M30.00S,2022-12-11T23:20:57.3Z,1,REGULAR,rebound,offensive,[],1629021,,,1610612753,6,9,2022-12-11T23:20:59Z,680000,False,,,0,,M. Wagner REBOUND (Off:1 Def:0),[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,67.0,1.0,0.0,1.0,,,,,,,,,,
06:27,69,PT06M27.00S,2022-12-11T23:21:00.9Z,1,REGULAR,turnover,bad pass,[],1629021,,,1610612753,6,9,2022-12-11T23:21:06Z,690000,False,,,0,,M. Wagner bad pass TURNOVER (1 TO),"[1629021, 1627832]",21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0
06:27,70,PT06M27.00S,2022-12-11T23:21:00.9Z,1,REGULAR,steal,,[],1627832,,,1610612761,6,9,2022-12-11T23:21:03Z,700000,False,,,0,,F. VanVleet STEAL (2 STL),[1627832],23,1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
06:25,71,PT06M25.00S,2022-12-11T23:21:06.1Z,1,REGULAR,foul,personal,['2freethrow'],203082,,,1610612761,6,9,2022-12-11T23:21:17Z,710000,False,,,0,,T. Ross shooting personal FOUL (1 PF) (VanVleet 2 FT),"[203082, 1627832]",31,1610612753.0,ORL,shooting,,,Ross,T. Ross,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201246.0,1.0,0.0,VanVleet,1627832.0,,,
06:25,73,PT06M25.00S,2022-12-11T23:21:30.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627832,,,1610612761,6,10,2022-12-11T23:21:30Z,730000,False,,,0,,F. VanVleet Free Throw 1 of 2 (3 PTS),[1627832],23,1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
06:25,74,PT06M25.00S,2022-12-11T23:21:44.8Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627832,,,1610612761,6,11,2022-12-11T23:21:44Z,740000,False,,,0,,F. VanVleet Free Throw 2 of 2 (4 PTS),[1627832],23,1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
06:04,75,PT06M04.00S,2022-12-11T23:22:08.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,13.222733245729303,60.049019607843135,1610612753,6,11,2022-12-11T23:22:15Z,750000,False,-50.0,72.0,1,left,MISS M. Fultz 8' pullup Shot,[1628365],20,1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Left,8.76,Missed,,,,,,,,,,,,,,,,,,
05:58,76,PT05M58.00S,2022-12-11T23:22:14.0Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,6,11,2022-12-11T23:22:15Z,760000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],43,1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,75.0,2.0,2.0,0.0,,,,,,,,,,
05:51,77,PT05M51.00S,2022-12-11T23:22:26.7Z,1,REGULAR,foul,offensive,[],1627783,,,1610612761,6,11,2022-12-11T23:22:50Z,770000,False,,,0,,P. Siakam charge offensive FOUL (2 PF),"[1627783, 1629021]",43,1610612761.0,TOR,charge,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202049.0,2.0,0.0,Wagner,1629021.0,,,
05:51,79,PT05M51.00S,2022-12-11T23:22:26.7Z,1,REGULAR,turnover,offensive foul,[],1627783,,,1610612761,6,11,2022-12-11T23:22:26Z,790000,False,,,0,,P. Siakam offensive foul TURNOVER (1 TO),[1627783],43,1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202049.0,,,,,1.0,,
05:43,80,PT05M43.00S,2022-12-11T23:22:52.2Z,1,REGULAR,turnover,bad pass,[],1628365,,,1610612753,6,11,2022-12-11T23:22:57Z,800000,False,,,0,,M. Fultz bad pass TURNOVER (1 TO),"[1628365, 1629018]",20,1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Trent Jr.,1629018.0
