actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
13,PT10M44.00S,2023-01-24T00:12:16.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,91.5407358738502,55.392156862745104,1610612738,3,0,2023-01-24T00:12:29Z,130000,False,27.0,27.0,1,right,MISS J. Brown Jump Shot,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,3.82,Missed,,,,,,,,,,,,,,,,
15,PT10M44.00S,2023-01-24T00:12:16.6Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,3,0,2023-01-24T00:20:58Z,150000,False,,,0,,J. Brown REBOUND (Off:1 Def:0),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,,,
62,PT10M44.00S,2023-01-24T00:12:31.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,94.56307490144546,45.83333333333333,1610612738,3,0,2023-01-24T00:20:41Z,155000,False,-21.0,-1.0,1,right,MISS J. Brown tip Layup,[1627759],1610612738.0,BOS,tip,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,2.08,Missed,,,,,,,,,,,,,,,,
63,PT10M44.00S,2023-01-24T00:12:31.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,3,0,2023-01-24T00:20:27Z,157500,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,62.0,,,,,,,,,,,,,,,
16,PT10M26.00S,2023-01-24T00:12:45.6Z,1,REGULAR,3pt,Jump Shot,[],1630532,29.911300919842315,27.941176470588236,1610612753,3,0,2023-01-24T00:12:50Z,160000,False,110.0,229.0,1,left,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,25.39,Missed,,,,,,,,,,,,,,,,
17,PT10M21.00S,2023-01-24T00:12:50.6Z,1,REGULAR,rebound,defensive,[],201933,,,1610612738,3,0,2023-01-24T00:12:50Z,170000,False,,,0,,B. Griffin REBOUND (Off:0 Def:1),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Right Center,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,
18,PT10M15.00S,2023-01-24T00:12:56.3Z,1,REGULAR,3pt,Jump Shot,[],201143,74.98357424441524,13.970588235294118,1610612738,3,0,2023-01-24T00:13:01Z,180000,False,-180.0,183.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,25.65,Missed,,,,,,,,,,,,,,,,
19,PT10M11.00S,2023-01-24T00:13:00.3Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,3,0,2023-01-24T00:13:01Z,190000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,
20,PT09M55.00S,2023-01-24T00:13:16.3Z,1,REGULAR,2pt,Jump Shot,[],1628976,10.726018396846255,21.07843137254902,1610612753,5,0,2023-01-24T00:13:21Z,200000,False,145.0,48.0,1,left,W. Carter Jr. 15' Jump Shot (5 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Right,,,15.25,Made,,,,,5.0,,,,,,,,,,,
21,PT09M32.00S,2023-01-24T00:13:38.6Z,1,REGULAR,3pt,Jump Shot,[],1627759,76.82325886990802,11.27450980392157,1610612738,5,3,2023-01-24T00:13:42Z,210000,False,-194.0,165.0,1,right,J. Brown 25' 3PT  (3 PTS) (D. White 1 AST),"[1627759, 1628401]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,25.46,Made,,,,,3.0,D. White,1628401.0,1.0,,,,,,,,
23,PT09M21.00S,2023-01-24T00:13:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,6.521024967148489,45.588235294117645,1610612753,5,3,2023-01-24T00:23:37Z,230000,False,22.0,9.0,1,left,MISS M. Fultz driving Layup,[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,2.38,Missed,,,,,,,,,,,,,,,,
24,PT09M20.00S,2023-01-24T00:13:53.5Z,1,REGULAR,rebound,offensive,[],1628365,,,1610612753,5,3,2023-01-24T00:23:37Z,240000,False,,,0,,M. Fultz REBOUND (Off:1 Def:0),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,23.0,1.0,0.0,1.0,,,,,,,,,,,,
25,PT09M19.00S,2023-01-24T00:13:56.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628365,5.590000152587891,50.0,1610612753,5,3,2023-01-24T00:23:59Z,250000,False,0.0,0.0,1,left,MISS M. Fultz tip Layup,[1628365],1610612753.0,ORL,tip,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
26,PT09M17.00S,2023-01-24T00:13:58.0Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,5,3,2023-01-24T00:23:59Z,260000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,
32,PT09M02.00S,2023-01-24T00:14:29.7Z,1,REGULAR,3pt,Jump Shot,[],201143,90.22667542706965,3.9215686274509802,1610612738,5,3,2023-01-24T00:14:38Z,280000,False,-230.0,39.0,1,right,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,23.37,Missed,,,,,,,,,,,,,,,,
33,PT08M58.00S,2023-01-24T00:14:33.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,5,3,2023-01-24T00:14:38Z,290000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,,,32.0,,,,,,,,,,,,,,,
35,PT08M46.00S,2023-01-24T00:14:56.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.258212877792378,52.450980392156865,1610612753,7,3,2023-01-24T00:15:03Z,310000,False,-12.0,6.0,1,left,F. Wagner driving finger roll Layup (2 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,1.38,Made,,,,,2.0,,,,,,,,,,,
36,PT08M27.00S,2023-01-24T00:15:15.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,84.57621550591328,53.67647058823529,1610612738,7,3,2023-01-24T00:15:21Z,320000,False,18.0,92.0,1,right,MISS D. White 9' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,9.43,Missed,,,,,,,,,,,,,,,,
37,PT08M23.00S,2023-01-24T00:15:19.3Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,7,3,2023-01-24T00:15:19Z,330000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,
38,PT08M19.00S,2023-01-24T00:15:23.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631094,6.783837056504599,46.07843137254902,1610612753,9,3,2023-01-24T00:15:29Z,340000,False,20.0,11.0,1,left,P. Banchero running Layup (2 PTS) (M. Fultz 1 AST),"[1631094, 1628365]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,2.26,Made,,,,,2.0,M. Fultz,1628365.0,1.0,,,,,,,,
40,PT08M02.00S,2023-01-24T00:15:41.2Z,1,REGULAR,3pt,Jump Shot,[],1628369,64.99671484888306,47.30392156862745,1610612738,9,3,2023-01-24T00:15:46Z,360000,False,-13.0,277.0,1,right,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,27.68,Missed,,,,,,,,,,,,,,,,
41,PT07M58.00S,2023-01-24T00:15:45.2Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,9,3,2023-01-24T00:15:46Z,370000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,
42,PT07M53.00S,2023-01-24T00:15:51.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,6.652431011826544,48.28431372549019,1610612753,11,3,2023-01-24T00:15:55Z,380000,False,9.0,10.0,1,left,P. Banchero driving Layup (4 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,1.32,Made,,,,,4.0,,,,,,,,,,,
43,PT07M53.00S,2023-01-24T00:15:54.3Z,1,REGULAR,foul,personal,['1freethrow'],201143,,,1610612753,11,3,2023-01-24T00:16:07Z,390000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Banchero 1 FT),"[201143, 1631094]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,1627963.0,,,,,,,,,,,,1.0,0.0,Banchero,1631094.0,,,,
45,PT07M53.00S,2023-01-24T00:16:22.1Z,1,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,11,3,2023-01-24T00:16:24Z,410000,False,,,0,,MISS P. Banchero Free Throw 1 of 1,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
46,PT07M50.00S,2023-01-24T00:16:25.1Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,11,3,2023-01-24T00:16:24Z,420000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,
47,PT07M38.00S,2023-01-24T00:16:35.9Z,1,REGULAR,3pt,Jump Shot,[],1628401,67.88764783180025,31.372549019607842,1610612738,11,6,2023-01-24T00:16:40Z,430000,False,-93.0,249.0,1,right,D. White 26' 3PT  (3 PTS) (J. Brown 1 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,26.62,Made,,,,,3.0,J. Brown,1627759.0,1.0,,,,,,,,
50,PT07M18.00S,2023-01-24T00:17:06.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,5.863994743758213,52.20588235294118,1610612753,13,6,2023-01-24T00:17:12Z,460000,False,-11.0,3.0,1,left,W. Carter Jr. driving Layup (7 PTS) (M. Fultz 2 AST),"[1628976, 1628365]",1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,1.13,Made,,,,,7.0,M. Fultz,1628365.0,2.0,,,,,,,,
52,PT07M00.00S,2023-01-24T00:17:25.5Z,1,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612738,13,6,2023-01-24T00:17:36Z,480000,False,,,0,,F. Wagner shooting personal FOUL (1 PF) (Tatum 2 FT),"[1630532, 1628369]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,1199.0,,,,,,,,,,,,1.0,0.0,Tatum,1628369.0,,,,
54,PT07M00.00S,2023-01-24T00:17:51.6Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,13,7,2023-01-24T00:17:51Z,500000,False,,,0,,J. Tatum Free Throw 1 of 2 (1 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
55,PT07M00.00S,2023-01-24T00:17:52.4Z,1,REGULAR,substitution,out,[],1630532,,,1610612738,13,7,2023-01-24T00:18:00Z,510000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M00.00S,2023-01-24T00:17:52.4Z,1,REGULAR,substitution,in,[],1628371,,,1610612738,13,7,2023-01-24T00:18:00Z,520000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M00.00S,2023-01-24T00:18:27.2Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,13,8,2023-01-24T00:18:27Z,530000,False,,,0,,J. Tatum Free Throw 2 of 2 (2 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
58,PT06M43.00S,2023-01-24T00:18:44.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628371,6.521024967148489,45.588235294117645,1610612753,13,8,2023-01-24T00:18:48Z,540000,False,22.0,9.0,1,left,MISS J. Isaac driving Layup,[1628371],1610612753.0,ORL,driving,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,2.38,Missed,,,,,,,,,,,,,,,,
59,PT06M41.00S,2023-01-24T00:18:46.4Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,13,8,2023-01-24T00:18:48Z,550000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,58.0,2.0,1.0,1.0,,,,,,,,,,,,
60,PT06M40.00S,2023-01-24T00:18:50.8Z,1,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,13,8,2023-01-24T00:18:59Z,560000,False,,,0,,J. Brown bad pass out-of-bounds TURNOVER (1 TO),[1627759],1610612738.0,BOS,bad pass,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,101284.0,1.0,,,,,,,,,,,,,,,,,,
61,PT06M40.00S,2023-01-24T00:18:59.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,13,8,2023-01-24T00:18:59Z,570000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M22.00S,2023-01-24T00:22:00.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628371,17.95335085413929,59.80392156862745,1610612753,15,8,2023-01-24T00:22:17Z,580000,False,-49.0,116.0,1,left,J. Isaac 12' turnaround fadeaway Jump Shot (2 PTS),[1628371],1610612753.0,ORL,turnaround fadeaway,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Center,,,12.62,Made,,,,,2.0,,,,,,,,,,,
66,PT06M04.00S,2023-01-24T00:22:17.7Z,1,REGULAR,3pt,Jump Shot,[],201933,95.48291721419186,5.392156862745098,1610612738,15,11,2023-01-24T00:22:54Z,590000,False,-223.0,-10.0,1,right,B. Griffin 3PT  (3 PTS) (J. Tatum 1 AST),"[201933, 1628369]",1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Left Corner 3,24+ Left,,,22.32,Made,,,,,3.0,J. Tatum,1628369.0,1.0,,,,,,,,
68,PT05M52.00S,2023-01-24T00:22:30.4Z,1,REGULAR,2pt,Jump Shot,[],1628976,9.937582128777924,75.98039215686273,1610612753,15,11,2023-01-24T00:22:37Z,610000,False,-130.0,41.0,1,left,MISS W. Carter Jr. 13' turnaround Shot,[1628976],1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,,,13.62,Missed,,,,,,,,,,,,,,,,
69,PT05M49.00S,2023-01-24T00:22:33.4Z,1,REGULAR,rebound,defensive,[],201933,,,1610612738,15,11,2023-01-24T00:22:37Z,620000,False,,,0,,B. Griffin REBOUND (Off:0 Def:2),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Mid-Range,8-16 Left,,,,,68.0,2.0,2.0,0.0,,,,,,,,,,,,
70,PT05M41.00S,2023-01-24T00:22:41.1Z,1,REGULAR,3pt,Jump Shot,[],1628369,67.36202365308804,57.35294117647059,1610612738,15,11,2023-01-24T00:22:46Z,630000,False,37.0,254.0,1,right,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,25.69,Missed,,,,,,,,,,,,,,,,
71,PT05M39.00S,2023-01-24T00:22:43.1Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,15,11,2023-01-24T00:22:46Z,640000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,
73,PT05M28.00S,2023-01-24T00:22:53.7Z,1,REGULAR,turnover,bad pass,[],1628365,,,1610612753,15,11,2023-01-24T01:11:54Z,650000,False,,,0,,M. Fultz bad pass TURNOVER (1 TO),"[1628365, 1628401]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,,1.0,,,,,,,,,,,,,,,White,1628401.0,,
74,PT05M28.00S,2023-01-24T00:22:53.7Z,1,REGULAR,steal,,[],1628401,,,1610612738,15,11,2023-01-24T00:22:56Z,660000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
75,PT05M21.00S,2023-01-24T00:23:00.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,92.46057818659659,58.57843137254902,1610612738,15,11,2023-01-24T00:23:07Z,670000,False,43.0,18.0,1,right,MISS J. Tatum driving reverse Layup,[1628369],1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,4.67,Missed,,,,,,,,,,,,,,,,
76,PT05M18.00S,2023-01-24T00:23:03.6Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,15,11,2023-01-24T00:32:22Z,680000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,75.0,3.0,3.0,0.0,,,,,,,,,,,,
77,PT05M15.00S,2023-01-24T00:23:07.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,5.338370565045992,55.63725490196079,1610612753,15,11,2023-01-24T00:23:12Z,690000,False,-28.0,-2.0,1,left,MISS M. Fultz driving Layup - blocked,"[1628365, 1628401]",1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,2.83,Missed,,,,,,,,,,,,,,,White,1628401.0
78,PT05M15.00S,2023-01-24T00:23:07.4Z,1,REGULAR,block,,[],1628401,,,1610612753,15,11,2023-01-24T00:23:10Z,700000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT05M15.00S,2023-01-24T00:23:07.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,15,11,2023-01-24T00:23:12Z,710000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,77.0,,,,,,,,,,,,,,,
81,PT05M15.00S,2023-01-24T00:23:18.1Z,1,REGULAR,substitution,out,[],201933,,,1610612753,15,11,2023-01-24T00:23:26Z,730000,False,,,0,,SUB out: B. Griffin,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M15.00S,2023-01-24T00:23:18.1Z,1,REGULAR,substitution,in,[],1629684,,,1610612753,15,11,2023-01-24T00:23:26Z,740000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M13.00S,2023-01-24T00:23:34.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203914,5.338370565045992,95.09803921568627,1610612753,15,11,2023-01-24T00:23:41Z,750000,False,-225.0,-2.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,,,22.55,Missed,,,,,,,,,,,,,,,,
84,PT05M10.00S,2023-01-24T00:23:38.0Z,1,REGULAR,rebound,offensive,[],1628371,,,1610612753,15,11,2023-01-24T00:23:38Z,760000,False,,,0,,J. Isaac REBOUND (Off:1 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Left Corner 3,24+ Left,,,,,83.0,2.0,1.0,1.0,,,,,,,,,,,,
85,PT05M08.00S,2023-01-24T00:23:39.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628371,5.601182654402102,46.32352941176471,1610612753,17,11,2023-01-24T00:23:46Z,770000,False,18.0,0.0,1,left,J. Isaac putback Layup (4 PTS),[1628371],1610612753.0,ORL,putback,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,1.84,Made,,,,,4.0,,,,,,,,,,,
86,PT04M50.00S,2023-01-24T00:23:58.1Z,1,REGULAR,2pt,Jump Shot,[],1627759,75.1149802890933,54.166666666666664,1610612738,17,11,2023-01-24T00:24:02Z,780000,False,21.0,181.0,1,right,MISS J. Brown 18' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,,,18.26,Missed,,,,,,,,,,,,,,,,
