actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
469,PT00M28.10S,2022-12-01T01:45:57.6Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,73,98,2022-12-01T01:45:59Z,4650000,False,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,468.0,3.0,3.0,0.0,,,,
470,PT00M21.70S,2022-12-01T01:46:04.6Z,3,REGULAR,3pt,Jump Shot,[],1630532,88.64815871129682,96.32352941176471,1610612753,76,98,2022-12-01T01:46:09Z,4660000,False,232.0,54.0,1,right,F. Wagner 3PT  (12 PTS) (C. Anthony 1 AST),"[1630532, 1630175]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,23.79,Made,12.0,C. Anthony,1630175.0,1.0,,,,,,,,,,,,,,
472,PT00M06.70S,2022-12-01T01:46:25.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612737,76,98,2022-12-01T01:46:37Z,4680000,False,,,0,,M. Wagner shooting personal FOUL (3 PF) (Okongwu 2 FT),"[1629021, 1630168]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,3.0,0.0,Okongwu,1630168.0,,,,,,,,,
474,PT00M06.70S,2022-12-01T01:46:53.1Z,3,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,76,99,2022-12-01T01:46:53Z,4700000,False,,,0,,O. Okongwu Free Throw 1 of 2 (7 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
475,PT00M06.70S,2022-12-01T01:46:54.2Z,3,REGULAR,substitution,out,[],1629027,,,1610612737,76,99,2022-12-01T01:46:56Z,4710000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M06.70S,2022-12-01T01:46:54.2Z,3,REGULAR,substitution,in,[],1629633,,,1610612737,76,99,2022-12-01T01:46:56Z,4720000,False,,,0,,SUB in: J. Culver,[1629633],1610612737.0,ATL,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M06.70S,2022-12-01T01:47:08.7Z,3,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,76,100,2022-12-01T01:47:08Z,4730000,False,,,0,,O. Okongwu Free Throw 2 of 2 (8 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
478,PT00M00.60S,2022-12-01T01:47:18.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,85.36300759434543,50.245098039215684,1610612753,76,100,2022-12-01T01:47:24Z,4740000,False,1.0,85.0,1,right,MISS F. Wagner 8' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,8.51,Missed,,,,,,,,,,,,,,,,,,
479,PT00M00.60S,2022-12-01T01:47:18.5Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,76,100,2022-12-01T01:47:27Z,4750000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,478.0,6.0,3.0,3.0,,,,
480,PT00M00.00S,2022-12-01T01:47:28.3Z,3,REGULAR,period,end,[],0,,,1610612737,76,100,2022-12-01T01:47:28Z,4760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2022-12-01T01:48:21.6Z,4,REGULAR,substitution,out,['startperiod'],1631094,,,1610612737,76,100,2022-12-01T01:50:00Z,4770000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2022-12-01T01:48:21.6Z,4,REGULAR,substitution,out,['startperiod'],1630175,,,1610612737,76,100,2022-12-01T01:50:00Z,4780000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2022-12-01T01:48:21.6Z,4,REGULAR,substitution,out,['startperiod'],1629633,,,1610612737,76,100,2022-12-01T01:50:00Z,4790000,False,,,0,,SUB out: J. Culver,[1629633],1610612737.0,ATL,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2022-12-01T01:48:21.6Z,4,REGULAR,substitution,in,['startperiod'],1628365,,,1610612737,76,100,2022-12-01T01:50:00Z,4800000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-12-01T01:48:21.6Z,4,REGULAR,substitution,in,['startperiod'],1629626,,,1610612737,76,100,2022-12-01T01:50:00Z,4810000,False,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-12-01T01:48:21.6Z,4,REGULAR,substitution,in,['startperiod'],1627749,,,1610612737,76,100,2022-12-01T01:50:00Z,4820000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-12-01T01:50:14.9Z,4,REGULAR,period,start,[],0,,,1610612753,76,100,2022-12-01T01:50:14Z,4830000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-12-01T01:50:15.8Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,76,100,2022-12-01T01:51:03Z,4840000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,204059.0,,,,,,,,,,,,,
489,PT11M50.00S,2022-12-01T01:50:24.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,89.83081311339932,52.20588235294118,1610612753,78,100,2022-12-01T01:50:47Z,4850000,False,11.0,43.0,1,right,M. Wagner cutting DUNK (7 PTS) (M. Fultz 3 AST),"[1629021, 1628365]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,7.0,M. Fultz,1628365.0,3.0,,,,,,,,,,,,,,
491,PT11M27.00S,2022-12-01T01:50:46.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,8.884689591717313,52.20588235294118,1610612737,78,100,2022-12-01T01:51:12Z,4870000,False,-11.0,31.0,1,left,MISS O. Okongwu driving Layup - blocked,"[1630168, 1628365]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,3.29,Missed,,,,,,,,,,,,,,,,,Fultz,1628365.0
510,PT11M27.00S,2022-12-01T01:50:46.8Z,4,REGULAR,block,,[],1628365,,,1610612737,78,100,2022-12-01T01:54:58Z,4875000,False,,,0,,M. Fultz BLOCK (1 BLK),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
492,PT11M25.00S,2022-12-01T01:50:48.8Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,78,100,2022-12-01T01:50:57Z,4880000,False,,,0,,M. Wagner REBOUND (Off:0 Def:5),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,491.0,5.0,5.0,0.0,,,,
493,PT11M18.00S,2022-12-01T01:50:55.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,91.53909169421402,49.26470588235294,1610612753,80,100,2022-12-01T01:51:01Z,4890000,False,-4.0,27.0,1,right,M. Wagner Layup (9 PTS) (M. Fultz 4 AST),"[1629021, 1628365]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.73,Made,9.0,M. Fultz,1628365.0,4.0,,,,,,,,,,,,,,
495,PT11M05.00S,2022-12-01T01:51:08.9Z,4,REGULAR,2pt,Jump Shot,[],1627749,28.201378159391428,46.32352941176471,1610612737,80,102,2022-12-01T01:54:20Z,4910000,False,18.0,213.0,1,left,D. Murray 21' pullup Jump Shot (20 PTS) (O. Okongwu 1 AST),"[1627749, 1630168]",1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,21.34,Made,20.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,,,,,
497,PT10M46.00S,2022-12-01T01:51:28.6Z,4,REGULAR,3pt,Jump Shot,[],1630532,68.01740969684215,29.411764705882355,1610612753,83,102,2022-12-01T01:55:18Z,4930000,False,-103.0,248.0,1,right,F. Wagner 26' 3PT step back (15 PTS) (M. Wagner 6 AST),"[1630532, 1629021]",1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,26.86,Made,15.0,M. Wagner,1629021.0,6.0,,,,,,,,,,,,,,
499,PT10M33.00S,2022-12-01T01:51:41.1Z,4,REGULAR,2pt,Jump Shot,[],1627749,25.573257265830325,44.36274509803921,1610612737,83,104,2022-12-01T01:51:45Z,4950000,False,28.0,188.0,1,left,D. Murray 19' pullup Jump Shot (22 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,19.0,Made,22.0,,,,,,,,,,,,,,,,,
500,PT10M24.00S,2022-12-01T01:51:53.2Z,4,REGULAR,turnover,traveling,[],1629021,,,1610612753,83,104,2022-12-01T01:52:02Z,4960000,False,,,0,,M. Wagner traveling TURNOVER (1 TO),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1198.0,,,,,1.0,,,,,,,,
501,PT10M14.00S,2022-12-01T01:52:21.1Z,4,REGULAR,turnover,traveling,[],1626163,,,1610612737,83,104,2022-12-01T01:52:29Z,4970000,False,,,0,,F. Kaminsky traveling TURNOVER (1 TO),[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,Mid-Range,16-24 Right,,,,,,,201639.0,,,,,1.0,,,,,,,,
502,PT10M10.00S,2022-12-01T01:52:31.0Z,4,REGULAR,foul,personal,['2freethrow'],1630235,,,1610612753,83,104,2022-12-01T01:52:45Z,4980000,False,,,0,,T. Forrest shooting personal FOUL (2 PF) (Fultz 2 FT),"[1630235, 1628365]",1610612737.0,ATL,shooting,,,Forrest,T. Forrest,,,,,Restricted Area,0-8 Center,,,,,,,201639.0,2.0,0.0,Fultz,1628365.0,,,,,,,,,
504,PT10M10.00S,2022-12-01T01:52:55.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628365,,,1610612753,84,104,2022-12-01T01:52:55Z,5000000,False,,,0,,M. Fultz Free Throw 1 of 2 (7 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
505,PT10M10.00S,2022-12-01T01:53:14.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628365,,,1610612753,85,104,2022-12-01T01:53:14Z,5010000,False,,,0,,M. Fultz Free Throw 2 of 2 (8 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
506,PT09M49.00S,2022-12-01T01:53:36.2Z,4,REGULAR,2pt,Jump Shot,[],1627749,25.83606935518643,40.44117647058824,1610612737,85,104,2022-12-01T01:53:41Z,5020000,False,48.0,190.0,1,left,MISS D. Murray 19' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,19.63,Missed,,,,,,,,,,,,,,,,,,
507,PT09M46.00S,2022-12-01T01:53:39.2Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612753,85,104,2022-12-01T01:53:41Z,5030000,False,,,0,,B. Bol REBOUND (Off:1 Def:4),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,506.0,5.0,4.0,1.0,,,,
508,PT09M37.00S,2022-12-01T01:53:48.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.85315214099458,53.431372549019606,1610612753,87,104,2022-12-01T01:55:19Z,5040000,False,17.0,15.0,1,right,F. Wagner driving reverse Layup (17 PTS),[1630532],1610612753.0,ORL,driving reverse,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.26,Made,17.0,,,,,,,,,,,,,,,,,
509,PT09M37.00S,2022-12-01T01:54:55.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,87,104,2022-12-01T01:54:55Z,5050000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT09M37.00S,2022-12-01T01:55:15.8Z,4,REGULAR,substitution,out,[],1628365,,,1610612737,87,104,2022-12-01T01:56:29Z,5060000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT09M37.00S,2022-12-01T01:55:15.8Z,4,REGULAR,substitution,out,[],1626163,,,1610612737,87,104,2022-12-01T01:56:29Z,5070000,False,,,0,,SUB out: F. Kaminsky,[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M37.00S,2022-12-01T01:55:15.8Z,4,REGULAR,substitution,out,[],1630235,,,1610612737,87,104,2022-12-01T01:56:29Z,5080000,False,,,0,,SUB out: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT09M37.00S,2022-12-01T01:55:15.8Z,4,REGULAR,substitution,in,[],1630175,,,1610612737,87,104,2022-12-01T01:56:29Z,5090000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M37.00S,2022-12-01T01:55:15.8Z,4,REGULAR,substitution,in,[],1630249,,,1610612737,87,104,2022-12-01T01:56:29Z,5100000,False,,,0,,SUB in: V. Krejci,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M37.00S,2022-12-01T01:55:15.8Z,4,REGULAR,substitution,in,[],1629633,,,1610612737,87,104,2022-12-01T01:56:29Z,5110000,False,,,0,,SUB in: J. Culver,[1629633],1610612737.0,ATL,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M21.00S,2022-12-01T01:56:59.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631100,7.04500496622454,52.20588235294118,1610612737,87,106,2022-12-01T01:57:13Z,5120000,False,-11.0,14.0,1,left,A. Griffin Layup (9 PTS),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,1.76,Made,9.0,,,,,,,,,,,,,,,,,
519,PT08M58.00S,2022-12-01T01:57:21.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,92.85315214099458,57.59803921568627,1610612753,87,106,2022-12-01T01:57:26Z,5130000,False,38.0,15.0,1,right,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,,,,,,
520,PT08M55.00S,2022-12-01T01:57:24.8Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,87,106,2022-12-01T01:57:26Z,5140000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,519.0,7.0,4.0,3.0,,,,
521,PT08M46.00S,2022-12-01T01:57:33.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,6.519380787512318,51.225490196078425,1610612737,87,108,2022-12-01T01:57:38Z,5150000,False,-6.0,9.0,1,left,O. Okongwu cutting Layup (10 PTS) (D. Murray 6 AST),"[1630168, 1627749]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.07,Made,10.0,D. Murray,1627749.0,6.0,,,,,,,,,,,,,,
523,PT08M32.00S,2022-12-01T01:57:47.4Z,4,REGULAR,turnover,bad pass,[],1630532,,,1610612753,87,108,2022-12-01T01:57:53Z,5170000,False,,,0,,F. Wagner bad pass TURNOVER (3 TO),"[1630532, 1631100]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,3.0,,,,,Griffin,1631100.0,,
524,PT08M32.00S,2022-12-01T01:57:47.4Z,4,REGULAR,steal,,[],1631100,,,1610612737,87,108,2022-12-01T01:57:49Z,5180000,False,,,0,,A. Griffin STEAL (1 STL),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
525,PT08M29.00S,2022-12-01T01:57:50.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631100,7.570629144936761,49.50980392156863,1610612737,87,108,2022-12-01T01:58:04Z,5190000,False,2.0,19.0,1,left,MISS A. Griffin cutting Layup - blocked,"[1631100, 1629021]",1610612737.0,ATL,cutting,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,1.89,Missed,,,,,,,,,,,,,,,,,Wagner,1629021.0
526,PT08M29.00S,2022-12-01T01:57:50.8Z,4,REGULAR,block,,[],1629021,,,1610612737,87,108,2022-12-01T01:57:53Z,5200000,False,,,0,,M. Wagner BLOCK (1 BLK),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
527,PT08M25.00S,2022-12-01T01:57:54.8Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,87,108,2022-12-01T01:58:04Z,5210000,False,,,0,,F. Wagner REBOUND (Off:1 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,525.0,6.0,5.0,1.0,,,,
528,PT08M23.00S,2022-12-01T01:57:56.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203082,81.946450432716,95.34313725490196,1610612753,87,108,2022-12-01T01:58:09Z,5220000,False,227.0,117.0,1,right,MISS T. Ross 25' running 3PT,[203082],1610612753.0,ORL,running,,,Ross,T. Ross,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
529,PT08M16.00S,2022-12-01T01:58:03.1Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,87,108,2022-12-01T01:58:03Z,5230000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,528.0,2.0,2.0,0.0,,,,
530,PT08M14.00S,2022-12-01T01:58:07.3Z,4,REGULAR,foul,personal,[],1630532,,,1610612737,87,108,2022-12-01T01:58:16Z,5240000,False,,,0,,F. Wagner personal FOUL (2 PF),"[1630532, 1627749]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,204059.0,2.0,0.0,Murray,1627749.0,,,,,,,,,
532,PT08M14.00S,2022-12-01T01:58:15.8Z,4,REGULAR,substitution,out,[],1629021,,,1610612737,87,108,2022-12-01T01:58:24Z,5260000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M14.00S,2022-12-01T01:58:15.8Z,4,REGULAR,substitution,in,[],1631094,,,1610612737,87,108,2022-12-01T01:58:24Z,5270000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M11.00S,2022-12-01T01:58:33.0Z,4,REGULAR,turnover,bad pass,[],1629633,,,1610612737,87,108,2022-12-01T01:58:38Z,5280000,False,,,0,,J. Culver bad pass TURNOVER (1 TO),"[1629633, 1630175]",1610612737.0,ATL,,,,Culver,J. Culver,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,Anthony,1630175.0,,
535,PT08M11.00S,2022-12-01T01:58:33.0Z,4,REGULAR,steal,,[],1630175,,,1610612753,87,108,2022-12-01T01:58:36Z,5290000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
536,PT08M09.00S,2022-12-01T01:58:36.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630175,93.90440049841902,49.754901960784316,1610612753,89,108,2022-12-01T01:58:47Z,5300000,False,-1.0,5.0,1,right,C. Anthony running DUNK (7 PTS),[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,0.49,Made,7.0,,,,,,,,,,,,,,,,,
537,PT07M51.00S,2022-12-01T01:59:01.9Z,4,REGULAR,turnover,out-of-bounds,[],1630168,,,1610612737,89,108,2022-12-01T01:59:07Z,5310000,False,,,0,,O. Okongwu bad pass out-of-bounds TURNOVER (2 TO),[1630168],1610612737.0,ATL,bad pass,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,,204059.0,,,,,2.0,,,,,,,,
538,PT07M38.00S,2022-12-01T01:59:20.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630175,92.59034005163846,53.92156862745098,1610612753,91,108,2022-12-01T01:59:25Z,5320000,False,20.0,17.0,1,right,C. Anthony driving Layup (9 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,2.61,Made,9.0,,,,,,,,,,,,,,,,,
539,PT07M18.00S,2022-12-01T01:59:39.5Z,4,REGULAR,3pt,Jump Shot,[],1630249,25.573257265830325,82.59803921568627,1610612737,91,108,2022-12-01T01:59:50Z,5330000,False,-163.0,188.0,1,left,MISS V. Krejci 24' 3PT,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
540,PT07M16.00S,2022-12-01T01:59:41.5Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,91,108,2022-12-01T01:59:50Z,5340000,False,,,0,,O. Okongwu REBOUND (Off:4 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,539.0,8.0,4.0,4.0,,,,
541,PT07M13.00S,2022-12-01T01:59:45.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631100,28.332784204069483,19.607843137254903,1610612737,91,111,2022-12-01T01:59:54Z,5350000,False,152.0,214.0,1,left,A. Griffin 26' 3PT  (12 PTS) (V. Krejci 1 AST),"[1631100, 1630249]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,26.23,Made,12.0,V. Krejci,1630249.0,1.0,,,,,,,,,,,,,,
543,PT06M51.00S,2022-12-01T02:00:07.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,92.98455818567264,55.14705882352941,1610612753,91,111,2022-12-01T02:00:13Z,5370000,False,26.0,13.0,1,right,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,2.9,Missed,,,,,,,,,,,,,,,,,,
544,PT06M50.00S,2022-12-01T02:00:09.1Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,91,111,2022-12-01T02:00:09Z,5380000,False,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,543.0,3.0,3.0,0.0,,,,
545,PT06M50.00S,2022-12-01T02:00:11.8Z,4,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612737,91,111,2022-12-01T02:00:22Z,5390000,False,,,0,,D. Murray lost ball out-of-bounds TURNOVER (5 TO),[1627749],1610612737.0,ATL,lost ball,,,Murray,D. Murray,,,,,Mid-Range,8-16 Center,,,,,,,204059.0,,,,,5.0,,,,,,,,
546,PT06M50.00S,2022-12-01T02:00:15.9Z,4,REGULAR,substitution,out,[],1631100,,,1610612753,91,111,2022-12-01T02:00:30Z,5400000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M50.00S,2022-12-01T02:00:15.9Z,4,REGULAR,substitution,in,[],1629027,,,1610612753,91,111,2022-12-01T02:00:30Z,5410000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M45.00S,2022-12-01T02:00:45.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,92.85315214099458,48.28431372549019,1610612753,93,111,2022-12-01T02:00:50Z,5420000,False,-9.0,15.0,1,right,F. Wagner cutting Layup (19 PTS) (P. Banchero 5 AST),"[1630532, 1631094]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.7,Made,19.0,P. Banchero,1631094.0,5.0,,,,,,,,,,,,,,
550,PT06M38.00S,2022-12-01T02:01:00.1Z,4,REGULAR,foul,technical,['1freethrow'],1627749,,,1610612737,93,111,2022-12-01T02:01:10Z,5440000,False,,,0,,D. Murray technical FOUL (1 Tech),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,204059.0,1.0,1.0,,,,,,,,,,,
551,PT06M38.00S,2022-12-01T02:01:15.1Z,4,REGULAR,freethrow,1 of 1,[],1630532,,,1610612737,94,111,2022-12-01T02:01:15Z,5450000,False,,,0,,F. Wagner technical Free Throw 1 of 1 (20 PTS),[1630532],1610612753.0,ORL,technical,,,Wagner,F. Wagner,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
