actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-05T23:10:22.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-05T23:10:22Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-03-05T23:10:26.1Z,1,REGULAR,jumpball,recovered,[],203081,,,1610612757,0,0,2023-03-05T23:10:26Z,40000,False,,,0,,Jump Ball D. Eubanks vs. M. Wagner: Tip to D. Lillard,"[203081, 1629234, 1629021]",1610612757.0,POR,startperiod,D. Lillard,203081.0,Lillard,D. Lillard,Eubanks,1629234.0,Wagner,1629021.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M34.00S,2023-03-05T23:10:47.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629234,84.97043363994744,60.29411764705882,1610612757,0,2,2023-03-05T23:11:08Z,70000,False,51.0,89.0,1,right,D. Eubanks 10' floating Jump Shot (2 PTS) (J. Grant 1 AST),"[1629234, 203924]",1610612757.0,POR,floating,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,10.27,Made,2.0,J. Grant,203924.0,1.0,,,,,,,,,,,,,,
9,PT11M15.00S,2023-03-05T23:11:06.1Z,1,REGULAR,2pt,Jump Shot,[],1630591,22.158344283837057,75.73529411764706,1610612753,0,2,2023-03-05T23:11:14Z,90000,False,-129.0,156.0,1,left,MISS J. Suggs 20' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,20.21,Missed,,,,,,,,,,,,,,,,,,
10,PT11M10.00S,2023-03-05T23:11:11.1Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612757,0,2,2023-03-05T23:11:14Z,100000,False,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Mid-Range,16-24 Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT10M56.00S,2023-03-05T23:11:26.4Z,1,REGULAR,3pt,Jump Shot,[],203924,76.2976346911958,87.74509803921569,1610612757,0,5,2023-03-05T23:11:33Z,110000,False,189.0,170.0,1,right,J. Grant 25' 3PT  (3 PTS) (D. Eubanks 1 AST),"[203924, 1629234]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.42,Made,3.0,D. Eubanks,1629234.0,1.0,,,,,,,,,,,,,,
13,PT10M56.00S,2023-03-05T23:11:31.2Z,1,REGULAR,foul,personal,['1freethrow'],1630591,,,1610612757,0,5,2023-03-05T23:11:44Z,130000,False,,,0,,J. Suggs shooting personal FOUL (1 PF) (Grant 1 FT),"[1630591, 203924]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2534.0,1.0,0.0,Grant,203924.0,,,,,
15,PT10M56.00S,2023-03-05T23:11:55.4Z,1,REGULAR,freethrow,1 of 1,[],203924,,,1610612757,0,6,2023-03-05T23:11:55Z,150000,False,,,0,,J. Grant Free Throw 1 of 1 (4 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
16,PT10M31.00S,2023-03-05T23:12:22.6Z,1,REGULAR,3pt,Jump Shot,[],1629021,33.327858081471746,40.931372549019606,1610612753,0,6,2023-03-05T23:12:28Z,160000,False,45.0,261.0,1,left,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,26.47,Missed,,,,,,,,,,,,,,,,,,
17,PT10M28.00S,2023-03-05T23:12:25.4Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,0,6,2023-03-05T23:12:25Z,170000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
