actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
42,PT08M13.00S,2023-02-08T00:15:32.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,92.85479632063075,49.26470588235294,1610612752,8,4,2023-02-08T00:17:56Z,420000,False,-4.0,15.0,1,right,J. Sims cutting DUNK (2 PTS) (J. Randle 2 AST),"[1630579, 203944]",1610612752.0,NYK,cutting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,2.0,J. Randle,203944.0,2.0,,,,,,,,,,
44,PT07M54.00S,2023-02-08T00:15:52.5Z,1,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612753,8,4,2023-02-08T00:16:03Z,440000,False,,,0,,R. Barrett shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[1629628, 1628976]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Carter Jr.,1628976.0
46,PT07M54.00S,2023-02-08T00:16:22.4Z,1,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,9,4,2023-02-08T00:16:22Z,460000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (3 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
47,PT07M54.00S,2023-02-08T00:16:41.1Z,1,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,10,4,2023-02-08T00:16:41Z,470000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (4 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
48,PT07M46.00S,2023-02-08T00:16:52.9Z,1,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612752,10,4,2023-02-08T00:17:01Z,480000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Randle 2 FT),"[1628976, 203944]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Randle,203944.0
50,PT07M46.00S,2023-02-08T00:17:27.0Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,10,4,2023-02-08T00:17:27Z,500000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
51,PT07M46.00S,2023-02-08T00:17:27.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,10,4,2023-02-08T00:17:27Z,510000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
52,PT07M46.00S,2023-02-08T00:17:47.8Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,10,5,2023-02-08T00:17:47Z,520000,False,,,0,,J. Randle Free Throw 2 of 2 (1 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
53,PT07M27.00S,2023-02-08T00:18:08.9Z,1,REGULAR,3pt,Jump Shot,[],203914,24.78646517739816,86.27450980392157,1610612753,10,5,2023-02-08T00:18:14Z,530000,False,-181.0,180.0,1,left,MISS G. Harris 25' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
54,PT07M24.00S,2023-02-08T00:18:11.9Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,10,5,2023-02-08T00:18:14Z,540000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,53.0,2.0,2.0,0.0,,,,,,,,,,,,,,
55,PT07M21.00S,2023-02-08T00:18:19.1Z,1,REGULAR,foul,personal,[],1628365,,,1610612752,10,5,2023-02-08T00:18:34Z,550000,False,,,0,,M. Fultz personal FOUL (1 PF),"[1628365, 1628973]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Brunson,1628973.0
57,PT07M12.00S,2023-02-08T00:18:44.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,84.1819973718791,45.34313725490196,1610612752,10,7,2023-02-08T00:18:50Z,570000,False,-23.0,96.0,1,right,J. Randle 9' driving floating bank Jump Shot (3 PTS),[203944],1610612752.0,NYK,driving floating bank,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,9.9,Made,,,,,3.0,,,,,,,,,,,,,
58,PT07M01.00S,2023-02-08T00:18:54.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.440867279894875,55.392156862745104,1610612753,12,7,2023-02-08T00:19:03Z,580000,False,-27.0,17.0,1,left,F. Wagner cutting Layup (4 PTS) (M. Fultz 2 AST),"[1630532, 1628365]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,4.0,M. Fultz,1628365.0,2.0,,,,,,,,,,
60,PT06M38.00S,2023-02-08T00:19:17.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,86.81011826544021,45.09803921568628,1610612752,12,7,2023-02-08T00:19:24Z,600000,False,-25.0,71.0,1,right,MISS J. Randle 7' driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,,,,,,,,,,
61,PT06M34.00S,2023-02-08T00:19:21.6Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,12,7,2023-02-08T00:19:41Z,610000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,60.0,2.0,2.0,0.0,,,,,,,,,,,,,,
62,PT06M26.00S,2023-02-08T00:19:30.1Z,1,REGULAR,3pt,Jump Shot,[],1628976,9.280551905387648,95.83333333333334,1610612753,15,7,2023-02-08T00:19:35Z,620000,False,-229.0,35.0,1,left,W. Carter Jr. 3PT  (7 PTS) (G. Harris 1 AST),"[1628976, 203914]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,23.18,Made,,,,,7.0,G. Harris,203914.0,1.0,,,,,,,,,,
64,PT06M22.00S,2023-02-08T00:19:40.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,15,7,2023-02-08T00:19:40Z,640000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M22.00S,2023-02-08T00:21:56.6Z,1,REGULAR,substitution,out,[],1630532,,,1610612752,15,7,2023-02-08T00:22:16Z,650000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M22.00S,2023-02-08T00:21:56.6Z,1,REGULAR,substitution,in,[],1628371,,,1610612752,15,7,2023-02-08T00:22:16Z,660000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M08.00S,2023-02-08T00:22:42.6Z,1,REGULAR,3pt,Jump Shot,[],1629656,86.15308804204993,96.81372549019608,1610612752,15,7,2023-02-08T00:22:47Z,670000,False,234.0,78.0,1,right,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,24.67,Missed,,,,,,,,,,,,,,,,,,
68,PT06M03.00S,2023-02-08T00:22:47.6Z,1,REGULAR,rebound,defensive,[],203914,,,1610612753,15,7,2023-02-08T00:22:47Z,680000,False,,,0,,G. Harris REBOUND (Off:0 Def:1),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Right Corner 3,24+ Right,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT05M54.00S,2023-02-08T00:22:55.2Z,1,REGULAR,3pt,Jump Shot,[],203914,7.178055190538765,5.147058823529411,1610612753,18,7,2023-02-08T00:23:00Z,690000,False,224.0,15.0,1,left,G. Harris 3PT  (3 PTS) (M. Fultz 3 AST),"[203914, 1628365]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Right Corner 3,24+ Right,22.48,Made,,,,,3.0,M. Fultz,1628365.0,3.0,,,,,,,,,,
71,PT05M31.00S,2023-02-08T00:23:18.3Z,1,REGULAR,3pt,Jump Shot,[],1628973,69.59592641261499,72.54901960784314,1610612752,18,10,2023-02-08T00:24:04Z,710000,False,113.0,233.0,1,right,J. Brunson 25' 3PT step back (3 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.91,Made,,,,,3.0,,,,,,,,,,,,,
72,PT05M18.00S,2023-02-08T00:23:32.3Z,1,REGULAR,turnover,bad pass,[],1628365,,,1610612753,18,10,2023-02-08T00:23:38Z,720000,False,,,0,,M. Fultz bad pass TURNOVER (1 TO),"[1628365, 1628973]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1.0,Brunson,1628973.0,,,,,
73,PT05M18.00S,2023-02-08T00:23:32.3Z,1,REGULAR,steal,,[],1628973,,,1610612752,18,10,2023-02-08T00:23:34Z,730000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
74,PT05M13.00S,2023-02-08T00:23:36.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629656,93.9060446780552,50.49019607843137,1610612752,18,12,2023-02-08T00:23:45Z,740000,False,2.0,5.0,1,right,Q. Grimes running DUNK (4 PTS) (J. Brunson 1 AST),"[1629656, 1628973]",1610612752.0,NYK,running,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,4.0,J. Brunson,1628973.0,1.0,,,,,,,,,,
76,PT04M51.00S,2023-02-08T00:23:58.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628371,5.469776609724048,50.98039215686274,1610612753,20,12,2023-02-08T00:24:05Z,760000,False,-5.0,-1.0,1,left,J. Isaac cutting DUNK (2 PTS) (P. Banchero 2 AST),"[1628371, 1631094]",1610612753.0,ORL,cutting,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,0.5,Made,,,,,2.0,P. Banchero,1631094.0,2.0,,,,,,,,,,
78,PT04M33.00S,2023-02-08T00:24:16.3Z,1,REGULAR,3pt,Jump Shot,[],1628973,67.88764783180025,31.61764705882353,1610612752,20,12,2023-02-08T00:24:27Z,780000,False,-92.0,249.0,1,right,MISS J. Brunson 26' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,26.58,Missed,,,,,,,,,,,,,,,,,,
79,PT04M25.00S,2023-02-08T00:24:24.3Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,20,12,2023-02-08T00:25:06Z,790000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
80,PT04M22.00S,2023-02-08T00:24:27.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628371,15.719448094612352,48.03921568627451,1610612753,20,12,2023-02-08T00:24:38Z,800000,False,10.0,95.0,1,left,MISS J. Isaac 9' turnaround Shot,[1628371],1610612753.0,ORL,turnaround,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Center,9.58,Missed,,,,,,,,,,,,,,,,,,
81,PT04M18.00S,2023-02-08T00:24:31.8Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,20,12,2023-02-08T00:24:38Z,810000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,,
82,PT04M14.00S,2023-02-08T00:24:37.8Z,1,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,20,12,2023-02-08T00:24:45Z,820000,False,,,0,,J. Randle bad pass out-of-bounds TURNOVER (1 TO),[203944],1610612752.0,NYK,bad pass,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1.0,,,1198.0,,,,
83,PT04M14.00S,2023-02-08T00:24:42.0Z,1,REGULAR,substitution,out,[],203914,,,1610612753,20,12,2023-02-08T00:24:54Z,830000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M14.00S,2023-02-08T00:24:42.0Z,1,REGULAR,substitution,out,[],1629628,,,1610612753,20,12,2023-02-08T00:24:54Z,840000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M14.00S,2023-02-08T00:24:42.0Z,1,REGULAR,substitution,out,[],1630579,,,1610612753,20,12,2023-02-08T00:24:54Z,850000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M14.00S,2023-02-08T00:24:42.0Z,1,REGULAR,substitution,in,[],1630591,,,1610612753,20,12,2023-02-08T00:24:54Z,860000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
