shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
10:14,31,PT10M14.00S,2022-12-15T00:13:45.9Z,1,REGULAR,rebound,offensive,[],1629626,,,1610612753,4,4,2022-12-15T00:13:45Z,290000,False,,,0,,B. Bol REBOUND (Off:2 Def:0),[1629626],10,1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Center,,,30.0,,,2.0,0.0,2.0,,,,,,,,,,,,
10:13,32,PT10M13.00S,2022-12-15T00:13:48.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629626,7.178055190538765,44.6078431372549,1610612753,6,4,2022-12-15T00:15:44Z,300000,False,27.0,15.0,1,left,B. Bol putback Layup (2 PTS),[1629626],10,1610612753.0,ORL,putback,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,3.09,Made,,,,,,,,,,,2.0,,,,,,,
10:05,33,PT10M05.00S,2022-12-15T00:13:55.5Z,1,REGULAR,3pt,Jump Shot,[],1629631,69.99014454664915,24.754901960784316,1610612737,6,4,2022-12-15T00:14:07Z,310000,False,-126.0,230.0,1,right,MISS D. Hunter 26' 3PT,[1629631],12,1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,26.2,Missed,,,,,,,,,,,,,,,,,,
10:05,34,PT10M05.00S,2022-12-15T00:13:55.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,6,4,2022-12-15T00:14:07Z,320000,False,,,0,,TEAM defensive REBOUND,[],,1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,33.0,,,,,,,,,,,,,,,,,
10:04,35,PT10M04.00S,2022-12-15T00:14:04.4Z,1,REGULAR,foul,personal,[],203991,,,1610612753,6,4,2022-12-15T00:14:20Z,330000,False,,,0,,C. Capela loose ball personal FOUL (1 PF),"[203991, 1631094]",15,1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,1662.0,,,,,,,,1.0,0.0,Banchero,1631094.0
09:48,37,PT09M48.00S,2022-12-15T00:14:28.8Z,1,REGULAR,3pt,Jump Shot,[],1629021,30.042706964520367,25.0,1610612753,9,4,2022-12-15T00:14:34Z,350000,False,125.0,230.0,1,left,M. Wagner 26' 3PT  (5 PTS) (F. Wagner 1 AST),"[1629021, 1630532]",21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,26.17,Made,,,,,,,,,,,5.0,F. Wagner,1630532.0,1.0,,,,
09:24,39,PT09M24.00S,2022-12-15T00:14:53.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,87.59855453350855,47.794117647058826,1610612737,9,4,2022-12-15T00:14:58Z,370000,False,-11.0,64.0,1,right,MISS C. Capela 6' turnaround Hook,[203991],15,1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,6.5,Missed,,,,,,,,,,,,,,,,,,
09:21,40,PT09M21.00S,2022-12-15T00:14:56.6Z,1,REGULAR,rebound,defensive,[],1628365,,,1610612753,9,4,2022-12-15T00:14:58Z,380000,False,,,0,,M. Fultz REBOUND (Off:0 Def:1),[1628365],20,1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,39.0,,,1.0,1.0,0.0,,,,,,,,,,,,
09:20,41,PT09M20.00S,2022-12-15T00:15:02.3Z,1,REGULAR,foul,personal,[],1629631,,,1610612753,9,4,2022-12-15T00:15:22Z,390000,False,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 1628365]",12,1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,203177.0,,,,,,,,1.0,0.0,Fultz,1628365.0
09:13,43,PT09M13.00S,2022-12-15T00:15:34.2Z,1,REGULAR,foul,offensive,[],1630532,,,1610612753,9,4,2022-12-15T00:16:12Z,410000,False,,,0,,F. Wagner charge offensive FOUL (1 PF),"[1630532, 1629631]",22,1610612753.0,ORL,charge,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1662.0,,,,,,,,1.0,0.0,Hunter,1629631.0
09:13,45,PT09M13.00S,2022-12-15T00:15:34.2Z,1,REGULAR,turnover,offensive foul,[],1630532,,,1610612753,9,4,2022-12-15T00:15:34Z,430000,False,,,0,,F. Wagner offensive foul TURNOVER (1 TO),[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1662.0,1.0,,,,,,,,,,
09:01,46,PT09M01.00S,2022-12-15T00:15:58.0Z,1,REGULAR,foul,offensive,[],1630552,,,1610612737,9,4,2022-12-15T00:16:09Z,440000,False,,,0,,J. Johnson charge offensive FOUL (2 PF),"[1630552, 1629021]",1,1610612737.0,ATL,charge,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,203177.0,,,,,,,,2.0,0.0,Wagner,1629021.0
09:01,48,PT09M01.00S,2022-12-15T00:15:58.0Z,1,REGULAR,turnover,offensive foul,[],1630552,,,1610612737,9,4,2022-12-15T00:15:58Z,460000,False,,,0,,J. Johnson offensive foul TURNOVER (1 TO),[1630552],1,1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,203177.0,1.0,,,,,,,,,,
08:52,49,PT08M52.00S,2022-12-15T00:16:18.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628365,5.601182654402102,47.30392156862745,1610612753,11,4,2022-12-15T00:18:16Z,470000,False,13.0,0.0,1,left,M. Fultz driving reverse Layup (2 PTS),[1628365],20,1610612753.0,ORL,driving reverse,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,,,,,,2.0,,,,,,,
08:40,50,PT08M40.00S,2022-12-15T00:16:30.5Z,1,REGULAR,2pt,Jump Shot,[],1629027,78.13731931668858,42.64705882352941,1610612737,11,4,2022-12-15T00:16:36Z,480000,False,-37.0,153.0,1,right,MISS T. Young 15' pullup Shot,[1629027],11,1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,8-16 Center,15.74,Missed,,,,,,,,,,,,,,,,,,
08:38,51,PT08M38.00S,2022-12-15T00:16:32.5Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,11,4,2022-12-15T00:16:36Z,490000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Center,,,50.0,,,1.0,1.0,0.0,,,,,,,,,,,,
08:30,52,PT08M30.00S,2022-12-15T00:16:40.8Z,1,REGULAR,3pt,Jump Shot,[],1630532,28.07161629434954,23.52941176470588,1610612753,14,4,2022-12-15T00:16:45Z,500000,False,132.0,211.0,1,left,F. Wagner 24' 3PT  (3 PTS) (B. Bol 1 AST),"[1630532, 1629626]",22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,24.94,Made,,,,,,,,,,,3.0,B. Bol,1629626.0,1.0,,,,
08:28,54,PT08M28.00S,2022-12-15T00:16:48.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612737,14,4,2022-12-15T00:16:48Z,520000,False,,,0,,ATL Timeout,[],,1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:14,55,PT08M14.00S,2022-12-15T00:19:54.4Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,14,4,2022-12-15T00:20:00Z,530000,False,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 1628365]",11,1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2.0,Fultz,1628365.0,,,,,,,,
08:14,56,PT08M14.00S,2022-12-15T00:19:54.4Z,1,REGULAR,steal,,[],1628365,,,1610612753,14,4,2022-12-15T00:19:56Z,540000,False,,,0,,M. Fultz STEAL (2 STL),[1628365],20,1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
08:08,57,PT08M08.00S,2022-12-15T00:19:59.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630532,19.398817345597898,9.558823529411764,1610612753,17,4,2022-12-15T00:20:39Z,550000,False,202.0,130.0,1,left,F. Wagner 24' 3PT running (6 PTS) (M. Fultz 3 AST),"[1630532, 1628365]",22,1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,24.03,Made,,,,,,,,,,,6.0,M. Fultz,1628365.0,3.0,,,,
07:51,59,PT07M51.00S,2022-12-15T00:20:16.9Z,1,REGULAR,3pt,Jump Shot,[],1630552,89.43823915900131,5.392156862745098,1610612737,17,4,2022-12-15T00:20:21Z,570000,False,-223.0,47.0,1,right,MISS J. Johnson 3PT,[1630552],1,1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
07:47,60,PT07M47.00S,2022-12-15T00:20:20.9Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,17,4,2022-12-15T00:20:21Z,580000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,,,59.0,,,1.0,1.0,0.0,,,,,,,,,,,,
07:30,61,PT07M30.00S,2022-12-15T00:20:37.5Z,1,REGULAR,2pt,Jump Shot,[],1630532,3.4986859395532193,90.68627450980392,1610612753,17,4,2022-12-15T00:20:42Z,590000,False,-203.0,-20.0,1,left,MISS F. Wagner 20' Jump Shot,[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left,20.43,Missed,,,,,,,,,,,,,,,,,,
07:27,62,PT07M27.00S,2022-12-15T00:20:40.5Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,17,4,2022-12-15T00:20:42Z,600000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],12,1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left,,,61.0,,,2.0,2.0,0.0,,,,,,,,,,,,
07:21,63,PT07M21.00S,2022-12-15T00:20:52.2Z,1,REGULAR,foul,personal,[],1629021,,,1610612737,17,4,2022-12-15T00:21:24Z,610000,False,,,0,,M. Wagner personal FOUL (1 PF),"[1629021, 203991]",21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,203177.0,,,,,,,,1.0,0.0,Capela,203991.0
07:21,65,PT07M21.00S,2022-12-15T00:21:15.9Z,1,REGULAR,substitution,out,[],1630552,,,1610612737,17,4,2022-12-15T00:21:20Z,630000,False,,,0,,SUB out: J. Johnson,[1630552],1,1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
07:21,66,PT07M21.00S,2022-12-15T00:21:15.9Z,1,REGULAR,substitution,in,[],203992,,,1610612737,17,4,2022-12-15T00:21:20Z,640000,False,,,0,,SUB in: B. Bogdanovic,[203992],13,1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
07:16,67,PT07M16.00S,2022-12-15T00:21:28.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631100,81.15965834428384,49.754901960784316,1610612737,17,6,2022-12-15T00:22:51Z,650000,False,-1.0,125.0,1,right,A. Griffin 12' floating Jump Shot (2 PTS) (T. Young 1 AST),"[1631100, 1629027]",14,1610612737.0,ATL,floating,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Center,12.46,Made,,,,,,,,,,,2.0,T. Young,1629027.0,1.0,,,,
06:58,69,PT06M58.00S,2022-12-15T00:21:52.6Z,1,REGULAR,foul,personal,['3freethrow'],1629631,,,1610612753,17,6,2022-12-15T00:21:59Z,670000,False,,,0,,D. Hunter shooting personal FOUL (2 PF) (Bol 3 FT),"[1629631, 1629626]",12,1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1662.0,,,,,,,,2.0,0.0,Bol,1629626.0
06:58,71,PT06M58.00S,2022-12-15T00:22:17.4Z,1,REGULAR,freethrow,1 of 3,[],1629626,,,1610612753,18,6,2022-12-15T00:22:17Z,690000,False,,,0,,B. Bol Free Throw 1 of 3 (3 PTS),[1629626],10,1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,Made,,,,,,,,,,,3.0,,,,,,,
06:58,72,PT06M58.00S,2022-12-15T00:22:34.7Z,1,REGULAR,freethrow,2 of 3,[],1629626,,,1610612753,19,6,2022-12-15T00:22:34Z,700000,False,,,0,,B. Bol Free Throw 2 of 3 (4 PTS),[1629626],10,1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,Made,,,,,,,,,,,4.0,,,,,,,
06:58,73,PT06M58.00S,2022-12-15T00:22:36.2Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,19,6,2022-12-15T00:22:45Z,710000,False,,,0,,SUB out: F. Wagner,[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
06:58,74,PT06M58.00S,2022-12-15T00:22:36.2Z,1,REGULAR,substitution,out,[],1629631,,,1610612753,19,6,2022-12-15T00:22:45Z,720000,False,,,0,,SUB out: D. Hunter,[1629631],12,1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
06:58,75,PT06M58.00S,2022-12-15T00:22:36.2Z,1,REGULAR,substitution,in,[],203082,,,1610612753,19,6,2022-12-15T00:22:45Z,730000,False,,,0,,SUB in: T. Ross,[203082],31,1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
06:58,76,PT06M58.00S,2022-12-15T00:22:36.2Z,1,REGULAR,substitution,in,[],1629633,,,1610612753,19,6,2022-12-15T00:22:45Z,740000,False,,,0,,SUB in: J. Culver,[1629633],7,1610612737.0,ATL,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,
06:58,77,PT06M58.00S,2022-12-15T00:22:57.1Z,1,REGULAR,freethrow,3 of 3,[],1629626,,,1610612753,20,6,2022-12-15T00:22:57Z,750000,False,,,0,,B. Bol Free Throw 3 of 3 (5 PTS),[1629626],10,1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,Made,,,,,,,,,,,5.0,,,,,,,
06:47,78,PT06M47.00S,2022-12-15T00:23:09.9Z,1,REGULAR,2pt,Jump Shot,[],1631100,77.21747700394218,71.32352941176471,1610612737,20,6,2022-12-15T00:23:16Z,760000,False,107.0,162.0,1,right,MISS A. Griffin 19' pullup Shot,[1631100],14,1610612737.0,ATL,pullup,,,Griffin,A. Griffin,,,,,Mid-Range,16-24 Right Center,19.37,Missed,,,,,,,,,,,,,,,,,,
06:44,79,PT06M44.00S,2022-12-15T00:23:12.9Z,1,REGULAR,rebound,defensive,[],203082,,,1610612753,20,6,2022-12-15T00:23:16Z,770000,False,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],31,1610612753.0,ORL,,,,Ross,T. Ross,,,,,Mid-Range,16-24 Right Center,,,78.0,,,1.0,1.0,0.0,,,,,,,,,,,,
06:36,80,PT06M36.00S,2022-12-15T00:23:21.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,7.178055190538765,54.41176470588235,1610612753,20,6,2022-12-15T00:23:30Z,780000,False,-22.0,15.0,1,left,MISS P. Banchero driving Layup,[1631094],5,1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.67,Missed,,,,,,,,,,,,,,,,,,
06:34,81,PT06M34.00S,2022-12-15T00:23:23.6Z,1,REGULAR,rebound,offensive,[],1631094,,,1610612753,20,6,2022-12-15T00:23:30Z,790000,False,,,0,,P. Banchero REBOUND (Off:1 Def:1),[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,80.0,,,2.0,1.0,1.0,,,,,,,,,,,,
06:33,82,PT06M33.00S,2022-12-15T00:23:24.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,8.09789750328515,55.88235294117647,1610612753,20,6,2022-12-15T00:23:38Z,800000,False,-29.0,24.0,1,left,MISS P. Banchero putback Layup,[1631094],5,1610612753.0,ORL,putback,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,,,,,,,
06:30,83,PT06M30.00S,2022-12-15T00:23:26.7Z,1,REGULAR,rebound,defensive,[],1631100,,,1610612737,20,6,2022-12-15T00:23:26Z,810000,False,,,0,,A. Griffin REBOUND (Off:0 Def:1),[1631100],14,1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,,,82.0,,,1.0,1.0,0.0,,,,,,,,,,,,
06:21,84,PT06M21.00S,2022-12-15T00:23:36.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,89.43823915900131,40.68627450980392,1610612737,20,6,2022-12-15T00:24:25Z,820000,False,-47.0,47.0,1,right,MISS C. Capela 6' turnaround Hook,[203991],15,1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,6.6,Missed,,,,,,,,,,,,,,,,,,
06:21,85,PT06M21.00S,2022-12-15T00:23:36.1Z,1,REGULAR,rebound,defensive,[],1629626,,,1610612753,20,6,2022-12-15T00:23:50Z,830000,False,,,0,,B. Bol REBOUND (Off:2 Def:1),[1629626],10,1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,84.0,,,3.0,1.0,2.0,,,,,,,,,,,,
