actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
20,PT10M28.00S,2023-03-08T00:12:58.1Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,2,4,2023-03-08T00:13:01Z,200000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,
21,PT10M17.00S,2023-03-08T00:13:09.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,5.732588699080158,38.23529411764706,1610612749,2,6,2023-03-08T00:13:14Z,210000,False,59.0,1.0,1,left,B. Portis driving floating Jump Shot (2 PTS) (J. Carter 1 AST),"[1626171, 1628975]",1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,5.88,Made,2.0,J. Carter,1628975.0,1.0,,,,,,,,,,,,,,
23,PT09M58.00S,2023-03-08T00:13:28.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.37844940867281,55.66023284313726,1610612753,2,6,2023-03-08T00:13:37Z,230000,False,28.0,19.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
24,PT09M56.00S,2023-03-08T00:13:30.8Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,2,6,2023-03-08T00:13:37Z,240000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,
25,PT09M48.00S,2023-03-08T00:13:38.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626171,5.781865965834428,50.42892156862745,1610612749,2,8,2023-03-08T00:14:37Z,250000,False,-2.0,2.0,1,left,B. Portis cutting DUNK (4 PTS) (K. Middleton 3 AST),"[1626171, 203114]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.28,Made,4.0,K. Middleton,203114.0,3.0,,,,,,,,,,,,,,
27,PT09M36.00S,2023-03-08T00:13:50.5Z,1,REGULAR,2pt,Jump Shot,[],1631094,75.77201051248358,28.676470588235293,1610612753,4,8,2023-03-08T00:13:59Z,270000,False,-107.0,175.0,1,right,P. Banchero 20' pullup Jump Shot (2 PTS) (M. Fultz 1 AST),"[1631094, 1628365]",1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,20.51,Made,2.0,M. Fultz,1628365.0,1.0,,,,,,,,,,,,,,
29,PT09M21.00S,2023-03-08T00:14:05.4Z,1,REGULAR,3pt,Jump Shot,[],201572,26.62614980289093,13.725490196078432,1610612749,4,8,2023-03-08T00:14:11Z,290000,False,181.0,198.0,1,left,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,,
30,PT09M17.00S,2023-03-08T00:14:09.4Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,4,8,2023-03-08T00:14:11Z,300000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,
31,PT09M11.00S,2023-03-08T00:14:15.4Z,1,REGULAR,3pt,Jump Shot,[],1630532,94.82588699080158,96.56862745098039,1610612753,4,8,2023-03-08T00:14:21Z,310000,False,233.0,-4.0,1,right,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
32,PT09M08.00S,2023-03-08T00:14:18.4Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,4,8,2023-03-08T00:14:21Z,320000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,31.0,1.0,1.0,0.0,,,,
33,PT08M59.00S,2023-03-08T00:14:27.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201572,7.046649145860711,45.83333333333333,1610612749,4,8,2023-03-08T00:14:32Z,330000,False,21.0,14.0,1,left,MISS B. Lopez alley-oop Layup,[201572],1610612749.0,MIL,alley-oop,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.49,Missed,,,,,,,,,,,,,,,,,,
34,PT08M57.00S,2023-03-08T00:14:29.3Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,4,8,2023-03-08T00:14:32Z,340000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,
35,PT08M51.00S,2023-03-08T00:14:35.2Z,1,REGULAR,3pt,Jump Shot,[],1631094,73.53810775295663,15.931372549019606,1610612753,4,8,2023-03-08T00:14:41Z,350000,False,-170.0,196.0,1,right,MISS P. Banchero 25' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,25.98,Missed,,,,,,,,,,,,,,,,,,
36,PT08M49.00S,2023-03-08T00:14:37.2Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,4,8,2023-03-08T00:14:41Z,360000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,35.0,2.0,2.0,0.0,,,,
37,PT08M40.00S,2023-03-08T00:14:49.9Z,1,REGULAR,foul,offensive,[],1626171,,,1610612749,4,8,2023-03-08T00:15:33Z,370000,False,,,0,,B. Portis off-the-ball offensive FOUL (1 PF),"[1626171, 1630532]",1610612749.0,MIL,off-the-ball,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,,202053.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,
39,PT08M40.00S,2023-03-08T00:14:49.9Z,1,REGULAR,turnover,offensive foul,[],1626171,,,1610612749,4,8,2023-03-08T00:14:49Z,390000,False,,,0,,B. Portis offensive foul TURNOVER (1 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,,202053.0,,,,,1.0,,,,,,,,
40,PT08M28.00S,2023-03-08T00:15:15.5Z,1,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,4,8,2023-03-08T00:15:26Z,400000,False,,,0,,F. Wagner lost ball out-of-bounds TURNOVER (1 TO),[1630532],1610612753.0,ORL,lost ball,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,,,,,1.0,,,,,,,,
42,PT08M15.00S,2023-03-08T00:15:35.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203114,28.465834428383708,78.18627450980392,1610612749,4,11,2023-03-08T00:15:39Z,420000,False,-141.0,215.0,1,left,K. Middleton 25' 3PT pullup (3 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,25.71,Made,3.0,,,,,,,,,,,,,,,,,
43,PT08M00.00S,2023-03-08T00:15:49.8Z,1,REGULAR,3pt,Jump Shot,[],1630591,71.82982917214193,82.1078431372549,1610612753,4,11,2023-03-08T00:17:18Z,430000,False,161.0,212.0,1,right,MISS J. Suggs 26' step back 3PT,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,26.61,Missed,,,,,,,,,,,,,,,,,,
44,PT07M57.00S,2023-03-08T00:15:52.8Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,4,11,2023-03-08T00:15:55Z,440000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,43.0,2.0,2.0,0.0,,,,
45,PT07M45.00S,2023-03-08T00:16:04.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,17.0335085413929,40.931372549019606,1610612749,4,11,2023-03-08T00:16:09Z,450000,False,45.0,108.0,1,left,MISS J. Carter 11' turnaround fadeaway Shot,[1628975],1610612749.0,MIL,turnaround fadeaway,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,11.67,Missed,,,,,,,,,,,,,,,,,,
46,PT07M43.00S,2023-03-08T00:16:06.4Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,4,11,2023-03-08T00:16:06Z,460000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,45.0,2.0,2.0,0.0,,,,
47,PT07M34.00S,2023-03-08T00:16:15.9Z,1,REGULAR,3pt,Jump Shot,[],1629021,82.21090670170827,94.6078431372549,1610612753,7,11,2023-03-08T00:16:22Z,470000,False,223.0,115.0,1,right,M. Wagner 25' 3PT  (5 PTS) (J. Suggs 1 AST),"[1629021, 1630591]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,25.08,Made,5.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,,,,
49,PT07M21.00S,2023-03-08T00:16:28.9Z,1,REGULAR,2pt,Jump Shot,[],203114,10.200394218134035,77.69607843137256,1610612749,7,13,2023-03-08T00:16:33Z,490000,False,-138.0,43.0,1,left,K. Middleton 14' pullup Jump Shot (5 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,14.51,Made,5.0,,,,,,,,,,,,,,,,,
50,PT07M11.00S,2023-03-08T00:16:41.9Z,1,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612753,7,13,2023-03-08T00:17:11Z,500000,False,,,0,,B. Portis shooting personal FOUL (2 PF) (Wagner 2 FT),"[1626171, 1629021]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,2.0,0.0,Wagner,1629021.0,,,,,,,,,
52,PT07M11.00S,2023-03-08T00:17:12.2Z,1,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,8,13,2023-03-08T00:17:12Z,520000,False,,,0,,M. Wagner Free Throw 1 of 2 (6 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
53,PT07M11.00S,2023-03-08T00:17:15.9Z,1,REGULAR,substitution,out,[],1628975,,,1610612753,8,13,2023-03-08T00:17:28Z,530000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M11.00S,2023-03-08T00:17:15.9Z,1,REGULAR,substitution,out,[],1626171,,,1610612753,8,13,2023-03-08T00:17:28Z,540000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M11.00S,2023-03-08T00:17:15.9Z,1,REGULAR,substitution,in,[],204060,,,1610612753,8,13,2023-03-08T00:17:28Z,550000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M11.00S,2023-03-08T00:17:15.9Z,1,REGULAR,substitution,in,[],203109,,,1610612753,8,13,2023-03-08T00:17:28Z,560000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M11.00S,2023-03-08T00:17:30.9Z,1,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,9,13,2023-03-08T00:17:30Z,570000,False,,,0,,M. Wagner Free Throw 2 of 2 (7 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
58,PT06M55.00S,2023-03-08T00:17:47.6Z,1,REGULAR,2pt,Jump Shot,[],1628960,8.492115637319317,73.77450980392157,1610612749,9,13,2023-03-08T00:17:57Z,580000,False,-119.0,27.0,1,left,MISS G. Allen 12' fadeaway Shot,[1628960],1610612749.0,MIL,fadeaway,,,Allen,G. Allen,,,,,Mid-Range,8-16 Left,12.2,Missed,,,,,,,,,,,,,,,,,,
59,PT06M53.00S,2023-03-08T00:17:49.5Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,9,13,2023-03-08T00:17:49Z,590000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,58.0,1.0,1.0,0.0,,,,
60,PT06M47.00S,2023-03-08T00:17:55.6Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1631094,75.50919842312747,63.970588235294116,1610612753,11,13,2023-03-08T00:18:33Z,600000,False,70.0,178.0,1,right,P. Banchero 19' running pullup Jump Shot (4 PTS),[1631094],1610612753.0,ORL,running pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,19.1,Made,4.0,,,,,,,,,,,,,,,,,
61,PT06M30.00S,2023-03-08T00:18:12.9Z,1,REGULAR,2pt,Jump Shot,[],203114,24.917871222076215,50.98039215686274,1610612749,11,15,2023-03-08T00:18:28Z,610000,False,-5.0,182.0,1,left,K. Middleton 18' step back Jump Shot (7 PTS),[203114],1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,18.18,Made,7.0,,,,,,,,,,,,,,,,,
62,PT06M09.00S,2023-03-08T00:18:33.7Z,1,REGULAR,3pt,Jump Shot,[],1629021,66.44218134034165,54.166666666666664,1610612753,14,15,2023-03-08T00:18:39Z,620000,False,21.0,263.0,1,right,M. Wagner 26' 3PT  (10 PTS) (M. Fultz 2 AST),"[1629021, 1628365]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,26.37,Made,10.0,M. Fultz,1628365.0,2.0,,,,,,,,,,,,,,
64,PT06M03.00S,2023-03-08T00:18:46.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,14,15,2023-03-08T00:18:46Z,640000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M03.00S,2023-03-08T00:18:47.7Z,1,REGULAR,substitution,out,[],1630532,,,1610612749,14,15,2023-03-08T00:21:37Z,650000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M03.00S,2023-03-08T00:18:47.7Z,1,REGULAR,substitution,in,[],1630175,,,1610612749,14,15,2023-03-08T00:21:37Z,660000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M46.00S,2023-03-08T00:21:59.8Z,1,REGULAR,2pt,Jump Shot,[],203114,24.655059132720105,30.88235294117647,1610612749,14,15,2023-03-08T00:22:14Z,670000,False,96.0,179.0,1,left,MISS K. Middleton 20' turnaround fadeaway Shot,[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,20.32,Missed,,,,,,,,,,,,,,,,,,
68,PT05M44.00S,2023-03-08T00:22:01.8Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,14,15,2023-03-08T00:22:14Z,680000,False,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,67.0,2.0,2.0,0.0,,,,
69,PT05M31.00S,2023-03-08T00:22:15.8Z,1,REGULAR,2pt,Jump Shot,[],1631094,73.53810775295663,49.26470588235294,1610612753,14,15,2023-03-08T00:22:21Z,690000,False,-4.0,196.0,1,right,MISS P. Banchero 19' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,19.62,Missed,,,,,,,,,,,,,,,,,,
70,PT05M26.00S,2023-03-08T00:22:20.6Z,1,REGULAR,rebound,offensive,[],1629021,,,1610612753,14,15,2023-03-08T00:22:20Z,700000,False,,,0,,M. Wagner REBOUND (Off:1 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,69.0,3.0,2.0,1.0,,,,
71,PT05M26.00S,2023-03-08T00:22:20.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629021,94.40999984741211,50.0,1610612753,16,15,2023-03-08T00:22:24Z,710000,False,0.0,0.0,1,right,M. Wagner putback Layup (12 PTS),[1629021],1610612753.0,ORL,putback,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,0.0,Made,12.0,,,,,,,,,,,,,,,,,
72,PT05M13.00S,2023-03-08T00:22:36.6Z,1,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612749,16,15,2023-03-08T00:22:49Z,720000,False,,,0,,J. Suggs shooting personal FOUL (1 PF) (Lopez 2 FT),"[1630591, 201572]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202053.0,1.0,0.0,Lopez,201572.0,,,,,,,,,
74,PT05M13.00S,2023-03-08T00:23:07.5Z,1,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,16,16,2023-03-08T00:23:07Z,740000,False,,,0,,B. Lopez Free Throw 1 of 2 (5 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
75,PT05M13.00S,2023-03-08T00:23:08.1Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,16,16,2023-03-08T00:23:15Z,750000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M13.00S,2023-03-08T00:23:08.1Z,1,REGULAR,substitution,out,[],203114,,,1610612749,16,16,2023-03-08T00:23:15Z,760000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M13.00S,2023-03-08T00:23:08.1Z,1,REGULAR,substitution,in,[],1628975,,,1610612749,16,16,2023-03-08T00:23:15Z,770000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M13.00S,2023-03-08T00:23:08.1Z,1,REGULAR,substitution,in,[],1626192,,,1610612749,16,16,2023-03-08T00:23:15Z,780000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M13.00S,2023-03-08T00:23:31.5Z,1,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,16,17,2023-03-08T00:23:31Z,790000,False,,,0,,B. Lopez Free Throw 2 of 2 (6 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
80,PT04M55.00S,2023-03-08T00:23:50.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,87.86136662286465,49.50980392156863,1610612753,18,17,2023-03-08T00:23:54Z,800000,False,-2.0,62.0,1,right,C. Anthony 6' driving floating Jump Shot (2 PTS),[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,6.17,Made,2.0,,,,,,,,,,,,,,,,,
81,PT04M38.00S,2023-03-08T00:24:06.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201572,6.258212877792378,44.6078431372549,1610612749,18,19,2023-03-08T00:24:16Z,810000,False,27.0,6.0,1,left,B. Lopez cutting Layup (8 PTS) (J. Ingles 1 AST),"[201572, 204060]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.77,Made,8.0,J. Ingles,204060.0,1.0,,,,,,,,,,,,,,
83,PT04M33.00S,2023-03-08T00:24:17.0Z,1,REGULAR,turnover,out-of-bounds,[],1629021,,,1610612753,18,19,2023-03-08T00:24:37Z,830000,False,,,0,,M. Wagner step out-of-bounds TURNOVER (2 TO),[1629021],1610612753.0,ORL,step,,,Wagner,M. Wagner,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,2.0,,,,,,,,
84,PT04M28.00S,2023-03-08T00:24:24.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628975,23.603810775295663,85.5392156862745,1610612749,18,19,2023-03-08T00:25:10Z,840000,False,-178.0,169.0,1,left,MISS J. Carter 24' pullup 3PT,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,24.55,Missed,,,,,,,,,,,,,,,,,,
85,PT04M28.00S,2023-03-08T00:24:27.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,18,19,2023-03-08T00:24:27Z,850000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,84.0,,,,,,,
87,PT04M09.00S,2023-03-08T00:24:53.1Z,1,REGULAR,turnover,bad pass,[],1631094,,,1610612753,18,19,2023-03-08T00:24:57Z,870000,False,,,0,,P. Banchero bad pass TURNOVER (1 TO),"[1631094, 204060]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,,,,,Ingles,204060.0,,
