actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-04-04T23:10:25.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-04-04T23:10:25Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-04-04T23:10:29.0Z,1,REGULAR,jumpball,recovered,[],1630596,,,1610612739,0,0,2023-04-04T23:10:29Z,40000,False,,,0,,Jump Ball J. Allen vs. W. Carter Jr.: Tip to E. Mobley,"[1630596, 1628386, 1628976]",1610612739.0,CLE,startperiod,E. Mobley,1630596.0,Mobley,E. Mobley,Allen,1628386.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-04-04T23:10:43.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,82.60512483574244,53.67647058823529,1610612739,0,0,2023-04-04T23:10:49Z,70000,False,18.0,111.0,1,right,MISS E. Mobley 11' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,11.25,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2023-04-04T23:10:45.8Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,0,0,2023-04-04T23:10:49Z,80000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M26.00S,2023-04-04T23:10:58.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,9.937582128777924,47.549019607843135,1610612753,0,0,2023-04-04T23:11:28Z,90000,False,12.0,41.0,1,left,MISS F. Wagner turnaround Hook,[1630532],1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,4.27,Missed,,,,,,,,,,,,,,,,,,
10,PT11M23.00S,2023-04-04T23:11:02.5Z,1,REGULAR,rebound,offensive,[],1631094,,,1610612753,0,0,2023-04-04T23:11:02Z,100000,False,,,0,,P. Banchero REBOUND (Off:1 Def:0),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,,,
11,PT11M23.00S,2023-04-04T23:11:06.3Z,1,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612753,0,0,2023-04-04T23:11:17Z,110000,False,,,0,,D. Wade shooting personal FOUL (1 PF) (Banchero 2 FT),"[1629731, 1631094]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,
13,PT11M23.00S,2023-04-04T23:11:29.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631094,,,1610612753,0,0,2023-04-04T23:11:29Z,130000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
14,PT11M23.00S,2023-04-04T23:11:29.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,0,0,2023-04-04T23:11:29Z,140000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,
15,PT11M23.00S,2023-04-04T23:11:47.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631094,,,1610612753,1,0,2023-04-04T23:11:47Z,150000,False,,,0,,P. Banchero Free Throw 2 of 2 (1 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
16,PT11M13.00S,2023-04-04T23:11:59.4Z,1,REGULAR,3pt,Jump Shot,[],1629636,66.3107752956636,52.94117647058824,1610612739,1,3,2023-04-04T23:12:04Z,160000,False,15.0,264.0,1,right,D. Garland 26' 3PT  (3 PTS) (E. Mobley 1 AST),"[1629636, 1630596]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,26.46,Made,,,,,,,,,,3.0,E. Mobley,1630596.0,1.0,,,,,
18,PT10M51.00S,2023-04-04T23:12:20.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,8.492115637319317,50.49019607843137,1610612753,1,3,2023-04-04T23:12:27Z,180000,False,-2.0,27.0,1,left,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,,
19,PT10M48.00S,2023-04-04T23:12:23.6Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,1,3,2023-04-04T23:12:27Z,190000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M47.00S,2023-04-04T23:12:28.4Z,1,REGULAR,foul,personal,['2freethrow'],1628365,,,1610612739,1,3,2023-04-04T23:12:41Z,200000,False,,,0,,M. Fultz shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1628365, 1628378]",1610612753.0,ORL,shooting,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627519.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,
22,PT10M47.00S,2023-04-04T23:12:55.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628378,,,1610612739,1,4,2023-04-04T23:12:55Z,220000,False,,,0,,D. Mitchell Free Throw 1 of 2 (1 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
23,PT10M47.00S,2023-04-04T23:13:15.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628378,,,1610612739,1,5,2023-04-04T23:13:15Z,230000,False,,,0,,D. Mitchell Free Throw 2 of 2 (2 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
