actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
21,PT10M14.00S,2023-03-26T22:12:14.0Z,1,REGULAR,turnover,bad pass,[],203915,,,1610612751,2,2,2023-03-26T22:12:22Z,200000,False,,,0,,S. Dinwiddie bad pass TURNOVER (1 TO),"[203915, 203914]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,Harris,203914.0,,,,,
22,PT10M14.00S,2023-03-26T22:12:14.0Z,1,REGULAR,steal,,[],203914,,,1610612753,2,2,2023-03-26T22:12:18Z,210000,False,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
23,PT10M00.00S,2023-03-26T22:12:27.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,7.703679369250986,55.88235294117647,1610612753,4,2,2023-03-26T22:12:34Z,220000,False,-29.0,20.0,1,left,P. Banchero driving Layup (2 PTS) (G. Harris 1 AST),"[1631094, 203914]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.55,Made,,,,,2.0,G. Harris,203914.0,1.0,,,,,,,,,,
24,PT09M45.00S,2023-03-26T22:12:42.0Z,1,REGULAR,3pt,Jump Shot,[],1628969,86.41590013140605,95.83333333333334,1610612751,4,2,2023-03-26T22:12:48Z,230000,False,229.0,75.0,1,right,MISS M. Bridges 24' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,24.12,Missed,,,,,,,,,,,,,,,,,,
25,PT09M42.00S,2023-03-26T22:12:45.0Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,4,2,2023-03-26T22:12:48Z,240000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M33.00S,2023-03-26T22:12:54.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628365,7.835085413929041,39.21568627450981,1610612753,4,2,2023-03-26T22:12:59Z,250000,False,54.0,21.0,1,left,MISS M. Fultz turnaround Hook,[1628365],1610612753.0,ORL,turnaround,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,,,,,,,,,,,,,,,,,,
27,PT09M30.00S,2023-03-26T22:12:57.4Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,4,2,2023-03-26T22:12:59Z,260000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M22.00S,2023-03-26T22:13:05.8Z,1,REGULAR,3pt,Jump Shot,[],1628969,90.09526938239159,96.07843137254902,1610612751,4,5,2023-03-26T22:13:10Z,270000,False,230.0,41.0,1,right,M. Bridges 3PT  (5 PTS) (S. Dinwiddie 1 AST),"[1628969, 203915]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.39,Made,,,,,5.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,
30,PT09M02.00S,2023-03-26T22:13:25.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,5.601182654402102,55.14705882352941,1610612753,4,5,2023-03-26T22:13:31Z,290000,False,-26.0,0.0,1,left,MISS M. Fultz reverse Layup,[1628365],1610612753.0,ORL,reverse,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,,,,
31,PT09M00.00S,2023-03-26T22:13:27.0Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,4,5,2023-03-26T22:13:31Z,300000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,,,
32,PT08M54.00S,2023-03-26T22:13:34.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203915,67.36202365308804,22.30392156862745,1610612751,4,5,2023-03-26T22:15:51Z,310000,False,-138.0,254.0,1,right,MISS S. Dinwiddie 28' running 3PT,[203915],1610612751.0,BKN,running,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,28.96,Missed,,,,,,,,,,,,,,,,,,
33,PT08M51.00S,2023-03-26T22:13:37.1Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,4,5,2023-03-26T22:13:42Z,320000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT08M47.00S,2023-03-26T22:13:40.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628365,5.732588699080158,96.56862745098039,1610612753,4,5,2023-03-26T22:13:55Z,330000,False,-233.0,1.0,1,left,MISS M. Fultz running 3PT,[1628365],1610612753.0,ORL,running,,,Fultz,M. Fultz,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
35,PT08M47.00S,2023-03-26T22:13:40.4Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,4,5,2023-03-26T22:13:55Z,340000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT08M38.00S,2023-03-26T22:13:53.6Z,1,REGULAR,turnover,out-of-bounds,[],1627827,,,1610612751,4,5,2023-03-26T22:19:25Z,350000,False,,,0,,D. Finney-Smith step out-of-bounds TURNOVER (1 TO),[1627827],1610612751.0,BKN,step,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,1.0,,,203591.0,,,,
37,PT08M17.00S,2023-03-26T22:14:32.7Z,1,REGULAR,turnover,bad pass,[],1628365,,,1610612753,4,5,2023-03-26T22:14:39Z,360000,False,,,0,,M. Fultz bad pass TURNOVER (1 TO),"[1628365, 1629651]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Claxton,1629651.0,,,,,
38,PT08M17.00S,2023-03-26T22:14:32.7Z,1,REGULAR,steal,,[],1629651,,,1610612751,4,5,2023-03-26T22:19:49Z,370000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
39,PT08M06.00S,2023-03-26T22:14:44.9Z,1,REGULAR,foul,personal,['2freethrow'],203914,,,1610612751,4,5,2023-03-26T22:14:56Z,380000,False,,,0,,G. Harris shooting personal FOUL (1 PF) (Bridges 2 FT),"[203914, 1628969]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Bridges,1628969.0
41,PT08M06.00S,2023-03-26T22:15:11.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628969,,,1610612751,4,6,2023-03-26T22:15:11Z,400000,False,,,0,,M. Bridges Free Throw 1 of 2 (6 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
42,PT08M06.00S,2023-03-26T22:15:34.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628969,,,1610612751,4,7,2023-03-26T22:15:34Z,410000,False,,,0,,M. Bridges Free Throw 2 of 2 (7 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
43,PT07M45.00S,2023-03-26T22:15:57.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628976,14.011169513797633,55.14705882352941,1610612753,6,7,2023-03-26T22:16:06Z,420000,False,-26.0,79.0,1,left,W. Carter Jr. 8' Hook (2 PTS) (M. Fultz 1 AST),"[1628976, 1628365]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.33,Made,,,,,2.0,M. Fultz,1628365.0,1.0,,,,,,,,,,
45,PT07M34.00S,2023-03-26T22:16:11.7Z,1,REGULAR,foul,personal,[],203914,,,1610612751,6,7,2023-03-26T22:16:19Z,440000,False,,,0,,G. Harris personal FOUL (2 PF),"[203914, 1628969]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Bridges,1628969.0
47,PT07M33.00S,2023-03-26T22:16:24.1Z,1,REGULAR,foul,offensive,[],203915,,,1610612751,6,7,2023-03-26T22:17:20Z,460000,False,,,0,,S. Dinwiddie off-the-ball offensive FOUL (1 PF),"[203915, 1630532]",1610612751.0,BKN,off-the-ball,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Wagner,1630532.0
49,PT07M33.00S,2023-03-26T22:16:24.1Z,1,REGULAR,turnover,offensive foul,[],203915,,,1610612751,6,7,2023-03-26T22:16:24Z,480000,False,,,0,,S. Dinwiddie offensive foul TURNOVER (2 TO),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2.0,,,203591.0,,,,
50,PT07M14.00S,2023-03-26T22:16:52.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628976,25.837713534822605,83.57843137254902,1610612753,6,7,2023-03-26T22:17:00Z,490000,False,-168.0,190.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
51,PT07M09.00S,2023-03-26T22:16:57.4Z,1,REGULAR,rebound,defensive,[],203915,,,1610612751,6,7,2023-03-26T22:17:00Z,500000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,
52,PT07M02.00S,2023-03-26T22:17:03.8Z,1,REGULAR,2pt,Jump Shot,[],1629661,84.83902759526939,24.264705882352942,1610612751,6,9,2023-03-26T22:17:09Z,510000,False,-129.0,90.0,1,right,C. Johnson 15' pullup Jump Shot (2 PTS) (S. Dinwiddie 2 AST),"[1629661, 203915]",1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,15.7,Made,,,,,2.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,
54,PT06M53.00S,2023-03-26T22:17:19.2Z,1,REGULAR,violation,kicked ball,[],1629651,,,1610612753,6,9,2023-03-26T22:22:51Z,530000,False,,,0,,N. Claxton kicked ball VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,202026.0,,,,
55,PT06M53.00S,2023-03-26T22:17:38.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,6,9,2023-03-26T22:17:38Z,540000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M47.00S,2023-03-26T22:20:14.6Z,1,REGULAR,3pt,Jump Shot,[],1630532,13.354139290407357,5.637254901960785,1610612753,6,9,2023-03-26T22:23:12Z,550000,False,222.0,73.0,1,left,MISS F. Wagner step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,23.35,Missed,,,,,,,,,,,,,,,,,,
58,PT06M43.00S,2023-03-26T22:20:18.6Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,6,9,2023-03-26T22:20:22Z,560000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
59,PT06M30.00S,2023-03-26T22:20:30.7Z,1,REGULAR,3pt,Jump Shot,[],203915,72.48685939553219,80.3921568627451,1610612751,6,9,2023-03-26T22:20:35Z,570000,False,152.0,206.0,1,right,MISS S. Dinwiddie 25' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,,,,,,
60,PT06M28.00S,2023-03-26T22:20:32.7Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,6,9,2023-03-26T22:20:35Z,580000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,,,
61,PT06M10.00S,2023-03-26T22:20:51.4Z,1,REGULAR,3pt,Jump Shot,[],203914,7.703679369250986,95.83333333333334,1610612753,6,9,2023-03-26T22:20:57Z,590000,False,-229.0,20.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,23.01,Missed,,,,,,,,,,,,,,,,,,
62,PT06M06.00S,2023-03-26T22:20:55.4Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,6,9,2023-03-26T22:20:57Z,600000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,61.0,3.0,3.0,0.0,,,,,,,,,,,,,,
63,PT05M58.00S,2023-03-26T22:21:02.9Z,1,REGULAR,2pt,Jump Shot,[],1628969,86.81011826544021,76.47058823529412,1610612751,6,11,2023-03-26T22:24:12Z,610000,False,132.0,71.0,1,right,M. Bridges 15' pullup Jump Shot (9 PTS),[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,15.05,Made,,,,,9.0,,,,,,,,,,,,,
64,PT05M44.00S,2023-03-26T22:21:16.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,5.601182654402102,50.98039215686274,1610612753,8,11,2023-03-26T22:21:22Z,620000,False,-5.0,0.0,1,left,W. Carter Jr. driving DUNK (4 PTS) (M. Fultz 2 AST),"[1628976, 1628365]",1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,4.0,M. Fultz,1628365.0,2.0,,,,,,,,,,
66,PT05M25.00S,2023-03-26T22:21:35.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,90.3580814717477,45.09803921568628,1610612751,8,11,2023-03-27T00:09:17Z,640000,False,-25.0,38.0,1,right,MISS N. Claxton cutting Layup,[1629651],1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,4.53,Missed,,,,,,,,,,,,,,,,,,
67,PT05M23.00S,2023-03-26T22:21:37.5Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,8,11,2023-03-27T00:09:17Z,650000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,
68,PT05M22.00S,2023-03-26T22:21:42.4Z,1,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612753,8,11,2023-03-26T22:22:06Z,660000,False,,,0,,D. Finney-Smith shooting personal FOUL (1 PF) (Banchero 2 FT),"[1627827, 1631094]",1610612751.0,BKN,shooting,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Banchero,1631094.0
70,PT05M22.00S,2023-03-26T22:22:15.8Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,8,11,2023-03-26T22:22:15Z,680000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
71,PT05M22.00S,2023-03-26T22:22:15.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,8,11,2023-03-26T22:22:15Z,690000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,
72,PT05M22.00S,2023-03-26T22:22:17.3Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,8,11,2023-03-26T22:22:25Z,700000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M22.00S,2023-03-26T22:22:17.3Z,1,REGULAR,substitution,out,[],1629661,,,1610612753,8,11,2023-03-26T22:22:25Z,710000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M22.00S,2023-03-26T22:22:17.3Z,1,REGULAR,substitution,in,[],1630175,,,1610612753,8,11,2023-03-26T22:22:25Z,720000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M22.00S,2023-03-26T22:22:17.3Z,1,REGULAR,substitution,in,[],1630560,,,1610612753,8,11,2023-03-26T22:22:25Z,730000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M22.00S,2023-03-26T22:22:43.0Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,9,11,2023-03-26T22:22:43Z,740000,False,,,0,,P. Banchero Free Throw 2 of 2 (3 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
77,PT05M08.00S,2023-03-26T22:22:59.1Z,1,REGULAR,3pt,Jump Shot,[],203915,75.1149802890933,86.76470588235294,1610612751,9,11,2023-03-26T22:23:05Z,750000,False,184.0,181.0,1,right,MISS S. Dinwiddie 25' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,25.82,Missed,,,,,,,,,,,,,,,,,,
78,PT05M05.00S,2023-03-26T22:23:02.1Z,1,REGULAR,rebound,defensive,[],1628365,,,1610612753,9,11,2023-03-26T22:23:05Z,760000,False,,,0,,M. Fultz REBOUND (Off:0 Def:3),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Right Center,,,77.0,3.0,3.0,0.0,,,,,,,,,,,,,,
79,PT05M02.00S,2023-03-26T22:23:04.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203914,6.915243101182654,51.225490196078425,1610612753,11,11,2023-03-26T22:25:46Z,770000,False,-6.0,13.0,1,left,G. Harris running finger roll Layup (4 PTS) (M. Fultz 3 AST),"[203914, 1628365]",1610612753.0,ORL,running finger roll,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,4.0,M. Fultz,1628365.0,3.0,,,,,,,,,,
