actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2022-11-17T00:11:09.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-17T00:11:09Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-11-17T00:11:11.8Z,1,REGULAR,jumpball,recovered,[],1626157,,,1610612750,0,0,2022-11-17T00:11:11Z,40000,False,,,0,,Jump Ball R. Gobert vs. B. Bol: Tip to K. Towns,"[1626157, 203497, 1629626]",1610612750.0,MIN,startperiod,K. Towns,1626157.0,Towns,K. Towns,Gobert,203497.0,Bol,1629626.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2022-11-17T00:11:29.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,92.59198423127464,56.61764705882353,1610612750,0,0,2022-11-17T00:11:34Z,70000,False,33.0,17.0,1,right,MISS J. McDaniels driving Layup,[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2022-11-17T00:11:32.3Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,0,0,2022-11-17T00:11:34Z,80000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M36.00S,2022-11-17T00:11:32.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,91.27792378449409,52.450980392156865,1610612750,0,2,2022-11-17T00:11:40Z,90000,False,12.0,29.0,1,right,J. McDaniels putback Layup (2 PTS),[1630183],1610612750.0,MIN,putback,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.2,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M21.00S,2022-11-17T00:11:46.7Z,1,REGULAR,3pt,Jump Shot,[],1629643,25.18068331143233,84.80392156862744,1610612753,0,2,2022-11-17T00:11:51Z,100000,False,-174.0,184.0,1,left,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
11,PT11M18.00S,2022-11-17T00:11:49.7Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,0,2,2022-11-17T00:11:51Z,110000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M12.00S,2022-11-17T00:11:56.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.85479632063075,51.470588235294116,1610612750,0,4,2022-11-17T00:12:00Z,120000,False,7.0,15.0,1,right,R. Gobert DUNK (2 PTS) (K. Towns 1 AST),"[203497, 1626157]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,2.0,K. Towns,1626157.0,1.0,,,,,,,,,,
14,PT10M55.00S,2022-11-17T00:12:14.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,12.040078843626807,44.85294117647059,1610612753,2,4,2022-11-17T00:12:23Z,140000,False,26.0,61.0,1,left,F. Wagner 6' bank Hook (2 PTS) (C. Okeke 1 AST),"[1630532, 1629643]",1610612753.0,ORL,bank,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,6.59,Made,,,,,2.0,C. Okeke,1629643.0,1.0,,,,,,,,,,
15,PT10M36.00S,2022-11-17T00:12:32.3Z,1,REGULAR,3pt,Jump Shot,[],1630162,67.88764783180025,30.14705882352941,1610612750,2,4,2022-11-17T00:14:16Z,150000,False,-99.0,249.0,1,right,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,26.84,Missed,,,,,,,,,,,,,,,,,,
16,PT10M32.00S,2022-11-17T00:12:36.3Z,1,REGULAR,rebound,defensive,[],1629643,,,1610612753,2,4,2022-11-17T00:14:16Z,160000,False,,,0,,C. Okeke REBOUND (Off:0 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Left Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M17.00S,2022-11-17T00:12:50.5Z,1,REGULAR,2pt,Jump Shot,[],1630532,6.783837056504599,76.7156862745098,1610612753,2,4,2022-11-17T00:14:44Z,170000,False,-134.0,11.0,1,left,MISS F. Wagner 13' turnaround fadeaway Shot,[1630532],1610612753.0,ORL,turnaround fadeaway,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,13.41,Missed,,,,,,,,,,,,,,,,,,
19,PT10M15.00S,2022-11-17T00:12:52.5Z,1,REGULAR,rebound,offensive,[],1628964,,,1610612753,2,4,2022-11-17T00:12:55Z,180000,False,,,0,,M. Bamba REBOUND (Off:1 Def:0),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Mid-Range,8-16 Left,,,18.0,1.0,0.0,1.0,,,,,,,,,,,,,,
20,PT10M11.00S,2022-11-17T00:12:59.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629626,8.886333771353483,50.49019607843137,1610612753,2,4,2022-11-17T00:15:20Z,190000,False,-2.0,31.0,1,left,MISS B. Bol driving Layup,[1629626],1610612753.0,ORL,driving,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,3.11,Missed,,,,,,,,,,,,,,,,,,
21,PT10M10.00S,2022-11-17T00:13:00.0Z,1,REGULAR,rebound,offensive,[],1629626,,,1610612753,2,4,2022-11-17T00:15:20Z,200000,False,,,0,,B. Bol REBOUND (Off:1 Def:0),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,,
22,PT10M09.00S,2022-11-17T00:13:05.0Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629626,5.590000152587891,50.0,1610612753,4,4,2022-11-17T00:15:27Z,210000,False,0.0,0.0,1,left,B. Bol tip DUNK (2 PTS),[1629626],1610612753.0,ORL,tip,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
23,PT09M53.00S,2022-11-17T00:13:15.1Z,1,REGULAR,3pt,Jump Shot,[],1626156,66.5735873850197,48.03921568627451,1610612750,4,4,2022-11-17T00:13:20Z,220000,False,-10.0,262.0,1,right,MISS D. Russell 26' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,26.19,Missed,,,,,,,,,,,,,,,,,,
24,PT09M49.00S,2022-11-17T00:13:19.1Z,1,REGULAR,rebound,defensive,[],1629643,,,1610612753,4,4,2022-11-17T00:13:20Z,230000,False,,,0,,C. Okeke REBOUND (Off:0 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Center,,,23.0,2.0,2.0,0.0,,,,,,,,,,,,,,
25,PT09M41.00S,2022-11-17T00:13:26.9Z,1,REGULAR,turnover,bad pass,[],1630532,,,1610612753,4,4,2022-11-17T00:13:32Z,240000,False,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 1630162]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Edwards,1630162.0,,,,,,,
26,PT09M41.00S,2022-11-17T00:13:26.9Z,1,REGULAR,steal,,[],1630162,,,1610612750,4,4,2022-11-17T00:13:29Z,250000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
27,PT09M35.00S,2022-11-17T00:13:33.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630162,67.09921156373193,55.63725490196079,1610612750,4,7,2022-11-17T00:13:40Z,260000,False,28.0,257.0,1,right,A. Edwards 25' 3PT running pullup (3 PTS),[1630162],1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.83,Made,,,,,3.0,,,,,,,,,,,,,
29,PT09M20.00S,2022-11-17T00:13:47.5Z,1,REGULAR,2pt,Jump Shot,[],1629626,22.552562417871222,50.73529411764706,1610612753,6,7,2022-11-17T00:13:55Z,280000,False,-4.0,159.0,1,left,B. Bol 15' pullup Jump Shot (4 PTS) (J. Suggs 1 AST),"[1629626, 1630591]",1610612753.0,ORL,pullup,,,Bol,B. Bol,,,,,Mid-Range,8-16 Center,15.95,Made,,,,,4.0,J. Suggs,1630591.0,1.0,,,,,,,,,,
31,PT09M10.00S,2022-11-17T00:13:58.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,88.91261498028909,52.450980392156865,1610612750,6,7,2022-11-17T00:14:06Z,300000,False,12.0,52.0,1,right,MISS K. Towns driving floating Shot - blocked,"[1626157, 1629626]",1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,,,,,,,,,,,Bol,1629626.0,,,,,
32,PT09M10.00S,2022-11-17T00:13:58.0Z,1,REGULAR,block,,[],1629626,,,1610612750,6,7,2022-11-17T00:14:01Z,310000,False,,,0,,B. Bol BLOCK (1 BLK),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
33,PT09M05.00S,2022-11-17T00:14:03.0Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,6,7,2022-11-17T00:14:09Z,320000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,31.0,2.0,0.0,2.0,,,,,,,,,,,,,,
34,PT08M58.00S,2022-11-17T00:14:10.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,73.98160315374507,16.44454656862745,1610612750,6,10,2022-11-17T00:14:42Z,330000,False,-168.0,192.0,1,right,A. Edwards 25' 3PT pullup (6 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.51,Made,,,,,6.0,,,,,,,,,,,,,
35,PT08M53.00S,2022-11-17T00:14:15.7Z,1,REGULAR,2pt,Jump Shot,[],1629626,14.011169513797633,79.16666666666666,1610612753,6,10,2022-11-17T00:18:21Z,340000,False,-146.0,79.0,1,left,MISS B. Bol 16' step back Shot,[1629626],1610612753.0,ORL,step back,,,Bol,B. Bol,,,,,Mid-Range,16-24 Left,16.59,Missed,,,,,,,,,,,,,,,,,,
36,PT08M50.00S,2022-11-17T00:14:18.7Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,6,10,2022-11-17T00:14:26Z,350000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M43.00S,2022-11-17T00:14:25.1Z,1,REGULAR,3pt,Jump Shot,[],1630162,66.5735873850197,59.80392156862745,1610612750,6,10,2022-11-17T00:14:29Z,360000,False,49.0,262.0,1,right,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,26.62,Missed,,,,,,,,,,,,,,,,,,
38,PT08M40.00S,2022-11-17T00:14:28.1Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,6,10,2022-11-17T00:14:29Z,370000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M38.00S,2022-11-17T00:14:32.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630591,8.09789750328515,53.431372549019606,1610612753,6,10,2022-11-17T00:14:39Z,380000,False,-17.0,24.0,1,left,MISS J. Suggs running Layup - blocked,"[1630591, 203497]",1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,Gobert,203497.0,,,,,
51,PT08M38.00S,2022-11-17T00:14:32.7Z,1,REGULAR,block,,[],203497,,,1610612753,6,10,2022-11-17T00:16:07Z,385000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M38.00S,2022-11-17T00:14:32.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,6,10,2022-11-17T00:16:07Z,390000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,39.0,,,,,,,,,,,,,,,,,
42,PT08M33.00S,2022-11-17T00:14:50.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,7.966491458607096,57.107843137254896,1610612753,6,10,2022-11-17T00:15:00Z,410000,False,-36.0,22.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
43,PT08M30.00S,2022-11-17T00:14:53.7Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,6,10,2022-11-17T00:15:00Z,420000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,42.0,3.0,1.0,2.0,,,,,,,,,,,,,,
44,PT08M27.00S,2022-11-17T00:14:56.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630162,93.51182654402102,51.225490196078425,1610612750,6,12,2022-11-17T00:20:22Z,430000,False,6.0,8.0,1,right,A. Edwards running alley-oop DUNK (8 PTS) (D. Russell 1 AST),"[1630162, 1626156]",1610612750.0,MIN,running alley-oop,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,8.0,D. Russell,1626156.0,1.0,,,,,,,,,,
46,PT08M11.00S,2022-11-17T00:15:12.9Z,1,REGULAR,3pt,Jump Shot,[],1628964,25.57490144546649,84.31372549019608,1610612753,6,12,2022-11-17T00:15:17Z,450000,False,-172.0,188.0,1,left,MISS M. Bamba 25' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
47,PT08M08.00S,2022-11-17T00:15:15.9Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,6,12,2022-11-17T00:15:17Z,460000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,,
48,PT07M57.00S,2022-11-17T00:15:26.6Z,1,REGULAR,3pt,Jump Shot,[],1630162,78.79434954007884,90.44117647058823,1610612750,6,15,2022-11-17T00:15:32Z,470000,False,202.0,147.0,1,right,A. Edwards 24' 3PT  (11 PTS) (D. Russell 2 AST),"[1630162, 1626156]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.99,Made,,,,,11.0,D. Russell,1626156.0,2.0,,,,,,,,,,
50,PT07M55.00S,2022-11-17T00:15:35.8Z,1,REGULAR,timeout,full,['team'],0,,,1610612753,6,15,2022-11-17T00:15:35Z,490000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M42.00S,2022-11-17T00:18:31.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.915243101182654,56.86274509803921,1610612753,6,15,2022-11-17T00:18:36Z,500000,False,-34.0,13.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,,,,,,,,,,
53,PT07M39.00S,2022-11-17T00:18:34.9Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,6,15,2022-11-17T00:18:36Z,510000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,52.0,3.0,3.0,0.0,,,,,,,,,,,,,,
54,PT07M34.00S,2022-11-17T00:18:39.4Z,1,REGULAR,3pt,Jump Shot,[],1626156,68.80749014454665,26.47058823529412,1610612750,6,15,2022-11-17T00:18:47Z,520000,False,-118.0,241.0,1,right,MISS D. Russell 26' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.79,Missed,,,,,,,,,,,,,,,,,,
55,PT07M30.00S,2022-11-17T00:18:43.4Z,1,REGULAR,rebound,defensive,[],1629626,,,1610612753,6,15,2022-11-17T00:18:47Z,530000,False,,,0,,B. Bol REBOUND (Off:1 Def:1),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,54.0,2.0,1.0,1.0,,,,,,,,,,,,,,
56,PT07M20.00S,2022-11-17T00:18:53.6Z,1,REGULAR,3pt,Jump Shot,[],1628964,30.699737187910642,69.11764705882352,1610612753,6,15,2022-11-17T00:18:59Z,540000,False,-96.0,236.0,1,left,MISS M. Bamba 25' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
57,PT07M15.00S,2022-11-17T00:18:58.6Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,6,15,2022-11-17T00:18:59Z,550000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT07M07.00S,2022-11-17T00:19:07.0Z,1,REGULAR,turnover,bad pass,[],1626157,,,1610612750,6,15,2022-11-17T00:19:11Z,560000,False,,,0,,K. Towns bad pass TURNOVER (1 TO),"[1626157, 1630591]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Suggs,1630591.0,,,,,,,
59,PT07M07.00S,2022-11-17T00:19:07.0Z,1,REGULAR,steal,,[],1630591,,,1610612753,6,15,2022-11-17T00:19:09Z,570000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT07M01.00S,2022-11-17T00:19:12.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629626,5.206964520367937,51.71568627450981,1610612753,8,15,2022-11-17T00:19:23Z,580000,False,-9.0,-4.0,1,left,B. Bol running alley-oop DUNK (6 PTS) (J. Suggs 2 AST),"[1629626, 1630591]",1610612753.0,ORL,running alley-oop,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,6.0,J. Suggs,1630591.0,2.0,,,,,,,,,,
62,PT06M54.00S,2022-11-17T00:19:19.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.51182654402102,50.245098039215684,1610612750,8,17,2022-11-17T00:20:17Z,600000,False,1.0,8.0,1,right,R. Gobert running DUNK (4 PTS) (D. Russell 3 AST),"[203497, 1626156]",1610612750.0,MIN,running,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,4.0,D. Russell,1626156.0,3.0,,,,,,,,,,
64,PT06M46.00S,2022-11-17T00:19:27.6Z,1,REGULAR,3pt,Jump Shot,[],1628964,32.40801576872536,50.98039215686274,1610612753,8,17,2022-11-17T00:19:35Z,620000,False,-5.0,252.0,1,left,MISS M. Bamba 25' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,25.21,Missed,,,,,,,,,,,,,,,,,,
65,PT06M40.00S,2022-11-17T00:19:33.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,8,17,2022-11-17T00:19:42Z,630000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,64.0,2.0,2.0,0.0,,,,,,,,,,,,,,
66,PT06M30.00S,2022-11-17T00:19:44.3Z,1,REGULAR,2pt,Hook,[],1626157,93.64323258869908,66.91176470588235,1610612750,8,19,2022-11-17T00:19:49Z,640000,False,85.0,7.0,1,right,K. Towns 8' turnaround Hook (2 PTS),[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,8.49,Made,,,,,2.0,,,,,,,,,,,,,
67,PT06M14.00S,2022-11-17T00:19:59.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.835085413929041,55.14705882352941,1610612753,10,19,2022-11-17T00:23:49Z,650000,False,-26.0,21.0,1,left,F. Wagner driving finger roll Layup (4 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.33,Made,,,,,4.0,,,,,,,,,,,,,
68,PT05M57.00S,2022-11-17T00:20:17.6Z,1,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612750,10,19,2022-11-17T00:20:29Z,660000,False,,,0,,M. Bamba shooting personal FOUL (1 PF) (Gobert 2 FT),"[1628964, 203497]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Gobert,203497.0
70,PT05M57.00S,2022-11-17T00:20:48.5Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,10,20,2022-11-17T00:20:48Z,680000,False,,,0,,R. Gobert Free Throw 1 of 2 (5 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
71,PT05M57.00S,2022-11-17T00:20:49.5Z,1,REGULAR,substitution,out,[],1630532,,,1610612750,10,20,2022-11-17T00:21:04Z,690000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M57.00S,2022-11-17T00:20:49.5Z,1,REGULAR,substitution,in,[],203082,,,1610612750,10,20,2022-11-17T00:21:04Z,700000,False,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M57.00S,2022-11-17T00:21:10.7Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,10,21,2022-11-17T00:21:10Z,710000,False,,,0,,R. Gobert Free Throw 2 of 2 (6 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
74,PT05M34.00S,2022-11-17T00:21:36.9Z,1,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612753,10,21,2022-11-17T00:21:46Z,720000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Ross 2 FT),"[1626157, 203082]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Ross,203082.0
