actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
33,PT09M17.00S,2022-12-31T00:13:14.8Z,1,REGULAR,2pt,Jump Shot,[],1629626,78.53153745072274,29.65686274509804,1610612753,4,7,2022-12-31T00:13:18Z,330000,False,-102.0,149.0,1,right,B. Bol 18' pullup Jump Shot (4 PTS) (M. Fultz 1 AST),"[1629626, 1628365]",1610612753.0,ORL,pullup,,,Bol,B. Bol,,,,,Mid-Range,16-24 Left Center,18.06,Made,,,,,4.0,M. Fultz,1628365.0,1.0,,,,,,,,,,
35,PT09M02.00S,2022-12-31T00:13:29.5Z,1,REGULAR,3pt,Jump Shot,[],204001,27.808804204993432,80.14705882352942,1610612764,4,7,2022-12-31T00:13:34Z,350000,False,-151.0,209.0,1,left,MISS K. Porzingis 25' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
36,PT09M01.00S,2022-12-31T00:13:30.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,4,7,2022-12-31T00:13:34Z,360000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,35.0,,,,,,,,,,,,,,,,,
38,PT08M49.00S,2022-12-31T00:13:45.6Z,1,REGULAR,3pt,Jump Shot,[],1630532,70.12155059132719,20.34313725490196,1610612753,4,7,2022-12-31T00:13:49Z,380000,False,-148.0,228.0,1,right,MISS F. Wagner 27' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,27.23,Missed,,,,,,,,,,,,,,,,,,
39,PT08M46.00S,2022-12-31T00:13:48.6Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,4,7,2022-12-31T00:13:49Z,390000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
40,PT08M36.00S,2022-12-31T00:14:07.6Z,1,REGULAR,foul,technical,['1freethrow'],1629626,,,1610612764,4,7,2022-12-31T00:14:16Z,400000,False,,,0,,B. Bol defensive-3-second technical FOUL (1 Tech),[1629626],1610612753.0,ORL,defensive-3-second,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,203591.0,0.0,1.0,,
41,PT08M36.00S,2022-12-31T00:14:24.3Z,1,REGULAR,freethrow,1 of 1,[],204001,,,1610612764,4,8,2022-12-31T00:14:24Z,410000,False,,,0,,K. Porzingis technical Free Throw 1 of 1 (3 PTS),[204001],1610612764.0,WAS,technical,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
42,PT08M31.00S,2022-12-31T00:14:47.6Z,1,REGULAR,foul,personal,['2freethrow'],1629626,,,1610612764,4,8,2022-12-31T00:14:55Z,420000,False,,,0,,B. Bol shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1629626, 204001]",1610612753.0,ORL,shooting,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201245.0,1.0,1.0,Porzingis,204001.0
44,PT08M31.00S,2022-12-31T00:15:07.9Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,4,9,2022-12-31T00:15:07Z,440000,False,,,0,,K. Porzingis Free Throw 1 of 2 (4 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
45,PT08M31.00S,2022-12-31T00:15:22.2Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,4,10,2022-12-31T00:15:22Z,450000,False,,,0,,K. Porzingis Free Throw 2 of 2 (5 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
46,PT08M21.00S,2022-12-31T00:15:33.3Z,1,REGULAR,2pt,Jump Shot,[],203082,78.13731931668858,61.029411764705884,1610612753,4,10,2022-12-31T00:15:39Z,460000,False,55.0,153.0,1,right,MISS T. Ross 16' Jump Shot,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Mid-Range,16-24 Right Center,16.26,Missed,,,,,,,,,,,,,,,,,,
47,PT08M19.00S,2022-12-31T00:15:36.4Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,4,10,2022-12-31T00:15:36Z,470000,False,,,0,,D. Gafford REBOUND (Off:0 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Right Center,,,46.0,3.0,3.0,0.0,,,,,,,,,,,,,,
48,PT08M14.00S,2022-12-31T00:15:43.2Z,1,REGULAR,foul,offensive,[],204001,,,1610612764,4,10,2022-12-31T00:16:01Z,480000,False,,,0,,K. Porzingis off-the-ball offensive FOUL (1 PF),"[204001, 1630532]",1610612764.0,WAS,off-the-ball,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Wagner,1630532.0
50,PT08M14.00S,2022-12-31T00:15:43.2Z,1,REGULAR,turnover,offensive foul,[],204001,,,1610612764,4,10,2022-12-31T00:15:43Z,500000,False,,,0,,K. Porzingis offensive foul TURNOVER (1 TO),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1.0,,,,,201245.0,,,,
51,PT08M05.00S,2022-12-31T00:16:03.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,89.96386333771353,61.274509803921575,1610612753,4,10,2022-12-31T00:16:08Z,510000,False,56.0,42.0,1,right,MISS P. Banchero 7' driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,,,,,,,,,,,,,,
52,PT08M03.00S,2022-12-31T00:16:05.0Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,4,10,2022-12-31T00:16:08Z,520000,False,,,0,,D. Gafford REBOUND (Off:0 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,51.0,4.0,4.0,0.0,,,,,,,,,,,,,,
53,PT08M00.00S,2022-12-31T00:16:08.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628420,8.360709592641262,45.34313725490196,1610612764,4,12,2022-12-31T00:16:13Z,530000,False,23.0,26.0,1,left,M. Morris running Layup (2 PTS) (K. Kuzma 1 AST),"[1628420, 1628398]",1610612764.0,WAS,running,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,3.5,Made,,,,,2.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,
55,PT07M49.00S,2022-12-31T00:16:18.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,92.32917214191852,58.57843137254902,1610612753,6,12,2022-12-31T00:16:26Z,550000,False,43.0,20.0,1,right,M. Fultz driving reverse Layup (2 PTS),[1628365],1610612753.0,ORL,driving reverse,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,,,,,2.0,,,,,,,,,,,,,
56,PT07M35.00S,2022-12-31T00:16:33.0Z,1,REGULAR,3pt,Jump Shot,[],1628398,20.45006570302234,94.36274509803921,1610612764,6,12,2022-12-31T00:16:37Z,560000,False,-222.0,140.0,1,left,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,26.21,Missed,,,,,,,,,,,,,,,,,,
57,PT07M32.00S,2022-12-31T00:16:36.0Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,6,12,2022-12-31T00:16:37Z,570000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT07M25.00S,2022-12-31T00:16:43.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629626,87.33574244415243,44.6078431372549,1610612753,8,12,2022-12-31T00:16:49Z,580000,False,-27.0,67.0,1,right,B. Bol 7' driving floating bank Jump Shot (6 PTS) (P. Banchero 1 AST),"[1629626, 1631094]",1610612753.0,ORL,driving floating bank,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,7.18,Made,,,,,6.0,P. Banchero,1631094.0,1.0,,,,,,,,,,
60,PT07M25.00S,2022-12-31T00:16:52.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612764,8,12,2022-12-31T00:16:52Z,600000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M25.00S,2022-12-31T00:16:57.3Z,1,REGULAR,substitution,out,[],1629655,,,1610612764,8,12,2022-12-31T00:19:25Z,610000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M25.00S,2022-12-31T00:16:57.3Z,1,REGULAR,substitution,in,[],1629060,,,1610612764,8,12,2022-12-31T00:19:25Z,620000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M07.00S,2022-12-31T00:19:52.7Z,1,REGULAR,3pt,Jump Shot,[],1628420,28.33442838370565,25.98039215686275,1610612764,8,15,2022-12-31T00:19:57Z,630000,False,120.0,214.0,1,left,M. Morris 24' 3PT pullup (5 PTS) (K. Porzingis 1 AST),"[1628420, 204001]",1610612764.0,WAS,pullup,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,24.52,Made,,,,,5.0,K. Porzingis,204001.0,1.0,,,,,,,,,,
65,PT06M45.00S,2022-12-31T00:20:14.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,88.51839684625493,39.46078431372549,1610612753,8,15,2022-12-31T00:20:23Z,650000,False,-53.0,55.0,1,right,MISS F. Wagner 7' driving Layup - blocked,"[1630532, 204001]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,,,Porzingis,204001.0,,,,,
66,PT06M45.00S,2022-12-31T00:20:14.6Z,1,REGULAR,block,,[],204001,,,1610612753,8,15,2022-12-31T00:20:16Z,660000,False,,,0,,K. Porzingis BLOCK (2 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
67,PT06M42.00S,2022-12-31T00:20:17.6Z,1,REGULAR,rebound,offensive,[],1628365,,,1610612753,8,15,2022-12-31T00:20:23Z,670000,False,,,0,,M. Fultz REBOUND (Off:1 Def:0),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,65.0,1.0,0.0,1.0,,,,,,,,,,,,,,
68,PT06M39.00S,2022-12-31T00:20:20.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628365,93.51182654402102,97.05882352941177,1610612753,11,15,2022-12-31T00:23:26Z,680000,False,235.0,8.0,1,right,M. Fultz 3PT step back (5 PTS),[1628365],1610612753.0,ORL,step back,,,Fultz,M. Fultz,,,,,Right Corner 3,24+ Right,23.55,Made,,,,,5.0,,,,,,,,,,,,,
69,PT06M14.00S,2022-12-31T00:20:45.6Z,1,REGULAR,2pt,Jump Shot,[],204001,12.302890932982917,68.62745098039215,1610612764,11,15,2022-12-31T00:20:53Z,690000,False,-93.0,63.0,1,left,MISS K. Porzingis 11' fadeaway Shot,[204001],1610612764.0,WAS,fadeaway,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Left,11.25,Missed,,,,,,,,,,,,,,,,,,
70,PT06M12.00S,2022-12-31T00:20:47.6Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,11,15,2022-12-31T00:20:53Z,700000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,69.0,2.0,2.0,0.0,,,,,,,,,,,,,,
71,PT06M05.00S,2022-12-31T00:20:54.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.59198423127464,63.23529411764706,1610612753,11,15,2022-12-31T00:21:03Z,710000,False,66.0,17.0,1,right,MISS P. Banchero 6' driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.84,Missed,,,,,,,,,,,,,,,,,,
72,PT06M01.00S,2022-12-31T00:20:58.3Z,1,REGULAR,rebound,offensive,[],1628365,,,1610612753,11,15,2022-12-31T00:20:58Z,720000,False,,,0,,M. Fultz REBOUND (Off:2 Def:0),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,71.0,2.0,0.0,2.0,,,,,,,,,,,,,,
73,PT05M59.00S,2022-12-31T00:21:00.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,91.40932982917214,56.61764705882353,1610612753,11,15,2022-12-31T00:21:06Z,730000,False,33.0,28.0,1,right,MISS F. Wagner driving Layup - blocked,"[1630532, 204001]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.35,Missed,,,,,,,,,,,,Porzingis,204001.0,,,,,
74,PT05M59.00S,2022-12-31T00:21:00.8Z,1,REGULAR,block,,[],204001,,,1610612753,11,15,2022-12-31T00:21:02Z,740000,False,,,0,,K. Porzingis BLOCK (3 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
75,PT05M59.00S,2022-12-31T00:21:00.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,11,15,2022-12-31T00:21:06Z,750000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,,,
76,PT05M42.00S,2022-12-31T00:21:17.1Z,1,REGULAR,2pt,Jump Shot,[],1629060,6.1268068331143235,82.1078431372549,1610612764,11,17,2022-12-31T00:25:14Z,760000,False,-161.0,5.0,1,left,R. Hachimura 16' Jump Shot (2 PTS) (K. Kuzma 2 AST),"[1629060, 1628398]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Left,16.06,Made,,,,,2.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,
78,PT05M27.00S,2022-12-31T00:21:32.7Z,1,REGULAR,2pt,Layup,[],1631094,88.64980289093299,79.41176470588235,1610612753,11,17,2022-12-31T00:21:37Z,780000,False,147.0,54.0,1,right,MISS P. Banchero 15' driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,15.68,Missed,,,,,,,,,,,,,,,,,,
79,PT05M26.00S,2022-12-31T00:21:33.7Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,11,17,2022-12-31T00:21:37Z,790000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Right,,,78.0,2.0,1.0,1.0,,,,,,,,,,,,,,
80,PT05M20.00S,2022-12-31T00:21:40.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,8.754927726675426,45.588235294117645,1610612764,11,19,2022-12-31T00:26:12Z,800000,False,22.0,30.0,1,left,K. Kuzma driving Layup (4 PTS) (M. Morris 3 AST),"[1628398, 1628420]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.71,Made,,,,,4.0,M. Morris,1628420.0,3.0,,,,,,,,,,
82,PT05M20.00S,2022-12-31T00:21:45.0Z,1,REGULAR,timeout,full,['team'],0,,,1610612753,11,19,2022-12-31T00:21:45Z,820000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M20.00S,2022-12-31T00:23:21.1Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,11,19,2022-12-31T00:24:20Z,830000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
