actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
94,PT04M16.00S,2021-11-09T01:25:20.9Z,1,REGULAR,substitution,in,[],203937,,,1610612763,15,24,2021-11-09T01:26:46Z,910000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M16.00S,2021-11-09T01:25:20.9Z,1,REGULAR,substitution,in,[],1629634,,,1610612763,15,24,2021-11-09T01:26:46Z,920000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M16.00S,2021-11-09T01:25:20.9Z,1,REGULAR,substitution,in,[],1627736,,,1610612763,15,24,2021-11-09T01:26:46Z,930000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M58.00S,2021-11-09T01:27:10.4Z,1,REGULAR,3pt,Jump Shot,[],1628991,29.38567674113009,67.8921568627451,1610612763,18,24,2021-11-09T01:27:15Z,940000,-89.0,224.0,1,left,J. Jackson Jr. 24' 3PT  (5 PTS) (D. Melton 2 AST),"[1628991, 1629001]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,24.09,Made,,,,,,,,,,,5.0,,,,,D. Melton,1629001.0,2.0,
99,PT03M42.00S,2021-11-09T01:27:26.3Z,1,REGULAR,3pt,Jump Shot,[],1626157,92.85479632063075,94.85294117647058,1610612750,18,24,2021-11-09T01:27:31Z,960000,224.0,15.0,1,right,MISS K. Towns 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,22.48,Missed,,,,,,,,,,,,,,,,,,,
100,PT03M39.00S,2021-11-09T01:27:29.3Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,18,24,2021-11-09T01:27:31Z,970000,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
101,PT03M33.00S,2021-11-09T01:27:35.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,7.440867279894875,54.166666666666664,1610612763,18,24,2021-11-09T01:27:42Z,980000,-21.0,17.0,1,left,MISS J. Morant driving reverse Layup,[1629630],1610612763.0,MEM,driving reverse,,,Morant,J. Morant,,,,,2.71,Missed,,,,,,,,,,,,,,,,,,,
102,PT03M32.00S,2021-11-09T01:27:39.0Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,18,24,2021-11-09T01:27:39Z,990000,,,0,,B. Clarke REBOUND (Off:1 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,101.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
103,PT03M32.00S,2021-11-09T01:27:41.5Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612763,18,24,2021-11-09T01:27:49Z,1000000,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Clarke 2 FT),"[1630183, 1629634]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,1201.0,2.0,0.0,Clarke,1629634.0,,,,,,,,,,
105,PT03M32.00S,2021-11-09T01:28:02.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629634,,,1610612763,19,24,2021-11-09T01:28:02Z,1020000,,,0,,B. Clarke Free Throw 1 of 2 (1 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Made,,,,,,,,,,,1.0,,,,,,,,
106,PT03M32.00S,2021-11-09T01:28:02.9Z,1,REGULAR,substitution,out,[],1629001,,,1610612763,19,24,2021-11-09T01:28:07Z,1030000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M32.00S,2021-11-09T01:28:02.9Z,1,REGULAR,substitution,in,[],1626145,,,1610612763,19,24,2021-11-09T01:28:07Z,1040000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M32.00S,2021-11-09T01:28:02.9Z,1,REGULAR,substitution,out,[],1630183,,,1610612763,19,24,2021-11-09T01:28:15Z,1050000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M32.00S,2021-11-09T01:28:02.9Z,1,REGULAR,substitution,in,[],1629020,,,1610612763,19,24,2021-11-09T01:28:15Z,1060000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M32.00S,2021-11-09T01:28:26.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629634,,,1610612763,20,24,2021-11-09T01:28:26Z,1070000,,,0,,B. Clarke Free Throw 2 of 2 (2 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Made,,,,,,,,,,,2.0,,,,,,,,
111,PT03M20.00S,2021-11-09T01:28:42.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,20,24,2021-11-09T01:28:42Z,1080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M18.00S,2021-11-09T01:28:57.2Z,1,REGULAR,3pt,Jump Shot,[],1626157,71.30420499342969,18.137254901960784,1610612750,20,24,2021-11-09T01:32:11Z,1090000,-159.0,217.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,26.94,Missed,,,,,,,,,,,,,,,,,,,
113,PT03M14.00S,2021-11-09T01:29:01.2Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,20,24,2021-11-09T01:29:03Z,1100000,,,0,,J. Morant REBOUND (Off:1 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,112.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
114,PT03M10.00S,2021-11-09T01:29:05.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629634,7.5722733245729295,48.03921568627451,1610612763,22,24,2021-11-09T01:29:12Z,1110000,10.0,19.0,1,left,B. Clarke running DUNK (4 PTS) (K. Anderson 1 AST),"[1629634, 203937]",1610612763.0,MEM,running,,,Clarke,B. Clarke,,,,,2.11,Made,,,,,,,,,,,4.0,,,,,K. Anderson,203937.0,1.0,
116,PT03M01.00S,2021-11-09T01:29:16.6Z,1,REGULAR,turnover,palming,[],1630162,,,1610612750,22,24,2021-11-09T01:29:28Z,1130000,,,0,,A. Edwards palming TURNOVER (1 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,1201.0,,,,,1.0,,,,,,,,,
117,PT02M56.00S,2021-11-09T01:29:31.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,5.995400788436268,50.245098039215684,1610612763,24,24,2021-11-09T01:29:40Z,1140000,-1.0,4.0,1,left,J. Morant driving finger roll Layup (6 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,0.41,Made,,,,,,,,,,,6.0,,,,,,,,
118,PT02M42.00S,2021-11-09T01:29:44.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,92.72339027595268,56.86274509803921,1610612750,24,24,2021-11-09T01:29:49Z,1150000,34.0,16.0,1,right,MISS J. Vanderbilt cutting DUNK - blocked,"[1629020, 203937]",1610612750.0,MIN,cutting,,,Vanderbilt,J. Vanderbilt,,,,,3.78,Missed,,,,,,,,,,,,Anderson,203937.0,,,,,,
119,PT02M42.00S,2021-11-09T01:29:44.6Z,1,REGULAR,block,,[],203937,,,1610612750,24,24,2021-11-09T01:29:47Z,1160000,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M39.00S,2021-11-09T01:29:47.6Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612750,24,24,2021-11-09T01:29:49Z,1170000,,,0,,K. Towns REBOUND (Off:2 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,118.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
121,PT02M39.00S,2021-11-09T01:29:48.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626157,90.48948751642575,48.28431372549019,1610612750,24,24,2021-11-09T01:29:53Z,1180000,-9.0,37.0,1,right,MISS K. Towns Hook - blocked,"[1626157, 1628991]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,3.79,Missed,,,,,,,,,,,,Jackson Jr.,1628991.0,,,,,,
122,PT02M39.00S,2021-11-09T01:29:48.7Z,1,REGULAR,block,,[],1628991,,,1610612750,24,24,2021-11-09T01:29:51Z,1190000,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M34.00S,2021-11-09T01:29:53.7Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,24,24,2021-11-09T01:29:53Z,1200000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
124,PT02M32.00S,2021-11-09T01:29:54.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629630,6.783837056504599,50.98039215686274,1610612763,26,24,2021-11-09T01:33:10Z,1210000,-5.0,11.0,1,left,J. Morant running alley-oop DUNK (8 PTS) (K. Anderson 2 AST),"[1629630, 203937]",1610612763.0,MEM,running alley-oop,,,Morant,J. Morant,,,,,1.23,Made,,,,,,,,,,,8.0,,,,,K. Anderson,203937.0,2.0,
126,PT02M21.00S,2021-11-09T01:30:08.2Z,1,REGULAR,foul,personal,[],1628991,,,1610612750,26,24,2021-11-09T01:30:18Z,1230000,,,0,,J. Jackson Jr. personal FOUL (1 PF),"[1628991, 1626157]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,1662.0,1.0,0.0,Towns,1626157.0,,,,,,,,,,
128,PT02M21.00S,2021-11-09T01:30:22.1Z,1,REGULAR,substitution,out,[],201976,,,1610612750,26,24,2021-11-09T01:30:33Z,1250000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M21.00S,2021-11-09T01:30:22.1Z,1,REGULAR,substitution,out,[],1626157,,,1610612750,26,24,2021-11-09T01:30:33Z,1260000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M21.00S,2021-11-09T01:30:22.1Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,26,24,2021-11-09T01:30:33Z,1270000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M21.00S,2021-11-09T01:30:22.1Z,1,REGULAR,substitution,in,[],1626156,,,1610612750,26,24,2021-11-09T01:30:33Z,1280000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M12.00S,2021-11-09T01:30:45.4Z,1,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612750,26,24,2021-11-09T01:30:53Z,1290000,,,0,,B. Clarke shooting personal FOUL (1 PF) (Reid 2 FT),"[1629634, 1629675]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,,,,,,,203592.0,1.0,0.0,Reid,1629675.0,,,,,,,,,,
134,PT02M12.00S,2021-11-09T01:31:09.8Z,1,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,26,25,2021-11-09T01:31:09Z,1310000,,,0,,N. Reid Free Throw 1 of 2 (1 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,,,,,,,,,,,1.0,,,,,,,,
135,PT02M12.00S,2021-11-09T01:31:10.7Z,1,REGULAR,substitution,out,[],1628991,,,1610612750,26,25,2021-11-09T01:31:16Z,1320000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M12.00S,2021-11-09T01:31:10.7Z,1,REGULAR,substitution,in,[],1630214,,,1610612750,26,25,2021-11-09T01:31:16Z,1330000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M12.00S,2021-11-09T01:31:31.9Z,1,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,26,26,2021-11-09T01:31:31Z,1340000,,,0,,N. Reid Free Throw 2 of 2 (2 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,,,,,,,,,,,2.0,,,,,,,,
138,PT01M55.00S,2021-11-09T01:31:50.5Z,1,REGULAR,3pt,Jump Shot,[],1629630,28.07161629434954,75.73529411764706,1610612763,29,26,2021-11-09T01:31:54Z,1350000,-129.0,211.0,1,left,J. Morant 24' 3PT  (11 PTS) (T. Jones 1 AST),"[1629630, 1626145]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,24.75,Made,,,,,,,,,,,11.0,,,,,T. Jones,1626145.0,1.0,
140,PT01M37.00S,2021-11-09T01:32:07.2Z,1,REGULAR,3pt,Jump Shot,[],1626156,67.62483574244416,34.80392156862745,1610612750,29,29,2021-11-09T01:32:11Z,1370000,-76.0,252.0,1,right,D. Russell 26' 3PT pullup (8 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,26.3,Made,,,,,,,,,,,8.0,,,,,,,,
141,PT01M14.00S,2021-11-09T01:32:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,6.258212877792378,47.794117647058826,1610612763,31,29,2021-11-09T01:32:37Z,1380000,11.0,6.0,1,left,B. Clarke driving reverse Layup (6 PTS) (J. Morant 4 AST),"[1629634, 1629630]",1610612763.0,MEM,driving reverse,,,Clarke,B. Clarke,,,,,1.27,Made,,,,,,,,,,,6.0,,,,,J. Morant,1629630.0,4.0,
143,PT01M05.00S,2021-11-09T01:32:42.9Z,1,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612750,31,29,2021-11-09T01:32:55Z,1400000,,,0,,J. Morant shooting personal FOUL (1 PF) (Vanderbilt 2 FT),"[1629630, 1629020]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,,,,,,,1201.0,1.0,0.0,Vanderbilt,1629020.0,,,,,,,,,,
145,PT01M05.00S,2021-11-09T01:33:05.7Z,1,REGULAR,freethrow,1 of 2,[],1629020,,,1610612750,31,30,2021-11-09T01:33:05Z,1420000,,,0,,J. Vanderbilt Free Throw 1 of 2 (1 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,Made,,,,,,,,,,,1.0,,,,,,,,
146,PT01M05.00S,2021-11-09T01:33:17.6Z,1,REGULAR,freethrow,2 of 2,[],1629020,,,1610612750,31,31,2021-11-09T01:33:17Z,1430000,,,0,,J. Vanderbilt Free Throw 2 of 2 (2 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,Made,,,,,,,,,,,2.0,,,,,,,,
147,PT00M47.20S,2021-11-09T01:33:37.9Z,1,REGULAR,3pt,Jump Shot,[],203937,8.623521681997373,95.09803921568627,1610612763,34,31,2021-11-09T01:33:42Z,1440000,-225.0,29.0,1,left,K. Anderson 3PT  (3 PTS) (J. Morant 5 AST),"[203937, 1629630]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,22.73,Made,,,,,,,,,,,3.0,,,,,J. Morant,1629630.0,5.0,
149,PT00M30.50S,2021-11-09T01:33:58.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,90.75229960578186,52.450980392156865,1610612750,34,31,2021-11-09T01:34:03Z,1460000,12.0,34.0,1,right,MISS A. Edwards Layup - blocked,"[1630162, 1629634]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,3.65,Missed,,,,,,,,,,,,Clarke,1629634.0,,,,,,
162,PT00M30.50S,2021-11-09T01:33:58.1Z,1,REGULAR,block,,[],1629634,,,1610612750,34,31,2021-11-09T01:35:58Z,1465000,,,0,,B. Clarke BLOCK (1 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M28.30S,2021-11-09T01:34:00.3Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,34,31,2021-11-09T01:34:03Z,1470000,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
151,PT00M26.70S,2021-11-09T01:34:04.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627736,,,1610612763,34,31,2021-11-09T01:34:21Z,1480000,,,0,,M. Beasley shooting personal FOUL (1 PF) (Morant 2 FT),"[1627736, 1629630]",1610612750.0,MIN,shooting,,,Beasley,M. Beasley,,,,,,,,,,,1201.0,1.0,0.0,Morant,1629630.0,,,,,,,,,,
153,PT00M26.70S,2021-11-09T01:34:36.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629630,,,1610612763,34,31,2021-11-09T01:34:36Z,1500000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
154,PT00M26.70S,2021-11-09T01:34:36.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,34,31,2021-11-09T01:34:36Z,1510000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,153.0,,,,,,,,,,,,,,,,,,
155,PT00M26.70S,2021-11-09T01:34:49.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629630,,,1610612763,34,31,2021-11-09T01:34:49Z,1520000,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
156,PT00M23.20S,2021-11-09T01:34:52.4Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,34,31,2021-11-09T01:34:52Z,1530000,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
157,PT00M06.20S,2021-11-09T01:35:09.4Z,1,REGULAR,3pt,Jump Shot,[],1626156,69.59592641261499,75.49019607843137,1610612750,34,34,2021-11-09T01:35:24Z,1540000,127.0,233.0,1,right,D. Russell 26' 3PT pullup bank (11 PTS),[1626156],1610612750.0,MIN,pullup bank,,,Russell,D. Russell,,,,,26.59,Made,,,,,,,,,,,11.0,,,,,,,,
158,PT00M00.00S,2021-11-09T01:35:18.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,7.5722733245729295,59.068627450980394,1610612763,34,34,2021-11-09T01:35:31Z,1550000,-45.0,19.0,1,left,MISS X. Tillman driving Layup - blocked,"[1630214, 1629675]",1610612763.0,MEM,driving,,,Tillman,X. Tillman,,,,,4.9,Missed,,,,,,,,,,,,Reid,1629675.0,,,,,,
159,PT00M00.00S,2021-11-09T01:35:18.3Z,1,REGULAR,block,,[],1629675,,,1610612763,34,34,2021-11-09T01:38:07Z,1560000,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2021-11-09T01:35:18.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,34,34,2021-11-09T01:35:31Z,1570000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,158.0,,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2021-11-09T01:35:22.8Z,1,REGULAR,period,end,[],0,,,1610612763,34,34,2021-11-09T01:35:22Z,1580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-11-09T01:37:00.3Z,2,REGULAR,substitution,out,['startperiod'],203937,,,1610612763,34,34,2021-11-09T01:37:52Z,1590000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-11-09T01:37:00.3Z,2,REGULAR,substitution,out,['startperiod'],1629630,,,1610612763,34,34,2021-11-09T01:37:52Z,1600000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2021-11-09T01:37:00.3Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612763,34,34,2021-11-09T01:37:52Z,1610000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2021-11-09T01:37:00.3Z,2,REGULAR,substitution,in,['startperiod'],1630217,,,1610612763,34,34,2021-11-09T01:37:52Z,1620000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2021-11-09T01:37:00.3Z,2,REGULAR,substitution,in,['startperiod'],1629723,,,1610612763,34,34,2021-11-09T01:37:52Z,1630000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2021-11-09T01:37:00.3Z,2,REGULAR,substitution,in,['startperiod'],1627752,,,1610612763,34,34,2021-11-09T01:37:52Z,1640000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2021-11-09T01:38:02.2Z,2,REGULAR,period,start,[],0,,,1610612750,34,34,2021-11-09T01:38:02Z,1650000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M49.00S,2021-11-09T01:38:12.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,81.02825229960578,40.44117647058824,1610612750,34,36,2021-11-09T01:38:17Z,1660000,-48.0,126.0,1,right,M. Beasley 13' pullup Jump Shot (2 PTS) (D. Russell 3 AST),"[1627736, 1626156]",1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,13.46,Made,,,,,,,,,,,2.0,,,,,D. Russell,1626156.0,3.0,
172,PT11M29.00S,2021-11-09T01:38:31.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629723,12.697109067017081,49.26470588235294,1610612763,36,36,2021-11-09T01:38:36Z,1680000,4.0,67.0,1,left,J. Konchar 6' driving floating Jump Shot (2 PTS) (D. Bane 1 AST),"[1629723, 1630217]",1610612763.0,MEM,driving floating,,,Konchar,J. Konchar,,,,,6.7,Made,,,,,,,,,,,2.0,,,,,D. Bane,1630217.0,1.0,
174,PT11M19.00S,2021-11-09T01:38:43.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,36,36,2021-11-09T01:38:43Z,1700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M04.00S,2021-11-09T01:39:10.1Z,2,REGULAR,3pt,Jump Shot,[],1626156,92.06636005256242,96.07843137254902,1610612750,36,36,2021-11-09T01:39:17Z,1710000,230.0,22.0,1,right,MISS D. Russell fadeaway 3PT,[1626156],1610612750.0,MIN,fadeaway,,,Russell,D. Russell,,,,,23.15,Missed,,,,,,,,,,,,,,,,,,,
176,PT11M01.00S,2021-11-09T01:39:13.1Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,36,36,2021-11-09T01:39:17Z,1720000,,,0,,B. Clarke REBOUND (Off:1 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,175.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
177,PT10M54.00S,2021-11-09T01:39:20.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1626145,12.697109067017081,48.77450980392157,1610612763,38,36,2021-11-09T01:39:25Z,1730000,6.0,67.0,1,left,T. Jones 6' driving floating Jump Shot (2 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,6.72,Made,,,,,,,,,,,2.0,,,,,,,,
178,PT10M42.00S,2021-11-09T01:39:37.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,38,36,2021-11-09T01:39:37Z,1740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M38.00S,2021-11-09T01:39:50.0Z,2,REGULAR,3pt,Jump Shot,[],1627736,68.41327201051249,68.38235294117648,1610612750,38,36,2021-11-09T01:39:55Z,1750000,92.0,244.0,1,right,MISS M. Beasley 26' step back 3PT,[1627736],1610612750.0,MIN,step back,,,Beasley,M. Beasley,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
180,PT10M34.00S,2021-11-09T01:39:54.0Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,38,36,2021-11-09T01:39:55Z,1760000,,,0,,X. Tillman REBOUND (Off:0 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,179.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
181,PT10M27.00S,2021-11-09T01:40:00.6Z,2,REGULAR,3pt,Jump Shot,[],1629634,10.726018396846255,95.09803921568627,1610612763,38,36,2021-11-09T01:40:06Z,1770000,-225.0,48.0,1,left,MISS B. Clarke 3PT,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,23.06,Missed,,,,,,,,,,,,,,,,,,,
182,PT10M23.00S,2021-11-09T01:40:04.6Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,38,36,2021-11-09T01:40:06Z,1780000,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,181.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
