actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
90,PT04M21.00S,2021-11-19T01:27:29.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627826,6.389618922470433,48.77450980392157,1610612746,16,14,2021-11-19T01:27:33Z,900000,6.0,8.0,1,left,I. Zubac Layup (6 PTS) (P. George 1 AST),"[1627826, 202331]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,0.97,Made,6.0,P. George,202331.0,1.0,,,,,,,,,,,,,,
91,PT04M05.00S,2021-11-19T01:27:45.1Z,1,REGULAR,3pt,Jump Shot,[],203937,94.43166885676742,3.1862745098039214,1610612763,16,14,2021-11-19T01:27:49Z,910000,-234.0,0.0,1,right,MISS K. Anderson 3PT,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,
92,PT04M02.00S,2021-11-19T01:27:48.1Z,1,REGULAR,rebound,offensive,[],1630217,,,1610612763,16,14,2021-11-19T01:27:49Z,920000,,,0,,D. Bane REBOUND (Off:1 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,91.0,4.0,3.0,1.0,,,,,,,,,,
93,PT03M50.00S,2021-11-19T01:28:00.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203937,85.3646517739816,50.73529411764706,1610612763,16,14,2021-11-19T01:28:04Z,930000,4.0,85.0,1,right,MISS K. Anderson 8' pullup Shot,[203937],1610612763.0,MEM,pullup,,,Anderson,K. Anderson,,,,,8.52,Missed,,,,,,,,,,,,,,,,,,
94,PT03M48.00S,2021-11-19T01:28:02.6Z,1,REGULAR,rebound,offensive,[],203937,,,1610612763,16,14,2021-11-19T01:28:04Z,940000,,,0,,K. Anderson REBOUND (Off:1 Def:0),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,93.0,1.0,0.0,1.0,,,,,,,,,,
95,PT03M47.00S,2021-11-19T01:28:03.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203937,93.51182654402102,49.50980392156863,1610612763,18,14,2021-11-19T01:28:51Z,950000,-2.0,8.0,1,right,K. Anderson Jump Shot (2 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,0.89,Made,2.0,,,,,,,,,,,,,,,,,
96,PT03M23.00S,2021-11-19T01:28:29.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,7.5722733245729295,48.529411764705884,1610612746,18,16,2021-11-19T01:28:33Z,960000,7.0,19.0,1,left,I. Zubac Layup (8 PTS) (R. Jackson 2 AST),"[1627826, 202704]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,2.01,Made,8.0,R. Jackson,202704.0,2.0,,,,,,,,,,,,,,
98,PT03M23.00S,2021-11-19T01:28:31.7Z,1,REGULAR,foul,personal,['1freethrow'],1629001,,,1610612746,18,16,2021-11-19T01:28:46Z,980000,,,0,,D. Melton shooting personal FOUL (1 PF) (Zubac 1 FT),"[1629001, 1627826]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Zubac,1627826.0,,,
100,PT03M23.00S,2021-11-19T01:28:48.7Z,1,REGULAR,substitution,out,[],202331,,,1610612746,18,16,2021-11-19T01:28:55Z,1000000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M23.00S,2021-11-19T01:28:48.7Z,1,REGULAR,substitution,in,[],1630527,,,1610612746,18,16,2021-11-19T01:28:55Z,1010000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M23.00S,2021-11-19T01:29:03.3Z,1,REGULAR,freethrow,1 of 1,[],1627826,,,1610612746,18,17,2021-11-19T01:29:03Z,1020000,,,0,,I. Zubac Free Throw 1 of 1 (9 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
103,PT03M11.00S,2021-11-19T01:29:17.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,94.03745072273325,48.529411764705884,1610612763,20,17,2021-11-19T01:29:20Z,1030000,-7.0,4.0,1,right,J. Morant driving finger roll Layup (5 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,0.82,Made,5.0,,,,,,,,,,,,,,,,,
104,PT02M59.00S,2021-11-19T01:29:29.0Z,1,REGULAR,3pt,Jump Shot,[],1628379,21.50131406044678,90.19607843137256,1610612746,20,17,2021-11-19T01:29:32Z,1040000,-201.0,150.0,1,left,MISS L. Kennard 25' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,
105,PT02M56.00S,2021-11-19T01:29:32.0Z,1,REGULAR,rebound,defensive,[],203937,,,1610612763,20,17,2021-11-19T01:29:32Z,1050000,,,0,,K. Anderson REBOUND (Off:1 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,104.0,2.0,1.0,1.0,,,,,,,,,,
106,PT02M50.00S,2021-11-19T01:29:37.9Z,1,REGULAR,turnover,lost ball,[],203937,,,1610612763,20,17,2021-11-19T01:29:41Z,1060000,,,0,,K. Anderson lost ball TURNOVER (1 TO),"[203937, 1630527]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,1.0,Boston Jr.,1630527.0
107,PT02M50.00S,2021-11-19T01:29:37.9Z,1,REGULAR,steal,,[],1630527,,,1610612746,20,17,2021-11-19T01:29:44Z,1070000,,,0,,B. Boston Jr. STEAL (1 STL),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M42.00S,2021-11-19T01:29:46.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630527,14.799605781865965,59.55882352941176,1610612746,20,17,2021-11-19T01:29:50Z,1080000,-48.0,87.0,1,left,MISS B. Boston Jr. 9' pullup Shot,[1630527],1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,9.89,Missed,,,,,,,,,,,,,,,,,,
109,PT02M39.00S,2021-11-19T01:29:49.2Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,20,17,2021-11-19T01:29:50Z,1090000,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,
110,PT02M23.00S,2021-11-19T01:30:04.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,89.83245729303549,49.01960784313725,1610612763,22,17,2021-11-19T01:30:11Z,1100000,-5.0,43.0,1,right,B. Clarke turnaround Jump Shot (2 PTS) (D. Melton 1 AST),"[1629634, 1629001]",1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,4.34,Made,2.0,D. Melton,1629001.0,1.0,,,,,,,,,,,,,,
112,PT02M11.00S,2021-11-19T01:30:18.9Z,1,REGULAR,foul,personal,[],1630217,,,1610612746,22,17,2021-11-19T01:30:30Z,1120000,,,0,,D. Bane personal FOUL (2 PF),"[1630217, 1627826]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,1627519.0,2.0,0.0,Zubac,1627826.0,,,
114,PT02M11.00S,2021-11-19T01:30:32.3Z,1,REGULAR,substitution,out,[],1629630,,,1610612746,22,17,2021-11-19T01:30:45Z,1140000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M11.00S,2021-11-19T01:30:32.3Z,1,REGULAR,substitution,out,[],1630217,,,1610612746,22,17,2021-11-19T01:30:45Z,1150000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M11.00S,2021-11-19T01:30:32.3Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,22,17,2021-11-19T01:30:45Z,1160000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M11.00S,2021-11-19T01:30:32.3Z,1,REGULAR,substitution,in,[],1630533,,,1610612746,22,17,2021-11-19T01:30:45Z,1170000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M11.00S,2021-11-19T01:30:32.3Z,1,REGULAR,substitution,in,[],1626145,,,1610612746,22,17,2021-11-19T01:30:45Z,1180000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M11.00S,2021-11-19T01:30:32.3Z,1,REGULAR,substitution,in,[],1628392,,,1610612746,22,17,2021-11-19T01:30:45Z,1190000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M03.00S,2021-11-19T01:31:00.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,11.777266754270697,39.705882352941174,1610612746,22,19,2021-11-19T01:31:05Z,1200000,51.0,58.0,1,left,R. Jackson 7' driving floating Jump Shot (8 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,7.77,Made,8.0,,,,,,,,,,,,,,,,,
121,PT01M51.00S,2021-11-19T01:31:12.2Z,1,REGULAR,3pt,Jump Shot,[],1629001,66.3107752956636,57.59803921568627,1610612763,25,19,2021-11-19T01:31:15Z,1210000,38.0,264.0,1,right,D. Melton 26' 3PT  (3 PTS) (B. Clarke 1 AST),"[1629001, 1629634]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,26.69,Made,3.0,B. Clarke,1629634.0,1.0,,,,,,,,,,,,,,
123,PT01M34.00S,2021-11-19T01:31:28.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,8.623521681997373,61.274509803921575,1610612746,25,19,2021-11-19T01:31:40Z,1230000,-56.0,29.0,1,left,MISS R. Jackson 6' driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,6.32,Missed,,,,,,,,,,,,,,,,,,
124,PT01M34.00S,2021-11-19T01:31:28.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,25,19,2021-11-19T01:31:40Z,1240000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,123.0,,,,,,,,,,,,,
125,PT01M34.00S,2021-11-19T01:31:36.1Z,1,REGULAR,foul,personal,[],1630533,,,1610612746,25,19,2021-11-19T01:31:48Z,1250000,,,0,,Z. Williams loose ball personal FOUL (1 PF),"[1630533, 1628392]",1610612763.0,MEM,loose ball,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Hartenstein,1628392.0,,,
127,PT01M34.00S,2021-11-19T01:31:53.0Z,1,REGULAR,substitution,out,[],202704,,,1610612746,25,19,2021-11-19T01:31:55Z,1270000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M34.00S,2021-11-19T01:31:53.0Z,1,REGULAR,substitution,in,[],202339,,,1610612746,25,19,2021-11-19T01:31:55Z,1280000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M23.00S,2021-11-19T01:32:04.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,31.750985545335087,37.00980392156863,1610612746,25,22,2021-11-19T01:32:08Z,1290000,65.0,246.0,1,left,L. Kennard 25' 3PT pullup (3 PTS),[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,25.44,Made,3.0,,,,,,,,,,,,,,,,,
130,PT01M13.00S,2021-11-19T01:32:16.4Z,1,REGULAR,foul,personal,[],1629611,,,1610612763,25,22,2021-11-19T01:32:20Z,1300000,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 1626145]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Jones,1626145.0,,,
132,PT01M13.00S,2021-11-19T01:32:22.3Z,1,REGULAR,substitution,out,[],203937,,,1610612763,25,22,2021-11-19T01:32:26Z,1320000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M13.00S,2021-11-19T01:32:22.3Z,1,REGULAR,substitution,in,[],1628991,,,1610612763,25,22,2021-11-19T01:32:26Z,1330000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M09.00S,2021-11-19T01:32:42.2Z,1,REGULAR,foul,offensive,[],1628991,,,1610612763,25,22,2021-11-19T01:32:47Z,1340000,,,0,,J. Jackson Jr. offensive FOUL (1 PF),"[1628991, 202339]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Bledsoe,202339.0,,,
136,PT01M09.00S,2021-11-19T01:32:42.2Z,1,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,25,22,2021-11-19T01:32:42Z,1360000,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,203591.0,,,,,1.0,,
137,PT00M49.10S,2021-11-19T01:33:16.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202339,16.245072273324574,68.38235294117648,1610612746,25,24,2021-11-19T01:33:20Z,1370000,-92.0,100.0,1,left,E. Bledsoe 13' step back Jump Shot (2 PTS),[202339],1610612746.0,LAC,step back,,,Bledsoe,E. Bledsoe,,,,,13.6,Made,2.0,,,,,,,,,,,,,,,,,
138,PT00M34.10S,2021-11-19T01:33:34.4Z,1,REGULAR,3pt,Jump Shot,[],1626145,68.54467805519053,70.09803921568627,1610612763,28,24,2021-11-19T01:33:39Z,1380000,100.0,243.0,1,right,T. Jones 26' 3PT pullup (3 PTS),[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,26.31,Made,3.0,,,,,,,,,,,,,,,,,
140,PT00M16.80S,2021-11-19T01:33:57.0Z,1,REGULAR,3pt,Jump Shot,[],202339,31.488173455978973,60.78431372549019,1610612746,28,24,2021-11-19T01:34:01Z,1390000,-54.0,243.0,1,left,MISS E. Bledsoe 24' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,
141,PT00M13.00S,2021-11-19T01:34:00.7Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,28,24,2021-11-19T01:34:00Z,1400000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,
142,PT00M02.70S,2021-11-19T01:34:11.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,82.21090670170827,46.568627450980394,1610612763,30,24,2021-11-19T01:34:16Z,1410000,-17.0,115.0,1,right,T. Jones 11' driving floating Jump Shot (5 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,11.6,Made,5.0,,,,,,,,,,,,,,,,,
143,PT00M00.00S,2021-11-19T01:34:20.8Z,1,REGULAR,period,end,[],0,,,1610612746,30,24,2021-11-19T01:34:20Z,1420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2021-11-19T01:36:53.4Z,2,REGULAR,period,start,[],0,,,1610612746,30,24,2021-11-19T01:36:53Z,1430000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT11M46.00S,2021-11-19T01:37:06.2Z,2,REGULAR,turnover,lost ball,[],1628379,,,1610612746,30,24,2021-11-19T01:37:09Z,1440000,,,0,,L. Kennard lost ball TURNOVER (1 TO),"[1628379, 1629001]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,1.0,Melton,1629001.0
146,PT11M46.00S,2021-11-19T01:37:06.2Z,2,REGULAR,steal,,[],1629001,,,1610612763,30,24,2021-11-19T01:37:07Z,1450000,,,0,,D. Melton STEAL (2 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
147,PT11M40.00S,2021-11-19T01:37:11.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629001,93.9060446780552,51.225490196078425,1610612763,30,24,2021-11-19T01:37:16Z,1460000,6.0,5.0,1,right,MISS D. Melton running Layup,[1629001],1610612763.0,MEM,running,,,Melton,D. Melton,,,,,0.78,Missed,,,,,,,,,,,,,,,,,,
148,PT11M36.00S,2021-11-19T01:37:15.8Z,2,REGULAR,rebound,offensive,[],1630533,,,1610612763,30,24,2021-11-19T01:37:16Z,1470000,,,0,,Z. Williams REBOUND (Off:1 Def:0),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,147.0,1.0,0.0,1.0,,,,,,,,,,
149,PT11M36.00S,2021-11-19T01:37:15.7Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630533,94.40999984741211,50.0,1610612763,32,24,2021-11-19T01:37:20Z,1480000,0.0,0.0,1,right,Z. Williams tip DUNK (2 PTS),[1630533],1610612763.0,MEM,tip,,,Williams,Z. Williams,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,
150,PT11M22.00S,2021-11-19T01:37:29.9Z,2,REGULAR,3pt,Jump Shot,[],1629611,31.225361366622867,67.64705882352942,1610612746,32,24,2021-11-19T01:37:33Z,1490000,-88.0,241.0,1,left,MISS T. Mann 25' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
151,PT11M20.00S,2021-11-19T01:37:31.9Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,32,24,2021-11-19T01:37:33Z,1500000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,150.0,2.0,2.0,0.0,,,,,,,,,,
152,PT11M08.00S,2021-11-19T01:37:45.0Z,2,REGULAR,2pt,Jump Shot,[],1628991,87.99277266754271,29.166666666666668,1610612763,32,24,2021-11-19T01:37:55Z,1510000,-104.0,60.0,1,right,MISS J. Jackson Jr. 12' driving floating bank Shot,[1628991],1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,12.04,Missed,,,,,,,,,,,,,,,,,,
153,PT11M06.00S,2021-11-19T01:37:47.0Z,2,REGULAR,rebound,offensive,[],1629001,,,1610612763,32,24,2021-11-19T01:37:55Z,1520000,,,0,,D. Melton REBOUND (Off:1 Def:0),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,152.0,1.0,0.0,1.0,,,,,,,,,,
154,PT11M06.00S,2021-11-19T01:37:48.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629001,94.40999984741211,50.0,1610612763,32,24,2021-11-19T01:38:08Z,1530000,0.0,0.0,1,right,MISS D. Melton tip Layup,[1629001],1610612763.0,MEM,tip,,,Melton,D. Melton,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
155,PT11M06.00S,2021-11-19T01:37:48.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,32,24,2021-11-19T01:38:08Z,1540000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,
156,PT11M06.00S,2021-11-19T01:38:06.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,32,24,2021-11-19T01:38:06Z,1550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT10M56.00S,2021-11-19T01:38:21.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,72.88107752956637,81.61764705882352,1610612763,32,24,2021-11-19T01:38:27Z,1560000,158.0,202.0,1,right,MISS Z. Williams 25' step back 3PT,[1630533],1610612763.0,MEM,step back,,,Williams,Z. Williams,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,
158,PT10M53.00S,2021-11-19T01:38:24.2Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,32,24,2021-11-19T01:38:27Z,1570000,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,
159,PT10M43.00S,2021-11-19T01:38:34.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630527,19.136005256241788,52.94117647058824,1610612746,32,24,2021-11-19T01:38:40Z,1580000,-15.0,127.0,1,left,MISS B. Boston Jr. 12' fadeaway Shot,[1630527],1610612746.0,LAC,fadeaway,,,Boston Jr.,B. Boston Jr.,,,,,12.82,Missed,,,,,,,,,,,,,,,,,,
160,PT10M39.00S,2021-11-19T01:38:38.9Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,32,24,2021-11-19T01:38:40Z,1590000,,,0,,B. Clarke REBOUND (Off:0 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,159.0,2.0,2.0,0.0,,,,,,,,,,
161,PT10M32.00S,2021-11-19T01:38:44.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629634,92.9862023653088,46.32352941176471,1610612763,34,24,2021-11-19T01:38:49Z,1600000,-18.0,13.0,1,right,B. Clarke alley-oop Layup (4 PTS) (D. Melton 2 AST),"[1629634, 1629001]",1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,2.28,Made,4.0,D. Melton,1629001.0,2.0,,,,,,,,,,,,,,
163,PT10M11.00S,2021-11-19T01:39:05.5Z,2,REGULAR,3pt,Jump Shot,[],1629611,31.488173455978973,30.392156862745097,1610612746,34,27,2021-11-19T01:39:09Z,1620000,98.0,243.0,1,left,T. Mann 26' 3PT  (3 PTS) (B. Boston Jr. 1 AST),"[1629611, 1630527]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,26.25,Made,3.0,B. Boston Jr.,1630527.0,1.0,,,,,,,,,,,,,,
165,PT09M53.00S,2021-11-19T01:39:24.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,83.13074901445466,57.59803921568627,1610612763,34,27,2021-11-19T01:39:28Z,1640000,38.0,106.0,1,right,MISS B. Clarke 11' Jump Shot,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,11.27,Missed,,,,,,,,,,,,,,,,,,
166,PT09M51.00S,2021-11-19T01:39:26.1Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,34,27,2021-11-19T01:39:28Z,1650000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,
167,PT09M34.00S,2021-11-19T01:39:43.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,6.652431011826544,49.01960784313725,1610612746,34,29,2021-11-19T01:39:47Z,1660000,5.0,10.0,1,left,I. Hartenstein alley-oop Layup (2 PTS) (E. Bledsoe 2 AST),"[1628392, 202339]",1610612746.0,LAC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,1.11,Made,2.0,E. Bledsoe,202339.0,2.0,,,,,,,,,,,,,,
169,PT09M21.00S,2021-11-19T01:39:58.8Z,2,REGULAR,foul,personal,[],202339,,,1610612763,34,29,2021-11-19T01:40:02Z,1680000,,,0,,E. Bledsoe personal FOUL (1 PF),"[202339, 1628991]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Jackson Jr.,1628991.0,,,
171,PT09M07.00S,2021-11-19T01:40:29.5Z,2,REGULAR,3pt,Jump Shot,[],1628991,87.46714848883047,3.1862745098039214,1610612763,34,29,2021-11-19T01:40:35Z,1700000,-234.0,65.0,1,right,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,24.3,Missed,,,,,,,,,,,,,,,,,,
172,PT09M07.00S,2021-11-19T01:40:29.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,34,29,2021-11-19T01:40:35Z,1710000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,171.0,,,,,,,,,,,,,
173,PT09M07.00S,2021-11-19T01:40:34.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612763,34,29,2021-11-19T01:40:38Z,1720000,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,
174,PT08M56.00S,2021-11-19T01:41:00.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,32.276609724047304,30.88235294117647,1610612746,34,32,2021-11-19T01:41:04Z,1730000,96.0,251.0,1,left,L. Kennard 26' 3PT  (6 PTS) (I. Hartenstein 1 AST),"[1628379, 1628392]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,26.85,Made,6.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,
176,PT08M54.00S,2021-11-19T01:41:04.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,34,32,2021-11-19T01:41:04Z,1750000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT08M54.00S,2021-11-19T01:42:44.1Z,2,REGULAR,substitution,out,[],1629001,,,1610612763,34,32,2021-11-19T01:43:37Z,1760000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
178,PT08M54.00S,2021-11-19T01:42:44.1Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,34,32,2021-11-19T01:43:37Z,1770000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
