actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
33,PT09M21.00S,2021-12-10T01:14:00.9Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,7,5,2021-12-10T01:14:05Z,330000,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1628991]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,1.0,Jackson Jr.,1628991.0
34,PT09M21.00S,2021-12-10T01:14:00.9Z,1,REGULAR,steal,,[],1628991,,,1610612763,7,5,2021-12-10T01:14:03Z,340000,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
35,PT09M12.00S,2021-12-10T01:14:10.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630217,19.136005256241788,55.88235294117647,1610612763,7,5,2021-12-10T01:14:16Z,350000,-29.0,127.0,1,left,MISS D. Bane 13' floating Shot - blocked,"[1630217, 2544]",1610612763.0,MEM,floating,,,Bane,D. Bane,,,,,13.07,Missed,James,2544.0,,,,,,,,,,,,,,,,
36,PT09M12.00S,2021-12-10T01:14:10.2Z,1,REGULAR,block,,[],2544,,,1610612763,7,5,2021-12-10T01:14:13Z,360000,,,0,,L. James BLOCK (2 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
37,PT09M09.00S,2021-12-10T01:14:13.2Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,7,5,2021-12-10T01:14:16Z,370000,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,
38,PT09M07.00S,2021-12-10T01:14:15.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202340,93.9060446780552,4.6568627450980395,1610612747,7,8,2021-12-10T01:14:22Z,380000,-227.0,5.0,1,right,A. Bradley 3PT running (5 PTS) (L. James 1 AST),"[202340, 2544]",1610612747.0,LAL,running,,,Bradley,A. Bradley,,,,,22.68,Made,,,,,,,5.0,L. James,2544.0,1.0,,,,,,,,
40,PT08M50.00S,2021-12-10T01:14:35.8Z,1,REGULAR,foul,personal,['2freethrow'],203076,,,1610612763,7,8,2021-12-10T01:14:45Z,400000,,,0,,A. Davis shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[203076, 1628991]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Jackson Jr.,1628991.0,,,
42,PT08M50.00S,2021-12-10T01:15:04.2Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,8,8,2021-12-10T01:15:25Z,420000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (1 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
43,PT08M50.00S,2021-12-10T01:15:04.2Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,8,8,2021-12-10T01:15:25Z,430000,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
44,PT08M47.00S,2021-12-10T01:15:07.2Z,1,REGULAR,rebound,offensive,[],1629001,,,1610612763,8,8,2021-12-10T01:15:25Z,440000,,,0,,D. Melton REBOUND (Off:1 Def:0),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,43.0,1.0,0.0,1.0,,,,,,,,,,,,
46,PT08M45.00S,2021-12-10T01:15:20.4Z,1,REGULAR,foul,offensive,[],1628991,,,1610612763,8,8,2021-12-10T01:15:34Z,460000,,,0,,J. Jackson Jr. charge offensive FOUL (2 PF),"[1628991, 2544]",1610612763.0,MEM,charge,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,2003.0,2.0,0.0,James,2544.0,,,
48,PT08M45.00S,2021-12-10T01:15:20.4Z,1,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,8,8,2021-12-10T01:15:20Z,480000,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,2003.0,,,,,1.0,,
49,PT08M45.00S,2021-12-10T01:15:34.2Z,1,REGULAR,substitution,out,[],1628991,,,1610612747,8,8,2021-12-10T01:15:41Z,490000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M45.00S,2021-12-10T01:15:34.2Z,1,REGULAR,substitution,in,[],1629681,,,1610612747,8,8,2021-12-10T01:15:41Z,500000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M35.00S,2021-12-10T01:15:56.8Z,1,REGULAR,turnover,lost ball,[],203076,,,1610612747,8,8,2021-12-10T01:16:02Z,510000,,,0,,A. Davis lost ball TURNOVER (1 TO),"[203076, 1630217]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,1.0,Bane,1630217.0
52,PT08M35.00S,2021-12-10T01:15:56.8Z,1,REGULAR,steal,,[],1630217,,,1610612763,8,8,2021-12-10T01:15:59Z,520000,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M29.00S,2021-12-10T01:16:02.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,17.296320630749015,6.862745098039216,1610612763,8,8,2021-12-10T01:16:08Z,530000,216.0,110.0,1,left,MISS D. Bane 24' running 3PT,[1630217],1610612763.0,MEM,running,,,Bane,D. Bane,,,,,24.22,Missed,,,,,,,,,,,,,,,,,,
54,PT08M25.00S,2021-12-10T01:16:06.6Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,8,8,2021-12-10T01:16:08Z,540000,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,,,,,
55,PT08M21.00S,2021-12-10T01:16:11.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629659,92.06636005256242,48.77450980392157,1610612747,8,10,2021-12-10T01:16:18Z,550000,-6.0,22.0,1,right,T. Horton-Tucker cutting DUNK (2 PTS) (R. Westbrook 1 AST),"[1629659, 201566]",1610612747.0,LAL,cutting,,,Horton-Tucker,T. Horton-Tucker,,,,,2.29,Made,,,,,,,2.0,R. Westbrook,201566.0,1.0,,,,,,,,
57,PT08M02.00S,2021-12-10T01:16:30.2Z,1,REGULAR,turnover,lost ball,[],203500,,,1610612763,8,10,2021-12-10T01:16:35Z,570000,,,0,,S. Adams lost ball TURNOVER (1 TO),"[203500, 203076]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,1.0,Davis,203076.0
58,PT08M02.00S,2021-12-10T01:16:30.2Z,1,REGULAR,steal,,[],203076,,,1610612747,8,10,2021-12-10T01:43:34Z,580000,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M58.00S,2021-12-10T01:16:34.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,93.11760840998686,49.01960784313725,1610612747,8,12,2021-12-10T01:16:40Z,590000,-5.0,12.0,1,right,L. James running DUNK (5 PTS) (R. Westbrook 2 AST),"[2544, 201566]",1610612747.0,LAL,running,,,James,L. James,,,,,1.31,Made,,,,,,,5.0,R. Westbrook,201566.0,2.0,,,,,,,,
61,PT07M38.00S,2021-12-10T01:16:53.5Z,1,REGULAR,3pt,Jump Shot,[],1629001,29.911300919842315,73.0392156862745,1610612763,8,12,2021-12-10T01:17:00Z,610000,-115.0,229.0,1,left,MISS D. Melton 25' pullup 3PT,[1629001],1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,
62,PT07M35.00S,2021-12-10T01:16:56.5Z,1,REGULAR,rebound,defensive,[],202340,,,1610612747,8,12,2021-12-10T01:17:00Z,620000,,,0,,A. Bradley REBOUND (Off:0 Def:1),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,
63,PT07M32.00S,2021-12-10T01:17:00.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203076,92.32917214191852,47.794117647058826,1610612747,8,14,2021-12-10T01:17:22Z,630000,-11.0,20.0,1,right,A. Davis DUNK (2 PTS) (L. James 2 AST),"[203076, 2544]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,2.25,Made,,,,,,,2.0,L. James,2544.0,2.0,,,,,,,,
65,PT07M32.00S,2021-12-10T01:17:05.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,8,14,2021-12-10T01:17:05Z,650000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M10.00S,2021-12-10T01:20:21.9Z,1,REGULAR,2pt,Jump Shot,[],1626145,12.614980289093298,67.67003676470588,1610612763,10,14,2021-12-10T01:20:35Z,660000,-88.0,66.0,1,left,T. Jones 11' driving floating bank Jump Shot (2 PTS) (D. Bane 1 AST),"[1626145, 1630217]",1610612763.0,MEM,driving floating bank,,,Jones,T. Jones,,,,,11.04,Made,,,,,,,2.0,D. Bane,1630217.0,1.0,,,,,,,,
68,PT06M52.00S,2021-12-10T01:20:40.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,92.32917214191852,52.20588235294118,1610612747,10,16,2021-12-10T01:20:44Z,680000,11.0,20.0,1,right,T. Horton-Tucker cutting Layup (4 PTS) (A. Davis 1 AST),"[1629659, 203076]",1610612747.0,LAL,cutting,,,Horton-Tucker,T. Horton-Tucker,,,,,2.25,Made,,,,,,,4.0,A. Davis,203076.0,1.0,,,,,,,,
70,PT06M38.00S,2021-12-10T01:20:53.9Z,1,REGULAR,3pt,Jump Shot,[],1630217,28.465834428383708,72.30392156862744,1610612763,13,16,2021-12-10T01:20:58Z,700000,-112.0,215.0,1,left,D. Bane 24' 3PT  (10 PTS) (S. Adams 1 AST),"[1630217, 203500]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,24.23,Made,,,,,,,10.0,S. Adams,203500.0,1.0,,,,,,,,
72,PT06M10.00S,2021-12-10T01:21:21.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,88.12417871222075,42.40196078431372,1610612747,13,16,2021-12-10T01:21:28Z,720000,-38.0,59.0,1,right,MISS T. Horton-Tucker 7' floating Shot,[1629659],1610612747.0,LAL,floating,,,Horton-Tucker,T. Horton-Tucker,,,,,7.03,Missed,,,,,,,,,,,,,,,,,,
73,PT06M07.00S,2021-12-10T01:21:24.9Z,1,REGULAR,rebound,defensive,[],1629681,,,1610612763,13,16,2021-12-10T01:21:28Z,730000,,,0,,K. Tillie REBOUND (Off:0 Def:1),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,
74,PT05M56.00S,2021-12-10T01:21:34.9Z,1,REGULAR,2pt,Jump Shot,[],1629001,21.55059132720105,39.61397058823529,1610612763,15,16,2021-12-10T01:21:48Z,740000,52.0,150.0,1,left,D. Melton 15' pullup Jump Shot (2 PTS) (D. Bane 2 AST),"[1629001, 1630217]",1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,15.88,Made,,,,,,,2.0,D. Bane,1630217.0,2.0,,,,,,,,
76,PT05M43.00S,2021-12-10T01:21:51.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,15,16,2021-12-10T01:21:51Z,760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M43.00S,2021-12-10T01:21:52.7Z,1,REGULAR,substitution,out,[],1630217,,,1610612747,15,16,2021-12-10T01:22:01Z,770000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M43.00S,2021-12-10T01:21:52.7Z,1,REGULAR,substitution,out,[],201566,,,1610612747,15,16,2021-12-10T01:22:01Z,780000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M43.00S,2021-12-10T01:21:52.7Z,1,REGULAR,substitution,in,[],203937,,,1610612747,15,16,2021-12-10T01:22:01Z,790000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M43.00S,2021-12-10T01:21:52.7Z,1,REGULAR,substitution,in,[],1628370,,,1610612747,15,16,2021-12-10T01:22:01Z,800000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M39.00S,2021-12-10T01:22:11.2Z,1,REGULAR,2pt,Jump Shot,[],203076,88.25558475689881,73.52941176470588,1610612747,15,16,2021-12-10T01:22:17Z,810000,118.0,58.0,1,right,MISS A. Davis 13' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,13.11,Missed,,,,,,,,,,,,,,,,,,
82,PT05M36.00S,2021-12-10T01:22:14.2Z,1,REGULAR,rebound,defensive,[],203937,,,1610612763,15,16,2021-12-10T01:22:17Z,820000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,
83,PT05M19.00S,2021-12-10T01:22:31.4Z,1,REGULAR,3pt,Jump Shot,[],1629681,7.966491458607096,4.411764705882353,1610612763,15,16,2021-12-10T01:22:36Z,830000,228.0,22.0,1,left,MISS K. Tillie 3PT,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,22.9,Missed,,,,,,,,,,,,,,,,,,
84,PT05M16.00S,2021-12-10T01:22:34.4Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612747,15,16,2021-12-10T01:22:36Z,840000,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,
85,PT05M08.00S,2021-12-10T01:22:42.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203076,88.78120893561103,43.627450980392155,1610612747,15,18,2021-12-10T01:22:52Z,850000,-32.0,53.0,1,right,A. Davis 6' Hook (4 PTS) (L. James 3 AST),"[203076, 2544]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,6.19,Made,,,,,,,4.0,L. James,2544.0,3.0,,,,,,,,
87,PT04M50.00S,2021-12-10T01:23:01.1Z,1,REGULAR,turnover,bad pass,[],1629001,,,1610612763,15,18,2021-12-10T01:23:06Z,870000,,,0,,D. Melton bad pass TURNOVER (1 TO),"[1629001, 2544]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,1.0,James,2544.0
88,PT04M50.00S,2021-12-10T01:23:01.1Z,1,REGULAR,steal,,[],2544,,,1610612747,15,18,2021-12-10T01:23:02Z,880000,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M48.00S,2021-12-10T01:23:08.2Z,1,REGULAR,foul,personal,['2freethrow'],1629681,,,1610612747,15,18,2021-12-10T01:23:16Z,890000,,,0,,K. Tillie shooting personal FOUL (1 PF) (Davis 2 FT),"[1629681, 203076]",1610612763.0,MEM,shooting,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Davis,203076.0,,,
91,PT04M48.00S,2021-12-10T01:23:45.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203076,,,1610612747,15,19,2021-12-10T01:23:45Z,910000,,,0,,A. Davis Free Throw 1 of 2 (5 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
92,PT04M48.00S,2021-12-10T01:23:45.9Z,1,REGULAR,substitution,out,[],1629659,,,1610612747,15,19,2021-12-10T01:23:53Z,920000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M48.00S,2021-12-10T01:23:45.9Z,1,REGULAR,substitution,out,[],202340,,,1610612747,15,19,2021-12-10T01:23:53Z,930000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M48.00S,2021-12-10T01:23:45.9Z,1,REGULAR,substitution,in,[],201961,,,1610612747,15,19,2021-12-10T01:23:53Z,940000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,
