actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
87,PT04M21.00S,2021-11-27T01:24:16.6Z,1,REGULAR,substitution,out,[],203500,,,1610612737,13,16,2021-11-27T01:24:47Z,870000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M21.00S,2021-11-27T01:24:16.6Z,1,REGULAR,substitution,out,[],203992,,,1610612737,13,16,2021-11-27T01:24:47Z,880000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M21.00S,2021-11-27T01:24:16.6Z,1,REGULAR,substitution,out,[],203991,,,1610612737,13,16,2021-11-27T01:24:47Z,890000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M21.00S,2021-11-27T01:24:16.6Z,1,REGULAR,substitution,in,[],1629634,,,1610612737,13,16,2021-11-27T01:24:47Z,900000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M21.00S,2021-11-27T01:24:16.6Z,1,REGULAR,substitution,in,[],201568,,,1610612737,13,16,2021-11-27T01:24:47Z,910000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M21.00S,2021-11-27T01:24:16.6Z,1,REGULAR,substitution,in,[],1629629,,,1610612737,13,16,2021-11-27T01:24:47Z,920000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M09.00S,2021-11-27T01:24:59.5Z,1,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612737,13,16,2021-11-27T01:25:09Z,930000,,,0,,D. Bane shooting personal FOUL (2 PF) (Reddish 2 FT),"[1630217, 1629629]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,,2882.0,2.0,0.0,Reddish,1629629.0,,,,,,,,
95,PT04M09.00S,2021-11-27T01:25:24.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629629,,,1610612737,13,17,2021-11-27T01:25:24Z,950000,,,0,,C. Reddish Free Throw 1 of 2 (1 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
96,PT04M09.00S,2021-11-27T01:25:37.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629629,,,1610612737,13,18,2021-11-27T01:25:37Z,960000,,,0,,C. Reddish Free Throw 2 of 2 (2 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
97,PT03M59.00S,2021-11-27T01:25:49.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.046649145860711,45.34313725490196,1610612763,13,18,2021-11-27T01:25:55Z,970000,23.0,14.0,1,left,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,2.7,Missed,,,,,,,,,,,,,,,,,,
98,PT03M57.00S,2021-11-27T01:25:51.0Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,13,18,2021-11-27T01:25:55Z,980000,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,97.0,,,,,,1.0,0.0,1.0,,,,,
99,PT03M57.00S,2021-11-27T01:25:52.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,5.590000152587891,50.0,1610612763,13,18,2021-11-27T01:25:52Z,990000,0.0,0.0,1,left,MISS B. Clarke tip Layup,[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
100,PT03M57.00S,2021-11-27T01:25:54.7Z,1,REGULAR,rebound,offensive,[],1629630,,,1610612763,13,18,2021-11-27T01:25:54Z,1000000,,,0,,J. Morant REBOUND (Off:1 Def:0),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,99.0,,,,,,1.0,0.0,1.0,,,,,
101,PT03M57.00S,2021-11-27T01:25:55.4Z,1,REGULAR,foul,personal,['2freethrow'],201568,,,1610612763,13,18,2021-11-27T01:26:06Z,1010000,,,0,,D. Gallinari shooting personal FOUL (1 PF) (Morant 2 FT),"[201568, 1629630]",1610612737.0,ATL,shooting,,,Gallinari,D. Gallinari,,,,,,,,,,,,1193.0,1.0,0.0,Morant,1629630.0,,,,,,,,
103,PT03M57.00S,2021-11-27T01:26:17.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629630,,,1610612763,14,18,2021-11-27T01:26:17Z,1030000,,,0,,J. Morant Free Throw 1 of 2 (1 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
104,PT03M57.00S,2021-11-27T01:26:19.1Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,14,18,2021-11-27T01:26:21Z,1040000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M57.00S,2021-11-27T01:26:19.1Z,1,REGULAR,substitution,in,[],1630533,,,1610612763,14,18,2021-11-27T01:26:21Z,1050000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M57.00S,2021-11-27T01:26:36.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629630,,,1610612763,15,18,2021-11-27T01:26:36Z,1060000,,,0,,J. Morant Free Throw 2 of 2 (2 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
107,PT03M39.00S,2021-11-27T01:26:58.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,92.85479632063075,41.17647058823529,1610612737,15,18,2021-11-27T01:27:08Z,1070000,-44.0,15.0,1,right,MISS J. Collins Layup - blocked,"[1628381, 1629001]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,4.65,Missed,,,,,,,,,,,,,,Melton,1629001.0,,,
108,PT03M39.00S,2021-11-27T01:26:58.1Z,1,REGULAR,block,,[],1629001,,,1610612737,15,18,2021-11-27T01:27:00Z,1080000,,,0,,D. Melton BLOCK (1 BLK),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M39.00S,2021-11-27T01:26:58.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,15,18,2021-11-27T01:27:08Z,1090000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,107.0,,,,,,,,,,,,,
110,PT03M39.00S,2021-11-27T01:27:09.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,15,18,2021-11-27T01:27:09Z,1100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M35.00S,2021-11-27T01:27:25.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628381,71.69842312746385,21.813725490196077,1610612737,15,21,2021-11-27T01:27:29Z,1110000,-141.0,214.0,1,right,J. Collins 25' 3PT  (5 PTS) (D. Gallinari 1 AST),"[1628381, 201568]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,25.58,Made,5.0,D. Gallinari,201568.0,1.0,,,,,,,,,,,,,,
113,PT03M15.00S,2021-11-27T01:27:43.8Z,1,REGULAR,turnover,bad pass,[],1630533,,,1610612763,15,21,2021-11-27T01:27:50Z,1130000,,,0,,Z. Williams bad pass TURNOVER (1 TO),"[1630533, 1626153]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,1.0,Wright,1626153.0
114,PT03M15.00S,2021-11-27T01:27:43.8Z,1,REGULAR,steal,,[],1626153,,,1610612737,15,21,2021-11-27T01:27:45Z,1140000,,,0,,D. Wright STEAL (1 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M12.00S,2021-11-27T01:27:47.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626153,93.9060446780552,52.94117647058824,1610612737,15,21,2021-11-27T01:27:58Z,1150000,15.0,5.0,1,right,MISS D. Wright running finger roll Layup,[1626153],1610612737.0,ATL,running finger roll,,,Wright,D. Wright,,,,,1.55,Missed,,,,,,,,,,,,,,,,,,
116,PT03M12.00S,2021-11-27T01:27:47.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,15,21,2021-11-27T01:27:58Z,1160000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,
117,PT03M12.00S,2021-11-27T01:27:52.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,15,21,2021-11-27T01:27:52Z,1170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M12.00S,2021-11-27T01:27:56.0Z,1,REGULAR,substitution,out,[],1629630,,,1610612763,15,21,2021-11-27T01:28:17Z,1180000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M12.00S,2021-11-27T01:27:56.0Z,1,REGULAR,substitution,out,[],1626153,,,1610612763,15,21,2021-11-27T01:28:17Z,1190000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M12.00S,2021-11-27T01:27:56.0Z,1,REGULAR,substitution,out,[],1628989,,,1610612763,15,21,2021-11-27T01:28:17Z,1200000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M12.00S,2021-11-27T01:27:56.0Z,1,REGULAR,substitution,in,[],1626145,,,1610612763,15,21,2021-11-27T01:28:17Z,1210000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M12.00S,2021-11-27T01:27:56.0Z,1,REGULAR,substitution,in,[],101150,,,1610612763,15,21,2021-11-27T01:28:17Z,1220000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M12.00S,2021-11-27T01:27:56.0Z,1,REGULAR,substitution,in,[],1629027,,,1610612763,15,21,2021-11-27T01:28:17Z,1230000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M58.00S,2021-11-27T01:28:27.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,15.719448094612352,47.549019607843135,1610612763,15,21,2021-11-27T01:28:34Z,1240000,12.0,95.0,1,left,MISS K. Anderson 9' floating Shot,[203937],1610612763.0,MEM,floating,,,Anderson,K. Anderson,,,,,9.61,Missed,,,,,,,,,,,,,,,,,,
125,PT02M55.00S,2021-11-27T01:28:30.0Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612737,15,21,2021-11-27T01:28:34Z,1250000,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,124.0,,,,,,2.0,2.0,0.0,,,,,
126,PT02M48.00S,2021-11-27T01:28:36.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,93.77463863337714,51.225490196078425,1610612737,15,23,2021-11-27T01:28:43Z,1260000,6.0,6.0,1,right,T. Young driving floating bank Jump Shot (6 PTS),[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,0.86,Made,6.0,,,,,,,,,,,,,,,,,
127,PT02M38.00S,2021-11-27T01:28:46.8Z,1,REGULAR,3pt,Jump Shot,[],203937,29.6484888304862,24.754901960784316,1610612763,15,23,2021-11-27T01:28:52Z,1270000,126.0,226.0,1,left,MISS K. Anderson 25' 3PT,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,
128,PT02M35.00S,2021-11-27T01:28:49.6Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,15,23,2021-11-27T01:28:49Z,1280000,,,0,,B. Clarke REBOUND (Off:2 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,127.0,,,,,,2.0,0.0,2.0,,,,,
129,PT02M33.00S,2021-11-27T01:28:52.4Z,1,REGULAR,turnover,bad pass,[],1629634,,,1610612763,15,23,2021-11-27T01:28:56Z,1290000,,,0,,B. Clarke bad pass TURNOVER (1 TO),"[1629634, 1629629]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,1.0,Reddish,1629629.0
130,PT02M33.00S,2021-11-27T01:28:52.4Z,1,REGULAR,steal,,[],1629629,,,1610612737,15,23,2021-11-27T01:28:54Z,1300000,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M28.00S,2021-11-27T01:28:56.6Z,1,REGULAR,turnover,bad pass,[],1629629,,,1610612737,15,23,2021-11-27T01:29:01Z,1310000,,,0,,C. Reddish bad pass TURNOVER (1 TO),"[1629629, 1629001]",1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,1.0,Melton,1629001.0
132,PT02M28.00S,2021-11-27T01:28:56.6Z,1,REGULAR,steal,,[],1629001,,,1610612763,15,23,2021-11-27T01:28:57Z,1320000,,,0,,D. Melton STEAL (2 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M26.00S,2021-11-27T01:29:04.8Z,1,REGULAR,foul,personal,[],101150,,,1610612763,15,23,2021-11-27T01:31:25Z,1330000,,,0,,L. Williams take personal FOUL (1 PF),"[101150, 1626145]",1610612737.0,ATL,take,,,Williams,L. Williams,,,,,,,,,,,,1628487.0,1.0,0.0,Jones,1626145.0,,,,,,,,
135,PT02M26.00S,2021-11-27T01:29:14.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,15,23,2021-11-27T01:29:14Z,1350000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M26.00S,2021-11-27T01:30:59.3Z,1,REGULAR,substitution,out,[],1628381,,,1610612763,15,23,2021-11-27T01:31:37Z,1360000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M26.00S,2021-11-27T01:30:59.3Z,1,REGULAR,substitution,in,[],203991,,,1610612763,15,23,2021-11-27T01:31:37Z,1370000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M21.00S,2021-11-27T01:31:59.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,30.56833114323259,68.62745098039215,1610612763,15,23,2021-11-27T01:32:09Z,1380000,-93.0,235.0,1,left,MISS D. Melton 25' 3PT - blocked,"[1629001, 1629629]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,25.26,Missed,,,,,,,,,,,,,,Reddish,1629629.0,,,
139,PT02M21.00S,2021-11-27T01:31:59.4Z,1,REGULAR,block,,[],1629629,,,1610612763,15,23,2021-11-27T01:32:03Z,1390000,,,0,,C. Reddish BLOCK (1 BLK),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M20.00S,2021-11-27T01:32:00.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,15,23,2021-11-27T01:32:09Z,1400000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,138.0,,,,,,,,,,,,,
141,PT02M20.00S,2021-11-27T01:32:08.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,15,23,2021-11-27T01:32:08Z,1410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M20.00S,2021-11-27T01:32:29.8Z,1,REGULAR,stoppage,other,[],0,,,1610612763,15,23,2021-11-27T01:32:29Z,1420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M18.00S,2021-11-27T01:33:23.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626145,7.227332457293036,95.36611519607843,1610612763,15,23,2021-11-27T01:33:36Z,1430000,-227.0,15.0,1,left,MISS T. Jones 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,22.73,Missed,,,,,,,,,,,,,,,,,,
144,PT02M16.00S,2021-11-27T01:33:25.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,15,23,2021-11-27T01:33:36Z,1440000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,143.0,,,,,,,,,,,,,
145,PT02M16.00S,2021-11-27T01:33:28.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,15,23,2021-11-27T01:33:28Z,1450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M02.00S,2021-11-27T01:33:47.9Z,1,REGULAR,turnover,lost ball,[],101150,,,1610612737,15,23,2021-11-27T01:33:51Z,1460000,,,0,,L. Williams lost ball TURNOVER (1 TO),"[101150, 203937]",1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,1.0,Anderson,203937.0
147,PT02M02.00S,2021-11-27T01:33:47.9Z,1,REGULAR,steal,,[],203937,,,1610612763,15,23,2021-11-27T01:33:49Z,1470000,,,0,,K. Anderson STEAL (1 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M56.00S,2021-11-27T01:33:52.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626145,6.258212877792378,50.73529411764706,1610612763,17,23,2021-11-27T01:34:01Z,1480000,-4.0,6.0,1,left,T. Jones running Layup (2 PTS) (Z. Williams 1 AST),"[1626145, 1630533]",1610612763.0,MEM,running,,,Jones,T. Jones,,,,,0.73,Made,2.0,Z. Williams,1630533.0,1.0,,,,,,,,,,,,,,
150,PT01M42.00S,2021-11-27T01:34:10.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612737,17,23,2021-11-27T01:34:20Z,1500000,,,0,,D. Melton personal FOUL (1 PF) (Young 2 FT),"[1629001, 1629027]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,2882.0,1.0,0.0,Young,1629027.0,,,,,,,,
152,PT01M42.00S,2021-11-27T01:34:31.0Z,1,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,17,24,2021-11-27T01:34:31Z,1520000,,,0,,T. Young Free Throw 1 of 2 (7 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
153,PT01M42.00S,2021-11-27T01:34:42.4Z,1,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,17,25,2021-11-27T01:34:42Z,1530000,,,0,,T. Young Free Throw 2 of 2 (8 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
154,PT01M28.00S,2021-11-27T01:34:57.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,5.863994743758213,50.49019607843137,1610612763,19,25,2021-11-27T01:35:03Z,1540000,-2.0,3.0,1,left,D. Melton driving finger roll Layup (2 PTS),[1629001],1610612763.0,MEM,driving finger roll,,,Melton,D. Melton,,,,,0.36,Made,2.0,,,,,,,,,,,,,,,,,
155,PT01M03.00S,2021-11-27T01:35:22.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,90.88370565045992,34.55882352941176,1610612737,19,27,2021-11-27T01:35:27Z,1550000,-77.0,33.0,1,right,T. Young 8' driving floating bank Jump Shot (10 PTS),[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,8.4,Made,10.0,,,,,,,,,,,,,,,,,
156,PT01M00.00S,2021-11-27T01:35:30.1Z,1,REGULAR,stoppage,other,[],0,,,1610612763,19,27,2021-11-27T01:35:30Z,1560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M52.90S,2021-11-27T01:35:42.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,6.521024967148489,51.470588235294116,1610612763,21,27,2021-11-27T01:35:48Z,1570000,-7.0,9.0,1,left,T. Jones driving floating Jump Shot (4 PTS) (B. Clarke 1 AST),"[1626145, 1629634]",1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,1.15,Made,4.0,B. Clarke,1629634.0,1.0,,,,,,,,,,,,,,
159,PT00M38.80S,2021-11-27T01:35:59.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,92.72339027595268,44.6078431372549,1610612737,21,27,2021-11-27T01:36:04Z,1590000,-27.0,16.0,1,right,MISS C. Capela Layup,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,3.13,Missed,,,,,,,,,,,,,,,,,,
160,PT00M38.80S,2021-11-27T01:35:59.5Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,21,27,2021-11-27T01:36:04Z,1600000,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,159.0,,,,,,3.0,2.0,1.0,,,,,
161,PT00M38.00S,2021-11-27T01:36:01.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,94.40999984741211,50.0,1610612737,21,29,2021-11-27T01:36:20Z,1610000,0.0,0.0,1,right,C. Capela tip Layup (7 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Made,7.0,,,,,,,,,,,,,,,,,
162,PT00M32.70S,2021-11-27T01:36:13.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,21,29,2021-11-27T01:36:13Z,1620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M32.70S,2021-11-27T01:36:14.5Z,1,REGULAR,substitution,out,[],1629001,,,1610612763,21,29,2021-11-27T01:36:18Z,1630000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M32.70S,2021-11-27T01:36:14.5Z,1,REGULAR,substitution,out,[],203937,,,1610612763,21,29,2021-11-27T01:36:18Z,1640000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M32.70S,2021-11-27T01:36:14.5Z,1,REGULAR,substitution,in,[],1628991,,,1610612763,21,29,2021-11-27T01:36:18Z,1650000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M32.70S,2021-11-27T01:36:14.5Z,1,REGULAR,substitution,in,[],1628415,,,1610612763,21,29,2021-11-27T01:36:18Z,1660000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M32.70S,2021-11-27T01:36:50.7Z,1,REGULAR,stoppage,other,[],0,,,1610612763,21,29,2021-11-27T01:36:50Z,1670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M18.10S,2021-11-27T01:37:06.0Z,1,REGULAR,3pt,Jump Shot,[],1628991,31.882391590013142,48.77450980392157,1610612763,21,29,2021-11-27T01:37:12Z,1680000,6.0,247.0,1,left,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,
169,PT00M13.70S,2021-11-27T01:37:10.4Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,21,29,2021-11-27T01:37:12Z,1690000,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,168.0,,,,,,4.0,3.0,1.0,,,,,
170,PT00M00.00S,2021-11-27T01:37:29.9Z,1,REGULAR,period,end,[],0,,,1610612737,21,29,2021-11-27T01:37:29Z,1700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2021-11-27T01:39:35.9Z,2,REGULAR,substitution,out,['startperiod'],1629634,,,1610612737,21,29,2021-11-27T01:39:54Z,1710000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2021-11-27T01:39:35.9Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,21,29,2021-11-27T01:39:54Z,1720000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2021-11-27T01:39:35.9Z,2,REGULAR,substitution,in,['startperiod'],203500,,,1610612737,21,29,2021-11-27T01:39:54Z,1730000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2021-11-27T01:39:35.9Z,2,REGULAR,substitution,in,['startperiod'],1626153,,,1610612737,21,29,2021-11-27T01:39:54Z,1740000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2021-11-27T01:40:13.5Z,2,REGULAR,period,start,[],0,,,1610612737,21,29,2021-11-27T01:40:13Z,1750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
