actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
86,PT05M51.00S,2022-03-23T23:57:01.3Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612763,17,15,2022-03-23T23:57:02Z,860000,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,
87,PT05M47.00S,2022-03-23T23:57:04.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,27.020367936925098,22.54901960784314,1610612763,20,15,2022-03-23T23:57:09Z,870000,137.0,201.0,1,left,D. Melton 24' 3PT  (3 PTS) (T. Jones 2 AST),"[1629001, 1626145]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,24.38,Made,3.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,,
89,PT05M45.00S,2022-03-23T23:57:12.5Z,1,REGULAR,stoppage,other,[],0,,,1610612751,20,15,2022-03-23T23:57:23Z,890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M35.00S,2022-03-23T23:57:25.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203083,90.88370565045992,55.14705882352941,1610612751,20,15,2022-03-23T23:57:29Z,900000,26.0,33.0,1,right,MISS A. Drummond driving finger roll Layup,[203083],1610612751.0,BKN,driving finger roll,,,Drummond,A. Drummond,,,,,4.2,Missed,,,,,,,,,,,,,,,,,,,
91,PT05M32.00S,2022-03-23T23:57:28.2Z,1,REGULAR,rebound,offensive,[],1628971,,,1610612751,20,15,2022-03-23T23:57:28Z,910000,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,90.0,3.0,2.0,1.0,,,,,,,,,
93,PT05M30.00S,2022-03-23T23:57:36.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,20,15,2022-03-23T23:57:36Z,930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M24.00S,2022-03-23T23:57:52.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201142,81.02825229960578,30.392156862745097,1610612751,20,17,2022-03-23T23:57:56Z,940000,-98.0,126.0,1,right,K. Durant 15' pullup Jump Shot (6 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,15.95,Made,6.0,,,,,,,,,,,,,,,,,,
95,PT05M12.00S,2022-03-23T23:58:04.0Z,1,REGULAR,turnover,lost ball,[],1629001,,,1610612763,20,17,2022-03-23T23:58:07Z,950000,,,0,,D. Melton lost ball TURNOVER (1 TO),"[1629001, 203083]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,1.0,Drummond,203083.0,,,,,,
96,PT05M12.00S,2022-03-23T23:58:04.0Z,1,REGULAR,steal,,[],203083,,,1610612751,20,17,2022-03-23T23:58:05Z,960000,,,0,,A. Drummond STEAL (1 STL),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M03.00S,2022-03-23T23:58:12.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628971,91.5407358738502,56.86274509803921,1610612751,20,17,2022-03-23T23:58:17Z,970000,34.0,27.0,1,right,MISS B. Brown driving Layup,[1628971],1610612751.0,BKN,driving,,,Brown,B. Brown,,,,,4.37,Missed,,,,,,,,,,,,,,,,,,,
98,PT05M02.00S,2022-03-23T23:58:13.7Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,20,17,2022-03-23T23:58:17Z,980000,,,0,,S. Adams REBOUND (Off:3 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,97.0,5.0,2.0,3.0,,,,,,,,,
99,PT04M56.00S,2022-03-23T23:58:21.9Z,1,REGULAR,foul,personal,['2freethrow'],202681,,,1610612763,20,17,2022-03-23T23:58:35Z,990000,,,0,,K. Irving shooting personal FOUL (1 PF) (Brooks 2 FT),"[202681, 1628415]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Brooks,1628415.0,
101,PT04M56.00S,2022-03-23T23:58:50.1Z,1,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,21,17,2022-03-23T23:58:50Z,1010000,,,0,,D. Brooks Free Throw 1 of 2 (9 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
102,PT04M56.00S,2022-03-23T23:59:03.1Z,1,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,22,17,2022-03-23T23:59:03Z,1020000,,,0,,D. Brooks Free Throw 2 of 2 (10 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
103,PT04M43.00S,2022-03-23T23:59:18.2Z,1,REGULAR,turnover,lost ball,[],201142,,,1610612751,22,17,2022-03-23T23:59:22Z,1030000,,,0,,K. Durant lost ball TURNOVER (1 TO),"[201142, 203937]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,1.0,Anderson,203937.0,,,,,,
104,PT04M43.00S,2022-03-23T23:59:18.2Z,1,REGULAR,steal,,[],203937,,,1610612763,22,17,2022-03-24T00:01:41Z,1040000,,,0,,K. Anderson STEAL (1 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M37.00S,2022-03-23T23:59:24.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203500,6.389618922470433,50.73529411764706,1610612763,24,17,2022-03-23T23:59:31Z,1050000,-4.0,8.0,1,left,S. Adams running DUNK (4 PTS) (D. Brooks 1 AST),"[203500, 1628415]",1610612763.0,MEM,running,,,Adams,S. Adams,,,,,0.85,Made,4.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,,,,,
107,PT04M24.00S,2022-03-23T23:59:37.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,92.32917214191852,55.88235294117647,1610612751,24,19,2022-03-23T23:59:40Z,1070000,29.0,20.0,1,right,B. Brown Layup (4 PTS) (K. Irving 1 AST),"[1628971, 202681]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,3.53,Made,4.0,K. Irving,202681.0,1.0,,,,,,,,,,,,,,,
109,PT04M10.00S,2022-03-23T23:59:50.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,10.988830486202366,54.41176470588235,1610612763,24,19,2022-03-23T23:59:58Z,1090000,-22.0,51.0,1,left,MISS K. Anderson turnaround Shot,[203937],1610612763.0,MEM,turnaround,,,Anderson,K. Anderson,,,,,5.54,Missed,,,,,,,,,,,,,,,,,,,
110,PT04M09.00S,2022-03-23T23:59:51.5Z,1,REGULAR,rebound,defensive,[],203083,,,1610612751,24,19,2022-03-23T23:59:58Z,1100000,,,0,,A. Drummond REBOUND (Off:1 Def:2),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,109.0,3.0,2.0,1.0,,,,,,,,,
111,PT04M06.00S,2022-03-24T00:00:16.3Z,1,REGULAR,jumpball,recovered,[],1629001,,,1610612751,24,19,2022-03-24T00:00:16Z,1110000,,,0,,Jump Ball S. Adams vs. A. Drummond: Tip to D. Melton,"[1629001, 203500, 203083]",1610612763.0,MEM,heldball,D. Melton,1629001.0,Melton,D. Melton,Adams,203500.0,Drummond,203083.0,,,,,,,,,,,,,,,,,,,,,
114,PT04M06.00S,2022-03-24T00:00:16.3Z,1,REGULAR,turnover,lost ball,[],203083,,,1610612751,24,19,2022-03-24T00:00:16Z,1140000,,,0,,A. Drummond lost ball TURNOVER (2 TO),"[203083, 203500]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,2.0,Adams,203500.0,,,,,,
115,PT04M06.00S,2022-03-24T00:00:16.3Z,1,REGULAR,steal,,[],203500,,,1610612763,24,19,2022-03-24T00:00:16Z,1150000,,,0,,S. Adams STEAL (1 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M05.00S,2022-03-24T00:00:17.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,17.16491458607096,92.8921568627451,1610612763,27,19,2022-03-24T00:00:23Z,1160000,-214.0,109.0,1,left,D. Melton 24' 3PT step back (6 PTS) (S. Adams 3 AST),"[1629001, 203500]",1610612763.0,MEM,step back,,,Melton,D. Melton,,,,,24.06,Made,6.0,S. Adams,203500.0,3.0,,,,,,,,,,,,,,,
117,PT03M52.00S,2022-03-24T00:00:30.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,88.25558475689881,64.95098039215686,1610612751,27,21,2022-03-24T00:00:35Z,1170000,75.0,58.0,1,right,K. Irving 9' fadeaway Jump Shot (7 PTS),[202681],1610612751.0,BKN,fadeaway,,,Irving,K. Irving,,,,,9.46,Made,7.0,,,,,,,,,,,,,,,,,,
118,PT03M45.00S,2022-03-24T00:00:37.5Z,1,REGULAR,3pt,Jump Shot,[],1628415,29.911300919842315,29.901960784313726,1610612763,27,21,2022-03-24T00:00:45Z,1180000,100.0,229.0,1,left,MISS D. Brooks 24' running pullup 3PT,[1628415],1610612763.0,MEM,running pullup,,,Brooks,D. Brooks,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
119,PT03M41.00S,2022-03-24T00:00:41.5Z,1,REGULAR,rebound,defensive,[],201988,,,1610612751,27,21,2022-03-24T00:00:45Z,1190000,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,
120,PT03M30.00S,2022-03-24T00:00:56.6Z,1,REGULAR,foul,technical,['1freethrow'],203500,,,1610612751,27,21,2022-03-24T00:01:04Z,1200000,,,0,,S. Adams defensive-3-second technical FOUL (1 Tech),[203500],1610612763.0,MEM,defensive-3-second,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,1148.0,0.0,1.0,,,
121,PT03M30.00S,2022-03-24T00:01:22.7Z,1,REGULAR,freethrow,1 of 1,[],202681,,,1610612751,27,22,2022-03-24T00:01:22Z,1210000,,,0,,K. Irving technical Free Throw 1 of 1 (8 PTS),[202681],1610612751.0,BKN,technical,,,Irving,K. Irving,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
122,PT03M21.00S,2022-03-24T00:01:44.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203083,93.24901445466492,46.07843137254902,1610612751,27,22,2022-03-24T00:01:48Z,1220000,-20.0,11.0,1,right,MISS A. Drummond Layup - blocked,"[203083, 203500]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,2.25,Missed,,,,,Adams,203500.0,,,,,,,,,,,,,
123,PT03M21.00S,2022-03-24T00:01:44.4Z,1,REGULAR,block,,[],203500,,,1610612751,27,22,2022-03-24T00:01:46Z,1230000,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M17.00S,2022-03-24T00:01:48.4Z,1,REGULAR,rebound,offensive,[],203083,,,1610612751,27,22,2022-03-24T00:01:48Z,1240000,,,0,,A. Drummond REBOUND (Off:2 Def:2),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,122.0,4.0,2.0,2.0,,,,,,,,,
125,PT03M16.00S,2022-03-24T00:01:49.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203083,90.22667542706965,31.862745098039213,1610612751,27,24,2022-03-24T00:01:53Z,1250000,-91.0,39.0,1,right,A. Drummond 9' floating Jump Shot (6 PTS),[203083],1610612751.0,BKN,floating,,,Drummond,A. Drummond,,,,,9.89,Made,6.0,,,,,,,,,,,,,,,,,,
126,PT02M56.00S,2022-03-24T00:02:08.6Z,1,REGULAR,3pt,Jump Shot,[],1629001,30.56833114323259,33.57843137254902,1610612763,30,24,2022-03-24T00:02:13Z,1260000,82.0,235.0,1,left,D. Melton 24' 3PT  (9 PTS) (K. Anderson 1 AST),"[1629001, 203937]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,24.87,Made,9.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,,
128,PT02M41.00S,2022-03-24T00:02:23.8Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612751,30,24,2022-03-24T00:02:27Z,1280000,,,0,,K. Durant bad pass TURNOVER (2 TO),"[201142, 1626145]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,2.0,Jones,1626145.0,,,,,,
129,PT02M41.00S,2022-03-24T00:02:23.8Z,1,REGULAR,steal,,[],1626145,,,1610612763,30,24,2022-03-24T00:02:25Z,1290000,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M36.00S,2022-03-24T00:02:28.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629001,25.57490144546649,82.35294117647058,1610612763,30,24,2022-03-24T00:02:35Z,1300000,-162.0,188.0,1,left,MISS D. Melton 24' running 3PT,[1629001],1610612763.0,MEM,running,,,Melton,D. Melton,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
131,PT02M31.00S,2022-03-24T00:02:33.5Z,1,REGULAR,rebound,defensive,[],202681,,,1610612751,30,24,2022-03-24T00:02:35Z,1310000,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,130.0,2.0,2.0,0.0,,,,,,,,,
132,PT02M31.00S,2022-03-24T00:02:35.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202681,90.88370565045992,49.754901960784316,1610612751,30,26,2022-03-24T00:02:49Z,1320000,-1.0,33.0,1,right,K. Irving running Layup (10 PTS),[202681],1610612751.0,BKN,running,,,Irving,K. Irving,,,,,3.32,Made,10.0,,,,,,,,,,,,,,,,,,
133,PT02M31.00S,2022-03-24T00:02:37.3Z,1,REGULAR,foul,personal,['1freethrow'],203937,,,1610612751,30,26,2022-03-24T00:02:56Z,1330000,,,0,,K. Anderson shooting personal FOUL (2 PF) (Irving 1 FT),"[203937, 202681]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Irving,202681.0,
135,PT02M31.00S,2022-03-24T00:02:53.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,30,26,2022-03-24T00:04:52Z,1350000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M31.00S,2022-03-24T00:05:32.0Z,1,REGULAR,substitution,out,[],203937,,,1610612751,30,26,2022-03-24T00:05:49Z,1360000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M31.00S,2022-03-24T00:05:32.0Z,1,REGULAR,substitution,out,[],203500,,,1610612751,30,26,2022-03-24T00:05:49Z,1370000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M31.00S,2022-03-24T00:05:32.0Z,1,REGULAR,substitution,out,[],1626145,,,1610612751,30,26,2022-03-24T00:05:49Z,1380000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M31.00S,2022-03-24T00:05:32.0Z,1,REGULAR,substitution,out,[],1628415,,,1610612751,30,26,2022-03-24T00:05:49Z,1390000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M31.00S,2022-03-24T00:05:32.0Z,1,REGULAR,substitution,out,[],203083,,,1610612751,30,26,2022-03-24T00:05:49Z,1400000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M31.00S,2022-03-24T00:05:32.0Z,1,REGULAR,substitution,out,[],1628971,,,1610612751,30,26,2022-03-24T00:05:49Z,1410000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M31.00S,2022-03-24T00:05:32.0Z,1,REGULAR,substitution,in,[],1629634,,,1610612751,30,26,2022-03-24T00:05:49Z,1420000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M31.00S,2022-03-24T00:05:32.0Z,1,REGULAR,substitution,in,[],1628991,,,1610612751,30,26,2022-03-24T00:05:49Z,1430000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M31.00S,2022-03-24T00:05:32.0Z,1,REGULAR,substitution,in,[],1630217,,,1610612751,30,26,2022-03-24T00:05:49Z,1440000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M31.00S,2022-03-24T00:05:32.0Z,1,REGULAR,substitution,in,[],1630533,,,1610612751,30,26,2022-03-24T00:05:49Z,1450000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M31.00S,2022-03-24T00:05:32.0Z,1,REGULAR,substitution,in,[],201949,,,1610612751,30,26,2022-03-24T00:05:49Z,1460000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M31.00S,2022-03-24T00:05:32.0Z,1,REGULAR,substitution,in,[],1629651,,,1610612751,30,26,2022-03-24T00:05:49Z,1470000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M31.00S,2022-03-24T00:06:22.2Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],202681,,,1610612751,30,27,2022-03-24T00:06:22Z,1480000,,,0,,K. Irving Free Throw 1 of 1 (11 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
150,PT02M18.00S,2022-03-24T00:06:35.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,9.411957950065702,36.029411764705884,1610612763,32,27,2022-03-24T00:15:16Z,1490000,70.0,36.0,1,left,D. Bane 7' driving Layup (5 PTS),[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,7.86,Made,5.0,,,,,,,,,,,,,,,,,,
151,PT02M04.00S,2022-03-24T00:06:49.2Z,1,REGULAR,3pt,Jump Shot,[],201988,77.34888304862024,8.823529411764707,1610612751,32,27,2022-03-24T00:06:53Z,1500000,-206.0,160.0,1,right,MISS P. Mills 26' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
152,PT02M01.00S,2022-03-24T00:06:52.2Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,32,27,2022-03-24T00:06:52Z,1510000,,,0,,N. Claxton REBOUND (Off:1 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,151.0,1.0,0.0,1.0,,,,,,,,,
153,PT02M00.00S,2022-03-24T00:06:53.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201142,66.83639947437582,57.35294117647059,1610612751,32,27,2022-03-24T00:06:57Z,1520000,37.0,259.0,1,right,MISS K. Durant 26' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,,
154,PT01M58.00S,2022-03-24T00:06:55.3Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612763,32,27,2022-03-24T00:06:57Z,1530000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,153.0,2.0,2.0,0.0,,,,,,,,,
156,PT01M57.00S,2022-03-24T00:06:57.4Z,1,REGULAR,turnover,bad pass,[],1629001,,,1610612763,32,27,2022-03-24T00:07:01Z,1550000,,,0,,D. Melton bad pass TURNOVER (2 TO),"[1629001, 201142]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,2.0,Durant,201142.0,,,,,,
157,PT01M57.00S,2022-03-24T00:06:57.4Z,1,REGULAR,steal,,[],201142,,,1610612751,32,27,2022-03-24T00:06:59Z,1560000,,,0,,K. Durant STEAL (1 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M48.00S,2022-03-24T00:07:06.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201949,92.06636005256242,43.38235294117647,1610612751,32,27,2022-03-24T00:07:12Z,1570000,-33.0,22.0,1,right,MISS J. Johnson driving reverse Layup,[201949],1610612751.0,BKN,driving reverse,,,Johnson,J. Johnson,,,,,3.98,Missed,,,,,,,,,,,,,,,,,,,
159,PT01M47.00S,2022-03-24T00:07:07.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,32,27,2022-03-24T00:19:15Z,1580000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,158.0,,,,,,,,,,,,
160,PT01M47.00S,2022-03-24T00:07:12.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,32,27,2022-03-24T00:07:12Z,1590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT01M45.00S,2022-03-24T00:07:35.1Z,1,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612751,32,27,2022-03-24T00:07:47Z,1600000,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Claxton 2 FT),"[1628991, 1629651]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Claxton,1629651.0,
163,PT01M45.00S,2022-03-24T00:07:57.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629651,,,1610612751,32,27,2022-03-24T00:07:57Z,1620000,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
164,PT01M45.00S,2022-03-24T00:07:57.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,32,27,2022-03-24T00:07:57Z,1630000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,163.0,,,,,,,,,,,,
165,PT01M45.00S,2022-03-24T00:08:11.9Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629651,,,1610612751,32,28,2022-03-24T00:08:11Z,1640000,,,0,,N. Claxton Free Throw 2 of 2 (1 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
166,PT01M31.00S,2022-03-24T00:08:27.1Z,1,REGULAR,2pt,Jump Shot,[],1630217,26.49474375821288,37.254901960784316,1610612763,34,28,2022-03-24T00:08:31Z,1650000,64.0,197.0,1,left,D. Bane 20' pullup Jump Shot (7 PTS) (J. Jackson Jr. 2 AST),"[1630217, 1628991]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,20.67,Made,7.0,J. Jackson Jr.,1628991.0,2.0,,,,,,,,,,,,,,,
168,PT01M18.00S,2022-03-24T00:08:39.2Z,1,REGULAR,3pt,Jump Shot,[],201142,76.16622864651774,8.57843137254902,1610612751,34,28,2022-03-24T00:08:43Z,1670000,-207.0,172.0,1,right,MISS K. Durant 26' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,26.89,Missed,,,,,,,,,,,,,,,,,,,
169,PT01M16.00S,2022-03-24T00:08:41.2Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612763,34,28,2022-03-24T00:08:43Z,1680000,,,0,,D. Melton REBOUND (Off:0 Def:3),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,168.0,3.0,3.0,0.0,,,,,,,,,
170,PT01M11.00S,2022-03-24T00:08:47.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628991,31.09395532194481,58.08823529411765,1610612763,34,28,2022-03-24T00:08:51Z,1690000,-40.0,240.0,1,left,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,24.32,Missed,,,,,,,,,,,,,,,,,,,
171,PT01M07.00S,2022-03-24T00:08:51.4Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,34,28,2022-03-24T00:08:51Z,1700000,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,170.0,2.0,2.0,0.0,,,,,,,,,
172,PT01M00.00S,2022-03-24T00:08:58.7Z,1,REGULAR,turnover,lost ball,[],201142,,,1610612751,34,28,2022-03-24T00:09:03Z,1710000,,,0,,K. Durant lost ball TURNOVER (3 TO),"[201142, 1630533]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,3.0,Williams,1630533.0,,,,,,
173,PT01M00.00S,2022-03-24T00:08:58.7Z,1,REGULAR,steal,,[],1630533,,,1610612763,34,28,2022-03-24T00:09:01Z,1720000,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M56.10S,2022-03-24T00:09:03.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629001,5.601182654402102,52.450980392156865,1610612763,36,28,2022-03-24T00:09:08Z,1730000,-12.0,0.0,1,left,D. Melton running DUNK (11 PTS) (B. Clarke 1 AST),"[1629001, 1629634]",1610612763.0,MEM,running,,,Melton,D. Melton,,,,,1.23,Made,11.0,B. Clarke,1629634.0,1.0,,,,,,,,,,,,,,,
