actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
12,PT11M09.00S,2022-01-30T01:11:26.3Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,0,0,2022-01-30T01:11:26Z,120000,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
13,PT10M57.00S,2022-01-30T01:11:38.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,13.091327201051248,46.32352941176471,1610612763,0,0,2022-01-30T01:11:42Z,130000,18.0,71.0,1,left,MISS J. Jackson Jr. 7' turnaround Hook,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,7.3,Missed,,,,,,,,,,,,,,,,,,,
14,PT10M54.00S,2022-01-30T01:11:41.3Z,1,REGULAR,rebound,offensive,[],203500,,,1610612763,0,0,2022-01-30T01:11:42Z,140000,,,0,,S. Adams REBOUND (Off:3 Def:0),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,13.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
15,PT10M47.00S,2022-01-30T01:11:48.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,29.517082785808146,70.83333333333334,1610612763,3,0,2022-01-30T01:11:51Z,150000,-104.0,225.0,1,left,J. Morant 24' 3PT pullup (3 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,24.8,Made,,,,,,,3.0,,,,,,,,,,,,
16,PT10M28.00S,2022-01-30T01:12:06.5Z,1,REGULAR,2pt,Jump Shot,[],203484,76.16622864651774,61.76470588235294,1610612764,3,0,2022-01-30T01:12:11Z,160000,59.0,172.0,1,right,MISS K. Caldwell-Pope 18' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,18.13,Missed,,,,,,,,,,,,,,,,,,,
17,PT10M28.00S,2022-01-30T01:12:06.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,3,0,2022-01-30T01:12:11Z,170000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,
18,PT10M28.00S,2022-01-30T01:12:11.3Z,1,REGULAR,foul,personal,[],203500,,,1610612764,3,0,2022-01-30T01:12:16Z,180000,,,0,,S. Adams loose ball personal FOUL (1 PF),"[203500, 1628418]",1610612763.0,MEM,loose ball,,,Adams,S. Adams,,,,,,,,,,,,,,101284.0,1.0,0.0,Bryant,1628418.0,,,,,,,
23,PT10M21.00S,2022-01-30T01:12:34.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628418,82.34231274638634,43.872549019607845,1610612764,3,0,2022-01-30T01:12:39Z,200000,-31.0,113.0,1,right,MISS T. Bryant 11' Jump Shot,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,11.76,Missed,,,,,,,,,,,,,,,,,,,
24,PT10M19.00S,2022-01-30T01:12:37.1Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,3,0,2022-01-30T01:12:37Z,210000,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,23.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
25,PT10M12.00S,2022-01-30T01:12:43.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,14.4053876478318,45.588235294117645,1610612763,5,0,2022-01-30T01:12:47Z,220000,22.0,83.0,1,left,J. Morant 8' driving floating Jump Shot (5 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,8.58,Made,,,,,,,5.0,,,,,,,,,,,,
26,PT10M01.00S,2022-01-30T01:12:54.5Z,1,REGULAR,3pt,Jump Shot,[],203484,85.3646517739816,4.166666666666666,1610612764,5,3,2022-01-30T01:12:59Z,230000,-229.0,85.0,1,right,K. Caldwell-Pope 24' 3PT  (3 PTS) (B. Beal 1 AST),"[203484, 203078]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,24.45,Made,,,,,,,3.0,,,,,,B. Beal,203078.0,1.0,,,,
28,PT09M46.00S,2022-01-30T01:13:09.2Z,1,REGULAR,2pt,Jump Shot,[],1630217,22.683968462549277,28.921568627450984,1610612763,7,3,2022-01-30T01:13:12Z,250000,105.0,161.0,1,left,D. Bane 19' pullup Jump Shot (2 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,19.22,Made,,,,,,,2.0,,,,,,,,,,,,
29,PT09M33.00S,2022-01-30T01:13:22.2Z,1,REGULAR,2pt,Jump Shot,[],203915,81.68528252299606,69.36274509803921,1610612764,7,3,2022-01-30T01:13:26Z,260000,97.0,120.0,1,right,MISS S. Dinwiddie 15' pullup Shot,[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,15.39,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M30.00S,2022-01-30T01:13:25.2Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,7,3,2022-01-30T01:13:26Z,270000,,,0,,S. Adams REBOUND (Off:3 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,29.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
31,PT09M24.00S,2022-01-30T01:13:31.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629723,29.38567674113009,74.01960784313727,1610612763,7,3,2022-01-30T01:13:35Z,280000,-120.0,224.0,1,left,MISS J. Konchar 25' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M22.00S,2022-01-30T01:13:34.3Z,1,REGULAR,rebound,offensive,[],203500,,,1610612763,7,3,2022-01-30T01:13:34Z,290000,,,0,,S. Adams REBOUND (Off:4 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,31.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
33,PT09M18.00S,2022-01-30T01:13:38.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630217,18.873193166885677,38.23529411764706,1610612763,9,3,2022-01-30T01:13:41Z,300000,59.0,125.0,1,left,D. Bane 13' pullup Jump Shot (4 PTS) (S. Adams 1 AST),"[1630217, 203500]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,13.8,Made,,,,,,,4.0,,,,,,S. Adams,203500.0,1.0,,,,
35,PT09M03.00S,2022-01-30T01:13:52.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,93.51182654402102,54.41176470588235,1610612764,9,3,2022-01-30T01:13:56Z,320000,22.0,8.0,1,right,MISS T. Bryant cutting Layup,[1628418],1610612764.0,WAS,cutting,,,Bryant,T. Bryant,,,,,2.37,Missed,,,,,,,,,,,,,,,,,,,
36,PT09M01.00S,2022-01-30T01:13:54.8Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,9,3,2022-01-30T01:13:56Z,330000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
37,PT08M53.00S,2022-01-30T01:14:04.4Z,1,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612763,9,3,2022-01-30T01:14:15Z,340000,,,0,,T. Bryant shooting personal FOUL (1 PF) (Konchar 2 FT),"[1628418, 1629723]",1610612764.0,WAS,shooting,,,Bryant,T. Bryant,,,,,,,,,,,,,,101284.0,1.0,0.0,Konchar,1629723.0,,,,,,,
39,PT08M53.00S,2022-01-30T01:14:35.5Z,1,REGULAR,freethrow,1 of 2,[],1629723,,,1610612763,10,3,2022-01-30T01:14:35Z,360000,,,0,,J. Konchar Free Throw 1 of 2 (1 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
40,PT08M53.00S,2022-01-30T01:14:50.6Z,1,REGULAR,freethrow,2 of 2,[],1629723,,,1610612763,10,3,2022-01-30T01:14:50Z,370000,,,0,,MISS J. Konchar Free Throw 2 of 2,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M51.00S,2022-01-30T01:14:52.0Z,1,REGULAR,rebound,offensive,[],203500,,,1610612763,10,3,2022-01-30T01:14:52Z,380000,,,0,,S. Adams REBOUND (Off:5 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,40.0,6.0,1.0,5.0,,,,,,,,,,,,,,,
42,PT08M45.00S,2022-01-30T01:14:57.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629723,7.178055190538765,48.529411764705884,1610612763,12,3,2022-01-30T01:15:02Z,390000,7.0,15.0,1,left,J. Konchar driving finger roll Layup (3 PTS) (J. Morant 1 AST),"[1629723, 1629630]",1610612763.0,MEM,driving finger roll,,,Konchar,J. Konchar,,,,,1.67,Made,,,,,,,3.0,,,,,,J. Morant,1629630.0,1.0,,,,
43,PT08M29.00S,2022-01-30T01:15:13.3Z,1,REGULAR,3pt,Jump Shot,[],203078,75.1149802890933,14.215686274509803,1610612764,12,3,2022-01-30T01:15:18Z,400000,-179.0,181.0,1,right,MISS B. Beal 25' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M24.00S,2022-01-30T01:15:18.3Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,12,3,2022-01-30T01:15:18Z,410000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
45,PT08M16.00S,2022-01-30T01:15:26.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,13.485545335085414,51.470588235294116,1610612763,12,3,2022-01-30T01:15:33Z,420000,-7.0,74.0,1,left,MISS J. Morant 7' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,7.47,Missed,,,,,,,,,,,,,,,,,,,
46,PT08M14.00S,2022-01-30T01:15:31.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,12,3,2022-01-30T01:15:31Z,430000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,
47,PT08M14.00S,2022-01-30T01:15:32.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,12,3,2022-01-30T01:15:32Z,440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M14.00S,2022-01-30T01:15:38.3Z,1,REGULAR,foul,personal,[],203484,,,1610612763,12,3,2022-01-30T01:15:43Z,450000,,,0,,K. Caldwell-Pope loose ball personal FOUL (1 PF),"[203484, 203500]",1610612764.0,WAS,loose ball,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,1628172.0,1.0,0.0,Adams,203500.0,,,,,,,
50,PT08M10.00S,2022-01-30T01:16:12.6Z,1,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612763,12,3,2022-01-30T01:16:20Z,470000,,,0,,T. Bryant shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1628418, 1628991]",1610612764.0,WAS,shooting,,,Bryant,T. Bryant,,,,,,,,,,,,,,2002.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,
52,PT08M10.00S,2022-01-30T01:16:34.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628991,,,1610612763,13,3,2022-01-30T01:16:34Z,490000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (1 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
53,PT08M10.00S,2022-01-30T01:16:48.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628991,,,1610612763,14,3,2022-01-30T01:16:48Z,500000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (2 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
54,PT07M54.00S,2022-01-30T01:17:05.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203484,93.77463863337714,52.20588235294118,1610612764,14,5,2022-01-30T01:17:09Z,510000,11.0,6.0,1,right,K. Caldwell-Pope driving finger roll Layup (5 PTS) (B. Beal 2 AST),"[203484, 203078]",1610612764.0,WAS,driving finger roll,,,Caldwell-Pope,K. Caldwell-Pope,,,,,1.25,Made,,,,,,,5.0,,,,,,B. Beal,203078.0,2.0,,,,
56,PT07M36.00S,2022-01-30T01:17:23.1Z,1,REGULAR,turnover,bad pass,[],1629630,,,1610612763,14,5,2022-01-30T01:17:27Z,530000,,,0,,J. Morant bad pass TURNOVER (1 TO),"[1629630, 1628418]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,1.0,Bryant,1628418.0,
57,PT07M36.00S,2022-01-30T01:17:23.1Z,1,REGULAR,steal,,[],1628418,,,1610612764,14,5,2022-01-30T01:17:24Z,540000,,,0,,T. Bryant STEAL (1 STL),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M27.00S,2022-01-30T01:17:32.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203915,69.46452036793693,76.22549019607843,1610612764,14,8,2022-01-30T01:17:37Z,550000,131.0,235.0,1,right,S. Dinwiddie 26' 3PT  (3 PTS) (B. Beal 3 AST),"[203915, 203078]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,26.87,Made,,,,,,,3.0,,,,,,B. Beal,203078.0,3.0,,,,
60,PT07M10.00S,2022-01-30T01:17:48.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203500,14.4053876478318,50.245098039215684,1610612763,14,8,2022-01-30T01:17:57Z,570000,-1.0,83.0,1,left,MISS S. Adams 8' Hook,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,8.29,Missed,,,,,,,,,,,,,,,,,,,
61,PT07M04.00S,2022-01-30T01:17:54.6Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,14,8,2022-01-30T01:17:57Z,580000,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,60.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
62,PT07M02.00S,2022-01-30T01:17:57.5Z,1,REGULAR,turnover,bad pass,[],1628398,,,1610612764,14,8,2022-01-30T01:18:08Z,590000,,,0,,K. Kuzma bad pass TURNOVER (1 TO),"[1628398, 203500]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,1.0,Adams,203500.0,
63,PT07M02.00S,2022-01-30T01:17:57.5Z,1,REGULAR,steal,,[],203500,,,1610612763,14,8,2022-01-30T01:18:00Z,600000,,,0,,S. Adams STEAL (1 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M56.00S,2022-01-30T01:18:02.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630217,27.151773981603156,16.911764705882355,1610612763,17,8,2022-01-30T01:18:11Z,610000,165.0,203.0,1,left,D. Bane 26' 3PT pullup (7 PTS) (J. Konchar 1 AST),"[1630217, 1629723]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,26.16,Made,,,,,,,7.0,,,,,,J. Konchar,1629723.0,1.0,,,,
66,PT06M35.00S,2022-01-30T01:18:24.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,84.44480946123521,50.98039215686274,1610612764,17,8,2022-01-30T01:18:38Z,630000,5.0,94.0,1,right,MISS K. Caldwell-Pope 9' fadeaway Shot,[203484],1610612764.0,WAS,fadeaway,,,Caldwell-Pope,K. Caldwell-Pope,,,,,9.38,Missed,,,,,,,,,,,,,,,,,,,
67,PT06M31.00S,2022-01-30T01:18:28.0Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,17,8,2022-01-30T01:18:28Z,640000,,,0,,J. Konchar REBOUND (Off:0 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,66.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
68,PT06M21.00S,2022-01-30T01:18:38.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203500,6.652431011826544,48.77450980392157,1610612763,19,8,2022-01-30T01:18:50Z,650000,6.0,10.0,1,left,S. Adams cutting Layup (2 PTS) (J. Jackson Jr. 1 AST),"[203500, 1628991]",1610612763.0,MEM,cutting,,,Adams,S. Adams,,,,,1.17,Made,,,,,,,2.0,,,,,,J. Jackson Jr.,1628991.0,1.0,,,,
70,PT06M21.00S,2022-01-30T01:18:41.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,19,8,2022-01-30T01:18:41Z,670000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M21.00S,2022-01-30T01:21:01.4Z,1,REGULAR,substitution,out,[],1630217,,,1610612764,19,8,2022-01-30T01:21:28Z,680000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M21.00S,2022-01-30T01:21:01.4Z,1,REGULAR,substitution,out,[],1628991,,,1610612764,19,8,2022-01-30T01:21:28Z,690000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M21.00S,2022-01-30T01:21:01.4Z,1,REGULAR,substitution,out,[],1628418,,,1610612764,19,8,2022-01-30T01:21:28Z,700000,,,0,,SUB out: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M21.00S,2022-01-30T01:21:01.4Z,1,REGULAR,substitution,out,[],203915,,,1610612764,19,8,2022-01-30T01:21:28Z,710000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M21.00S,2022-01-30T01:21:01.4Z,1,REGULAR,substitution,in,[],203937,,,1610612764,19,8,2022-01-30T01:21:28Z,720000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M21.00S,2022-01-30T01:21:01.4Z,1,REGULAR,substitution,in,[],1629001,,,1610612764,19,8,2022-01-30T01:21:28Z,730000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M21.00S,2022-01-30T01:21:01.4Z,1,REGULAR,substitution,in,[],1626149,,,1610612764,19,8,2022-01-30T01:21:28Z,740000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M21.00S,2022-01-30T01:21:01.4Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,19,8,2022-01-30T01:21:28Z,750000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M07.00S,2022-01-30T01:21:47.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,81.2910643889619,49.754901960784316,1610612764,19,8,2022-01-30T01:21:50Z,760000,-1.0,123.0,1,right,MISS B. Beal 12' driving floating Shot,[203078],1610612764.0,WAS,driving floating,,,Beal,B. Beal,,,,,12.34,Missed,,,,,,,,,,,,,,,,,,,
81,PT06M05.00S,2022-01-30T01:21:49.1Z,1,REGULAR,rebound,defensive,[],203937,,,1610612763,19,8,2022-01-30T01:21:50Z,770000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
82,PT05M56.00S,2022-01-30T01:21:58.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,16.63929040735874,50.0,1610612763,21,8,2022-01-30T01:22:01Z,780000,0.0,104.0,1,left,D. Melton 10' driving floating Jump Shot (2 PTS),[1629001],1610612763.0,MEM,driving floating,,,Melton,D. Melton,,,,,10.39,Made,,,,,,,2.0,,,,,,,,,,,,
83,PT05M44.00S,2022-01-30T01:22:10.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203484,94.30026281208936,48.28431372549019,1610612764,21,10,2022-01-30T01:22:14Z,790000,-9.0,1.0,1,right,K. Caldwell-Pope cutting Layup (7 PTS) (M. Harrell 1 AST),"[203484, 1626149]",1610612764.0,WAS,cutting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,0.87,Made,,,,,,,7.0,,,,,,M. Harrell,1626149.0,1.0,,,,
85,PT05M33.00S,2022-01-30T01:22:20.8Z,1,REGULAR,3pt,Jump Shot,[],1629001,31.882391590013142,59.55882352941176,1610612763,21,10,2022-01-30T01:22:27Z,810000,-48.0,247.0,1,left,MISS D. Melton 25' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,,
86,PT05M30.00S,2022-01-30T01:22:24.1Z,1,REGULAR,rebound,offensive,[],1629001,,,1610612763,21,10,2022-01-30T01:22:24Z,820000,,,0,,D. Melton REBOUND (Off:1 Def:0),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,85.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
87,PT05M20.00S,2022-01-30T01:22:33.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,27.677398160315374,18.872549019607842,1610612763,24,10,2022-01-30T01:22:37Z,830000,156.0,208.0,1,left,J. Morant 25' 3PT step back (8 PTS),[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,25.95,Made,,,,,,,8.0,,,,,,,,,,,,
