actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
91,PT04M21.00S,2022-03-06T01:24:53.8Z,1,REGULAR,rebound,defensive,[],203937,,,1610612763,22,18,2022-03-06T01:24:56Z,910000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,
92,PT04M14.00S,2022-03-06T01:25:01.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203937,72.09264126149803,20.588235294117645,1610612763,22,18,2022-03-06T01:29:35Z,920000,-147.0,210.0,1,right,MISS K. Anderson 25' 3PT,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,
93,PT04M11.00S,2022-03-06T01:25:04.2Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,22,18,2022-03-06T01:25:07Z,930000,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,92.0,2.0,2.0,0.0,,,,,,,,,,
94,PT03M54.00S,2022-03-06T01:25:23.1Z,1,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612753,22,18,2022-03-06T01:25:34Z,940000,,,0,,J. Konchar shooting personal FOUL (1 PF) (Wagner 2 FT),"[1629723, 1629021]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Wagner,1629021.0
96,PT03M54.00S,2022-03-06T01:25:50.0Z,1,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,22,19,2022-03-06T01:25:50Z,960000,,,0,,M. Wagner Free Throw 1 of 2 (1 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
97,PT03M54.00S,2022-03-06T01:25:50.6Z,1,REGULAR,substitution,out,[],203500,,,1610612753,22,19,2022-03-06T01:25:57Z,970000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M54.00S,2022-03-06T01:25:50.6Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,22,19,2022-03-06T01:25:57Z,980000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M54.00S,2022-03-06T01:25:50.6Z,1,REGULAR,substitution,in,[],1629634,,,1610612753,22,19,2022-03-06T01:25:57Z,990000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M54.00S,2022-03-06T01:25:50.6Z,1,REGULAR,substitution,in,[],203082,,,1610612753,22,19,2022-03-06T01:25:57Z,1000000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M54.00S,2022-03-06T01:26:12.7Z,1,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,22,20,2022-03-06T01:26:12Z,1010000,,,0,,M. Wagner Free Throw 2 of 2 (2 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
102,PT03M35.00S,2022-03-06T01:26:33.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,84.1819973718791,47.05882352941176,1610612763,22,20,2022-03-06T01:26:39Z,1020000,-15.0,96.0,1,right,MISS J. Morant 9' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,9.73,Missed,,,,,,,,,,,,,,,,,,
103,PT03M30.00S,2022-03-06T01:26:38.4Z,1,REGULAR,rebound,defensive,[],1628365,,,1610612753,22,20,2022-03-06T01:26:39Z,1030000,,,0,,M. Fultz REBOUND (Off:0 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,102.0,1.0,1.0,0.0,,,,,,,,,,
104,PT03M25.00S,2022-03-06T01:26:42.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628365,8.229303547963205,55.14705882352941,1610612753,22,22,2022-03-06T01:26:52Z,1040000,-26.0,25.0,1,left,M. Fultz running finger roll Layup (2 PTS),[1628365],1610612753.0,ORL,running finger roll,,,Fultz,M. Fultz,,,,,3.58,Made,2.0,,,,,,,,,,,,,,,,,
105,PT03M08.00S,2022-03-06T01:27:02.8Z,1,REGULAR,foul,personal,[],1630175,,,1610612763,22,22,2022-03-06T01:27:27Z,1050000,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 1629630]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Morant,1629630.0
107,PT02M58.00S,2022-03-06T01:27:32.0Z,1,REGULAR,2pt,Jump Shot,[],203937,90.88370565045992,70.34313725490196,1610612763,24,22,2022-03-06T01:34:31Z,1070000,102.0,33.0,1,right,K. Anderson 10' driving floating Jump Shot (5 PTS) (J. Morant 3 AST),"[203937, 1629630]",1610612763.0,MEM,driving floating,,,Anderson,K. Anderson,,,,,10.7,Made,5.0,J. Morant,1629630.0,3.0,,,,,,,,,,,,,,
109,PT02M43.00S,2022-03-06T01:27:47.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203082,6.652431011826544,48.529411764705884,1610612753,24,24,2022-03-06T01:27:54Z,1090000,7.0,10.0,1,left,T. Ross cutting finger roll Layup (2 PTS) (M. Wagner 1 AST),"[203082, 1629021]",1610612753.0,ORL,cutting finger roll,,,Ross,T. Ross,,,,,1.24,Made,2.0,M. Wagner,1629021.0,1.0,,,,,,,,,,,,,,
111,PT02M28.00S,2022-03-06T01:28:03.1Z,1,REGULAR,turnover,bad pass,[],1629630,,,1610612763,24,24,2022-03-06T01:28:08Z,1110000,,,0,,J. Morant bad pass TURNOVER (3 TO),"[1629630, 1629643]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,3.0,Okeke,1629643.0,,,,,
112,PT02M28.00S,2022-03-06T01:28:03.1Z,1,REGULAR,steal,,[],1629643,,,1610612753,24,24,2022-03-06T01:29:56Z,1120000,,,0,,C. Okeke STEAL (2 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M23.00S,2022-03-06T01:28:09.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630175,7.6215505913272015,49.04258578431372,1610612753,24,24,2022-03-06T01:36:50Z,1135000,5.0,19.0,1,left,MISS C. Anthony driving finger roll Layup,[1630175],1610612753.0,ORL,driving finger roll,,,Anthony,C. Anthony,,,,,1.97,Missed,,,,,,,,,,,,,,,,,,
144,PT02M21.00S,2022-03-06T01:28:11.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,24,24,2022-03-06T01:36:50Z,1142500,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,143.0,,,,,,,,,,,,,
115,PT02M21.00S,2022-03-06T01:28:16.5Z,1,REGULAR,foul,personal,[],1629630,,,1610612753,24,24,2022-03-06T01:28:51Z,1150000,,,0,,J. Morant loose ball personal FOUL (1 PF),"[1629630, 1629021]",1610612763.0,MEM,loose ball,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Wagner,1629021.0
117,PT02M21.00S,2022-03-06T01:29:02.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,24,24,2022-03-06T01:29:02Z,1170000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M21.00S,2022-03-06T01:30:34.5Z,1,REGULAR,substitution,out,[],1629630,,,1610612753,24,24,2022-03-06T01:31:06Z,1180000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M21.00S,2022-03-06T01:30:34.5Z,1,REGULAR,substitution,in,[],1626145,,,1610612753,24,24,2022-03-06T01:31:06Z,1190000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M15.00S,2022-03-06T01:31:21.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628365,6.258212877792378,53.18627450980392,1610612753,24,24,2022-03-06T01:36:09Z,1200000,-16.0,6.0,1,left,MISS M. Fultz driving reverse Layup,[1628365],1610612753.0,ORL,driving reverse,,,Fultz,M. Fultz,,,,,1.71,Missed,,,,,,,,,,,,,,,,,,
121,PT02M13.00S,2022-03-06T01:31:23.1Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,24,24,2022-03-06T01:31:26Z,1210000,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,
122,PT02M06.00S,2022-03-06T01:31:29.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629634,94.1688567674113,50.49019607843137,1610612763,26,24,2022-03-06T01:31:34Z,1220000,2.0,2.0,1,right,B. Clarke cutting DUNK (2 PTS) (K. Anderson 1 AST),"[1629634, 203937]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,0.34,Made,2.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,
124,PT01M43.00S,2022-03-06T01:31:54.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629021,9.411957950065702,48.28431372549019,1610612753,26,26,2022-03-06T01:32:06Z,1240000,9.0,36.0,1,left,M. Wagner driving finger roll Layup (4 PTS),[1629021],1610612753.0,ORL,driving finger roll,,,Wagner,M. Wagner,,,,,3.7,Made,4.0,,,,,,,,,,,,,,,,,
125,PT01M43.00S,2022-03-06T01:31:58.7Z,1,REGULAR,violation,defensive goaltending,[],1629634,,,1610612753,26,26,2022-03-06T01:32:06Z,1250000,,,0,,B. Clarke defensive goaltending VIOLATION,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,1199.0,,,,
126,PT01M26.00S,2022-03-06T01:32:20.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203937,94.43166885676742,47.794117647058826,1610612763,28,26,2022-03-06T01:32:25Z,1260000,-11.0,0.0,1,right,K. Anderson reverse Layup (7 PTS) (J. Konchar 1 AST),"[203937, 1629723]",1610612763.0,MEM,reverse,,,Anderson,K. Anderson,,,,,1.1,Made,7.0,J. Konchar,1629723.0,1.0,,,,,,,,,,,,,,
128,PT01M08.00S,2022-03-06T01:32:38.6Z,1,REGULAR,turnover,lost ball,[],1629021,,,1610612753,28,26,2022-03-06T01:32:44Z,1280000,,,0,,M. Wagner lost ball TURNOVER (1 TO),"[1629021, 1629634]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,1.0,Clarke,1629634.0,,,,,
129,PT01M08.00S,2022-03-06T01:32:38.6Z,1,REGULAR,steal,,[],1629634,,,1610612763,28,26,2022-03-06T01:32:40Z,1290000,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M03.00S,2022-03-06T01:32:43.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626145,92.19776609724047,95.34313725490196,1610612763,28,26,2022-03-06T01:32:50Z,1300000,227.0,21.0,1,right,MISS T. Jones 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,22.77,Missed,,,,,,,,,,,,,,,,,,
131,PT00M57.70S,2022-03-06T01:32:49.0Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,28,26,2022-03-06T01:32:50Z,1310000,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,,,
132,PT00M48.20S,2022-03-06T01:32:57.9Z,1,REGULAR,3pt,Jump Shot,[],1629021,31.09395532194481,33.82352941176471,1610612753,28,29,2022-03-06T01:33:03Z,1320000,81.0,240.0,1,left,M. Wagner 25' 3PT  (7 PTS) (C. Okeke 2 AST),"[1629021, 1629643]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,25.31,Made,7.0,C. Okeke,1629643.0,2.0,,,,,,,,,,,,,,
134,PT00M29.70S,2022-03-06T01:33:19.5Z,1,REGULAR,2pt,Jump Shot,[],1626145,89.43823915900131,32.35294117647059,1610612763,28,29,2022-03-06T01:33:23Z,1340000,-88.0,47.0,1,right,MISS T. Jones 9' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,9.98,Missed,,,,,,,,,,,,,,,,,,
135,PT00M27.40S,2022-03-06T01:33:21.8Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,28,29,2022-03-06T01:33:23Z,1350000,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,134.0,2.0,2.0,0.0,,,,,,,,,,
136,PT00M14.80S,2022-03-06T01:33:34.4Z,1,REGULAR,3pt,Jump Shot,[],1630175,30.17411300919842,66.42156862745098,1610612753,28,29,2022-03-06T01:33:39Z,1360000,-82.0,231.0,1,left,MISS C. Anthony 24' step back 3PT,[1630175],1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,24.53,Missed,,,,,,,,,,,,,,,,,,
137,PT00M12.50S,2022-03-06T01:33:36.7Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612763,28,29,2022-03-06T01:33:36Z,1370000,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,
138,PT00M01.90S,2022-03-06T01:33:47.3Z,1,REGULAR,3pt,Jump Shot,[],1626145,75.24638633377135,13.480392156862745,1610612763,31,29,2022-03-06T01:33:52Z,1380000,-183.0,180.0,1,right,T. Jones 25' 3PT  (3 PTS) (D. Melton 1 AST),"[1626145, 1629001]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,25.65,Made,3.0,D. Melton,1629001.0,1.0,,,,,,,,,,,,,,
140,PT00M00.00S,2022-03-06T01:33:54.6Z,1,REGULAR,3pt,Jump Shot,[],1628365,88.38699080157687,88.48039215686273,1610612753,31,29,2022-03-06T01:34:21Z,1400000,-192.0,778.0,1,left,MISS M. Fultz 80' 3PT,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,80.17,Missed,,,,,,,,,,,,,,,,,,
141,PT00M00.00S,2022-03-06T01:33:54.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,31,29,2022-03-06T01:34:21Z,1410000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,140.0,,,,,,,,,,,,,
142,PT00M00.00S,2022-03-06T01:34:03.9Z,1,REGULAR,period,end,[],0,,,1610612753,31,29,2022-03-06T01:34:03Z,1420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-03-06T01:35:57.9Z,2,REGULAR,substitution,out,['startperiod'],1629001,,,1610612753,31,29,2022-03-06T01:36:27Z,1430000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-03-06T01:35:57.9Z,2,REGULAR,substitution,out,['startperiod'],203937,,,1610612753,31,29,2022-03-06T01:36:27Z,1440000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-03-06T01:35:57.9Z,2,REGULAR,substitution,out,['startperiod'],1629643,,,1610612753,31,29,2022-03-06T01:36:27Z,1450000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-03-06T01:35:57.9Z,2,REGULAR,substitution,out,['startperiod'],1630175,,,1610612753,31,29,2022-03-06T01:36:27Z,1460000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-03-06T01:35:57.9Z,2,REGULAR,substitution,in,['startperiod'],1630217,,,1610612753,31,29,2022-03-06T01:36:27Z,1470000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-03-06T01:35:57.9Z,2,REGULAR,substitution,in,['startperiod'],1628991,,,1610612753,31,29,2022-03-06T01:36:27Z,1480000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-03-06T01:35:57.9Z,2,REGULAR,substitution,in,['startperiod'],1630181,,,1610612753,31,29,2022-03-06T01:36:27Z,1490000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-03-06T01:35:57.9Z,2,REGULAR,substitution,in,['startperiod'],1629649,,,1610612753,31,29,2022-03-06T01:36:27Z,1500000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-03-06T01:36:31.4Z,2,REGULAR,period,start,[],0,,,1610612753,31,29,2022-03-06T01:36:31Z,1510000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M41.00S,2022-03-06T01:36:49.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629021,9.937582128777924,42.40196078431372,1610612753,31,29,2022-03-06T01:36:58Z,1520000,38.0,41.0,1,left,MISS M. Wagner turnaround Shot,[1629021],1610612753.0,ORL,turnaround,,,Wagner,M. Wagner,,,,,5.58,Missed,,,,,,,,,,,,,,,,,,
155,PT11M39.00S,2022-03-06T01:36:51.1Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,31,29,2022-03-06T01:36:51Z,1530000,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,,,
156,PT11M32.00S,2022-03-06T01:36:58.4Z,2,REGULAR,turnover,bad pass,[],1626145,,,1610612763,31,29,2022-03-06T01:37:03Z,1540000,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1629021]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,1.0,Wagner,1629021.0,,,,,
157,PT11M32.00S,2022-03-06T01:36:58.4Z,2,REGULAR,steal,,[],1629021,,,1610612753,31,29,2022-03-06T01:37:01Z,1550000,,,0,,M. Wagner STEAL (1 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M17.00S,2022-03-06T01:37:13.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630181,32.802233902759525,47.794117647058826,1610612753,31,29,2022-03-06T01:37:19Z,1560000,11.0,256.0,1,left,MISS R. Hampton 25' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,
159,PT11M14.00S,2022-03-06T01:37:16.1Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,31,29,2022-03-06T01:37:19Z,1570000,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,158.0,1.0,1.0,0.0,,,,,,,,,,
160,PT11M04.00S,2022-03-06T01:37:26.0Z,2,REGULAR,3pt,Jump Shot,[],1630217,68.9388961892247,25.735294117647058,1610612763,31,29,2022-03-06T01:37:30Z,1580000,-121.0,239.0,1,right,MISS D. Bane 26' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,
161,PT11M01.00S,2022-03-06T01:37:29.0Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,31,29,2022-03-06T01:37:30Z,1590000,,,0,,R. Hampton REBOUND (Off:0 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,160.0,1.0,1.0,0.0,,,,,,,,,,
162,PT10M53.00S,2022-03-06T01:37:37.7Z,2,REGULAR,2pt,Jump Shot,[],203082,26.49474375821288,52.20588235294118,1610612753,31,29,2022-03-06T01:37:44Z,1600000,-11.0,197.0,1,left,MISS T. Ross 19' Jump Shot,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,19.69,Missed,,,,,,,,,,,,,,,,,,
163,PT10M49.00S,2022-03-06T01:37:42.0Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,31,29,2022-03-06T01:37:42Z,1610000,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,162.0,2.0,2.0,0.0,,,,,,,,,,
164,PT10M44.00S,2022-03-06T01:37:46.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,69.59592641261499,25.98039215686275,1610612763,34,29,2022-03-06T01:37:51Z,1620000,-120.0,233.0,1,right,T. Jones 26' 3PT  (6 PTS) (J. Konchar 2 AST),"[1626145, 1629723]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,26.24,Made,6.0,J. Konchar,1629723.0,2.0,,,,,,,,,,,,,,
166,PT10M29.00S,2022-03-06T01:38:01.1Z,2,REGULAR,2pt,Jump Shot,[],1628365,17.95335085413929,31.127450980392158,1610612753,34,29,2022-03-06T01:38:06Z,1640000,94.0,116.0,1,left,MISS M. Fultz 14' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,14.98,Missed,,,,,,,,,,,,,,,,,,
167,PT10M25.00S,2022-03-06T01:38:05.1Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,34,29,2022-03-06T01:38:06Z,1650000,,,0,,B. Clarke REBOUND (Off:0 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,166.0,2.0,2.0,0.0,,,,,,,,,,
168,PT10M17.00S,2022-03-06T01:38:12.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,87.46714848883047,42.8921568627451,1610612763,34,29,2022-03-06T01:38:18Z,1660000,-36.0,65.0,1,right,MISS D. Bane 7' driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,7.43,Missed,,,,,,,,,,,,,,,,,,
169,PT10M14.00S,2022-03-06T01:38:15.8Z,2,REGULAR,rebound,defensive,[],1628365,,,1610612753,34,29,2022-03-06T01:38:18Z,1670000,,,0,,M. Fultz REBOUND (Off:0 Def:2),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,168.0,2.0,2.0,0.0,,,,,,,,,,
170,PT10M03.00S,2022-03-06T01:38:27.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629021,11.12023653088042,57.84313725490197,1610612753,34,29,2022-03-06T01:38:36Z,1680000,-39.0,52.0,1,left,MISS M. Wagner 6' turnaround Hook - blocked,"[1629021, 1628991]",1610612753.0,ORL,turnaround,,,Wagner,M. Wagner,,,,,6.51,Missed,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,
171,PT10M03.00S,2022-03-06T01:38:27.1Z,2,REGULAR,block,,[],1628991,,,1610612753,34,29,2022-03-06T01:38:30Z,1690000,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
172,PT09M59.00S,2022-03-06T01:38:31.1Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,34,29,2022-03-06T01:38:36Z,1700000,,,0,,B. Clarke REBOUND (Off:0 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,170.0,3.0,3.0,0.0,,,,,,,,,,
173,PT09M55.00S,2022-03-06T01:38:37.2Z,2,REGULAR,foul,personal,['2freethrow'],1629649,,,1610612763,34,29,2022-03-06T01:38:46Z,1710000,,,0,,I. Brazdeikis shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1629649, 1628991]",1610612753.0,ORL,shooting,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Jackson Jr.,1628991.0
175,PT09M55.00S,2022-03-06T01:39:02.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628991,,,1610612763,35,29,2022-03-06T01:39:02Z,1730000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
176,PT09M55.00S,2022-03-06T01:39:22.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628991,,,1610612763,36,29,2022-03-06T01:39:22Z,1740000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (7 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
177,PT09M41.00S,2022-03-06T01:39:38.8Z,2,REGULAR,2pt,Jump Shot,[],203082,8.886333771353483,70.58823529411765,1610612753,36,29,2022-03-06T01:39:49Z,1750000,-103.0,31.0,1,left,MISS T. Ross 10' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,10.75,Missed,,,,,,,,,,,,,,,,,,
178,PT09M39.00S,2022-03-06T01:39:40.8Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,36,29,2022-03-06T01:39:49Z,1760000,,,0,,B. Clarke REBOUND (Off:0 Def:4),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,177.0,4.0,4.0,0.0,,,,,,,,,,
