actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
16,PT10M48.00S,2022-04-02T00:11:55.3Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,2,0,2022-04-02T00:11:58Z,160000,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
17,PT10M40.00S,2022-04-02T00:12:04.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,91.80354796320631,44.85294117647059,1610612763,4,0,2022-04-02T00:12:08Z,170000,-26.0,25.0,1,right,X. Tillman cutting Layup (2 PTS) (K. Anderson 1 AST),"[1630214, 203937]",1610612763.0,MEM,cutting,,,Tillman,X. Tillman,,,,,3.55,Made,,,,,2.0,K. Anderson,203937.0,1.0,,,,,,,,,,,
19,PT10M24.00S,2022-04-02T00:12:21.4Z,1,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612756,4,0,2022-04-02T00:12:31Z,190000,,,0,,D. Melton shooting personal FOUL (1 PF) (Bridges 2 FT),"[1629001, 1628969]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Bridges,1628969.0,,,,,,
21,PT10M24.00S,2022-04-02T00:12:44.6Z,1,REGULAR,freethrow,1 of 2,[],1628969,,,1610612756,4,0,2022-04-02T00:12:44Z,210000,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M24.00S,2022-04-02T00:12:44.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,4,0,2022-04-02T00:12:44Z,220000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,
23,PT10M24.00S,2022-04-02T00:12:59.9Z,1,REGULAR,freethrow,2 of 2,[],1628969,,,1610612756,4,1,2022-04-02T00:12:59Z,230000,,,0,,M. Bridges Free Throw 2 of 2 (1 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
24,PT10M09.00S,2022-04-02T00:13:17.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,80.3712220762155,40.44117647058824,1610612763,6,1,2022-04-02T00:13:21Z,240000,-48.0,132.0,1,right,D. Brooks 14' Jump Shot (4 PTS) (D. Melton 1 AST),"[1628415, 1629001]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,14.04,Made,,,,,4.0,D. Melton,1629001.0,1.0,,,,,,,,,,,
26,PT09M58.00S,2022-04-02T00:13:27.6Z,1,REGULAR,3pt,Jump Shot,[],1628969,22.552562417871222,11.27450980392157,1610612756,6,1,2022-04-02T00:13:32Z,260000,194.0,159.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M55.00S,2022-04-02T00:13:30.6Z,1,REGULAR,rebound,defensive,[],203937,,,1610612763,6,1,2022-04-02T00:13:32Z,270000,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
28,PT09M45.00S,2022-04-02T00:13:40.4Z,1,REGULAR,3pt,Jump Shot,[],1630533,94.1688567674113,3.9215686274509802,1610612763,6,1,2022-04-02T00:13:45Z,280000,-230.0,2.0,1,right,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M43.00S,2022-04-02T00:13:42.4Z,1,REGULAR,rebound,offensive,[],1630214,,,1610612763,6,1,2022-04-02T00:13:45Z,290000,,,0,,X. Tillman REBOUND (Off:1 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,28.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
30,PT09M40.00S,2022-04-02T00:13:46.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203937,73.66951379763469,14.950980392156863,1610612763,6,1,2022-04-02T00:13:52Z,300000,-175.0,195.0,1,right,MISS K. Anderson 26' 3PT,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M38.00S,2022-04-02T00:13:48.1Z,1,REGULAR,rebound,offensive,[],1630533,,,1610612763,6,1,2022-04-02T00:16:46Z,310000,,,0,,Z. Williams REBOUND (Off:1 Def:0),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,30.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
47,PT09M38.00S,2022-04-02T00:13:51.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630533,92.06636005256242,49.01960784313725,1610612763,6,1,2022-04-02T00:16:46Z,315000,-5.0,22.0,1,right,MISS Z. Williams tip Layup,[1630533],1610612763.0,MEM,tip,,,Williams,Z. Williams,,,,,2.26,Missed,,,,,,,,,,,,,,,,,,,
48,PT09M38.00S,2022-04-02T00:13:51.8Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,6,1,2022-04-02T00:16:28Z,317500,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
32,PT09M28.00S,2022-04-02T00:13:57.5Z,1,REGULAR,turnover,lost ball,[],1626164,,,1610612756,6,1,2022-04-02T00:14:00Z,320000,,,0,,D. Booker lost ball TURNOVER (1 TO),"[1626164, 203937]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,1.0,Anderson,203937.0,,,
33,PT09M28.00S,2022-04-02T00:13:57.5Z,1,REGULAR,steal,,[],203937,,,1610612763,6,1,2022-04-02T00:16:46Z,330000,,,0,,K. Anderson STEAL (1 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT09M26.00S,2022-04-02T00:14:02.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630214,91.01511169513797,44.85294117647059,1610612763,8,1,2022-04-02T00:14:07Z,340000,-26.0,32.0,1,right,X. Tillman running finger roll Layup (4 PTS) (K. Anderson 2 AST),"[1630214, 203937]",1610612763.0,MEM,running finger roll,,,Tillman,X. Tillman,,,,,4.1,Made,,,,,4.0,K. Anderson,203937.0,2.0,,,,,,,,,,,
36,PT09M26.00S,2022-04-02T00:14:05.0Z,1,REGULAR,foul,personal,['1freethrow'],101108,,,1610612763,8,1,2022-04-02T00:14:21Z,360000,,,0,,C. Paul shooting personal FOUL (1 PF) (Tillman 1 FT),"[101108, 1630214]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Tillman,1630214.0,,,,,,
38,PT09M26.00S,2022-04-02T00:14:33.8Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630214,,,1610612763,8,1,2022-04-02T00:14:36Z,380000,,,0,,MISS X. Tillman Free Throw 1 of 1,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,Missed,,,,,,,,,,,,,,,,,,,
39,PT09M24.00S,2022-04-02T00:14:35.8Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,8,1,2022-04-02T00:14:36Z,390000,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
40,PT09M01.00S,2022-04-02T00:15:00.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612756,8,1,2022-04-02T00:15:09Z,400000,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,1627541.0,,,,,,,,,,
41,PT08M48.00S,2022-04-02T00:15:27.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628415,89.70105124835742,55.14705882352941,1610612763,8,1,2022-04-02T00:15:36Z,410000,26.0,44.0,1,right,MISS D. Brooks driving finger roll Layup,[1628415],1610612763.0,MEM,driving finger roll,,,Brooks,D. Brooks,,,,,5.12,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M45.00S,2022-04-02T00:15:30.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,8,1,2022-04-02T00:15:36Z,420000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,
43,PT08M45.00S,2022-04-02T00:15:33.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,8,1,2022-04-02T00:15:33Z,430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M43.00S,2022-04-02T00:15:50.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629001,84.31340341655716,94.6078431372549,1610612763,11,1,2022-04-02T00:15:54Z,440000,223.0,95.0,1,right,D. Melton 24' 3PT  (3 PTS) (K. Anderson 3 AST),"[1629001, 203937]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,24.24,Made,,,,,3.0,K. Anderson,203937.0,3.0,,,,,,,,,,,
46,PT08M42.00S,2022-04-02T00:15:56.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,11,1,2022-04-02T00:15:56Z,460000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M30.00S,2022-04-02T00:18:57.2Z,1,REGULAR,2pt,Jump Shot,[],1629028,21.23850197109067,49.50980392156863,1610612756,11,3,2022-04-02T00:19:02Z,470000,2.0,147.0,1,left,D. Ayton 14' pullup Jump Shot (2 PTS) (M. Bridges 1 AST),"[1629028, 1628969]",1610612756.0,PHX,pullup,,,Ayton,D. Ayton,,,,,14.71,Made,,,,,2.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,
50,PT08M16.00S,2022-04-02T00:19:10.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,82.7365308804205,45.83333333333333,1610612763,11,3,2022-04-02T00:19:14Z,480000,-21.0,110.0,1,right,MISS D. Brooks 11' driving floating Shot,[1628415],1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,11.18,Missed,,,,,,,,,,,,,,,,,,,
51,PT08M13.00S,2022-04-02T00:19:13.1Z,1,REGULAR,rebound,offensive,[],1628415,,,1610612763,11,3,2022-04-02T00:19:14Z,490000,,,0,,D. Brooks REBOUND (Off:1 Def:0),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,50.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
52,PT08M13.00S,2022-04-02T00:19:14.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,94.40999984741211,50.0,1610612763,13,3,2022-04-02T00:19:14Z,500000,0.0,0.0,1,right,D. Brooks tip Layup (6 PTS),[1628415],1610612763.0,MEM,tip,,,Brooks,D. Brooks,,,,,0.0,Made,,,,,6.0,,,,,,,,,,,,,,
53,PT08M08.00S,2022-04-02T00:19:19.5Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612756,13,3,2022-04-02T00:19:22Z,510000,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1629001]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,1.0,Melton,1629001.0,,,
54,PT08M08.00S,2022-04-02T00:19:19.5Z,1,REGULAR,steal,,[],1629001,,,1610612763,13,3,2022-04-02T00:19:21Z,520000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT08M04.00S,2022-04-02T00:19:30.4Z,1,REGULAR,foul,personal,[],1626164,,,1610612763,13,3,2022-04-02T02:25:56Z,540000,,,0,,D. Booker take personal FOUL (1 PF),"[1626164, 1628415]",1610612756.0,PHX,take,,,Booker,D. Booker,,,,,,,,,,,,,,,2534.0,1.0,0.0,Brooks,1628415.0,,,,,,
58,PT07M52.00S,2022-04-02T00:20:00.9Z,1,REGULAR,turnover,bad pass,[],1629001,,,1610612763,13,3,2022-04-02T00:20:04Z,560000,,,0,,D. Melton bad pass TURNOVER (1 TO),"[1629001, 101108]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,1.0,Paul,101108.0,,,
59,PT07M52.00S,2022-04-02T00:20:00.9Z,1,REGULAR,steal,,[],101108,,,1610612756,13,3,2022-04-02T00:20:02Z,570000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M35.00S,2022-04-02T00:20:17.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203109,27.808804204993432,21.07843137254902,1610612756,13,3,2022-04-02T00:20:22Z,580000,145.0,209.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
61,PT07M32.00S,2022-04-02T00:20:20.9Z,1,REGULAR,rebound,defensive,[],203937,,,1610612763,13,3,2022-04-02T00:20:22Z,590000,,,0,,K. Anderson REBOUND (Off:0 Def:3),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,60.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
62,PT07M19.00S,2022-04-02T00:20:34.4Z,1,REGULAR,2pt,Jump Shot,[],1628415,86.94152431011827,74.26470588235294,1610612763,13,3,2022-04-02T00:20:39Z,600000,121.0,70.0,1,right,MISS D. Brooks 14' turnaround fadeaway Shot,[1628415],1610612763.0,MEM,turnaround fadeaway,,,Brooks,D. Brooks,,,,,14.01,Missed,,,,,,,,,,,,,,,,,,,
63,PT07M15.00S,2022-04-02T00:20:38.4Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,13,3,2022-04-02T00:20:39Z,610000,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
64,PT07M02.00S,2022-04-02T00:20:50.6Z,1,REGULAR,2pt,Jump Shot,[],1626164,22.421156373193167,47.30392156862745,1610612756,13,3,2022-04-02T00:20:54Z,620000,13.0,158.0,1,left,MISS D. Booker 15' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,15.89,Missed,,,,,,,,,,,,,,,,,,,
65,PT06M59.00S,2022-04-02T00:20:53.6Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612763,13,3,2022-04-02T00:20:54Z,630000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,64.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
66,PT06M48.00S,2022-04-02T00:21:07.2Z,1,REGULAR,foul,personal,[],1628969,,,1610612763,13,3,2022-04-02T00:23:09Z,640000,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1629001]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1199.0,1.0,0.0,Melton,1629001.0,,,,,,
68,PT06M48.00S,2022-04-02T00:21:13.7Z,1,REGULAR,substitution,out,[],203937,,,1610612763,13,3,2022-04-02T00:21:20Z,660000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M48.00S,2022-04-02T00:21:13.7Z,1,REGULAR,substitution,out,[],1629001,,,1610612763,13,3,2022-04-02T00:21:20Z,670000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M48.00S,2022-04-02T00:21:13.7Z,1,REGULAR,substitution,in,[],1629634,,,1610612763,13,3,2022-04-02T00:21:20Z,680000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M48.00S,2022-04-02T00:21:13.7Z,1,REGULAR,substitution,in,[],1629723,,,1610612763,13,3,2022-04-02T00:21:20Z,690000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M42.00S,2022-04-02T00:21:36.3Z,1,REGULAR,2pt,Jump Shot,[],1628415,78.9257555847569,49.754901960784316,1610612763,15,3,2022-04-02T00:21:41Z,700000,-1.0,146.0,1,right,D. Brooks 14' pullup Jump Shot (8 PTS) (X. Tillman 2 AST),"[1628415, 1630214]",1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,14.56,Made,,,,,8.0,X. Tillman,1630214.0,2.0,,,,,,,,,,,
74,PT06M24.00S,2022-04-02T00:21:53.4Z,1,REGULAR,2pt,Jump Shot,[],203109,17.427726675427067,30.14705882352941,1610612756,15,5,2022-04-02T00:21:57Z,720000,99.0,111.0,1,left,J. Crowder 14' pullup Jump Shot (2 PTS) (M. Bridges 2 AST),"[203109, 1628969]",1610612756.0,PHX,pullup,,,Crowder,J. Crowder,,,,,14.92,Made,,,,,2.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,
76,PT06M10.00S,2022-04-02T00:22:07.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630214,82.60512483574244,59.55882352941176,1610612763,15,5,2022-04-02T00:22:13Z,740000,48.0,111.0,1,right,MISS X. Tillman 12' driving floating Shot,[1630214],1610612763.0,MEM,driving floating,,,Tillman,X. Tillman,,,,,12.09,Missed,,,,,,,,,,,,,,,,,,,
77,PT06M05.00S,2022-04-02T00:22:12.4Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,15,5,2022-04-02T00:22:13Z,750000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,76.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
78,PT06M02.00S,2022-04-02T00:22:16.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628969,13.222733245729303,38.970588235294116,1610612756,15,7,2022-04-02T00:22:22Z,760000,55.0,72.0,1,left,M. Bridges 9' turnaround fadeaway Jump Shot (3 PTS) (C. Paul 1 AST),"[1628969, 101108]",1610612756.0,PHX,turnaround fadeaway,,,Bridges,M. Bridges,,,,,9.05,Made,,,,,3.0,C. Paul,101108.0,1.0,,,,,,,,,,,
80,PT05M45.00S,2022-04-02T00:22:32.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630214,86.81011826544021,44.11764705882353,1610612763,17,7,2022-04-02T00:22:37Z,780000,-29.0,71.0,1,right,X. Tillman 7' turnaround Jump Shot (6 PTS) (D. Brooks 1 AST),"[1630214, 1628415]",1610612763.0,MEM,turnaround,,,Tillman,X. Tillman,,,,,7.73,Made,,,,,6.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,
82,PT05M25.00S,2022-04-02T00:22:52.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.652431011826544,50.98039215686274,1610612756,17,9,2022-04-02T00:22:58Z,800000,-5.0,10.0,1,left,M. Bridges driving finger roll Layup (5 PTS) (J. Crowder 1 AST),"[1628969, 203109]",1610612756.0,PHX,driving finger roll,,,Bridges,M. Bridges,,,,,1.11,Made,,,,,5.0,J. Crowder,203109.0,1.0,,,,,,,,,,,
84,PT05M15.00S,2022-04-02T00:23:03.1Z,1,REGULAR,3pt,Jump Shot,[],1629723,92.06636005256242,3.6764705882352944,1610612763,20,9,2022-04-02T00:23:07Z,820000,-232.0,22.0,1,right,J. Konchar 3PT  (3 PTS) (Z. Williams 1 AST),"[1629723, 1630533]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,23.27,Made,,,,,3.0,Z. Williams,1630533.0,1.0,,,,,,,,,,,
86,PT04M49.00S,2022-04-02T00:23:28.7Z,1,REGULAR,3pt,Jump Shot,[],101108,31.35676741130092,13.480392156862745,1610612756,20,9,2022-04-02T00:23:37Z,840000,183.0,242.0,1,left,MISS C. Paul 30' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,30.34,Missed,,,,,,,,,,,,,,,,,,,
87,PT04M49.00S,2022-04-02T00:23:28.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,20,9,2022-04-02T00:23:48Z,850000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,
88,PT04M49.00S,2022-04-02T00:23:35.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612756,20,9,2022-04-02T00:23:45Z,860000,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,1627541.0,,,,,,,,,,
89,PT04M38.00S,2022-04-02T00:23:52.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,75.77201051248358,12.254901960784313,1610612763,23,9,2022-04-02T00:23:56Z,870000,-189.0,175.0,1,right,D. Brooks 25' 3PT pullup (11 PTS),[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,25.75,Made,,,,,11.0,,,,,,,,,,,,,,
90,PT04M19.00S,2022-04-02T00:24:11.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,10.85742444152431,37.00980392156863,1610612756,23,9,2022-04-02T00:24:16Z,880000,65.0,50.0,1,left,MISS D. Ayton 8' turnaround Hook,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,8.18,Missed,,,,,,,,,,,,,,,,,,,
91,PT04M17.00S,2022-04-02T00:24:13.4Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612763,23,9,2022-04-02T00:24:16Z,890000,,,0,,Z. Williams REBOUND (Off:1 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,90.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
