actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-11-13T01:10:38.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-11-13T01:10:38Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2021-11-13T01:10:42.1Z,1,REGULAR,jumpball,recovered,[],101108,,,1610612756,0,0,2021-11-13T01:10:42Z,40000,,,0,,Jump Ball J. McGee vs. S. Adams: Tip to C. Paul,"[101108, 201580, 203500]",1610612756.0,PHX,startperiod,C. Paul,101108.0,Paul,C. Paul,McGee,201580.0,Adams,203500.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2021-11-13T01:10:51.1Z,1,REGULAR,3pt,Jump Shot,[],203109,26.757555847568987,20.34313725490196,1610612756,0,3,2021-11-13T01:10:55Z,70000,148.0,199.0,1,left,J. Crowder 24' 3PT  (3 PTS) (C. Paul 1 AST),"[203109, 101108]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,24.82,Made,3.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,,
9,PT11M28.00S,2021-11-13T01:11:08.2Z,1,REGULAR,3pt,Jump Shot,[],1630217,70.90998685939553,24.019607843137255,1610612763,0,3,2021-11-13T01:11:12Z,90000,-130.0,221.0,1,right,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2021-11-13T01:11:11.2Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,0,3,2021-11-13T01:11:12Z,100000,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
11,PT11M16.00S,2021-11-13T01:11:21.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,12.959921156373195,49.754901960784316,1610612756,0,5,2021-11-13T01:11:24Z,110000,1.0,69.0,1,left,C. Paul 6' driving floating Jump Shot (2 PTS),[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,6.93,Made,2.0,,,,,,,,,,,,,,,,,,
12,PT10M59.00S,2021-11-13T01:11:37.5Z,1,REGULAR,2pt,Jump Shot,[],1630217,78.53153745072274,48.77450980392157,1610612763,0,5,2021-11-13T01:11:40Z,120000,-6.0,149.0,1,right,MISS D. Bane 14' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,14.94,Missed,,,,,,,,,,,,,,,,,,,
13,PT10M56.00S,2021-11-13T01:11:40.5Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,0,5,2021-11-13T01:11:40Z,130000,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,,
14,PT10M48.00S,2021-11-13T01:11:49.0Z,1,REGULAR,3pt,Jump Shot,[],1626164,31.09395532194481,25.245098039215684,1610612756,0,5,2021-11-13T01:11:52Z,140000,124.0,240.0,1,left,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,26.99,Missed,,,,,,,,,,,,,,,,,,,
15,PT10M45.00S,2021-11-13T01:11:52.0Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,0,5,2021-11-13T01:11:52Z,150000,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,
16,PT10M39.00S,2021-11-13T01:11:59.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.9060446780552,50.245098039215684,1610612763,2,5,2021-11-13T01:12:03Z,160000,1.0,5.0,1,right,J. Morant driving Layup (2 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,0.49,Made,2.0,,,,,,,,,,,,,,,,,,
17,PT10M39.00S,2021-11-13T01:12:01.6Z,1,REGULAR,foul,personal,['1freethrow'],201580,,,1610612763,2,5,2021-11-13T01:12:16Z,170000,,,0,,J. McGee shooting personal FOUL (1 PF) (Morant 1 FT),"[201580, 1629630]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,,2714.0,1.0,0.0,Morant,1629630.0,,,,,,
19,PT10M39.00S,2021-11-13T01:12:23.6Z,1,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,3,5,2021-11-13T01:12:23Z,190000,,,0,,J. Morant Free Throw 1 of 1 (3 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
20,PT10M28.00S,2021-11-13T01:12:39.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,12.959921156373195,39.950980392156865,1610612756,3,5,2021-11-13T01:12:42Z,200000,50.0,69.0,1,left,MISS M. Bridges 8' driving floating bank Shot,[1628969],1610612756.0,PHX,driving floating bank,,,Bridges,M. Bridges,,,,,8.56,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M25.00S,2021-11-13T01:12:42.0Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612763,3,5,2021-11-13T01:12:42Z,210000,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,
22,PT10M21.00S,2021-11-13T01:12:46.3Z,1,REGULAR,turnover,bad pass,[],1629001,,,1610612763,3,5,2021-11-13T01:12:49Z,220000,,,0,,D. Melton bad pass TURNOVER (1 TO),"[1629001, 1628969]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,1.0,Bridges,1628969.0,,,
23,PT10M21.00S,2021-11-13T01:12:46.3Z,1,REGULAR,steal,,[],1628969,,,1610612756,3,5,2021-11-13T01:12:47Z,230000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT10M21.00S,2021-11-13T01:12:49.1Z,1,REGULAR,foul,personal,[],203500,,,1610612756,3,5,2021-11-13T01:12:54Z,240000,,,0,,S. Adams take personal FOUL (1 PF),"[203500, 1628969]",1610612763.0,MEM,take,,,Adams,S. Adams,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Bridges,1628969.0,,,,,,
26,PT10M09.00S,2021-11-13T01:13:15.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,16.113666228646515,42.64705882352941,1610612756,3,5,2021-11-13T01:13:19Z,260000,37.0,99.0,1,left,MISS D. Booker 10' floating Shot,[1626164],1610612756.0,PHX,floating,,,Booker,D. Booker,,,,,10.56,Missed,,,,,,,,,,,,,,,,,,,
27,PT10M07.00S,2021-11-13T01:13:17.7Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,3,5,2021-11-13T01:13:19Z,270000,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,
28,PT10M04.00S,2021-11-13T01:13:26.0Z,1,REGULAR,foul,personal,[],201580,,,1610612763,3,5,2021-11-13T01:13:29Z,280000,,,0,,J. McGee personal FOUL (2 PF),"[201580, 203500]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Adams,203500.0,,,,,,
30,PT10M04.00S,2021-11-13T01:13:31.6Z,1,REGULAR,substitution,out,[],201580,,,1610612763,3,5,2021-11-13T01:13:39Z,300000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT10M04.00S,2021-11-13T01:13:31.6Z,1,REGULAR,substitution,in,[],1626163,,,1610612763,3,5,2021-11-13T01:13:39Z,310000,,,0,,SUB in: F. Kaminsky,[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M58.00S,2021-11-13T01:13:54.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,94.56307490144546,50.245098039215684,1610612763,5,5,2021-11-13T01:13:58Z,320000,1.0,-1.0,1,right,S. Adams alley-oop DUNK (2 PTS) (J. Morant 1 AST),"[203500, 1629630]",1610612763.0,MEM,alley-oop,,,Adams,S. Adams,,,,,0.18,Made,2.0,J. Morant,1629630.0,1.0,,,,,,,,,,,,,,,
34,PT09M45.00S,2021-11-13T01:14:07.0Z,1,REGULAR,3pt,Jump Shot,[],203109,31.61957950065703,29.411764705882355,1610612756,5,8,2021-11-13T01:14:10Z,340000,103.0,245.0,1,left,J. Crowder 26' 3PT  (6 PTS) (D. Booker 1 AST),"[203109, 1626164]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,26.55,Made,6.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,,
36,PT09M29.00S,2021-11-13T01:14:23.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,84.83902759526939,48.77450980392157,1610612763,7,8,2021-11-13T01:14:26Z,360000,-6.0,90.0,1,right,J. Morant 9' pullup Jump Shot (5 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,9.02,Made,5.0,,,,,,,,,,,,,,,,,,
37,PT09M11.00S,2021-11-13T01:14:40.7Z,1,REGULAR,3pt,Jump Shot,[],1628969,7.5722733245729295,4.166666666666666,1610612756,7,11,2021-11-13T01:14:43Z,370000,229.0,19.0,1,left,M. Bridges 3PT  (3 PTS) (C. Paul 2 AST),"[1628969, 101108]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.0,Made,3.0,C. Paul,101108.0,2.0,,,,,,,,,,,,,,,
