actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
24,PT10M07.00S,2021-12-03T01:12:18.5Z,1,REGULAR,block,,[],1629652,,,1610612763,4,3,2021-12-03T01:12:20Z,240000,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
25,PT10M07.00S,2021-12-03T01:12:18.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,4,3,2021-12-03T01:12:24Z,250000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,
26,PT10M07.00S,2021-12-03T01:12:22.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,4,3,2021-12-03T01:12:22Z,260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT10M03.00S,2021-12-03T01:12:37.4Z,1,REGULAR,foul,personal,['2freethrow'],1629660,,,1610612763,4,3,2021-12-03T01:12:48Z,270000,,,0,,T. Jerome shooting personal FOUL (1 PF) (Adams 2 FT),"[1629660, 203500]",1610612760.0,OKC,shooting,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Adams,203500.0
29,PT10M03.00S,2021-12-03T01:13:02.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612763,4,3,2021-12-03T01:13:02Z,290000,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,
30,PT10M03.00S,2021-12-03T01:13:02.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,4,3,2021-12-03T01:13:02Z,300000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,
31,PT10M03.00S,2021-12-03T01:13:17.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612763,5,3,2021-12-03T01:13:17Z,310000,,,0,,S. Adams Free Throw 2 of 2 (1 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
32,PT09M48.00S,2021-12-03T01:13:33.4Z,1,REGULAR,2pt,Jump Shot,[],1630544,92.85479632063075,31.127450980392158,1610612760,5,3,2021-12-03T01:13:39Z,320000,-94.0,15.0,1,right,MISS T. Mann 9' driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,9.55,Missed,,,,,,,,,,,,,,,,,,
33,PT09M45.00S,2021-12-03T01:13:36.4Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,5,3,2021-12-03T01:13:39Z,330000,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,
34,PT09M37.00S,2021-12-03T01:13:44.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,16.90210249671485,43.13725490196079,1610612763,7,3,2021-12-03T01:13:49Z,340000,34.0,106.0,1,left,D. Bane 11' driving floating Jump Shot (2 PTS),[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,11.18,Made,2.0,,,,,,,,,,,,,,,,,
35,PT09M24.00S,2021-12-03T01:13:57.2Z,1,REGULAR,turnover,bad pass,[],1629647,,,1610612760,7,3,2021-12-03T01:14:02Z,350000,,,0,,D. Bazley bad pass TURNOVER (2 TO),"[1629647, 1630217]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,2.0,Bane,1630217.0,,,,,
36,PT09M24.00S,2021-12-03T01:13:57.2Z,1,REGULAR,steal,,[],1630217,,,1610612763,7,3,2021-12-03T01:13:59Z,360000,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
37,PT09M13.00S,2021-12-03T01:14:08.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,32.802233902759525,52.94117647058824,1610612763,10,3,2021-12-03T01:14:13Z,370000,-15.0,256.0,1,left,D. Brooks 25' 3PT pullup (5 PTS),[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,25.62,Made,5.0,,,,,,,,,,,,,,,,,
38,PT08M53.00S,2021-12-03T01:14:27.7Z,1,REGULAR,3pt,Jump Shot,[],1630544,71.17279894875165,22.058823529411764,1610612760,10,3,2021-12-03T01:14:32Z,380000,-140.0,218.0,1,right,MISS T. Mann 25' step back 3PT,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,
39,PT08M50.00S,2021-12-03T01:14:30.7Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,10,3,2021-12-03T01:14:32Z,390000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,,,
40,PT08M46.00S,2021-12-03T01:14:36.6Z,1,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,10,3,2021-12-03T01:14:43Z,400000,,,0,,D. Bane lost ball out-of-bounds TURNOVER (1 TO),[1630217],1610612763.0,MEM,lost ball,,,Bane,D. Bane,,,,,,,,,,,,,,,,,1.0,,,202026.0,,,,
41,PT08M33.00S,2021-12-03T01:14:56.9Z,1,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612760,10,3,2021-12-03T01:15:05Z,410000,,,0,,D. Brooks shooting personal FOUL (1 PF) (Dort 2 FT),"[1628415, 1629652]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Dort,1629652.0
43,PT08M33.00S,2021-12-03T01:15:27.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629652,,,1610612760,10,4,2021-12-03T01:15:27Z,430000,,,0,,L. Dort Free Throw 1 of 2 (4 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
44,PT08M33.00S,2021-12-03T01:15:46.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629652,,,1610612760,10,5,2021-12-03T01:15:46Z,440000,,,0,,L. Dort Free Throw 2 of 2 (5 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
45,PT08M22.00S,2021-12-03T01:15:58.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,7.835085413929041,48.28431372549019,1610612763,10,5,2021-12-03T01:16:02Z,450000,9.0,21.0,1,left,MISS D. Bane cutting Layup - blocked,"[1630217, 1630544]",1610612763.0,MEM,cutting,,,Bane,D. Bane,,,,,2.28,Missed,,,,,,,,,Mann,1630544.0,,,,,,,,
46,PT08M22.00S,2021-12-03T01:15:58.7Z,1,REGULAR,block,,[],1630544,,,1610612763,10,5,2021-12-03T01:16:01Z,460000,,,0,,T. Mann BLOCK (1 BLK),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M19.00S,2021-12-03T01:16:01.7Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,10,5,2021-12-03T01:16:02Z,470000,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,
48,PT08M08.00S,2021-12-03T01:16:15.4Z,1,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612760,10,5,2021-12-03T01:16:23Z,480000,,,0,,D. Bane shooting personal FOUL (1 PF) (Dort 2 FT),"[1630217, 1629652]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Dort,1629652.0
50,PT08M08.00S,2021-12-03T01:16:38.5Z,1,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,10,6,2021-12-03T01:16:38Z,500000,,,0,,L. Dort Free Throw 1 of 2 (6 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
51,PT08M08.00S,2021-12-03T01:16:57.6Z,1,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,10,6,2021-12-03T01:16:57Z,510000,,,0,,MISS L. Dort Free Throw 2 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Missed,,,,,,,,,,,,,,,,,,
52,PT08M06.00S,2021-12-03T01:16:58.3Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,10,6,2021-12-03T01:16:58Z,520000,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,
53,PT07M52.00S,2021-12-03T01:17:13.2Z,1,REGULAR,foul,personal,['2freethrow'],1630526,,,1610612763,10,6,2021-12-03T01:17:23Z,530000,,,0,,J. Robinson-Earl shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1630526, 1628991]",1610612760.0,OKC,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Jackson Jr.,1628991.0
55,PT07M52.00S,2021-12-03T01:17:35.6Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,11,6,2021-12-03T01:17:35Z,550000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (3 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
56,PT07M52.00S,2021-12-03T01:17:50.3Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,12,6,2021-12-03T01:17:50Z,560000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (4 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
57,PT07M41.00S,2021-12-03T01:18:07.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,12,6,2021-12-03T01:18:07Z,570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M35.00S,2021-12-03T01:18:24.7Z,1,REGULAR,3pt,Jump Shot,[],1629652,68.9388961892247,69.36274509803921,1610612760,12,6,2021-12-03T01:18:29Z,580000,97.0,239.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
59,PT07M31.00S,2021-12-03T01:18:28.7Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,12,6,2021-12-03T01:18:29Z,590000,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,,,
60,PT07M26.00S,2021-12-03T01:18:32.3Z,1,REGULAR,turnover,bad pass,[],1628415,,,1610612763,12,6,2021-12-03T01:18:35Z,600000,,,0,,D. Brooks bad pass TURNOVER (2 TO),"[1628415, 1629660]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,2.0,Jerome,1629660.0,,,,,
61,PT07M26.00S,2021-12-03T01:18:32.3Z,1,REGULAR,steal,,[],1629660,,,1610612760,12,6,2021-12-03T01:18:34Z,610000,,,0,,T. Jerome STEAL (1 STL),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M20.00S,2021-12-03T01:18:39.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630544,87.59855453350855,64.2156862745098,1610612760,12,8,2021-12-03T01:18:45Z,620000,71.0,64.0,1,right,T. Mann 9' driving floating Jump Shot (2 PTS),[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,9.57,Made,2.0,,,,,,,,,,,,,,,,,
63,PT07M10.00S,2021-12-03T01:18:58.2Z,1,REGULAR,foul,personal,[],1629647,,,1610612763,12,8,2021-12-03T01:19:01Z,630000,,,0,,D. Bazley personal FOUL (1 PF),"[1629647, 1628991]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Jackson Jr.,1628991.0
65,PT07M09.00S,2021-12-03T01:19:13.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,12,8,2021-12-03T01:19:13Z,650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M04.00S,2021-12-03T01:19:26.0Z,1,REGULAR,2pt,Jump Shot,[],1630217,22.552562417871222,38.23529411764706,1610612763,12,8,2021-12-03T01:19:35Z,660000,59.0,159.0,1,left,MISS D. Bane 17' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,17.0,Missed,,,,,,,,,,,,,,,,,,
67,PT07M01.00S,2021-12-03T01:19:29.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,12,8,2021-12-03T01:19:35Z,670000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,
68,PT07M01.00S,2021-12-03T01:19:31.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,12,8,2021-12-03T01:19:31Z,680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M40.00S,2021-12-03T01:19:56.9Z,1,REGULAR,3pt,Jump Shot,[],1630526,69.46452036793693,68.13725490196079,1610612760,12,8,2021-12-03T01:20:04Z,690000,91.0,235.0,1,right,MISS J. Robinson-Earl 25' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,
70,PT06M38.00S,2021-12-03T01:19:58.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,12,8,2021-12-03T01:20:04Z,700000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,
71,PT06M38.00S,2021-12-03T01:20:02.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,12,8,2021-12-03T01:20:02Z,710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M38.00S,2021-12-03T01:20:04.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,12,8,2021-12-03T01:20:04Z,720000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M38.00S,2021-12-03T01:22:10.6Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,12,8,2021-12-03T01:22:49Z,730000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M38.00S,2021-12-03T01:22:10.6Z,1,REGULAR,substitution,out,[],1629660,,,1610612763,12,8,2021-12-03T01:22:49Z,740000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M38.00S,2021-12-03T01:22:10.6Z,1,REGULAR,substitution,in,[],1629001,,,1610612763,12,8,2021-12-03T01:22:49Z,750000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M38.00S,2021-12-03T01:22:10.6Z,1,REGULAR,substitution,in,[],1628778,,,1610612763,12,8,2021-12-03T01:22:49Z,760000,,,0,,SUB in: P. Watson,[1628778],1610612760.0,OKC,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M22.00S,2021-12-03T01:23:11.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,17.427726675427067,46.81372549019608,1610612763,12,8,2021-12-03T01:23:16Z,770000,16.0,111.0,1,left,MISS T. Jones 11' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,11.24,Missed,,,,,,,,,,,,,,,,,,
78,PT06M18.00S,2021-12-03T01:23:15.6Z,1,REGULAR,rebound,offensive,[],1626145,,,1610612763,12,8,2021-12-03T01:23:16Z,780000,,,0,,T. Jones REBOUND (Off:1 Def:0),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,77.0,1.0,0.0,1.0,,,,,,,,,,
79,PT06M16.00S,2021-12-03T01:23:17.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,29.38567674113009,72.05882352941177,1610612763,15,8,2021-12-03T01:23:21Z,790000,-110.0,224.0,1,left,D. Melton 24' 3PT  (3 PTS) (T. Jones 1 AST),"[1629001, 1626145]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,24.94,Made,3.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
81,PT05M56.00S,2021-12-03T01:23:40.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,15,8,2021-12-03T01:23:40Z,810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M56.00S,2021-12-03T01:23:40.4Z,1,REGULAR,substitution,out,[],1628415,,,1610612760,15,8,2021-12-03T01:23:49Z,820000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M56.00S,2021-12-03T01:23:40.4Z,1,REGULAR,substitution,in,[],1630583,,,1610612760,15,8,2021-12-03T01:23:49Z,830000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M53.00S,2021-12-03T01:24:02.0Z,1,REGULAR,turnover,lost ball,[],1629647,,,1610612760,15,8,2021-12-03T01:24:06Z,840000,,,0,,D. Bazley lost ball TURNOVER (3 TO),"[1629647, 1628991]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,3.0,Jackson Jr.,1628991.0,,,,,
85,PT05M53.00S,2021-12-03T01:24:02.0Z,1,REGULAR,steal,,[],1628991,,,1610612763,15,8,2021-12-03T01:24:04Z,850000,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M37.00S,2021-12-03T01:24:17.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,8.754927726675426,43.13725490196079,1610612763,17,8,2021-12-03T01:24:23Z,860000,34.0,30.0,1,left,J. Jackson Jr. driving Layup (6 PTS) (T. Jones 2 AST),"[1628991, 1626145]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,4.54,Made,6.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,
88,PT05M23.00S,2021-12-03T01:24:30.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630526,80.1084099868594,34.55882352941176,1610612760,17,8,2021-12-03T01:24:36Z,880000,-77.0,134.0,1,right,MISS J. Robinson-Earl 15' pullup Shot,[1630526],1610612760.0,OKC,pullup,,,Robinson-Earl,J. Robinson-Earl,,,,,15.51,Missed,,,,,,,,,,,,,,,,,,
89,PT05M20.00S,2021-12-03T01:24:33.8Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,17,8,2021-12-03T01:24:36Z,890000,,,0,,S. Adams REBOUND (Off:0 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,88.0,2.0,2.0,0.0,,,,,,,,,,
