actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-11-02T00:10:40.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-11-02T00:10:40Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2021-11-02T00:10:43.3Z,1,REGULAR,jumpball,recovered,[],1628420,,,1610612743,0,0,2021-11-02T00:10:43Z,40000,,,0,,Jump Ball N. Jokic vs. S. Adams: Tip to M. Morris,"[1628420, 203999, 203500]",1610612743.0,DEN,startperiod,M. Morris,1628420.0,Morris,M. Morris,Jokic,203999.0,Adams,203500.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2021-11-02T00:11:01.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203999,94.43166885676742,48.529411764705884,1610612743,0,2,2021-11-02T00:11:08Z,70000,-7.0,0.0,1,right,N. Jokic cutting DUNK (2 PTS) (M. Morris 1 AST),"[203999, 1628420]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,0.74,Made,2.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,,
9,PT11M20.00S,2021-11-02T00:11:19.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203500,8.754927726675426,54.90196078431373,1610612763,0,2,2021-11-02T00:11:25Z,90000,-25.0,30.0,1,left,MISS S. Adams turnaround bank Hook,[203500],1610612763.0,MEM,turnaround bank,,,Adams,S. Adams,,,,,3.86,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M17.00S,2021-11-02T00:11:22.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,0,2,2021-11-02T00:11:25Z,100000,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
11,PT11M07.00S,2021-11-02T00:11:31.9Z,1,REGULAR,2pt,Jump Shot,[],1628420,75.50919842312747,58.82352941176471,1610612743,0,2,2021-11-02T00:11:39Z,110000,44.0,178.0,1,right,MISS M. Morris 18' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,18.31,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M05.00S,2021-11-02T00:11:33.9Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,0,2,2021-11-02T00:11:39Z,120000,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,
13,PT10M58.00S,2021-11-02T00:11:41.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203500,5.601182654402102,51.470588235294116,1610612763,2,2,2021-11-02T00:11:46Z,130000,-7.0,0.0,1,left,S. Adams cutting Layup (2 PTS) (J. Morant 1 AST),"[203500, 1629630]",1610612763.0,MEM,cutting,,,Adams,S. Adams,,,,,0.74,Made,2.0,J. Morant,1629630.0,1.0,,,,,,,,,,,,,,,
15,PT10M42.00S,2021-11-02T00:11:57.4Z,1,REGULAR,turnover,bad pass,[],203115,,,1610612743,2,2,2021-11-02T00:12:01Z,150000,,,0,,W. Barton bad pass TURNOVER (1 TO),"[203115, 1629001]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,1.0,Melton,1629001.0,,,,,,,,
16,PT10M42.00S,2021-11-02T00:11:57.4Z,1,REGULAR,steal,,[],1629001,,,1610612763,2,2,2021-11-02T00:11:59Z,160000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
