actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
22,PT09M59.00S,2021-11-04T00:13:02.0Z,1,REGULAR,steal,,[],1629630,,,1610612763,6,2,2021-11-04T00:13:03Z,220000,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
23,PT09M57.00S,2021-11-04T00:13:10.0Z,1,REGULAR,foul,personal,[],203999,,,1610612763,6,2,2021-11-04T00:13:27Z,230000,,,0,,N. Jokic take personal FOUL (1 PF),"[203999, 1629630]",1610612743.0,DEN,take,,,Jokic,N. Jokic,,,,,,,,,,,,,,,1199.0,,,,1.0,0.0,Morant,1629630.0,,,
25,PT09M44.00S,2021-11-04T00:13:54.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,5.601182654402102,95.58823529411765,1610612763,6,2,2021-11-04T00:13:59Z,250000,-228.0,0.0,1,left,MISS D. Bane step back 3PT,[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M40.00S,2021-11-04T00:13:58.3Z,1,REGULAR,rebound,offensive,[],1629001,,,1610612763,6,2,2021-11-04T00:13:59Z,260000,,,0,,D. Melton REBOUND (Off:1 Def:0),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
27,PT09M40.00S,2021-11-04T00:13:58.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629001,5.590000152587891,50.0,1610612763,8,2,2021-11-04T00:13:58Z,270000,0.0,0.0,1,left,D. Melton tip DUNK (5 PTS),[1629001],1610612763.0,MEM,tip,,,Melton,D. Melton,,,,,0.0,Made,,,,,5.0,,,,,,,,,,,,,,
28,PT09M40.00S,2021-11-04T00:14:02.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,8,2,2021-11-04T00:14:02Z,280000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M25.00S,2021-11-04T00:17:10.1Z,1,REGULAR,2pt,Jump Shot,[],203115,76.2976346911958,77.20588235294117,1610612743,8,2,2021-11-04T00:17:14Z,290000,136.0,170.0,1,right,MISS W. Barton 21' pullup Shot,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,21.79,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M23.00S,2021-11-04T00:17:12.1Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,8,2,2021-11-04T00:17:14Z,300000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
31,PT09M09.00S,2021-11-04T00:17:26.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,15.193823915900131,41.911764705882355,1610612763,10,2,2021-11-04T00:17:29Z,310000,40.0,90.0,1,left,J. Jackson Jr. 9' driving floating Jump Shot (2 PTS) (J. Morant 3 AST),"[1628991, 1629630]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,9.89,Made,,,,,2.0,J. Morant,1629630.0,3.0,,,,,,,,,,,
33,PT08M56.00S,2021-11-04T00:17:38.8Z,1,REGULAR,2pt,Jump Shot,[],1628420,78.40013140604468,21.07843137254902,1610612743,10,2,2021-11-04T00:17:43Z,330000,-145.0,151.0,1,right,MISS M. Morris 20' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,20.87,Missed,,,,,,,,,,,,,,,,,,,
34,PT08M52.00S,2021-11-04T00:17:42.8Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,10,2,2021-11-04T00:17:43Z,340000,,,0,,S. Adams REBOUND (Off:0 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
35,PT08M46.00S,2021-11-04T00:17:52.8Z,1,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,10,2,2021-11-04T00:18:02Z,350000,,,0,,J. Morant step out-of-bounds TURNOVER (1 TO),[1629630],1610612763.0,MEM,step,,,Morant,J. Morant,,,,,,,,,,,,,,,1628171.0,1.0,,,,,,,,,
36,PT08M29.00S,2021-11-04T00:18:18.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203999,92.19776609724047,44.85294117647059,1610612743,10,2,2021-11-04T00:18:22Z,360000,-26.0,21.0,1,right,MISS N. Jokic driving Layup,[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,3.31,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M26.00S,2021-11-04T00:18:21.5Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612763,10,2,2021-11-04T00:18:22Z,370000,,,0,,D. Melton REBOUND (Off:1 Def:1),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,36.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
38,PT08M22.00S,2021-11-04T00:18:24.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629001,10.200394218134035,41.911764705882355,1610612763,12,2,2021-11-04T00:18:29Z,380000,40.0,43.0,1,left,D. Melton driving floating bank Jump Shot (7 PTS),[1629001],1610612763.0,MEM,driving floating bank,,,Melton,D. Melton,,,,,5.93,Made,,,,,7.0,,,,,,,,,,,,,,
39,PT08M10.00S,2021-11-04T00:18:40.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,12,2,2021-11-04T00:18:40Z,390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M01.00S,2021-11-04T00:18:58.7Z,1,REGULAR,3pt,Jump Shot,[],203999,68.28186596583443,29.901960784313726,1610612743,12,2,2021-11-04T00:19:02Z,400000,-100.0,246.0,1,right,MISS N. Jokic 26' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,,
41,PT07M58.00S,2021-11-04T00:19:01.7Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,12,2,2021-11-04T00:19:02Z,410000,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
42,PT07M51.00S,2021-11-04T00:19:09.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,15.325229960578188,54.166666666666664,1610612763,14,2,2021-11-04T00:19:13Z,420000,-21.0,92.0,1,left,J. Morant 9' driving floating Jump Shot (2 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,9.39,Made,,,,,2.0,,,,,,,,,,,,,,
43,PT07M40.00S,2021-11-04T00:19:19.6Z,1,REGULAR,3pt,Jump Shot,[],203115,69.07030223390277,33.82352941176471,1610612743,14,5,2021-11-04T00:19:26Z,430000,-81.0,238.0,1,right,W. Barton 25' 3PT pullup (3 PTS),[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,25.16,Made,,,,,3.0,,,,,,,,,,,,,,
44,PT07M23.00S,2021-11-04T00:19:36.8Z,1,REGULAR,3pt,Jump Shot,[],1628991,31.35676741130092,61.51960784313726,1610612763,17,5,2021-11-04T00:19:41Z,440000,-58.0,242.0,1,left,J. Jackson Jr. 24' 3PT  (5 PTS) (S. Adams 1 AST),"[1628991, 203500]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,24.91,Made,,,,,5.0,S. Adams,203500.0,1.0,,,,,,,,,,,
46,PT07M15.00S,2021-11-04T00:19:48.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,17,5,2021-11-04T00:19:48Z,460000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M15.00S,2021-11-04T00:22:00.3Z,1,REGULAR,substitution,out,[],1630217,,,1610612743,17,5,2021-11-04T00:22:43Z,470000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M15.00S,2021-11-04T00:22:00.3Z,1,REGULAR,substitution,out,[],203115,,,1610612743,17,5,2021-11-04T00:22:43Z,480000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M15.00S,2021-11-04T00:22:00.3Z,1,REGULAR,substitution,out,[],203932,,,1610612743,17,5,2021-11-04T00:22:43Z,490000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M15.00S,2021-11-04T00:22:00.3Z,1,REGULAR,substitution,out,[],1628420,,,1610612743,17,5,2021-11-04T00:22:43Z,500000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M15.00S,2021-11-04T00:22:00.3Z,1,REGULAR,substitution,out,[],1629008,,,1610612743,17,5,2021-11-04T00:22:43Z,510000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M15.00S,2021-11-04T00:22:00.3Z,1,REGULAR,substitution,in,[],1630533,,,1610612743,17,5,2021-11-04T00:22:43Z,520000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M15.00S,2021-11-04T00:22:00.3Z,1,REGULAR,substitution,in,[],1630538,,,1610612743,17,5,2021-11-04T00:22:43Z,530000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M15.00S,2021-11-04T00:22:00.3Z,1,REGULAR,substitution,in,[],1630267,,,1610612743,17,5,2021-11-04T00:22:43Z,540000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M15.00S,2021-11-04T00:22:00.3Z,1,REGULAR,substitution,in,[],201145,,,1610612743,17,5,2021-11-04T00:22:43Z,550000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M15.00S,2021-11-04T00:22:00.3Z,1,REGULAR,substitution,in,[],1628408,,,1610612743,17,5,2021-11-04T00:22:43Z,560000,,,0,,SUB in: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M07.00S,2021-11-04T00:22:51.4Z,1,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612743,17,5,2021-11-04T00:23:05Z,570000,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Jokic 2 FT),"[1628991, 203999]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,1199.0,,,,1.0,0.0,Jokic,203999.0,,,
59,PT07M07.00S,2021-11-04T00:23:25.3Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,17,6,2021-11-04T00:23:25Z,590000,,,0,,N. Jokic Free Throw 1 of 2 (1 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
60,PT07M07.00S,2021-11-04T00:23:39.5Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,17,7,2021-11-04T00:23:39Z,600000,,,0,,N. Jokic Free Throw 2 of 2 (2 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
61,PT06M54.00S,2021-11-04T00:23:54.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203500,5.075558475689881,50.245098039215684,1610612763,19,7,2021-11-04T00:24:03Z,610000,-1.0,-5.0,1,left,S. Adams Layup (2 PTS) (J. Morant 4 AST),"[203500, 1629630]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,0.49,Made,,,,,2.0,J. Morant,1629630.0,4.0,,,,,,,,,,,
63,PT06M42.00S,2021-11-04T00:24:06.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201145,94.43166885676742,50.73529411764706,1610612743,19,7,2021-11-04T00:24:10Z,630000,4.0,0.0,1,right,MISS J. Green driving finger roll Layup,[201145],1610612743.0,DEN,driving finger roll,,,Green,J. Green,,,,,0.37,Missed,,,,,,,,,,,,,,,,,,,
64,PT06M40.00S,2021-11-04T00:24:08.3Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,19,7,2021-11-04T00:25:19Z,640000,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
65,PT06M39.00S,2021-11-04T00:24:12.6Z,1,REGULAR,foul,personal,[],1630538,,,1610612763,19,7,2021-11-04T00:24:36Z,650000,,,0,,B. Hyland take personal FOUL (1 PF),"[1630538, 1629630]",1610612743.0,DEN,take,,,Hyland,B. Hyland,,,,,,,,,,,,,,,1628171.0,,,,1.0,0.0,Morant,1629630.0,,,
67,PT06M39.00S,2021-11-04T00:24:18.5Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,19,7,2021-11-04T00:24:22Z,670000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M39.00S,2021-11-04T00:24:18.5Z,1,REGULAR,substitution,in,[],203937,,,1610612763,19,7,2021-11-04T00:24:22Z,680000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M33.00S,2021-11-04T00:24:43.2Z,1,REGULAR,3pt,Jump Shot,[],1629001,33.327858081471746,42.64705882352941,1610612763,19,7,2021-11-04T00:24:49Z,690000,37.0,261.0,1,left,MISS D. Melton 26' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
70,PT06M31.00S,2021-11-04T00:24:45.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,19,7,2021-11-04T00:24:49Z,700000,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,69.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
71,PT06M31.00S,2021-11-04T00:24:48.9Z,1,REGULAR,foul,personal,[],203937,,,1610612743,19,7,2021-11-04T00:24:52Z,710000,,,0,,K. Anderson personal FOUL (1 PF),"[203937, 1628408]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,202026.0,,,,1.0,0.0,Dozier,1628408.0,,,
73,PT06M18.00S,2021-11-04T00:25:11.6Z,1,REGULAR,2pt,Jump Shot,[],203999,93.9060446780552,25.0,1610612743,19,9,2021-11-04T00:25:16Z,730000,-125.0,5.0,1,right,N. Jokic 12' Jump Shot (4 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,12.51,Made,,,,,4.0,,,,,,,,,,,,,,
75,PT06M05.00S,2021-11-04T00:25:24.4Z,1,REGULAR,turnover,lost ball,[],1629001,,,1610612763,19,9,2021-11-04T00:25:27Z,750000,,,0,,D. Melton lost ball TURNOVER (1 TO),"[1629001, 203999]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,1.0,Jokic,203999.0,,,,,,,
76,PT06M05.00S,2021-11-04T00:25:24.4Z,1,REGULAR,steal,,[],203999,,,1610612743,19,9,2021-11-04T00:25:25Z,760000,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M00.00S,2021-11-04T00:25:29.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201145,93.64323258869908,48.77450980392157,1610612743,19,11,2021-11-04T00:25:33Z,770000,-6.0,7.0,1,right,J. Green running finger roll Layup (2 PTS) (B. Hyland 1 AST),"[201145, 1630538]",1610612743.0,DEN,running finger roll,,,Green,J. Green,,,,,0.95,Made,,,,,2.0,B. Hyland,1630538.0,1.0,,,,,,,,,,,
79,PT05M48.00S,2021-11-04T00:25:41.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203937,6.258212877792378,49.754901960784316,1610612763,21,11,2021-11-04T00:25:44Z,790000,1.0,6.0,1,left,K. Anderson cutting Layup (2 PTS) (S. Adams 2 AST),"[203937, 203500]",1610612763.0,MEM,cutting,,,Anderson,K. Anderson,,,,,0.64,Made,,,,,2.0,S. Adams,203500.0,2.0,,,,,,,,,,,
81,PT05M31.00S,2021-11-04T00:25:58.6Z,1,REGULAR,2pt,Jump Shot,[],203999,75.64060446780552,50.245098039215684,1610612743,21,11,2021-11-04T00:26:02Z,810000,1.0,176.0,1,right,MISS N. Jokic 17' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,17.65,Missed,,,,,,,,,,,,,,,,,,,
82,PT05M28.00S,2021-11-04T00:26:01.6Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,21,11,2021-11-04T00:26:02Z,820000,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,81.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
83,PT05M19.00S,2021-11-04T00:26:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,5.732588699080158,48.28431372549019,1610612763,23,11,2021-11-04T00:26:15Z,830000,9.0,1.0,1,left,J. Morant driving finger roll Layup (4 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,0.87,Made,,,,,4.0,,,,,,,,,,,,,,
84,PT05M04.00S,2021-11-04T00:26:27.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,23,11,2021-11-04T00:26:27Z,840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M04.00S,2021-11-04T00:26:30.2Z,1,REGULAR,substitution,out,[],1629001,,,1610612743,23,11,2021-11-04T00:26:37Z,850000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M04.00S,2021-11-04T00:26:30.2Z,1,REGULAR,substitution,in,[],1626145,,,1610612743,23,11,2021-11-04T00:26:37Z,860000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M51.00S,2021-11-04T00:26:58.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,87.07293035479631,35.78431372549019,1610612743,23,13,2021-11-04T00:27:05Z,870000,-71.0,69.0,1,right,N. Jokic 9' driving floating Jump Shot (6 PTS),[203999],1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,9.91,Made,,,,,6.0,,,,,,,,,,,,,,
88,PT04M44.00S,2021-11-04T00:27:05.3Z,1,REGULAR,3pt,Jump Shot,[],1630533,27.54599211563732,75.24509803921569,1610612763,26,13,2021-11-04T00:27:09Z,880000,-126.0,206.0,1,left,Z. Williams 24' 3PT running (3 PTS) (T. Jones 1 AST),"[1630533, 1626145]",1610612763.0,MEM,running,,,Williams,Z. Williams,,,,,24.19,Made,,,,,3.0,T. Jones,1626145.0,1.0,,,,,,,,,,,
90,PT04M29.00S,2021-11-04T00:27:23.2Z,1,REGULAR,foul,personal,['2freethrow'],203500,,,1610612743,26,13,2021-11-04T00:27:29Z,900000,,,0,,S. Adams shooting personal FOUL (1 PF) (Jokic 2 FT),"[203500, 203999]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,,,,,1628171.0,,,,1.0,0.0,Jokic,203999.0,,,
92,PT04M29.00S,2021-11-04T00:27:54.8Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,26,14,2021-11-04T00:27:54Z,920000,,,0,,N. Jokic Free Throw 1 of 2 (7 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
93,PT04M29.00S,2021-11-04T00:28:16.0Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,26,15,2021-11-04T00:28:16Z,930000,,,0,,N. Jokic Free Throw 2 of 2 (8 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
