actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-10-31T00:10:47.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-10-31T00:10:47Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2021-10-31T00:10:49.1Z,1,REGULAR,jumpball,recovered,[],1628991,,,1610612763,0,0,2021-10-31T00:10:49Z,40000,,,0,,Jump Ball S. Adams vs. D. Dedmon: Tip to J. Jackson Jr.,"[1628991, 203500, 203473]",1610612763.0,MEM,startperiod,J. Jackson Jr.,1628991.0,Jackson Jr.,J. Jackson Jr.,Adams,203500.0,Dedmon,203473.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2021-10-31T00:10:59.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,10.988830486202366,43.13725490196079,1610612763,0,0,2021-10-31T00:11:13Z,70000,34.0,51.0,1,left,MISS D. Bane 6' driving floating bank Shot,[1630217],1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,6.13,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2021-10-31T00:11:03.8Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,0,0,2021-10-31T00:11:13Z,80000,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M22.00S,2021-10-31T00:11:24.0Z,1,REGULAR,3pt,Jump Shot,[],200768,66.04796320630749,46.32352941176471,1610612748,0,3,2021-10-31T00:11:29Z,90000,-18.0,267.0,1,right,K. Lowry 26' 3PT  (3 PTS) (D. Dedmon 1 AST),"[200768, 203473]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,26.72,Made,,,,,3.0,D. Dedmon,203473.0,1.0,,,,,,,,,,,
11,PT11M05.00S,2021-10-31T00:11:40.4Z,1,REGULAR,3pt,Jump Shot,[],1629630,34.510512483574246,30.88235294117647,1610612763,0,3,2021-10-31T00:11:46Z,110000,96.0,272.0,1,left,MISS J. Morant 28' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,28.82,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M03.00S,2021-10-31T00:11:42.4Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,0,3,2021-10-31T00:11:46Z,120000,,,0,,D. Dedmon REBOUND (Off:0 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
13,PT10M53.00S,2021-10-31T00:11:55.4Z,1,REGULAR,foul,personal,['2freethrow'],203500,,,1610612748,0,3,2021-10-31T00:12:09Z,130000,,,0,,S. Adams shooting personal FOUL (1 PF) (Butler 2 FT),"[203500, 202710]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,,,,,201639.0,1.0,0.0,Butler,202710.0,,,,,,
15,PT10M53.00S,2021-10-31T00:12:22.6Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,0,4,2021-10-31T00:12:22Z,150000,,,0,,J. Butler Free Throw 1 of 2 (1 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
16,PT10M53.00S,2021-10-31T00:12:39.6Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,0,5,2021-10-31T00:12:39Z,160000,,,0,,J. Butler Free Throw 2 of 2 (2 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
17,PT10M33.00S,2021-10-31T00:13:00.5Z,1,REGULAR,2pt,Jump Shot,[],1628991,9.149145860709593,27.941176470588236,1610612763,0,5,2021-10-31T00:13:06Z,170000,110.0,34.0,1,left,MISS J. Jackson Jr. 11' floating Shot,[1628991],1610612763.0,MEM,floating,,,Jackson Jr.,J. Jackson Jr.,,,,,11.53,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M29.00S,2021-10-31T00:13:04.5Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,0,5,2021-10-31T00:13:06Z,180000,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,17.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
19,PT10M11.00S,2021-10-31T00:13:22.3Z,1,REGULAR,3pt,Jump Shot,[],1629130,92.59198423127464,2.2058823529411766,1610612748,0,8,2021-10-31T00:13:27Z,190000,-239.0,17.0,1,right,D. Robinson 3PT  (3 PTS) (J. Butler 1 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,23.96,Made,,,,,3.0,J. Butler,202710.0,1.0,,,,,,,,,,,
21,PT09M55.00S,2021-10-31T00:13:39.8Z,1,REGULAR,foul,personal,['2freethrow'],203473,,,1610612763,0,8,2021-10-31T00:13:51Z,210000,,,0,,D. Dedmon shooting personal FOUL (1 PF) (Morant 2 FT),"[203473, 1629630]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,201639.0,1.0,0.0,Morant,1629630.0,,,,,,
23,PT09M55.00S,2021-10-31T00:14:03.6Z,1,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,1,8,2021-10-31T00:14:03Z,230000,,,0,,J. Morant Free Throw 1 of 2 (1 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
24,PT09M55.00S,2021-10-31T00:14:14.7Z,1,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,2,8,2021-10-31T00:14:14Z,240000,,,0,,J. Morant Free Throw 2 of 2 (2 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
25,PT09M42.00S,2021-10-31T00:14:27.3Z,1,REGULAR,turnover,bad pass,[],203473,,,1610612748,2,8,2021-10-31T00:14:33Z,250000,,,0,,D. Dedmon bad pass TURNOVER (1 TO),"[203473, 1629001]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,1.0,Melton,1629001.0,,,
26,PT09M42.00S,2021-10-31T00:14:27.3Z,1,REGULAR,steal,,[],1629001,,,1610612763,2,8,2021-10-31T00:14:29Z,260000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT09M33.00S,2021-10-31T00:14:39.1Z,1,REGULAR,foul,personal,['2freethrow'],203473,,,1610612763,2,8,2021-10-31T00:14:45Z,270000,,,0,,D. Dedmon shooting personal FOUL (2 PF) (Adams 2 FT),"[203473, 203500]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,1204.0,2.0,0.0,Adams,203500.0,,,,,,
29,PT09M33.00S,2021-10-31T00:15:03.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203500,,,1610612763,3,8,2021-10-31T00:15:03Z,290000,,,0,,S. Adams Free Throw 1 of 2 (1 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
30,PT09M33.00S,2021-10-31T00:15:04.9Z,1,REGULAR,substitution,out,[],203473,,,1610612763,3,8,2021-10-31T00:15:16Z,300000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M33.00S,2021-10-31T00:15:04.9Z,1,REGULAR,substitution,in,[],202693,,,1610612763,3,8,2021-10-31T00:15:16Z,310000,,,0,,SUB in: M. Morris,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M33.00S,2021-10-31T00:15:27.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203500,,,1610612763,4,8,2021-10-31T00:15:27Z,320000,,,0,,S. Adams Free Throw 2 of 2 (2 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
33,PT09M23.00S,2021-10-31T00:15:42.5Z,1,REGULAR,2pt,Jump Shot,[],202693,89.04402102496715,84.06862745098039,1610612748,4,8,2021-10-31T00:15:47Z,330000,170.0,50.0,1,right,MISS M. Morris 17' Jump Shot,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,17.76,Missed,,,,,,,,,,,,,,,,,,,
34,PT09M20.00S,2021-10-31T00:15:45.5Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,4,8,2021-10-31T00:15:47Z,340000,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
35,PT09M12.00S,2021-10-31T00:15:53.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,12.697109067017081,49.01960784313725,1610612763,6,8,2021-10-31T00:15:59Z,350000,5.0,67.0,1,left,J. Jackson Jr. 6' turnaround Hook (2 PTS) (S. Adams 1 AST),"[1628991, 203500]",1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,6.71,Made,,,,,2.0,S. Adams,203500.0,1.0,,,,,,,,,,,
37,PT09M01.00S,2021-10-31T00:16:04.9Z,1,REGULAR,3pt,Jump Shot,[],200768,67.7562417871222,68.38235294117648,1610612748,6,11,2021-10-31T00:16:09Z,370000,92.0,251.0,1,right,K. Lowry 26' 3PT  (6 PTS) (J. Butler 2 AST),"[200768, 202710]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,26.69,Made,,,,,6.0,J. Butler,202710.0,2.0,,,,,,,,,,,
39,PT08M45.00S,2021-10-31T00:16:20.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,8.229303547963205,54.166666666666664,1610612763,6,11,2021-10-31T00:16:26Z,390000,-21.0,25.0,1,left,MISS D. Melton driving Layup,[1629001],1610612763.0,MEM,driving,,,Melton,D. Melton,,,,,3.24,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M44.00S,2021-10-31T00:16:21.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,6,11,2021-10-31T00:16:46Z,410000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,
53,PT08M44.00S,2021-10-31T00:16:29.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,6,11,2021-10-31T00:18:25Z,415000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M29.00S,2021-10-31T00:16:39.7Z,1,REGULAR,2pt,Jump Shot,[],202693,73.53810775295663,29.411764705882355,1610612748,6,13,2021-10-31T00:16:44Z,420000,-103.0,196.0,1,right,M. Morris 22' Jump Shot (2 PTS) (K. Lowry 1 AST),"[202693, 200768]",1610612748.0,MIA,,,,Morris,M. Morris,,,,,22.15,Made,,,,,2.0,K. Lowry,200768.0,1.0,,,,,,,,,,,
44,PT08M11.00S,2021-10-31T00:16:59.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.389618922470433,51.71568627450981,1610612763,8,13,2021-10-31T00:17:04Z,440000,-9.0,8.0,1,left,J. Morant driving finger roll Layup (4 PTS) (D. Melton 1 AST),"[1629630, 1629001]",1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,1.15,Made,,,,,4.0,D. Melton,1629001.0,1.0,,,,,,,,,,,
46,PT07M56.00S,2021-10-31T00:17:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,94.30026281208936,49.754901960784316,1610612748,8,15,2021-10-31T00:17:19Z,460000,-1.0,1.0,1,right,J. Butler driving Layup (4 PTS) (M. Morris 1 AST),"[202710, 202693]",1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,0.16,Made,,,,,4.0,M. Morris,202693.0,1.0,,,,,,,,,,,
48,PT07M43.00S,2021-10-31T00:17:26.6Z,1,REGULAR,3pt,Jump Shot,[],1628991,30.56833114323259,31.862745098039213,1610612763,8,15,2021-10-31T00:17:33Z,480000,91.0,235.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M37.00S,2021-10-31T00:17:32.6Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,8,15,2021-10-31T00:17:33Z,490000,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
50,PT07M22.00S,2021-10-31T00:17:47.3Z,1,REGULAR,3pt,Jump Shot,[],202693,90.62089356110381,4.166666666666666,1610612748,8,18,2021-10-31T00:17:52Z,500000,-229.0,36.0,1,right,M. Morris 3PT  (5 PTS) (P. Tucker 1 AST),"[202693, 200782]",1610612748.0,MIA,,,,Morris,M. Morris,,,,,23.2,Made,,,,,5.0,P. Tucker,200782.0,1.0,,,,,,,,,,,
52,PT07M21.00S,2021-10-31T00:17:51.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,8,18,2021-10-31T00:17:51Z,520000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M01.00S,2021-10-31T00:21:12.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,15.456636005256241,60.049019607843135,1610612763,10,18,2021-10-31T00:21:17Z,530000,-50.0,93.0,1,left,D. Melton 10' driving floating Jump Shot (2 PTS),[1629001],1610612763.0,MEM,driving floating,,,Melton,D. Melton,,,,,10.55,Made,,,,,2.0,,,,,,,,,,,,,,
55,PT06M39.00S,2021-10-31T00:21:33.7Z,1,REGULAR,3pt,Jump Shot,[],202693,68.01905387647832,59.31372549019608,1610612748,10,21,2021-10-31T00:21:38Z,540000,47.0,248.0,1,right,M. Morris 25' 3PT  (8 PTS) (J. Butler 3 AST),"[202693, 202710]",1610612748.0,MIA,,,,Morris,M. Morris,,,,,25.24,Made,,,,,8.0,J. Butler,202710.0,3.0,,,,,,,,,,,
57,PT06M27.00S,2021-10-31T00:21:46.3Z,1,REGULAR,2pt,Jump Shot,[],1629001,21.369908015768726,40.931372549019606,1610612763,10,21,2021-10-31T00:21:55Z,560000,45.0,148.0,1,left,MISS D. Melton 15' driving floating Shot,[1629001],1610612763.0,MEM,driving floating,,,Melton,D. Melton,,,,,15.52,Missed,,,,,,,,,,,,,,,,,,,
59,PT06M26.00S,2021-10-31T00:21:47.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,10,21,2021-10-31T00:21:55Z,580000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,
60,PT06M26.00S,2021-10-31T00:21:55.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,10,21,2021-10-31T00:21:55Z,590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M26.00S,2021-10-31T00:21:56.1Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,10,21,2021-10-31T00:22:01Z,600000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M26.00S,2021-10-31T00:21:56.1Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,10,21,2021-10-31T00:22:01Z,610000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M26.00S,2021-10-31T00:21:56.1Z,1,REGULAR,substitution,in,[],203937,,,1610612763,10,21,2021-10-31T00:22:01Z,620000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M26.00S,2021-10-31T00:21:56.1Z,1,REGULAR,substitution,in,[],1630533,,,1610612763,10,21,2021-10-31T00:22:01Z,630000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M14.00S,2021-10-31T00:22:25.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,6.652431011826544,44.6078431372549,1610612763,10,21,2021-10-31T00:22:32Z,640000,27.0,10.0,1,left,MISS J. Morant finger roll Layup,[1629630],1610612763.0,MEM,finger roll,,,Morant,J. Morant,,,,,2.88,Missed,,,,,,,,,,,,,,,,,,,
