actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
92,PT05M06.00S,2022-01-14T01:23:50.7Z,1,REGULAR,substitution,out,[],1629020,,,1610612750,17,20,2022-01-14T01:26:17Z,900000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M06.00S,2022-01-14T01:23:50.7Z,1,REGULAR,substitution,in,[],1629634,,,1610612750,17,20,2022-01-14T01:26:17Z,910000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M06.00S,2022-01-14T01:23:50.7Z,1,REGULAR,substitution,in,[],1630183,,,1610612750,17,20,2022-01-14T01:26:17Z,920000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M06.00S,2022-01-14T01:24:03.6Z,1,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,17,21,2022-01-14T01:24:03Z,930000,,,0,,A. Edwards Free Throw 1 of 1 (8 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
96,PT04M53.00S,2022-01-14T01:24:17.8Z,1,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,17,21,2022-01-14T01:24:32Z,940000,,,0,,J. Morant bad pass out-of-bounds TURNOVER (1 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,,,,,,,,,,,,,1.0,,,202056.0,,,,,
97,PT04M46.00S,2022-01-14T01:24:44.1Z,1,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612750,17,21,2022-01-14T02:02:52Z,950000,,,0,,J. Konchar shooting personal FOUL (1 PF) (Edwards 2 FT),"[1629723, 1630162]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Edwards,1630162.0,
99,PT04M46.00S,2022-01-14T01:25:21.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630162,,,1610612750,17,22,2022-01-14T02:02:59Z,970000,,,0,,A. Edwards Free Throw 1 of 2 (9 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
100,PT04M46.00S,2022-01-14T01:25:21.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630162,,,1610612750,17,23,2022-01-14T02:02:59Z,980000,,,0,,A. Edwards Free Throw 2 of 2 (10 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
101,PT04M33.00S,2022-01-14T01:25:36.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630214,7.5722733245729295,49.01960784313725,1610612763,19,23,2022-01-14T01:25:41Z,990000,5.0,19.0,1,left,X. Tillman cutting DUNK (4 PTS) (J. Morant 5 AST),"[1630214, 1629630]",1610612763.0,MEM,cutting,,,Tillman,X. Tillman,,,,,1.93,Made,4.0,J. Morant,1629630.0,5.0,,,,,,,,,,,,,,,
103,PT04M23.00S,2022-01-14T01:25:50.2Z,1,REGULAR,turnover,traveling,[],1630183,,,1610612750,19,23,2022-01-14T01:25:57Z,1010000,,,0,,J. McDaniels traveling TURNOVER (1 TO),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,1.0,,,1155.0,,,,,
104,PT04M11.00S,2022-01-14T01:26:14.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630214,6.258212877792378,48.03921568627451,1610612763,19,23,2022-01-14T01:26:18Z,1020000,10.0,6.0,1,left,MISS X. Tillman Layup - blocked,"[1630214, 1626157]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,1.17,Missed,,,,,,,,,Towns,1626157.0,,,,,,,,,
105,PT04M11.00S,2022-01-14T01:26:14.8Z,1,REGULAR,block,,[],1626157,,,1610612763,19,23,2022-01-14T01:26:16Z,1030000,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M08.00S,2022-01-14T01:26:17.8Z,1,REGULAR,rebound,defensive,[],201976,,,1610612750,19,23,2022-01-14T01:26:18Z,1040000,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,
107,PT04M05.00S,2022-01-14T01:26:20.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630183,93.24901445466492,50.98039215686274,1610612750,19,25,2022-01-14T01:26:28Z,1050000,5.0,11.0,1,right,J. McDaniels running finger roll Layup (2 PTS) (P. Beverley 4 AST),"[1630183, 201976]",1610612750.0,MIN,running finger roll,,,McDaniels,J. McDaniels,,,,,1.2,Made,2.0,P. Beverley,201976.0,4.0,,,,,,,,,,,,,,,
109,PT03M49.00S,2022-01-14T01:26:36.3Z,1,REGULAR,turnover,lost ball,[],1629630,,,1610612763,19,25,2022-01-14T01:26:41Z,1070000,,,0,,J. Morant lost ball TURNOVER (2 TO),"[1629630, 201976]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,2.0,Beverley,201976.0,,,,,,
110,PT03M49.00S,2022-01-14T01:26:36.3Z,1,REGULAR,steal,,[],201976,,,1610612750,19,25,2022-01-14T01:29:44Z,1080000,,,0,,P. Beverley STEAL (2 STL),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M44.00S,2022-01-14T01:26:41.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,91.40932982917214,52.20588235294118,1610612750,19,25,2022-01-14T01:26:50Z,1090000,11.0,28.0,1,right,MISS A. Edwards running Layup,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,3.04,Missed,,,,,,,,,,,,,,,,,,,
112,PT03M41.00S,2022-01-14T01:26:44.7Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,19,25,2022-01-14T01:26:50Z,1100000,,,0,,J. Konchar REBOUND (Off:1 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,111.0,4.0,3.0,1.0,,,,,,,,,,,
113,PT03M40.00S,2022-01-14T01:26:49.4Z,1,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612763,19,25,2022-01-14T01:27:11Z,1110000,,,0,,M. Beasley shooting personal FOUL (2 PF) (Morant 2 FT),"[1627736, 1629630]",1610612750.0,MIN,shooting,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Morant,1629630.0,
115,PT03M40.00S,2022-01-14T01:27:12.7Z,1,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,19,25,2022-01-14T01:27:12Z,1130000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
116,PT03M40.00S,2022-01-14T01:27:12.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,19,25,2022-01-14T01:27:12Z,1140000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,,
117,PT03M40.00S,2022-01-14T01:27:13.8Z,1,REGULAR,substitution,out,[],201976,,,1610612763,19,25,2022-01-14T01:27:21Z,1150000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M40.00S,2022-01-14T01:27:13.8Z,1,REGULAR,substitution,in,[],1626156,,,1610612763,19,25,2022-01-14T01:27:21Z,1160000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M40.00S,2022-01-14T01:27:28.7Z,1,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,20,25,2022-01-14T01:27:28Z,1170000,,,0,,J. Morant Free Throw 2 of 2 (3 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
120,PT03M31.00S,2022-01-14T01:27:39.2Z,1,REGULAR,3pt,Jump Shot,[],1630183,69.20170827858082,74.75490196078431,1610612750,20,25,2022-01-14T01:27:44Z,1180000,124.0,237.0,1,right,MISS J. McDaniels 26' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,26.74,Missed,,,,,,,,,,,,,,,,,,,
121,PT03M27.00S,2022-01-14T01:27:42.8Z,1,REGULAR,rebound,offensive,[],1627736,,,1610612750,20,25,2022-01-14T01:27:42Z,1190000,,,0,,M. Beasley REBOUND (Off:1 Def:0),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,120.0,1.0,0.0,1.0,,,,,,,,,,,
122,PT03M26.00S,2022-01-14T01:27:43.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,77.4802890932983,9.313725490196079,1610612750,20,28,2022-01-14T01:27:49Z,1200000,-203.0,159.0,1,right,A. Edwards 25' 3PT  (13 PTS) (M. Beasley 1 AST),"[1630162, 1627736]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.83,Made,13.0,M. Beasley,1627736.0,1.0,,,,,,,,,,,,,,,
124,PT03M07.00S,2022-01-14T01:28:03.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629634,6.389618922470433,50.0,1610612763,22,28,2022-01-14T01:28:08Z,1220000,0.0,8.0,1,left,B. Clarke cutting DUNK (2 PTS) (D. Melton 1 AST),"[1629634, 1629001]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,0.76,Made,2.0,D. Melton,1629001.0,1.0,,,,,,,,,,,,,,,
126,PT02M56.00S,2022-01-14T01:28:16.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,22,28,2022-01-14T01:28:17Z,1240000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M56.00S,2022-01-14T01:30:08.2Z,1,REGULAR,substitution,out,[],1629630,,,1610612750,22,28,2022-01-14T01:30:55Z,1250000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M56.00S,2022-01-14T01:30:08.2Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,22,28,2022-01-14T01:30:55Z,1260000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M56.00S,2022-01-14T01:30:08.2Z,1,REGULAR,substitution,in,[],1626145,,,1610612750,22,28,2022-01-14T01:30:55Z,1270000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M56.00S,2022-01-14T01:30:08.2Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,22,28,2022-01-14T01:30:55Z,1280000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M42.00S,2022-01-14T01:31:28.5Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612750,22,28,2022-01-14T01:31:33Z,1290000,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 1629001]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,1.0,Melton,1629001.0,,,,,,
132,PT02M42.00S,2022-01-14T01:31:28.5Z,1,REGULAR,steal,,[],1629001,,,1610612763,22,28,2022-01-14T01:31:31Z,1300000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M41.00S,2022-01-14T01:31:33.1Z,1,REGULAR,foul,personal,[],1626156,,,1610612763,22,28,2022-01-14T01:31:38Z,1310000,,,0,,D. Russell take personal FOUL (1 PF),"[1626156, 1629001]",1610612750.0,MIN,take,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Melton,1629001.0,
135,PT02M41.00S,2022-01-14T01:31:43.3Z,1,REGULAR,substitution,out,[],1630214,,,1610612763,22,28,2022-01-14T01:31:46Z,1330000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M41.00S,2022-01-14T01:31:43.3Z,1,REGULAR,substitution,in,[],1628991,,,1610612763,22,28,2022-01-14T01:31:46Z,1340000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M23.00S,2022-01-14T01:32:08.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629001,23.340998685939553,28.921568627450984,1610612763,22,28,2022-01-14T01:32:15Z,1350000,105.0,167.0,1,left,MISS D. Melton 19' step back Shot,[1629001],1610612763.0,MEM,step back,,,Melton,D. Melton,,,,,19.74,Missed,,,,,,,,,,,,,,,,,,,
138,PT02M20.00S,2022-01-14T01:32:11.8Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,22,28,2022-01-14T01:32:15Z,1360000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,,
139,PT02M12.00S,2022-01-14T01:32:20.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,91.80354796320631,44.6078431372549,1610612750,22,28,2022-01-14T01:32:23Z,1370000,-27.0,25.0,1,right,MISS N. Reid Layup,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,3.65,Missed,,,,,,,,,,,,,,,,,,,
140,PT02M11.00S,2022-01-14T01:32:21.2Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,22,28,2022-01-14T01:32:23Z,1380000,,,0,,J. Konchar REBOUND (Off:1 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,139.0,5.0,4.0,1.0,,,,,,,,,,,
141,PT02M04.00S,2022-01-14T01:32:27.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629001,10.726018396846255,37.5,1610612763,22,28,2022-01-14T01:32:33Z,1390000,62.0,48.0,1,left,MISS D. Melton 7' driving floating bank Shot,[1629001],1610612763.0,MEM,driving floating bank,,,Melton,D. Melton,,,,,7.9,Missed,,,,,,,,,,,,,,,,,,,
142,PT02M02.00S,2022-01-14T01:32:29.6Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,22,28,2022-01-14T01:32:33Z,1400000,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,141.0,1.0,1.0,0.0,,,,,,,,,,,
143,PT01M42.00S,2022-01-14T01:32:48.9Z,1,REGULAR,3pt,Jump Shot,[],1626156,87.99277266754271,3.9215686274509802,1610612750,22,31,2022-01-14T01:32:53Z,1410000,-230.0,60.0,1,right,D. Russell 3PT  (10 PTS) (K. Towns 2 AST),"[1626156, 1626157]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,23.82,Made,10.0,K. Towns,1626157.0,2.0,,,,,,,,,,,,,,,
145,PT01M31.00S,2022-01-14T01:33:00.8Z,1,REGULAR,3pt,Jump Shot,[],1629723,20.18725361366623,6.61764705882353,1610612763,25,31,2022-01-14T01:33:05Z,1430000,217.0,137.0,1,left,J. Konchar 25' 3PT  (5 PTS) (T. Jones 1 AST),"[1629723, 1626145]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,25.67,Made,5.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,,
147,PT01M19.00S,2022-01-14T01:33:12.0Z,1,REGULAR,3pt,Jump Shot,[],1627736,90.48948751642575,2.696078431372549,1610612750,25,31,2022-01-14T01:33:16Z,1450000,-237.0,37.0,1,right,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.94,Missed,,,,,,,,,,,,,,,,,,,
148,PT01M16.00S,2022-01-14T01:33:15.0Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,25,31,2022-01-14T01:33:16Z,1460000,,,0,,J. Konchar REBOUND (Off:1 Def:5),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,147.0,6.0,5.0,1.0,,,,,,,,,,,
149,PT01M10.00S,2022-01-14T01:33:21.4Z,1,REGULAR,3pt,Jump Shot,[],1628991,29.517082785808146,25.735294117647058,1610612763,25,31,2022-01-14T01:33:25Z,1470000,121.0,225.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
150,PT01M07.00S,2022-01-14T01:33:24.4Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,25,31,2022-01-14T01:33:25Z,1480000,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,149.0,2.0,2.0,0.0,,,,,,,,,,,
151,PT01M01.00S,2022-01-14T01:33:30.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629675,74.58935611038108,85.7843137254902,1610612750,25,31,2022-01-14T01:33:35Z,1490000,179.0,186.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,,
152,PT00M59.00S,2022-01-14T01:33:32.5Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612763,25,31,2022-01-14T01:33:35Z,1500000,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,,,
153,PT00M53.90S,2022-01-14T01:33:38.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629634,11.777266754270697,35.53921568627451,1610612763,25,31,2022-01-14T01:33:49Z,1510000,72.0,58.0,1,left,MISS B. Clarke 9' driving floating Shot - blocked,"[1629634, 1629675]",1610612763.0,MEM,driving floating,,,Clarke,B. Clarke,,,,,9.28,Missed,,,,,,,,,Reid,1629675.0,,,,,,,,,
154,PT00M53.90S,2022-01-14T01:33:38.9Z,1,REGULAR,block,,[],1629675,,,1610612763,25,31,2022-01-14T01:33:40Z,1520000,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M50.30S,2022-01-14T01:33:42.5Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612750,25,31,2022-01-14T01:33:49Z,1530000,,,0,,M. Beasley REBOUND (Off:1 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,153.0,2.0,1.0,1.0,,,,,,,,,,,
156,PT00M48.30S,2022-01-14T01:33:44.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,71.17279894875165,77.20588235294117,1610612750,25,31,2022-01-14T01:33:57Z,1540000,136.0,218.0,1,right,MISS M. Beasley 25' running 3PT,[1627736],1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
157,PT00M45.90S,2022-01-14T01:33:47.0Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,25,31,2022-01-14T01:33:57Z,1550000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,156.0,1.0,1.0,0.0,,,,,,,,,,,
158,PT00M32.50S,2022-01-14T01:34:00.3Z,1,REGULAR,3pt,Jump Shot,[],1629001,25.969119579500656,83.82352941176471,1610612763,25,31,2022-01-14T01:34:05Z,1560000,-169.0,192.0,1,left,MISS D. Melton 25' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
159,PT00M28.90S,2022-01-14T01:34:03.9Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,25,31,2022-01-14T01:34:05Z,1570000,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,158.0,2.0,2.0,0.0,,,,,,,,,,,
160,PT00M07.40S,2022-01-14T01:34:25.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,92.46057818659659,46.81372549019608,1610612750,25,31,2022-01-14T01:34:34Z,1580000,-16.0,18.0,1,right,MISS N. Reid cutting Layup,[1629675],1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,2.43,Missed,,,,,,,,,,,,,,,,,,,
161,PT00M07.20S,2022-01-14T01:34:32.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,25,31,2022-01-14T01:34:32Z,1590000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,
162,PT00M07.20S,2022-01-14T01:34:33.5Z,1,REGULAR,turnover,traveling,[],1629675,,,1610612750,25,31,2022-01-14T01:34:40Z,1600000,,,0,,N. Reid traveling TURNOVER (1 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,1.0,,,1662.0,,,,,
163,PT00M07.20S,2022-01-14T01:34:39.2Z,1,REGULAR,substitution,out,[],1629723,,,1610612763,25,31,2022-01-14T01:34:50Z,1610000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M07.20S,2022-01-14T01:34:39.2Z,1,REGULAR,substitution,in,[],1630217,,,1610612763,25,31,2022-01-14T01:34:50Z,1620000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M00.00S,2022-01-14T01:34:54.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,30.831143232588698,75.24509803921569,1610612763,25,31,2022-01-14T01:34:59Z,1630000,-126.0,237.0,1,left,MISS T. Jones 26' pullup 3PT,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,26.88,Missed,,,,,,,,,,,,,,,,,,,
166,PT00M00.00S,2022-01-14T01:34:54.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,25,31,2022-01-14T01:34:59Z,1640000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,
167,PT00M00.00S,2022-01-14T01:34:59.4Z,1,REGULAR,period,end,[],0,,,1610612763,25,31,2022-01-14T01:34:59Z,1650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-01-14T01:35:05.5Z,2,REGULAR,substitution,out,['startperiod'],1629001,,,1610612763,25,31,2022-01-14T01:37:32Z,1660000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-01-14T01:35:05.5Z,2,REGULAR,substitution,out,['startperiod'],1626157,,,1610612763,25,31,2022-01-14T01:37:32Z,1670000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-01-14T01:35:05.5Z,2,REGULAR,substitution,in,['startperiod'],1629723,,,1610612763,25,31,2022-01-14T01:37:32Z,1680000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-01-14T01:35:05.5Z,2,REGULAR,substitution,in,['startperiod'],1629020,,,1610612763,25,31,2022-01-14T01:37:32Z,1690000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-01-14T01:37:44.0Z,2,REGULAR,period,start,[],0,,,1610612763,25,31,2022-01-14T01:37:44Z,1700000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M48.00S,2022-01-14T01:37:55.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,16.770696452036795,39.46078431372549,1610612763,27,31,2022-01-14T01:38:04Z,1710000,53.0,105.0,1,left,T. Jones 11' driving floating Jump Shot (2 PTS) (D. Bane 1 AST),"[1626145, 1630217]",1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,11.76,Made,2.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,,
174,PT11M35.00S,2022-01-14T01:38:11.2Z,2,REGULAR,foul,personal,[],1628991,,,1610612750,27,31,2022-01-14T01:38:16Z,1720000,,,0,,J. Jackson Jr. personal FOUL (1 PF),"[1628991, 1629675]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Reid,1629675.0,
177,PT11M29.00S,2022-01-14T01:38:31.5Z,2,REGULAR,2pt,Jump Shot,[],1626156,86.81011826544021,86.51960784313727,1610612750,27,31,2022-01-14T01:38:35Z,1740000,183.0,71.0,1,right,MISS D. Russell 19' Jump Shot,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,19.61,Missed,,,,,,,,,,,,,,,,,,,
178,PT11M27.00S,2022-01-14T01:38:33.5Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,27,31,2022-01-14T01:38:35Z,1750000,,,0,,J. Konchar REBOUND (Off:1 Def:6),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,177.0,7.0,6.0,1.0,,,,,,,,,,,
