actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
29,PT09M58.00S,2022-03-12T01:13:42.5Z,1,REGULAR,3pt,Jump Shot,[],1630217,28.203022339027594,76.47058823529412,1610612763,7,6,2022-03-12T01:13:46Z,290000,-132.0,213.0,1,left,D. Bane 25' 3PT  (3 PTS) (J. Morant 2 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,25.05,Made,3.0,J. Morant,1629630.0,2.0,,,,,,,,,,,,,,
31,PT09M43.00S,2022-03-12T01:13:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.24901445466492,46.81372549019608,1610612752,7,6,2022-03-12T01:14:02Z,310000,-16.0,11.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.93,Missed,,,,,,,,,,,,,,,,,,
32,PT09M40.00S,2022-03-12T01:14:01.0Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,7,6,2022-03-12T01:14:02Z,320000,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,31.0,1.0,0.0,1.0,,,,,
33,PT09M40.00S,2022-03-12T01:14:00.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,94.40999984741211,50.0,1610612752,7,8,2022-03-12T01:14:00Z,330000,0.0,0.0,1,right,M. Robinson tip DUNK (2 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,
34,PT09M30.00S,2022-03-12T01:14:10.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,19.66162943495401,50.98039215686274,1610612763,7,8,2022-03-12T01:14:15Z,340000,-5.0,132.0,1,left,MISS J. Morant 13' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,13.24,Missed,,,,,,,,,,,,,,,,,,
35,PT09M28.00S,2022-03-12T01:14:12.8Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,7,8,2022-03-12T01:14:15Z,350000,,,0,,M. Robinson REBOUND (Off:1 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,34.0,2.0,1.0,1.0,,,,,
36,PT09M26.00S,2022-03-12T01:14:19.4Z,1,REGULAR,foul,personal,[],1629630,,,1610612752,7,8,2022-03-12T01:14:25Z,360000,,,0,,J. Morant personal FOUL (1 PF),"[1629630, 202692]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,1627529.0,1.0,0.0,Burks,202692.0,,,,,,,,,
38,PT09M20.00S,2022-03-12T01:14:38.5Z,1,REGULAR,3pt,Jump Shot,[],203944,68.54467805519053,67.64705882352942,1610612752,7,11,2022-03-12T01:14:49Z,380000,88.0,243.0,1,right,J. Randle 25' 3PT step back (9 PTS) (M. Robinson 3 AST),"[203944, 1629011]",1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,25.87,Made,9.0,M. Robinson,1629011.0,3.0,,,,,,,,,,,,,,
39,PT09M04.00S,2022-03-12T01:14:55.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.440867279894875,54.166666666666664,1610612763,9,11,2022-03-12T01:14:59Z,390000,-21.0,17.0,1,left,J. Morant driving finger roll Layup (4 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,2.71,Made,4.0,,,,,,,,,,,,,,,,,
40,PT08M48.00S,2022-03-12T01:15:10.9Z,1,REGULAR,2pt,Jump Shot,[],203944,80.89684625492772,27.205882352941174,1610612752,9,11,2022-03-12T01:15:16Z,400000,-114.0,127.0,1,right,MISS J. Randle 17' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,17.07,Missed,,,,,,,,,,,,,,,,,,
41,PT08M46.00S,2022-03-12T01:15:12.9Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,9,11,2022-03-12T01:15:16Z,410000,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,40.0,2.0,1.0,1.0,,,,,
42,PT08M41.00S,2022-03-12T01:15:18.5Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630217,28.07161629434954,32.59803921568628,1610612763,9,11,2022-03-12T01:15:30Z,420000,87.0,211.0,1,left,MISS D. Bane 22' step back Shot,[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,22.86,Missed,,,,,,,,,,,,,,,,,,
43,PT08M35.00S,2022-03-12T01:15:24.5Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,9,11,2022-03-12T01:15:30Z,430000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,42.0,1.0,1.0,0.0,,,,,
44,PT08M28.00S,2022-03-12T01:15:31.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,92.9862023653088,58.57843137254902,1610612752,9,11,2022-03-12T01:15:40Z,440000,43.0,13.0,1,right,MISS R. Barrett turnaround Shot,[1629628],1610612752.0,NYK,turnaround,,,Barrett,R. Barrett,,,,,4.49,Missed,,,,,,,,,,,,,,,,,,
45,PT08M27.00S,2022-03-12T01:15:32.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,9,11,2022-03-12T01:15:40Z,450000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,
46,PT08M27.00S,2022-03-12T01:15:35.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,9,11,2022-03-12T01:15:40Z,460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M20.00S,2022-03-12T01:15:51.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,10.068988173455978,41.66666666666667,1610612763,9,11,2022-03-12T01:19:43Z,470000,42.0,42.0,1,left,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1629011]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,5.93,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
78,PT08M20.00S,2022-03-12T01:15:51.2Z,1,REGULAR,block,,[],1629011,,,1610612763,9,11,2022-03-12T01:19:43Z,475000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M17.00S,2022-03-12T01:15:54.2Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,9,11,2022-03-12T01:19:43Z,480000,,,0,,M. Robinson REBOUND (Off:1 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,47.0,3.0,2.0,1.0,,,,,
49,PT08M06.00S,2022-03-12T01:16:05.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.19776609724047,43.627450980392155,1610612752,9,11,2022-03-12T01:16:11Z,490000,-32.0,21.0,1,right,MISS R. Barrett Layup - blocked,"[1629628, 203500]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,3.81,Missed,,,,,,,,,,,,,,,,,Adams,203500.0
50,PT08M06.00S,2022-03-12T01:16:05.3Z,1,REGULAR,block,,[],203500,,,1610612752,9,11,2022-03-12T01:16:07Z,500000,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M01.00S,2022-03-12T01:16:10.3Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,9,11,2022-03-12T01:16:11Z,510000,,,0,,M. Robinson REBOUND (Off:2 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,49.0,4.0,2.0,2.0,,,,,
52,PT08M01.00S,2022-03-12T01:16:10.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,9,11,2022-03-12T01:16:13Z,520000,0.0,0.0,1,right,MISS M. Robinson putback Layup - blocked,"[1629011, 1628991]",1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
53,PT08M01.00S,2022-03-12T01:16:10.4Z,1,REGULAR,block,,[],1628991,,,1610612752,9,11,2022-03-12T01:16:11Z,530000,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
54,PT08M01.00S,2022-03-12T01:16:10.4Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612763,9,11,2022-03-12T01:16:13Z,540000,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,52.0,1.0,1.0,0.0,,,,,
55,PT08M01.00S,2022-03-12T01:16:16.4Z,1,REGULAR,foul,personal,[],202692,,,1610612763,9,11,2022-03-12T01:16:32Z,550000,,,0,,A. Burks take personal FOUL (1 PF),"[202692, 1629630]",1610612752.0,NYK,take,,,Burks,A. Burks,,,,,,,,,,,1155.0,1.0,0.0,Morant,1629630.0,,,,,,,,,
57,PT07M46.00S,2022-03-12T01:16:48.7Z,1,REGULAR,3pt,Jump Shot,[],1629630,31.09395532194481,29.901960784313726,1610612763,12,11,2022-03-12T01:16:54Z,570000,100.0,240.0,1,left,J. Morant 26' 3PT pullup (7 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,26.0,Made,7.0,,,,,,,,,,,,,,,,,
58,PT07M22.00S,2022-03-12T01:17:12.5Z,1,REGULAR,3pt,Jump Shot,[],1629628,70.64717477003943,22.794117647058822,1610612752,12,11,2022-03-12T01:17:17Z,580000,-136.0,223.0,1,right,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,
59,PT07M20.00S,2022-03-12T01:17:14.5Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,12,11,2022-03-12T01:17:17Z,590000,,,0,,S. Adams REBOUND (Off:1 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,58.0,2.0,1.0,1.0,,,,,
60,PT07M13.00S,2022-03-12T01:17:25.8Z,1,REGULAR,foul,personal,[],1629628,,,1610612763,12,11,2022-03-12T01:17:31Z,600000,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 1629630]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,1627529.0,1.0,0.0,Morant,1629630.0,,,,,,,,,
62,PT07M06.00S,2022-03-12T01:17:47.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203500,5.995400788436268,50.98039215686274,1610612763,14,11,2022-03-12T01:17:50Z,620000,-5.0,4.0,1,left,S. Adams Layup (2 PTS) (J. Morant 3 AST),"[203500, 1629630]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,0.63,Made,2.0,J. Morant,1629630.0,3.0,,,,,,,,,,,,,,
64,PT06M54.00S,2022-03-12T01:17:58.3Z,1,REGULAR,3pt,Jump Shot,[],203095,70.12155059132719,22.54901960784314,1610612752,14,11,2022-03-12T01:18:02Z,640000,-137.0,228.0,1,right,MISS E. Fournier 26' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,
65,PT06M51.00S,2022-03-12T01:18:01.4Z,1,REGULAR,rebound,offensive,[],203944,,,1610612752,14,11,2022-03-12T01:18:01Z,650000,,,0,,J. Randle REBOUND (Off:1 Def:0),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,64.0,1.0,0.0,1.0,,,,,
66,PT06M49.00S,2022-03-12T01:18:03.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203944,86.41590013140605,42.40196078431372,1610612752,14,11,2022-03-12T01:18:07Z,660000,-38.0,75.0,1,right,MISS J. Randle 8' fadeaway Shot - blocked,"[203944, 1628991]",1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,8.43,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
67,PT06M49.00S,2022-03-12T01:18:03.2Z,1,REGULAR,block,,[],1628991,,,1610612752,14,11,2022-03-12T01:18:05Z,670000,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M46.00S,2022-03-12T01:18:06.2Z,1,REGULAR,rebound,offensive,[],202692,,,1610612752,14,11,2022-03-12T01:18:06Z,680000,,,0,,A. Burks REBOUND (Off:1 Def:0),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,66.0,1.0,0.0,1.0,,,,,
69,PT06M45.00S,2022-03-12T01:18:07.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,90.09526938239159,95.34313725490196,1610612752,14,11,2022-03-12T01:18:12Z,690000,227.0,41.0,1,right,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,23.03,Missed,,,,,,,,,,,,,,,,,,
70,PT06M41.00S,2022-03-12T01:18:11.9Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,14,11,2022-03-12T01:18:12Z,700000,,,0,,S. Adams REBOUND (Off:1 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,69.0,3.0,2.0,1.0,,,,,
71,PT06M35.00S,2022-03-12T01:18:16.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,9.149145860709593,42.64705882352941,1610612763,14,11,2022-03-12T01:18:21Z,710000,37.0,34.0,1,left,MISS J. Morant running finger roll Layup - blocked,"[1629630, 1629011]",1610612763.0,MEM,running finger roll,,,Morant,J. Morant,,,,,4.98,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
72,PT06M35.00S,2022-03-12T01:18:16.8Z,1,REGULAR,block,,[],1629011,,,1610612763,14,11,2022-03-12T01:18:19Z,720000,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M32.00S,2022-03-12T01:18:19.8Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,14,11,2022-03-12T01:18:21Z,730000,,,0,,J. Randle REBOUND (Off:1 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,71.0,2.0,1.0,1.0,,,,,
74,PT06M30.00S,2022-03-12T01:18:22.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202692,71.96123521681997,21.813725490196077,1610612752,14,14,2022-03-12T01:18:29Z,740000,-141.0,211.0,1,right,A. Burks 25' 3PT running (3 PTS) (R. Barrett 1 AST),"[202692, 1629628]",1610612752.0,NYK,running,,,Burks,A. Burks,,,,,25.38,Made,3.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,,,,
76,PT06M29.00S,2022-03-12T01:18:34.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,14,14,2022-03-12T01:18:34Z,760000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M29.00S,2022-03-12T01:20:50.4Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,14,14,2022-03-12T01:21:18Z,770000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M29.00S,2022-03-12T01:20:50.4Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,14,14,2022-03-12T01:21:18Z,780000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M29.00S,2022-03-12T01:20:50.4Z,1,REGULAR,substitution,in,[],1629001,,,1610612763,14,14,2022-03-12T01:21:18Z,790000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M29.00S,2022-03-12T01:20:50.4Z,1,REGULAR,substitution,in,[],203937,,,1610612763,14,14,2022-03-12T01:21:18Z,800000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M15.00S,2022-03-12T01:21:41.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,11.514454664914586,44.85294117647059,1610612763,16,14,2022-03-12T01:21:57Z,810000,26.0,56.0,1,left,J. Morant 6' driving floating bank Jump Shot (9 PTS),[1629630],1610612763.0,MEM,driving floating bank,,,Morant,J. Morant,,,,,6.13,Made,9.0,,,,,,,,,,,,,,,,,
84,PT05M58.00S,2022-03-12T01:22:00.8Z,1,REGULAR,foul,personal,['3freethrow'],203937,,,1610612752,16,14,2022-03-12T01:22:07Z,820000,,,0,,K. Anderson shooting personal FOUL (1 PF) (Randle 3 FT),"[203937, 203944]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,,,,,,,2004.0,1.0,0.0,Randle,203944.0,,,,,,,,,
86,PT05M58.00S,2022-03-12T01:22:32.8Z,1,REGULAR,freethrow,1 of 3,[],203944,,,1610612752,16,15,2022-03-12T01:22:32Z,840000,,,0,,J. Randle Free Throw 1 of 3 (10 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
87,PT05M58.00S,2022-03-12T01:22:51.5Z,1,REGULAR,freethrow,2 of 3,[],203944,,,1610612752,16,16,2022-03-12T01:22:51Z,850000,,,0,,J. Randle Free Throw 2 of 3 (11 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
88,PT05M58.00S,2022-03-12T01:23:09.0Z,1,REGULAR,freethrow,3 of 3,[],203944,,,1610612752,16,17,2022-03-12T01:23:09Z,860000,,,0,,J. Randle Free Throw 3 of 3 (12 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
89,PT05M42.00S,2022-03-12T01:23:26.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.178055190538765,55.88235294117647,1610612763,16,17,2022-03-12T01:23:30Z,870000,-29.0,15.0,1,left,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,3.3,Missed,,,,,,,,,,,,,,,,,,
