actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-29T22:10:28.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-29T22:10:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-03-29T22:10:31.3Z,1,REGULAR,jumpball,recovered,[],1641775,,,1610612738,0,0,2026-03-29T22:10:31Z,40000,False,,,0,,Jump Ball N. Queta vs. M. Diabaté: Tip to J. Walsh,"[1641775, 1629674, 1631217]",1610612738.0,BOS,startperiod,J. Walsh,1641775.0,Walsh,J. Walsh,Queta,1629674.0,Diabaté,1631217.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M55.00S,2026-03-29T22:10:33.4Z,1,REGULAR,3pt,Jump Shot,[],1630573,25.969119579500656,13.725490196078432,1610612738,0,0,2026-03-29T22:10:38Z,70000,False,181.0,192.0,1,left,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,26.38,Missed,,,,,,,,,,,,,,,,,,
8,PT11M53.00S,2026-03-29T22:10:35.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,0,0,2026-03-29T22:10:38Z,80000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,7.0,,,,,,,,,,,,,,,,,
10,PT11M41.00S,2026-03-29T22:10:58.8Z,1,REGULAR,3pt,Jump Shot,[],1641706,66.17936925098554,61.76470588235294,1610612766,0,0,2026-03-29T22:11:03Z,100000,False,59.0,265.0,1,right,MISS B. Miller 27' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,27.18,Missed,,,,,,,,,,,,,,,,,,
11,PT11M37.00S,2026-03-29T22:11:02.9Z,1,REGULAR,rebound,offensive,[],1642851,,,1610612766,0,0,2026-03-29T22:11:02Z,110000,False,,,0,,K. Knueppel REBOUND (Off:1 Def:0),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,,,10.0,1.0,0.0,1.0,,,,,,,,,,,,,,
12,PT11M36.00S,2026-03-29T22:11:04.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641706,78.26872536136662,91.42156862745098,1610612766,0,0,2026-03-29T22:11:08Z,120000,False,207.0,152.0,1,right,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
13,PT11M35.00S,2026-03-29T22:11:05.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,0,0,2026-03-29T22:11:08Z,130000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,12.0,,,,,,,,,,,,,,,,,
15,PT11M23.00S,2026-03-29T22:11:32.2Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,0,0,2026-03-29T22:11:35Z,150000,False,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1630163, 1630202]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Pritchard,1630202.0,,,,,,,,,,,
16,PT11M23.00S,2026-03-29T22:11:32.2Z,1,REGULAR,steal,,[],1630202,,,1610612738,0,0,2026-03-29T22:11:33Z,160000,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
17,PT11M12.00S,2026-03-29T22:11:43.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641775,10.85742444152431,2.941176470588235,1610612738,0,0,2026-03-29T22:11:46Z,170000,False,235.0,50.0,1,left,MISS J. Walsh 24' 3PT,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Right Corner 3,24+ Right,24.05,Missed,,,,,,,,,,,,,,,,,,
18,PT11M09.00S,2026-03-29T22:11:46.0Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,0,0,2026-03-29T22:11:46Z,180000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Right Corner 3,24+ Right,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT11M03.00S,2026-03-29T22:11:51.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642851,81.8166885676741,95.09803921568627,1610612766,3,0,2026-03-29T22:12:53Z,190000,False,225.0,118.0,1,right,K. Knueppel 25' 3PT running (3 PTS) (L. Ball 1 AST),"[1642851, 1630163]",1610612766.0,CHA,running,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,25.47,Made,,,,,,,,3.0,L. Ball,1630163.0,1.0,,,,,,,
