actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-10-30T23:10:37.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-10-30T23:10:37Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-10-30T23:10:41.2Z,1,REGULAR,jumpball,recovered,[],1631094,,,1610612753,0,0,2025-10-30T23:10:41Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. R. Kalkbrenner: Tip to P. Banchero,"[1631094, 1628976, 1641750]",1610612753.0,ORL,startperiod,P. Banchero,1631094.0,Banchero,P. Banchero,Carter Jr.,1628976.0,Kalkbrenner,1641750.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2025-10-30T23:10:51.2Z,1,REGULAR,turnover,bad pass,[],1641710,,,1610612753,0,0,2025-10-30T23:10:58Z,70000,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 1641750]",1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Right Center,1.0,Kalkbrenner,1641750.0,,,,,,,,,,,,,,,,,
8,PT11M46.00S,2025-10-30T23:10:51.2Z,1,REGULAR,steal,,[],1641750,,,1610612766,0,0,2025-10-30T23:10:55Z,80000,False,,,0,,R. Kalkbrenner STEAL (1 STL),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
9,PT11M32.00S,2025-10-30T23:11:05.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,91.40932982917214,54.90196078431373,1610612766,0,0,2025-10-30T23:11:09Z,90000,False,25.0,28.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,3.74,Missed,,,,,,,,,,,,,,,
10,PT11M30.00S,2025-10-30T23:11:07.4Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612753,0,0,2025-10-30T23:11:09Z,100000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
11,PT11M24.00S,2025-10-30T23:11:12.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,7.835085413929041,51.71568627450981,1610612753,0,2,2025-10-30T23:11:18Z,110000,False,-9.0,21.0,1,left,F. Wagner running Layup (2 PTS) (D. Bane 1 AST),"[1630532, 1630217]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,2.28,Made,,,,,2.0,D. Bane,1630217.0,1.0,,,,,,,
13,PT11M10.00S,2025-10-30T23:11:28.2Z,1,REGULAR,3pt,Jump Shot,[],1642883,90.22667542706965,4.166666666666666,1610612766,0,2,2025-10-30T23:19:18Z,130000,False,-229.0,39.0,1,right,MISS S. James 3PT,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Left Corner 3,24+ Left,,,,23.26,Missed,,,,,,,,,,,,,,,
14,PT11M08.00S,2025-10-30T23:11:30.2Z,1,REGULAR,rebound,offensive,[],1641750,,,1610612766,0,2,2025-10-30T23:19:18Z,140000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:0),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Left Corner 3,24+ Left,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,,
15,PT11M07.00S,2025-10-30T23:11:32.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641750,94.40999984741211,50.0,1610612766,2,2,2025-10-30T23:13:39Z,150000,False,0.0,0.0,1,right,R. Kalkbrenner tip Layup (2 PTS),[1641750],1610612766.0,CHA,tip,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,2.0,,,,,,,,,,
