actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M33.00S,2026-03-19T23:13:11.6Z,1,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612766,5,4,2026-03-19T23:13:21Z,190000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Ball 2 FT),"[1631094, 1630163]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,1.0,0.0,Ball,1630163.0,,,,,,,,,
21,PT10M33.00S,2026-03-19T23:13:45.7Z,1,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,6,4,2026-03-19T23:13:45Z,210000,False,,,0,,L. Ball Free Throw 1 of 2 (4 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
22,PT10M33.00S,2026-03-19T23:14:02.3Z,1,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,7,4,2026-03-19T23:14:02Z,220000,False,,,0,,L. Ball Free Throw 2 of 2 (5 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
23,PT10M20.00S,2026-03-19T23:14:17.7Z,1,REGULAR,3pt,Jump Shot,[],1630591,6.1268068331143235,3.6764705882352944,1610612753,7,7,2026-03-19T23:14:21Z,230000,False,232.0,5.0,1,left,J. Suggs 3PT  (3 PTS) (D. Bane 1 AST),"[1630591, 1630217]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,23.17,Made,3.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,
25,PT10M10.00S,2026-03-19T23:14:28.8Z,1,REGULAR,3pt,Jump Shot,[],1628970,69.33311432325887,74.50980392156863,1610612766,7,7,2026-03-19T23:14:32Z,250000,False,123.0,236.0,1,right,MISS M. Bridges 26' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
26,PT10M08.00S,2026-03-19T23:14:30.8Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,7,7,2026-03-19T23:14:32Z,260000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,25.0,1.0,1.0,0.0,,,,
27,PT09M54.00S,2026-03-19T23:14:43.9Z,1,REGULAR,3pt,Jump Shot,[],1630217,28.991458607095925,80.3921568627451,1610612753,7,10,2026-03-19T23:15:11Z,270000,False,-152.0,220.0,1,left,D. Bane 26' 3PT pullup (7 PTS) (J. Suggs 1 AST),"[1630217, 1630591]",1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,26.74,Made,7.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,,,,
29,PT09M39.00S,2026-03-19T23:14:59.1Z,1,REGULAR,3pt,Jump Shot,[],1630163,66.04796320630749,43.38235294117647,1610612766,7,10,2026-03-19T23:15:04Z,290000,False,-33.0,267.0,1,right,MISS L. Ball 26' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,26.86,Missed,,,,,,,,,,,,,,,,,,
30,PT09M37.00S,2026-03-19T23:15:01.1Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612753,7,10,2026-03-19T23:15:04Z,300000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,
31,PT09M35.00S,2026-03-19T23:15:03.5Z,1,REGULAR,turnover,bad pass,[],1630217,,,1610612753,7,10,2026-03-19T23:15:11Z,310000,False,,,0,,D. Bane bad pass TURNOVER (1 TO),"[1630217, 1630163]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,1.0,,,,,Ball,1630163.0,,
32,PT09M35.00S,2026-03-19T23:15:03.5Z,1,REGULAR,steal,,[],1630163,,,1610612766,7,10,2026-03-19T23:15:05Z,320000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
33,PT09M30.00S,2026-03-19T23:15:10.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631217,91.5407358738502,53.431372549019606,1610612766,7,10,2026-03-19T23:16:22Z,330000,False,17.0,27.0,1,right,MISS M. Diabaté running Layup - blocked,"[1631217, 1641783]",1610612766.0,CHA,running,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,3.2,Missed,,,,,,,,,,,,,,,,,da Silva,1641783.0
34,PT09M30.00S,2026-03-19T23:15:10.9Z,1,REGULAR,block,,[],1641783,,,1610612766,7,10,2026-03-19T23:15:14Z,340000,False,,,0,,T. da Silva BLOCK (1 BLK),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
35,PT09M27.00S,2026-03-19T23:15:13.9Z,1,REGULAR,rebound,offensive,[],1630163,,,1610612766,7,10,2026-03-19T23:16:22Z,350000,False,,,0,,L. Ball REBOUND (Off:1 Def:0),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,33.0,1.0,0.0,1.0,,,,
36,PT09M27.00S,2026-03-19T23:15:18.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630163,94.40999984741211,50.0,1610612766,9,10,2026-03-19T23:17:54Z,360000,False,0.0,0.0,1,right,L. Ball putback Layup (7 PTS),[1630163],1610612766.0,CHA,putback,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,0.0,Made,7.0,,,,,,,,,,,,,,,,,
37,PT09M05.00S,2026-03-19T23:15:32.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,7.703679369250986,50.245098039215684,1610612753,9,12,2026-03-19T23:15:36Z,370000,False,-1.0,20.0,1,left,G. Bitadze DUNK (2 PTS) (T. da Silva 1 AST),"[1629048, 1641783]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1.99,Made,2.0,T. da Silva,1641783.0,1.0,,,,,,,,,,,,,,
39,PT08M53.00S,2026-03-19T23:15:45.3Z,1,REGULAR,3pt,Jump Shot,[],1630163,69.59592641261499,79.41176470588235,1610612766,9,12,2026-03-19T23:18:17Z,390000,False,147.0,233.0,1,right,MISS L. Ball 27' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,27.58,Missed,,,,,,,,,,,,,,,,,,
40,PT08M51.00S,2026-03-19T23:15:47.3Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,9,12,2026-03-19T23:15:48Z,400000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,
41,PT08M42.00S,2026-03-19T23:15:56.2Z,1,REGULAR,3pt,Jump Shot,[],1631094,19.004599211563733,92.64705882352942,1610612753,9,15,2026-03-19T23:16:00Z,410000,False,-213.0,126.0,1,left,P. Banchero 24' 3PT step back (3 PTS),[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,24.77,Made,3.0,,,,,,,,,,,,,,,,,
42,PT08M32.00S,2026-03-19T23:16:05.9Z,1,REGULAR,3pt,Jump Shot,[],1628970,82.7365308804205,94.85294117647058,1610612766,9,15,2026-03-19T23:16:11Z,420000,False,224.0,110.0,1,right,MISS M. Bridges 24' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,24.97,Missed,,,,,,,,,,,,,,,,,,
43,PT08M31.00S,2026-03-19T23:16:06.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,9,15,2026-03-19T23:16:11Z,430000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,42.0,,,,,,,
45,PT08M14.00S,2026-03-19T23:16:37.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,6.1268068331143235,52.94117647058824,1610612753,9,17,2026-03-19T23:16:40Z,450000,False,-15.0,5.0,1,left,P. Banchero driving Layup (5 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.56,Made,5.0,,,,,,,,,,,,,,,,,
46,PT08M07.00S,2026-03-19T23:16:48.2Z,1,REGULAR,turnover,traveling,[],1642851,,,1610612766,9,17,2026-03-19T23:16:53Z,460000,False,,,0,,K. Knueppel traveling TURNOVER (1 TO),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,,,,,1.0,,,,,,,,
47,PT08M07.00S,2026-03-19T23:16:51.9Z,1,REGULAR,substitution,out,[],1642851,,,1610612753,9,17,2026-03-19T23:17:00Z,470000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M07.00S,2026-03-19T23:16:51.9Z,1,REGULAR,substitution,in,[],1642883,,,1610612753,9,17,2026-03-19T23:17:00Z,480000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M57.00S,2026-03-19T23:17:20.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631094,29.517082785808146,28.921568627450984,1610612753,9,17,2026-03-19T23:21:08Z,490000,False,105.0,225.0,1,left,MISS P. Banchero 24' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,24.85,Missed,,,,,,,,,,,,,,,,,,
50,PT07M54.00S,2026-03-19T23:17:23.8Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,9,17,2026-03-19T23:21:08Z,500000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,49.0,1.0,1.0,0.0,,,,
51,PT07M47.00S,2026-03-19T23:17:28.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,86.41590013140605,51.9607843137255,1610612766,11,17,2026-03-19T23:27:00Z,510000,False,10.0,75.0,1,right,B. Miller 7' driving floating Jump Shot (4 PTS),[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,7.58,Made,4.0,,,,,,,,,,,,,,,,,
52,PT07M39.00S,2026-03-19T23:17:36.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630217,7.966491458607096,46.32352941176471,1610612753,11,19,2026-03-19T23:22:25Z,520000,False,18.0,22.0,1,left,D. Bane driving Layup (9 PTS),[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.9,Made,9.0,,,,,,,,,,,,,,,,,
53,PT07M39.00S,2026-03-19T23:17:50.5Z,1,REGULAR,violation,defensive goaltending,[],1631217,,,1610612753,11,19,2026-03-19T23:17:56Z,530000,False,,,0,,M. Diabaté defensive goaltending VIOLATION,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,1162.0,,,,,,,,,,,,,
54,PT07M23.00S,2026-03-19T23:18:10.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,83.919185282523,37.254901960784316,1610612766,13,19,2026-03-19T23:22:52Z,540000,False,-64.0,99.0,1,right,L. Ball 11' step back Jump Shot (9 PTS),[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Left,11.75,Made,9.0,,,,,,,,,,,,,,,,,
55,PT07M02.00S,2026-03-19T23:18:30.6Z,1,REGULAR,3pt,Jump Shot,[],1630591,25.706307490144546,12.5,1610612753,13,19,2026-03-19T23:18:34Z,550000,False,188.0,189.0,1,left,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,26.63,Missed,,,,,,,,,,,,,,,,,,
56,PT07M00.00S,2026-03-19T23:18:32.6Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,13,19,2026-03-19T23:18:34Z,560000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,55.0,1.0,1.0,0.0,,,,
57,PT06M55.00S,2026-03-19T23:18:38.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,66.5735873850197,18.627450980392158,1610612766,13,19,2026-03-19T23:18:45Z,570000,False,-157.0,262.0,1,right,MISS B. Miller 30' running 3PT,[1641706],1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,30.51,Missed,,,,,,,,,,,,,,,,,,
58,PT06M51.00S,2026-03-19T23:18:42.4Z,1,REGULAR,rebound,offensive,[],1641706,,,1610612766,13,19,2026-03-19T23:18:42Z,580000,False,,,0,,B. Miller REBOUND (Off:1 Def:0),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,57.0,1.0,0.0,1.0,,,,
59,PT06M47.00S,2026-03-19T23:18:46.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,66.44218134034165,58.333333333333336,1610612766,13,19,2026-03-19T23:18:49Z,590000,False,42.0,263.0,1,right,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,26.62,Missed,,,,,,,,,,,,,,,,,,
60,PT06M45.00S,2026-03-19T23:18:48.2Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612753,13,19,2026-03-19T23:18:49Z,600000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,59.0,2.0,2.0,0.0,,,,
61,PT06M40.00S,2026-03-19T23:18:53.1Z,1,REGULAR,turnover,bad pass,[],1630591,,,1610612753,13,19,2026-03-19T23:18:58Z,610000,False,,,0,,J. Suggs bad pass TURNOVER (2 TO),"[1630591, 1630163]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,2.0,,,,,Ball,1630163.0,,
62,PT06M40.00S,2026-03-19T23:18:53.1Z,1,REGULAR,steal,,[],1630163,,,1610612766,13,19,2026-03-19T23:18:56Z,620000,False,,,0,,L. Ball STEAL (2 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
63,PT06M37.00S,2026-03-19T23:18:57.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630163,92.85479632063075,51.470588235294116,1610612766,15,19,2026-03-19T23:19:04Z,630000,False,7.0,15.0,1,right,L. Ball running DUNK (11 PTS),[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.65,Made,11.0,,,,,,,,,,,,,,,,,
64,PT06M37.00S,2026-03-19T23:19:15.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,15,19,2026-03-19T23:19:15Z,640000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M37.00S,2026-03-19T23:19:22.4Z,1,REGULAR,substitution,out,[],1631217,,,1610612753,15,19,2026-03-19T23:22:14Z,650000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M37.00S,2026-03-19T23:19:22.4Z,1,REGULAR,substitution,out,[],1630217,,,1610612753,15,19,2026-03-19T23:22:14Z,660000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M37.00S,2026-03-19T23:19:22.4Z,1,REGULAR,substitution,in,[],1641750,,,1610612753,15,19,2026-03-19T23:22:14Z,670000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M37.00S,2026-03-19T23:19:22.4Z,1,REGULAR,substitution,in,[],1641724,,,1610612753,15,19,2026-03-19T23:22:14Z,680000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M20.00S,2026-03-19T23:22:22.8Z,1,REGULAR,turnover,bad pass,[],1631094,,,1610612753,15,19,2026-03-19T23:22:26Z,690000,False,,,0,,P. Banchero bad pass TURNOVER (1 TO),"[1631094, 1630163]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,,,,,Ball,1630163.0,,
70,PT06M20.00S,2026-03-19T23:22:22.8Z,1,REGULAR,steal,,[],1630163,,,1610612766,15,19,2026-03-19T23:22:25Z,700000,False,,,0,,L. Ball STEAL (3 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
71,PT06M16.00S,2026-03-19T23:22:26.4Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,15,19,2026-03-19T23:22:30Z,710000,False,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1630163, 1631094]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,Banchero,1631094.0,,
72,PT06M16.00S,2026-03-19T23:22:26.4Z,1,REGULAR,steal,,[],1631094,,,1610612753,15,19,2026-03-19T23:22:28Z,720000,False,,,0,,P. Banchero STEAL (1 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
73,PT06M10.00S,2026-03-19T23:22:32.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641783,26.62614980289093,82.84313725490196,1610612753,15,19,2026-03-19T23:26:12Z,730000,False,-164.0,198.0,1,left,MISS T. da Silva 25' running 3PT,[1641783],1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
74,PT06M08.00S,2026-03-19T23:22:34.9Z,1,REGULAR,rebound,offensive,[],1631094,,,1610612753,15,19,2026-03-19T23:22:34Z,740000,False,,,0,,P. Banchero REBOUND (Off:1 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,73.0,2.0,1.0,1.0,,,,
75,PT06M00.00S,2026-03-19T23:22:42.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630591,8.623521681997373,94.6078431372549,1610612753,15,19,2026-03-19T23:22:47Z,750000,False,-223.0,29.0,1,left,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,22.48,Missed,,,,,,,,,,,,,,,,,,
76,PT05M58.00S,2026-03-19T23:22:44.9Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,15,19,2026-03-19T23:22:44Z,760000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,75.0,2.0,1.0,1.0,,,,
77,PT05M58.00S,2026-03-19T23:22:46.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629048,7.30946123521682,49.754901960784316,1610612753,15,21,2026-03-19T23:27:50Z,770000,False,1.0,16.0,1,left,G. Bitadze putback DUNK (4 PTS),[1629048],1610612753.0,ORL,putback,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1.62,Made,4.0,,,,,,,,,,,,,,,,,
78,PT05M46.00S,2026-03-19T23:22:56.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,87.20433639947439,50.98039215686274,1610612766,17,21,2026-03-19T23:22:59Z,780000,False,5.0,68.0,1,right,L. Ball 6' driving floating Jump Shot (13 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,6.8,Made,13.0,,,,,,,,,,,,,,,,,
79,PT05M35.00S,2026-03-19T23:23:21.5Z,1,REGULAR,foul,technical,['1freethrow'],1630591,,,1610612753,17,21,2026-03-19T23:23:28Z,790000,False,,,0,,J. Suggs technical FOUL (1 Tech),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,1162.0,1.0,1.0,,,,,,,,,,,
80,PT05M35.00S,2026-03-19T23:23:37.8Z,1,REGULAR,freethrow,1 of 1,[],1630163,,,1610612753,18,21,2026-03-19T23:23:37Z,800000,False,,,0,,L. Ball technical Free Throw 1 of 1 (14 PTS),[1630163],1610612766.0,CHA,technical,,,Ball,L. Ball,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
