actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
22,PT10M32.00S,2026-03-24T23:13:41.0Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,4,6,2026-03-24T23:14:10Z,220000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:0),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,21.0,1.0,0.0,1.0,,,,,
23,PT10M26.00S,2026-03-24T23:13:47.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,61.97437582128777,21.568627450980394,1610612766,7,6,2026-03-24T23:14:49Z,230000,False,-142.0,305.0,1,right,L. Ball 33' 3PT pullup (3 PTS) (M. Bridges 2 AST),"[1630163, 1628970]",1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,33.64,Made,3.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,,,,
25,PT10M10.00S,2026-03-24T23:14:03.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,6.783837056504599,45.588235294117645,1610612758,7,6,2026-03-24T23:14:07Z,250000,False,22.0,11.0,1,left,MISS M. Monk driving Layup,[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
26,PT10M08.00S,2026-03-24T23:14:05.5Z,1,REGULAR,rebound,defensive,[],1642851,,,1610612766,7,6,2026-03-24T23:14:05Z,260000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:1),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,
27,PT09M57.00S,2026-03-24T23:14:16.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631217,92.19776609724047,53.18627450980392,1610612766,9,6,2026-03-24T23:14:22Z,270000,False,16.0,21.0,1,right,M. Diabaté Layup (6 PTS) (M. Bridges 3 AST),"[1631217, 1628970]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,2.62,Made,6.0,M. Bridges,1628970.0,3.0,,,,,,,,,,,,,,
29,PT09M43.00S,2026-03-24T23:14:29.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,14.931011826544022,42.64705882352941,1610612758,9,6,2026-03-24T23:17:49Z,290000,False,37.0,88.0,1,left,MISS M. Raynaud 9' floating Shot,[1642875],1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,9.53,Missed,,,,,,,,,,,,,,,,,,
30,PT09M41.00S,2026-03-24T23:14:31.7Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,9,6,2026-03-24T23:14:33Z,300000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,29.0,2.0,1.0,1.0,,,,,
31,PT09M30.00S,2026-03-24T23:14:44.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,83.78777923784494,49.01960784313725,1610612766,9,6,2026-03-24T23:18:12Z,310000,False,-5.0,100.0,1,right,MISS L. Ball 10' fadeaway Shot,[1630163],1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,10.0,Missed,,,,,,,,,,,,,,,,,,
32,PT09M30.00S,2026-03-24T23:14:44.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,9,6,2026-03-24T23:14:49Z,320000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,31.0,,,,,,,,
33,PT09M30.00S,2026-03-24T23:14:48.4Z,1,REGULAR,foul,personal,[],1642875,,,1610612766,9,6,2026-03-24T23:15:04Z,330000,False,,,0,,M. Raynaud loose ball personal FOUL (1 PF),"[1642875, 1631217]",1610612758.0,SAC,loose ball,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,1.0,0.0,Diabaté,1631217.0,,,,,,,,,
35,PT09M23.00S,2026-03-24T23:15:10.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,84.05059132720105,4.901960784313726,1610612766,12,6,2026-03-24T23:15:14Z,350000,False,-225.0,97.0,1,right,L. Ball 24' 3PT  (6 PTS) (M. Diabaté 1 AST),"[1630163, 1631217]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,24.56,Made,6.0,M. Diabaté,1631217.0,1.0,,,,,,,,,,,,,,
37,PT09M13.00S,2026-03-24T23:15:18.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,8.754927726675426,50.0,1610612758,12,8,2026-03-24T23:15:23Z,370000,False,0.0,30.0,1,left,D. DeRozan driving Layup (2 PTS),[201942],1610612758.0,SAC,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.98,Made,2.0,,,,,,,,,,,,,,,,,
38,PT09M07.00S,2026-03-24T23:15:25.8Z,1,REGULAR,3pt,Jump Shot,[],1641706,75.24638633377135,86.76470588235294,1610612766,12,8,2026-03-24T23:19:15Z,380000,False,184.0,180.0,1,right,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
39,PT09M05.00S,2026-03-24T23:15:27.8Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,12,8,2026-03-24T23:15:33Z,390000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:1),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,
40,PT08M47.00S,2026-03-24T23:15:45.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,11.777266754270697,46.32352941176471,1610612758,12,10,2026-03-24T23:25:31Z,400000,False,18.0,58.0,1,left,M. Raynaud 6' driving floating Jump Shot (8 PTS) (M. Monk 3 AST),"[1642875, 1628370]",1610612758.0,SAC,driving floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,6.1,Made,8.0,M. Monk,1628370.0,3.0,,,,,,,,,,,,,,
41,PT08M33.00S,2026-03-24T23:15:59.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631217,90.48948751642575,46.07843137254902,1610612766,12,10,2026-03-24T23:16:03Z,410000,False,-20.0,37.0,1,right,MISS M. Diabaté DUNK - blocked,"[1631217, 1631116]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,,,Baldwin Jr.,1631116.0,,,
42,PT08M33.00S,2026-03-24T23:15:59.2Z,1,REGULAR,block,,[],1631116,,,1610612766,12,10,2026-03-24T23:16:01Z,420000,False,,,0,,P. Baldwin Jr. BLOCK (1 BLK),[1631116],1610612758.0,SAC,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT08M30.00S,2026-03-24T23:16:02.2Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,12,10,2026-03-24T23:16:03Z,430000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,41.0,3.0,1.0,2.0,,,,,
44,PT08M28.00S,2026-03-24T23:16:04.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642851,70.12155059132719,19.852941176470587,1610612766,15,10,2026-03-24T23:16:08Z,440000,False,-151.0,228.0,1,right,K. Knueppel 27' 3PT  (3 PTS) (M. Diabaté 2 AST),"[1642851, 1631217]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,27.36,Made,3.0,M. Diabaté,1631217.0,2.0,,,,,,,,,,,,,,
46,PT08M17.00S,2026-03-24T23:16:15.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,10.5946123521682,64.95098039215686,1610612758,15,10,2026-03-24T23:16:20Z,460000,False,-75.0,47.0,1,left,MISS D. DeRozan 8' fadeaway Shot,[201942],1610612758.0,SAC,fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Left,8.84,Missed,,,,,,,,,,,,,,,,,,
47,PT08M14.00S,2026-03-24T23:16:18.8Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,15,10,2026-03-24T23:16:20Z,470000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,46.0,1.0,1.0,0.0,,,,,
48,PT08M11.00S,2026-03-24T23:16:21.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,61.3173455978975,44.11764705882353,1610612766,15,10,2026-03-24T23:16:28Z,480000,False,-29.0,311.0,1,right,MISS L. Ball 31' running 3PT,[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,31.25,Missed,,,,,,,,,,,,,,,,,,
49,PT08M08.00S,2026-03-24T23:16:25.3Z,1,REGULAR,rebound,offensive,[],1630163,,,1610612766,15,10,2026-03-24T23:16:25Z,490000,False,,,0,,L. Ball REBOUND (Off:1 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,48.0,2.0,1.0,1.0,,,,,
50,PT08M05.00S,2026-03-24T23:16:27.7Z,1,REGULAR,turnover,lost ball,[],1631217,,,1610612766,15,10,2026-03-24T23:16:31Z,500000,False,,,0,,M. Diabaté lost ball TURNOVER (1 TO),"[1631217, 1631116]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Baldwin Jr.,1631116.0
51,PT08M05.00S,2026-03-24T23:16:27.7Z,1,REGULAR,steal,,[],1631116,,,1610612758,15,10,2026-03-24T23:27:59Z,510000,False,,,0,,P. Baldwin Jr. STEAL (1 STL),[1631116],1610612758.0,SAC,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
52,PT07M56.00S,2026-03-24T23:16:37.0Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612758,15,10,2026-03-24T23:16:43Z,520000,False,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1631217]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Diabaté,1631217.0
53,PT07M56.00S,2026-03-24T23:16:37.0Z,1,REGULAR,steal,,[],1631217,,,1610612766,15,10,2026-03-24T23:28:39Z,530000,False,,,0,,M. Diabaté STEAL (1 STL),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
54,PT07M51.00S,2026-03-24T23:16:42.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641706,70.77858081471747,22.058823529411764,1610612766,15,10,2026-03-24T23:16:51Z,540000,False,-140.0,222.0,1,right,MISS B. Miller 26' running 3PT,[1641706],1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,
55,PT07M48.00S,2026-03-24T23:16:45.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,15,10,2026-03-24T23:16:51Z,550000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,54.0,,,,,,,,
57,PT07M40.00S,2026-03-24T23:17:16.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642851,91.80354796320631,59.31372549019608,1610612766,15,10,2026-03-24T23:17:19Z,570000,False,47.0,25.0,1,right,MISS K. Knueppel driving Layup,[1642851],1610612766.0,CHA,driving,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,,
58,PT07M37.00S,2026-03-24T23:17:19.1Z,1,REGULAR,rebound,defensive,[],1642269,,,1610612758,15,10,2026-03-24T23:17:19Z,580000,False,,,0,,D. Carter REBOUND (Off:0 Def:1),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,57.0,1.0,1.0,0.0,,,,,
59,PT07M35.00S,2026-03-24T23:17:23.9Z,1,REGULAR,turnover,out-of-bounds,[],1631116,,,1610612758,15,10,2026-03-24T23:17:33Z,590000,False,,,0,,P. Baldwin Jr. lost ball out-of-bounds TURNOVER (1 TO),[1631116],1610612758.0,SAC,lost ball,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,,,,,,,,,,,1.0,,
60,PT07M27.00S,2026-03-24T23:17:42.8Z,1,REGULAR,foul,personal,[],1642269,,,1610612766,15,10,2026-03-24T23:52:44Z,600000,False,,,0,,D. Carter personal FOUL (1 PF),"[1642269, 1642851]",1610612758.0,SAC,,,,Carter,D. Carter,,,,,Mid-Range,16-24 Center,,,,,,,202037.0,1.0,0.0,Knueppel,1642851.0,,,,,,,,,
62,PT07M14.00S,2026-03-24T23:18:09.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,91.67214191852825,54.41176470588235,1610612766,17,10,2026-03-24T23:28:15Z,620000,False,22.0,26.0,1,right,M. Bridges driving Layup (2 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.4,Made,2.0,,,,,,,,,,,,,,,,,
63,PT07M05.00S,2026-03-24T23:18:17.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,11.514454664914586,34.31372549019608,1610612758,17,10,2026-03-24T23:28:56Z,630000,False,78.0,56.0,1,left,MISS M. Monk 9' driving floating Shot,[1628370],1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Right,9.62,Missed,,,,,,,,,,,,,,,,,,
64,PT07M01.00S,2026-03-24T23:18:21.8Z,1,REGULAR,rebound,offensive,[],1631116,,,1610612758,17,10,2026-03-24T23:18:21Z,640000,False,,,0,,P. Baldwin Jr. REBOUND (Off:1 Def:0),[1631116],1610612758.0,SAC,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,63.0,1.0,0.0,1.0,,,,,
65,PT07M01.00S,2026-03-24T23:18:21.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631116,5.590000152587891,50.0,1610612758,17,10,2026-03-24T23:18:21Z,650000,False,0.0,0.0,1,left,MISS P. Baldwin Jr. tip Layup,[1631116],1610612758.0,SAC,tip,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
66,PT07M00.00S,2026-03-24T23:18:23.4Z,1,REGULAR,rebound,offensive,[],1631116,,,1610612758,17,10,2026-03-24T23:18:23Z,660000,False,,,0,,P. Baldwin Jr. REBOUND (Off:2 Def:0),[1631116],1610612758.0,SAC,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,65.0,2.0,0.0,2.0,,,,,
67,PT07M00.00S,2026-03-24T23:18:23.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631116,5.590000152587891,50.0,1610612758,17,10,2026-03-24T23:18:23Z,670000,False,0.0,0.0,1,left,MISS P. Baldwin Jr. tip Layup,[1631116],1610612758.0,SAC,tip,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
68,PT06M59.00S,2026-03-24T23:18:24.1Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,17,10,2026-03-24T23:18:24Z,680000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,67.0,1.0,1.0,0.0,,,,,
69,PT06M59.00S,2026-03-24T23:18:27.5Z,1,REGULAR,foul,offensive,[],1628970,,,1610612766,17,10,2026-03-24T23:18:37Z,690000,False,,,0,,M. Bridges offensive FOUL (1 PF),"[1628970, 1642269]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,,,202037.0,1.0,0.0,Carter,1642269.0,,,,,,,,,
71,PT06M59.00S,2026-03-24T23:18:27.5Z,1,REGULAR,turnover,offensive foul,[],1628970,,,1610612766,17,10,2026-03-24T23:18:27Z,710000,False,,,0,,M. Bridges offensive foul TURNOVER (1 TO),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,,,202037.0,,,,,,,,,,,1.0,,
72,PT06M59.00S,2026-03-24T23:18:37.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,17,10,2026-03-24T23:18:37Z,720000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M59.00S,2026-03-24T23:18:38.0Z,1,REGULAR,substitution,out,[],1642851,,,1610612758,17,10,2026-03-24T23:21:25Z,730000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M59.00S,2026-03-24T23:18:38.0Z,1,REGULAR,substitution,out,[],201942,,,1610612758,17,10,2026-03-24T23:21:25Z,740000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M59.00S,2026-03-24T23:18:38.0Z,1,REGULAR,substitution,out,[],1631116,,,1610612758,17,10,2026-03-24T23:21:25Z,750000,False,,,0,,SUB out: P. Baldwin Jr.,[1631116],1610612758.0,SAC,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M59.00S,2026-03-24T23:18:38.0Z,1,REGULAR,substitution,out,[],1642269,,,1610612758,17,10,2026-03-24T23:21:25Z,760000,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M59.00S,2026-03-24T23:18:38.0Z,1,REGULAR,substitution,in,[],1630182,,,1610612758,17,10,2026-03-24T23:21:25Z,770000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M59.00S,2026-03-24T23:18:38.0Z,1,REGULAR,substitution,in,[],203926,,,1610612758,17,10,2026-03-24T23:21:25Z,780000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M59.00S,2026-03-24T23:18:38.0Z,1,REGULAR,substitution,in,[],1642928,,,1610612758,17,10,2026-03-24T23:21:25Z,790000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M59.00S,2026-03-24T23:18:38.0Z,1,REGULAR,substitution,in,[],1631342,,,1610612758,17,10,2026-03-24T23:21:25Z,800000,False,,,0,,SUB in: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M43.00S,2026-03-24T23:21:51.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628370,17.16491458607096,52.69607843137255,1610612758,17,10,2026-03-24T23:21:57Z,810000,False,-13.0,109.0,1,left,MISS M. Monk 10' fadeaway Shot,[1628370],1610612758.0,SAC,fadeaway,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,10.97,Missed,,,,,,,,,,,,,,,,,,
82,PT06M40.00S,2026-03-24T23:21:54.6Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,17,10,2026-03-24T23:21:57Z,820000,False,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,81.0,3.0,2.0,1.0,,,,,
83,PT06M36.00S,2026-03-24T23:21:58.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630182,91.80354796320631,95.83333333333334,1610612766,20,10,2026-03-24T23:22:03Z,830000,False,229.0,25.0,1,right,J. Green 3PT running (3 PTS) (B. Miller 2 AST),"[1630182, 1641706]",1610612766.0,CHA,running,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.05,Made,3.0,B. Miller,1641706.0,2.0,,,,,,,,,,,,,,
