actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
20,PT09M53.00S,2026-01-24T17:12:37.7Z,1,REGULAR,3pt,Jump Shot,[],1642851,96.00854139290408,4.411764705882353,1610612766,11,8,2026-01-24T17:12:41Z,200000,False,-228.0,-15.0,1,right,K. Knueppel 3PT  (3 PTS) (M. Bridges 2 AST),"[1642851, 1628970]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Left Corner 3,24+ Left,22.84,Made,,,,,3.0,M. Bridges,1628970.0,2.0,,,,,,,,,,
22,PT09M33.00S,2026-01-24T17:12:57.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642259,6.1268068331143235,48.529411764705884,1610612764,11,8,2026-01-24T17:16:33Z,220000,False,7.0,5.0,1,left,MISS A. Sarr cutting DUNK - blocked,"[1642259, 1628970]",1610612764.0,WAS,cutting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,Bridges,1628970.0,,,,,,,,
23,PT09M33.00S,2026-01-24T17:12:57.3Z,1,REGULAR,block,,[],1628970,,,1610612764,11,8,2026-01-24T17:13:08Z,230000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
24,PT09M33.00S,2026-01-24T17:12:57.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,11,8,2026-01-24T17:13:16Z,240000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,22.0,,,,,,,,,,,,,,,,,
26,PT09M30.00S,2026-01-24T17:13:25.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642848,6.521024967148489,94.6078431372549,1610612764,11,8,2026-01-24T17:13:31Z,260000,False,-223.0,9.0,1,left,MISS T. Johnson 3PT,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Left Corner 3,24+ Left,22.32,Missed,,,,,,,,,,,,,,,,,,
27,PT09M27.00S,2026-01-24T17:13:28.6Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,11,8,2026-01-24T17:13:28Z,270000,False,,,0,,A. Sarr REBOUND (Off:1 Def:0),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Left Corner 3,24+ Left,,,26.0,1.0,0.0,1.0,,,,,,,,,,,,,,
28,PT09M25.00S,2026-01-24T17:13:30.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642259,32.802233902759525,48.529411764705884,1610612764,11,11,2026-01-24T17:13:33Z,280000,False,7.0,256.0,1,left,A. Sarr 25' 3PT  (3 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,25.59,Made,,,,,3.0,,,,,,,,,,,,,
29,PT09M22.00S,2026-01-24T17:13:39.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,11,11,2026-01-24T17:13:39Z,290000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M01.00S,2026-01-24T17:16:56.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,85.89027595269383,48.529411764705884,1610612766,13,11,2026-01-24T18:33:34Z,300000,False,-7.0,80.0,1,right,B. Miller 8' driving floating Jump Shot (4 PTS) (K. Knueppel 1 AST),"[1641706, 1642851]",1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,8.04,Made,,,,,4.0,K. Knueppel,1642851.0,1.0,,,,,,,,,,
32,PT08M46.00S,2026-01-24T17:17:11.2Z,1,REGULAR,3pt,Jump Shot,[],1642848,9.674770039421814,3.9215686274509802,1610612764,13,14,2026-01-24T17:17:15Z,320000,False,230.0,38.0,1,left,T. Johnson 3PT  (6 PTS) (K. George 2 AST),"[1642848, 1642273]",1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Right Corner 3,24+ Right,23.36,Made,,,,,6.0,K. George,1642273.0,2.0,,,,,,,,,,
34,PT08M35.00S,2026-01-24T17:17:22.4Z,1,REGULAR,3pt,Jump Shot,[],1630163,69.20170827858082,18.38235294117647,1610612766,13,14,2026-01-24T17:17:26Z,340000,False,-158.0,237.0,1,right,MISS L. Ball 28' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,28.49,Missed,,,,,,,,,,,,,,,,,,
35,PT08M34.00S,2026-01-24T17:17:24.2Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,13,14,2026-01-24T17:17:24Z,350000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:0),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Left Center,,,34.0,1.0,0.0,1.0,,,,,,,,,,,,,,
36,PT08M31.00S,2026-01-24T17:17:27.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,92.59198423127464,3.1862745098039214,1610612766,13,14,2026-01-24T17:17:31Z,360000,False,-234.0,17.0,1,right,MISS L. Ball 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,23.47,Missed,,,,,,,,,,,,,,,,,,
37,PT08M27.00S,2026-01-24T17:17:31.3Z,1,REGULAR,rebound,defensive,[],1642273,,,1610612764,13,14,2026-01-24T17:17:31Z,370000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Left Corner 3,24+ Left,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT08M22.00S,2026-01-24T17:17:35.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642273,29.6484888304862,79.16666666666666,1610612764,13,14,2026-01-24T17:20:26Z,380000,False,-146.0,226.0,1,left,MISS K. George 26' running 3PT,[1642273],1610612764.0,WAS,running,,,George,K. George,,,,,Above the Break 3,24+ Left Center,26.91,Missed,,,,,,,,,,,,,,,,,,
39,PT08M19.00S,2026-01-24T17:17:38.7Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,13,14,2026-01-24T17:17:38Z,390000,False,,,0,,A. Sarr REBOUND (Off:2 Def:0),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,38.0,2.0,0.0,2.0,,,,,,,,,,,,,,
40,PT08M15.00S,2026-01-24T17:17:42.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642267,5.075558475689881,3.431372549019608,1610612764,13,17,2026-01-24T17:17:46Z,400000,False,233.0,-5.0,1,left,B. Carrington 3PT  (3 PTS) (T. Johnson 2 AST),"[1642267, 1642848]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,23.28,Made,,,,,3.0,T. Johnson,1642848.0,2.0,,,,,,,,,,
42,PT07M53.00S,2026-01-24T17:18:04.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,85.49605781865965,50.245098039215684,1610612766,15,17,2026-01-24T17:18:08Z,420000,False,1.0,84.0,1,right,B. Miller 8' fadeaway Jump Shot (6 PTS) (L. Ball 1 AST),"[1641706, 1630163]",1610612766.0,CHA,fadeaway,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,8.38,Made,,,,,6.0,L. Ball,1630163.0,1.0,,,,,,,,,,
44,PT07M34.00S,2026-01-24T17:18:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,7.178055190538765,48.03921568627451,1610612764,15,19,2026-01-24T17:18:27Z,440000,False,10.0,15.0,1,left,A. Sarr driving Layup (5 PTS) (T. Johnson 3 AST),"[1642259, 1642848]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,1.79,Made,,,,,5.0,T. Johnson,1642848.0,3.0,,,,,,,,,,
46,PT07M12.00S,2026-01-24T17:18:45.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.9862023653088,53.431372549019606,1610612766,15,19,2026-01-24T17:18:49Z,460000,False,17.0,13.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.18,Missed,,,,,,,,,,,,,,,,,,
47,PT07M12.00S,2026-01-24T17:18:47.5Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,15,19,2026-01-24T17:18:47Z,470000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:0),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,46.0,2.0,0.0,2.0,,,,,,,,,,,,,,
48,PT07M12.00S,2026-01-24T17:18:48.6Z,1,REGULAR,foul,personal,['2freethrow'],1642860,,,1610612766,15,19,2026-01-24T17:19:02Z,480000,False,,,0,,W. Riley shooting personal FOUL (1 PF) (Diabaté 2 FT),"[1642860, 1631217]",1610612764.0,WAS,shooting,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627539.0,1.0,0.0,Diabaté,1631217.0,,,
50,PT07M12.00S,2026-01-24T17:19:15.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631217,,,1610612766,15,19,2026-01-24T17:19:15Z,500000,False,,,0,,MISS M. Diabaté Free Throw 1 of 2,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
51,PT07M12.00S,2026-01-24T17:19:15.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,15,19,2026-01-24T17:19:15Z,510000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
52,PT07M12.00S,2026-01-24T17:19:31.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631217,,,1610612766,16,19,2026-01-24T17:19:31Z,520000,False,,,0,,M. Diabaté Free Throw 2 of 2 (1 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
53,PT07M03.00S,2026-01-24T17:19:44.0Z,1,REGULAR,turnover,out-of-bounds,[],1642848,,,1610612764,16,19,2026-01-24T17:19:54Z,530000,False,,,0,,T. Johnson bad pass out-of-bounds TURNOVER (1 TO),[1642848],1610612764.0,WAS,bad pass,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1627539.0,,,,,1.0,,
54,PT06M49.00S,2026-01-24T17:20:12.6Z,1,REGULAR,turnover,bad pass,[],1641706,,,1610612766,16,19,2026-01-24T17:20:16Z,540000,False,,,0,,B. Miller bad pass TURNOVER (1 TO),"[1641706, 1642259]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Sarr,1642259.0
55,PT06M49.00S,2026-01-24T17:20:12.6Z,1,REGULAR,steal,,[],1642259,,,1610612764,16,19,2026-01-24T17:20:14Z,550000,False,,,0,,A. Sarr STEAL (1 STL),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
56,PT06M42.00S,2026-01-24T17:20:20.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1642259,8.09789750328515,48.03921568627451,1610612764,16,21,2026-01-24T17:23:54Z,560000,False,10.0,24.0,1,left,A. Sarr driving Hook (7 PTS) (B. Carrington 2 AST),"[1642259, 1642267]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,7.0,B. Carrington,1642267.0,2.0,,,,,,,,,,
57,PT06M27.00S,2026-01-24T17:20:36.8Z,1,REGULAR,foul,personal,['2freethrow'],1642848,,,1610612766,16,21,2026-01-24T17:20:47Z,570000,False,,,0,,T. Johnson shooting personal FOUL (1 PF) (Diabaté 2 FT),"[1642848, 1631217]",1610612764.0,WAS,shooting,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628480.0,1.0,0.0,Diabaté,1631217.0,,,
59,PT06M27.00S,2026-01-24T17:21:01.5Z,1,REGULAR,freethrow,1 of 2,[],1631217,,,1610612766,17,21,2026-01-24T17:21:01Z,590000,False,,,0,,M. Diabaté Free Throw 1 of 2 (2 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
61,PT06M27.00S,2026-01-24T17:21:02.6Z,1,REGULAR,substitution,out,[],1642851,,,1610612766,17,21,2026-01-24T17:21:16Z,600000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M27.00S,2026-01-24T17:21:02.6Z,1,REGULAR,substitution,out,[],1642273,,,1610612766,17,21,2026-01-24T17:21:16Z,610000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M27.00S,2026-01-24T17:21:02.6Z,1,REGULAR,substitution,in,[],1630182,,,1610612766,17,21,2026-01-24T17:21:16Z,620000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M27.00S,2026-01-24T17:21:02.6Z,1,REGULAR,substitution,in,[],1630551,,,1610612766,17,21,2026-01-24T17:21:16Z,630000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M27.00S,2026-01-24T17:21:25.6Z,1,REGULAR,freethrow,2 of 2,[],1631217,,,1610612766,18,21,2026-01-24T17:21:25Z,640000,False,,,0,,M. Diabaté Free Throw 2 of 2 (3 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
66,PT06M06.00S,2026-01-24T17:21:47.9Z,1,REGULAR,turnover,lost ball,[],1642848,,,1610612764,18,21,2026-01-24T17:22:11Z,650000,False,,,0,,T. Johnson lost ball TURNOVER (2 TO),"[1642848, 1631217]",1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,2.0,Diabaté,1631217.0
67,PT06M06.00S,2026-01-24T17:21:47.9Z,1,REGULAR,steal,,[],1631217,,,1610612766,18,21,2026-01-24T17:21:50Z,660000,False,,,0,,M. Diabaté STEAL (1 STL),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
68,PT05M55.00S,2026-01-24T17:21:59.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630163,92.46057818659659,46.81372549019608,1610612766,18,21,2026-01-24T18:33:53Z,670000,False,-16.0,18.0,1,right,MISS L. Ball driving reverse Layup - blocked,"[1630163, 1642259]",1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,Sarr,1642259.0,,,,,,,,
69,PT05M55.00S,2026-01-24T17:21:59.9Z,1,REGULAR,block,,[],1642259,,,1610612766,18,21,2026-01-24T17:22:01Z,680000,False,,,0,,A. Sarr BLOCK (1 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
70,PT05M52.00S,2026-01-24T17:22:02.9Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,18,21,2026-01-24T17:22:03Z,690000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:0),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,68.0,3.0,0.0,3.0,,,,,,,,,,,,,,
71,PT05M50.00S,2026-01-24T17:22:04.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630163,94.30026281208936,97.30392156862744,1610612766,21,21,2026-01-24T17:22:08Z,700000,False,237.0,1.0,1,right,L. Ball 3PT  (6 PTS) (M. Bridges 3 AST),"[1630163, 1628970]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,23.65,Made,,,,,6.0,M. Bridges,1628970.0,3.0,,,,,,,,,,
73,PT05M29.00S,2026-01-24T17:22:25.4Z,1,REGULAR,2pt,Jump Shot,[],1642860,18.610381077529567,26.715686274509803,1610612764,21,21,2026-01-24T17:22:28Z,720000,False,116.0,122.0,1,left,MISS W. Riley 16' fadeaway Shot,[1642860],1610612764.0,WAS,fadeaway,,,Riley,W. Riley,,,,,Mid-Range,16-24 Right Center,16.89,Missed,,,,,,,,,,,,,,,,,,
74,PT05M27.00S,2026-01-24T17:22:27.4Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,21,21,2026-01-24T17:22:28Z,730000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,16-24 Right Center,,,73.0,4.0,1.0,3.0,,,,,,,,,,,,,,
75,PT05M20.00S,2026-01-24T17:22:34.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.59198423127464,47.30392156862745,1610612766,23,21,2026-01-24T17:22:37Z,740000,False,-13.0,17.0,1,right,M. Bridges Layup (5 PTS) (L. Ball 2 AST),"[1628970, 1630163]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.18,Made,,,,,5.0,L. Ball,1630163.0,2.0,,,,,,,,,,
77,PT05M20.00S,2026-01-24T17:22:37.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,23,21,2026-01-24T17:22:37Z,760000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M20.00S,2026-01-24T17:23:52.3Z,1,REGULAR,substitution,out,[],1628970,,,1610612764,23,21,2026-01-24T17:25:34Z,770000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M20.00S,2026-01-24T17:23:52.3Z,1,REGULAR,substitution,out,[],1630163,,,1610612764,23,21,2026-01-24T17:25:34Z,780000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M20.00S,2026-01-24T17:23:52.3Z,1,REGULAR,substitution,out,[],1642848,,,1610612764,23,21,2026-01-24T17:25:34Z,790000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M20.00S,2026-01-24T17:23:52.3Z,1,REGULAR,substitution,in,[],1629684,,,1610612764,23,21,2026-01-24T17:25:34Z,800000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M20.00S,2026-01-24T17:23:52.3Z,1,REGULAR,substitution,in,[],1642883,,,1610612764,23,21,2026-01-24T17:25:34Z,810000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M20.00S,2026-01-24T17:23:52.3Z,1,REGULAR,substitution,in,[],1642364,,,1610612764,23,21,2026-01-24T17:25:34Z,820000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M08.00S,2026-01-24T17:25:54.1Z,1,REGULAR,3pt,Jump Shot,[],1642267,31.488173455978973,32.1078431372549,1610612764,23,21,2026-01-24T17:25:58Z,830000,False,89.0,243.0,1,left,MISS B. Carrington 25' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
85,PT05M05.00S,2026-01-24T17:25:57.1Z,1,REGULAR,rebound,defensive,[],1642883,,,1610612766,23,21,2026-01-24T17:25:58Z,840000,False,,,0,,S. James REBOUND (Off:0 Def:1),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Right Center,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,
86,PT04M58.00S,2026-01-24T17:26:04.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630182,71.30420499342969,20.098039215686274,1610612766,26,21,2026-01-24T17:29:17Z,850000,False,-150.0,217.0,1,right,J. Green 26' 3PT running (3 PTS) (S. James 1 AST),"[1630182, 1642883]",1610612766.0,CHA,running,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.37,Made,,,,,3.0,S. James,1642883.0,1.0,,,,,,,,,,
88,PT04M42.00S,2026-01-24T17:26:19.6Z,1,REGULAR,3pt,Jump Shot,[],1642364,23.340998685939553,88.48039215686273,1610612764,26,21,2026-01-24T17:26:23Z,870000,False,-192.0,167.0,1,left,MISS J. Watkins 25' 3PT,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
89,PT04M40.00S,2026-01-24T17:26:21.6Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612766,26,21,2026-01-24T17:26:23Z,880000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,
