actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
17,PT10M23.00S,2025-11-22T18:12:37.5Z,1,REGULAR,2pt,Jump Shot,[],1641706,21.895532194480946,64.95098039215686,1610612766,6,6,2025-11-22T18:13:33Z,170000,False,-75.0,153.0,1,left,B. Miller 17' pullup Jump Shot (6 PTS),[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,16-24 Left Center,,,,17.06,Made,6.0,,,,,,,,,,,,,,
18,PT10M11.00S,2025-11-22T18:12:51.5Z,1,REGULAR,foul,personal,['2freethrow'],1641750,,,1610612746,6,6,2025-11-22T18:13:02Z,180000,False,,,0,,R. Kalkbrenner shooting personal FOUL (1 PF) (Sanders 2 FT),"[1641750, 1642920]",1610612766.0,CHA,shooting,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,,,,,,,,203593.0,1.0,0.0,Sanders,1642920.0,,,,,,
20,PT10M11.00S,2025-11-22T18:13:25.6Z,1,REGULAR,freethrow,1 of 2,[],1642920,,,1610612746,6,7,2025-11-22T18:13:25Z,200000,False,,,0,,K. Sanders Free Throw 1 of 2 (1 PTS),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
21,PT10M11.00S,2025-11-22T18:13:43.1Z,1,REGULAR,freethrow,2 of 2,[],1642920,,,1610612746,6,8,2025-11-22T18:13:43Z,210000,False,,,0,,K. Sanders Free Throw 2 of 2 (2 PTS),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
22,PT09M54.00S,2025-11-22T18:14:01.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642851,14.4053876478318,53.92156862745098,1610612766,8,8,2025-11-22T18:14:08Z,220000,False,-20.0,83.0,1,left,K. Knueppel 8' turnaround Jump Shot (2 PTS),[1642851],1610612766.0,CHA,turnaround,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Center,,,,8.52,Made,2.0,,,,,,,,,,,,,,
23,PT09M38.00S,2025-11-22T18:14:16.7Z,1,REGULAR,2pt,Jump Shot,[],1627739,92.59198423127464,74.01960784313727,1610612746,8,8,2025-11-22T18:14:34Z,230000,False,120.0,17.0,1,right,MISS K. Dunn 12' pullup Shot,[1627739],1610612746.0,LAC,pullup,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Right,,,,12.13,Missed,,,,,,,,,,,,,,,
24,PT09M34.00S,2025-11-22T18:14:20.7Z,1,REGULAR,rebound,defensive,[],1641750,,,1610612766,8,8,2025-11-22T18:14:24Z,240000,False,,,0,,R. Kalkbrenner REBOUND (Off:0 Def:1),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,23.0,1.0,1.0,0.0,,
25,PT09M27.00S,2025-11-22T18:14:29.0Z,1,REGULAR,3pt,Jump Shot,[],1642851,17.559132720105126,4.6568627450980395,1610612766,11,8,2025-11-22T18:14:32Z,250000,False,227.0,113.0,1,left,K. Knueppel 25' 3PT  (5 PTS) (M. Bridges 1 AST),"[1642851, 1628970]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,,,,25.31,Made,5.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,
27,PT09M12.00S,2025-11-22T18:14:43.0Z,1,REGULAR,2pt,Hook,[],1628381,89.17542706964521,31.61764705882353,1610612746,11,8,2025-11-22T18:14:47Z,270000,False,-92.0,49.0,1,right,MISS J. Collins 10' turnaround Hook,[1628381],1610612746.0,LAC,turnaround,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,,10.43,Missed,,,,,,,,,,,,,,,
28,PT09M10.00S,2025-11-22T18:14:45.0Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,11,8,2025-11-22T18:14:47Z,280000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,27.0,1.0,1.0,0.0,,
29,PT09M02.00S,2025-11-22T18:14:52.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630163,17.95335085413929,59.31372549019608,1610612766,13,8,2025-11-22T21:42:04Z,290000,False,-47.0,116.0,1,left,L. Ball 12' driving floating Jump Shot (2 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,12.53,Made,2.0,,,,,,,,,,,,,,
30,PT08M42.00S,2025-11-22T18:15:13.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,90.88370565045992,49.754901960784316,1610612746,13,8,2025-11-22T18:15:22Z,300000,False,-1.0,33.0,1,right,MISS J. Collins driving Layup - blocked,"[1628381, 1628970]",1610612746.0,LAC,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,3.32,Missed,,,,,,,,,,,,,,Bridges,1628970.0
31,PT08M42.00S,2025-11-22T18:15:13.0Z,1,REGULAR,block,,[],1628970,,,1610612746,13,8,2025-11-22T18:15:15Z,310000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
32,PT08M41.00S,2025-11-22T18:15:14.0Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,13,8,2025-11-22T18:15:22Z,320000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,30.0,1.0,1.0,0.0,,
33,PT08M41.00S,2025-11-22T18:15:36.1Z,1,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612766,13,8,2025-11-22T18:16:04Z,330000,False,,,0,,J. Collins transition take personal FOUL (1 PF) (Bridges 1 FT),"[1628381, 1628970]",1610612746.0,LAC,transition take,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,1148.0,1.0,0.0,Bridges,1628970.0,,,,,,
35,PT08M41.00S,2025-11-22T18:16:08.1Z,1,REGULAR,freethrow,1 of 1,[],1628970,,,1610612766,14,8,2025-11-22T18:16:08Z,350000,False,,,0,,M. Bridges transition take Free Throw 1 of 1 (1 PTS),[1628970],1610612766.0,CHA,transition take,,,Bridges,M. Bridges,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
36,PT08M34.00S,2025-11-22T18:16:14.4Z,1,REGULAR,foul,personal,[],201935,,,1610612746,14,8,2025-11-22T18:16:24Z,360000,False,,,0,,J. Harden personal FOUL (1 PF),"[201935, 1641706]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,203593.0,1.0,0.0,Miller,1641706.0,,,,,,
38,PT08M24.00S,2025-11-22T18:16:53.3Z,1,REGULAR,3pt,Jump Shot,[],1641706,31.61957950065703,40.44117647058824,1610612766,14,8,2025-11-22T18:17:20Z,380000,False,48.0,245.0,1,left,MISS B. Miller 24' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,24.93,Missed,,,,,,,,,,,,,,,
39,PT08M21.00S,2025-11-22T18:16:56.3Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,14,8,2025-11-22T18:16:59Z,390000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,38.0,1.0,1.0,0.0,,
40,PT08M15.00S,2025-11-22T18:17:03.0Z,1,REGULAR,2pt,Jump Shot,[],201935,76.5604467805519,64.95098039215686,1610612746,14,10,2025-11-22T18:17:41Z,400000,False,75.0,168.0,1,right,J. Harden 18' pullup Jump Shot (6 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right Center,,,,18.37,Made,6.0,,,,,,,,,,,,,,
41,PT07M59.00S,2025-11-22T18:17:18.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,7.178055190538765,47.794117647058826,1610612766,16,10,2025-11-22T18:18:48Z,410000,False,11.0,15.0,1,left,B. Miller driving floating Jump Shot (8 PTS),[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,1.86,Made,8.0,,,,,,,,,,,,,,
42,PT07M50.00S,2025-11-22T18:17:30.1Z,1,REGULAR,3pt,Jump Shot,[],201935,66.3107752956636,36.76470588235294,1610612746,16,10,2025-11-22T18:19:49Z,420000,False,-66.0,264.0,1,right,MISS J. Harden 27' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,27.24,Missed,,,,,,,,,,,,,,,
43,PT07M47.00S,2025-11-22T18:17:33.1Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,16,10,2025-11-22T18:19:49Z,430000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,42.0,2.0,2.0,0.0,,
44,PT07M38.00S,2025-11-22T18:17:39.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641750,6.652431011826544,47.30392156862745,1610612766,18,10,2025-11-22T18:17:45Z,440000,False,13.0,10.0,1,left,R. Kalkbrenner DUNK (2 PTS) (M. Bridges 2 AST),"[1641750, 1628970]",1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,,1.68,Made,2.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,
46,PT07M37.00S,2025-11-22T18:17:46.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,18,10,2025-11-22T18:17:46Z,460000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M16.00S,2025-11-22T18:21:36.7Z,1,REGULAR,jumpball,recovered,[],0,,,1610612746,18,10,2025-11-22T18:24:14Z,470000,False,,,0,,Jump Ball K. Dunn vs. L. Ball: Tip to Team (LAC),"[1627739, 1630163]",1610612746.0,LAC,heldball,Team (LAC),,,,Dunn,1627739.0,Ball,1630163.0,,,,,,,,,,,,,,,,,,,,,,
51,PT07M13.00S,2025-11-22T18:21:53.8Z,1,REGULAR,3pt,Jump Shot,[],201935,76.16622864651774,12.254901960784313,1610612746,18,10,2025-11-22T18:22:59Z,510000,False,-189.0,172.0,1,right,MISS J. Harden 25' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,25.5,Missed,,,,,,,,,,,,,,,
52,PT07M10.00S,2025-11-22T18:21:56.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,18,10,2025-11-22T18:22:59Z,520000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,51.0,,,,,
53,PT07M10.00S,2025-11-22T18:21:59.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612746,18,10,2025-11-22T18:23:12Z,530000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,203593.0,,,,,,,,,,
54,PT06M53.00S,2025-11-22T18:22:23.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1641706,19.267411300919843,69.85294117647058,1610612766,18,10,2025-11-22T18:24:36Z,540000,False,-99.0,129.0,1,left,MISS B. Miller 16' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,16-24 Left Center,,,,16.25,Missed,,,,,,,,,,,,,,,
55,PT06M48.00S,2025-11-22T18:22:27.5Z,1,REGULAR,rebound,offensive,[],1641750,,,1610612766,18,10,2025-11-22T18:22:27Z,550000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:1),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,54.0,2.0,1.0,1.0,,
56,PT06M48.00S,2025-11-22T18:22:27.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641750,5.590000152587891,50.0,1610612766,18,10,2025-11-22T18:22:27Z,560000,False,0.0,0.0,1,left,MISS R. Kalkbrenner tip Layup,[1641750],1610612766.0,CHA,tip,,,Kalkbrenner,R. Kalkbrenner,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
57,PT06M47.00S,2025-11-22T18:22:28.3Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,18,10,2025-11-22T18:22:28Z,570000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,56.0,2.0,2.0,0.0,,
58,PT06M43.00S,2025-11-22T18:22:35.5Z,1,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612746,18,10,2025-11-22T18:22:47Z,580000,False,,,0,,L. Ball shooting personal FOUL (1 PF) (Harden 2 FT),"[1630163, 201935]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,203593.0,1.0,0.0,Harden,201935.0,,,,,,
60,PT06M43.00S,2025-11-22T18:23:07.5Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,18,11,2025-11-22T18:23:07Z,600000,False,,,0,,J. Harden Free Throw 1 of 2 (7 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
61,PT06M43.00S,2025-11-22T18:23:09.3Z,1,REGULAR,substitution,out,[],1630163,,,1610612746,18,11,2025-11-22T18:23:17Z,610000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M43.00S,2025-11-22T18:23:09.3Z,1,REGULAR,substitution,out,[],1641706,,,1610612746,18,11,2025-11-22T18:23:17Z,620000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M43.00S,2025-11-22T18:23:09.3Z,1,REGULAR,substitution,in,[],1642883,,,1610612746,18,11,2025-11-22T18:23:17Z,630000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M43.00S,2025-11-22T18:23:09.3Z,1,REGULAR,substitution,in,[],1629012,,,1610612746,18,11,2025-11-22T18:23:17Z,640000,False,,,0,,SUB in: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M43.00S,2025-11-22T18:23:35.4Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,18,12,2025-11-22T18:23:35Z,650000,False,,,0,,J. Harden Free Throw 2 of 2 (8 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
66,PT06M30.00S,2025-11-22T18:23:50.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642851,6.915243101182654,52.20588235294118,1610612766,20,12,2025-11-22T18:25:22Z,660000,False,-11.0,13.0,1,left,K. Knueppel driving Layup (7 PTS) (R. Kalkbrenner 1 AST),"[1642851, 1641750]",1610612766.0,CHA,driving,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,,,,1.67,Made,7.0,R. Kalkbrenner,1641750.0,1.0,,,,,,,,,,,
68,PT06M17.00S,2025-11-22T18:24:02.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,85.49605781865965,48.03921568627451,1610612746,20,14,2025-11-22T18:24:08Z,680000,False,-10.0,84.0,1,right,I. Zubac 8' turnaround bank Hook (4 PTS) (K. Dunn 1 AST),"[1627826, 1627739]",1610612746.0,LAC,turnaround bank,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,8.44,Made,4.0,K. Dunn,1627739.0,1.0,,,,,,,,,,,
70,PT06M00.00S,2025-11-22T18:24:19.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,12.434296977660972,48.77450980392157,1610612766,20,14,2025-11-22T18:26:07Z,700000,False,6.0,64.0,1,left,MISS M. Bridges 6' driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,6.47,Missed,,,,,,,,,,,,,,,
71,PT05M58.00S,2025-11-22T18:24:21.2Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612746,20,14,2025-11-22T18:24:23Z,710000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,70.0,1.0,1.0,0.0,,
72,PT05M45.00S,2025-11-22T18:24:35.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,99.81931668856767,52.94117647058824,1610612746,20,14,2025-11-22T18:26:39Z,720000,False,15.0,-51.0,1,right,MISS J. Harden step back Shot,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,5.29,Missed,,,,,,,,,,,,,,,
73,PT05M42.00S,2025-11-22T18:24:37.5Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,20,14,2025-11-22T18:24:37Z,730000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,72.0,3.0,2.0,1.0,,
74,PT05M39.00S,2025-11-22T18:24:40.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627826,92.72339027595268,49.26470588235294,1610612746,20,16,2025-11-22T18:24:44Z,740000,False,-4.0,16.0,1,right,I. Zubac DUNK (6 PTS) (K. Dunn 2 AST),"[1627826, 1627739]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,1.63,Made,6.0,K. Dunn,1627739.0,2.0,,,,,,,,,,,
76,PT05M24.00S,2025-11-22T18:24:59.3Z,1,REGULAR,turnover,double dribble,[],1629012,,,1610612766,20,16,2025-11-22T18:25:11Z,760000,False,,,0,,C. Sexton double dribble TURNOVER (1 TO),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,203593.0,,,,,,,,,,
77,PT05M12.00S,2025-11-22T18:25:21.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201935,86.15308804204993,55.88235294117647,1610612746,20,18,2025-11-22T18:27:12Z,770000,False,29.0,78.0,1,right,J. Harden 8' driving floating Jump Shot (10 PTS) (I. Zubac 1 AST),"[201935, 1627826]",1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,8.31,Made,10.0,I. Zubac,1627826.0,1.0,,,,,,,,,,,
78,PT05M12.00S,2025-11-22T18:25:24.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,20,18,2025-11-22T18:25:24Z,780000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M56.00S,2025-11-22T18:28:32.7Z,1,REGULAR,3pt,Jump Shot,[],1628970,32.802233902759525,47.549019607843135,1610612766,20,18,2025-11-22T18:29:12Z,790000,False,12.0,256.0,1,left,MISS M. Bridges 25' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,25.61,Missed,,,,,,,,,,,,,,,
80,PT04M53.00S,2025-11-22T18:28:35.1Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612746,20,18,2025-11-22T18:28:35Z,800000,False,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,79.0,2.0,2.0,0.0,,
81,PT04M45.00S,2025-11-22T18:28:43.3Z,1,REGULAR,3pt,Jump Shot,[],201935,66.17936925098554,52.94117647058824,1610612746,20,21,2025-11-22T18:29:25Z,810000,False,15.0,265.0,1,right,J. Harden 26' 3PT pullup (13 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,26.58,Made,13.0,,,,,,,,,,,,,,
82,PT04M39.00S,2025-11-22T18:28:52.4Z,1,REGULAR,foul,personal,[],1628381,,,1610612766,20,21,2025-11-22T18:29:06Z,820000,False,,,0,,J. Collins personal FOUL (2 PF),"[1628381, 1629012]",1610612746.0,LAC,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1629183.0,2.0,0.0,Sexton,1629012.0,,,,,,
84,PT04M39.00S,2025-11-22T18:29:01.9Z,1,REGULAR,substitution,out,[],1641750,,,1610612766,20,21,2025-11-22T18:29:11Z,840000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M39.00S,2025-11-22T18:29:01.9Z,1,REGULAR,substitution,out,[],1627826,,,1610612766,20,21,2025-11-22T18:29:11Z,850000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
