actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
196,PT00M03.40S,2025-10-22T23:42:17.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642851,,,1610612751,38,31,2025-10-22T23:46:48Z,1930000,False,,,0,,K. Knueppel personal FOUL (1 PF) (Williams 2 FT),"[1642851, 1630533]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Mid-Range,16-24 Center,,,,1830.0,1.0,0.0,Williams,1630533.0,,,,,,,,,,,,
200,PT00M03.40S,2025-10-22T23:42:55.6Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612751,38,31,2025-10-22T23:49:51Z,1970000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT00M03.40S,2025-10-22T23:46:11.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630533,,,1610612751,38,32,2025-10-22T23:46:11Z,1990000,False,,,0,,Z. Williams Free Throw 1 of 2 (1 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
203,PT00M03.40S,2025-10-22T23:46:11.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630533,,,1610612751,38,32,2025-10-22T23:46:30Z,2000000,False,,,0,,MISS Z. Williams Free Throw 2 of 2,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
204,PT00M03.40S,2025-10-22T23:46:11.5Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,38,32,2025-10-22T23:46:30Z,2010000,False,,,0,,M. Bridges REBOUND (Off:2 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,203.0,,,,,,,4.0,2.0,2.0,,,,,,,,
205,PT00M00.20S,2025-10-22T23:46:33.2Z,1,REGULAR,heave,,[],0,,,1610612766,38,32,2025-10-22T23:57:59Z,2020000,False,,,0,,CHA Heave,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,54.88,,,,,,,,,,,,,,,,,,,
206,PT00M00.10S,2025-10-22T23:46:33.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,38,32,2025-10-22T23:57:59Z,2030000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,205.0,,,,,,,,,,,,,,,,,
207,PT00M00.00S,2025-10-22T23:46:54.4Z,1,REGULAR,period,end,[],0,,,1610612766,38,32,2025-10-22T23:46:54Z,2040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT12M00.00S,2025-10-22T23:48:44.7Z,2,REGULAR,substitution,out,['startperiod'],1629012,,,1610612766,38,32,2025-10-22T23:49:15Z,2050000,False,,,0,,SUB out: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT12M00.00S,2025-10-22T23:48:44.7Z,2,REGULAR,substitution,out,['startperiod'],1631217,,,1610612766,38,32,2025-10-22T23:49:15Z,2060000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT12M00.00S,2025-10-22T23:48:44.7Z,2,REGULAR,substitution,out,['startperiod'],1630533,,,1610612766,38,32,2025-10-22T23:49:15Z,2070000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT12M00.00S,2025-10-22T23:48:44.7Z,2,REGULAR,substitution,out,['startperiod'],1630549,,,1610612766,38,32,2025-10-22T23:49:15Z,2080000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT12M00.00S,2025-10-22T23:48:44.7Z,2,REGULAR,substitution,out,['startperiod'],1630560,,,1610612766,38,32,2025-10-22T23:49:15Z,2090000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT12M00.00S,2025-10-22T23:48:44.7Z,2,REGULAR,substitution,in,['startperiod'],1641706,,,1610612766,38,32,2025-10-22T23:49:15Z,2100000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT12M00.00S,2025-10-22T23:48:44.7Z,2,REGULAR,substitution,in,['startperiod'],1641750,,,1610612766,38,32,2025-10-22T23:49:15Z,2110000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT12M00.00S,2025-10-22T23:48:44.7Z,2,REGULAR,substitution,in,['startperiod'],1629008,,,1610612766,38,32,2025-10-22T23:49:15Z,2120000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT12M00.00S,2025-10-22T23:48:44.7Z,2,REGULAR,substitution,in,['startperiod'],1642856,,,1610612766,38,32,2025-10-22T23:49:15Z,2130000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT12M00.00S,2025-10-22T23:48:44.7Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612766,38,32,2025-10-22T23:49:15Z,2140000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT12M00.00S,2025-10-22T23:49:13.8Z,2,REGULAR,period,start,[],0,,,1610612766,38,32,2025-10-22T23:49:16Z,2150000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT11M39.00S,2025-10-22T23:49:33.5Z,2,REGULAR,3pt,Jump Shot,[],1628970,90.09526938239159,95.09803921568627,1610612766,41,32,2025-10-22T23:49:37Z,2160000,False,225.0,41.0,1,right,M. Bridges 3PT  (6 PTS) (B. Miller 2 AST),"[1628970, 1641706]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,22.91,Made,,,,,,,6.0,,,,B. Miller,1641706.0,2.0,,,,,
221,PT11M20.00S,2025-10-22T23:49:52.9Z,2,REGULAR,foul,personal,[],1628970,,,1610612751,41,32,2025-10-22T23:50:10Z,2180000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628970, 1629651]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,1628951.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,,,,
223,PT11M13.00S,2025-10-22T23:50:21.3Z,2,REGULAR,3pt,Jump Shot,[],1642856,29.517082785808146,75.0,1610612751,41,35,2025-10-22T23:50:26Z,2200000,False,-125.0,225.0,1,left,E. Dëmin 25' 3PT step back (5 PTS),[1642856],1610612751.0,BKN,step back,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,25.74,Made,,,,,,,5.0,,,,,,,,,,,
224,PT11M00.00S,2025-10-22T23:50:33.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,80.1084099868594,51.9607843137255,1610612766,41,35,2025-10-22T23:57:12Z,2210000,False,10.0,134.0,1,right,MISS B. Miller 13' step back Shot,[1641706],1610612766.0,CHA,step back,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,13.49,Missed,,,,,,,,,,,,,,,,,,
225,PT10M57.00S,2025-10-22T23:50:36.7Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612751,41,35,2025-10-22T23:50:38Z,2220000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,224.0,,,,,,,1.0,1.0,0.0,,,,,,,,
226,PT10M46.00S,2025-10-22T23:50:48.1Z,2,REGULAR,3pt,Jump Shot,[],1629008,31.882391590013142,53.18627450980392,1610612751,41,35,2025-10-22T23:58:44Z,2230000,False,-16.0,247.0,1,left,MISS M. Porter Jr. 24' pullup 3PT,[1629008],1610612751.0,BKN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,24.77,Missed,,,,,,,,,,,,,,,,,,
227,PT10M41.00S,2025-10-22T23:50:53.1Z,2,REGULAR,rebound,offensive,[],1631213,,,1610612751,41,35,2025-10-22T23:50:56Z,2240000,False,,,0,,T. Martin REBOUND (Off:1 Def:0),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Center,,,226.0,,,,,,,1.0,0.0,1.0,,,,,,,,
228,PT10M37.00S,2025-10-22T23:50:57.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631213,7.178055190538765,95.34313725490196,1610612751,41,35,2025-10-22T23:51:04Z,2250000,False,-227.0,15.0,1,left,MISS T. Martin 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Left Corner 3,24+ Left,22.72,Missed,,,,,,,,,,,,,,,,,,
229,PT10M35.00S,2025-10-22T23:51:03.3Z,2,REGULAR,rebound,offensive,[],1641730,,,1610612751,41,35,2025-10-22T23:51:03Z,2260000,False,,,0,,N. Clowney REBOUND (Off:1 Def:0),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,,,228.0,,,,,,,1.0,0.0,1.0,,,,,,,,
230,PT10M35.00S,2025-10-22T23:51:04.5Z,2,REGULAR,foul,personal,[],1642851,,,1610612751,41,35,2025-10-22T23:51:18Z,2270000,False,,,0,,K. Knueppel personal FOUL (2 PF),"[1642851, 1641730]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,,,,1628951.0,2.0,0.0,Clowney,1641730.0,,,,,,,,,,,,
232,PT10M35.00S,2025-10-22T23:51:19.0Z,2,REGULAR,substitution,out,[],1642851,,,1610612751,41,35,2025-10-22T23:51:27Z,2290000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT10M35.00S,2025-10-22T23:51:19.0Z,2,REGULAR,substitution,in,[],1642883,,,1610612751,41,35,2025-10-22T23:51:27Z,2300000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT10M29.00S,2025-10-22T23:51:44.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,6.521024967148489,50.98039215686274,1610612751,41,37,2025-10-22T23:53:22Z,2310000,False,-5.0,9.0,1,left,N. Claxton Layup (6 PTS) (T. Martin 2 AST),"[1629651, 1631213]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,6.0,,,,T. Martin,1631213.0,2.0,,,,,
236,PT10M29.00S,2025-10-22T23:51:49.1Z,2,REGULAR,foul,personal,['1freethrow'],1642883,,,1610612751,41,37,2025-10-22T23:52:00Z,2330000,False,,,0,,S. James shooting personal FOUL (2 PF) (Claxton 1 FT),"[1642883, 1629651]",1610612766.0,CHA,shooting,,,James,S. James,,,,,Restricted Area,0-8 Center,,,,203054.0,2.0,0.0,Claxton,1629651.0,,,,,,,,,,,,
238,PT10M29.00S,2025-10-22T23:52:10.2Z,2,REGULAR,freethrow,1 of 1,[],1629651,,,1610612751,41,37,2025-10-22T23:52:13Z,2350000,False,,,0,,MISS N. Claxton Free Throw 1 of 1,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
239,PT10M26.00S,2025-10-22T23:52:13.2Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,41,37,2025-10-22T23:52:13Z,2360000,False,,,0,,M. Bridges REBOUND (Off:2 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,238.0,,,,,,,5.0,3.0,2.0,,,,,,,,
240,PT10M16.00S,2025-10-22T23:52:25.1Z,2,REGULAR,3pt,Jump Shot,[],1628970,89.96386333771353,95.58823529411765,1610612766,41,37,2025-10-22T23:52:40Z,2370000,False,228.0,42.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
241,PT10M16.00S,2025-10-22T23:52:25.1Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,41,37,2025-10-22T23:52:40Z,2380000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,240.0,,,,,,,2.0,2.0,0.0,,,,,,,,
242,PT10M06.00S,2025-10-22T23:52:35.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,7.178055190538765,51.9607843137255,1610612751,41,39,2025-10-23T00:01:54Z,2390000,False,-10.0,15.0,1,left,N. Claxton driving Layup (8 PTS) (T. Martin 3 AST),"[1629651, 1631213]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.79,Made,,,,,,,8.0,,,,T. Martin,1631213.0,3.0,,,,,
244,PT10M06.00S,2025-10-22T23:52:41.3Z,2,REGULAR,foul,personal,['1freethrow'],1641750,,,1610612751,41,39,2025-10-22T23:52:50Z,2410000,False,,,0,,R. Kalkbrenner shooting personal FOUL (2 PF) (Claxton 1 FT),"[1641750, 1629651]",1610612766.0,CHA,shooting,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,,1830.0,2.0,0.0,Claxton,1629651.0,,,,,,,,,,,,
246,PT10M06.00S,2025-10-22T23:53:03.5Z,2,REGULAR,freethrow,1 of 1,[],1629651,,,1610612751,41,40,2025-10-22T23:53:03Z,2430000,False,,,0,,N. Claxton Free Throw 1 of 1 (9 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
247,PT09M43.00S,2025-10-22T23:53:32.6Z,2,REGULAR,3pt,Jump Shot,[],1641706,73.80091984231275,13.970588235294118,1610612766,44,40,2025-10-23T00:03:07Z,2440000,False,-180.0,194.0,1,right,B. Miller 26' 3PT step back (5 PTS) (R. Kalkbrenner 1 AST),"[1641706, 1641750]",1610612766.0,CHA,step back,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,26.46,Made,,,,,,,5.0,,,,R. Kalkbrenner,1641750.0,1.0,,,,,
249,PT09M27.00S,2025-10-22T23:53:48.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,14.536793692509855,46.568627450980394,1610612751,44,40,2025-10-23T00:03:54Z,2460000,False,17.0,84.0,1,left,MISS M. Porter Jr. 8' driving floating Shot,[1629008],1610612751.0,BKN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.58,Missed,,,,,,,,,,,,,,,,,,
250,PT09M24.00S,2025-10-22T23:53:51.5Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,44,40,2025-10-23T00:03:54Z,2470000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,249.0,,,,,,,3.0,2.0,1.0,,,,,,,,
251,PT09M24.00S,2025-10-22T23:53:52.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,5.590000152587891,50.0,1610612751,44,42,2025-10-22T23:53:52Z,2480000,False,0.0,0.0,1,left,N. Claxton tip Layup (11 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,11.0,,,,,,,,,,,
252,PT09M13.00S,2025-10-22T23:54:05.8Z,2,REGULAR,foul,personal,['2freethrow'],1629008,,,1610612766,44,42,2025-10-22T23:54:36Z,2490000,False,,,0,,M. Porter Jr. shooting personal FOUL (2 PF) (Mann 2 FT),"[1629008, 1630544]",1610612751.0,BKN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,1830.0,2.0,0.0,Mann,1630544.0,,,,,,,,,,,,
255,PT09M13.00S,2025-10-22T23:55:08.0Z,2,REGULAR,substitution,out,[],1641750,,,1610612766,44,42,2025-10-22T23:55:37Z,2520000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT09M13.00S,2025-10-22T23:55:08.0Z,2,REGULAR,substitution,in,[],1631217,,,1610612766,44,42,2025-10-22T23:56:16Z,2535000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT09M13.00S,2025-10-22T23:56:13.7Z,2,REGULAR,freethrow,1 of 2,[],1630544,,,1610612766,45,42,2025-10-22T23:56:13Z,2540000,False,,,0,,T. Mann Free Throw 1 of 2 (3 PTS),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
259,PT09M13.00S,2025-10-22T23:56:23.1Z,2,REGULAR,substitution,out,[],1628970,,,1610612766,45,42,2025-10-22T23:56:29Z,2550000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT09M13.00S,2025-10-22T23:56:23.1Z,2,REGULAR,substitution,in,[],1642275,,,1610612766,45,42,2025-10-22T23:56:29Z,2560000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT09M13.00S,2025-10-22T23:56:40.9Z,2,REGULAR,freethrow,2 of 2,[],1630544,,,1610612766,46,42,2025-10-22T23:56:40Z,2570000,False,,,0,,T. Mann Free Throw 2 of 2 (4 PTS),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
262,PT08M59.00S,2025-10-22T23:56:56.1Z,2,REGULAR,3pt,Jump Shot,[],1629008,31.882391590013142,54.166666666666664,1610612751,46,42,2025-10-22T23:57:04Z,2580000,False,-21.0,247.0,1,left,MISS M. Porter Jr. 24' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,24.81,Missed,,,,,,,,,,,,,,,,,,
263,PT08M58.00S,2025-10-22T23:56:59.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,46,42,2025-10-22T23:56:59Z,2590000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,262.0,,,,,,,,,,,,,,,,,
265,PT08M51.00S,2025-10-22T23:57:16.2Z,2,REGULAR,foul,personal,[],1641730,,,1610612766,46,42,2025-10-22T23:57:42Z,2610000,False,,,0,,N. Clowney personal FOUL (1 PF),"[1641730, 1641706]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,1830.0,1.0,0.0,Miller,1641706.0,,,,,,,,,,,,
267,PT08M39.00S,2025-10-22T23:57:54.7Z,2,REGULAR,3pt,Jump Shot,[],1641706,63.288436268068324,42.15686274509804,1610612766,46,42,2025-10-22T23:57:59Z,2630000,False,-39.0,293.0,1,right,MISS B. Miller 29' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,29.52,Missed,,,,,,,,,,,,,,,,,,
268,PT08M36.00S,2025-10-22T23:57:57.7Z,2,REGULAR,rebound,defensive,[],1642856,,,1610612751,46,42,2025-10-22T23:57:59Z,2640000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:1),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,,,267.0,,,,,,,1.0,1.0,0.0,,,,,,,,
269,PT08M31.00S,2025-10-22T23:58:02.8Z,2,REGULAR,3pt,Jump Shot,[],1642856,34.510512483574246,59.068627450980394,1610612751,46,42,2025-10-22T23:58:08Z,2650000,False,-45.0,272.0,1,left,MISS E. Dëmin 27' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,27.56,Missed,,,,,,,,,,,,,,,,,,
270,PT08M28.00S,2025-10-22T23:58:08.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,46,42,2025-10-22T23:58:08Z,2660000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,269.0,,,,,,,,,,,,,,,,,
272,PT08M16.00S,2025-10-22T23:58:27.5Z,2,REGULAR,2pt,Jump Shot,[],1631217,91.01511169513797,68.87254901960785,1610612766,48,42,2025-10-23T00:06:07Z,2680000,False,94.0,32.0,1,right,M. Diabaté 9' floating Jump Shot (6 PTS) (B. Miller 3 AST),"[1631217, 1641706]",1610612766.0,CHA,floating,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Right,9.97,Made,,,,,,,6.0,,,,B. Miller,1641706.0,3.0,,,,,
274,PT07M57.00S,2025-10-22T23:58:46.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641730,7.046649145860711,44.6078431372549,1610612751,48,42,2025-10-22T23:58:50Z,2700000,False,27.0,14.0,1,left,MISS N. Clowney driving Layup,[1641730],1610612751.0,BKN,driving,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
275,PT07M55.00S,2025-10-22T23:58:48.6Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,48,42,2025-10-22T23:58:48Z,2710000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:2),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,274.0,,,,,,,3.0,2.0,1.0,,,,,,,,
276,PT07M48.00S,2025-10-22T23:58:55.5Z,2,REGULAR,3pt,Jump Shot,[],1642275,66.96780551905388,75.73529411764706,1610612766,51,42,2025-10-22T23:58:59Z,2720000,False,129.0,258.0,1,right,T. Salaün 28' 3PT  (3 PTS) (S. James 1 AST),"[1642275, 1642883]",1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Right Center,28.83,Made,,,,,,,3.0,,,,S. James,1642883.0,1.0,,,,,
278,PT07M40.00S,2025-10-22T23:59:11.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,51,42,2025-10-22T23:59:11Z,2740000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT07M40.00S,2025-10-23T00:01:24.7Z,2,REGULAR,substitution,out,[],1630544,,,1610612751,51,42,2025-10-23T00:01:41Z,2760000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT07M40.00S,2025-10-23T00:01:24.7Z,2,REGULAR,substitution,out,[],1642856,,,1610612751,51,42,2025-10-23T00:01:41Z,2770000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT07M40.00S,2025-10-23T00:01:24.7Z,2,REGULAR,substitution,out,[],1631213,,,1610612751,51,42,2025-10-23T00:01:41Z,2780000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT07M40.00S,2025-10-23T00:01:24.7Z,2,REGULAR,substitution,out,[],1641730,,,1610612751,51,42,2025-10-23T00:01:41Z,2790000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT07M40.00S,2025-10-23T00:01:24.7Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,51,42,2025-10-23T00:01:41Z,2800000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT07M40.00S,2025-10-23T00:01:24.7Z,2,REGULAR,substitution,in,[],1630163,,,1610612751,51,42,2025-10-23T00:01:41Z,2820000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT07M40.00S,2025-10-23T00:01:24.7Z,2,REGULAR,substitution,in,[],1630549,,,1610612751,51,42,2025-10-23T00:01:41Z,2830000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT07M40.00S,2025-10-23T00:01:24.7Z,2,REGULAR,substitution,in,[],1642879,,,1610612751,51,42,2025-10-23T00:01:41Z,2840000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT07M40.00S,2025-10-23T00:01:24.7Z,2,REGULAR,substitution,in,[],1630560,,,1610612751,51,42,2025-10-23T00:01:41Z,2850000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT07M40.00S,2025-10-23T00:01:24.7Z,2,REGULAR,substitution,in,[],1629611,,,1610612751,51,42,2025-10-23T00:01:41Z,2860000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT07M21.00S,2025-10-23T00:02:26.4Z,2,REGULAR,3pt,Jump Shot,[],1630549,32.14520367936925,44.6078431372549,1610612751,51,45,2025-10-23T00:02:34Z,2890000,False,27.0,250.0,1,left,D. Sharpe 25' 3PT step back (10 PTS) (M. Porter Jr. 2 AST),"[1630549, 1629008]",1610612751.0,BKN,step back,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,25.12,Made,,,,,,,10.0,,,,M. Porter Jr.,1629008.0,2.0,,,,,
