actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-31T18:10:30.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-31T18:10:30Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2025-12-31T18:11:02.3Z,1,REGULAR,jumpball,recovered,[],203110,,,1610612744,0,0,2025-12-31T18:11:02Z,40000,False,,,0,,Jump Ball Q. Post vs. M. Diabaté: Tip to D. Green,"[203110, 1642366, 1631217]",1610612744.0,GSW,startperiod,D. Green,203110.0,Green,D. Green,Post,1642366.0,Diabaté,1631217.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2025-12-31T18:11:11.7Z,1,REGULAR,3pt,Jump Shot,[],1630541,92.9862023653088,5.147058823529411,1610612744,0,0,2025-12-31T18:11:17Z,70000,False,-224.0,13.0,1,right,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,22.47,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2025-12-31T18:11:14.7Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612766,0,0,2025-12-31T18:11:17Z,80000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M38.00S,2025-12-31T18:11:20.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642851,5.863994743758213,97.05882352941177,1610612766,3,0,2025-12-31T18:11:25Z,90000,False,-235.0,3.0,1,left,K. Knueppel 3PT running (3 PTS) (M. Diabaté 1 AST),"[1642851, 1631217]",1610612766.0,CHA,running,,,Knueppel,K. Knueppel,,,,,Left Corner 3,24+ Left,23.53,Made,,,,,3.0,M. Diabaté,1631217.0,1.0,,,,,,,,,,
11,PT11M28.00S,2025-12-31T18:11:35.0Z,1,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,3,0,2025-12-31T18:11:41Z,110000,False,,,0,,D. Green lost ball out-of-bounds TURNOVER (1 TO),[203110],1610612744.0,GSW,lost ball,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628487.0,1.0,,,,,,,,
12,PT11M14.00S,2025-12-31T18:11:48.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,26.757555847568987,19.362745098039216,1610612766,6,0,2025-12-31T18:11:52Z,120000,False,153.0,199.0,1,left,L. Ball 25' 3PT step back (3 PTS),[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,25.11,Made,,,,,3.0,,,,,,,,,,,,,
13,PT10M55.00S,2025-12-31T18:12:15.1Z,1,REGULAR,3pt,Jump Shot,[],203110,71.56701708278581,77.69607843137256,1610612744,6,3,2025-12-31T18:12:19Z,130000,False,138.0,215.0,1,right,D. Green 25' 3PT  (3 PTS) (J. Butler III 1 AST),"[203110, 202710]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,25.56,Made,,,,,3.0,J. Butler III,202710.0,1.0,,,,,,,,,,
15,PT10M42.00S,2025-12-31T18:12:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,14.536793692509855,48.28431372549019,1610612766,8,3,2025-12-31T18:12:31Z,150000,False,9.0,84.0,1,left,B. Miller 8' driving floating Jump Shot (2 PTS),[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,8.45,Made,,,,,2.0,,,,,,,,,,,,,
16,PT10M37.00S,2025-12-31T18:12:36.9Z,1,REGULAR,turnover,out-of-bounds,[],202710,,,1610612744,8,3,2025-12-31T18:19:11Z,160000,False,,,0,,J. Butler III lost ball out-of-bounds TURNOVER (1 TO),[202710],1610612744.0,GSW,lost ball,,,Butler III,J. Butler III,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1628487.0,1.0,,,,,,,,
