actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-09T00:10:27.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-09T00:10:27Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-01-09T00:10:30.9Z,1,REGULAR,jumpball,recovered,[],1631245,,,1610612754,0,0,2026-01-09T00:10:30Z,40000,False,,,0,,Jump Ball J. Huff vs. M. Diabaté: Tip to Q. Jackson,"[1631245, 1630643, 1631217]",1610612754.0,IND,startperiod,Q. Jackson,1631245.0,Jackson,Q. Jackson,Huff,1630643.0,Diabaté,1631217.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2026-01-09T00:10:47.2Z,1,REGULAR,3pt,Jump Shot,[],1630174,66.44218134034165,57.35294117647059,1610612754,0,0,2026-01-09T00:10:58Z,70000,False,37.0,263.0,1,right,MISS A. Nesmith 26' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2026-01-09T00:10:48.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,0,0,2026-01-09T00:10:58Z,80000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,7.0,,,,,,,,,,,,,,,,,
10,PT11M14.00S,2026-01-09T00:11:28.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.5722733245729295,45.34313725490196,1610612766,0,0,2026-01-09T00:11:33Z,100000,False,23.0,19.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
11,PT11M11.00S,2026-01-09T00:11:31.9Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,0,0,2026-01-09T00:11:33Z,110000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT10M49.00S,2026-01-09T00:12:27.4Z,1,REGULAR,turnover,lost ball,[],1631245,,,1610612754,0,0,2026-01-09T00:12:35Z,130000,False,,,0,,Q. Jackson lost ball TURNOVER (1 TO),"[1631245, 1628970]",1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Bridges,1628970.0,,,,,,,,,,,
14,PT10M49.00S,2026-01-09T00:12:27.4Z,1,REGULAR,steal,,[],1628970,,,1610612766,0,0,2026-01-09T00:12:30Z,140000,False,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
15,PT10M45.00S,2026-01-09T00:12:31.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629012,7.046649145860711,47.549019607843135,1610612766,2,0,2026-01-09T00:12:38Z,150000,False,12.0,14.0,1,left,C. Sexton running Layup (2 PTS) (B. Miller 1 AST),"[1629012, 1641706]",1610612766.0,CHA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,2.0,B. Miller,1641706.0,1.0,,,,,,,
17,PT10M28.00S,2026-01-09T00:12:52.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627783,91.80354796320631,54.41176470588235,1610612754,2,2,2026-01-09T00:15:51Z,170000,False,22.0,25.0,1,right,P. Siakam driving Layup (2 PTS),[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.3,Made,,,,,,,,2.0,,,,,,,,,,
18,PT10M28.00S,2026-01-09T00:12:57.8Z,1,REGULAR,violation,defensive goaltending,[],1631217,,,1610612754,2,2,2026-01-09T00:13:04Z,180000,False,,,0,,M. Diabaté defensive goaltending VIOLATION,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,1627962.0,,,,,,
19,PT10M12.00S,2026-01-09T00:13:13.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,9.543363994743759,35.53921568627451,1610612766,4,2,2026-01-09T00:16:30Z,190000,False,72.0,37.0,1,left,M. Bridges 8' driving floating Jump Shot (2 PTS) (C. Sexton 1 AST),"[1628970, 1629012]",1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,8.13,Made,,,,,,,,2.0,C. Sexton,1629012.0,1.0,,,,,,,
21,PT09M49.00S,2026-01-09T00:13:36.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,82.60512483574244,43.13725490196079,1610612754,4,4,2026-01-09T00:20:59Z,210000,False,-34.0,111.0,1,right,P. Siakam 11' turnaround fadeaway Jump Shot (4 PTS),[1627783],1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,11.62,Made,,,,,,,,4.0,,,,,,,,,,
25,PT09M32.00S,2026-01-09T00:13:56.0Z,1,REGULAR,turnover,out-of-bounds,[],1641706,,,1610612766,4,4,2026-01-09T00:14:11Z,220000,False,,,0,,B. Miller bad pass out-of-bounds TURNOVER (1 TO),[1641706],1610612766.0,CHA,bad pass,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,,,,,1627962.0,,,,,,
26,PT09M12.00S,2026-01-09T00:14:22.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642277,74.32654402102497,84.31372549019608,1610612754,4,7,2026-01-09T00:14:26Z,230000,False,172.0,189.0,1,right,J. Furphy 25' 3PT  (3 PTS) (Q. Jackson 1 AST),"[1642277, 1631245]",1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Above the Break 3,24+ Right Center,25.51,Made,,,,,,,,3.0,Q. Jackson,1631245.0,1.0,,,,,,,
28,PT08M55.00S,2026-01-09T00:14:38.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631217,8.754927726675426,49.50980392156863,1610612766,4,7,2026-01-09T00:14:42Z,250000,False,2.0,30.0,1,left,MISS M. Diabaté Layup,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
29,PT08M53.00S,2026-01-09T00:14:40.6Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,4,7,2026-01-09T00:14:42Z,260000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,
31,PT08M49.00S,2026-01-09T00:15:07.8Z,1,REGULAR,foul,personal,['2freethrow'],1642851,,,1610612754,4,7,2026-01-09T00:15:17Z,280000,False,,,0,,K. Knueppel shooting personal FOUL (1 PF) (Furphy 2 FT),"[1642851, 1642277]",1610612766.0,CHA,shooting,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628481.0,1.0,0.0,Furphy,1642277.0,,
34,PT08M49.00S,2026-01-09T00:15:19.0Z,1,REGULAR,freethrow,1 of 2,[],1642277,,,1610612754,4,8,2026-01-09T00:15:19Z,300000,False,,,0,,J. Furphy Free Throw 1 of 2 (4 PTS),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
35,PT08M49.00S,2026-01-09T00:15:25.0Z,1,REGULAR,freethrow,2 of 2,[],1642277,,,1610612754,4,9,2026-01-09T00:15:25Z,310000,False,,,0,,J. Furphy Free Throw 2 of 2 (5 PTS),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
36,PT08M29.00S,2026-01-09T00:15:45.6Z,1,REGULAR,3pt,Jump Shot,[],1629012,32.14520367936925,64.70588235294117,1610612766,4,9,2026-01-09T00:15:51Z,320000,False,-74.0,250.0,1,left,MISS C. Sexton 26' 3PT,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,26.03,Missed,,,,,,,,,,,,,,,,,,
37,PT08M25.00S,2026-01-09T00:15:49.6Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,4,9,2026-01-09T00:41:56Z,330000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT08M21.00S,2026-01-09T00:15:53.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627783,90.09526938239159,53.67647058823529,1610612754,4,9,2026-01-09T00:16:23Z,340000,False,18.0,41.0,1,right,MISS P. Siakam running Layup,[1627783],1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,,
39,PT08M21.00S,2026-01-09T00:15:53.1Z,1,REGULAR,rebound,offensive,[],1627783,,,1610612754,4,9,2026-01-09T00:16:03Z,350000,False,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,38.0,3.0,2.0,1.0,,,,,,,,,,,,,,
40,PT08M21.00S,2026-01-09T00:15:59.1Z,1,REGULAR,turnover,lost ball,[],1627783,,,1610612754,4,9,2026-01-09T00:16:06Z,360000,False,,,0,,P. Siakam lost ball TURNOVER (1 TO),"[1627783, 1629012]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Sexton,1629012.0,,,,,,,,,,,
41,PT08M21.00S,2026-01-09T00:15:59.1Z,1,REGULAR,steal,,[],1629012,,,1610612766,4,9,2026-01-09T00:16:01Z,370000,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT08M21.00S,2026-01-09T00:16:18.0Z,1,REGULAR,foul,personal,[],1631245,,,1610612766,4,9,2026-01-09T00:16:24Z,390000,False,,,0,,Q. Jackson personal FOUL (1 PF),"[1631245, 1629012]",1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,201246.0,1.0,0.0,Sexton,1629012.0,,
45,PT08M03.00S,2026-01-09T00:16:45.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,29.38567674113009,19.11764705882353,1610612766,4,9,2026-01-09T00:16:50Z,410000,False,154.0,224.0,1,left,MISS B. Miller 27' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,27.18,Missed,,,,,,,,,,,,,,,,,,
46,PT08M02.00S,2026-01-09T00:16:46.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,4,9,2026-01-09T00:16:50Z,420000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,45.0,,,,,,,,,,,,,,,,,
48,PT08M02.00S,2026-01-09T00:16:52.3Z,1,REGULAR,substitution,out,[],1631245,,,1610612754,4,9,2026-01-09T00:17:07Z,440000,False,,,0,,SUB out: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M02.00S,2026-01-09T00:16:52.3Z,1,REGULAR,substitution,in,[],204456,,,1610612754,4,9,2026-01-09T00:17:07Z,450000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M50.00S,2026-01-09T00:17:19.2Z,1,REGULAR,2pt,Jump Shot,[],1627783,76.5604467805519,67.8921568627451,1610612754,4,11,2026-01-09T00:17:22Z,460000,False,89.0,168.0,1,right,P. Siakam 19' pullup Jump Shot (6 PTS),[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,19.02,Made,,,,,,,,6.0,,,,,,,,,,
51,PT07M38.00S,2026-01-09T00:17:31.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,5.995400788436268,47.549019607843135,1610612766,4,11,2026-01-09T00:17:34Z,470000,False,12.0,4.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.29,Missed,,,,,,,,,,,,,,,,,,
52,PT07M34.00S,2026-01-09T00:17:34.1Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,4,11,2026-01-09T00:17:34Z,480000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT07M28.00S,2026-01-09T00:17:41.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,86.81011826544021,46.568627450980394,1610612754,4,13,2026-01-09T00:17:45Z,490000,False,-17.0,71.0,1,right,T. McConnell 7' fadeaway Jump Shot (2 PTS) (P. Siakam 1 AST),"[204456, 1627783]",1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,7.35,Made,,,,,,,,2.0,P. Siakam,1627783.0,1.0,,,,,,,
55,PT07M28.00S,2026-01-09T00:17:50.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,4,13,2026-01-09T00:17:50Z,510000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
