actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
39,PT08M59.00S,2026-02-10T00:15:25.4Z,1,REGULAR,freethrow,2 of 3,[],1642851,,,1610612766,2,6,2026-02-10T00:15:25Z,390000,False,,,0,,K. Knueppel Free Throw 2 of 3 (2 PTS),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
40,PT08M59.00S,2026-02-10T00:15:41.6Z,1,REGULAR,freethrow,3 of 3,[],1642851,,,1610612766,3,6,2026-02-10T00:15:41Z,400000,False,,,0,,K. Knueppel Free Throw 3 of 3 (3 PTS),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
41,PT08M35.00S,2026-02-10T00:16:11.6Z,1,REGULAR,2pt,Jump Shot,[],1630595,7.5722733245729295,79.65686274509804,1610612765,3,6,2026-02-10T00:16:18Z,410000,False,-148.0,19.0,1,left,MISS C. Cunningham 14' fadeaway Shot,[1630595],1610612765.0,DET,fadeaway,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,14.95,Missed,,,,,,,,,,,,,,,,,,
42,PT08M33.00S,2026-02-10T00:16:13.6Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,3,6,2026-02-10T00:16:18Z,420000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,
43,PT08M25.00S,2026-02-10T00:16:22.1Z,1,REGULAR,3pt,Jump Shot,[],1641706,63.02562417871223,49.50980392156863,1610612766,3,6,2026-02-10T00:16:27Z,430000,False,-2.0,295.0,1,right,MISS B. Miller 29' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,29.51,Missed,,,,,,,,,,,,,,,,,,
44,PT08M20.00S,2026-02-10T00:16:27.1Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,3,6,2026-02-10T00:16:27Z,440000,False,,,0,,J. Duren REBOUND (Off:2 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,43.0,4.0,2.0,2.0,,,,,,,,,,
45,PT08M15.00S,2026-02-10T00:16:31.7Z,1,REGULAR,turnover,bad pass,[],1631105,,,1610612765,3,6,2026-02-10T00:16:37Z,450000,False,,,0,,J. Duren bad pass TURNOVER (1 TO),"[1631105, 1641706]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,,,,,,,Miller,1641706.0
46,PT08M15.00S,2026-02-10T00:16:31.7Z,1,REGULAR,steal,,[],1641706,,,1610612766,3,6,2026-02-10T00:16:33Z,460000,False,,,0,,B. Miller STEAL (1 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
47,PT08M09.00S,2026-02-10T00:16:37.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641706,92.06636005256242,52.20588235294118,1610612766,5,6,2026-02-10T00:17:41Z,470000,False,11.0,22.0,1,right,B. Miller running alley-oop DUNK (2 PTS) (L. Ball 1 AST),"[1641706, 1630163]",1610612766.0,CHA,running alley-oop,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,2.47,Made,2.0,L. Ball,1630163.0,1.0,,,,,,,,,,,,,,
49,PT08M04.00S,2026-02-10T00:16:44.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629130,8.09789750328515,44.11764705882353,1610612765,5,8,2026-02-10T00:18:22Z,490000,False,29.0,24.0,1,left,D. Robinson cutting Layup (6 PTS) (A. Thompson 1 AST),"[1629130, 1641709]",1610612765.0,DET,cutting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,3.77,Made,6.0,A. Thompson,1641709.0,1.0,,,,,,,,,,,,,,
50,PT08M04.00S,2026-02-10T00:16:55.0Z,1,REGULAR,violation,defensive goaltending,[],1628970,,,1610612765,5,8,2026-02-10T00:17:12Z,500000,False,,,0,,M. Bridges defensive goaltending VIOLATION,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,200834.0,,,,,,,,,
52,PT07M48.00S,2026-02-10T00:17:28.2Z,1,REGULAR,foul,personal,[],1630595,,,1610612766,5,8,2026-02-10T00:17:36Z,510000,False,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 1630163]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Center,,,,,,,,,,,101284.0,,,,1.0,0.0,Ball,1630163.0,,
54,PT07M41.00S,2026-02-10T00:17:59.3Z,1,REGULAR,foul,personal,['2freethrow'],1641709,,,1610612766,5,8,2026-02-10T00:18:40Z,530000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Miller 2 FT),"[1641709, 1641706]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1628484.0,,,,1.0,0.0,Miller,1641706.0,,
56,PT07M41.00S,2026-02-10T00:18:42.3Z,1,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,6,8,2026-02-10T00:18:42Z,550000,False,,,0,,B. Miller Free Throw 1 of 2 (3 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
57,PT07M41.00S,2026-02-10T00:18:43.0Z,1,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,7,8,2026-02-10T00:18:43Z,560000,False,,,0,,B. Miller Free Throw 2 of 2 (4 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
58,PT07M27.00S,2026-02-10T00:18:54.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,6.521024967148489,50.0,1610612765,7,10,2026-02-10T00:20:54Z,570000,False,0.0,9.0,1,left,J. Duren cutting DUNK (2 PTS) (D. Robinson 1 AST),"[1631105, 1629130]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.88,Made,2.0,D. Robinson,1629130.0,1.0,,,,,,,,,,,,,,
60,PT07M13.00S,2026-02-10T00:19:08.4Z,1,REGULAR,2pt,Jump Shot,[],1630163,77.08607095926413,52.69607843137255,1610612766,9,10,2026-02-10T00:19:11Z,590000,False,13.0,163.0,1,right,L. Ball 16' pullup Jump Shot (2 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Mid-Range,16-24 Center,16.35,Made,2.0,,,,,,,,,,,,,,,,,
61,PT06M57.00S,2026-02-10T00:19:25.0Z,1,REGULAR,2pt,Jump Shot,[],1641709,23.99802890932983,43.872549019607845,1610612765,9,12,2026-02-10T00:19:29Z,600000,False,31.0,173.0,1,left,A. Thompson 17' pullup Jump Shot (2 PTS),[1641709],1610612765.0,DET,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,17.58,Made,2.0,,,,,,,,,,,,,,,,,
62,PT06M48.00S,2026-02-10T00:19:34.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,90.88370565045992,46.32352941176471,1610612766,9,12,2026-02-10T00:20:18Z,610000,False,-18.0,33.0,1,right,MISS M. Bridges driving DUNK,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.8,Missed,,,,,,,,,,,,,,,,,,
63,PT06M45.00S,2026-02-10T00:19:37.2Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,9,12,2026-02-10T00:19:39Z,620000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,62.0,2.0,2.0,0.0,,,,,,,,,,
64,PT06M43.00S,2026-02-10T00:19:39.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641709,6.258212877792378,49.26470588235294,1610612765,9,14,2026-02-10T00:23:27Z,630000,False,4.0,6.0,1,left,A. Thompson running alley-oop DUNK (4 PTS) (D. Robinson 2 AST),"[1641709, 1629130]",1610612765.0,DET,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.73,Made,4.0,D. Robinson,1629130.0,2.0,,,,,,,,,,,,,,
66,PT06M43.00S,2026-02-10T00:19:52.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,9,14,2026-02-10T00:19:52Z,650000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M33.00S,2026-02-10T00:22:50.2Z,1,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,9,14,2026-02-10T00:22:57Z,660000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628970],1610612766.0,CHA,bad pass,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,,,,,101284.0,1.0,,,,,,,,
68,PT06M21.00S,2026-02-10T00:23:09.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202699,6.521024967148489,95.34313725490196,1610612765,9,14,2026-02-10T00:23:14Z,670000,False,-227.0,9.0,1,left,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
69,PT06M19.00S,2026-02-10T00:23:11.0Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,9,14,2026-02-10T00:23:14Z,680000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,,,,,,68.0,2.0,2.0,0.0,,,,,,,,,,
70,PT06M13.00S,2026-02-10T00:23:16.4Z,1,REGULAR,turnover,bad pass,[],1628970,,,1610612766,9,14,2026-02-10T00:23:23Z,690000,False,,,0,,M. Bridges bad pass TURNOVER (2 TO),"[1628970, 1630595]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,2.0,,,,,,,Cunningham,1630595.0
71,PT06M13.00S,2026-02-10T00:23:16.4Z,1,REGULAR,steal,,[],1630595,,,1610612765,9,14,2026-02-10T00:23:19Z,700000,False,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
72,PT06M09.00S,2026-02-10T00:23:20.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630595,6.1268068331143235,49.50980392156863,1610612765,9,14,2026-02-10T00:23:32Z,710000,False,2.0,5.0,1,left,MISS C. Cunningham running DUNK,[1630595],1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,0.57,Missed,,,,,,,,,,,,,,,,,,
74,PT06M06.00S,2026-02-10T00:23:23.5Z,1,REGULAR,rebound,offensive,[],1630595,,,1610612765,9,14,2026-02-10T00:23:32Z,730000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,72.0,3.0,2.0,1.0,,,,,,,,,,
75,PT06M04.00S,2026-02-10T00:23:25.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641709,7.835085413929041,51.470588235294116,1610612765,9,16,2026-02-10T00:26:24Z,740000,False,-7.0,21.0,1,left,A. Thompson cutting Layup (6 PTS) (C. Cunningham 3 AST),"[1641709, 1630595]",1610612765.0,DET,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.24,Made,6.0,C. Cunningham,1630595.0,3.0,,,,,,,,,,,,,,
77,PT05M51.00S,2026-02-10T00:23:45.9Z,1,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612766,9,16,2026-02-10T00:24:00Z,760000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Bridges 2 FT),"[1631105, 1628970]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200834.0,,,,1.0,0.0,Bridges,1628970.0,,
79,PT05M51.00S,2026-02-10T00:24:09.1Z,1,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,10,16,2026-02-10T00:24:09Z,780000,False,,,0,,M. Bridges Free Throw 1 of 2 (1 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
80,PT05M51.00S,2026-02-10T00:24:13.5Z,1,REGULAR,substitution,out,[],1631217,,,1610612766,10,16,2026-02-10T00:24:23Z,790000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M51.00S,2026-02-10T00:24:13.5Z,1,REGULAR,substitution,out,[],1642851,,,1610612766,10,16,2026-02-10T00:24:23Z,800000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M51.00S,2026-02-10T00:24:13.5Z,1,REGULAR,substitution,out,[],202699,,,1610612766,10,16,2026-02-10T00:24:23Z,810000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M51.00S,2026-02-10T00:24:13.5Z,1,REGULAR,substitution,in,[],1630182,,,1610612766,10,16,2026-02-10T00:24:23Z,820000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M51.00S,2026-02-10T00:24:13.5Z,1,REGULAR,substitution,in,[],1641750,,,1610612766,10,16,2026-02-10T00:24:23Z,830000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
