actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-03-04T00:10:31.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-04T00:10:31Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2026-03-04T00:10:34.2Z,1,REGULAR,jumpball,recovered,[],203114,,,1610612742,0,0,2026-03-04T00:10:34Z,40000,False,,,0,,Jump Ball D. Gafford vs. M. Diabaté: Tip to K. Middleton,"[203114, 1629655, 1631217]",1610612742.0,DAL,startperiod,K. Middleton,203114.0,Middleton,K. Middleton,Gafford,1629655.0,Diabaté,1631217.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2026-03-04T00:10:44.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,7.178055190538765,46.07843137254902,1610612742,0,2,2026-03-04T00:11:03Z,70000,False,20.0,15.0,1,left,M. Christie driving Layup (2 PTS) (D. Gafford 1 AST),"[1631108, 1629655]",1610612742.0,DAL,driving,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,2.47,Made,2.0,D. Gafford,1629655.0,1.0,,,,,,,,,,,,,,
9,PT11M29.00S,2026-03-04T00:11:04.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,81.68528252299606,43.13725490196079,1610612766,2,2,2026-03-04T00:11:29Z,90000,False,-34.0,120.0,1,right,B. Miller 12' pullup Jump Shot (2 PTS) (L. Ball 1 AST),"[1641706, 1630163]",1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,12.45,Made,2.0,L. Ball,1630163.0,1.0,,,,,,,,,,,,,,
11,PT11M29.00S,2026-03-04T00:11:08.0Z,1,REGULAR,foul,personal,['1freethrow'],1629023,,,1610612766,2,2,2026-03-04T00:11:28Z,110000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Miller 1 FT),"[1629023, 1641706]",1610612742.0,DAL,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204058.0,1.0,0.0,Miller,1641706.0,,,,,,,,,
13,PT11M29.00S,2026-03-04T00:11:29.9Z,1,REGULAR,freethrow,1 of 1,[],1641706,,,1610612766,3,2,2026-03-04T00:11:29Z,130000,False,,,0,,B. Miller Free Throw 1 of 1 (3 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
14,PT11M16.00S,2026-03-04T00:11:43.8Z,1,REGULAR,3pt,Jump Shot,[],1631108,20.71287779237845,90.44117647058823,1610612742,3,2,2026-03-04T00:11:47Z,140000,False,-202.0,142.0,1,left,MISS M. Christie 24' 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,24.72,Missed,,,,,,,,,,,,,,,,,,
15,PT11M14.00S,2026-03-04T00:11:45.8Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,3,2,2026-03-04T00:11:47Z,150000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,
16,PT11M08.00S,2026-03-04T00:11:52.4Z,1,REGULAR,3pt,Jump Shot,[],1630163,65.91655716162943,54.41176470588235,1610612766,3,2,2026-03-04T00:12:15Z,160000,False,22.0,268.0,1,right,MISS L. Ball 26' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,26.88,Missed,,,,,,,,,,,,,,,,,,
17,PT11M05.00S,2026-03-04T00:11:55.6Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,3,2,2026-03-04T00:11:55Z,170000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:0),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,16.0,1.0,0.0,1.0,,,,,
18,PT11M05.00S,2026-03-04T00:12:01.3Z,1,REGULAR,foul,personal,[],1629655,,,1610612766,3,2,2026-03-04T00:12:13Z,180000,False,,,0,,D. Gafford personal FOUL (1 PF),"[1629655, 1631217]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202037.0,1.0,0.0,Diabaté,1631217.0,,,,,,,,,
20,PT10M50.00S,2026-03-04T00:12:29.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630163,83.26215505913272,49.754901960784316,1610612766,5,2,2026-03-04T00:12:49Z,200000,False,-1.0,105.0,1,right,L. Ball 10' driving floating Jump Shot (2 PTS) (B. Miller 1 AST),"[1630163, 1641706]",1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,10.48,Made,2.0,B. Miller,1641706.0,1.0,,,,,,,,,,,,,,
22,PT10M35.00S,2026-03-04T00:12:46.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,8.754927726675426,54.41176470588235,1610612742,5,2,2026-03-04T00:16:56Z,220000,False,-22.0,30.0,1,left,MISS B. Williams driving Layup - blocked,"[1630314, 1641706]",1610612742.0,DAL,driving,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,3.71,Missed,,,,,,,,,,,,,,Miller,1641706.0,,,
23,PT10M35.00S,2026-03-04T00:12:46.1Z,1,REGULAR,block,,[],1641706,,,1610612742,5,2,2026-03-04T00:17:06Z,230000,False,,,0,,B. Miller BLOCK (1 BLK),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
24,PT10M33.00S,2026-03-04T00:12:48.1Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612742,5,2,2026-03-04T00:16:36Z,240000,False,,,0,,D. Gafford REBOUND (Off:1 Def:0),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,22.0,1.0,0.0,1.0,,,,,
