actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
91,PT04M55.00S,2025-12-19T00:26:42.2Z,1,REGULAR,turnover,bad pass,[],1629638,,,1610612737,24,17,2025-12-19T00:26:48Z,910000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (1 TO),"[1629638, 1642354]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,1.0,Simpson,1642354.0,,,,,,,,,,,,,,,,,
92,PT04M55.00S,2025-12-19T00:26:42.2Z,1,REGULAR,steal,,[],1642354,,,1610612766,24,17,2025-12-19T00:26:45Z,920000,False,,,0,,K. Simpson STEAL (1 STL),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
93,PT04M50.00S,2025-12-19T00:26:46.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642354,92.85479632063075,51.9607843137255,1610612766,26,17,2025-12-19T00:26:52Z,930000,False,10.0,15.0,1,right,K. Simpson driving DUNK (2 PTS),[1642354],1610612766.0,CHA,driving,,,Simpson,K. Simpson,,,,,Restricted Area,0-8 Center,,,,1.77,Made,2.0,,,,,,,,,,,,,,
94,PT04M33.00S,2025-12-19T00:27:03.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,11.777266754270697,63.725490196078425,1610612737,26,19,2025-12-19T00:28:32Z,940000,False,-69.0,58.0,1,left,J. Johnson 9' fadeaway bank Jump Shot (7 PTS) (D. Daniels 2 AST),"[1630552, 1630700]",1610612737.0,ATL,fadeaway bank,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,,9.0,Made,7.0,,,,,D. Daniels,1630700.0,2.0,,,,,,,
95,PT04M21.00S,2025-12-19T00:27:19.5Z,1,REGULAR,foul,personal,[],1630700,,,1610612766,26,19,2025-12-19T00:27:26Z,950000,False,,,0,,D. Daniels personal FOUL (1 PF),"[1630700, 1642354]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,202026.0,1.0,0.0,Simpson,1642354.0,,
97,PT04M21.00S,2025-12-19T00:27:25.5Z,1,REGULAR,substitution,out,[],1641750,,,1610612766,26,19,2025-12-19T00:27:29Z,970000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M21.00S,2025-12-19T00:27:25.5Z,1,REGULAR,substitution,in,[],1631217,,,1610612766,26,19,2025-12-19T00:27:29Z,980000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M06.00S,2025-12-19T00:27:54.3Z,1,REGULAR,3pt,Jump Shot,[],1628970,67.62483574244416,23.03921568627451,1610612766,26,19,2025-12-19T00:29:04Z,990000,False,-135.0,252.0,1,right,MISS M. Bridges 28' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,28.56,Missed,,,,,,,,,,,,,,,
100,PT04M05.00S,2025-12-19T00:27:56.2Z,1,REGULAR,rebound,offensive,[],1630182,,,1610612766,26,19,2025-12-19T00:27:56Z,1000000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,99.0,1.0,0.0,1.0,,,,,,,,,,
101,PT03M53.00S,2025-12-19T00:28:08.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631217,89.17542706964521,63.725490196078425,1610612766,26,19,2025-12-19T00:28:14Z,1010000,False,69.0,49.0,1,right,MISS M. Diabaté 8' turnaround Hook,[1631217],1610612766.0,CHA,turnaround,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Right,,,,8.45,Missed,,,,,,,,,,,,,,,
102,PT03M52.00S,2025-12-19T00:28:09.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,26,19,2025-12-19T00:28:14Z,1020000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,101.0,,,,,,,,,,,,,
103,PT03M52.00S,2025-12-19T00:28:11.9Z,1,REGULAR,foul,personal,[],1628970,,,1610612737,26,19,2025-12-19T00:30:30Z,1030000,False,,,0,,M. Bridges loose ball personal FOUL (1 PF),"[1628970, 1631243]",1610612766.0,CHA,loose ball,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1146.0,1.0,0.0,Gueye,1631243.0,,
105,PT03M52.00S,2025-12-19T00:28:18.8Z,1,REGULAR,substitution,out,[],1630700,,,1610612737,26,19,2025-12-19T00:28:26Z,1050000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M52.00S,2025-12-19T00:28:18.8Z,1,REGULAR,substitution,in,[],1629027,,,1610612737,26,19,2025-12-19T00:28:26Z,1060000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M37.00S,2025-12-19T00:28:47.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631243,6.389618922470433,45.588235294117645,1610612737,26,21,2025-12-19T00:28:50Z,1070000,False,22.0,8.0,1,left,M. Gueye alley-oop DUNK (2 PTS) (J. Johnson 2 AST),"[1631243, 1630552]",1610612737.0,ATL,alley-oop,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,2.34,Made,2.0,,,,,J. Johnson,1630552.0,2.0,,,,,,,
109,PT03M22.00S,2025-12-19T00:29:02.4Z,1,REGULAR,3pt,Jump Shot,[],1630182,91.14651773981603,4.166666666666666,1610612766,29,21,2025-12-19T00:29:06Z,1090000,False,-229.0,31.0,1,right,J. Green 3PT  (3 PTS) (K. Simpson 1 AST),"[1630182, 1642354]",1610612766.0,CHA,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,23.12,Made,3.0,,,,,K. Simpson,1642354.0,1.0,,,,,,,
111,PT03M11.00S,2025-12-19T00:29:13.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631243,10.85742444152431,49.754901960784316,1610612737,29,21,2025-12-19T00:29:17Z,1110000,False,1.0,50.0,1,left,MISS M. Gueye Hook,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,,,,4.96,Missed,,,,,,,,,,,,,,,
112,PT03M09.00S,2025-12-19T00:29:15.5Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,29,21,2025-12-19T00:29:17Z,1120000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,111.0,1.0,1.0,0.0,,,,,,,,,,
113,PT03M01.00S,2025-12-19T00:29:23.4Z,1,REGULAR,3pt,Jump Shot,[],1642354,64.73390275952694,49.50980392156863,1610612766,29,21,2025-12-19T00:29:27Z,1130000,False,-2.0,279.0,1,right,MISS K. Simpson 27' 3PT,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Center,,,,27.9,Missed,,,,,,,,,,,,,,,
114,PT02M58.00S,2025-12-19T00:29:26.4Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612737,29,21,2025-12-19T00:29:27Z,1140000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,113.0,2.0,2.0,0.0,,,,,,,,,,
115,PT02M53.00S,2025-12-19T00:29:31.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629027,9.674770039421814,51.470588235294116,1610612737,29,23,2025-12-19T00:29:40Z,1150000,False,-7.0,38.0,1,left,T. Young running Jump Shot (2 PTS) (J. Johnson 3 AST),"[1629027, 1630552]",1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,3.91,Made,2.0,,,,,J. Johnson,1630552.0,3.0,,,,,,,
117,PT02M41.00S,2025-12-19T00:29:43.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.93495400788436,54.90196078431373,1610612766,31,23,2025-12-19T00:29:46Z,1170000,False,25.0,23.0,1,right,M. Bridges driving finger roll Layup (2 PTS),[1628970],1610612766.0,CHA,driving finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,3.38,Made,2.0,,,,,,,,,,,,,,
118,PT02M31.00S,2025-12-19T00:29:58.5Z,1,REGULAR,foul,personal,[],1630182,,,1610612737,31,23,2025-12-19T00:30:07Z,1180000,False,,,0,,J. Green personal FOUL (1 PF),"[1630182, 1629027]",1610612766.0,CHA,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1146.0,1.0,0.0,Young,1629027.0,,
120,PT02M31.00S,2025-12-19T00:30:06.2Z,1,REGULAR,substitution,out,[],1628970,,,1610612737,31,23,2025-12-19T00:30:18Z,1200000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M31.00S,2025-12-19T00:30:06.2Z,1,REGULAR,substitution,out,[],1630182,,,1610612737,31,23,2025-12-19T00:30:18Z,1210000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M31.00S,2025-12-19T00:30:06.2Z,1,REGULAR,substitution,in,[],1642275,,,1610612737,31,23,2025-12-19T00:30:18Z,1220000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M31.00S,2025-12-19T00:30:06.2Z,1,REGULAR,substitution,in,[],1641706,,,1610612737,31,23,2025-12-19T00:30:18Z,1230000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M31.00S,2025-12-19T00:30:23.7Z,1,REGULAR,substitution,out,[],1630552,,,1610612737,31,23,2025-12-19T00:30:36Z,1240000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M31.00S,2025-12-19T00:30:23.7Z,1,REGULAR,substitution,in,[],1630168,,,1610612737,31,23,2025-12-19T00:30:36Z,1250000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M25.00S,2025-12-19T00:30:40.9Z,1,REGULAR,3pt,Jump Shot,[],1630249,30.56833114323259,72.05882352941177,1610612737,31,23,2025-12-19T00:34:17Z,1260000,False,-110.0,235.0,1,left,MISS V. Krejčí 25' 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,,25.94,Missed,,,,,,,,,,,,,,,
127,PT02M22.00S,2025-12-19T00:30:43.9Z,1,REGULAR,rebound,defensive,[],1642275,,,1610612766,31,23,2025-12-19T00:34:17Z,1270000,False,,,0,,T. Salaün REBOUND (Off:0 Def:1),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,
128,PT02M12.00S,2025-12-19T00:30:51.9Z,1,REGULAR,turnover,lost ball,[],1642354,,,1610612766,31,23,2025-12-19T00:35:01Z,1280000,False,,,0,,K. Simpson lost ball TURNOVER (1 TO),"[1642354, 1629027]",1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),0-8 Center,1.0,Young,1629027.0,,,,,,,,,,,,,,,,,
129,PT02M12.00S,2025-12-19T00:30:51.9Z,1,REGULAR,steal,,[],1629027,,,1610612737,31,23,2025-12-19T00:32:57Z,1290000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
130,PT02M05.00S,2025-12-19T00:31:01.8Z,1,REGULAR,foul,personal,[],1641706,,,1610612737,31,23,2025-12-19T03:30:33Z,1300000,False,,,0,,B. Miller personal FOUL (2 PF),"[1641706, 1630168]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,202026.0,2.0,0.0,Okongwu,1630168.0,,
140,PT01M56.00S,2025-12-19T00:31:22.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629638,8.09789750328515,54.41176470588235,1610612737,31,25,2025-12-19T00:34:20Z,1325000,False,-22.0,24.0,1,left,N. Alexander-Walker fadeaway Jump Shot (5 PTS) (T. Young 3 AST),"[1629638, 1629027]",1610612737.0,ATL,fadeaway,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,3.23,Made,5.0,,,,,T. Young,1629027.0,3.0,,,,,,,
133,PT01M47.00S,2025-12-19T00:31:27.3Z,1,REGULAR,3pt,Jump Shot,[],1642275,68.01905387647832,26.225490196078432,1610612766,34,25,2025-12-19T00:32:14Z,1330000,False,-119.0,248.0,1,right,T. Salaün 27' 3PT  (3 PTS) (B. Miller 1 AST),"[1642275, 1641706]",1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,,,,27.51,Made,3.0,,,,,B. Miller,1641706.0,1.0,,,,,,,
135,PT01M32.00S,2025-12-19T00:31:40.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631243,6.258212877792378,46.07843137254902,1610612737,34,27,2025-12-19T00:37:00Z,1350000,False,20.0,6.0,1,left,M. Gueye alley-oop DUNK (4 PTS) (T. Young 4 AST),"[1631243, 1629027]",1610612737.0,ATL,alley-oop,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,2.06,Made,4.0,,,,,T. Young,1629027.0,4.0,,,,,,,
137,PT01M23.00S,2025-12-19T00:31:56.3Z,1,REGULAR,turnover,out-of-bounds,[],1642354,,,1610612766,34,27,2025-12-19T00:32:25Z,1370000,False,,,0,,K. Simpson bad pass out-of-bounds TURNOVER (2 TO),[1642354],1610612766.0,CHA,bad pass,,,Simpson,K. Simpson,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,,,1146.0,,,,,,
138,PT01M22.00S,2025-12-19T00:32:01.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630249,24.26084099868594,12.5,1610612737,34,30,2025-12-19T00:32:28Z,1380000,False,188.0,176.0,1,left,V. Krejčí 25' 3PT  (3 PTS) (T. Young 5 AST),"[1630249, 1629027]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,,25.69,Made,3.0,,,,,T. Young,1629027.0,5.0,,,,,,,
141,PT01M22.00S,2025-12-19T00:32:14.8Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612766,34,30,2025-12-19T00:36:00Z,1400000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,,
142,PT01M08.00S,2025-12-19T00:32:27.7Z,1,REGULAR,3pt,Jump Shot,[],1642883,84.57621550591328,4.166666666666666,1610612766,37,30,2025-12-19T00:32:35Z,1410000,False,-229.0,92.0,1,right,S. James 24' 3PT  (3 PTS) (B. Miller 2 AST),"[1642883, 1641706]",1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Left,,,,24.72,Made,3.0,,,,,B. Miller,1641706.0,2.0,,,,,,,
144,PT00M54.60S,2025-12-19T00:32:43.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,7.703679369250986,49.26470588235294,1610612737,37,32,2025-12-19T00:32:46Z,1430000,False,4.0,20.0,1,left,T. Young driving finger roll Layup (4 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,2.02,Made,4.0,,,,,,,,,,,,,,
145,PT00M43.90S,2025-12-19T00:33:06.6Z,1,REGULAR,foul,personal,[],1630249,,,1610612766,37,32,2025-12-19T00:38:22Z,1440000,False,,,0,,V. Krejčí personal FOUL (1 PF),"[1630249, 1641706]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1628171.0,1.0,0.0,Miller,1641706.0,,
147,PT00M31.60S,2025-12-19T00:33:36.5Z,1,REGULAR,3pt,Jump Shot,[],1641706,66.44218134034165,48.28431372549019,1610612766,37,32,2025-12-19T00:34:25Z,1460000,False,-9.0,263.0,1,right,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,26.3,Missed,,,,,,,,,,,,,,,
148,PT00M28.30S,2025-12-19T00:33:39.9Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612737,37,32,2025-12-19T00:33:39Z,1470000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,147.0,3.0,3.0,0.0,,,,,,,,,,
149,PT00M23.00S,2025-12-19T00:33:45.3Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,37,32,2025-12-19T00:34:28Z,1480000,False,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 1642883]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,2.0,James,1642883.0,,,,,,,,,,,,,,,,,
150,PT00M23.00S,2025-12-19T00:33:45.3Z,1,REGULAR,steal,,[],1642883,,,1610612766,37,32,2025-12-19T00:33:47Z,1490000,False,,,0,,S. James STEAL (1 STL),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
151,PT00M00.00S,2025-12-19T00:34:09.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641706,86.28449408672799,47.05882352941176,1610612766,37,32,2025-12-19T00:34:32Z,1500000,False,-15.0,76.0,1,right,MISS B. Miller 7' fadeaway Shot,[1641706],1610612766.0,CHA,fadeaway,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,7.78,Missed,,,,,,,,,,,,,,,
152,PT00M00.00S,2025-12-19T00:34:11.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,37,32,2025-12-19T00:34:11Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,151.0,,,,,,,,,,,,,
153,PT00M00.00S,2025-12-19T00:34:12.8Z,1,REGULAR,period,end,[],0,,,1610612766,37,32,2025-12-19T00:34:16Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-12-19T00:34:13.8Z,2,REGULAR,substitution,out,['startperiod'],1642883,,,1610612766,37,32,2025-12-19T00:37:06Z,1530000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-12-19T00:34:13.8Z,2,REGULAR,substitution,out,['startperiod'],1642354,,,1610612766,37,32,2025-12-19T00:37:06Z,1540000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-12-19T00:34:13.8Z,2,REGULAR,substitution,out,['startperiod'],1629638,,,1610612766,37,32,2025-12-19T00:37:06Z,1550000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-12-19T00:34:13.8Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612766,37,32,2025-12-19T00:37:06Z,1560000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-12-19T00:34:13.8Z,2,REGULAR,substitution,out,['startperiod'],1631243,,,1610612766,37,32,2025-12-19T00:37:06Z,1570000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-12-19T00:34:13.8Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,37,32,2025-12-19T00:37:06Z,1580000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-12-19T00:34:13.8Z,2,REGULAR,substitution,in,['startperiod'],1642851,,,1610612766,37,32,2025-12-19T00:37:06Z,1590000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-12-19T00:34:13.8Z,2,REGULAR,substitution,in,['startperiod'],1628379,,,1610612766,37,32,2025-12-19T00:37:06Z,1600000,False,,,0,,SUB in: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-12-19T00:34:13.8Z,2,REGULAR,substitution,in,['startperiod'],1630700,,,1610612766,37,32,2025-12-19T00:37:06Z,1610000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-12-19T00:34:13.8Z,2,REGULAR,substitution,in,['startperiod'],1642854,,,1610612766,37,32,2025-12-19T00:37:06Z,1620000,False,,,0,,SUB in: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-12-19T00:37:00.9Z,2,REGULAR,period,start,[],0,,,1610612766,37,32,2025-12-19T00:37:06Z,1630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M51.00S,2025-12-19T00:37:11.5Z,2,REGULAR,foul,personal,['2freethrow'],1642854,,,1610612766,37,32,2025-12-19T00:37:22Z,1640000,False,,,0,,A. Newell shooting personal FOUL (1 PF) (Diabaté 2 FT),"[1642854, 1631217]",1610612737.0,ATL,shooting,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628171.0,1.0,0.0,Diabaté,1631217.0,,
169,PT11M51.00S,2025-12-19T00:37:32.5Z,2,REGULAR,freethrow,1 of 2,[],1631217,,,1610612766,37,32,2025-12-19T00:37:51Z,1660000,False,,,0,,MISS M. Diabaté Free Throw 1 of 2,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
170,PT11M51.00S,2025-12-19T00:37:32.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,37,32,2025-12-19T00:37:51Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,169.0,,,,,,,,,,,,,
171,PT11M51.00S,2025-12-19T00:37:32.5Z,2,REGULAR,freethrow,2 of 2,[],1631217,,,1610612766,37,32,2025-12-19T00:37:51Z,1680000,False,,,0,,MISS M. Diabaté Free Throw 2 of 2,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
172,PT11M47.00S,2025-12-19T00:37:36.5Z,2,REGULAR,rebound,defensive,[],1642854,,,1610612737,37,32,2025-12-19T00:37:51Z,1690000,False,,,0,,A. Newell REBOUND (Off:0 Def:1),[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,,
173,PT11M38.00S,2025-12-19T00:38:00.0Z,2,REGULAR,turnover,lost ball,[],1630700,,,1610612737,37,32,2025-12-19T00:38:07Z,1700000,False,,,0,,D. Daniels lost ball TURNOVER (1 TO),"[1630700, 1641706]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,1.0,Miller,1641706.0,,,,,,,,,,,,,,,,,
174,PT11M38.00S,2025-12-19T00:38:00.0Z,2,REGULAR,steal,,[],1641706,,,1610612766,37,32,2025-12-19T00:38:03Z,1710000,False,,,0,,B. Miller STEAL (1 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
175,PT11M33.00S,2025-12-19T00:38:05.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641706,92.06636005256242,51.9607843137255,1610612766,39,32,2025-12-19T00:40:42Z,1720000,False,10.0,22.0,1,right,B. Miller running DUNK (10 PTS) (M. Diabaté 1 AST),"[1641706, 1631217]",1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,2.42,Made,10.0,,,,,M. Diabaté,1631217.0,1.0,,,,,,,
176,PT11M33.00S,2025-12-19T00:38:12.6Z,2,REGULAR,foul,technical,['1freethrow'],1641706,,,1610612737,39,32,2025-12-19T00:38:37Z,1730000,False,,,0,,B. Miller technical FOUL (1 Tech),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,1146.0,2.0,1.0,,,,
178,PT11M33.00S,2025-12-19T00:38:38.7Z,2,REGULAR,freethrow,1 of 1,[],1628379,,,1610612737,39,33,2025-12-19T00:38:38Z,1740000,False,,,0,,L. Kennard technical Free Throw 1 of 1 (1 PTS),[1628379],1610612737.0,ATL,technical,,,Kennard,L. Kennard,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
