actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
15,PT10M43.00S,2026-01-22T00:13:58.6Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,0,4,2026-01-22T00:14:00Z,150000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,13.0,2.0,2.0,0.0,,,,,,,,,,,,,,
16,PT10M37.00S,2026-01-22T00:14:04.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,92.46057818659659,50.73529411764706,1610612739,0,6,2026-01-22T00:14:10Z,160000,False,4.0,18.0,1,right,J. Allen alley-oop DUNK (2 PTS) (J. Tyson 1 AST),"[1628386, 1642281]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,2.0,,,J. Tyson,1642281.0,1.0,,,,,,,,
18,PT10M16.00S,2026-01-22T00:14:25.3Z,1,REGULAR,2pt,Jump Shot,[],1642851,8.229303547963205,24.019607843137255,1610612766,0,6,2026-01-22T00:25:02Z,180000,False,130.0,25.0,1,left,MISS K. Knueppel 13' step back Shot,[1642851],1610612766.0,CHA,step back,,,Knueppel,K. Knueppel,,,,,Mid-Range,8-16 Right,13.23,Missed,,,,,,,,,,,,,,,,,,
19,PT10M13.00S,2026-01-22T00:14:28.3Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,0,6,2026-01-22T00:14:29Z,190000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,8-16 Right,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M03.00S,2026-01-22T00:14:37.5Z,1,REGULAR,3pt,Jump Shot,[],1628378,69.33311432325887,76.22549019607843,1610612739,0,6,2026-01-22T00:17:23Z,200000,False,131.0,236.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.98,Missed,,,,,,,,,,,,,,,,,,
21,PT09M59.00S,2026-01-22T00:14:41.5Z,1,REGULAR,rebound,offensive,[],1642281,,,1610612739,0,6,2026-01-22T00:19:09Z,210000,False,,,0,,J. Tyson REBOUND (Off:1 Def:0),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,,
22,PT09M53.00S,2026-01-22T00:14:48.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,92.59198423127464,47.549019607843135,1610612739,0,8,2026-01-22T00:14:52Z,220000,False,-12.0,17.0,1,right,E. Mobley driving DUNK (4 PTS) (D. Wade 1 AST),"[1630596, 1629731]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,4.0,,,D. Wade,1629731.0,1.0,,,,,,,,
24,PT09M53.00S,2026-01-22T00:14:57.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,0,8,2026-01-22T00:14:57Z,240000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT09M40.00S,2026-01-22T00:18:42.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631217,12.828515111695138,50.49019607843137,1610612766,2,8,2026-01-22T00:20:03Z,250000,False,-2.0,68.0,1,left,M. Diabaté 6' driving floating Jump Shot (2 PTS),[1631217],1610612766.0,CHA,driving floating,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,6.81,Made,,,,,2.0,,,,,,,,,,,,,
26,PT09M18.00S,2026-01-22T00:19:05.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642281,85.23324572930355,49.50980392156863,1610612739,2,10,2026-01-22T00:19:09Z,260000,False,-2.0,86.0,1,right,J. Tyson 8' floating Jump Shot (2 PTS) (D. Mitchell 1 AST),"[1642281, 1628378]",1610612739.0,CLE,floating,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Center,8.63,Made,,,,,2.0,,,D. Mitchell,1628378.0,1.0,,,,,,,,
28,PT08M57.00S,2026-01-22T00:19:25.4Z,1,REGULAR,3pt,Jump Shot,[],1642851,21.76412614980289,90.68627450980392,1610612766,2,10,2026-01-22T00:19:28Z,280000,False,-203.0,152.0,1,left,MISS K. Knueppel 25' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
29,PT08M54.00S,2026-01-22T00:19:28.4Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,2,10,2026-01-22T00:19:28Z,290000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,
30,PT08M47.00S,2026-01-22T00:19:35.0Z,1,REGULAR,3pt,Jump Shot,[],1642281,71.43561103810775,20.833333333333336,1610612739,2,13,2026-01-22T00:19:40Z,300000,False,-146.0,216.0,1,right,J. Tyson 26' 3PT  (5 PTS) (D. Mitchell 2 AST),"[1642281, 1628378]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Left Center,26.06,Made,,,,,5.0,,,D. Mitchell,1628378.0,2.0,,,,,,,,
32,PT08M23.00S,2026-01-22T00:19:59.0Z,1,REGULAR,3pt,Jump Shot,[],1641706,5.601182654402102,2.941176470588235,1610612766,2,13,2026-01-22T00:20:02Z,320000,False,235.0,0.0,1,left,MISS B. Miller 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
33,PT08M20.00S,2026-01-22T00:20:02.0Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,2,13,2026-01-22T00:20:02Z,330000,False,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,,,
34,PT08M07.00S,2026-01-22T00:20:19.2Z,1,REGULAR,foul,personal,[],1628970,,,1610612739,2,13,2026-01-22T00:20:57Z,340000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628970, 1630596]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1628159.0,1.0,0.0,Mobley,1630596.0,,,
36,PT08M07.00S,2026-01-22T00:20:27.6Z,1,REGULAR,substitution,out,[],1642883,,,1610612739,2,13,2026-01-22T00:20:34Z,360000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M07.00S,2026-01-22T00:20:27.6Z,1,REGULAR,substitution,in,[],1630163,,,1610612739,2,13,2026-01-22T00:20:34Z,370000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M00.00S,2026-01-22T00:21:03.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,88.51839684625493,43.38235294117647,1610612739,2,13,2026-01-22T00:21:26Z,380000,False,-33.0,55.0,1,right,MISS D. Mitchell 6' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,6.45,Missed,,,,,,,,,,,,,,,,,,
39,PT07M57.00S,2026-01-22T00:21:06.3Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,2,13,2026-01-22T00:21:26Z,390000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
40,PT07M55.00S,2026-01-22T00:21:13.4Z,1,REGULAR,foul,personal,['2freethrow'],1642281,,,1610612766,2,13,2026-01-22T00:21:29Z,400000,False,,,0,,J. Tyson shooting personal FOUL (1 PF) (Miller 2 FT),"[1642281, 1641706]",1610612739.0,CLE,shooting,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2882.0,1.0,0.0,Miller,1641706.0,,,
42,PT07M55.00S,2026-01-22T00:21:36.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641706,,,1610612766,3,13,2026-01-22T00:21:36Z,420000,False,,,0,,B. Miller Free Throw 1 of 2 (1 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
43,PT07M55.00S,2026-01-22T00:21:49.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641706,,,1610612766,4,13,2026-01-22T00:21:49Z,430000,False,,,0,,B. Miller Free Throw 2 of 2 (2 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
44,PT07M34.00S,2026-01-22T00:22:19.2Z,1,REGULAR,foul,personal,['2freethrow'],1631217,,,1610612739,4,13,2026-01-22T00:22:35Z,440000,False,,,0,,M. Diabaté shooting personal FOUL (1 PF) (Allen 2 FT),"[1631217, 1628386]",1610612766.0,CHA,shooting,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2882.0,1.0,0.0,Allen,1628386.0,,,
46,PT07M34.00S,2026-01-22T00:22:40.2Z,1,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,4,14,2026-01-22T00:22:40Z,460000,False,,,0,,J. Allen Free Throw 1 of 2 (3 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
47,PT07M34.00S,2026-01-22T00:22:53.1Z,1,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,4,15,2026-01-22T00:22:53Z,470000,False,,,0,,J. Allen Free Throw 2 of 2 (4 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
48,PT07M11.00S,2026-01-22T00:23:19.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,16.376478318002626,46.07843137254902,1610612766,4,15,2026-01-22T00:25:38Z,480000,False,20.0,101.0,1,left,MISS B. Miller 10' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,10.33,Missed,,,,,,,,,,,,,,,,,,
49,PT07M08.00S,2026-01-22T00:23:22.5Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,4,15,2026-01-22T00:23:23Z,490000,False,,,0,,D. Wade REBOUND (Off:0 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),8-16 Center,,,48.0,3.0,3.0,0.0,,,,,,,,,,,,,,
50,PT06M59.00S,2026-01-22T00:23:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.32917214191852,47.794117647058826,1610612739,4,17,2026-01-22T00:23:35Z,500000,False,-11.0,20.0,1,right,D. Mitchell driving Layup (4 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,4.0,,,,,,,,,,,,,
51,PT06M50.00S,2026-01-22T00:23:40.3Z,1,REGULAR,3pt,Jump Shot,[],1630163,9.411957950065702,94.6078431372549,1610612766,4,17,2026-01-22T00:23:44Z,510000,False,-223.0,36.0,1,left,MISS L. Ball 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,22.59,Missed,,,,,,,,,,,,,,,,,,
52,PT06M48.00S,2026-01-22T00:23:42.3Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,4,17,2026-01-22T00:23:44Z,520000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,,,51.0,3.0,3.0,0.0,,,,,,,,,,,,,,
53,PT06M41.00S,2026-01-22T00:23:49.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.46057818659659,47.794117647058826,1610612739,4,19,2026-01-22T00:26:35Z,530000,False,-11.0,18.0,1,right,D. Mitchell driving reverse Layup (6 PTS),[1628378],1610612739.0,CLE,driving reverse,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,6.0,,,,,,,,,,,,,
54,PT06M41.00S,2026-01-22T00:23:53.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,4,19,2026-01-22T00:23:53Z,540000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M41.00S,2026-01-22T00:23:54.3Z,1,REGULAR,substitution,out,[],1642851,,,1610612766,4,19,2026-01-22T00:27:22Z,550000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M41.00S,2026-01-22T00:23:54.3Z,1,REGULAR,substitution,out,[],1631217,,,1610612766,4,19,2026-01-22T00:27:22Z,560000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M41.00S,2026-01-22T00:23:54.3Z,1,REGULAR,substitution,out,[],1628386,,,1610612766,4,19,2026-01-22T00:27:22Z,570000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M41.00S,2026-01-22T00:23:54.3Z,1,REGULAR,substitution,out,[],1628378,,,1610612766,4,19,2026-01-22T00:27:22Z,580000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M41.00S,2026-01-22T00:23:54.3Z,1,REGULAR,substitution,in,[],1641750,,,1610612766,4,19,2026-01-22T00:27:22Z,590000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M41.00S,2026-01-22T00:23:54.3Z,1,REGULAR,substitution,in,[],1630182,,,1610612766,4,19,2026-01-22T00:27:22Z,600000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M41.00S,2026-01-22T00:23:54.3Z,1,REGULAR,substitution,in,[],1641854,,,1610612766,4,19,2026-01-22T00:27:22Z,610000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M41.00S,2026-01-22T00:23:54.3Z,1,REGULAR,substitution,in,[],1629631,,,1610612766,4,19,2026-01-22T00:27:22Z,620000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M19.00S,2026-01-22T00:27:48.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,5.732588699080158,47.30392156862745,1610612766,6,19,2026-01-22T00:27:54Z,630000,False,13.0,1.0,1,left,L. Ball driving reverse Layup (2 PTS),[1630163],1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,2.0,,,,,,,,,,,,,
64,PT06M10.00S,2026-01-22T00:28:01.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,91.80354796320631,51.71568627450981,1610612739,6,21,2026-01-22T00:29:23Z,640000,False,9.0,25.0,1,right,E. Mobley driving finger roll Layup (6 PTS),[1630596],1610612739.0,CLE,driving finger roll,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,6.0,,,,,,,,,,,,,
65,PT06M10.00S,2026-01-22T00:28:11.8Z,1,REGULAR,foul,personal,['1freethrow'],1641750,,,1610612739,6,21,2026-01-22T00:28:17Z,650000,False,,,0,,R. Kalkbrenner shooting personal FOUL (1 PF) (Mobley 1 FT),"[1641750, 1630596]",1610612766.0,CHA,shooting,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628159.0,1.0,0.0,Mobley,1630596.0,,,
67,PT06M10.00S,2026-01-22T00:28:17.8Z,1,REGULAR,substitution,out,[],1629731,,,1610612739,6,21,2026-01-22T00:28:53Z,670000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M10.00S,2026-01-22T00:28:17.8Z,1,REGULAR,substitution,in,[],1641772,,,1610612739,6,21,2026-01-22T00:28:53Z,680000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M10.00S,2026-01-22T00:28:35.1Z,1,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,6,22,2026-01-22T00:28:35Z,690000,False,,,0,,E. Mobley Free Throw 1 of 1 (7 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
70,PT05M55.00S,2026-01-22T00:28:51.0Z,1,REGULAR,turnover,bad pass,[],1641706,,,1610612766,6,22,2026-01-22T00:28:56Z,700000,False,,,0,,B. Miller bad pass TURNOVER (1 TO),"[1641706, 1630596]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,1.0,Mobley,1630596.0
71,PT05M55.00S,2026-01-22T00:28:51.0Z,1,REGULAR,steal,,[],1630596,,,1610612739,6,22,2026-01-22T00:28:53Z,710000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
72,PT05M50.00S,2026-01-22T00:28:56.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641772,92.06636005256242,52.450980392156865,1610612739,6,22,2026-01-22T00:30:03Z,720000,False,12.0,22.0,1,right,MISS N. Tomlin running Layup - blocked,"[1641772, 1630163]",1610612739.0,CLE,running,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,2.53,Missed,,,,,,Ball,1630163.0,,,,,,,,,,,
73,PT05M50.00S,2026-01-22T00:28:56.0Z,1,REGULAR,block,,[],1630163,,,1610612739,6,22,2026-01-22T00:28:58Z,730000,False,,,0,,L. Ball BLOCK (1 BLK),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
74,PT05M48.00S,2026-01-22T00:28:58.0Z,1,REGULAR,rebound,offensive,[],1641772,,,1610612739,6,22,2026-01-22T00:29:09Z,740000,False,,,0,,N. Tomlin REBOUND (Off:1 Def:0),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,,72.0,1.0,0.0,1.0,,,,,,,,,,,,,,
75,PT05M44.00S,2026-01-22T00:29:02.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629631,71.04139290407359,21.07843137254902,1610612739,6,25,2026-01-22T00:29:12Z,750000,False,-145.0,220.0,1,right,D. Hunter 26' 3PT  (3 PTS) (N. Tomlin 1 AST),"[1629631, 1641772]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,26.3,Made,,,,,3.0,,,N. Tomlin,1641772.0,1.0,,,,,,,,
77,PT05M35.00S,2026-01-22T00:29:10.8Z,1,REGULAR,3pt,Jump Shot,[],1630163,34.90473061760841,59.31372549019608,1610612766,6,25,2026-01-22T00:30:53Z,770000,False,-47.0,276.0,1,left,MISS L. Ball 27' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,27.95,Missed,,,,,,,,,,,,,,,,,,
78,PT05M32.00S,2026-01-22T00:29:13.8Z,1,REGULAR,rebound,defensive,[],1641772,,,1610612739,6,25,2026-01-22T00:29:16Z,780000,False,,,0,,N. Tomlin REBOUND (Off:1 Def:1),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Above the Break 3,24+ Center,,,77.0,2.0,1.0,1.0,,,,,,,,,,,,,,
116,PT05M27.00S,2026-01-22T00:29:20.5Z,1,REGULAR,turnover,bad pass,[],1629631,,,1610612739,6,25,2026-01-22T00:33:10Z,800000,False,,,0,,D. Hunter bad pass TURNOVER (1 TO),"[1629631, 1641706]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Miller,1641706.0
117,PT05M27.00S,2026-01-22T00:29:20.5Z,1,REGULAR,steal,,[],1641706,,,1610612766,6,25,2026-01-22T00:33:01Z,810000,False,,,0,,B. Miller STEAL (1 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
