actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-26T20:10:14.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-26T20:10:14Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-01-26T20:10:18.5Z,1,REGULAR,jumpball,recovered,[],1631230,,,1610612755,0,0,2026-01-26T20:10:18Z,40000,False,,,0,,Jump Ball A. Drummond vs. M. Diabaté: Tip to D. Barlow,"[1631230, 203083, 1631217]",1610612755.0,PHI,startperiod,D. Barlow,1631230.0,Barlow,D. Barlow,Drummond,203083.0,Diabaté,1631217.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2026-01-26T20:10:32.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,14.799605781865965,55.63725490196079,1610612755,0,0,2026-01-26T20:10:49Z,70000,False,-28.0,87.0,1,left,MISS D. Barlow 9' cutting Layup,[1631230],1610612755.0,PHI,cutting,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),8-16 Center,9.11,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2026-01-26T20:10:37.4Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,0,0,2026-01-26T20:15:04Z,80000,False,,,0,,A. Drummond REBOUND (Off:1 Def:0),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M31.00S,2026-01-26T20:10:42.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,7.835085413929041,50.245098039215684,1610612755,0,2,2026-01-26T20:13:17Z,90000,False,-1.0,21.0,1,left,A. Drummond tip Layup (2 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,2.0,,,,,,,,,,,,,
12,PT11M13.00S,2026-01-26T20:11:01.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631217,90.75229960578186,44.11764705882353,1610612766,2,2,2026-01-26T20:12:26Z,110000,False,-29.0,34.0,1,right,M. Diabaté cutting DUNK (2 PTS) (K. Knueppel 1 AST),"[1631217, 1642851]",1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,4.53,Made,,,,,2.0,K. Knueppel,1642851.0,1.0,,,,,,,,,,
14,PT10M57.00S,2026-01-26T20:11:16.6Z,1,REGULAR,3pt,Jump Shot,[],1631230,4.418528252299605,4.901960784313726,1610612755,2,2,2026-01-26T20:11:34Z,130000,False,225.0,-11.0,1,left,MISS D. Barlow 3PT,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Right Corner 3,24+ Right,22.58,Missed,,,,,,,,,,,,,,,,,,
15,PT10M55.00S,2026-01-26T20:11:18.6Z,1,REGULAR,rebound,defensive,[],1641706,,,1610612766,2,2,2026-01-26T20:31:11Z,140000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Right Corner 3,24+ Right,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M51.00S,2026-01-26T20:11:35.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,68.67608409986859,28.431372549019606,1610612766,2,2,2026-01-26T20:30:52Z,150000,False,-108.0,242.0,1,right,MISS B. Miller 26' running pullup 3PT,[1641706],1610612766.0,CHA,running pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
17,PT10M50.00S,2026-01-26T20:11:36.9Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,2,2,2026-01-26T20:30:52Z,160000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT10M38.00S,2026-01-26T20:11:38.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,16.343626806833115,63.48039215686275,1610612755,2,2,2026-01-26T20:32:14Z,165000,False,-67.0,101.0,1,left,MISS K. Oubre Jr. 12' driving floating Shot,[1626162],1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Left,12.15,Missed,,,,,,,,,,,,,,,,,,
121,PT10M38.00S,2026-01-26T20:11:38.8Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,2,2,2026-01-26T20:32:14Z,167500,False,,,0,,A. Drummond REBOUND (Off:2 Def:0),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Left,,,120.0,2.0,0.0,2.0,,,,,,,,,,,,,,
18,PT10M37.00S,2026-01-26T20:11:41.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,8.015768725361369,50.09957107843137,1610612755,2,2,2026-01-26T20:32:53Z,170000,False,0.0,23.0,1,left,MISS A. Drummond tip Layup,[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
19,PT10M36.00S,2026-01-26T20:11:42.8Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,2,2,2026-01-26T20:32:53Z,180000,False,,,0,,A. Drummond REBOUND (Off:3 Def:0),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,18.0,3.0,0.0,3.0,,,,,,,,,,,,,,
135,PT10M32.00S,2026-01-26T20:11:55.2Z,1,REGULAR,turnover,bad pass,[],203083,,,1610612755,2,2,2026-01-26T20:33:44Z,195000,False,,,0,,A. Drummond bad pass TURNOVER (1 TO),"[203083, 1641706]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Miller,1641706.0,,,,,,,
136,PT10M32.00S,2026-01-26T20:11:55.2Z,1,REGULAR,steal,,[],1641706,,,1610612766,2,2,2026-01-26T20:33:44Z,202500,False,,,0,,B. Miller STEAL (1 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
149,PT10M27.00S,2026-01-26T20:12:01.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642851,92.55913272010513,46.81372549019608,1610612766,2,2,2026-01-26T20:35:09Z,206250,False,-16.0,17.0,1,right,MISS K. Knueppel running Layup,[1642851],1610612766.0,CHA,running,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
150,PT10M26.00S,2026-01-26T20:12:02.9Z,1,REGULAR,rebound,offensive,[],1642851,,,1610612766,2,2,2026-01-26T20:35:09Z,208125,False,,,0,,K. Knueppel REBOUND (Off:1 Def:0),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,,,149.0,1.0,0.0,1.0,,,,,,,,,,,,,,
154,PT10M23.00S,2026-01-26T20:12:05.3Z,1,REGULAR,turnover,lost ball,[],1642851,,,1610612766,2,2,2026-01-26T20:35:47Z,209062,False,,,0,,K. Knueppel lost ball TURNOVER (1 TO),"[1642851, 1631230]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Barlow,1631230.0,,,,,,,
155,PT10M23.00S,2026-01-26T20:12:05.3Z,1,REGULAR,steal,,[],1631230,,,1610612755,2,2,2026-01-26T20:35:38Z,209531,False,,,0,,D. Barlow STEAL (1 STL),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M18.00S,2026-01-26T20:12:08.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626162,9.937582128777924,55.392156862745104,1610612755,2,4,2026-01-26T20:36:19Z,210000,False,-27.0,41.0,1,left,K. Oubre Jr. running DUNK (2 PTS) (T. Maxey 1 AST),"[1626162, 1630178]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,,,,,2.0,T. Maxey,1630178.0,1.0,,,,,,,,,,
