actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
91,PT03M55.00S,2022-04-10T23:24:50.4Z,1,REGULAR,substitution,in,[],1630606,,,1610612748,22,21,2022-04-10T23:25:06Z,890000,,,0,,SUB in: J. Smart,[1630606],1610612748.0,MIA,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M55.00S,2022-04-10T23:24:50.4Z,1,REGULAR,substitution,in,[],2617,,,1610612748,22,21,2022-04-10T23:25:06Z,900000,,,0,,SUB in: U. Haslem,[2617],1610612748.0,MIA,,,,Haslem,U. Haslem,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M36.00S,2022-04-10T23:25:14.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630209,93.51182654402102,76.9607843137255,1610612748,22,21,2022-04-10T23:29:23Z,910000,135.0,8.0,1,right,MISS O. Yurtseven 13' Jump Shot,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,13.51,Missed,,,,,,,,,,,,,,,,,,,
94,PT03M32.00S,2022-04-10T23:25:18.4Z,1,REGULAR,rebound,defensive,[],1629643,,,1610612753,22,21,2022-04-10T23:25:21Z,920000,,,0,,C. Okeke REBOUND (Off:0 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,93.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
95,PT03M28.00S,2022-04-10T23:25:24.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630181,7.178055190538765,50.245098039215684,1610612753,24,21,2022-04-10T23:30:04Z,930000,-1.0,15.0,1,left,R. Hampton driving floating bank Jump Shot (7 PTS) (M. Wagner 1 AST),"[1630181, 1629021]",1610612753.0,ORL,driving floating bank,,,Hampton,R. Hampton,,,,,1.5,Made,,,,,7.0,,,,M. Wagner,1629021.0,1.0,,,,,,,,
96,PT03M28.00S,2022-04-10T23:25:30.9Z,1,REGULAR,foul,personal,['1freethrow'],1630606,,,1610612753,24,21,2022-04-10T23:25:39Z,940000,,,0,,J. Smart shooting personal FOUL (1 PF) (Hampton 1 FT),"[1630606, 1630181]",1610612748.0,MIA,shooting,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Hampton,1630181.0,
98,PT03M28.00S,2022-04-10T23:25:45.1Z,1,REGULAR,freethrow,1 of 1,[],1630181,,,1610612753,25,21,2022-04-10T23:25:45Z,960000,,,0,,R. Hampton Free Throw 1 of 1 (8 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
99,PT03M18.00S,2022-04-10T23:25:58.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630209,92.32917214191852,49.754901960784316,1610612748,25,23,2022-04-10T23:30:53Z,970000,-1.0,20.0,1,right,O. Yurtseven cutting DUNK (4 PTS) (V. Oladipo 3 AST),"[1630209, 203506]",1610612748.0,MIA,cutting,,,Yurtseven,O. Yurtseven,,,,,1.96,Made,,,,,4.0,,,,V. Oladipo,203506.0,3.0,,,,,,,,
101,PT03M17.00S,2022-04-10T23:26:14.1Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612753,25,23,2022-04-10T23:30:57Z,990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M07.00S,2022-04-10T23:26:19.2Z,1,REGULAR,3pt,Jump Shot,[],1629962,31.225361366622867,46.32352941176471,1610612753,25,23,2022-04-10T23:26:25Z,1010000,18.0,241.0,1,left,MISS D. Cannady 24' 3PT,[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,24.17,Missed,,,,,,,,,,,,,,,,,,,
104,PT03M03.00S,2022-04-10T23:26:23.2Z,1,REGULAR,rebound,defensive,[],203506,,,1610612748,25,23,2022-04-10T23:26:25Z,1020000,,,0,,V. Oladipo REBOUND (Off:0 Def:2),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,103.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
105,PT03M01.00S,2022-04-10T23:26:24.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203506,66.3107752956636,30.88235294117647,1610612748,25,23,2022-04-10T23:31:28Z,1030000,-96.0,264.0,1,right,MISS V. Oladipo 28' running pullup 3PT,[203506],1610612748.0,MIA,running pullup,,,Oladipo,V. Oladipo,,,,,28.1,Missed,,,,,,,,,,,,,,,,,,,
106,PT02M58.00S,2022-04-10T23:26:27.5Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,25,23,2022-04-10T23:26:38Z,1040000,,,0,,M. Wagner REBOUND (Off:0 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,105.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
107,PT02M52.00S,2022-04-10T23:26:36.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,8.886333771353483,56.61764705882353,1610612753,25,23,2022-04-10T23:32:19Z,1050000,-33.0,31.0,1,left,MISS R. Hampton driving Layup,[1630181],1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,4.53,Missed,,,,,,,,,,,,,,,,,,,
108,PT02M50.00S,2022-04-10T23:26:38.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,25,23,2022-04-10T23:32:19Z,1060000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,107.0,,,,,,,,,,,,,,,,,,
109,PT02M50.00S,2022-04-10T23:26:43.7Z,1,REGULAR,foul,personal,[],201577,,,1610612748,25,23,2022-04-10T23:32:23Z,1070000,,,0,,R. Lopez loose ball personal FOUL (1 PF),"[201577, 2617]",1610612753.0,ORL,loose ball,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Haslem,2617.0,
111,PT02M50.00S,2022-04-10T23:26:57.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,25,23,2022-04-10T23:42:12Z,1090000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M50.00S,2022-04-10T23:28:23.8Z,1,REGULAR,substitution,out,[],1629643,,,1610612748,25,23,2022-04-10T23:29:11Z,1100000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M50.00S,2022-04-10T23:28:23.8Z,1,REGULAR,substitution,out,[],203506,,,1610612748,25,23,2022-04-10T23:29:11Z,1110000,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M50.00S,2022-04-10T23:28:23.8Z,1,REGULAR,substitution,in,[],1629649,,,1610612748,25,23,2022-04-10T23:29:11Z,1120000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M50.00S,2022-04-10T23:28:23.8Z,1,REGULAR,substitution,in,[],1629216,,,1610612748,25,23,2022-04-10T23:29:11Z,1130000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M34.00S,2022-04-10T23:29:46.3Z,1,REGULAR,2pt,Jump Shot,[],2617,91.40932982917214,20.34313725490196,1610612748,25,25,2022-04-10T23:29:52Z,1140000,-148.0,28.0,1,right,U. Haslem 15' Jump Shot (2 PTS),[2617],1610612748.0,MIA,,,,Haslem,U. Haslem,,,,,15.1,Made,,,,,2.0,,,,,,,,,,,,,,
118,PT02M24.00S,2022-04-10T23:29:57.5Z,1,REGULAR,turnover,bad pass,[],1630181,,,1610612753,25,25,2022-04-10T23:30:01Z,1150000,,,0,,R. Hampton bad pass TURNOVER (1 TO),"[1630181, 1630209]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,1.0,Yurtseven,1630209.0,,,,,,,,,,,
119,PT02M24.00S,2022-04-10T23:29:57.5Z,1,REGULAR,steal,,[],1630209,,,1610612748,25,25,2022-04-10T23:30:00Z,1160000,,,0,,O. Yurtseven STEAL (1 STL),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M18.00S,2022-04-10T23:30:03.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629216,72.88107752956637,85.5392156862745,1610612748,25,28,2022-04-10T23:30:11Z,1170000,178.0,202.0,1,right,G. Vincent 26' 3PT running pullup (3 PTS),[1629216],1610612748.0,MIA,running pullup,,,Vincent,G. Vincent,,,,,26.93,Made,,,,,3.0,,,,,,,,,,,,,,
121,PT02M02.00S,2022-04-10T23:30:18.1Z,1,REGULAR,3pt,Jump Shot,[],1629021,28.597240473061763,20.098039215686274,1610612753,25,28,2022-04-10T23:30:23Z,1180000,150.0,216.0,1,left,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
122,PT01M59.00S,2022-04-10T23:30:21.1Z,1,REGULAR,rebound,defensive,[],1630209,,,1610612748,25,28,2022-04-10T23:30:23Z,1190000,,,0,,O. Yurtseven REBOUND (Off:1 Def:2),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,121.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
123,PT01M55.00S,2022-04-10T23:30:26.0Z,1,REGULAR,3pt,Jump Shot,[],1629216,67.49342969776609,74.01960784313727,1610612748,25,28,2022-04-10T23:34:20Z,1200000,120.0,253.0,1,right,MISS G. Vincent 28' step back 3PT,[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,28.01,Missed,,,,,,,,,,,,,,,,,,,
124,PT01M51.00S,2022-04-10T23:30:30.0Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,25,28,2022-04-10T23:30:49Z,1210000,,,0,,M. Wagner REBOUND (Off:0 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,123.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
125,PT01M40.00S,2022-04-10T23:30:40.7Z,1,REGULAR,3pt,Jump Shot,[],1630181,29.38567674113009,72.79411764705883,1610612753,25,28,2022-04-10T23:30:52Z,1220000,-114.0,224.0,1,left,MISS R. Hampton 25' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
126,PT01M37.00S,2022-04-10T23:30:43.7Z,1,REGULAR,rebound,offensive,[],201577,,,1610612753,25,28,2022-04-10T23:30:52Z,1230000,,,0,,R. Lopez REBOUND (Off:1 Def:0),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,125.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
127,PT01M34.00S,2022-04-10T23:30:46.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629962,31.750985545335087,39.46078431372549,1610612753,28,28,2022-04-10T23:30:56Z,1240000,53.0,246.0,1,left,D. Cannady 25' 3PT  (3 PTS) (R. Lopez 1 AST),"[1629962, 201577]",1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,25.16,Made,,,,,3.0,,,,R. Lopez,201577.0,1.0,,,,,,,,
129,PT01M18.00S,2022-04-10T23:31:02.2Z,1,REGULAR,3pt,Jump Shot,[],2617,65.65374507227332,36.029411764705884,1610612748,28,28,2022-04-10T23:31:13Z,1260000,-70.0,270.0,1,right,MISS U. Haslem 27' 3PT,[2617],1610612748.0,MIA,,,,Haslem,U. Haslem,,,,,27.93,Missed,,,,,,,,,,,,,,,,,,,
130,PT01M14.00S,2022-04-10T23:31:06.2Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,28,28,2022-04-10T23:31:13Z,1270000,,,0,,M. Wagner REBOUND (Off:0 Def:5),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,129.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
131,PT01M05.00S,2022-04-10T23:31:15.5Z,1,REGULAR,3pt,Jump Shot,[],1629021,32.14520367936925,38.23529411764706,1610612753,28,28,2022-04-10T23:31:20Z,1280000,59.0,250.0,1,left,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
132,PT01M02.00S,2022-04-10T23:31:18.5Z,1,REGULAR,rebound,defensive,[],1630606,,,1610612748,28,28,2022-04-10T23:31:20Z,1290000,,,0,,J. Smart REBOUND (Off:0 Def:1),[1630606],1610612748.0,MIA,,,,Smart,J. Smart,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
133,PT00M55.60S,2022-04-10T23:31:25.8Z,1,REGULAR,3pt,Jump Shot,[],1630209,73.27529566360053,12.009803921568627,1610612748,28,28,2022-04-10T23:31:30Z,1300000,-190.0,199.0,1,right,MISS O. Yurtseven 27' 3PT,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,27.49,Missed,,,,,,,,,,,,,,,,,,,
134,PT00M52.20S,2022-04-10T23:31:29.2Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,28,28,2022-04-10T23:31:30Z,1310000,,,0,,M. Wagner REBOUND (Off:0 Def:6),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,133.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
135,PT00M46.70S,2022-04-10T23:31:35.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,8.360709592641262,54.90196078431373,1610612753,28,28,2022-04-10T23:35:40Z,1320000,-25.0,26.0,1,left,MISS R. Hampton driving Layup - blocked,"[1630181, 1630209]",1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,3.58,Missed,,,,,,,,,,,,Yurtseven,1630209.0,,,,,,
136,PT00M46.70S,2022-04-10T23:31:35.1Z,1,REGULAR,block,,[],1630209,,,1610612753,28,28,2022-04-10T23:31:38Z,1330000,,,0,,O. Yurtseven BLOCK (1 BLK),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M43.00S,2022-04-10T23:31:38.8Z,1,REGULAR,rebound,defensive,[],1630209,,,1610612748,28,28,2022-04-10T23:31:49Z,1340000,,,0,,O. Yurtseven REBOUND (Off:1 Def:3),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,135.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
138,PT00M36.80S,2022-04-10T23:31:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630606,92.85479632063075,51.470588235294116,1610612748,28,28,2022-04-10T23:31:54Z,1350000,7.0,15.0,1,right,MISS J. Smart driving Layup,[1630606],1610612748.0,MIA,driving,,,Smart,J. Smart,,,,,1.65,Missed,,,,,,,,,,,,,,,,,,,
140,PT00M36.80S,2022-04-10T23:31:44.9Z,1,REGULAR,rebound,offensive,[],1630209,,,1610612748,28,28,2022-04-10T23:31:54Z,1370000,,,0,,O. Yurtseven REBOUND (Off:2 Def:3),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,138.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
141,PT00M31.80S,2022-04-10T23:31:52.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630606,93.9758541392904,97.81709558823529,1610612748,28,31,2022-04-10T23:32:20Z,1380000,239.0,4.0,1,right,J. Smart 3PT  (3 PTS) (O. Yurtseven 1 AST),"[1630606, 1630209]",1610612748.0,MIA,,,,Smart,J. Smart,,,,,23.91,Made,,,,,3.0,,,,O. Yurtseven,1630209.0,1.0,,,,,,,,
142,PT00M15.40S,2022-04-10T23:32:10.6Z,1,REGULAR,3pt,Jump Shot,[],1629021,29.122864651773984,74.75490196078431,1610612753,31,31,2022-04-10T23:32:25Z,1390000,-124.0,221.0,1,left,M. Wagner 25' 3PT  (10 PTS) (R. Hampton 2 AST),"[1629021, 1630181]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,25.36,Made,,,,,10.0,,,,R. Hampton,1630181.0,2.0,,,,,,,,
143,PT00M01.80S,2022-04-10T23:32:30.6Z,1,REGULAR,turnover,out-of-bounds,[],1630606,,,1610612748,31,31,2022-04-10T23:32:41Z,1400000,,,0,,J. Smart bad pass out-of-bounds TURNOVER (1 TO),[1630606],1610612748.0,MIA,bad pass,,,Smart,J. Smart,,,,,,,,,,,,1.0,,,,,,,,200832.0,,,,,
144,PT00M01.80S,2022-04-10T23:32:34.7Z,1,REGULAR,substitution,out,[],1629021,,,1610612753,31,31,2022-04-10T23:32:42Z,1410000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M01.80S,2022-04-10T23:32:34.7Z,1,REGULAR,substitution,in,[],1629678,,,1610612753,31,31,2022-04-10T23:32:42Z,1420000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M00.00S,2022-04-10T23:32:48.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201577,52.38173455978975,52.94117647058824,1610612753,31,31,2022-04-10T23:33:32Z,1430000,-15.0,440.0,1,left,MISS R. Lopez 44' 3PT,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,44.01,Missed,,,,,,,,,,,,,,,,,,,
148,PT00M00.00S,2022-04-10T23:32:48.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,31,31,2022-04-10T23:33:32Z,1440000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,,
149,PT00M00.00S,2022-04-10T23:33:01.3Z,1,REGULAR,period,end,[],0,,,1610612753,31,31,2022-04-10T23:33:01Z,1450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-04-10T23:34:56.2Z,2,REGULAR,substitution,out,['startperiod'],1628539,,,1610612753,31,31,2022-04-10T23:35:25Z,1460000,,,0,,SUB out: M. Mulder,[1628539],1610612748.0,MIA,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-04-10T23:34:56.2Z,2,REGULAR,substitution,out,['startperiod'],1630209,,,1610612753,31,31,2022-04-10T23:35:25Z,1470000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-04-10T23:34:56.2Z,2,REGULAR,substitution,in,['startperiod'],1629312,,,1610612753,31,31,2022-04-10T23:35:25Z,1480000,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-04-10T23:34:56.2Z,2,REGULAR,substitution,in,['startperiod'],1629130,,,1610612753,31,31,2022-04-10T23:35:25Z,1490000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-04-10T23:35:32.0Z,2,REGULAR,period,start,[],0,,,1610612748,31,31,2022-04-10T23:35:32Z,1500000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M47.00S,2022-04-10T23:35:44.1Z,2,REGULAR,2pt,Jump Shot,[],2617,92.85479632063075,20.588235294117645,1610612748,31,31,2022-04-10T23:36:01Z,1510000,-147.0,15.0,1,right,MISS U. Haslem 14' Jump Shot,[2617],1610612748.0,MIA,,,,Haslem,U. Haslem,,,,,14.78,Missed,,,,,,,,,,,,,,,,,,,
156,PT11M43.00S,2022-04-10T23:35:48.1Z,2,REGULAR,rebound,defensive,[],1629649,,,1610612753,31,31,2022-04-10T23:36:01Z,1520000,,,0,,I. Brazdeikis REBOUND (Off:0 Def:1),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
162,PT11M35.00S,2022-04-10T23:36:00.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629649,7.178055190538765,49.01960784313725,1610612753,33,31,2022-04-10T23:42:46Z,1540000,5.0,15.0,1,left,I. Brazdeikis driving Layup (2 PTS) (R. Lopez 2 AST),"[1629649, 201577]",1610612753.0,ORL,driving,,,Brazdeikis,I. Brazdeikis,,,,,1.58,Made,,,,,2.0,,,,R. Lopez,201577.0,2.0,,,,,,,,
160,PT11M35.00S,2022-04-10T23:36:25.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612748,33,31,2022-04-10T23:41:18Z,1560000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M35.00S,2022-04-10T23:36:44.7Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612748,33,31,2022-04-10T23:41:18Z,1570000,,,0,,,[],1610612753.0,ORL,overturned,,,,,,,,,,,,,,,,,,,,,,,,200832.0,,,,,Corrected to Shooting Foul on U. Haslem
163,PT11M35.00S,2022-04-10T23:38:07.2Z,2,REGULAR,foul,personal,['1freethrow'],2617,,,1610612753,33,31,2022-04-10T23:38:24Z,1590000,,,0,,U. Haslem shooting personal FOUL (1 PF) (Brazdeikis 1 FT),"[2617, 1629649]",1610612748.0,MIA,shooting,,,Haslem,U. Haslem,,,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Brazdeikis,1629649.0,
166,PT11M35.00S,2022-04-10T23:39:14.4Z,2,REGULAR,freethrow,1 of 1,[],1629649,,,1610612753,33,31,2022-04-10T23:39:20Z,1610000,,,0,,MISS I. Brazdeikis Free Throw 1 of 1,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
167,PT11M32.00S,2022-04-10T23:39:17.4Z,2,REGULAR,rebound,defensive,[],2617,,,1610612748,33,31,2022-04-10T23:39:20Z,1620000,,,0,,U. Haslem REBOUND (Off:0 Def:1),[2617],1610612748.0,MIA,,,,Haslem,U. Haslem,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
168,PT11M19.00S,2022-04-10T23:39:29.2Z,2,REGULAR,3pt,Jump Shot,[],1630606,65.52233902759527,48.28431372549019,1610612748,33,34,2022-04-10T23:39:34Z,1630000,-9.0,272.0,1,right,J. Smart 27' 3PT  (6 PTS) (D. Robinson 3 AST),"[1630606, 1629130]",1610612748.0,MIA,,,,Smart,J. Smart,,,,,27.17,Made,,,,,6.0,,,,D. Robinson,1629130.0,3.0,,,,,,,,
171,PT10M54.00S,2022-04-10T23:40:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629649,6.652431011826544,47.549019607843135,1610612753,35,34,2022-04-10T23:45:27Z,1650000,12.0,10.0,1,left,I. Brazdeikis driving Layup (4 PTS),[1629649],1610612753.0,ORL,driving,,,Brazdeikis,I. Brazdeikis,,,,,1.59,Made,,,,,4.0,,,,,,,,,,,,,,
172,PT10M34.00S,2022-04-10T23:40:14.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629312,89.04402102496715,52.450980392156865,1610612748,35,36,2022-04-10T23:40:23Z,1660000,12.0,50.0,1,right,H. Highsmith driving floating Jump Shot (6 PTS) (G. Vincent 1 AST),"[1629312, 1629216]",1610612748.0,MIA,driving floating,,,Highsmith,H. Highsmith,,,,,5.2,Made,,,,,6.0,,,,G. Vincent,1629216.0,1.0,,,,,,,,
174,PT10M14.00S,2022-04-10T23:40:34.5Z,2,REGULAR,3pt,Jump Shot,[],1630181,23.209592641261498,87.99019607843137,1610612753,38,36,2022-04-10T23:40:44Z,1680000,-190.0,166.0,1,left,R. Hampton 25' 3PT step back (11 PTS) (I. Brazdeikis 1 AST),"[1630181, 1629649]",1610612753.0,ORL,step back,,,Hampton,R. Hampton,,,,,25.21,Made,,,,,11.0,,,,I. Brazdeikis,1629649.0,1.0,,,,,,,,
176,PT09M56.00S,2022-04-10T23:40:52.4Z,2,REGULAR,2pt,Jump Shot,[],2617,78.26872536136662,51.225490196078425,1610612748,38,36,2022-04-10T23:41:01Z,1700000,6.0,152.0,1,right,MISS U. Haslem 15' pullup Shot,[2617],1610612748.0,MIA,pullup,,,Haslem,U. Haslem,,,,,15.19,Missed,,,,,,,,,,,,,,,,,,,
177,PT09M49.00S,2022-04-10T23:40:59.4Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,38,36,2022-04-10T23:41:01Z,1710000,,,0,,R. Hampton REBOUND (Off:0 Def:2),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,176.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
178,PT09M48.00S,2022-04-10T23:41:04.0Z,2,REGULAR,foul,personal,['3freethrow'],1629216,,,1610612753,38,36,2022-04-10T23:41:19Z,1720000,,,0,,G. Vincent shooting personal FOUL (1 PF) (Cannady 3 FT),"[1629216, 1629962]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Cannady,1629962.0,
180,PT09M48.00S,2022-04-10T23:41:32.7Z,2,REGULAR,freethrow,1 of 3,[],1629962,,,1610612753,39,36,2022-04-10T23:41:32Z,1740000,,,0,,D. Cannady Free Throw 1 of 3 (4 PTS),[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
181,PT09M48.00S,2022-04-10T23:41:45.3Z,2,REGULAR,freethrow,2 of 3,[],1629962,,,1610612753,40,36,2022-04-10T23:41:45Z,1750000,,,0,,D. Cannady Free Throw 2 of 3 (5 PTS),[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
182,PT09M48.00S,2022-04-10T23:42:00.0Z,2,REGULAR,freethrow,3 of 3,[],1629962,,,1610612753,41,36,2022-04-10T23:42:00Z,1760000,,,0,,D. Cannady Free Throw 3 of 3 (6 PTS),[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
183,PT09M38.00S,2022-04-10T23:42:19.3Z,2,REGULAR,turnover,out-of-bounds,[],1630606,,,1610612748,41,36,2022-04-10T23:44:49Z,1770000,,,0,,J. Smart bad pass out-of-bounds TURNOVER (2 TO),[1630606],1610612748.0,MIA,bad pass,,,Smart,J. Smart,,,,,,,,,,,,2.0,,,,,,,,1626301.0,,,,,
