actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
86,PT05M41.00S,2022-01-22T00:26:29.3Z,1,REGULAR,block,,[],1628976,,,1610612747,11,16,2022-01-22T00:26:45Z,825000,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M39.00S,2022-01-22T00:26:31.3Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,11,16,2022-01-22T00:26:35Z,830000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,
84,PT05M35.00S,2022-01-22T00:26:35.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203914,30.042706964520367,24.019607843137255,1610612753,11,16,2022-01-22T00:30:20Z,840000,130.0,230.0,1,left,MISS G. Harris 26' running pullup 3PT,[203914],1610612753.0,ORL,running pullup,,,Harris,G. Harris,,,,,26.41,Missed,,,,,,,,,,,,,,,,,,,
85,PT05M32.00S,2022-01-22T00:26:38.5Z,1,REGULAR,rebound,defensive,[],2772,,,1610612747,11,16,2022-01-22T00:30:20Z,850000,,,0,,T. Ariza REBOUND (Off:0 Def:2),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,84.0,2.0,2.0,0.0,,,,,,,,,,,,,
87,PT05M24.00S,2022-01-22T00:26:49.2Z,1,REGULAR,foul,personal,[],1630175,,,1610612747,11,16,2022-01-22T00:27:00Z,860000,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 2772]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,203177.0,1.0,0.0,Ariza,2772.0,,,,,,,,
89,PT05M24.00S,2022-01-22T00:26:56.8Z,1,REGULAR,substitution,out,[],2544,,,1610612747,11,16,2022-01-22T00:27:00Z,880000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M24.00S,2022-01-22T00:26:56.8Z,1,REGULAR,substitution,in,[],1628370,,,1610612747,11,16,2022-01-22T00:27:00Z,890000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M15.00S,2022-01-22T00:27:14.0Z,1,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612747,11,16,2022-01-22T00:27:23Z,900000,,,0,,C. Anthony shooting personal FOUL (2 PF) (Westbrook 2 FT),"[1630175, 201566]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,2004.0,2.0,0.0,Westbrook,201566.0,,,,,,,,
93,PT05M15.00S,2022-01-22T00:27:42.9Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,11,17,2022-01-22T00:27:42Z,920000,,,0,,R. Westbrook Free Throw 1 of 2 (5 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,,,,,,,,5.0,,,,,,,
94,PT05M15.00S,2022-01-22T00:28:02.5Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,11,18,2022-01-22T00:28:02Z,930000,,,0,,R. Westbrook Free Throw 2 of 2 (6 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,,,,,,,,6.0,,,,,,,
95,PT04M57.00S,2022-01-22T00:28:21.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,6.389618922470433,53.18627450980392,1610612753,13,18,2022-01-22T00:28:27Z,940000,-16.0,8.0,1,left,W. Carter Jr. driving Layup (2 PTS),[1628976],1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,1.76,Made,,,,,,,,,,,,2.0,,,,,,,
96,PT04M45.00S,2022-01-22T00:28:33.3Z,1,REGULAR,3pt,Jump Shot,[],2772,81.42247043363994,93.62745098039215,1610612747,13,18,2022-01-22T00:28:38Z,950000,218.0,122.0,1,right,MISS T. Ariza 25' 3PT,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,,
97,PT04M43.00S,2022-01-22T00:28:35.3Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,13,18,2022-01-22T00:28:38Z,960000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,96.0,2.0,2.0,0.0,,,,,,,,,,,,,
98,PT04M36.00S,2022-01-22T00:28:42.7Z,1,REGULAR,3pt,Jump Shot,[],1629643,32.276609724047304,26.715686274509803,1610612753,13,18,2022-01-22T00:28:47Z,970000,116.0,251.0,1,left,MISS C. Okeke 27' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,27.66,Missed,,,,,,,,,,,,,,,,,,,
99,PT04M33.00S,2022-01-22T00:28:45.7Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,13,18,2022-01-22T00:28:47Z,980000,,,0,,R. Westbrook REBOUND (Off:1 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,98.0,3.0,2.0,1.0,,,,,,,,,,,,,
100,PT04M23.00S,2022-01-22T00:28:56.2Z,1,REGULAR,2pt,Jump Shot,[],201566,84.05059132720105,23.284313725490197,1610612747,13,18,2022-01-22T00:29:01Z,990000,-134.0,97.0,1,right,MISS R. Westbrook 16' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,16.53,Missed,,,,,,,,,,,,,,,,,,,
101,PT04M19.00S,2022-01-22T00:29:00.2Z,1,REGULAR,rebound,defensive,[],203082,,,1610612753,13,18,2022-01-22T00:29:01Z,1000000,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,
102,PT04M13.00S,2022-01-22T00:29:07.6Z,1,REGULAR,foul,offensive,[],203082,,,1610612753,13,18,2022-01-22T00:29:23Z,1010000,,,0,,T. Ross charge offensive FOUL (1 PF),"[203082, 2772]",1610612753.0,ORL,charge,,,Ross,T. Ross,,,,,,,,,,,,,2004.0,1.0,0.0,Ariza,2772.0,,,,,,,,
104,PT04M13.00S,2022-01-22T00:29:07.6Z,1,REGULAR,turnover,offensive foul,[],203082,,,1610612753,13,18,2022-01-22T00:29:07Z,1030000,,,0,,T. Ross offensive foul TURNOVER (1 TO),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,2004.0,,,,,,1.0,,,,,,
105,PT04M13.00S,2022-01-22T00:29:16.4Z,1,REGULAR,substitution,out,[],1630175,,,1610612747,13,18,2022-01-22T00:29:25Z,1040000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M13.00S,2022-01-22T00:29:16.4Z,1,REGULAR,substitution,out,[],2772,,,1610612747,13,18,2022-01-22T00:29:25Z,1050000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M13.00S,2022-01-22T00:29:16.4Z,1,REGULAR,substitution,in,[],1630591,,,1610612747,13,18,2022-01-22T00:29:25Z,1060000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M13.00S,2022-01-22T00:29:16.4Z,1,REGULAR,substitution,in,[],2546,,,1610612747,13,18,2022-01-22T00:29:25Z,1070000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M55.00S,2022-01-22T00:29:53.9Z,1,REGULAR,turnover,out-of-bounds,[],1628370,,,1610612747,13,18,2022-01-22T00:30:16Z,1080000,,,0,,M. Monk step out-of-bounds TURNOVER (1 TO),[1628370],1610612747.0,LAL,step,,,Monk,M. Monk,,,,,,,,,,,,,201245.0,,,,,,1.0,,,,,,
110,PT03M44.00S,2022-01-22T00:30:19.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628976,2.9730617608409986,94.11764705882352,1610612753,16,18,2022-01-22T00:30:29Z,1090000,-221.0,-25.0,1,left,W. Carter Jr. 3PT  (5 PTS) (J. Suggs 2 AST),"[1628976, 1630591]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,22.2,Made,,,,,,,,,,,,5.0,,,,J. Suggs,1630591.0,2.0,
112,PT03M31.00S,2022-01-22T00:30:32.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.40932982917214,45.588235294117645,1610612747,16,18,2022-01-22T00:30:37Z,1110000,-22.0,28.0,1,right,MISS R. Westbrook driving finger roll Layup,[201566],1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,3.59,Missed,,,,,,,,,,,,,,,,,,,
113,PT03M29.00S,2022-01-22T00:30:34.4Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,16,18,2022-01-22T00:30:34Z,1120000,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,
114,PT03M26.00S,2022-01-22T00:30:37.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203082,27.677398160315374,20.833333333333336,1610612753,16,18,2022-01-22T00:30:44Z,1130000,146.0,208.0,1,left,MISS T. Ross 25' running 3PT,[203082],1610612753.0,ORL,running,,,Ross,T. Ross,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
115,PT03M22.00S,2022-01-22T00:30:41.2Z,1,REGULAR,rebound,defensive,[],202340,,,1610612747,16,18,2022-01-22T00:30:44Z,1140000,,,0,,A. Bradley REBOUND (Off:0 Def:1),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,
116,PT03M16.00S,2022-01-22T00:30:48.1Z,1,REGULAR,turnover,bad pass,[],1626169,,,1610612747,16,18,2022-01-22T00:35:13Z,1150000,,,0,,S. Johnson bad pass TURNOVER (1 TO),"[1626169, 1628976]",1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,1.0,Carter Jr.,1628976.0,,,,
117,PT03M16.00S,2022-01-22T00:30:48.1Z,1,REGULAR,steal,,[],1628976,,,1610612753,16,18,2022-01-22T00:35:13Z,1160000,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M09.00S,2022-01-22T00:30:54.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628976,32.802233902759525,50.98039215686274,1610612753,16,18,2022-01-22T00:31:00Z,1170000,-5.0,256.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
119,PT03M06.00S,2022-01-22T00:30:57.6Z,1,REGULAR,rebound,defensive,[],1626169,,,1610612747,16,18,2022-01-22T00:31:00Z,1180000,,,0,,S. Johnson REBOUND (Off:0 Def:1),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,
120,PT02M55.00S,2022-01-22T00:31:07.8Z,1,REGULAR,3pt,Jump Shot,[],2546,91.27792378449409,94.6078431372549,1610612747,16,18,2022-01-22T00:31:13Z,1190000,223.0,29.0,1,right,MISS C. Anthony 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,22.49,Missed,,,,,,,,,,,,,,,,,,,
121,PT02M53.00S,2022-01-22T00:31:09.8Z,1,REGULAR,rebound,defensive,[],1629643,,,1610612753,16,18,2022-01-22T00:31:13Z,1200000,,,0,,C. Okeke REBOUND (Off:0 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,
122,PT02M53.00S,2022-01-22T00:31:13.5Z,1,REGULAR,foul,personal,[],201566,,,1610612753,16,18,2022-01-22T00:35:44Z,1210000,,,0,,R. Westbrook take personal FOUL (1 PF),"[201566, 1629643]",1610612747.0,LAL,take,,,Westbrook,R. Westbrook,,,,,,,,,,,,,203177.0,1.0,0.0,Okeke,1629643.0,,,,,,,,
124,PT02M53.00S,2022-01-22T00:31:21.8Z,1,REGULAR,substitution,out,[],203914,,,1610612753,16,18,2022-01-22T00:31:42Z,1230000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M53.00S,2022-01-22T00:31:21.8Z,1,REGULAR,substitution,out,[],201566,,,1610612753,16,18,2022-01-22T00:31:42Z,1240000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M53.00S,2022-01-22T00:31:21.8Z,1,REGULAR,substitution,out,[],1626169,,,1610612753,16,18,2022-01-22T00:31:42Z,1250000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M53.00S,2022-01-22T00:31:21.8Z,1,REGULAR,substitution,out,[],202340,,,1610612753,16,18,2022-01-22T00:31:42Z,1260000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M53.00S,2022-01-22T00:31:21.8Z,1,REGULAR,substitution,in,[],1630532,,,1610612753,16,18,2022-01-22T00:31:42Z,1270000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M53.00S,2022-01-22T00:31:21.8Z,1,REGULAR,substitution,in,[],1629659,,,1610612753,16,18,2022-01-22T00:31:42Z,1280000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M53.00S,2022-01-22T00:31:21.8Z,1,REGULAR,substitution,in,[],2544,,,1610612753,16,18,2022-01-22T00:31:42Z,1290000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M53.00S,2022-01-22T00:31:21.8Z,1,REGULAR,substitution,in,[],1630559,,,1610612753,16,18,2022-01-22T00:31:42Z,1300000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M42.00S,2022-01-22T00:31:49.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,7.5722733245729295,44.11764705882353,1610612753,18,18,2022-01-22T00:31:54Z,1310000,29.0,19.0,1,left,J. Suggs driving Layup (4 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,3.48,Made,,,,,,,,,,,,4.0,,,,,,,
133,PT02M34.00S,2022-01-22T00:32:03.3Z,1,REGULAR,foul,personal,['2freethrow'],1629643,,,1610612747,18,18,2022-01-22T00:32:16Z,1320000,,,0,,C. Okeke shooting personal FOUL (1 PF) (James 2 FT),"[1629643, 2544]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,,,,,,,,,203177.0,1.0,0.0,James,2544.0,,,,,,,,
135,PT02M34.00S,2022-01-22T00:32:43.5Z,1,REGULAR,stoppage,court clean up,[],0,,,1610612747,18,18,2022-01-22T00:32:43Z,1340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M34.00S,2022-01-22T00:33:15.0Z,1,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,18,19,2022-01-22T00:33:15Z,1350000,,,0,,L. James Free Throw 1 of 2 (5 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,,,,,,5.0,,,,,,,
137,PT02M34.00S,2022-01-22T00:33:33.3Z,1,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,18,20,2022-01-22T00:33:33Z,1360000,,,0,,L. James Free Throw 2 of 2 (6 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,,,,,,6.0,,,,,,,
138,PT02M25.00S,2022-01-22T00:33:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,6.652431011826544,44.11764705882353,1610612753,20,20,2022-01-22T00:33:52Z,1370000,29.0,10.0,1,left,J. Suggs driving Layup (6 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,3.11,Made,,,,,,,,,,,,6.0,,,,,,,
139,PT02M25.00S,2022-01-22T00:33:48.5Z,1,REGULAR,foul,personal,['1freethrow'],2546,,,1610612753,20,20,2022-01-22T00:33:58Z,1380000,,,0,,C. Anthony shooting personal FOUL (1 PF) (Suggs 1 FT),"[2546, 1630591]",1610612747.0,LAL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,203177.0,1.0,0.0,Suggs,1630591.0,,,,,,,,
141,PT02M25.00S,2022-01-22T00:34:09.0Z,1,REGULAR,freethrow,1 of 1,[],1630591,,,1610612753,21,20,2022-01-22T00:34:09Z,1400000,,,0,,J. Suggs Free Throw 1 of 1 (7 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,,,,,,,,,,,,7.0,,,,,,,
142,PT02M16.00S,2022-01-22T00:34:19.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.72339027595268,44.85294117647059,1610612747,21,22,2022-01-22T00:34:24Z,1410000,-26.0,16.0,1,right,L. James driving Layup (8 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,3.02,Made,,,,,,,,,,,,8.0,,,,,,,
143,PT02M07.00S,2022-01-22T00:34:30.1Z,1,REGULAR,foul,personal,['2freethrow'],2546,,,1610612753,21,22,2022-01-22T00:34:37Z,1420000,,,0,,C. Anthony shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[2546, 1628976]",1610612747.0,LAL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,201245.0,2.0,0.0,Carter Jr.,1628976.0,,,,,,,,
145,PT02M07.00S,2022-01-22T00:35:02.2Z,1,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,21,22,2022-01-22T00:35:02Z,1440000,,,0,,MISS W. Carter Jr. Free Throw 1 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
146,PT02M07.00S,2022-01-22T00:35:02.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,21,22,2022-01-22T00:35:02Z,1450000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,,
147,PT02M07.00S,2022-01-22T00:35:23.0Z,1,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,22,22,2022-01-22T00:35:23Z,1460000,,,0,,W. Carter Jr. Free Throw 2 of 2 (6 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,,,,,,,,,,,,6.0,,,,,,,
148,PT01M59.00S,2022-01-22T00:35:34.0Z,1,REGULAR,turnover,out-of-bounds,[],1628370,,,1610612747,22,22,2022-01-22T00:35:41Z,1470000,,,0,,M. Monk bad pass out-of-bounds TURNOVER (2 TO),[1628370],1610612747.0,LAL,bad pass,,,Monk,M. Monk,,,,,,,,,,,,,201245.0,,,,,,2.0,,,,,,
149,PT01M52.00S,2022-01-22T00:35:47.7Z,1,REGULAR,foul,offensive,[],1630591,,,1610612753,22,22,2022-01-22T00:35:57Z,1480000,,,0,,J. Suggs charge offensive FOUL (1 PF),"[1630591, 1630559]",1610612753.0,ORL,charge,,,Suggs,J. Suggs,,,,,,,,,,,,,203177.0,1.0,0.0,Reaves,1630559.0,,,,,,,,
151,PT01M52.00S,2022-01-22T00:35:47.7Z,1,REGULAR,turnover,offensive foul,[],1630591,,,1610612753,22,22,2022-01-22T00:35:47Z,1500000,,,0,,J. Suggs offensive foul TURNOVER (2 TO),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,203177.0,,,,,,2.0,,,,,,
152,PT01M37.00S,2022-01-22T00:36:18.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,22,22,2022-01-22T00:36:18Z,1510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M28.00S,2022-01-22T00:36:40.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628370,83.65637319316689,59.55882352941176,1610612747,22,22,2022-01-22T00:36:55Z,1520000,48.0,101.0,1,right,MISS M. Monk 11' driving floating Shot,[1628370],1610612747.0,LAL,driving floating,,,Monk,M. Monk,,,,,11.18,Missed,,,,,,,,,,,,,,,,,,,
154,PT01M28.00S,2022-01-22T00:36:40.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,22,22,2022-01-22T00:36:55Z,1530000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,153.0,,,,,,,,,,,,,,,,
155,PT01M28.00S,2022-01-22T00:36:46.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630559,,,1610612753,22,22,2022-01-22T00:37:11Z,1540000,,,0,,A. Reaves loose ball personal FOUL (1 PF) (Suggs 2 FT),"[1630559, 1630591]",1610612747.0,LAL,loose ball,,,Reaves,A. Reaves,,,,,,,,,,,,,203177.0,1.0,0.0,Suggs,1630591.0,,,,,,,,
157,PT01M28.00S,2022-01-22T00:37:14.7Z,1,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,23,22,2022-01-22T00:37:14Z,1560000,,,0,,J. Suggs Free Throw 1 of 2 (8 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,,,,,,,,,,,,8.0,,,,,,,
158,PT01M28.00S,2022-01-22T00:37:30.6Z,1,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,24,22,2022-01-22T00:37:30Z,1570000,,,0,,J. Suggs Free Throw 2 of 2 (9 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,,,,,,,,,,,,9.0,,,,,,,
159,PT01M07.00S,2022-01-22T00:37:52.7Z,1,REGULAR,2pt,Jump Shot,[],2546,79.58278580814718,81.86274509803921,1610612747,24,24,2022-01-22T00:38:00Z,1580000,159.0,139.0,1,right,C. Anthony 21' pullup Jump Shot (2 PTS) (L. James 2 AST),"[2546, 2544]",1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,21.17,Made,,,,,,,,,,,,2.0,,,,L. James,2544.0,2.0,
161,PT01M01.00S,2022-01-22T00:38:01.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,8.09789750328515,46.07843137254902,1610612753,24,24,2022-01-22T00:38:17Z,1600000,20.0,24.0,1,left,MISS J. Suggs driving Layup - blocked,"[1630591, 2544]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,3.07,Missed,James,2544.0,,,,,,,,,,,,,,,,,
162,PT01M01.00S,2022-01-22T00:38:01.3Z,1,REGULAR,block,,[],2544,,,1610612753,24,24,2022-01-22T00:38:03Z,1610000,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT01M01.00S,2022-01-22T00:38:01.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,24,24,2022-01-22T00:38:17Z,1620000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,161.0,,,,,,,,,,,,,,,,
164,PT01M01.00S,2022-01-22T00:38:07.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,24,24,2022-01-22T00:38:07Z,1630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M52.70S,2022-01-22T00:38:21.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629643,4.02431011826544,94.6078431372549,1610612753,24,24,2022-01-22T00:38:27Z,1640000,-223.0,-15.0,1,left,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,22.35,Missed,,,,,,,,,,,,,,,,,,,
166,PT00M50.00S,2022-01-22T00:38:24.3Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,24,24,2022-01-22T00:38:27Z,1650000,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,165.0,2.0,2.0,0.0,,,,,,,,,,,,,
167,PT00M46.30S,2022-01-22T00:38:31.5Z,1,REGULAR,turnover,traveling,[],2544,,,1610612747,24,24,2022-01-22T00:38:47Z,1660000,,,0,,L. James traveling TURNOVER (2 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,203177.0,,,,,,2.0,,,,,,
168,PT00M31.60S,2022-01-22T00:39:04.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629643,32.802233902759525,33.088235294117645,1610612753,27,24,2022-01-22T00:39:09Z,1670000,85.0,256.0,1,left,C. Okeke 26' 3PT  (3 PTS) (J. Suggs 3 AST),"[1629643, 1630591]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,26.94,Made,,,,,,,,,,,,3.0,,,,J. Suggs,1630591.0,3.0,
170,PT00M10.30S,2022-01-22T00:39:28.4Z,1,REGULAR,2pt,Jump Shot,[],2546,88.51839684625493,74.50980392156863,1610612747,27,24,2022-01-22T00:39:33Z,1690000,123.0,55.0,1,right,MISS C. Anthony 13' turnaround fadeaway Shot,[2546],1610612747.0,LAL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,13.44,Missed,,,,,,,,,,,,,,,,,,,
171,PT00M08.30S,2022-01-22T00:39:30.6Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,27,24,2022-01-22T00:39:30Z,1700000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,170.0,3.0,3.0,0.0,,,,,,,,,,,,,
