actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
89,PT04M10.00S,2022-02-06T23:24:35.3Z,1,REGULAR,3pt,Jump Shot,[],203935,10.85742444152431,0.7352941176470588,1610612738,9,15,2022-02-06T23:24:43Z,880000,246.0,50.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,
90,PT04M05.00S,2022-02-06T23:24:40.3Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,9,15,2022-02-06T23:24:43Z,890000,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,89.0,3.0,3.0,0.0,,,,,,,,,,,,,,
91,PT04M00.00S,2022-02-06T23:24:46.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203914,90.88370565045992,54.65686274509803,1610612753,9,15,2022-02-06T23:25:00Z,900000,23.0,33.0,1,right,MISS G. Harris running Layup,[203914],1610612753.0,ORL,running,,,Harris,G. Harris,,,,,4.06,Missed,,,,,,,,,,,,,,,,,,
92,PT03M58.00S,2022-02-06T23:24:48.5Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,9,15,2022-02-06T23:27:55Z,910000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,91.0,2.0,1.0,1.0,,,,,,,,,,,,,,
93,PT03M58.00S,2022-02-06T23:24:58.3Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628976,94.40999984741211,50.0,1610612753,11,15,2022-02-06T23:28:09Z,920000,0.0,0.0,1,right,W. Carter Jr. tip DUNK (2 PTS),[1628976],1610612753.0,ORL,tip,,,Carter Jr.,W. Carter Jr.,,,,,0.0,Made,,,,,,,,2.0,,,,,,,,,,
94,PT03M46.00S,2022-02-06T23:25:02.1Z,1,REGULAR,3pt,Jump Shot,[],1626196,31.61957950065703,39.46078431372549,1610612738,11,15,2022-02-06T23:27:34Z,930000,53.0,245.0,1,left,MISS J. Richardson 25' 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,
95,PT03M44.00S,2022-02-06T23:25:04.1Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,11,15,2022-02-06T23:27:34Z,940000,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,94.0,4.0,3.0,1.0,,,,,,,,,,,,,,
96,PT03M39.00S,2022-02-06T23:25:06.9Z,1,REGULAR,turnover,bad pass,[],1627759,,,1610612738,11,15,2022-02-06T23:25:20Z,950000,,,0,,J. Brown bad pass TURNOVER (1 TO),"[1627759, 1629643]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,1.0,Okeke,1629643.0,,,,,,,,,,,
97,PT03M39.00S,2022-02-06T23:25:06.9Z,1,REGULAR,steal,,[],1629643,,,1610612753,11,15,2022-02-06T23:25:08Z,960000,,,0,,C. Okeke STEAL (1 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M34.00S,2022-02-06T23:25:12.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629643,90.3580814717477,57.59803921568627,1610612753,13,15,2022-02-06T23:25:24Z,970000,38.0,38.0,1,right,C. Okeke running Layup (2 PTS),[1629643],1610612753.0,ORL,running,,,Okeke,C. Okeke,,,,,5.38,Made,,,,,,,,2.0,,,,,,,,,,
99,PT03M13.00S,2022-02-06T23:25:32.9Z,1,REGULAR,3pt,Jump Shot,[],1627759,33.065045992115635,50.49019607843137,1610612738,13,15,2022-02-06T23:25:38Z,980000,-2.0,258.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
100,PT03M13.00S,2022-02-06T23:25:32.9Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,13,15,2022-02-06T23:25:38Z,990000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,99.0,3.0,2.0,1.0,,,,,,,,,,,,,,
101,PT03M05.00S,2022-02-06T23:25:43.9Z,1,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,13,15,2022-02-06T23:25:53Z,1000000,,,0,,C. Anthony bad pass out-of-bounds TURNOVER (2 TO),[1630175],1610612753.0,ORL,bad pass,,,Anthony,C. Anthony,,,,,,,,,,,2.0,,,,1830.0,,,,,,,,,
102,PT03M05.00S,2022-02-06T23:25:48.1Z,1,REGULAR,substitution,out,[],1630532,,,1610612738,13,15,2022-02-06T23:26:07Z,1010000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M05.00S,2022-02-06T23:25:48.1Z,1,REGULAR,substitution,in,[],203082,,,1610612738,13,15,2022-02-06T23:26:07Z,1020000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M56.00S,2022-02-06T23:26:13.5Z,1,REGULAR,foul,personal,[],203914,,,1610612738,13,15,2022-02-06T23:38:16Z,1030000,,,0,,G. Harris personal FOUL (1 PF),"[203914, 1627759]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,1830.0,1.0,0.0,Brown,1627759.0,,,,,
109,PT02M56.00S,2022-02-06T23:26:27.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612738,13,15,2022-02-06T23:26:27Z,1050000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M56.00S,2022-02-06T23:28:22.1Z,1,REGULAR,substitution,out,[],1628976,,,1610612738,13,15,2022-02-06T23:29:11Z,1060000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M56.00S,2022-02-06T23:28:22.1Z,1,REGULAR,substitution,out,[],1630175,,,1610612738,13,15,2022-02-06T23:29:11Z,1070000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M56.00S,2022-02-06T23:28:22.1Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,13,15,2022-02-06T23:29:11Z,1080000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M56.00S,2022-02-06T23:28:22.1Z,1,REGULAR,substitution,out,[],203935,,,1610612738,13,15,2022-02-06T23:29:11Z,1090000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M56.00S,2022-02-06T23:28:22.1Z,1,REGULAR,substitution,out,[],1629057,,,1610612738,13,15,2022-02-06T23:29:11Z,1100000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M56.00S,2022-02-06T23:28:22.1Z,1,REGULAR,substitution,in,[],1630591,,,1610612738,13,15,2022-02-06T23:29:11Z,1110000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M56.00S,2022-02-06T23:28:22.1Z,1,REGULAR,substitution,in,[],1629021,,,1610612738,13,15,2022-02-06T23:29:11Z,1120000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M56.00S,2022-02-06T23:28:22.1Z,1,REGULAR,substitution,in,[],201143,,,1610612738,13,15,2022-02-06T23:29:11Z,1130000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M56.00S,2022-02-06T23:28:22.1Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,13,15,2022-02-06T23:29:11Z,1140000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M56.00S,2022-02-06T23:28:22.1Z,1,REGULAR,substitution,in,[],203471,,,1610612738,13,15,2022-02-06T23:29:11Z,1150000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M46.00S,2022-02-06T23:29:28.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201143,11.12023653088042,43.13725490196079,1610612738,13,17,2022-02-06T23:29:35Z,1160000,34.0,52.0,1,left,A. Horford 6' driving Hook (2 PTS) (G. Williams 1 AST),"[201143, 1629684]",1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,6.23,Made,,,,,,,,2.0,,,,,,G. Williams,1629684.0,1.0,,
122,PT02M29.00S,2022-02-06T23:29:44.2Z,1,REGULAR,3pt,Jump Shot,[],1629021,65.52233902759527,54.65686274509803,1610612753,13,17,2022-02-06T23:29:49Z,1180000,23.0,272.0,1,right,MISS M. Wagner 27' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,27.26,Missed,,,,,,,,,,,,,,,,,,
123,PT02M25.00S,2022-02-06T23:29:48.0Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,13,17,2022-02-06T23:29:48Z,1190000,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,122.0,2.0,2.0,0.0,,,,,,,,,,,,,,
124,PT02M12.00S,2022-02-06T23:30:01.7Z,1,REGULAR,3pt,Jump Shot,[],1628369,7.178055190538765,95.09803921568627,1610612738,13,17,2022-02-06T23:30:06Z,1200000,-225.0,15.0,1,left,MISS J. Tatum 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,22.6,Missed,,,,,,,,,,,,,,,,,,
125,PT02M09.00S,2022-02-06T23:30:04.5Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,13,17,2022-02-06T23:30:04Z,1210000,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,,,
126,PT02M03.00S,2022-02-06T23:30:10.6Z,1,REGULAR,3pt,Jump Shot,[],1629021,67.62483574244416,62.254901960784316,1610612753,13,17,2022-02-06T23:30:15Z,1220000,61.0,252.0,1,right,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,
127,PT01M59.00S,2022-02-06T23:30:14.6Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,13,17,2022-02-06T23:30:15Z,1230000,,,0,,A. Horford REBOUND (Off:1 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,126.0,4.0,3.0,1.0,,,,,,,,,,,,,,
128,PT01M41.00S,2022-02-06T23:30:32.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201143,8.278580814717477,43.77297794117647,1610612738,13,19,2022-02-06T23:31:27Z,1240000,31.0,25.0,1,left,A. Horford driving Layup (4 PTS),[201143],1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,4.01,Made,,,,,,,,4.0,,,,,,,,,,
129,PT01M28.00S,2022-02-06T23:30:45.3Z,1,REGULAR,3pt,Jump Shot,[],1629643,83.919185282523,1.2254901960784315,1610612753,13,19,2022-02-06T23:30:53Z,1250000,-244.0,99.0,1,right,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,
130,PT01M26.00S,2022-02-06T23:30:47.3Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,13,19,2022-02-06T23:30:53Z,1260000,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,
131,PT01M21.00S,2022-02-06T23:30:52.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203471,26.10052562417871,10.784313725490197,1610612738,13,19,2022-02-06T23:31:01Z,1270000,196.0,193.0,1,left,MISS D. Schroder 27' running 3PT,[203471],1610612738.0,BOS,running,,,Schroder,D. Schroder,,,,,27.5,Missed,,,,,,,,,,,,,,,,,,
132,PT01M17.00S,2022-02-06T23:30:56.6Z,1,REGULAR,rebound,defensive,[],203914,,,1610612753,13,19,2022-02-06T23:31:01Z,1280000,,,0,,G. Harris REBOUND (Off:0 Def:1),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT01M15.00S,2022-02-06T23:31:03.1Z,1,REGULAR,foul,personal,['2freethrow'],1626196,,,1610612753,13,19,2022-02-06T23:31:16Z,1290000,,,0,,J. Richardson shooting personal FOUL (1 PF) (Harris 2 FT),"[1626196, 203914]",1610612738.0,BOS,shooting,,,Richardson,J. Richardson,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Harris,203914.0,,,,,
135,PT01M15.00S,2022-02-06T23:31:30.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203914,,,1610612753,14,19,2022-02-06T23:31:30Z,1310000,,,0,,G. Harris Free Throw 1 of 2 (3 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
136,PT01M15.00S,2022-02-06T23:31:47.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203914,,,1610612753,15,19,2022-02-06T23:31:47Z,1320000,,,0,,G. Harris Free Throw 2 of 2 (4 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
137,PT00M46.80S,2022-02-06T23:33:09.0Z,1,REGULAR,jumpball,recovered,[],203914,,,1610612738,15,19,2022-02-06T23:33:54Z,1330000,,,0,,Jump Ball J. Suggs vs. A. Horford: Tip to G. Harris,"[203914, 1630591, 201143]",1610612753.0,ORL,heldball,G. Harris,203914.0,Harris,G. Harris,Suggs,1630591.0,Horford,201143.0,,,,,,,,,,,,,,,,,,,,
140,PT00M46.80S,2022-02-06T23:33:09.0Z,1,REGULAR,turnover,bad pass,[],1628369,,,1610612738,15,19,2022-02-06T23:34:28Z,1360000,,,0,,J. Tatum bad pass TURNOVER (2 TO),"[1628369, 1630591]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,2.0,Suggs,1630591.0,,,,,,,,,,,
141,PT00M46.80S,2022-02-06T23:33:09.0Z,1,REGULAR,steal,,[],1630591,,,1610612753,15,19,2022-02-06T23:34:54Z,1370000,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M44.00S,2022-02-06T23:33:11.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629021,92.19776609724047,50.0,1610612753,15,19,2022-02-06T23:33:24Z,1380000,0.0,21.0,1,right,MISS M. Wagner driving Layup,[1629021],1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,
143,PT00M42.70S,2022-02-06T23:33:13.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,15,19,2022-02-06T23:33:24Z,1390000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,142.0,,,,,,,,,,,,,,,,,
149,PT00M42.00S,2022-02-06T23:33:26.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,15,19,2022-02-06T23:34:23Z,1395000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M30.10S,2022-02-06T23:33:40.5Z,1,REGULAR,2pt,Jump Shot,[],203471,21.369908015768726,26.96078431372549,1610612738,15,19,2022-02-06T23:34:47Z,1400000,115.0,148.0,1,left,MISS D. Schroder 18' pullup Shot,[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,18.79,Missed,,,,,,,,,,,,,,,,,,
145,PT00M26.50S,2022-02-06T23:33:44.0Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,15,19,2022-02-06T23:33:44Z,1410000,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,144.0,2.0,2.0,0.0,,,,,,,,,,,,,,
146,PT00M05.10S,2022-02-06T23:34:05.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,90.3580814717477,43.872549019607845,1610612753,15,19,2022-02-06T23:34:16Z,1420000,-31.0,38.0,1,right,MISS J. Suggs driving reverse Layup,[1630591],1610612753.0,ORL,driving reverse,,,Suggs,J. Suggs,,,,,4.89,Missed,,,,,,,,,,,,,,,,,,
147,PT00M04.10S,2022-02-06T23:34:06.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,15,19,2022-02-06T23:34:16Z,1430000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,
148,PT00M04.10S,2022-02-06T23:34:10.8Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612753,15,19,2022-02-06T23:34:36Z,1440000,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,
150,PT00M00.20S,2022-02-06T23:34:33.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203471,6.783837056504599,45.83333333333333,1610612738,15,21,2022-02-06T23:34:46Z,1450000,21.0,11.0,1,left,D. Schroder driving Layup (2 PTS) (A. Horford 1 AST),"[203471, 201143]",1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,2.37,Made,,,,,,,,2.0,,,,,,A. Horford,201143.0,1.0,,
152,PT00M00.00S,2022-02-06T23:34:56.7Z,1,REGULAR,period,end,[],0,,,1610612753,15,21,2022-02-06T23:34:56Z,1470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-02-06T23:37:47.3Z,2,REGULAR,period,start,[],0,,,1610612738,15,21,2022-02-06T23:37:47Z,1480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M51.00S,2022-02-06T23:38:01.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,15,21,2022-02-06T23:38:01Z,1490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M41.00S,2022-02-06T23:38:25.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201143,6.915243101182654,47.794117647058826,1610612738,15,23,2022-02-06T23:38:34Z,1500000,11.0,13.0,1,left,A. Horford Layup (6 PTS) (J. Tatum 3 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,1.67,Made,,,,,,,,6.0,,,,,,J. Tatum,1628369.0,3.0,,
157,PT11M19.00S,2022-02-06T23:38:47.2Z,2,REGULAR,3pt,Jump Shot,[],1629021,71.43561103810775,20.34313725490196,1610612753,15,23,2022-02-06T23:38:52Z,1520000,-148.0,216.0,1,right,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,
158,PT11M15.00S,2022-02-06T23:38:51.2Z,2,REGULAR,rebound,defensive,[],203471,,,1610612738,15,23,2022-02-06T23:38:52Z,1530000,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,,,,,
159,PT11M02.00S,2022-02-06T23:39:10.4Z,2,REGULAR,turnover,out-of-bounds,[],1629684,,,1610612738,15,23,2022-02-06T23:39:20Z,1540000,,,0,,G. Williams step out-of-bounds TURNOVER (1 TO),[1629684],1610612738.0,BOS,step,,,Williams,G. Williams,,,,,,,,,,,1.0,,,,1628171.0,,,,,,,,,
160,PT10M53.00S,2022-02-06T23:39:24.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203082,92.32917214191852,50.98039215686274,1610612753,17,23,2022-02-06T23:39:34Z,1550000,5.0,20.0,1,right,T. Ross cutting Layup (2 PTS) (J. Suggs 1 AST),"[203082, 1630591]",1610612753.0,ORL,cutting,,,Ross,T. Ross,,,,,2.02,Made,,,,,,,,2.0,,,,,,J. Suggs,1630591.0,1.0,,
162,PT10M46.00S,2022-02-06T23:39:41.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,17,23,2022-02-06T23:39:42Z,1570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT10M38.00S,2022-02-06T23:39:54.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,6.652431011826544,49.26470588235294,1610612738,17,25,2022-02-06T23:40:02Z,1580000,4.0,10.0,1,left,G. Williams driving Layup (4 PTS),[1629684],1610612738.0,BOS,driving,,,Williams,G. Williams,,,,,1.07,Made,,,,,,,,4.0,,,,,,,,,,
164,PT10M29.00S,2022-02-06T23:40:03.4Z,2,REGULAR,3pt,Jump Shot,[],1629643,67.49342969776609,62.254901960784316,1610612753,20,25,2022-02-06T23:40:08Z,1590000,61.0,253.0,1,right,C. Okeke 26' 3PT  (5 PTS) (J. Suggs 2 AST),"[1629643, 1630591]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,26.04,Made,,,,,,,,5.0,,,,,,J. Suggs,1630591.0,2.0,,
166,PT10M13.00S,2022-02-06T23:40:18.4Z,2,REGULAR,3pt,Jump Shot,[],1628369,28.597240473061763,72.05882352941177,1610612738,20,25,2022-02-06T23:40:23Z,1610000,-110.0,216.0,1,left,MISS J. Tatum 24' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,
167,PT10M10.00S,2022-02-06T23:40:21.4Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,20,25,2022-02-06T23:40:23Z,1620000,,,0,,J. Suggs REBOUND (Off:0 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,166.0,3.0,3.0,0.0,,,,,,,,,,,,,,
168,PT10M03.00S,2022-02-06T23:40:28.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,93.24901445466492,46.568627450980394,1610612753,22,25,2022-02-06T23:40:36Z,1630000,-17.0,11.0,1,right,J. Suggs Layup (5 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,2.04,Made,,,,,,,,5.0,,,,,,,,,,
169,PT09M51.00S,2022-02-06T23:40:43.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,9.017739816031538,48.28431372549019,1610612738,22,27,2022-02-06T23:41:15Z,1640000,9.0,32.0,1,left,D. Schroder driving floating Jump Shot (4 PTS),[203471],1610612738.0,BOS,driving floating,,,Schroder,D. Schroder,,,,,3.34,Made,,,,,,,,4.0,,,,,,,,,,
170,PT09M51.00S,2022-02-06T23:40:54.0Z,2,REGULAR,foul,personal,['1freethrow'],203914,,,1610612738,22,27,2022-02-06T23:41:07Z,1650000,,,0,,G. Harris shooting personal FOUL (2 PF) (Schroder 1 FT),"[203914, 203471]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Schroder,203471.0,,,,,
172,PT09M51.00S,2022-02-06T23:41:17.1Z,2,REGULAR,freethrow,1 of 1,[],203471,,,1610612738,22,28,2022-02-06T23:41:17Z,1670000,,,0,,D. Schroder Free Throw 1 of 1 (5 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
173,PT09M39.00S,2022-02-06T23:41:30.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,93.11760840998686,49.50980392156863,1610612753,24,28,2022-02-06T23:41:36Z,1680000,-2.0,12.0,1,right,J. Suggs driving Layup (7 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,1.25,Made,,,,,,,,7.0,,,,,,,,,,
174,PT09M16.00S,2022-02-06T23:41:53.2Z,2,REGULAR,3pt,Jump Shot,[],1626196,3.8107752956636007,94.87591911764706,1610612738,24,28,2022-02-06T23:42:01Z,1690000,-224.0,-17.0,1,left,MISS J. Richardson 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,22.5,Missed,,,,,,,,,,,,,,,,,,
175,PT09M14.00S,2022-02-06T23:41:55.2Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,24,28,2022-02-06T23:42:01Z,1700000,,,0,,J. Suggs REBOUND (Off:0 Def:4),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,174.0,4.0,4.0,0.0,,,,,,,,,,,,,,
176,PT09M12.00S,2022-02-06T23:42:08.4Z,2,REGULAR,foul,personal,[],203471,,,1610612753,24,28,2022-02-06T23:42:24Z,1710000,,,0,,D. Schroder personal FOUL (1 PF),"[203471, 1630591]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Suggs,1630591.0,,,,,
178,PT09M09.00S,2022-02-06T23:42:27.6Z,2,REGULAR,foul,personal,['2freethrow'],1626196,,,1610612753,24,28,2022-02-06T23:42:41Z,1730000,,,0,,J. Richardson shooting personal FOUL (2 PF) (Wagner 2 FT),"[1626196, 1629021]",1610612738.0,BOS,shooting,,,Richardson,J. Richardson,,,,,,,,,,,,,,,202007.0,2.0,0.0,Wagner,1629021.0,,,,,
180,PT09M09.00S,2022-02-06T23:42:54.0Z,2,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,25,28,2022-02-06T23:42:54Z,1750000,,,0,,M. Wagner Free Throw 1 of 2 (1 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
