actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
14,PT11M12.00S,2021-10-22T23:14:43.3Z,1,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,0,3,2021-10-22T23:14:43Z,140000,,,0,,MISS W. Carter Jr. Free Throw 1 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
15,PT11M12.00S,2021-10-22T23:14:43.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,0,3,2021-10-22T23:14:43Z,150000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,
16,PT11M12.00S,2021-10-22T23:15:01.0Z,1,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,1,3,2021-10-22T23:15:01Z,160000,,,0,,W. Carter Jr. Free Throw 2 of 2 (1 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
17,PT10M57.00S,2021-10-22T23:15:18.6Z,1,REGULAR,3pt,Jump Shot,[],1629628,67.7562417871222,34.31372549019608,1610612752,1,3,2021-10-22T23:15:24Z,170000,-78.0,251.0,1,right,MISS R. Barrett 26' pullup 3PT,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,
18,PT10M53.00S,2021-10-22T23:15:22.6Z,1,REGULAR,rebound,offensive,[],1629628,,,1610612752,1,3,2021-10-22T23:15:24Z,180000,,,0,,R. Barrett REBOUND (Off:1 Def:0),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,17.0,1.0,0.0,1.0,,,,,,,,,,,,
19,PT10M44.00S,2021-10-22T23:15:31.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,67.49342969776609,23.774509803921568,1610612752,1,3,2021-10-22T23:15:37Z,190000,-131.0,253.0,1,right,MISS R. Barrett 28' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,28.5,Missed,,,,,,,,,,,,,,,,,,
20,PT10M40.00S,2021-10-22T23:15:35.7Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,1,3,2021-10-22T23:15:37Z,200000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,
21,PT10M29.00S,2021-10-22T23:15:46.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,6.389618922470433,55.88235294117647,1610612753,1,3,2021-10-22T23:15:54Z,210000,-29.0,8.0,1,left,MISS W. Carter Jr. alley-oop Layup,[1628976],1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,3.04,Missed,,,,,,,,,,,,,,,,,,
22,PT10M27.00S,2021-10-22T23:15:48.5Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,1,3,2021-10-22T23:15:48Z,220000,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,
23,PT10M07.00S,2021-10-22T23:16:08.9Z,1,REGULAR,2pt,Jump Shot,[],203944,73.53810775295663,65.44117647058823,1610612752,1,3,2021-10-22T23:16:13Z,230000,77.0,196.0,1,right,MISS J. Randle 21' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,21.08,Missed,,,,,,,,,,,,,,,,,,
24,PT10M04.00S,2021-10-22T23:16:11.9Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,1,3,2021-10-22T23:16:13Z,240000,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,
25,PT09M59.00S,2021-10-22T23:16:16.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628964,32.40801576872536,40.44117647058824,1610612753,4,3,2021-10-22T23:22:33Z,250000,48.0,252.0,1,left,M. Bamba 25' 3PT  (3 PTS) (J. Suggs 1 AST),"[1628964, 1630591]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,25.66,Made,,,,,,,3.0,J. Suggs,1630591.0,1.0,,,,,,,,
27,PT09M41.00S,2021-10-22T23:16:34.8Z,1,REGULAR,3pt,Jump Shot,[],203095,67.7562417871222,31.61764705882353,1610612752,4,3,2021-10-22T23:16:40Z,270000,-92.0,251.0,1,right,MISS E. Fournier 26' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.69,Missed,,,,,,,,,,,,,,,,,,
28,PT09M38.00S,2021-10-22T23:16:37.8Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,4,3,2021-10-22T23:16:40Z,280000,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,27.0,2.0,2.0,0.0,,,,,,,,,,,,
29,PT09M23.00S,2021-10-22T23:16:52.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,7.440867279894875,43.872549019607845,1610612753,6,3,2021-10-22T23:16:59Z,290000,31.0,17.0,1,left,W. Carter Jr. Layup (3 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,3.52,Made,,,,,,,3.0,,,,,,,,,,,
65,PT09M05.00S,2021-10-22T23:17:03.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,93.11760840998686,44.6078431372549,1610612752,6,3,2021-10-22T23:24:07Z,295000,-27.0,12.0,1,right,MISS M. Robinson Layup - blocked,"[1629011, 1628976]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,2.96,Missed,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,
66,PT09M05.00S,2021-10-22T23:17:03.9Z,1,REGULAR,block,,[],1628976,,,1610612752,6,3,2021-10-22T23:23:55Z,297500,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
67,PT09M04.00S,2021-10-22T23:17:04.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,6,3,2021-10-22T23:24:07Z,298750,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,
30,PT09M04.00S,2021-10-22T23:17:15.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,6,3,2021-10-22T23:17:15Z,300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT08M57.00S,2021-10-22T23:17:35.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203095,74.98357424441524,87.00980392156863,1610612752,6,6,2021-10-22T23:23:55Z,310000,185.0,183.0,1,right,E. Fournier 26' 3PT  (3 PTS) (J. Randle 2 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.0,Made,,,,,,,3.0,J. Randle,203944.0,2.0,,,,,,,,
33,PT08M41.00S,2021-10-22T23:17:49.3Z,1,REGULAR,3pt,Jump Shot,[],1628964,32.802233902759525,45.83333333333333,1610612753,9,6,2021-10-22T23:17:54Z,330000,21.0,256.0,1,left,M. Bamba 25' 3PT  (6 PTS) (C. Anthony 1 AST),"[1628964, 1630175]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,25.66,Made,,,,,,,6.0,C. Anthony,1630175.0,1.0,,,,,,,,
35,PT08M29.00S,2021-10-22T23:18:02.2Z,1,REGULAR,3pt,Jump Shot,[],203944,86.67871222076215,3.1862745098039214,1610612752,9,9,2021-10-22T23:18:07Z,350000,-234.0,73.0,1,right,J. Randle 24' 3PT  (3 PTS) (R. Barrett 1 AST),"[203944, 1629628]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,24.51,Made,,,,,,,3.0,R. Barrett,1629628.0,1.0,,,,,,,,
37,PT08M16.00S,2021-10-22T23:18:15.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,11.908672798948752,48.529411764705884,1610612753,9,9,2021-10-22T23:18:21Z,370000,7.0,59.0,1,left,MISS F. Wagner Hook,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,5.99,Missed,,,,,,,,,,,,,,,,,,
38,PT08M14.00S,2021-10-22T23:18:17.3Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,9,9,2021-10-22T23:18:21Z,380000,,,0,,M. Robinson REBOUND (Off:0 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,37.0,2.0,2.0,0.0,,,,,,,,,,,,
39,PT08M10.00S,2021-10-22T23:18:23.7Z,1,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612752,9,9,2021-10-22T23:18:45Z,390000,,,0,,F. Wagner shooting personal FOUL (1 PF) (Barrett 2 FT),"[1630532, 1629628]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Barrett,1629628.0,,,
41,PT08M10.00S,2021-10-22T23:18:45.9Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,9,10,2021-10-22T23:19:01Z,410000,,,0,,R. Barrett Free Throw 1 of 2 (1 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
42,PT08M10.00S,2021-10-22T23:18:45.9Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,9,10,2021-10-22T23:19:01Z,420000,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,
43,PT08M08.00S,2021-10-22T23:18:47.9Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,9,10,2021-10-22T23:19:01Z,430000,,,0,,M. Bamba REBOUND (Off:0 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,42.0,3.0,3.0,0.0,,,,,,,,,,,,
44,PT08M00.00S,2021-10-22T23:19:08.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,10.726018396846255,49.26470588235294,1610612753,9,10,2021-10-22T23:19:36Z,440000,4.0,48.0,1,left,MISS J. Suggs driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,4.84,Missed,,,,,,,,,,,,,,,,,,
45,PT08M00.00S,2021-10-22T23:19:08.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,9,10,2021-10-22T23:33:45Z,450000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,
46,PT08M00.00S,2021-10-22T23:19:17.9Z,1,REGULAR,foul,personal,[],1628964,,,1610612752,9,10,2021-10-22T23:34:37Z,470000,,,0,,M. Bamba loose ball personal FOUL (1 PF),"[1628964, 1629011]",1610612753.0,ORL,loose ball,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Robinson,1629011.0,,,
49,PT07M48.00S,2021-10-22T23:19:42.2Z,1,REGULAR,3pt,Jump Shot,[],202689,67.7562417871222,34.55882352941176,1610612752,9,13,2021-10-22T23:34:37Z,490000,-77.0,251.0,1,right,K. Walker 26' 3PT pullup (6 PTS),[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,26.22,Made,,,,,,,6.0,,,,,,,,,,,
50,PT07M32.00S,2021-10-22T23:19:57.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,12.171484888304862,50.245098039215684,1610612753,11,13,2021-10-22T23:20:05Z,500000,-1.0,62.0,1,left,J. Suggs 6' driving floating Jump Shot (2 PTS) (C. Anthony 2 AST),"[1630591, 1630175]",1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,6.19,Made,,,,,,,2.0,C. Anthony,1630175.0,2.0,,,,,,,,
53,PT07M19.00S,2021-10-22T23:20:18.6Z,1,REGULAR,3pt,Jump Shot,[],202689,69.07030223390277,75.24509803921569,1610612752,11,16,2021-10-22T23:21:03Z,530000,126.0,238.0,1,right,K. Walker 26' 3PT pullup (9 PTS),[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,26.96,Made,,,,,,,9.0,,,,,,,,,,,
54,PT06M58.00S,2021-10-22T23:20:31.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,7.30946123521682,45.588235294117645,1610612753,13,16,2021-10-22T23:20:39Z,540000,22.0,16.0,1,left,J. Suggs driving Layup (4 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,2.74,Made,,,,,,,4.0,,,,,,,,,,,
55,PT06M42.00S,2021-10-22T23:20:48.6Z,1,REGULAR,turnover,bad pass,[],202689,,,1610612752,13,16,2021-10-22T23:20:54Z,550000,,,0,,K. Walker bad pass TURNOVER (1 TO),"[202689, 1630591]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,1.0,Suggs,1630591.0
56,PT06M42.00S,2021-10-22T23:20:48.6Z,1,REGULAR,steal,,[],1630591,,,1610612753,13,16,2021-10-22T23:20:51Z,560000,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M36.00S,2021-10-22T23:20:55.1Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630175,7.178055190538765,3.1862745098039214,1610612753,13,16,2021-10-22T23:21:43Z,570000,234.0,15.0,1,left,MISS C. Anthony 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,23.46,Missed,,,,,,,,,,,,,,,,,,
58,PT06M33.00S,2021-10-22T23:20:58.1Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,13,16,2021-10-22T23:21:01Z,580000,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,
59,PT06M25.00S,2021-10-22T23:21:07.9Z,1,REGULAR,foul,personal,[],1628976,,,1610612752,13,16,2021-10-22T23:21:16Z,590000,,,0,,W. Carter Jr. personal FOUL (1 PF),"[1628976, 203944]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Randle,203944.0,,,
61,PT06M25.00S,2021-10-22T23:21:25.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,13,16,2021-10-22T23:21:25Z,610000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M17.00S,2021-10-22T23:24:19.6Z,1,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612752,13,16,2021-10-22T23:24:40Z,620000,,,0,,C. Anthony shooting personal FOUL (1 PF) (Fournier 2 FT),"[1630175, 203095]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Fournier,203095.0,,,
70,PT06M17.00S,2021-10-22T23:24:43.1Z,1,REGULAR,freethrow,1 of 2,[],203095,,,1610612752,13,17,2021-10-22T23:24:59Z,640000,,,0,,E. Fournier Free Throw 1 of 2 (4 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
71,PT06M17.00S,2021-10-22T23:24:43.1Z,1,REGULAR,freethrow,2 of 2,[],203095,,,1610612752,13,17,2021-10-22T23:24:59Z,650000,,,0,,MISS E. Fournier Free Throw 2 of 2,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Missed,,,,,,,,,,,,,,,,,,
72,PT06M14.00S,2021-10-22T23:24:46.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,13,17,2021-10-22T23:24:59Z,660000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,
73,PT06M14.00S,2021-10-22T23:24:59.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,13,17,2021-10-22T23:24:59Z,670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M06.00S,2021-10-22T23:25:18.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,13,17,2021-10-22T23:25:18Z,680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M56.00S,2021-10-22T23:25:47.4Z,1,REGULAR,foul,personal,[],1629011,,,1610612753,13,17,2021-10-22T23:26:22Z,690000,,,0,,M. Robinson personal FOUL (1 PF),"[1629011, 1628964]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Bamba,1628964.0,,,
77,PT05M47.00S,2021-10-22T23:26:14.3Z,1,REGULAR,turnover,bad pass,[],1630532,,,1610612753,13,17,2021-10-22T23:27:23Z,710000,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 203944]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,1.0,Randle,203944.0
78,PT05M47.00S,2021-10-22T23:26:14.3Z,1,REGULAR,steal,,[],203944,,,1610612752,13,17,2021-10-22T23:52:54Z,720000,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M42.00S,2021-10-22T23:26:19.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203095,87.33574244415243,94.85294117647058,1610612752,13,17,2021-10-22T23:26:32Z,730000,224.0,67.0,1,right,MISS E. Fournier running 3PT,[203095],1610612752.0,NYK,running,,,Fournier,E. Fournier,,,,,23.4,Missed,,,,,,,,,,,,,,,,,,
80,PT05M39.00S,2021-10-22T23:26:22.4Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,13,17,2021-10-22T23:26:22Z,740000,,,0,,M. Bamba REBOUND (Off:0 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,79.0,4.0,4.0,0.0,,,,,,,,,,,,
81,PT05M33.00S,2021-10-22T23:26:27.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628964,32.013797634691194,49.01960784313725,1610612753,13,17,2021-10-22T23:26:36Z,750000,5.0,248.0,1,left,MISS M. Bamba 24' running 3PT,[1628964],1610612753.0,ORL,running,,,Bamba,M. Bamba,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,
82,PT05M29.00S,2021-10-22T23:26:31.6Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,13,17,2021-10-22T23:26:31Z,760000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,81.0,2.0,1.0,1.0,,,,,,,,,,,,
83,PT05M27.00S,2021-10-22T23:26:34.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,29.6484888304862,24.509803921568626,1610612753,13,17,2021-10-22T23:26:39Z,770000,127.0,226.0,1,left,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,
84,PT05M27.00S,2021-10-22T23:26:34.7Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,13,17,2021-10-22T23:26:39Z,780000,,,0,,M. Robinson REBOUND (Off:0 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,83.0,3.0,3.0,0.0,,,,,,,,,,,,
85,PT05M12.00S,2021-10-22T23:26:50.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203095,91.5407358738502,55.63725490196079,1610612752,13,19,2021-10-22T23:27:00Z,790000,28.0,27.0,1,right,E. Fournier driving Layup (6 PTS),[203095],1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,3.9,Made,,,,,,,6.0,,,,,,,,,,,
86,PT05M12.00S,2021-10-22T23:26:54.1Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628976,,,1610612752,13,19,2021-10-22T23:27:03Z,800000,,,0,,W. Carter Jr. shooting personal FOUL (2 PF) (Fournier 1 FT),"[1628976, 203095]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,1179.0,2.0,0.0,Fournier,203095.0,,,
88,PT05M12.00S,2021-10-22T23:27:04.6Z,1,REGULAR,substitution,out,[],1630591,,,1610612752,13,19,2021-10-22T23:27:23Z,820000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M12.00S,2021-10-22T23:27:04.6Z,1,REGULAR,substitution,out,[],1630532,,,1610612752,13,19,2021-10-22T23:27:23Z,830000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M12.00S,2021-10-22T23:27:04.6Z,1,REGULAR,substitution,in,[],1630181,,,1610612752,13,19,2021-10-22T23:27:23Z,840000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M12.00S,2021-10-22T23:27:04.6Z,1,REGULAR,substitution,in,[],203082,,,1610612752,13,19,2021-10-22T23:27:23Z,850000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M12.00S,2021-10-22T23:27:19.6Z,1,REGULAR,freethrow,1 of 1,[],203095,,,1610612752,13,20,2021-10-22T23:27:19Z,860000,,,0,,E. Fournier Free Throw 1 of 1 (7 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
93,PT04M48.00S,2021-10-22T23:27:44.4Z,1,REGULAR,3pt,Jump Shot,[],1628976,25.18068331143233,83.82352941176471,1610612753,16,20,2021-10-22T23:27:50Z,870000,-169.0,184.0,1,left,W. Carter Jr. 25' 3PT  (6 PTS) (C. Anthony 3 AST),"[1628976, 1630175]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,25.0,Made,,,,,,,6.0,C. Anthony,1630175.0,3.0,,,,,,,,
