actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
19,PT10M20.00S,2022-03-13T22:13:00.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628976,5.338370565045992,46.568627450980394,1610612753,4,5,2022-03-13T22:13:10Z,190000,17.0,-2.0,1,left,W. Carter Jr. running DUNK (2 PTS) (J. Suggs 1 AST),"[1628976, 1630591]",1610612753.0,ORL,running,,,Carter Jr.,W. Carter Jr.,,,,,1.74,Made,2.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,,,,,
21,PT09M59.00S,2022-03-13T22:13:24.3Z,1,REGULAR,foul,technical,['1freethrow'],1630591,,,1610612755,4,5,2022-03-13T22:13:36Z,210000,,,0,,J. Suggs defensive-3-second technical FOUL (1 Tech),[1630591],1610612753.0,ORL,defensive-3-second,,,Suggs,J. Suggs,,,,,,,,,,,,,,,1179.0,0.0,1.0,,,,,,,,
22,PT09M59.00S,2022-03-13T22:13:45.1Z,1,REGULAR,freethrow,1 of 1,[],201935,,,1610612755,4,6,2022-03-13T22:13:45Z,220000,,,0,,J. Harden technical Free Throw 1 of 1 (1 PTS),[201935],1610612755.0,PHI,technical,,,Harden,J. Harden,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
24,PT09M44.00S,2022-03-13T22:14:13.9Z,1,REGULAR,3pt,Jump Shot,[],201935,68.28186596583443,30.392156862745097,1610612755,4,6,2022-03-13T22:14:20Z,240000,-98.0,246.0,1,right,MISS J. Harden 26' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
25,PT09M39.00S,2022-03-13T22:14:18.1Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,4,6,2022-03-13T22:14:18Z,250000,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,,
26,PT09M29.00S,2022-03-13T22:14:28.6Z,1,REGULAR,turnover,lost ball,[],1628976,,,1610612753,4,6,2022-03-13T22:14:34Z,260000,,,0,,W. Carter Jr. lost ball TURNOVER (1 TO),"[1628976, 203954]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,1.0,Embiid,203954.0,,,
27,PT09M29.00S,2022-03-13T22:14:28.6Z,1,REGULAR,steal,,[],203954,,,1610612755,4,6,2022-03-13T22:14:31Z,270000,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M17.00S,2022-03-13T22:14:40.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203954,82.9993429697766,38.23529411764706,1610612755,4,6,2022-03-13T22:14:47Z,280000,-59.0,107.0,1,right,MISS J. Embiid 12' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,12.24,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M15.00S,2022-03-13T22:14:42.6Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,4,6,2022-03-13T22:14:47Z,290000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,
30,PT09M07.00S,2022-03-13T22:14:51.3Z,1,REGULAR,3pt,Jump Shot,[],1630591,33.459264126149804,35.53921568627451,1610612753,4,6,2022-03-13T22:14:55Z,300000,72.0,262.0,1,left,MISS J. Suggs 27' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,27.18,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M04.00S,2022-03-13T22:14:54.3Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,4,6,2022-03-13T22:14:55Z,310000,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,,
32,PT08M50.00S,2022-03-13T22:15:08.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,92.85479632063075,51.225490196078425,1610612755,4,8,2022-03-13T22:16:32Z,320000,6.0,15.0,1,right,T. Harris driving Layup (7 PTS) (J. Embiid 2 AST),"[202699, 203954]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,1.59,Made,7.0,J. Embiid,203954.0,2.0,,,,,,,,,,,,,,,
34,PT08M36.00S,2022-03-13T22:15:22.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,7.835085413929041,43.627450980392155,1610612753,4,8,2022-03-13T22:15:27Z,340000,32.0,21.0,1,left,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,3.82,Missed,,,,,,,,,,,,,,,,,,,
35,PT08M34.00S,2022-03-13T22:15:24.2Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,4,8,2022-03-13T22:15:27Z,350000,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,
36,PT08M23.00S,2022-03-13T22:15:34.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629680,89.17542706964521,56.127450980392155,1610612755,4,8,2022-03-13T22:15:40Z,360000,31.0,49.0,1,right,MISS M. Thybulle driving bank Hook,[1629680],1610612755.0,PHI,driving bank,,,Thybulle,M. Thybulle,,,,,5.8,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M20.00S,2022-03-13T22:15:37.9Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,4,8,2022-03-13T22:15:40Z,370000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,
38,PT08M20.00S,2022-03-13T22:15:41.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,4,8,2022-03-13T22:15:41Z,380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M11.00S,2022-03-13T22:16:02.0Z,1,REGULAR,foul,personal,[],1629680,,,1610612753,4,8,2022-03-13T22:16:12Z,390000,,,0,,M. Thybulle personal FOUL (1 PF),"[1629680, 1630532]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,201246.0,1.0,0.0,Wagner,1630532.0,,,,,,
41,PT08M06.00S,2022-03-13T22:16:25.7Z,1,REGULAR,2pt,Jump Shot,[],1630591,18.610381077529567,79.65686274509804,1610612753,6,8,2022-03-13T22:16:31Z,410000,-148.0,122.0,1,left,J. Suggs 19' pullup Jump Shot (4 PTS) (W. Carter Jr. 1 AST),"[1630591, 1628976]",1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,19.23,Made,4.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,,,,,
43,PT07M53.00S,2022-03-13T22:16:38.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,89.70105124835742,48.03921568627451,1610612755,6,8,2022-03-13T22:17:00Z,430000,-10.0,44.0,1,right,MISS J. Harden driving Layup - blocked,"[201935, 1628976]",1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,4.54,Missed,,,,,,,,,,,,,,,,,Carter Jr.,1628976.0,
44,PT07M53.00S,2022-03-13T22:16:38.8Z,1,REGULAR,block,,[],1628976,,,1610612755,6,8,2022-03-13T22:16:41Z,440000,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M53.00S,2022-03-13T22:16:38.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,6,8,2022-03-13T22:17:00Z,450000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,
46,PT07M53.00S,2022-03-13T22:16:44.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,6,8,2022-03-13T22:16:44Z,460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M51.00S,2022-03-13T22:17:02.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629680,90.75229960578186,29.65686274509804,1610612755,6,8,2022-03-13T22:17:33Z,470000,-102.0,34.0,1,right,MISS M. Thybulle 10' pullup Shot - blocked,"[1629680, 1628964]",1610612755.0,PHI,pullup,,,Thybulle,M. Thybulle,,,,,10.74,Missed,,,,,,,,,,,,,,,,,Bamba,1628964.0,
48,PT07M51.00S,2022-03-13T22:17:02.0Z,1,REGULAR,block,,[],1628964,,,1610612755,6,8,2022-03-13T22:17:04Z,480000,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M51.00S,2022-03-13T22:17:02.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,6,8,2022-03-13T22:17:11Z,490000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,
50,PT07M51.00S,2022-03-13T22:17:07.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,6,8,2022-03-13T22:17:07Z,500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M47.00S,2022-03-13T22:17:19.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,6,8,2022-03-13T22:17:19Z,510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M42.00S,2022-03-13T22:17:34.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203954,82.9993429697766,24.509803921568626,1610612755,6,10,2022-03-13T22:17:39Z,520000,-127.0,107.0,1,right,J. Embiid 16' step back Jump Shot (2 PTS),[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,16.66,Made,2.0,,,,,,,,,,,,,,,,,,
54,PT07M32.00S,2022-03-13T22:17:43.7Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1628976,21.50131406044678,63.725490196078425,1610612753,8,10,2022-03-13T22:19:04Z,540000,-69.0,150.0,1,left,W. Carter Jr. 16' pullup Jump Shot (4 PTS) (J. Suggs 2 AST),"[1628976, 1630591]",1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,16.46,Made,4.0,J. Suggs,1630591.0,2.0,,,,,,,,,,,,,,,
56,PT07M24.00S,2022-03-13T22:17:51.7Z,1,REGULAR,3pt,Jump Shot,[],202699,67.09921156373193,67.15686274509804,1610612755,8,10,2022-03-13T22:17:56Z,560000,86.0,257.0,1,right,MISS T. Harris 27' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,27.08,Missed,,,,,,,,,,,,,,,,,,,
57,PT07M21.00S,2022-03-13T22:17:54.7Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,8,10,2022-03-13T22:17:56Z,570000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,56.0,2.0,2.0,0.0,,,,,,,,,,,
58,PT07M16.00S,2022-03-13T22:18:00.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,4.812746386333772,46.568627450980394,1610612753,10,10,2022-03-13T22:18:16Z,580000,17.0,-7.0,1,left,W. Carter Jr. driving Layup (6 PTS) (C. Anthony 2 AST),"[1628976, 1630175]",1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,1.87,Made,6.0,C. Anthony,1630175.0,2.0,,,,,,,,,,,,,,,
60,PT06M56.00S,2022-03-13T22:18:19.3Z,1,REGULAR,2pt,Jump Shot,[],203954,90.48948751642575,16.666666666666664,1610612755,10,10,2022-03-13T22:18:27Z,600000,-167.0,37.0,1,right,MISS J. Embiid 17' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,17.07,Missed,,,,,,,,,,,,,,,,,,,
61,PT06M55.00S,2022-03-13T22:18:20.3Z,1,REGULAR,rebound,offensive,[],1629680,,,1610612755,10,10,2022-03-13T22:18:27Z,610000,,,0,,M. Thybulle REBOUND (Off:1 Def:0),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,60.0,1.0,0.0,1.0,,,,,,,,,,,
64,PT06M55.00S,2022-03-13T22:18:25.9Z,1,REGULAR,foul,personal,[],1630175,,,1610612755,10,10,2022-03-13T22:18:53Z,640000,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 1630178]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Maxey,1630178.0,,,,,,
66,PT06M55.00S,2022-03-13T22:18:37.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,10,10,2022-03-13T22:18:37Z,660000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M42.00S,2022-03-13T22:21:41.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,92.32917214191852,45.34313725490196,1610612755,10,10,2022-03-13T22:23:53Z,670000,-23.0,20.0,1,right,MISS J. Embiid Layup,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,3.04,Missed,,,,,,,,,,,,,,,,,,,
68,PT06M41.00S,2022-03-13T22:21:42.2Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,10,10,2022-03-13T22:23:53Z,680000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,67.0,3.0,3.0,0.0,,,,,,,,,,,
71,PT06M40.00S,2022-03-13T22:21:48.8Z,1,REGULAR,turnover,bad pass,[],1628976,,,1610612753,10,10,2022-03-13T22:24:18Z,710000,,,0,,W. Carter Jr. bad pass TURNOVER (2 TO),"[1628976, 1630178]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,2.0,Maxey,1630178.0,,,
72,PT06M40.00S,2022-03-13T22:21:48.8Z,1,REGULAR,steal,,[],1630178,,,1610612755,10,10,2022-03-13T22:21:51Z,720000,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M37.00S,2022-03-13T22:21:51.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,86.28449408672799,49.26470588235294,1610612755,10,12,2022-03-13T22:24:40Z,730000,-4.0,76.0,1,right,T. Maxey 7' driving floating Jump Shot (2 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,7.65,Made,2.0,,,,,,,,,,,,,,,,,,
74,PT06M17.00S,2022-03-13T22:22:03.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,5.601182654402102,47.30392156862745,1610612753,12,12,2022-03-13T22:22:12Z,740000,13.0,0.0,1,left,C. Anthony driving Layup (2 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,1.35,Made,2.0,,,,,,,,,,,,,,,,,,
75,PT06M04.00S,2022-03-13T22:22:16.5Z,1,REGULAR,2pt,Jump Shot,[],1630178,72.22404730617609,59.80392156862745,1610612755,12,14,2022-03-13T22:22:21Z,750000,49.0,209.0,1,right,T. Maxey 21' pullup Jump Shot (4 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,21.43,Made,4.0,,,,,,,,,,,,,,,,,,
76,PT05M54.00S,2022-03-13T22:22:27.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,18.610381077529567,48.77450980392157,1610612753,14,14,2022-03-13T22:22:32Z,760000,6.0,122.0,1,left,W. Carter Jr. 12' Jump Shot (8 PTS) (J. Suggs 3 AST),"[1628976, 1630591]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,12.26,Made,8.0,J. Suggs,1630591.0,3.0,,,,,,,,,,,,,,,
78,PT05M36.00S,2022-03-13T22:22:44.6Z,1,REGULAR,3pt,Jump Shot,[],1630178,65.1281208935611,39.705882352941174,1610612755,14,14,2022-03-13T22:22:49Z,780000,-51.0,275.0,1,right,MISS T. Maxey 28' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,28.01,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M34.00S,2022-03-13T22:22:46.6Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,14,14,2022-03-13T22:22:49Z,790000,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,78.0,1.0,1.0,0.0,,,,,,,,,,,
80,PT05M30.00S,2022-03-13T22:22:52.9Z,1,REGULAR,foul,personal,[],1630178,,,1610612753,14,14,2022-03-13T22:24:09Z,800000,,,0,,T. Maxey personal FOUL (1 PF),"[1630178, 1630532]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Wagner,1630532.0,,,,,,
82,PT05M30.00S,2022-03-13T22:23:16.8Z,1,REGULAR,substitution,out,[],1630175,,,1610612753,14,14,2022-03-13T22:23:38Z,820000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M30.00S,2022-03-13T22:23:16.8Z,1,REGULAR,substitution,out,[],201935,,,1610612753,14,14,2022-03-13T22:23:38Z,830000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M30.00S,2022-03-13T22:23:16.8Z,1,REGULAR,substitution,out,[],202699,,,1610612753,14,14,2022-03-13T22:23:38Z,840000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M30.00S,2022-03-13T22:23:16.8Z,1,REGULAR,substitution,in,[],1628365,,,1610612753,14,14,2022-03-13T22:23:38Z,850000,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M30.00S,2022-03-13T22:23:16.8Z,1,REGULAR,substitution,in,[],1629003,,,1610612753,14,14,2022-03-13T22:23:38Z,860000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M30.00S,2022-03-13T22:23:16.8Z,1,REGULAR,substitution,in,[],1627777,,,1610612753,14,14,2022-03-13T22:23:38Z,870000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M24.00S,2022-03-13T22:23:41.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,6.57030223390276,51.44761029411765,1610612753,16,14,2022-03-13T22:23:48Z,880000,-7.0,9.0,1,left,J. Suggs cutting Layup (6 PTS) (M. Fultz 1 AST),"[1630591, 1628365]",1610612753.0,ORL,cutting,,,Suggs,J. Suggs,,,,,1.18,Made,6.0,M. Fultz,1628365.0,1.0,,,,,,,,,,,,,,,
90,PT05M06.00S,2022-03-13T22:23:58.6Z,1,REGULAR,3pt,Jump Shot,[],203954,69.07030223390277,70.34313725490196,1610612755,16,17,2022-03-13T22:24:03Z,900000,102.0,238.0,1,right,J. Embiid 25' 3PT  (5 PTS) (S. Milton 1 AST),"[203954, 1629003]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,25.9,Made,5.0,S. Milton,1629003.0,1.0,,,,,,,,,,,,,,,
92,PT04M53.00S,2022-03-13T22:24:11.3Z,1,REGULAR,turnover,bad pass,[],1628365,,,1610612753,16,17,2022-03-13T22:24:16Z,920000,,,0,,M. Fultz bad pass TURNOVER (1 TO),"[1628365, 1629680]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,1.0,Thybulle,1629680.0,,,
93,PT04M53.00S,2022-03-13T22:24:11.3Z,1,REGULAR,steal,,[],1629680,,,1610612755,16,17,2022-03-13T22:25:21Z,930000,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M45.00S,2022-03-13T22:24:19.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629003,73.27529566360053,82.1078431372549,1610612755,16,17,2022-03-13T22:24:23Z,940000,161.0,199.0,1,right,MISS S. Milton 25' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
95,PT04M43.00S,2022-03-13T22:24:21.1Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,16,17,2022-03-13T22:24:23Z,950000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,94.0,4.0,4.0,0.0,,,,,,,,,,,
96,PT04M32.00S,2022-03-13T22:24:32.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,10.068988173455978,49.26470588235294,1610612753,16,17,2022-03-13T22:24:36Z,960000,4.0,42.0,1,left,MISS M. Fultz driving floating Shot,[1628365],1610612753.0,ORL,driving floating,,,Fultz,M. Fultz,,,,,4.23,Missed,,,,,,,,,,,,,,,,,,,
97,PT04M31.00S,2022-03-13T22:24:33.3Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612755,16,17,2022-03-13T22:24:36Z,970000,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,,,,
