actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
32,PT09M20.00S,2022-03-20T22:13:05.8Z,1,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,6,5,2022-03-20T22:13:14Z,310000,,,0,,W. Carter Jr. bad pass out-of-bounds TURNOVER (1 TO),[1628976],1610612753.0,ORL,bad pass,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,1.0,,,1193.0,,,,,,,
33,PT09M06.00S,2022-03-20T22:13:24.2Z,1,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612760,6,5,2022-03-20T22:13:32Z,320000,,,0,,F. Wagner shooting personal FOUL (1 PF) (Bazley 2 FT),"[1630532, 1629647]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Bazley,1629647.0,,,
35,PT09M06.00S,2022-03-20T22:13:45.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629647,,,1610612760,6,6,2022-03-20T22:13:45Z,340000,,,0,,D. Bazley Free Throw 1 of 2 (1 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
36,PT09M06.00S,2022-03-20T22:13:58.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629647,,,1610612760,6,7,2022-03-20T22:13:58Z,350000,,,0,,D. Bazley Free Throw 2 of 2 (2 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
37,PT08M56.00S,2022-03-20T22:14:09.3Z,1,REGULAR,3pt,Jump Shot,[],1630532,30.56833114323259,30.14705882352941,1610612753,6,7,2022-03-20T22:14:15Z,360000,99.0,235.0,1,left,MISS F. Wagner 25' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
38,PT08M52.00S,2022-03-20T22:14:13.3Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,6,7,2022-03-20T22:14:15Z,370000,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,
39,PT08M47.00S,2022-03-20T22:14:20.4Z,1,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612760,6,7,2022-03-20T22:14:35Z,380000,,,0,,C. Anthony shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1630175, 1630598]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Wiggins,1630598.0,,,
41,PT08M47.00S,2022-03-20T22:14:42.5Z,1,REGULAR,freethrow,1 of 2,[],1630598,,,1610612760,6,8,2022-03-20T22:14:42Z,400000,,,0,,A. Wiggins Free Throw 1 of 2 (1 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
42,PT08M47.00S,2022-03-20T22:14:55.7Z,1,REGULAR,freethrow,2 of 2,[],1630598,,,1610612760,6,9,2022-03-20T22:14:55Z,410000,,,0,,A. Wiggins Free Throw 2 of 2 (2 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
43,PT08M28.00S,2022-03-20T22:15:16.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,20.18725361366623,46.32352941176471,1610612753,6,9,2022-03-20T22:15:23Z,420000,18.0,137.0,1,left,MISS W. Carter Jr. 13' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,13.85,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M24.00S,2022-03-20T22:15:20.5Z,1,REGULAR,rebound,defensive,[],1629676,,,1610612760,6,9,2022-03-20T22:15:23Z,430000,,,0,,I. Roby REBOUND (Off:0 Def:2),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,,,,
45,PT08M12.00S,2022-03-20T22:15:32.9Z,1,REGULAR,turnover,bad pass,[],1630197,,,1610612760,6,9,2022-03-20T22:15:40Z,440000,,,0,,A. Pokusevski bad pass TURNOVER (1 TO),"[1630197, 1630532]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,1.0,Wagner,1630532.0,,,,,,,,
46,PT08M12.00S,2022-03-20T22:15:32.9Z,1,REGULAR,steal,,[],1630532,,,1610612753,6,9,2022-03-20T22:15:37Z,450000,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M07.00S,2022-03-20T22:15:38.3Z,1,REGULAR,turnover,lost ball,[],1628964,,,1610612753,6,9,2022-03-20T22:18:26Z,460000,,,0,,M. Bamba lost ball TURNOVER (1 TO),"[1628964, 1630598]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,1.0,Wiggins,1630598.0,,,,,,,,
48,PT08M07.00S,2022-03-20T22:15:38.3Z,1,REGULAR,steal,,[],1630598,,,1610612760,6,9,2022-03-20T22:15:41Z,470000,,,0,,A. Wiggins STEAL (1 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M03.00S,2022-03-20T22:15:41.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629676,91.01511169513797,46.81372549019608,1610612760,6,11,2022-03-20T22:15:46Z,480000,-16.0,32.0,1,right,I. Roby Layup (5 PTS) (A. Wiggins 1 AST),"[1629676, 1630598]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,3.57,Made,5.0,A. Wiggins,1630598.0,1.0,,,,,,,,,,,,,,,
51,PT07M52.00S,2022-03-20T22:15:52.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,5.206964520367937,50.49019607843137,1610612753,8,11,2022-03-20T22:16:01Z,500000,-2.0,-4.0,1,left,W. Carter Jr. driving Layup (6 PTS) (M. Bamba 1 AST),"[1628976, 1628964]",1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,0.44,Made,6.0,M. Bamba,1628964.0,1.0,,,,,,,,,,,,,,,
53,PT07M34.00S,2022-03-20T22:16:13.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,93.51182654402102,52.20588235294118,1610612760,8,13,2022-03-20T22:16:22Z,520000,11.0,8.0,1,right,D. Bazley driving finger roll Layup (4 PTS) (A. Pokusevski 2 AST),"[1629647, 1630197]",1610612760.0,OKC,driving finger roll,,,Bazley,D. Bazley,,,,,1.39,Made,4.0,A. Pokusevski,1630197.0,2.0,,,,,,,,,,,,,,,
55,PT07M34.00S,2022-03-20T22:16:17.6Z,1,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612760,8,13,2022-03-20T22:16:36Z,540000,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Bazley 1 FT),"[1628976, 1629647]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Bazley,1629647.0,,,
57,PT07M34.00S,2022-03-20T22:16:37.1Z,1,REGULAR,freethrow,1 of 1,[],1629647,,,1610612760,8,14,2022-03-20T22:16:37Z,560000,,,0,,D. Bazley Free Throw 1 of 1 (5 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
58,PT07M14.00S,2022-03-20T22:16:59.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,5.863994743758213,52.450980392156865,1610612753,10,14,2022-03-20T22:17:07Z,570000,-12.0,3.0,1,left,W. Carter Jr. DUNK (8 PTS) (C. Anthony 1 AST),"[1628976, 1630175]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,1.26,Made,8.0,C. Anthony,1630175.0,1.0,,,,,,,,,,,,,,,
60,PT06M56.00S,2022-03-20T22:17:17.1Z,1,REGULAR,3pt,Jump Shot,[],1629647,65.39093298291722,48.529411764705884,1610612760,10,17,2022-03-20T22:17:23Z,590000,-7.0,273.0,1,right,D. Bazley 27' 3PT  (8 PTS) (A. Wiggins 2 AST),"[1629647, 1630598]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,27.29,Made,8.0,A. Wiggins,1630598.0,2.0,,,,,,,,,,,,,,,
62,PT06M47.00S,2022-03-20T22:17:28.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,6.258212877792378,55.63725490196079,1610612753,10,17,2022-03-20T22:23:06Z,610000,-28.0,6.0,1,left,MISS R. Hampton driving Layup - blocked,"[1630181, 1630544]",1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,2.89,Missed,,,,,,,,,,,,,,,,,Mann,1630544.0,
63,PT06M47.00S,2022-03-20T22:17:28.7Z,1,REGULAR,block,,[],1630544,,,1610612753,10,17,2022-03-20T22:17:32Z,620000,,,0,,T. Mann BLOCK (1 BLK),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M46.00S,2022-03-20T22:17:29.7Z,1,REGULAR,rebound,offensive,[],1630181,,,1610612753,10,17,2022-03-20T22:23:06Z,630000,,,0,,R. Hampton REBOUND (Off:1 Def:0),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,62.0,1.0,0.0,1.0,,,,,,,,,,,
65,PT06M44.00S,2022-03-20T22:17:35.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,32.14520367936925,44.11764705882353,1610612753,10,17,2022-03-20T22:22:46Z,640000,29.0,250.0,1,left,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,,
66,PT06M40.00S,2022-03-20T22:17:39.4Z,1,REGULAR,rebound,offensive,[],1628964,,,1610612753,10,17,2022-03-20T22:22:46Z,650000,,,0,,M. Bamba REBOUND (Off:1 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,65.0,3.0,2.0,1.0,,,,,,,,,,,
69,PT06M39.00S,2022-03-20T22:17:45.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628964,5.206964520367937,49.26470588235294,1610612753,12,17,2022-03-20T22:24:39Z,680000,4.0,-4.0,1,left,M. Bamba putback Layup (2 PTS),[1628964],1610612753.0,ORL,putback,,,Bamba,M. Bamba,,,,,0.52,Made,2.0,,,,,,,,,,,,,,,,,,
70,PT06M22.00S,2022-03-20T22:17:50.7Z,1,REGULAR,3pt,Jump Shot,[],1629647,91.67214191852825,95.09803921568627,1610612760,12,17,2022-03-20T22:18:05Z,690000,225.0,26.0,1,right,MISS D. Bazley 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,22.7,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M19.00S,2022-03-20T22:17:53.7Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,12,17,2022-03-20T22:18:05Z,700000,,,0,,M. Bamba REBOUND (Off:1 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,70.0,4.0,3.0,1.0,,,,,,,,,,,
72,PT06M14.00S,2022-03-20T22:17:59.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,5.995400788436268,50.49019607843137,1610612753,12,17,2022-03-20T22:18:11Z,710000,-2.0,4.0,1,left,MISS F. Wagner running Layup,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,0.46,Missed,,,,,,,,,,,,,,,,,,,
73,PT06M10.00S,2022-03-20T22:18:03.6Z,1,REGULAR,rebound,defensive,[],1629676,,,1610612760,12,17,2022-03-20T22:18:11Z,720000,,,0,,I. Roby REBOUND (Off:0 Def:3),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,72.0,3.0,3.0,0.0,,,,,,,,,,,
74,PT06M10.00S,2022-03-20T22:18:12.0Z,1,REGULAR,foul,offensive,[],1629676,,,1610612760,12,17,2022-03-20T22:18:23Z,730000,,,0,,I. Roby charge offensive FOUL (1 PF),"[1629676, 1630175]",1610612760.0,OKC,charge,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Anthony,1630175.0,,,
76,PT06M10.00S,2022-03-20T22:18:12.0Z,1,REGULAR,turnover,offensive foul,[],1629676,,,1610612760,12,17,2022-03-20T22:18:12Z,750000,,,0,,I. Roby offensive foul TURNOVER (1 TO),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,1.0,,,1363.0,,,,,,,
77,PT06M10.00S,2022-03-20T22:18:22.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,12,17,2022-03-20T22:18:22Z,760000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M10.00S,2022-03-20T22:19:25.0Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,12,17,2022-03-20T22:21:09Z,770000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M10.00S,2022-03-20T22:19:25.0Z,1,REGULAR,substitution,in,[],1629643,,,1610612753,12,17,2022-03-20T22:21:09Z,780000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M59.00S,2022-03-20T22:21:27.3Z,1,REGULAR,foul,offensive,[],1628964,,,1610612753,12,17,2022-03-20T22:21:50Z,790000,,,0,,M. Bamba offensive FOUL (1 PF),"[1628964, 1629647]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Bazley,1629647.0,,,
82,PT05M59.00S,2022-03-20T22:21:27.3Z,1,REGULAR,turnover,offensive foul,[],1628964,,,1610612753,12,17,2022-03-20T22:21:50Z,810000,,,0,,M. Bamba offensive foul TURNOVER (2 TO),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,2.0,,,1363.0,,,,,,,
83,PT05M46.00S,2022-03-20T22:21:49.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629647,92.85479632063075,50.98039215686274,1610612760,12,19,2022-03-20T22:26:20Z,820000,5.0,15.0,1,right,D. Bazley driving reverse Layup (10 PTS),[1629647],1610612760.0,OKC,driving reverse,,,Bazley,D. Bazley,,,,,1.55,Made,10.0,,,,,,,,,,,,,,,,,,
84,PT05M35.00S,2022-03-20T22:22:01.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,5.206964520367937,48.77450980392157,1610612753,14,19,2022-03-20T22:26:54Z,830000,6.0,-4.0,1,left,M. Bamba DUNK (4 PTS) (R. Hampton 1 AST),"[1628964, 1630181]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,0.71,Made,4.0,R. Hampton,1630181.0,1.0,,,,,,,,,,,,,,,
86,PT05M19.00S,2022-03-20T22:22:16.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,91.27792378449409,45.83333333333333,1610612760,14,19,2022-03-20T22:22:25Z,850000,-21.0,29.0,1,right,MISS A. Pokusevski driving finger roll Layup,[1630197],1610612760.0,OKC,driving finger roll,,,Pokusevski,A. Pokusevski,,,,,3.61,Missed,,,,,,,,,,,,,,,,,,,
87,PT05M19.00S,2022-03-20T22:22:16.1Z,1,REGULAR,rebound,offensive,[],1630598,,,1610612760,14,19,2022-03-20T22:22:25Z,860000,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,86.0,2.0,1.0,1.0,,,,,,,,,,,
88,PT05M09.00S,2022-03-20T22:22:26.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629676,94.56307490144546,29.65686274509804,1610612760,14,19,2022-03-20T22:22:32Z,870000,-102.0,-1.0,1,right,MISS I. Roby 10' pullup Shot,[1629676],1610612760.0,OKC,pullup,,,Roby,I. Roby,,,,,10.17,Missed,,,,,,,,,,,,,,,,,,,
89,PT05M05.00S,2022-03-20T22:22:30.2Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,14,19,2022-03-20T22:22:32Z,880000,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,
90,PT04M56.00S,2022-03-20T22:22:39.3Z,1,REGULAR,3pt,Jump Shot,[],1629643,22.946780551905388,10.784313725490197,1610612753,17,19,2022-03-20T22:22:44Z,890000,196.0,163.0,1,left,C. Okeke 25' 3PT  (3 PTS) (C. Anthony 2 AST),"[1629643, 1630175]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,25.51,Made,3.0,C. Anthony,1630175.0,2.0,,,,,,,,,,,,,,,
