actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
20,PT10M16.00S,2022-03-15T23:12:58.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,9.937582128777924,38.23529411764706,1610612753,2,7,2022-03-15T23:13:06Z,200000,59.0,41.0,1,left,MISS F. Wagner 7' driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,,,,7.16,Missed,,,,,,,,,,,,,,
21,PT10M12.00S,2022-03-15T23:13:02.1Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612751,2,7,2022-03-15T23:13:06Z,210000,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,
22,PT09M58.00S,2022-03-15T23:13:16.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,91.27792378449409,49.26470588235294,1610612751,2,7,2022-03-15T23:13:22Z,220000,-4.0,29.0,1,right,MISS A. Drummond cutting DUNK,[203083],1610612751.0,BKN,cutting,,,Drummond,A. Drummond,,,,,,,,,,2.97,Missed,,,,,,,,,,,,,,
23,PT09M55.00S,2022-03-15T23:13:19.1Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,2,7,2022-03-15T23:13:22Z,230000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,
24,PT09M43.00S,2022-03-15T23:13:30.3Z,1,REGULAR,3pt,Jump Shot,[],1630175,17.21419185282523,94.87591911764706,1610612753,5,7,2022-03-15T23:13:39Z,240000,-224.0,109.0,1,left,C. Anthony 24' 3PT  (3 PTS) (W. Carter Jr. 1 AST),"[1630175, 1628976]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,24.96,Made,3.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,
26,PT09M31.00S,2022-03-15T23:13:42.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203083,92.46057818659659,54.166666666666664,1610612751,5,9,2022-03-15T23:13:47Z,260000,21.0,18.0,1,right,A. Drummond cutting Layup (2 PTS) (K. Durant 1 AST),"[203083, 201142]",1610612751.0,BKN,cutting,,,Drummond,A. Drummond,,,,,,,,,,2.78,Made,2.0,K. Durant,201142.0,1.0,,,,,,,,,,
28,PT09M25.00S,2022-03-15T23:13:50.9Z,1,REGULAR,foul,personal,['2freethrow'],201142,,,1610612753,5,9,2022-03-15T23:14:02Z,280000,,,0,,K. Durant shooting personal FOUL (1 PF) (Anthony 2 FT),"[201142, 1630175]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,1626300.0,1.0,0.0,Anthony,1630175.0,,,,,,,,,,,,,,,,
30,PT09M25.00S,2022-03-15T23:14:19.8Z,1,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,6,9,2022-03-15T23:14:19Z,300000,,,0,,C. Anthony Free Throw 1 of 2 (4 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
31,PT09M25.00S,2022-03-15T23:14:33.7Z,1,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,7,9,2022-03-15T23:14:33Z,310000,,,0,,C. Anthony Free Throw 2 of 2 (5 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
32,PT09M11.00S,2022-03-15T23:14:49.2Z,1,REGULAR,2pt,Jump Shot,[],201142,90.48948751642575,75.98039215686273,1610612751,7,9,2022-03-15T23:14:57Z,320000,130.0,37.0,1,right,MISS K. Durant 13' step back Shot,[201142],1610612751.0,BKN,step back,,,Durant,K. Durant,,,,,,,,,,13.5,Missed,,,,,,,,,,,,,,
33,PT09M10.00S,2022-03-15T23:14:50.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,7,9,2022-03-15T23:14:57Z,330000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,
34,PT09M05.00S,2022-03-15T23:15:07.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202681,71.17279894875165,80.14705882352942,1610612751,7,12,2022-03-15T23:15:14Z,340000,151.0,218.0,1,right,K. Irving 26' 3PT pullup (6 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,,,,,,26.54,Made,6.0,,,,,,,,,,,,,
36,PT08M52.00S,2022-03-15T23:15:20.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,6.783837056504599,43.38235294117647,1610612753,9,12,2022-03-15T23:15:27Z,360000,33.0,11.0,1,left,W. Carter Jr. driving Layup (4 PTS) (C. Anthony 1 AST),"[1628976, 1630175]",1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,3.5,Made,4.0,C. Anthony,1630175.0,1.0,,,,,,,,,,
38,PT08M39.00S,2022-03-15T23:15:33.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628971,91.14651773981603,49.26470588235294,1610612751,9,14,2022-03-15T23:17:20Z,380000,-4.0,31.0,1,right,B. Brown cutting DUNK (4 PTS) (K. Irving 1 AST),"[1628971, 202681]",1610612751.0,BKN,cutting,,,Brown,B. Brown,,,,,,,,,,3.09,Made,4.0,K. Irving,202681.0,1.0,,,,,,,,,,
40,PT08M20.00S,2022-03-15T23:15:52.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.886333771353483,50.49019607843137,1610612753,11,14,2022-03-15T23:15:59Z,400000,-2.0,31.0,1,left,F. Wagner driving Layup (2 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,,,,3.11,Made,2.0,,,,,,,,,,,,,
41,PT08M07.00S,2022-03-15T23:16:07.9Z,1,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612751,11,14,2022-03-15T23:16:14Z,410000,,,0,,F. Wagner shooting personal FOUL (2 PF) (Durant 2 FT),"[1630532, 201142]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,1626300.0,2.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,,
43,PT08M07.00S,2022-03-15T23:16:32.9Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,11,15,2022-03-15T23:16:32Z,430000,,,0,,K. Durant Free Throw 1 of 2 (3 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
44,PT08M07.00S,2022-03-15T23:16:33.7Z,1,REGULAR,substitution,out,[],201609,,,1610612751,11,15,2022-03-15T23:16:39Z,440000,,,0,,SUB out: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M07.00S,2022-03-15T23:16:33.7Z,1,REGULAR,substitution,in,[],1630556,,,1610612751,11,15,2022-03-15T23:16:39Z,450000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M07.00S,2022-03-15T23:16:56.9Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,11,16,2022-03-15T23:16:56Z,460000,,,0,,K. Durant Free Throw 2 of 2 (4 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
47,PT07M54.00S,2022-03-15T23:17:11.8Z,1,REGULAR,turnover,lost ball,[],1630532,,,1610612753,11,16,2022-03-15T23:17:19Z,470000,,,0,,F. Wagner lost ball TURNOVER (1 TO),"[1630532, 202681]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,1.0,Irving,202681.0,,,
48,PT07M54.00S,2022-03-15T23:17:11.8Z,1,REGULAR,steal,,[],202681,,,1610612751,11,16,2022-03-15T23:17:14Z,480000,,,0,,K. Irving STEAL (1 STL),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M48.00S,2022-03-15T23:17:18.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202681,89.56964520367937,94.6078431372549,1610612751,11,19,2022-03-15T23:17:27Z,490000,223.0,46.0,1,right,K. Irving 3PT running (9 PTS) (K. Durant 2 AST),"[202681, 201142]",1610612751.0,BKN,running,,,Irving,K. Irving,,,,,,,,,,22.76,Made,9.0,K. Durant,201142.0,2.0,,,,,,,,,,
51,PT07M35.00S,2022-03-15T23:17:30.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,16.245072273324574,41.42156862745098,1610612753,11,19,2022-03-15T23:18:27Z,510000,43.0,100.0,1,left,MISS C. Anthony 10' fadeaway Shot,[1630175],1610612753.0,ORL,fadeaway,,,Anthony,C. Anthony,,,,,,,,,,10.9,Missed,,,,,,,,,,,,,,
52,PT07M33.00S,2022-03-15T23:17:32.3Z,1,REGULAR,rebound,defensive,[],1630556,,,1610612751,11,19,2022-03-15T23:17:40Z,520000,,,0,,K. Edwards REBOUND (Off:0 Def:1),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,51.0,1.0,1.0,0.0,,,,,,
53,PT07M27.00S,2022-03-15T23:17:39.3Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612751,11,19,2022-03-15T23:17:44Z,530000,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1630532]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,1.0,Wagner,1630532.0,,,
54,PT07M27.00S,2022-03-15T23:17:39.3Z,1,REGULAR,steal,,[],1630532,,,1610612753,11,19,2022-03-15T23:17:42Z,540000,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M21.00S,2022-03-15T23:17:44.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630181,7.178055190538765,43.13725490196079,1610612753,11,19,2022-03-15T23:18:11Z,550000,34.0,15.0,1,left,MISS R. Hampton running Layup,[1630181],1610612753.0,ORL,running,,,Hampton,R. Hampton,,,,,,,,,,3.74,Missed,,,,,,,,,,,,,,
56,PT07M21.00S,2022-03-15T23:17:44.2Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,11,19,2022-03-15T23:18:11Z,560000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,55.0,2.0,1.0,1.0,,,,,,
57,PT07M21.00S,2022-03-15T23:17:48.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628976,6.389618922470433,49.01960784313725,1610612753,13,19,2022-03-15T23:18:18Z,570000,5.0,8.0,1,left,W. Carter Jr. putback Layup (6 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,0.9,Made,6.0,,,,,,,,,,,,,
58,PT07M21.00S,2022-03-15T23:17:53.6Z,1,REGULAR,foul,personal,['1freethrow'],1630556,,,1610612753,13,19,2022-03-15T23:18:03Z,580000,,,0,,K. Edwards shooting personal FOUL (1 PF) (Carter Jr. 1 FT),"[1630556, 1628976]",1610612751.0,BKN,shooting,,,Edwards,K. Edwards,,,,,201640.0,1.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,
60,PT07M21.00S,2022-03-15T23:18:14.0Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1628976,,,1610612753,14,19,2022-03-15T23:18:14Z,600000,,,0,,W. Carter Jr. Free Throw 1 of 1 (7 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
61,PT07M11.00S,2022-03-15T23:18:26.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,80.6340341655716,58.333333333333336,1610612751,14,21,2022-03-15T23:18:32Z,610000,42.0,130.0,1,right,K. Durant 13' turnaround Jump Shot (6 PTS) (K. Irving 2 AST),"[201142, 202681]",1610612751.0,BKN,turnaround,,,Durant,K. Durant,,,,,,,,,,13.6,Made,6.0,K. Irving,202681.0,2.0,,,,,,,,,,
63,PT06M57.00S,2022-03-15T23:18:39.6Z,1,REGULAR,2pt,Jump Shot,[],1630175,20.844283837056505,78.67647058823529,1610612753,16,21,2022-03-15T23:18:46Z,630000,-143.0,143.0,1,left,C. Anthony 20' pullup Jump Shot (7 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,,,,,,20.28,Made,7.0,,,,,,,,,,,,,
64,PT06M38.00S,2022-03-15T23:18:58.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,84.05059132720105,37.99019607843137,1610612751,16,21,2022-03-15T23:21:39Z,640000,-60.0,97.0,1,right,MISS B. Brown 11' floating Shot,[1628971],1610612751.0,BKN,floating,,,Brown,B. Brown,,,,,,,,,,11.44,Missed,,,,,,,,,,,,,,
65,PT06M34.00S,2022-03-15T23:19:02.3Z,1,REGULAR,rebound,offensive,[],203083,,,1610612751,16,21,2022-03-15T23:19:06Z,650000,,,0,,A. Drummond REBOUND (Off:1 Def:0),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,64.0,1.0,0.0,1.0,,,,,,
66,PT06M33.00S,2022-03-15T23:19:04.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,91.5407358738502,44.11764705882353,1610612751,16,21,2022-03-15T23:19:13Z,660000,-29.0,27.0,1,right,MISS A. Drummond putback Layup,[203083],1610612751.0,BKN,putback,,,Drummond,A. Drummond,,,,,,,,,,3.99,Missed,,,,,,,,,,,,,,
67,PT06M33.00S,2022-03-15T23:19:04.7Z,1,REGULAR,rebound,defensive,[],1630181,,,1610612753,16,21,2022-03-15T23:19:13Z,670000,,,0,,R. Hampton REBOUND (Off:0 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,66.0,1.0,1.0,0.0,,,,,,
68,PT06M20.00S,2022-03-15T23:19:16.8Z,1,REGULAR,3pt,Jump Shot,[],1628964,28.203022339027594,22.794117647058822,1610612753,16,21,2022-03-15T23:19:21Z,680000,136.0,213.0,1,left,MISS M. Bamba 25' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,25.24,Missed,,,,,,,,,,,,,,
69,PT06M16.00S,2022-03-15T23:19:20.8Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,16,21,2022-03-15T23:19:21Z,690000,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,68.0,1.0,1.0,0.0,,,,,,
70,PT06M07.00S,2022-03-15T23:19:29.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,90.22667542706965,43.38235294117647,1610612751,16,23,2022-03-15T23:19:36Z,700000,-33.0,39.0,1,right,K. Irving driving Layup (11 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,,,,,,5.15,Made,11.0,,,,,,,,,,,,,
71,PT06M06.00S,2022-03-15T23:19:40.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,16,23,2022-03-15T23:19:40Z,710000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M06.00S,2022-03-15T23:21:19.0Z,1,REGULAR,substitution,out,[],1630175,,,1610612753,16,23,2022-03-15T23:22:20Z,720000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M06.00S,2022-03-15T23:21:19.0Z,1,REGULAR,substitution,in,[],1628365,,,1610612753,16,23,2022-03-15T23:22:20Z,730000,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M52.00S,2022-03-15T23:22:38.7Z,1,REGULAR,3pt,Jump Shot,[],1628964,8.623521681997373,95.83333333333334,1610612753,19,23,2022-03-15T23:22:44Z,740000,-229.0,29.0,1,left,M. Bamba 3PT  (3 PTS) (W. Carter Jr. 2 AST),"[1628964, 1628976]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,23.1,Made,3.0,W. Carter Jr.,1628976.0,2.0,,,,,,,,,,
76,PT05M41.00S,2022-03-15T23:22:50.7Z,1,REGULAR,3pt,Jump Shot,[],202681,93.03547963206307,96.83670343137256,1610612751,19,26,2022-03-15T23:22:59Z,760000,234.0,13.0,1,right,K. Irving 3PT  (14 PTS) (K. Durant 3 AST),"[202681, 201142]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,23.46,Made,14.0,K. Durant,201142.0,3.0,,,,,,,,,,
78,PT05M30.00S,2022-03-15T23:23:01.4Z,1,REGULAR,3pt,Jump Shot,[],1630181,10.33180026281209,2.696078431372549,1610612753,22,26,2022-03-15T23:23:06Z,780000,237.0,45.0,1,left,R. Hampton 24' 3PT  (3 PTS) (M. Fultz 1 AST),"[1630181, 1628365]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,24.07,Made,3.0,M. Fultz,1628365.0,1.0,,,,,,,,,,
80,PT05M19.00S,2022-03-15T23:23:11.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630556,91.67214191852825,44.11764705882353,1610612751,22,28,2022-03-15T23:23:24Z,800000,-29.0,26.0,1,right,K. Edwards alley-oop DUNK (2 PTS) (B. Brown 1 AST),"[1630556, 1628971]",1610612751.0,BKN,alley-oop,,,Edwards,K. Edwards,,,,,,,,,,3.91,Made,2.0,B. Brown,1628971.0,1.0,,,,,,,,,,
82,PT05M03.00S,2022-03-15T23:23:28.0Z,1,REGULAR,3pt,Jump Shot,[],1628976,19.66162943495401,90.68627450980392,1610612753,25,28,2022-03-15T23:23:33Z,820000,-203.0,132.0,1,left,W. Carter Jr. 24' 3PT  (10 PTS) (M. Fultz 2 AST),"[1628976, 1628365]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,24.26,Made,10.0,M. Fultz,1628365.0,2.0,,,,,,,,,,
84,PT04M55.00S,2022-03-15T23:23:34.9Z,1,REGULAR,3pt,Jump Shot,[],202681,65.52233902759527,18.627450980392158,1610612751,25,28,2022-03-15T23:24:36Z,840000,-157.0,272.0,1,right,MISS K. Irving 31' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,,,,,,31.37,Missed,,,,,,,,,,,,,,
85,PT04M52.00S,2022-03-15T23:23:37.9Z,1,REGULAR,rebound,offensive,[],1630556,,,1610612751,25,28,2022-03-15T23:27:48Z,850000,,,0,,K. Edwards REBOUND (Off:1 Def:1),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,84.0,2.0,1.0,1.0,,,,,,
86,PT04M51.00S,2022-03-15T23:23:39.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201142,85.89027595269383,76.7156862745098,1610612751,25,30,2022-03-15T23:23:46Z,860000,134.0,80.0,1,right,K. Durant 15' pullup Jump Shot (8 PTS) (K. Edwards 1 AST),"[201142, 1630556]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,,,,,,15.58,Made,8.0,K. Edwards,1630556.0,1.0,,,,,,,,,,
87,PT04M37.00S,2022-03-15T23:23:53.8Z,1,REGULAR,turnover,bad pass,[],1628365,,,1610612753,25,30,2022-03-15T23:24:01Z,870000,,,0,,M. Fultz bad pass TURNOVER (1 TO),"[1628365, 202681]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,1.0,Irving,202681.0,,,
88,PT04M37.00S,2022-03-15T23:23:53.8Z,1,REGULAR,steal,,[],202681,,,1610612751,25,30,2022-03-15T23:23:56Z,880000,,,0,,K. Irving STEAL (2 STL),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M33.00S,2022-03-15T23:23:58.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203083,91.80354796320631,49.50980392156863,1610612751,25,32,2022-03-15T23:24:08Z,890000,-2.0,25.0,1,right,A. Drummond running DUNK (4 PTS) (B. Brown 2 AST),"[203083, 1628971]",1610612751.0,BKN,running,,,Drummond,A. Drummond,,,,,,,,,,2.46,Made,4.0,B. Brown,1628971.0,2.0,,,,,,,,,,
91,PT04M16.00S,2022-03-15T23:24:15.0Z,1,REGULAR,2pt,Jump Shot,[],1630532,13.354139290407357,21.568627450980394,1610612753,25,32,2022-03-15T23:24:19Z,910000,142.0,73.0,1,left,MISS F. Wagner 15' pullup Shot,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,,,,,,15.98,Missed,,,,,,,,,,,,,,
92,PT04M13.00S,2022-03-15T23:24:18.0Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612751,25,32,2022-03-15T23:24:19Z,920000,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,91.0,2.0,2.0,0.0,,,,,,
93,PT04M09.00S,2022-03-15T23:24:23.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203083,92.85479632063075,54.41176470588235,1610612751,25,34,2022-03-15T23:25:09Z,930000,22.0,15.0,1,right,A. Drummond Layup (6 PTS) (K. Irving 3 AST),"[203083, 202681]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,2.65,Made,6.0,K. Irving,202681.0,3.0,,,,,,,,,,
