actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
26,PT09M49.00S,2021-12-31T00:13:14.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,4,5,2021-12-31T00:13:14Z,260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT09M38.00S,2021-12-31T00:13:27.6Z,1,REGULAR,2pt,Jump Shot,[],203114,25.969119579500656,57.35294117647059,1610612749,4,5,2021-12-31T00:13:33Z,270000,-37.0,192.0,1,left,MISS K. Middleton 19' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,19.51,Missed,,,,,,,,,,,,,,,,,,
28,PT09M36.00S,2021-12-31T00:13:29.6Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,4,5,2021-12-31T00:13:33Z,280000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,
29,PT09M28.00S,2021-12-31T00:13:37.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203914,90.75229960578186,55.14705882352941,1610612753,6,5,2021-12-31T00:13:44Z,290000,26.0,34.0,1,right,G. Harris cutting Layup (4 PTS) (W. Carter Jr. 1 AST),"[203914, 1628976]",1610612753.0,ORL,cutting,,,Harris,G. Harris,,,,,4.29,Made,,,,,,,4.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,
31,PT09M18.00S,2021-12-31T00:13:47.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,17.95335085413929,46.07843137254902,1610612749,6,7,2021-12-31T00:14:23Z,310000,20.0,116.0,1,left,K. Middleton 11' driving floating Jump Shot (5 PTS),[203114],1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,11.79,Made,,,,,,,5.0,,,,,,,,,,,
32,PT08M56.00S,2021-12-31T00:14:09.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630273,87.20433639947439,53.431372549019606,1610612753,8,7,2021-12-31T00:28:28Z,320000,17.0,68.0,1,right,F. Gillespie 6' Jump Shot (2 PTS) (T. Frazier 2 AST),"[1630273, 204025]",1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,6.99,Made,,,,,,,2.0,T. Frazier,204025.0,2.0,,,,,,,,
34,PT08M46.00S,2021-12-31T00:14:19.4Z,1,REGULAR,3pt,Jump Shot,[],1628960,31.488173455978973,62.00980392156863,1610612749,8,7,2021-12-31T00:14:27Z,340000,-60.0,243.0,1,left,MISS G. Allen 25' pullup 3PT,[1628960],1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,
35,PT08M46.00S,2021-12-31T00:14:19.4Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,8,7,2021-12-31T00:14:27Z,350000,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,
36,PT08M29.00S,2021-12-31T00:14:37.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,81.2910643889619,54.166666666666664,1610612753,8,7,2021-12-31T00:29:08Z,360000,21.0,123.0,1,right,MISS G. Harris 12' driving floating Shot,[203914],1610612753.0,ORL,driving floating,,,Harris,G. Harris,,,,,12.51,Missed,,,,,,,,,,,,,,,,,,
37,PT08M25.00S,2021-12-31T00:14:41.3Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,8,7,2021-12-31T00:14:43Z,370000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,
38,PT08M20.00S,2021-12-31T00:14:45.4Z,1,REGULAR,2pt,Jump Shot,[],203507,23.99802890932983,67.15686274509804,1610612749,8,9,2021-12-31T00:14:53Z,380000,-86.0,173.0,1,left,G. Antetokounmpo 19' pullup Jump Shot (2 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,19.32,Made,,,,,,,2.0,,,,,,,,,,,
39,PT08M04.00S,2021-12-31T00:15:01.7Z,1,REGULAR,3pt,Jump Shot,[],1628976,65.78515111695138,55.63725490196079,1610612753,8,9,2021-12-31T00:15:06Z,390000,28.0,269.0,1,right,MISS W. Carter Jr. 27' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,27.06,Missed,,,,,,,,,,,,,,,,,,
40,PT08M02.00S,2021-12-31T00:15:03.7Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,8,9,2021-12-31T00:15:06Z,400000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,39.0,3.0,3.0,0.0,,,,,,,,,,,,
41,PT07M56.00S,2021-12-31T00:15:11.6Z,1,REGULAR,foul,personal,['2freethrow'],1630273,,,1610612749,8,9,2021-12-31T00:15:30Z,410000,,,0,,F. Gillespie shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630273, 203507]",1610612753.0,ORL,shooting,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Antetokounmpo,203507.0,,,
43,PT07M56.00S,2021-12-31T00:15:56.3Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,8,10,2021-12-31T00:15:56Z,430000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (3 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
44,PT07M56.00S,2021-12-31T00:16:16.2Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,8,11,2021-12-31T00:16:16Z,440000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (4 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
45,PT07M39.00S,2021-12-31T00:16:35.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203914,87.72996057818659,43.872549019607845,1610612753,8,11,2021-12-31T00:16:47Z,450000,-31.0,63.0,1,right,MISS G. Harris 6' driving Layup,[203914],1610612753.0,ORL,driving,,,Harris,G. Harris,,,,,6.99,Missed,,,,,,,,,,,,,,,,,,
46,PT07M39.00S,2021-12-31T00:16:35.7Z,1,REGULAR,rebound,offensive,[],1630273,,,1610612753,8,11,2021-12-31T00:16:47Z,460000,,,0,,F. Gillespie REBOUND (Off:1 Def:0),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,45.0,1.0,0.0,1.0,,,,,,,,,,,,
47,PT07M39.00S,2021-12-31T00:16:41.6Z,1,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612753,8,11,2021-12-31T00:16:51Z,470000,,,0,,B. Portis shooting personal FOUL (1 PF) (Gillespie 2 FT),"[1626171, 1630273]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Gillespie,1630273.0,,,
49,PT07M39.00S,2021-12-31T00:17:04.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630273,,,1610612753,8,11,2021-12-31T00:17:04Z,490000,,,0,,MISS F. Gillespie Free Throw 1 of 2,[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,Missed,,,,,,,,,,,,,,,,,,
50,PT07M39.00S,2021-12-31T00:17:04.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,8,11,2021-12-31T00:17:04Z,500000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,
51,PT07M39.00S,2021-12-31T00:17:17.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630273,,,1610612753,9,11,2021-12-31T00:17:17Z,510000,,,0,,F. Gillespie Free Throw 2 of 2 (3 PTS),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
52,PT07M22.00S,2021-12-31T00:17:34.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203507,9.674770039421814,43.38235294117647,1610612749,9,11,2021-12-31T00:17:41Z,520000,33.0,38.0,1,left,MISS G. Antetokounmpo turnaround Hook,[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,5.07,Missed,,,,,,,,,,,,,,,,,,
53,PT07M20.00S,2021-12-31T00:17:36.7Z,1,REGULAR,rebound,defensive,[],1630273,,,1610612753,9,11,2021-12-31T00:17:36Z,530000,,,0,,F. Gillespie REBOUND (Off:1 Def:1),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,52.0,2.0,1.0,1.0,,,,,,,,,,,,
54,PT07M18.00S,2021-12-31T00:17:39.6Z,1,REGULAR,turnover,bad pass,[],1630273,,,1610612753,9,11,2021-12-31T00:17:44Z,540000,,,0,,F. Gillespie bad pass TURNOVER (1 TO),"[1630273, 1628960]",1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,,,,1.0,Allen,1628960.0
55,PT07M18.00S,2021-12-31T00:17:39.6Z,1,REGULAR,steal,,[],1628960,,,1610612749,9,11,2021-12-31T00:17:41Z,550000,,,0,,G. Allen STEAL (1 STL),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M12.00S,2021-12-31T00:17:44.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203114,31.225361366622867,25.0,1610612749,9,11,2021-12-31T00:30:40Z,560000,125.0,241.0,1,left,MISS K. Middleton 27' running pullup 3PT,[203114],1610612749.0,MIL,running pullup,,,Middleton,K. Middleton,,,,,27.15,Missed,,,,,,,,,,,,,,,,,,
57,PT07M07.00S,2021-12-31T00:17:49.7Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,9,11,2021-12-31T00:17:49Z,570000,,,0,,B. Portis REBOUND (Off:1 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,56.0,1.0,0.0,1.0,,,,,,,,,,,,
58,PT07M07.00S,2021-12-31T00:17:49.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626171,5.590000152587891,50.0,1610612749,9,11,2021-12-31T00:17:53Z,580000,0.0,0.0,1,left,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
59,PT07M07.00S,2021-12-31T00:17:49.7Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,9,11,2021-12-31T00:17:53Z,590000,,,0,,B. Portis REBOUND (Off:2 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,58.0,2.0,0.0,2.0,,,,,,,,,,,,
60,PT07M05.00S,2021-12-31T00:17:51.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626171,5.590000152587891,50.0,1610612749,9,11,2021-12-31T00:18:22Z,600000,0.0,0.0,1,left,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
61,PT07M04.00S,2021-12-31T00:17:52.4Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,9,11,2021-12-31T00:26:49Z,610000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,60.0,2.0,2.0,0.0,,,,,,,,,,,,
62,PT07M03.00S,2021-12-31T00:17:53.6Z,1,REGULAR,turnover,lost ball,[],1630532,,,1610612753,9,11,2021-12-31T00:17:58Z,620000,,,0,,F. Wagner lost ball TURNOVER (1 TO),"[1630532, 201950]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,1.0,Holiday,201950.0
63,PT07M03.00S,2021-12-31T00:17:53.6Z,1,REGULAR,steal,,[],201950,,,1610612749,9,11,2021-12-31T00:35:56Z,630000,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M55.00S,2021-12-31T00:18:02.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626171,9.543363994743759,49.50980392156863,1610612749,9,13,2021-12-31T00:18:08Z,640000,2.0,37.0,1,left,B. Portis driving floating Jump Shot (2 PTS) (J. Holiday 1 AST),"[1626171, 201950]",1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,3.73,Made,,,,,,,2.0,J. Holiday,201950.0,1.0,,,,,,,,
66,PT06M55.00S,2021-12-31T00:18:06.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,9,13,2021-12-31T00:18:06Z,660000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M55.00S,2021-12-31T00:19:48.5Z,1,REGULAR,substitution,out,[],204025,,,1610612753,9,13,2021-12-31T00:20:48Z,670000,,,0,,SUB out: T. Frazier,[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M55.00S,2021-12-31T00:19:48.5Z,1,REGULAR,substitution,in,[],1630181,,,1610612753,9,13,2021-12-31T00:20:48Z,680000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M41.00S,2021-12-31T00:21:12.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.06636005256242,43.13725490196079,1610612753,11,13,2021-12-31T00:21:19Z,690000,-34.0,22.0,1,right,F. Wagner driving Layup (2 PTS) (G. Harris 2 AST),"[1630532, 203914]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,4.08,Made,,,,,,,2.0,G. Harris,203914.0,2.0,,,,,,,,
74,PT06M36.00S,2021-12-31T00:21:20.3Z,1,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612749,11,13,2021-12-31T00:21:27Z,710000,,,0,,F. Wagner shooting personal FOUL (1 PF) (Middleton 2 FT),"[1630532, 203114]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,1629174.0,1.0,0.0,Middleton,203114.0,,,
76,PT06M36.00S,2021-12-31T00:21:42.0Z,1,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,11,14,2021-12-31T00:21:42Z,730000,,,0,,K. Middleton Free Throw 1 of 2 (6 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
77,PT06M36.00S,2021-12-31T00:21:42.9Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,11,14,2021-12-31T00:21:47Z,740000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M36.00S,2021-12-31T00:21:42.9Z,1,REGULAR,substitution,in,[],1626192,,,1610612749,11,14,2021-12-31T00:21:47Z,750000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M36.00S,2021-12-31T00:21:59.4Z,1,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,11,15,2021-12-31T00:21:59Z,760000,,,0,,K. Middleton Free Throw 2 of 2 (7 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
80,PT06M16.00S,2021-12-31T00:22:25.9Z,1,REGULAR,2pt,Hook,[],1628976,93.11760840998686,30.88235294117647,1610612753,13,15,2021-12-31T00:22:32Z,770000,-96.0,12.0,1,right,W. Carter Jr. 9' turnaround Hook (4 PTS),[1628976],1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,9.64,Made,,,,,,,4.0,,,,,,,,,,,
81,PT06M02.00S,2021-12-31T00:22:40.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,11.514454664914586,48.77450980392157,1610612749,13,17,2021-12-31T00:22:46Z,780000,6.0,56.0,1,left,B. Portis driving floating Jump Shot (4 PTS) (P. Connaughton 1 AST),"[1626171, 1626192]",1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,5.6,Made,,,,,,,4.0,P. Connaughton,1626192.0,1.0,,,,,,,,
83,PT05M49.00S,2021-12-31T00:22:52.7Z,1,REGULAR,2pt,Jump Shot,[],1628976,90.22667542706965,29.166666666666668,1610612753,13,17,2021-12-31T00:23:01Z,800000,-104.0,39.0,1,right,MISS W. Carter Jr. 11' turnaround fadeaway Shot,[1628976],1610612753.0,ORL,turnaround fadeaway,,,Carter Jr.,W. Carter Jr.,,,,,11.14,Missed,,,,,,,,,,,,,,,,,,
84,PT05M45.00S,2021-12-31T00:22:56.7Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,13,17,2021-12-31T00:23:01Z,810000,,,0,,B. Portis REBOUND (Off:2 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,83.0,3.0,1.0,2.0,,,,,,,,,,,,
85,PT05M43.00S,2021-12-31T00:22:59.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201950,19.530223390275953,89.95098039215686,1610612749,13,20,2021-12-31T00:23:09Z,820000,-200.0,131.0,1,left,J. Holiday 3PT running pullup (5 PTS) (K. Middleton 1 AST),"[201950, 203114]",1610612749.0,MIL,running pullup,,,Holiday,J. Holiday,,,,,23.9,Made,,,,,,,5.0,K. Middleton,203114.0,1.0,,,,,,,,
87,PT05M24.00S,2021-12-31T00:23:17.2Z,1,REGULAR,2pt,Jump Shot,[],203914,71.82982917214193,64.70588235294117,1610612753,13,20,2021-12-31T00:23:23Z,840000,74.0,212.0,1,right,MISS G. Harris 22' pullup Shot,[203914],1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,22.47,Missed,,,,,,,,,,,,,,,,,,
88,PT05M21.00S,2021-12-31T00:23:20.2Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,13,20,2021-12-31T00:23:23Z,850000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,87.0,4.0,4.0,0.0,,,,,,,,,,,,
89,PT05M15.00S,2021-12-31T00:23:27.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203507,31.225361366622867,28.921568627450984,1610612749,13,23,2021-12-31T00:23:35Z,860000,105.0,241.0,1,left,G. Antetokounmpo 26' 3PT running pullup (7 PTS),[203507],1610612749.0,MIL,running pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,26.3,Made,,,,,,,7.0,,,,,,,,,,,
90,PT04M55.00S,2021-12-31T00:23:46.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,87.46714848883047,49.26470588235294,1610612753,15,23,2021-12-31T00:23:56Z,870000,-4.0,65.0,1,right,F. Wagner 6' floating Jump Shot (4 PTS),[1630532],1610612753.0,ORL,floating,,,Wagner,F. Wagner,,,,,6.54,Made,,,,,,,4.0,,,,,,,,,,,
